	"ACH.000014"	"ACH.000040"	"ACH.000052"	"ACH.000067"	"ACH.000075"	"ACH.000092"	"ACH.000098"	"ACH.000132"	"ACH.000159"	"ACH.000178"	"ACH.000235"	"ACH.000237"	"ACH.000243"	"ACH.000278"	"ACH.000323"	"ACH.000331"	"ACH.000368"	"ACH.000407"	"ACH.000425"	"ACH.000433"	"ACH.000464"	"ACH.000473"	"ACH.000496"	"ACH.000502"	"ACH.000510"	"ACH.000520"	"ACH.000527"	"ACH.000550"	"ACH.000573"	"ACH.000591"	"ACH.000616"	"ACH.000638"	"ACH.000688"	"ACH.000760"	"ACH.000792"	"ACH.000799"	"ACH.000811"	"ACH.000872"	"ACH.000926"	"ACH.000928"	"ACH.000996"	"ACH.001048"	"ACH.001050"	"ACH.001075"	"ACH.001183"	"ACH.001322"	"ACH.001745"
"28976"	-0.321704519721422	-0.216340753853366	-0.356449243035814	-0.223979991968166	-0.199369160537366	-0.273073469443107	-0.254050069029642	-0.242069049942584	-0.152361480345289	-0.106150813394715	-0.223689123459922	-0.196249885095628	-0.146305509135676	-0.20190157453868	-0.289839655177549	-0.207550923432235	-0.276981704859874	-0.140144420568969	-0.267061634847811	-0.229023130181812	-0.163447542537406	-0.379849923440834	-0.181034660688945	-0.127064324338047	-0.190304321979749	-0.121456980128061	-0.168853056442139	-0.314042991322751	-0.124025464791952	-0.170925380684328	-0.134363498291271	-0.266893246151933	-0.431712870492182	-0.245311908966101	-0.190768248368133	-0.400865735017534	-0.256673178580801	-0.21804861900786	-0.234042848628719	-0.257500403527997	-0.204579356556971	-0.335008512946623	-0.130986141318354	-0.0897479810647992	-0.0561297271058282	-0.278612956538355	-0.219006952381577
"587"	0.0239343872397919	0.168220826714589	-0.0901645858032552	0.110737380236766	0.144066499618065	0.0657620745211661	-0.0489480662858662	0.0643562536318137	0.131522334854636	0.0652552858668893	0.00196027457513588	0.0545684563603743	0.131820787043318	0.0515685263073314	-0.0812328959811954	0.0320060983854126	0.0724547337782903	0.00785162233226147	-0.0500847156397303	0.171544808125167	0.1467064279791	0.0935301253748283	0.0110761031856081	0.0497463356952229	0.0231560014920371	0.0302667968847243	0.0745202541870622	0.0947893128279847	0.156587218206629	0.103362634418877	0.00933981596677257	0.00295013583365147	0.0928477989204786	0.0851100253093217	-5.61549218549392E-4	0.128626591446388	0.0931213291932941	-8.07258103940287E-4	0.108523838306784	0.0190611655625014	0.0269902891684129	0.166859509764194	0.114243388105718	-0.0722487199021286	-0.0055430784328752	0.0474299613805203	0.0753364203847508
"617"	-0.41268646926281	-0.277189432702361	-0.523382206055293	-0.27531815273498	-0.335615016410652	-0.399433674520857	-0.440807934784542	-0.336319587598071	-0.387535215795607	-0.350588205475916	-0.429829089896373	-0.350077567307061	-0.261188951807124	-0.46764340363673	-0.396520890880947	-0.227377126501429	-0.428838369438259	-0.448088667210266	-0.332204748089979	-0.259176947731122	-0.484991975332599	-0.371909855504673	-0.311802918758757	-0.424222663467583	-0.456856205087531	-0.212158745273729	-0.276725553118176	-0.410799351542826	-0.436285847587956	-0.690573592258139	-0.446118660284769	-0.395326940366448	-0.442175985129511	-0.462946333439895	-0.334902764530139	-0.748660691539119	-0.439224497384399	-0.372763569502954	-0.407706138815472	-0.38318010209868	-0.422311971147385	-0.555133439707939	-0.276946727616128	-0.201054085289914	-0.243280218105717	-0.495627525915446	-0.362906104937245
"9790"	-0.961697367543954	-0.999384005722822	-1.04915167248415	-1.04679142896386	-1.03936782455067	-0.980617816372837	-1.04400498814352	-1.07886555244431	-1.03473028218043	-0.82151141538534	-0.7734296802285	-0.775324305373435	-0.921769083939521	-0.903253358514676	-1.15637892710707	-0.845722680543287	-0.904939012345371	-0.841976082771859	-1.09415324989223	-1.09216892418329	-0.902214584324339	-0.85374459970042	-0.970917363225149	-0.866941066937244	-1.07659613429961	-0.810803988599259	-1.03936128091951	-0.903032632844983	-0.901801080759815	-0.991441986361079	-1.0105327156613	-1.00556188959895	-0.996664016727409	-0.974001886686614	-0.703194766188427	-0.938995653017187	-0.886484328385814	-1.0394845876432	-0.999934042594614	-0.827525990185464	-0.855313857278413	-1.13490023975146	-0.837496021890344	-0.88877492321082	-0.80937681131866	-1.02127977120698	-0.945756892339866
"79946"	-0.253189991307875	-0.149419289441957	-0.207856069927257	-0.473812487441524	-0.200432191366594	-0.149240915428734	-0.151266955127222	-0.237230597251889	-0.293074860612757	-0.260391839324307	-0.241664891128281	-0.274198524928527	-0.233598863188633	-0.25692431843721	-0.304569121412322	-0.358847339771833	-0.312043360414738	-0.254537318058662	-0.251775949137943	-0.204638222636609	-0.453643846914541	-0.164638566708096	-0.180344251779091	-0.138380461968683	-0.298045177326599	-0.249112736860006	-0.167043418870842	-0.416208326124468	-0.18064538181349	-0.396359525665179	-0.335360829336309	-0.252118808081763	-0.278651312956194	-0.209464613541469	-0.106344795796761	-0.297857182297611	-0.457269407834609	-0.0799040087871483	-0.154752502079077	-0.166041244012181	-0.395049413766112	-0.337389950554763	-0.0595286555522728	-0.36060475528425	-0.124376773530445	-0.315425135470779	-0.229254889184438
"388753"	-0.468693339028958	-0.205476202348253	-0.346973102490265	-0.304423071293315	-0.279777926119583	-0.365414421585807	-0.346831901328384	-0.341919635309513	-0.265374777073871	-0.328644293919646	-0.327111801998033	-0.181496280461945	-0.238456439148421	-0.279663059043292	-0.429560445777957	-0.176409269564086	-0.318782661583819	-0.303744516865902	-0.299642527166186	-0.224870812161995	-0.286172707762894	-0.332868939351462	-0.240463971239043	-0.163519216896321	-0.42478520716364	-0.229566886093067	-0.245423527490535	-0.331741523131091	-0.312080822361637	-0.367632074868841	-0.297696377210465	-0.278849657311428	-0.496641519619833	-0.319019971343058	-0.289937940441067	-0.335735736905603	-0.29022964267229	-0.299867418639337	-0.313184233908301	-0.341207086784102	-0.14099158782682	-0.36729474863867	-0.217280297811721	-0.184069561389261	-0.363612547516049	-0.468068808153918	-0.392561041330648
"65260"	-0.601672418817925	-0.422125998890787	-0.455386714892242	-0.624343585827332	-0.547461413551476	-0.680961921883476	-0.571762509913543	-0.521301015172241	-0.660279403654219	-0.454996666363935	-0.48188444377782	-0.478752600441639	-0.428420316696896	-0.595278548795844	-0.632647743398376	-0.388155246711396	-0.446055230440992	-0.501435473744533	-0.481661465196736	-0.439560115432476	-0.562315502612194	-0.499723557186244	-0.627286029178011	-0.342904400180901	-0.633691615936618	-0.453865705100673	-0.431048946455147	-0.636053798184919	-0.597996967542149	-0.826070761315533	-0.406367194062051	-0.635618128115319	-0.72140752408774	-0.422920899662396	-0.354499990598677	-0.505414420685676	-0.558236321773435	-0.627116785127049	-0.513650293148416	-0.743273116168172	-0.243538349140494	-0.572446395583599	-0.505630161638505	-0.344811673704263	-0.280361366443841	-0.519271645931984	-0.393904357732512
"51117"	-0.558191264447092	-0.4423053297733	-0.393618183575216	-0.373596174196401	-0.572646356319246	-0.577652586132716	-0.433025246192106	-0.507631776316792	-0.546603631453938	-0.404025971178789	-0.585237678104006	-0.402230554280218	-0.568434462153219	-0.479895382241278	-0.728172356730582	-0.362775443694701	-0.475828658502915	-0.688696543834217	-0.581759885496055	-0.311660921795622	-0.486489518421309	-0.61515143818004	-0.426538465610013	-0.243170815467589	-0.54898681099589	-0.394497178764718	-0.49788556368766	-0.597826048407959	-0.562388201815219	-0.509997497553816	-0.620703511621164	-0.695198887295393	-0.593349687468315	-0.606295749873432	-0.361243844487286	-0.477704277934444	-0.467248080704148	-0.603277471456848	-0.649108184451783	-0.724016014582621	-0.345322272876998	-0.661730137586678	-0.254499504565353	-0.479216243442201	-0.443247194548735	-0.358160705986301	-0.641784349126801
"10229"	-0.548014344536056	-0.376397632724534	-0.296362505932054	-0.552462103097569	-0.440538475266778	-0.422646246275567	-0.381835028470995	-0.317901684745316	-0.3044522547371	-0.223709186527515	-0.329937808378878	-0.347130673015355	-0.483401772037627	-0.2129917709927	-0.383117282704043	-0.213680010771451	-0.442689249994778	-0.24521550821204	-0.464801932533406	-0.316372698341369	-0.304593561058291	-0.355239139854531	-0.200181501088217	-0.250685266995345	-0.319043753609991	-0.311983573505611	-0.316859641554728	-0.397488564975654	-0.378006834841849	-0.349061605220303	-0.485485554657938	-0.43547383529756	-0.243525750850316	-0.463709842403243	-0.132221369158884	-0.317962817901203	-0.379588935573427	-0.468728163118337	-0.422881767210866	-0.314891825334845	-0.348299317996047	-0.354843673881522	-0.265562871931895	-0.45357625329885	-0.326239013915877	-0.446230963041378	-0.329884200722186
"84987"	-0.0834498865438585	-0.0586354171898183	0.0395831698885659	-0.193662064371187	0.104351990489496	-0.112822219268613	0.0455713675349968	0.0993969914362693	-0.0767824587440655	-0.0199366901470558	-0.0484585687352781	0.0302311477696139	-0.109372529900857	-0.101515022644465	-0.113025492642769	-0.0928848462628931	-0.0464025264904645	-0.223642349626256	-0.0043865093016303	-0.157892777689669	-0.20397078473665	-0.185581554159686	-0.101438649233963	-0.0217290804746243	-0.0123992497203589	-0.0341944609899689	-0.125221121296982	-0.266735625545019	-0.159287122179725	-0.143030229054282	-0.218487702156606	-0.079784521263347	-0.0818010060194551	-0.138519336505973	-0.0188597156673282	-0.132534341025292	-0.175076302644193	-0.0639658122402266	-0.112166786818336	-0.0539553958963685	0.129987019761877	-0.134281363305267	-0.0937425058231626	-0.0316373800973246	0.0183281975117775	-0.0518578461912655	-0.0627925348140975
