	"ACH.000012"	"ACH.000021"	"ACH.000040"	"ACH.000045"	"ACH.000060"	"ACH.000097"	"ACH.000108"	"ACH.000123"	"ACH.000159"	"ACH.000169"	"ACH.000198"	"ACH.000233"	"ACH.000259"	"ACH.000318"	"ACH.000332"	"ACH.000411"	"ACH.000420"	"ACH.000425"	"ACH.000463"	"ACH.000488"	"ACH.000510"	"ACH.000521"	"ACH.000527"	"ACH.000528"	"ACH.000537"	"ACH.000545"	"ACH.000548"	"ACH.000593"	"ACH.000652"	"ACH.000706"	"ACH.000711"	"ACH.000718"	"ACH.000735"	"ACH.000776"	"ACH.000781"	"ACH.000784"	"ACH.000839"	"ACH.000859"	"ACH.000862"	"ACH.000865"	"ACH.000872"	"ACH.000882"	"ACH.000884"	"ACH.000905"	"ACH.000941"	"ACH.001054"	"ACH.001193"	"ACH.001196"	"ACH.001274"	"ACH.001523"
"439"	-0.834376469623486	-0.927704613402247	-0.703040493290043	-0.551532933469653	-0.880965527970873	-0.877891832381343	-0.860581995179646	-0.720362998041605	-0.768809565339943	-0.7673708829168	-0.46256149201735	-0.968716092442649	-0.693435131265962	-0.97661618293192	-0.605048187018873	-0.807898741384316	-0.882572414750807	-0.724455583446952	-0.716669480573623	-0.605931540914464	-0.750422452450668	-0.847892096989418	-0.725329617791023	-0.955119666344093	-0.623946397744268	-0.759990921138105	-0.691633097979339	-0.991928952390276	-0.774524298766112	-0.728900086908886	-0.994907711055894	-0.802459204379697	-0.560202306112725	-0.806648466747981	-0.767225776601109	-0.760149774028759	-0.897373140102347	-0.66308307794517	-0.819746011101597	-0.750142597305021	-0.703343137626515	-0.853722589678649	-0.636450271773441	-0.735775586243267	-0.957711768787061	-0.857942287163014	-0.812392219055903	-0.4630322978308	-0.605458652455328	-0.863060149007332
"126792"	0.0317676940344367	-0.143323866404281	-0.171953888896347	0.0446141104107774	-0.10249997738533	-0.0989804175487011	-0.221544986458721	-0.0329733145389508	-0.0719314328256626	0.0440311378828753	-0.0946711774828608	0.035995066132432	-0.135192907145514	-0.0175994739288727	-0.0533084456420724	-0.178244035147233	-0.253525441826011	0.0500231172706191	-0.232388416073876	-0.0284136470268367	0.0187001688921973	-0.0799538276204447	-0.0800664449358502	-0.119087463297738	-0.329480377463544	-0.263632040074254	0.0158473008458204	-0.104157025498333	0.138282302988118	0.0190031968239359	-0.0141524922052613	-0.158050213513145	-0.0339468290085694	-0.0422635152207154	-0.187489498758271	-0.139486677406039	-0.307910077605007	-0.199346076993948	-0.0956961964363567	-0.0543163447351417	-0.0855001713182058	0.0373501124964341	-0.0700279540642081	-0.0808822915566382	-0.00841790000175652	-0.0235924015145277	0.011525050673163	0.139004652049309	-0.0789422535946608	-0.195499241296951
"26229"	-0.154219386255294	-0.0946756476639073	-0.0457219885493008	0.0712669530323246	-0.0460508053937848	-0.0332527862362401	-0.00918598611450345	-0.0141892532913402	-0.0223028353951085	-0.103709396048608	0.0399563740388928	0.14257341165817	-0.326144785457612	-0.370591050274445	-0.0954043580965639	-0.141479739852898	-0.204099426280354	-0.0428862433138373	-0.0671592446352349	-0.0721080367767865	0.059406024621341	-0.264542641336533	-0.0790610219690688	-0.144693207752136	-0.230127417111339	-0.241985001937655	6.6515276792214E-4	-0.149358025606482	-0.268738581889046	0.0483920566815927	-0.0949277978974662	-0.151406402857324	-0.221632574578554	-0.182754412659174	-0.158334848044146	-0.167106417670224	-0.343237540348015	-0.103892366712357	-0.141708943215823	-0.129484768786493	-0.199295424921458	-0.201271894656923	-0.0191725710676161	-0.0677463045757584	-0.0549162630580963	-0.321830289215775	-0.154831322458299	-0.00587208314461336	-0.151423611980656	-0.131412403986783
"11285"	-0.0908471739673997	-0.129951550576929	-0.0187626360005179	-0.170215041188035	-0.084348801450369	-0.219673020730459	-0.216848887684199	-0.154558355553583	-0.218120957966914	-0.11861859239654	-0.0546787167395206	-0.226085999747969	-0.270612482529261	-0.152468410346598	-0.127893905596819	-0.243241721208373	-0.222155435136257	-0.102156235604654	-0.165524387809854	-0.0869998198975129	-0.0213646161440726	-0.242177607727987	-0.177069412220828	-0.078807743160346	-0.373861468571584	-0.187901882568149	-0.14589282137807	-0.178473207381837	-0.14674920059959	-0.134261815471813	-0.121711175806382	-0.043228922786213	-0.126058340287852	-0.248512551678213	-0.215276052149598	-0.169492058491899	-0.138639528520322	6.41738988130621E-4	-0.24715461246935	-0.159978771508178	-0.170496953950506	-0.204513850834357	-0.101127591530968	-0.134305301674793	-0.0940490719502882	-0.0188158078299655	-0.0599694889946237	-0.153236581955839	-0.177327534235857	-0.227265336697525
"9382"	-0.580010162337573	-0.79149286414212	-0.632571175235955	-0.404402497195183	-0.425478243444874	-0.348525173130995	-0.615706629450131	-0.479405896091277	-0.621823486604974	-0.6143669227729	-0.369377268447815	-0.65275937099499	-0.620620888523651	-0.611676056008072	-0.393288168525055	-0.75026395904242	-0.491045036288556	-0.564803564378874	-0.517257906438166	-0.325599465141514	-0.298884946049951	-0.892549881343381	-0.527920406792726	-0.787122000965501	-0.548985649730554	-0.255449088067549	-0.822538494101636	-0.638467445794629	-0.619231535616968	-0.337048427640799	-0.553117863783207	-0.389863294555541	-0.469080840415808	-0.529472815198476	-0.534504998935433	-0.607795812874862	-0.552800623192683	-0.565521681379283	-0.32165963720783	-0.259433907126433	-0.478362307726393	-0.605220646472221	-0.660217645774996	-0.462123589938837	-0.41173328084046	-0.696812206752785	-0.561431272401915	-0.367729011752323	-0.447277998175297	-0.716368984716575
"22796"	-0.510115272275749	-0.851267042850675	-0.690917875070552	-0.664563672262366	-0.438962179188866	-0.480467735840858	-0.673555003803355	-0.777428318917273	-0.612812373095806	-0.617556661935622	-0.758463359393511	-0.557239285499113	-0.574103029063186	-0.822187723772812	-0.550976671652431	-0.537497315432932	-0.590265392627281	-0.780196495595161	-0.627345222325029	-0.548125753520996	-0.605311821288406	-1.05098525926	-0.719671749349808	-0.706416158133709	-0.686210018734709	-0.555042467821123	-0.824605280659868	-0.760231656535905	-0.733492560048962	-0.606971338411873	-0.758652672077618	-0.662017597547863	-0.771413363140999	-0.467601407865489	-0.536507214468635	-0.579799340275848	-0.770686375998393	-0.645953831346071	-0.658696443058401	-0.624525047521682	-0.647376008835346	-0.648391422169672	-0.748356367297873	-0.525238397957302	-0.717898532593365	-0.773295657681444	-0.66821205956201	-0.326233006361704	-0.414741997500688	-0.878660609976992
"83548"	-0.894639004618392	-1.14128035557827	-1.10912523417661	-1.02979723857104	-1.15269895432325	-1.17223640239883	-0.967346929161555	-0.903821131852481	-0.923576743951493	-1.0816789160963	-0.795580148263241	-1.10311858210317	-1.10697589036501	-1.29615611066855	-0.862481628006281	-1.09321257854115	-1.45139150991666	-1.10809016308095	-0.977218216172953	-0.882108240423035	-0.803051268141697	-1.38295145972358	-1.18532524822043	-1.16299512642216	-1.20122898473592	-0.833068382678254	-1.31900847378652	-1.01225374810248	-1.00482092702759	-1.07569574830871	-1.19984125109808	-1.10903880240332	-0.83574339751525	-0.899397974440318	-0.982370744319873	-1.08033296582776	-1.0950417463007	-0.747411740839275	-1.06008688254551	-0.939151798184034	-1.22495901613058	-1.04032019537953	-1.11724133089354	-0.878121541461384	-0.946733019735756	-1.08130855606636	-0.879907380203188	-0.7673912180704	-0.761984711400736	-0.919420983149388
"2131"	0.0640826804315983	-0.252525194600214	-0.0770434853980658	-0.0712138359404899	-0.156513665245572	-0.114894630560718	-0.0802554299507471	0.011266856075671	-0.0850798301413254	-0.156537311594281	-0.0826120933421539	-0.00220162048339025	-0.270195308892246	-0.245622502481409	-0.216580273133389	-0.386164817972266	-0.31082819416607	-0.0869668044178924	-0.293164083327306	-0.0521370384911267	-0.0872985697986684	-0.31773815140952	-0.191125353547738	-0.0721817888544669	-0.329651036054957	-0.322161074363132	0.11244162071938	-0.179956532268626	-0.212972749846783	-0.145521210223718	-0.140790639804205	-0.413050146398249	-0.225725117715546	-0.24671876044678	-0.293868472695051	-0.0914938902270658	-0.17483807457568	-0.477455207429587	-0.125754093450266	-0.255505075055703	-0.0524095978668685	-0.00289588721441388	-0.131667922336273	-0.148442974418942	-0.148339996719049	-0.207342434420242	0.15233218749814	-0.0261854067833753	-0.149823418950681	-0.268394967774653
"2132"	0.0355169646825111	-0.378937474034568	-0.261438711760525	-0.0526573784681393	-0.0573462551294451	-0.102863543514536	-0.0740590118268153	-0.192405818082754	-0.217098459699362	-0.0963498367351117	-0.165380602066658	-0.0419128043125967	-0.385625973304368	-0.269093307871522	-0.220455521283524	-0.173475824458622	-0.366823981194154	-0.149050709511037	-0.186069484563074	-0.210074734598039	-0.164824371973293	-0.336041847604137	-0.197275531680915	-0.10247999725187	-0.396837188743272	-0.325194959123554	-0.0216281593106717	-0.255146804283408	-0.243073188499259	-0.328231846292181	-0.243436128992933	-0.173153292222691	-0.131885361171264	-0.101288149172664	-0.408197084208794	-0.341023726207309	-0.393549955398805	-0.0851141250507564	-0.171678147669292	-0.0850799460472061	-0.182750380268609	-0.219757346050617	-0.174023990543913	-0.134165304977713	-0.095355567755368	-0.28408627880655	-0.0654114751026762	-0.102932022553937	-0.106874581050515	-0.316123446744148
"2137"	0.176504764143952	0.0599913943339765	-0.0202362151030682	0.0292556155433275	-0.0861470912109215	0.022248523513463	-0.0205334100007676	-0.0281765058000373	0.0490741421746488	0.0408254380043351	0.067030110046736	-0.0144917361632509	-0.116013562517628	-0.0459115013273485	-0.0272323199407468	-0.0219251484139205	-0.119491791195783	0.0393148418247851	-0.0733628463440044	-0.0200989357798874	0.0771171982231701	-0.129842142411136	-0.0349999780856477	-0.0186665030569074	-0.266834861220365	0.0351914404729664	-0.018431217381023	-0.0201540693822269	0.00497149029269584	-0.0416518535142236	-0.036033648674423	-0.0145617768087302	-0.00587663399732313	-0.0776880600663924	-0.184152422455447	-0.136653017395122	-0.268707031357442	-0.0103571671003748	-0.0252621051296452	-0.10917925430698	-0.199411947795565	-0.0336037464156675	-0.137913298539394	-0.0399902952925956	0.0606670056007249	-0.142719396880335	0.17687947045728	0.0309111305217886	0.0332218584087118	-0.0862870550221471
