	"ACH.000045"	"ACH.000113"	"ACH.000146"	"ACH.000250"	"ACH.000266"	"ACH.000317"	"ACH.000335"	"ACH.000362"	"ACH.000406"	"ACH.000476"	"ACH.000649"	"ACH.000770"	"ACH.001151"	"ACH.001735"
"22885"	0.126265662893055	0.0452416924122794	0.143270918399716	-0.00993879436796834	0.145707542391611	0.0840999395797002	-0.0439788834162521	0.0497284221647375	0.0467447450747806	-0.043697535095486	0.0134805864294477	0.147362266347567	0.170433861133526	0.0702624747811436
"84871"	-0.278278943368698	-0.133399533324051	-0.223829974928914	-0.318096898865626	-0.244987307505201	-0.266958882271971	-0.209527557770191	-0.224211868387366	-0.190161709428218	-0.392595963132482	-0.254381249235796	-0.254342187405782	-0.242968313154426	-0.155218157524815
"10393"	-0.226518576301522	-0.347582548266483	-0.22796939090696	-0.556561490973101	-0.600343732041145	-0.394759202479672	-0.152513062289849	-0.175270688212597	-0.29391598216492	-0.576374204527178	-0.429957114965709	-0.645180226403099	-0.510683489086018	-0.225068132146271
"552900"	-0.391348697105409	-0.372841201599356	-0.454988005634091	-0.357325781667559	-0.331662411401294	-0.258817385723429	-0.39321727696016	-0.487254266887732	-0.266703616339778	-0.241352213073007	-0.344202710060263	-0.590734023292751	-0.273889221869685	-0.348870579433979
"85016"	0.0283390985302199	-0.00637788793309658	-0.21865096894697	-0.182464771649848	-0.0828879193087651	-0.115641066544725	0.0332497527617482	-0.0262640779507112	-0.0702081920374155	-0.101133464692959	-0.0625622503816165	-0.144086287794894	-0.102050067074156	-0.103299559627903
"84970"	0.0785868426457805	0.0549286464569703	0.110521970572352	0.021317622077158	0.0898459800883432	-0.124093829017225	0.0989947313433517	-0.0112311817862672	0.0923483174228543	0.151153232356747	0.0395089348516918	0.149502938089005	0.0229436100203949	0.0707035307772739
"114769"	-0.101205321255151	-0.160926335123268	-0.0390308872526768	-0.0835094650560761	-0.0794943377148214	-0.146101249108257	0.0131075628608483	0.0220311195561987	0.017765116376141	-0.0137100201549029	-0.0683283218540102	-0.140558705808903	-0.00572993230003881	-0.00725458609568731
"994"	-0.404675833121917	-0.244714922597273	-0.184879295446783	-0.413050498045076	-0.445057748457842	-0.245669885724354	0.302321214140878	-0.230137399929017	-0.153107307547159	-0.529384586005061	-0.461049203864252	-0.406229329180585	-0.529364577298485	-0.214337377436832
"55722"	0.0746820228833085	-0.0479244378137074	-0.158709250216434	-0.145714370892131	-0.0858227454175288	-0.051057799190356	-0.0944194267663604	-0.0692903564056758	0.00328204706444585	-0.124243420685954	-0.116125602603178	-0.155602962959509	-0.247486845805814	-0.0874707140022671
"51134"	0.109903481018679	0.1249801579521	0.128451812921242	0.153848143774467	0.177553752854641	0.205556780444261	0.106078927260524	0.187716484910842	0.175463246774519	0.0971371438215795	0.107998653988022	0.322920870794382	0.145282351302322	0.0876095547196219
"170622"	-0.0952688597417441	-0.0953364145528298	-0.128690508011758	-0.0585268747270292	-0.176724807006256	-0.00161798790264586	-0.104444965898764	-0.211223019343028	-0.0580816797444881	-0.151923639180718	-0.124860134918962	-0.238956142321347	-0.141558221240206	0.0021643506352998
"8816"	0.121626103465321	0.0308203089726648	-0.117835308452062	-0.0706713095578859	-0.0146007166395036	-0.0135930288498443	-0.0309402475620888	-0.113561846959846	0.0180475429384714	0.0299360944463394	-0.0775798920085845	-0.129865269078471	0.020052318605759	-0.0151166018126497
"163486"	0.00986984787847493	-0.0412358229720901	-0.023397923245746	-0.0100087218296024	0.0256999860141155	-0.0953684083605603	0.0803517647500839	0.0780968841084891	-0.0318219179182098	0.0155417289444773	0.0615319964068845	-0.0760077476628483	-0.0971101006103446	0.0735844664443604
"90957"	-0.0138564788757292	-0.0942288590335695	-0.117243379004639	-0.0961028035083961	-0.0975002878813904	-0.122911007763182	-0.0863716261625373	-0.0705973925831546	-0.0576308611127662	-0.0920920364062739	-0.0651148124343714	-0.105372074004615	-0.141629004988491	-0.0141641672341549
"79980"	-0.727359634190703	-0.590125065005762	-0.707710137763338	-0.603996326631054	-0.734567240830806	-0.753392910653479	-0.729072650191714	-0.655225062858731	-0.647502820013145	-0.552229787367045	-0.597014328885012	-0.657150621374449	-0.750092199678064	-0.562037921938521
"55837"	-0.339948500005012	-0.299935673163254	-0.348612667212862	-0.605307827253534	-0.322654557110772	-0.548514067724893	-0.4977324720743	-0.341066956954492	-0.345964396662379	-0.522256266881422	-0.507986727403878	-0.448813246441911	-0.311223052709414	-0.169037943436185
"1983"	-1.02065411251346	-1.00128428490796	-1.28571801604443	-1.21692685048122	-1.02984730789204	-1.36818655912626	-1.06816767585994	-1.04039402475274	-1.06328713197322	-1.22207930115448	-1.21566454968511	-1.25345380108874	-1.26405255741117	-1.09142254429024
"133418"	-0.0386611463128077	-0.0355668808842735	-0.140169371735946	0.0755676966463237	0.0444916648901932	0.0340303246983267	0.0484519496392893	-0.059813766510021	-0.00694789953385442	-0.00607081343260939	-0.0529312967400997	-0.167772620494562	-0.0185969117100679	0.101611276757286
"11124"	-0.12268434458929	-0.0432744348318243	-0.045924906908651	-0.0128639508289115	0.0451403000132437	-0.206027438206375	-0.0931300375583092	-0.0721106586563406	-0.0716661129084098	-0.0928212598580622	-0.0961801083564888	-0.210040909559648	-0.00253300474535497	-0.024766219976103
"401565"	-0.271040789502783	-0.233855080393876	-0.335631216310909	-0.335629426428607	-0.289523154311892	-0.24561924804545	-0.258006218600792	-0.24869554144227	-0.262414387979885	-0.272190440918293	-0.341935514276434	-0.401539472361206	-0.287844296468885	-0.18492256951144
"157574"	0.0449174239497763	0.108354845471973	0.056226325109066	0.203867430996937	0.20188548353443	0.0936424394683121	0.0201483180716919	0.0660369995396064	0.0941252862000726	-0.109384109696537	0.0396048145957401	0.27148560771172	0.0469939427990117	0.00948170888637059
"219770"	-0.105417927122563	-0.0825598597132107	-0.207577844949235	-0.168527021784397	-0.247379030982841	-0.348156236885098	-0.312825741806871	-0.187422668848004	-0.11616998194575	-0.270281438259219	-0.255154464002237	-0.329007310703595	-0.287907621484696	-0.17391742935229
"2980"	-0.145951978931845	-0.0908274393849426	-0.300189144972776	-0.317685208590534	-0.206686899540781	-0.321825605162486	-0.22056166062063	-0.0837148175790323	-0.186106193583876	-0.275512475988138	-0.177518495713699	-0.358901345243996	-0.287224928266763	-0.257497668095895
"387755"	-0.048783042721378	-0.0451004845336082	0.0741006046829127	-0.00708642569247103	0.0129848848464663	0.067414974489664	-0.0815125237317928	4.22837855865584E-4	-0.0190877200540296	0.0323791845670809	0.0190093339760299	-0.0752886150168793	-0.0405103878912681	-0.00524084204950562
"84616"	-0.140453423676596	-0.219363964476526	-0.195626467140828	-0.243780280209227	-0.130042324365204	-0.117477332516088	-0.147570779485122	-0.244712727340842	-0.196627104830468	-0.254991695259708	-0.167388028305309	-0.377568853175662	-0.135956250983661	-0.127772964798871
"414332"	-0.348876265661821	-0.199108615359998	-0.313890439923812	-0.489509647668829	-0.36174979499827	-0.280060240355604	-0.217644454421468	-0.339352178248187	-0.205654841401942	-0.416050080883144	-0.431761294494003	-0.526758745852852	-0.283221964537753	-0.428319830696931
"63905"	0.06143675685598	0.0130798235408115	-0.056247247992391	-0.105026751419262	-0.0543228953247779	-0.168718751391729	-0.0940723097779615	-0.0927861719089456	0.0150598865587972	0.00449259244016128	-0.145039873847763	-0.118585000090715	-0.105201110793789	-0.125389206292778
"55798"	-0.138892546167885	-0.138853874565364	-0.188258535957096	-0.160432568983065	-0.171342097218423	-0.150679976463314	-0.0823229410732378	-0.0858568068789272	-0.0959220996503948	-0.099078229455832	-0.313903640595513	-0.24099289681561	-0.0461091319765408	-0.158774099777279
"10725"	0.0968905277365621	-0.0587086222038486	0.0747172562208694	0.0786384534384829	0.0329568195253397	-0.0293469963907472	-0.0704843290423693	0.0884195952119596	0.0109716450459899	-0.0175237355660426	0.144126199277874	0.109885467393679	-0.035398642043482	0.00974005463806638
"26682"	-0.862035968163834	-0.770898708392525	-0.834187380277306	-0.859572382804943	-0.980085501637128	-0.810629960081518	-0.864473859867111	-0.770544501252318	-0.652509359418942	-0.930733182140193	-0.921186692155457	-0.940384369434845	-0.958790893428333	-0.87355889229389
