	"ACH.000004"	"ACH.000053"	"ACH.000098"	"ACH.000143"	"ACH.000153"	"ACH.000211"	"ACH.000261"	"ACH.000307"	"ACH.000352"	"ACH.000364"	"ACH.000393"	"ACH.000395"	"ACH.000407"	"ACH.000475"	"ACH.000545"	"ACH.000548"	"ACH.000588"	"ACH.000624"	"ACH.000711"	"ACH.000829"	"ACH.000846"	"ACH.000851"	"ACH.000947"	"ACH.001336"	"ACH.001346"	"ACH.001496"	"ACH.001736"
"368"	-0.0853611711556318	-0.232789888201461	-0.343635834633623	-0.0937384933666838	-0.268143556650759	-0.0652377431404395	-0.208337238581718	-0.0883622597791066	-0.130214214281312	-0.178823613882589	-0.0276829363183853	-0.103829249221893	-0.230580027616905	-0.136485750920045	-0.172913404225359	-0.0522441745295572	-0.198136855931435	-0.267320185414298	-0.124563855155159	-0.13669890589979	-0.0472811282640451	-0.0514356612209433	-1.87474853049849E-4	-0.210324691898506	-0.096506915882912	0.0375413108202935	0.0959275940440968
"552900"	-0.393449191100462	-0.252712096319693	-0.452824390223199	-0.508567533716266	-0.473629650042572	-0.410775156390434	-0.494324280545993	-0.311294731683831	-0.345486008430672	-0.339506688385235	-0.262387695423094	-0.121966588407086	-0.26148199694484	-0.431256725386379	-0.304602125940531	-0.447639843628196	-0.37904628583334	-0.663130831730391	-0.374549391811334	-0.354101775054964	-0.399533352400327	-0.318975974986137	-0.322153826447447	-0.505971372484602	-0.394695149418659	-0.390228459857328	-0.228357501418431
"673"	-0.00937741803474461	0.0985196665384399	-0.0557332774512235	-0.256670419288791	-0.0977282573145753	-0.0837090094964185	-0.136784330437251	-0.0126997535419916	0.0238811480177497	-0.0847849440619127	-0.0376732546220726	-0.0277608660762045	-0.0642226590140221	-0.0559605838269919	-0.00818307560898431	-0.162919491102991	-0.301049296125401	-0.113295558852875	-0.0579165714619083	-0.253638452767445	-0.11550230719787	-0.0643362543623167	-0.0921137693719441	-0.0351898392570827	-0.0565231614495888	-0.0467082944346099	-0.124244762425623
"8872"	-1.73324192112908	-1.51031364549035	-1.67609234497312	-1.43731899900547	-1.59794786817938	-1.40385384905383	-1.51892814688131	-1.51721516952974	-1.53927303143181	-1.46797146721096	-1.43247197299518	-1.39080031208038	-1.35383394943892	-1.60668432629028	-1.51232061787645	-1.61815827729347	-1.42245514962265	-1.50609179840928	-1.44592931016209	-1.57642470755226	-1.5393633470167	-1.52718504757847	-1.49554705906851	-1.62732542661443	-1.40602665110716	-1.40428427944962	-1.49292901177012
"9093"	-0.660169758780353	-0.574428078089633	-0.89422079727894	-0.471699946367917	-0.388257741250536	-0.647883974356922	-0.678963365743216	-0.573422410219909	-0.666621575009951	-0.966772416981627	-0.556640470025194	-0.687414499457436	-0.572267775778166	-0.699140993989165	-0.729451444290497	-0.618197811366665	-0.665443075821499	-0.625182596368353	-0.483003685393432	-0.720854249097992	-0.669934464095276	-0.816633772839495	-0.726078623151225	-0.880868605465604	-0.586469307716304	-0.734689504713299	-0.92078297847458
"11221"	-0.00214049409079656	-0.0929864760904042	-0.0555939575026088	-0.089040754833815	-0.0654700036377888	-0.0899623102236809	-0.131110387769682	-0.079680318486874	0.00750348676109484	-0.0350068584507909	-0.141177165020596	-0.220013874320926	-0.168345092056723	-0.0202595488883141	0.00598453503017825	-0.212684125340802	-0.193612493106578	-0.0202487170777607	-0.152635123792529	-0.0988078422908222	-0.179808414558388	-0.0708741676773886	-0.176502285306454	-0.144373091796382	-0.201288968447917	-0.115094080745362	-0.160755586436962
"1846"	0.109337992800505	0.00473178306098829	0.251460304523024	0.00267130664384102	0.189429648132165	-4.93797882897817E-4	0.0692179223298982	0.148116698050624	0.0343484560647439	0.160905131227885	0.044155949947993	-0.468419210052358	-0.00946182453665007	0.0715401657419747	0.224200531671873	-0.0209349663380791	0.14983827780949	-0.003369160117149	-0.0124773393631931	0.0529517581600447	0.0855801603343938	0.165669447374972	0.108645281148269	0.198656007803803	0.200619105168441	-0.0588837033693469	0.0408850490258748
"1877"	-0.351046754927221	-0.148358616251832	-0.575850708252123	-0.374770971308162	-0.544041898058835	-0.43634970111468	-0.412714822095316	-0.545979898325951	-0.447422439758395	-0.674252037857259	-0.320511986137492	-0.313589423692712	-0.688165058241624	-0.68922010615513	-0.481103251458847	-0.556171809122058	-0.467905233793804	-0.320928569430159	-0.496416182606375	-0.297945170361331	-0.382980090034685	-0.454672957783348	-0.463298792933574	-0.690754375814062	-0.408792865631973	-0.299512229311432	-0.488584995318866
"57819"	-1.43778864462864	-1.46450023167264	-1.35476375429561	-1.4998108486965	-1.47142282668357	-1.42911750154567	-1.45590115829613	-1.58869355717448	-1.44661668799948	-1.53004863501168	-1.58693085445252	-1.52652831519392	-1.51606070896059	-1.41507164529091	-1.49529819791609	-1.44808929281208	-1.4879463326171	-1.38905857710883	-1.45788700541314	-1.32646735427828	-1.42941916502924	-1.48248179954572	-1.52673971840453	-1.40115117613902	-1.38743760342798	-1.56298639450284	-1.67481446572832
"84441"	-0.0869430316783755	0.0643232637975159	0.16983544179316	0.120301193264894	-0.0125275166071943	-0.0245319299654288	0.00636363099981507	0.015605693048738	0.0659687825938914	-0.0477579444283371	-0.00373550150296667	0.126531701276918	-0.0556816523499379	-0.0407132476048882	0.070336349889085	-0.0260910219267241	-0.0995913979124855	0.0210626040959658	0.0453562399967928	0.0322518689298389	0.00703722869616736	0.0242297982184787	-0.122243441546944	0.083388187396485	-0.0636314579659791	0.111603967510275	-0.0390836952161941
"5594"	0.111879937321471	0.115539131883298	-0.108327457261233	-0.0752466392214175	0.0686079462597395	-0.0712837415219997	-0.161805076204729	-0.0736143140708167	-0.00511225723682819	-0.233333264055504	0.126720800531479	-0.181487904307516	-0.0203365432870561	-0.160566997699411	0.0254951337515014	0.0784017294675715	-0.0883276692933958	-0.0127222447199774	-0.0612760823978487	0.009562636764879	-0.271835774243757	-0.0102887796161602	-0.123147151179382	-0.233855913889769	-0.0221125749833471	-0.0623138174754839	-0.154739194359619
"90390"	-1.2256711493057	-1.35384560206793	-1.26345147824266	-1.33110153450637	-1.42001863320394	-1.33914147055237	-1.3303485875976	-1.51476136233223	-1.42486299639543	-1.26065187924105	-1.5176871378932	-1.22759724245173	-1.21423172846588	-1.31137173217018	-1.28570962062697	-1.27434453285454	-1.4352341102895	-1.16458157482457	-1.31945001292641	-1.29612102168863	-1.52431710947068	-1.33436655731915	-1.64365863306724	-1.43139883101789	-1.10418936855441	-1.07148028842237	-1.35187378213964
"4286"	0.0433314111886683	0.0658375056890293	-0.139552443741549	0.0487942523027626	0.215054418841299	0.0575655129066312	0.103188151675225	0.0513695729055993	0.0948904189244995	-0.0835145238179682	0.019054817384884	0.061655856584759	0.237719978052983	0.0580110880672464	0.0903358324181541	0.0471413950230135	0.0801069933374666	0.0730574453416942	0.0799295095231942	0.0651227810865564	-5.20248444978572E-5	0.109611605393461	0.0746216780290162	0.0125250691627063	0.0380004138938749	0.105104623033327	0.172874615163586
"4706"	-0.781391815014904	-0.502201298697461	-0.7665340773664	-0.601935540192441	-0.685067588437465	-0.88802092968217	-0.535521142649591	-0.879939162359492	-0.835352088790265	-0.983662076603127	-0.579316931417807	-0.741046978144176	-0.852582061531159	-0.757014499487959	-0.702322788285622	-0.734802751937135	-0.759069956125679	-0.95955692349711	-0.697965992228875	-0.701448910650528	-0.733799102129192	-0.685950732902103	-0.72207289271729	-0.915808095862841	-0.642597704512111	-0.965751156975376	-0.805061311974321
"4773"	0.108044113463688	-0.00298705646587729	0.285763466613657	-0.0017363091937876	0.0412148258227722	0.0697981250816935	-0.0665158082734875	0.0086485280548683	0.0764916811200925	0.0866433867253931	0.0838872973204742	-0.318794153156712	0.0546994017490794	0.0740238960611811	0.0367922977328955	0.0870402485341273	0.203786649011242	0.0429115993083194	0.0124174495020088	0.172859749336684	0.0749433180470664	0.0114880881169533	-0.00973062368064918	0.155015202087359	0.0592990027884793	0.0484641284519477	-0.00965541300364808
"100132247"	-0.773538455574278	-0.210064442127738	-0.572680277252052	-0.575052226922273	-0.703556724369392	-0.487608221821176	-0.316809003422114	-0.387651519439838	-0.331796105811973	-0.410358203328169	-0.391222306312044	-0.399285193433388	-0.392233408825493	-0.414099236520086	-0.478231826361074	-0.46166409377566	-0.259258889712194	-0.610031762801847	-0.4024917247237	-0.420903253654815	-0.444804671701805	-0.439258090665164	-0.307576773197472	-0.72689838646079	-0.387153798914756	-0.6130503779313	-0.233876348454477
"8682"	0.0598626711030681	0.0323997793879958	-0.0692989800018151	0.0336612037541203	0.00992611953185354	0.0261281408088537	-0.0323010475823734	-0.0747802394358411	0.00253250325418751	0.0141492940623418	0.0621864348867396	-0.173302044674337	-0.187792357815493	-0.0144781759020685	-0.193705075843156	-0.327424199018293	-0.100014061199871	0.0433494565310622	-0.0397830177731338	0.164044247529149	-0.130756542782917	-0.0592028952611891	-0.00978383423453595	-0.0929559866654044	-0.125878087275929	-0.0660268234461958	-0.0264554073682943
"5310"	-0.444425750667856	-0.218864767927257	-0.401530645105499	-0.137615340422272	-0.393667713049928	-0.0912162111516572	-0.335131996615487	-0.109497457498311	0.00879729115699018	-0.356528955631526	-0.0924804978610834	-0.227030090967233	-0.321923171818697	-0.217856002660987	-0.165534371800276	-0.310762246603898	-0.227708188360901	-0.176084373892766	-0.180225416874016	-0.192679609856003	-0.351140617899225	-0.049734218557354	-0.170049763558957	-0.385895195638117	-0.0912579037166627	-0.191135702856777	-0.274737671276242
"5441"	-1.77794811614485	-1.55260921317383	-1.5896829035279	-1.72750299221837	-2.01405741428897	-1.43081086443684	-1.58332217305172	-1.75924686986257	-1.79181067793914	-1.61261045017386	-1.6874066119233	-1.56187918462406	-1.65906774935052	-1.55610829442494	-1.36229463819665	-1.56715859538054	-1.47399429212678	-1.72704777173831	-1.69635637512924	-1.71090882171391	-1.56147597587964	-1.5942263335714	-1.80826022557367	-1.66913939486048	-1.74891814410621	-1.52664472314723	-1.86957444035494
"5687"	-1.79171919898407	-1.64593356228484	-1.71093090648722	-1.5251123698807	-1.65479446829194	-1.437723486964	-1.52501311138858	-1.4210288101244	-1.45745000229465	-1.51996584282545	-1.58146651413008	-1.45898518256831	-1.5954435467164	-1.5662633894979	-1.37023393458462	-1.48457016612783	-1.69887816325556	-1.5281351690125	-1.57512078987556	-1.51112687356534	-1.42044105949646	-1.41110593593065	-1.60989631974292	-1.53445968223186	-1.54396899189235	-1.66210205487323	-1.62275731147374
"5901"	-1.87979061714157	-1.70677817032918	-1.6807769856149	-1.92254820649759	-2.09699886139763	-1.52161700273103	-1.88357385631026	-1.85970420457527	-1.85688160048388	-1.94232350365426	-1.70387340877774	-1.82688882581501	-1.62903615746185	-1.78604437830121	-1.72227726461961	-1.88192667823205	-1.74385685497798	-1.82082601655329	-1.75494931407939	-1.50896268401427	-1.86233828123382	-1.81878002628507	-2.02633306565942	-1.70703817914309	-1.73541554482739	-1.64742702664899	-2.29129407737122
"10921"	-0.926562802528366	-0.388722435826179	-0.48411679579235	-0.857434585480351	-0.646194004470207	-0.724364225911196	-0.850535869845998	-0.72814960003689	-0.843601721224485	-0.916889552969419	-0.663339212529824	-0.630576315818419	-0.786428208317381	-0.878131465512767	-0.687150872301545	-0.764442563881751	-0.627957806377192	-0.663705663078658	-0.673123132300468	-0.950371194360929	-0.774377425272836	-0.833433110444793	-0.712600451063061	-0.778131436106357	-0.737191887876278	-0.596825106314823	-0.954120378095926
"22929"	-0.489171119998512	-0.288730957214579	-0.479622220615311	0.0798175451082092	-0.491188999891125	-0.321416245627709	-0.337715679981928	-0.432955742436091	-0.426965112627091	-0.328420597405718	-0.447989779131619	-0.559533934904147	-0.434849381732487	-0.265705090948651	-0.38940931641993	-0.479715162591106	-0.405730781102287	-0.326749921814874	-0.509803727262407	-0.373513177171445	-0.545857056984212	-0.569253651573114	-0.326835220333207	-0.423342477820541	-0.45973049805418	-0.331816480218995	-0.61023625125388
