	"ACH.000011"	"ACH.000092"	"ACH.000097"	"ACH.000169"	"ACH.000246"	"ACH.000312"	"ACH.000324"	"ACH.000410"	"ACH.000483"	"ACH.000589"	"ACH.000606"	"ACH.000771"	"ACH.000834"	"ACH.000866"	"ACH.000921"	"ACH.000941"	"ACH.000993"	"ACH.001050"	"ACH.001211"	"ACH.001301"	"ACH.001377"
"219287"	-0.216586348322272	-0.220952995322805	-0.171124856302994	-0.27807386326587	-0.170924236088446	-0.165939872015406	-0.188007987474459	-0.128184375184171	-0.240528012248652	-0.250052459333532	-0.173334327938732	-0.19929869546459	-0.291500583894172	-0.209590767541402	-0.186414163193449	-0.196707994763938	-0.307917763809902	-0.0952684765634775	-0.303543710837461	-0.199937993349185	-0.08885230979418
"9774"	-0.824858992484631	-0.686385363801305	-0.859064791311278	-0.633697587635999	-0.779357248992253	-0.782658209356679	-0.786721063818156	-0.645571905354035	-0.880730899630605	-0.637432736679397	-0.831043389571541	-0.624971508281785	-0.877200910747272	-0.647443775737902	-0.765703623173612	-0.691898369720884	-0.788122835269149	-0.707826672775255	-0.822036422729127	-0.914461426745219	-0.843825960378379
"55299"	-0.916950614489939	-0.950468844452343	-0.918526422483612	-0.934293772259911	-0.931721927738277	-0.816575184283879	-0.974435313117358	-1.04928834508546	-0.844258863975474	-0.815983359795229	-1.02106286425106	-1.05076325029461	-0.951020444328659	-0.916763098155015	-0.805947909816334	-0.921999621848985	-0.858141352931976	-1.03858692118053	-0.863062394489595	-0.904711392290178	-0.975188390396992
"338872"	-0.122929847820655	-0.117347919286031	-0.213156953641309	-0.158065686908687	-0.107545294000186	-0.112753562362787	-0.118768010734447	-0.0617033807106552	-0.0913333554673277	-0.112168015954029	-0.221845568732138	-0.0459598381110358	-0.166134624547046	-0.0712822492438756	-0.142738752854748	-0.0440150029285104	-0.159765721480247	-0.155534255256156	-0.0243881234447691	-0.0557068980193677	-0.106000012078249
"22948"	-0.664259257183095	-0.882629457147506	-0.801740033050352	-0.908798396089534	-0.800490776984181	-0.743605663365102	-0.821942514717375	-0.883025692208824	-0.657976281293234	-0.745418175153225	-0.885205825958237	-0.876347767436469	-1.08745942689682	-0.791109381233748	-0.994002008803845	-0.748136924892688	-0.907756796800395	-0.876166062081064	-0.952250916349947	-0.79316816692166	-0.79264888423636
"29102"	-0.324041687135214	-0.331753963115774	-0.392855195492835	-0.404582519516606	-0.474247802023113	-0.434713832991234	-0.406318874167722	-0.361916980235315	-0.338791629606986	-0.388271548162844	-0.31432762177148	-0.514845741569639	-0.48803693901897	-0.50308102035267	-0.296989111129617	-0.383065757223817	-0.458055299075109	-0.371331726844649	-0.730524195667957	-0.604281453137027	-0.347841281339367
"11336"	-0.677412753055461	-0.792055696826618	-0.709965536516261	-0.66630670306203	-0.737089922212702	-0.770656515806868	-0.625466944214653	-0.654763743064384	-0.593634757490854	-0.724992799250361	-0.570559562986906	-0.680687707857075	-0.603337182478626	-0.630355793014968	-0.619702136291137	-0.617225200066856	-0.613984838143711	-0.65034678691393	-0.876879616910246	-0.530910781461524	-0.544702460038938
"55138"	0.44445130746034	0.596496031664682	0.562481952923433	0.559005506656104	0.562035869516253	0.419126330176289	0.42210164177286	0.5355985310074	0.384218364379004	0.682173810848814	0.553263567565206	0.570842006194158	0.58402345717118	0.551177784652977	0.564907627560959	0.507449643565624	0.641816241458467	0.529066786289739	0.593500403054443	0.428827920517243	0.546957488657122
"4199"	-0.29264191335243	-0.16227438881609	-0.330818386283335	-0.176219511702744	-0.174095055494577	-0.214741559982561	-0.173964472700192	-0.181087440614083	-0.15388374216771	-0.150271813762894	-0.150927931191433	-0.157750749114691	-0.336470523421478	-0.196667762921294	-0.228869048825099	-0.187224814898829	-0.182563579130808	-0.173600270985651	-0.177230569073968	-0.26134860267243	-0.167966646975202
"9631"	-0.489827743512227	-0.597720919670975	-0.733302649769829	-0.672425330432202	-0.647748131133637	-0.615605828360556	-0.529734350017815	-0.6675318134681	-0.550287815041274	-0.658083515138918	-0.581301164986754	-0.630188563195204	-0.638955784589596	-0.500635478621914	-0.705290947222741	-0.664730714237192	-0.727365427237438	-0.618720721193052	-0.606305491392218	-0.599374497351474	-0.6752795075605
"9129"	-0.825789313661583	-0.985063745275784	-0.945160242826419	-0.885383826205337	-0.738599338332295	-0.750326554801948	-0.685059047948437	-0.780307216657002	-0.866848869917297	-0.720270592343931	-0.830722089795438	-0.860695772485428	-0.755057303731389	-0.646290744655549	-0.64137974082474	-0.942475397324388	-0.933624386184049	-0.810084972497368	-0.74119000830803	-0.526417998657823	-0.903984235328402
"5691"	-1.7459300723428	-1.52889744247104	-1.72139141636409	-1.74400728038514	-1.5067034191265	-1.57115827466786	-1.7888027467565	-1.57431610364675	-1.68169372941422	-1.65419690797517	-1.56737464772515	-1.60036983156516	-1.6290313674951	-1.65935941123482	-1.65099342602018	-1.69069335843981	-1.69760157925699	-1.62807058255674	-1.57205194825876	-1.5553961430123	-1.63330574595215
"9939"	-1.09618390698062	-1.15691939291855	-0.854734121531738	-1.02087137753168	-0.777489976597776	-0.980354187521571	-1.0221806485045	-0.732384321917044	-1.07197435267597	-0.966307140503166	-0.949752361651867	-0.992466942740466	-1.17812608302955	-1.03393892246398	-1.02553012747001	-1.05260381245167	-1.17459878696808	-1.11233820539314	-0.915713113763325	-0.670030443596477	-1.03793971757987
"6049"	-0.20069125438519	-0.120701836477707	-0.206594514916742	-0.166472128031744	-0.259480998777547	-0.0854948061283887	-0.267493051281198	-0.241884664799884	-0.194892000298453	-0.0135033311192176	-0.182139183906792	-0.271956218197663	-0.21084205125666	-0.240047205131224	-0.242350511534293	-0.079853250010012	-0.181990690595844	-0.235501717999446	-0.231894130744185	-0.141788412402587	-0.363478507320994
"10946"	-1.18267505068696	-0.948699405151259	-1.135844221929	-0.951905261782192	-0.922070934791202	-0.937867869703031	-0.800618856128651	-1.13656936118581	-1.16462823470864	-1.22400821694905	-0.888747741527844	-1.01161101142828	-1.08956192294294	-0.974775442510729	-0.904278997014143	-1.01042693279925	-1.00340394291192	-1.06846882573114	-1.18021474316266	-0.929470764947287	-1.38314443005159
"10992"	-1.07980826150134	-1.04129162887142	-0.863526366306619	-1.03780383311052	-0.919371159494217	-0.923500684671481	-0.900634472532501	-1.01108261310662	-1.00631207336182	-0.823967299114253	-0.982153225023676	-1.06450416468631	-1.03682533276245	-0.874731551542247	-1.25821411684403	-1.07836984492284	-0.751124711832277	-1.08118197131694	-0.97497323283866	-0.794544201673103	-0.881987916556172
"10262"	-1.1841237001725	-1.29179280993394	-1.2643169804124	-1.36742393100703	-1.09167895558041	-1.21823463643676	-1.19974395632455	-1.09727486376391	-1.37033599204851	-1.30530711000827	-1.28906307613067	-1.1005082097994	-1.18011439255179	-1.10250393527439	-0.908847474197538	-1.28767104192306	-1.03745173121244	-1.39955954593629	-1.0833897693393	-1.13763404025166	-1.18944484903539
"283537"	-0.0389979567498193	-0.201331721683423	-0.175683348564264	-0.0741256997371766	-0.202812009814001	-0.174407217485071	-0.152539863132094	-0.198277176277381	-0.106285495853011	-0.0473794669090552	-0.0558999189298016	-0.126592635952341	-0.0625614222619928	-0.103999993702399	-0.17927059763613	-0.103173727218368	-0.110495106030004	-0.235753002375455	-0.0726555930445803	-0.087537712670324	-0.0745481299875643
"23020"	-1.57961946429138	-1.53088584053898	-1.55753197052612	-1.61486777477471	-1.56564200860368	-1.59173957588316	-1.53532822025555	-1.4926726108251	-1.7013887090273	-1.594097620545	-1.53403799884854	-1.65037297390732	-1.65781558459588	-1.64354580508067	-1.50510653755403	-1.7206710812199	-1.7135356465708	-1.26061200004872	-1.5868099793061	-1.44194112153201	-1.53647583228697
"729873"	1.96967217161637	2.12689738213821	2.13141194724295	2.06606636581429	2.1098105681284	1.74677268617619	2.01220266736443	2.08501893389431	2.12075369940437	2.20860783461278	1.93593090462859	2.05909488522066	2.01199917363445	1.91371558819445	2.05502271488513	1.86740689522107	2.13073199390487	2.02325036055043	2.24770235301617	1.7603464161813	2.07195157056707
"51663"	-0.51017208357956	-0.40257417831001	-0.537186570447112	-0.35430368446349	-0.355880299574322	-0.408633496378205	-0.3550999106089	-0.301646629772296	-0.525459240531834	-0.3813716853566	-0.355991975330868	-0.463035312826538	-0.389237246447081	-0.317502177788475	-0.340111147101547	-0.490396975130561	-0.37279945598341	-0.429757903795358	-0.710602451028	-0.585419200898847	-0.525172916061532
"90441"	-0.372590398238769	-0.341886047389193	-0.289429316973381	-0.355102209136588	-0.45882396732459	-0.179114299653178	-0.302930863811509	-0.335052446862314	-0.34979534946344	-0.395292007559163	-0.335710854478071	-0.551938136133384	-0.342653555967054	-0.29134404994114	-0.382275752389613	-0.203855806956706	-0.369896525923235	-0.35863170761052	-0.661676296212572	-0.181506881761284	-0.319850509238918
