	"ACH.000015"	"ACH.000039"	"ACH.000215"	"ACH.000248"	"ACH.000323"	"ACH.000332"	"ACH.000415"	"ACH.000448"	"ACH.000454"	"ACH.000477"	"ACH.000621"	"ACH.000630"	"ACH.000681"	"ACH.000683"	"ACH.000802"	"ACH.000848"	"ACH.000900"	"ACH.000936"	"ACH.000974"	"ACH.001192"	"ACH.001328"
"55122"	-0.567229544491582	-0.432559469808859	-0.653592845556346	-0.66993844651839	-0.569113256997292	-0.628884846111242	-0.896073585275078	-0.628788597473556	-0.751456789988747	-0.648631645523515	-0.579730873023191	-0.615338144489317	-0.723585283055754	-0.522083263213535	-0.642775160345138	-0.554826552751428	-0.818911445890084	-0.591676175699638	-0.615724627705772	-0.578634409746996	-0.54295087953989
"51362"	-0.67391070055604	-0.595120783797869	-0.558969092422433	-0.678908013989469	-0.688470141001687	-0.733377750123066	-0.938824017013371	-0.614859169475666	-0.908731337368025	-0.537199336078703	-0.600347390673193	-0.710239810042095	-0.766436978388283	-0.570130257931842	-0.783600709147456	-0.750359600815706	-0.895154337406012	-0.811046908010938	-0.969064069010362	-0.683841194531735	-0.518137327347351
"100132463"	-0.0134702562732127	-0.00659853681218454	-0.0532803089580878	0.0282431032155453	-0.0934824807132564	0.0467606352353444	0.0363068213075765	0.0317147789723946	-0.0296646724958041	-0.0948856097158948	-0.0224670174041635	-0.042230196152422	0.0434926856525545	-0.002926546976889	0.0488547933964027	-0.0319969435854447	0.0325172065553089	0.0526951101616737	-0.0199367667651425	0.0152194336010006	-0.00647244996116242
"8453"	-0.765002230239839	-0.859503342364273	-0.925448405958422	-0.871373963574473	-0.870278636546181	-0.788954448639634	-0.985323226511019	-0.731880817360001	-0.857985734073329	-0.923707599356479	-0.838751358330058	-0.859510659577811	-0.707405173990403	-0.950489460406147	-0.844671461530454	-0.860199165524272	-0.812571419824089	-0.766693212451575	-0.71459187111569	-0.923579133275991	-0.696732235956844
"1610"	-0.0773254187890582	-0.0863429695496436	-0.226656855648858	-0.148093961121845	-0.138233703536658	-0.168671274794198	-0.0530201782438586	-0.0423593499119571	-0.220802841598798	-0.0599165793608172	-0.164696905347397	-0.138455512938493	-0.110183214332626	-0.116711663855455	-0.142268266235287	-0.180150387403128	-0.0248635536906322	-0.137414935299734	-0.127364224598481	0.068264087319185	-0.140415913973888
"1655"	-0.498896244969197	-0.467389779477647	-0.474088878750885	-0.570924475674629	-0.507539230745702	-0.490572550173702	-0.626815395741015	-0.626353332584824	-0.694237962880736	-0.465701076695756	-0.461446075928681	-0.44764724703962	-0.633846320521111	-0.482432314125854	-0.482163950320183	-0.387415126143131	-0.762259536204084	-0.368724287779445	-0.384516219320006	-0.493059410862259	-0.57558068117323
"22873"	0.09213225883158	0.0867077382958832	0.142729228717015	0.164616046037166	0.0549983119476262	0.183573444722471	0.123079707702161	0.0638557710207664	0.133486243163764	0.142222875662034	0.223289169873145	0.118650003358808	0.207853539625414	0.187652227565427	0.109443782438962	0.0403341965811045	0.21302611202507	0.096064163179452	0.114893035080184	0.0720121676183307	0.134654145134167
"27335"	-0.308426532649824	-0.345165525299335	-0.204963011344766	-0.196982555823946	-0.316069805254144	-0.105250615450423	-0.183530607325187	-0.136922918455201	-0.350297939056477	-0.11238755558926	-0.105506381395327	-0.16637356136442	-0.182762475017747	-0.198907353143802	-0.145177058608274	-0.144633786812534	-0.150015056488274	-0.307533539133598	-0.161114312787367	-0.33434758646291	-0.149821654921473
"51386"	-0.734688516064827	-0.490427393309913	-0.432333387693749	-0.375787442628633	-0.804878273659528	-0.425384657529049	-0.385637097832784	-0.466160726665681	-0.456157860906137	-0.42485797813664	-0.430066504367949	-0.383588698859263	-0.375676255597173	-0.359328061675479	-0.479142064430023	-0.452895994191561	-0.352093384061296	-0.513577453103539	-0.410939216845545	-0.564364264201513	-0.374942830294544
"1984"	-1.03179987933958	-0.748185138722878	-0.879241682921	-0.908740933828698	-0.882137274109913	-0.929275850061311	-0.91875867707973	-0.846436642870705	-0.880921428766906	-0.863211005338736	-0.726538192525239	-0.841564343126402	-0.876512217922321	-0.927010018593477	-1.10503172104181	-0.68957871583422	-0.936016097735734	-0.64568359172774	-0.905119496245138	-0.745308644452858	-0.871753873833852
"143244"	-0.291332993997002	-0.310457868528169	-0.264149121259451	-0.29522536381718	-0.370361282744138	-0.244709835604312	-0.323172760251125	-0.212608544230745	-0.484305386336679	-0.224623877341804	-0.29306272420333	-0.130842913526522	-0.298469884379195	-0.283055179038715	-0.334998867741482	-0.408636041458079	-0.337305102611114	-0.480977946487812	-0.231553211567702	-0.138854506263668	-0.366275128538987
