	"ACH.000120"	"ACH.000221"	"ACH.000223"	"ACH.000228"	"ACH.000235"	"ACH.000256"	"ACH.000265"	"ACH.000291"	"ACH.000293"	"ACH.000311"	"ACH.000312"	"ACH.000383"	"ACH.000410"	"ACH.000448"	"ACH.000460"	"ACH.000475"	"ACH.000589"	"ACH.000591"	"ACH.000624"	"ACH.000633"	"ACH.000649"	"ACH.000693"	"ACH.000701"	"ACH.000711"	"ACH.000718"	"ACH.000736"	"ACH.000748"	"ACH.000770"	"ACH.000791"	"ACH.000796"	"ACH.000811"	"ACH.000847"	"ACH.000867"	"ACH.001151"	"ACH.001228"	"ACH.001318"	"ACH.001353"	"ACH.001377"	"ACH.001654"
"48"	0.0387497070691585	0.107689400798282	0.231075014394451	0.0247086333098259	0.0578506961038166	0.113970863389352	0.0949352022535079	0.0298992048432148	-0.0276311986811921	0.146829770946026	0.150948172622898	0.091580478456177	0.0260218283312319	0.0471879288550058	6.80285817032692E-4	-0.0379731420479242	0.0195250312579386	0.101870358085215	0.0300640484019291	0.101459841075609	-0.0436853857112351	0.0280387871325075	0.00728961123074577	-0.0169146446741925	0.0620259036316577	0.116034789020436	0.0748080561663121	0.125444576938632	0.168438589985277	0.062584471983196	-0.0298218454142469	0.0342346904079176	0.0591680478723727	0.0627306528638065	0.00532518190265465	0.127852721902191	0.10676000089034	0.0403155324240796	0.0840807337740408
"55330"	-0.031760287885435	0.0654849699620511	-0.151804637428225	0.029933582270383	0.0093956166895649	-0.1747356034643	0.021557645456607	-0.0109593803626284	0.0740997349215971	-0.0287531504064397	-0.109156193900327	-0.0673269061718496	-0.129802722921334	-0.0374372802698979	0.135884295609155	-0.124899512781753	0.0156172798650394	-0.0449518440499483	-0.0669676570107575	0.00685925317773737	0.0805661602513789	-0.0146597783236854	-0.0899660121880045	0.00840703828067647	-0.0698029886564953	0.0790836022270558	-0.0308546226215017	0.0449518890169917	0.0288022655536773	-0.00248493743593805	-0.0163467239688596	0.135264234633241	-0.0383564250471159	-0.00464467905526472	-0.0092240197007296	0.08097207824901	-0.136621205996309	0.0598548268820177	0.010605822959885
"6359"	0.348249319845347	0.227130935288783	0.29521323290603	0.316134076906535	0.341362065337224	0.285378126196754	0.331602576798609	0.388645003833205	0.0973805371144694	0.225932997731124	0.280588672235391	0.391635906998014	0.330772542760727	0.267954739878257	0.385571485833675	0.230354972115675	0.291365822504222	0.398699537501881	0.235885542030108	0.229917727027874	0.384048946937029	0.35065157636549	0.210875141489515	0.33416266952189	0.378684043723659	0.248082445277665	0.280487399807771	0.353834987969944	0.21923578666325	0.404685753629587	0.2307233799792	0.313407877395668	0.28281657674121	0.302045304412879	0.214222472484491	0.200005388010985	0.343892303141651	0.235634370708858	0.343058626841723
"157807"	0.0236131249578526	-0.131425015259481	0.121715157970886	-0.0096432535878027	-0.0477368186382887	0.0343892694639526	-0.15701346284162	-0.063695916606173	0.112911742426664	-0.0966114061867573	0.0875401263954091	-0.0231018557975567	-0.0992121956385548	-0.0278434067890202	-0.0235581473441737	-0.0218289195551931	0.18030823922154	0.171032136669972	0.0473856253360573	0.0672162000667349	0.119985863324738	0.0397299382979964	-0.0206687766018981	0.0278507104618758	-0.00162393700894545	0.105641265246492	-0.0432730328611509	0.0691066522209252	-0.0066471593173098	0.0316812963899761	-0.0317219629141265	-0.011676819641174	0.035233857692619	-0.0959933844695069	-0.0694863472306005	-0.065969343458865	0.0675532707929023	-0.0299922478032174	0.0420153411166705
"221955"	-0.124580567038479	-0.103351608523062	-0.163316227884555	-0.279206234783983	-0.100205281507067	-0.149438740351802	-0.126311627530973	-0.0115516823393282	-0.0137827090560051	-0.247836128981547	-0.240669314872193	-0.102475540911459	-0.115176888860423	-0.131750300786172	-0.163191931855837	-0.095988617332247	-0.155410056770528	-0.317043738782401	-0.0525511490967673	-0.163967062521891	-0.0998533206824879	-0.118364316260935	-0.243601024397228	-0.129198305367598	-0.108472200936589	-0.0715731043977589	-0.321908273410618	-0.102573044977739	-0.163124971579597	-0.223413219393615	-0.265064748564631	-0.264483767416544	-0.124783744171145	-0.0664184015176879	-0.0247626038767062	-0.0566208274964506	-0.26568024481423	-0.157348458401535	-0.122197998954292
"1810"	-0.660117281918985	-0.533751365396524	-0.702568844135356	-0.643965571145819	-0.815403652326317	-0.563207911456964	-0.569081378487774	-0.708356364909432	-0.698272523768027	-0.614108302409493	-0.633813209228373	-0.573993113150851	-0.619148387529007	-0.727730603027296	-0.628077514103223	-0.630537777966996	-0.569845930082453	-0.718119439748738	-0.612911504355338	-0.488660029576325	-0.622133911494674	-0.594590242237157	-0.931773391087569	-0.709360093710224	-0.801113722153386	-0.503189005674624	-0.631473319802708	-0.771605689519184	-0.618954902818014	-0.576914841727157	-0.535702359270749	-0.595076414049175	-0.543262424565536	-0.52710433723697	-0.603829890934649	-0.648779658396464	-0.882018707149487	-0.770425642850995	-0.74163640912084
"10589"	-0.282047137622654	-0.336373076011749	-0.495066958030527	-0.450965855733803	-0.735742075127383	-0.459222378793679	-0.337744136943326	-0.231395767841351	-0.310143671096832	-0.425694632247843	-0.408487765638549	-0.515098917198564	-0.519790030402073	-0.390199770661193	-0.646651242828463	-0.28850749775614	-0.255486151565945	-0.402695895472	-0.372324138743945	-0.207654403030826	-0.437348956515934	-0.247763788928917	-0.638847858242686	-0.432096722444296	-0.714784672079638	-0.378922637911458	-0.378838311994724	-0.504721082792907	-0.481413038182248	-0.507617070188891	-0.436156393067846	-0.459474479869266	-0.33944348653509	-0.35171651710406	-0.50362952955916	-0.313995651139072	-0.679337868388982	-0.40650736523922	-0.594114806926237
"144455"	0.107251719877273	0.255864752556701	0.264443435941138	0.107085981952907	0.126012482359848	0.116190224854368	0.107130676327457	0.245708312022953	0.163300665087628	0.225068528112156	0.0883857065607832	0.277486033529597	0.107751271864061	0.101798036491191	0.42084422991951	0.182163859884909	0.0459448340641679	0.232520099035872	0.17475920717436	0.241568142194983	0.225273242695868	0.20314502244623	0.0688331657827551	0.13526366195971	0.141213305686995	0.153368481072609	-0.187901517596414	-0.0416311352457106	0.0343642211942523	0.338609541100503	0.1569619479268	-0.00163522673538953	0.081012920757125	0.0255064373579379	-0.0694315954677858	-0.0200300851762947	0.385823037016837	0.111770537860783	0.134072446328094
"60528"	-0.71472997243992	-0.981008772658605	-0.884623096337288	-0.763290815104519	-0.68924794375629	-0.805785822581142	-0.669303328777653	-0.738194877219158	-0.842398810441728	-0.655836868352244	-0.811546164005802	-0.788796285293387	-0.937118680111779	-0.529618298896832	-0.879980843591768	-0.625753199321423	-0.786192648761647	-0.652236580345861	-0.623602377569823	-0.833563131259766	-0.678848639023848	-0.866948610666013	-0.892009369398879	-0.610542273759865	-0.752086635530155	-0.72893154630198	-1.03315141982569	-0.686260339516658	-0.691781713506461	-0.567783115102694	-0.982256752671051	-0.870943408611037	-0.526327510505947	-0.707007588683142	-0.79088548724863	-0.802235867841557	-0.790310852497031	-0.6947226691131	-0.829115356577842
"284069"	-0.207474754565352	-0.0313208032900805	-0.00323214092488379	-0.104891704919223	-0.143029224316408	-0.186262262183654	-0.169493580481632	0.0385541949571789	-0.0159311718981891	-0.109953377473818	-0.167453265696675	-0.116505657694424	-0.208106663096905	-0.0251184618496195	-0.0455004614727664	-0.194877616600662	-0.245619972120611	-0.212486064718036	-0.072326182727124	-0.146680686958148	-0.058423831988281	-0.138935254842256	-0.0171232402456907	-0.108869633869409	0.0253654714063738	-0.0605990365707892	-0.148656373981057	-0.0277935701642946	-0.121562505819402	-0.0943105258883857	-0.177995040293368	-0.215984984088547	-0.0875973711246944	-0.197177501056507	-0.123180313819063	-0.145917611194108	-0.181594614434825	-0.0324001479540353	-0.185813455867496
