	"ACH.000009"	"ACH.000041"	"ACH.000054"	"ACH.000055"	"ACH.000060"	"ACH.000078"	"ACH.000098"	"ACH.000099"	"ACH.000120"	"ACH.000132"	"ACH.000137"	"ACH.000163"	"ACH.000215"	"ACH.000235"	"ACH.000246"	"ACH.000259"	"ACH.000274"	"ACH.000279"	"ACH.000312"	"ACH.000316"	"ACH.000364"	"ACH.000366"	"ACH.000383"	"ACH.000393"	"ACH.000420"	"ACH.000471"	"ACH.000476"	"ACH.000521"	"ACH.000537"	"ACH.000573"	"ACH.000600"	"ACH.000657"	"ACH.000683"	"ACH.000721"	"ACH.000788"	"ACH.000811"	"ACH.000841"	"ACH.000872"	"ACH.000896"	"ACH.000907"	"ACH.001048"	"ACH.001053"	"ACH.001054"	"ACH.001096"	"ACH.001151"	"ACH.001192"	"ACH.001196"	"ACH.001277"	"ACH.001283"	"ACH.001300"	"ACH.001301"	"ACH.001353"	"ACH.001431"	"ACH.001552"	"ACH.001554"	"ACH.001740"	"ACH.001745"	"ACH.001765"
"79026"	-0.126849091104887	-0.185909352014052	0.00161177623117606	0.0222831219302995	-0.147015842851932	-0.306131480375533	-0.107844579753542	-0.15111547417213	-0.16001800174895	-0.301820865637108	-0.264232321047406	-0.166297811595156	-0.118761263080288	-0.218913808688896	-0.135449128908758	-0.177544262527801	0.0601333100136565	-0.0902526485670184	-0.0193781609806401	0.0249255192049833	-0.20023832861802	-0.296406253938067	-0.248312203608454	-0.152442247234496	-0.263001227108485	-0.17437618849388	-0.119822524308224	0.1069833554037	-0.189313963789186	-0.0215844732861469	-0.135702393168252	-0.214963776518733	-0.205242716591269	-0.0419556298081381	-0.0989955360309703	-0.077421536425732	-0.0972283923957424	-0.113836894073986	-0.120041632924156	0.310123779921486	-0.0963785812855587	-0.249769151863751	-0.230182136026252	-0.17831652871382	-0.0930775671887453	-0.0655401785866169	-0.160635503289862	-0.27803480814503	-0.17306886579098	-0.195193192661939	-0.174075374812595	-0.254047683602212	-0.167476590824697	-0.152885430938963	-0.131347207610608	-0.109671608506799	-0.118924155509545	-0.212467705000562
"64283"	-0.10310493797553	-0.0711862413914397	-0.329899629506642	-0.117317059163762	-0.265975347779523	-0.389581637644307	-0.291931759072459	-0.217033846517188	-0.0282695403476044	-0.160136328799382	-0.167223187299006	-0.077641959422933	-0.0854968053305541	-0.179231940228332	-0.188804661506048	-0.125937655308969	-0.201508526096651	-0.17479387874987	-0.0332370831296696	-0.226570500832989	-0.253382777612177	-0.34992854372311	-0.109465163117679	-0.492138873870254	-0.250277331206805	-0.166342939520554	-0.0398135867446116	-0.300152397355748	-0.242828845030137	-0.122820216850683	-0.0937666393603192	-0.233689381476131	-0.104756380908002	-0.123559853016775	-0.16568583119186	-0.236228317788945	-0.202257912445619	-0.198405253495024	-0.202793904251651	0.0927597665373625	-0.236385206205553	-0.229004295829452	-0.248140519239308	-0.192724408899528	-0.265793025266389	-0.0308451339834434	-0.41010040881161	-0.259600932398791	-0.0670512294499912	-0.244008465203275	-0.190977964964175	-0.128034604820456	-0.133229850463058	-0.227636315683292	-0.22576025179077	-0.29677848456933	-0.196158012713629	-0.069484811971392
"533"	-1.19011801810182	-0.91888639621915	-1.0577528398416	-1.07100776740474	-1.12419435211041	-1.01090725833227	-1.14241682625693	-1.06134522082111	-1.08409777422859	-1.11082949235072	-0.959637758471141	-0.684267981288089	-1.12040332457745	-1.13392016138467	-1.14365661393613	-1.25793251546293	-0.807997443025358	-1.11255284135747	-1.20246084259859	-1.19260567330701	-0.992359232359505	-1.25312194248209	-1.15998911008986	-1.24623722726266	-1.06037978695133	-1.21250573289248	-1.25187493091894	-1.29770051849285	-1.16861546643171	-1.30659480397128	-1.3830036798294	-1.22338442851077	-1.15587179294876	-1.13816548004132	-1.03766338357293	-0.809599893576522	-1.20849531791298	-1.10479438743308	-1.34452399574898	-1.44033170770233	-1.02294044285553	-1.02751533319259	-1.07667741802623	-1.10462565254531	-1.25615472156069	-0.880561732347356	-1.17045970430915	-0.976381890968335	-0.876361013370863	-1.07398000588521	-0.880096980654989	-1.2762969961711	-1.14946999824335	-1.18186753004094	-1.2381262953258	-1.27285119602065	-1.30782023988355	-1.09026131473128
"527"	-1.31873015651117	-1.22337002514716	-1.47715308196236	-1.49042839640062	-1.1881937325073	-1.40435002410486	-1.45231404694045	-1.16784696545389	-1.29087324235289	-1.35875175935925	-1.07462656188471	-1.20807842220595	-1.36161016988581	-1.31449318463436	-1.31706245185222	-1.4448218983038	-1.19965857654344	-1.53588778080933	-1.40832884479348	-1.20905337693166	-1.36404396442652	-1.24023509710431	-1.55646262953313	-1.52479261738413	-1.16044492648055	-1.4524789378296	-1.40939169057108	-1.6611456662726	-1.51115281577922	-1.54378861012585	-1.35509498430742	-1.36722622886786	-1.33251361442155	-1.34209479235011	-1.39309767341743	-0.923663443515059	-1.40212881885482	-1.41597703251814	-1.50802923346205	-1.36733271459811	-1.46021142375248	-1.44120209143967	-1.5700461682607	-1.29522635990935	-1.35095757873705	-1.23459130776477	-1.32868315051788	-1.31071057459788	-1.39125523786167	-1.14872572968187	-1.18850579923464	-1.42126027884252	-1.15052445619988	-1.19803666813504	-1.40679920796871	-1.72137830541775	-1.65012757201496	-1.47091007754575
"523"	-1.22836426859803	-1.11495155116319	-1.1814893108034	-1.23509447962376	-1.15302907744751	-1.09942652080595	-1.04204401420427	-0.921103783348192	-1.24527166655998	-1.0517162385397	-0.954553368777078	-0.917323857354516	-1.23659394162207	-1.01199484626699	-1.32488174421024	-1.2815041379056	-0.870606920528295	-1.174157709029	-1.12319818357041	-1.26330119296496	-1.0014253714802	-1.12581324270068	-1.32037212714921	-1.30920620254076	-1.13324132454717	-1.12421305969021	-1.33441226317767	-1.18978819589533	-1.29092408000328	-1.2523623631066	-1.16741561177347	-1.21438387747958	-1.02320975077991	-1.08964829830078	-1.08543952565563	-1.01772036815602	-1.09164697560497	-1.13790352342282	-1.21749008572646	-1.30491464630005	-1.29611122892667	-1.24709335048089	-1.03341583434101	-1.1060969575392	-1.36243616703859	-1.43802611379786	-1.35024096985308	-1.01788085578494	-1.48525016205335	-1.13317169412274	-0.875688968837133	-1.34585737195347	-1.21016863272217	-0.884012599243712	-1.32258039313752	-1.32471877826525	-1.18034121417687	-1.18458730806699
"526"	-1.34783600733691	-1.08893096736869	-1.4679636771018	-1.40439073405088	-1.28839369963467	-1.28416560197355	-1.28415396774808	-1.13736471595367	-1.2043070013535	-1.49195839499325	-1.31954881482544	-0.970837948050441	-1.41347682119845	-1.33273513827564	-1.3018719353671	-1.54372361333777	-1.15394329151393	-1.29382774997523	-1.3479875836176	-1.19710781780168	-1.42233127251053	-1.32067391787917	-1.54199876766564	-1.27327802735915	-1.32329710443738	-1.3598820834638	-1.58088898875131	-1.45365226740732	-1.59910191986893	-1.53707779532822	-1.50330968503483	-1.36493264456797	-1.4584642309864	-1.41266731029023	-1.44237814592481	-0.971511194997584	-1.66703999711823	-1.8356574476938	-1.66337373210413	-1.3849249861076	-1.52265396783721	-1.56755977432227	-1.26772473929314	-1.43442490963656	-1.67653136676235	-1.34978476789985	-1.3714904663425	-1.54422453352219	-1.53225088119595	-1.43281542174221	-1.10275761922548	-1.4269720663729	-1.40020692972341	-1.1939012444886	-1.44331456572781	-1.59889398556112	-1.55306879222713	-1.43838102766826
"528"	-0.527152239164497	-0.388795306431415	-0.788513830156156	-0.740738775815972	-0.550620964453475	-0.582797798174877	-0.696178030375019	-0.612675568839818	-0.530369760284797	-0.58383245505881	-0.463290374715019	-0.438113626752014	-0.696307356359455	-0.688102153191069	-0.728652765464492	-0.628768898785342	-0.553577019431974	-0.435832152950687	-0.638253570299174	-0.568521419722406	-0.366542610993123	-0.655762476469647	-0.673203795152662	-0.749559541860905	-0.570754770470594	-0.587207292387341	-0.853518006207231	-0.634562131723376	-0.737893227286155	-0.846821150794105	-0.823090203515564	-0.62827067861167	-0.704608849072627	-0.569199668608803	-0.61943963182738	-0.47377833290404	-0.593917790584029	-0.772860374747218	-0.709454483872233	-0.845294377373115	-0.740085546543249	-0.72343532846575	-0.746485782663796	-0.724041448549533	-0.714675249063484	-0.543355826177523	-0.573335978909555	-0.610443725191654	-0.532268660689514	-0.493373661665328	-0.68770745527857	-0.657359079569134	-0.616026801317479	-0.550958394985627	-0.505249654848878	-0.655110558562894	-0.610942764821155	-0.598829546647728
"51382"	-0.591301507642994	-0.632999854504689	-0.696943793822859	-0.449984899424928	-0.854573043693554	-0.573483056297213	-0.667990451207393	-0.310593558365905	-0.565367722799769	-0.583235240338591	-0.445104083675588	-0.591301159955496	-0.639841205456336	-0.543657548627321	-0.686317075650002	-0.633423134905182	-0.30084415365294	-0.631453845696663	-0.634623367059723	-0.52791008445837	-0.587193506820096	-0.531351592260806	-0.713197050261647	-0.789659651894341	-0.520576382881805	-0.429717233859456	-0.827506554941149	-0.594237266422439	-0.5964310323048	-0.539694533883874	-0.629780550002605	-0.450842780569157	-0.60961880511184	-0.627886212966975	-0.761225265694605	-0.510179747879181	-0.662231752996164	-0.621936548818459	-0.721118310241521	-0.653289092491412	-0.954520835093132	-0.647004552235678	-0.584597131056502	-0.621667415262099	-0.744727278698234	-0.647016349077386	-0.739940618539734	-0.752347415638072	-0.547827854681942	-0.368730100518369	-0.505683748900727	-1.06968622737828	-0.520074412289771	-0.448001984923272	-0.759109658388636	-0.476905173408776	-0.661011129790547	-0.541500273080333
"529"	-0.856730985055725	-1.0498974733816	-0.737665912257673	-0.870782675881343	-0.885019129123441	-0.684835017341499	-0.826991086457534	-0.703306532178461	-0.723271476423163	-0.822087023780838	-0.644421053370543	-0.602497513327734	-0.696722318954958	-0.691373818066335	-0.643845348063678	-0.774539226047059	-0.538156991939091	-0.692203436143088	-0.766626414564935	-0.816270120365058	-0.711641016622411	-0.798261797618097	-0.991524884360129	-0.973584872264385	-0.799898513745739	-0.75431042793694	-1.0390647254868	-0.836709382874829	-0.87798682998074	-0.943740594734891	-0.943868592253674	-0.761634336860736	-0.782422784860209	-0.660741529713648	-0.770318191036148	-0.561073410450628	-0.67858981855697	-1.12415294407232	-1.04708578458635	-0.979043745455282	-1.07755202412459	-1.07958751096063	-0.685751514383625	-0.897468192649799	-0.972508973398835	-0.884407994834315	-0.995025069815314	-0.825200544202486	-0.973970125562701	-0.661540555247208	-0.705629923767391	-1.09859787117075	-0.88361193716891	-0.747399364030366	-0.854349459379685	-0.798076328515814	-0.91648437719573	-0.894217150502935
"9296"	-1.28003958456107	-1.19143533767303	-1.2997603774455	-1.42657815621476	-1.24480455890586	-1.41023539000644	-1.12867134802963	-1.34494562587811	-1.15695363559099	-1.25720045249905	-0.870750611858218	-0.985395550760594	-1.28267372985014	-1.22767351188197	-1.3240791960646	-1.46527056668655	-0.953966629013279	-1.63321725948526	-1.35408201536444	-1.38957678185728	-1.30978724922133	-1.31078021206859	-1.43899412043677	-1.30919069642585	-1.28259366250429	-1.444644565493	-1.52738081536839	-1.37799985328656	-1.56301098141109	-1.63767439868022	-1.25640810372517	-1.39044406118964	-1.4158616206486	-1.19432027521433	-1.38515452633766	-0.97783254634573	-1.44250233402763	-1.23655264943273	-1.45581671135569	-1.37397179038718	-1.38325657643956	-1.38821230010883	-1.39863716495076	-1.35386174562105	-1.4326700403867	-1.36927771381223	-1.48772333264645	-1.34822542896544	-1.21057950618441	-1.39201025824495	-1.19156814904863	-1.33727722434474	-1.2624127660807	-1.10142608649546	-1.30850878262602	-1.71681618120872	-1.40240394211034	-1.22385456127631
