	"ACH.000014"	"ACH.000030"	"ACH.000036"	"ACH.000098"	"ACH.000099"	"ACH.000127"	"ACH.000128"	"ACH.000143"	"ACH.000150"	"ACH.000169"	"ACH.000222"	"ACH.000231"	"ACH.000235"	"ACH.000248"	"ACH.000259"	"ACH.000265"	"ACH.000312"	"ACH.000320"	"ACH.000366"	"ACH.000368"	"ACH.000397"	"ACH.000406"	"ACH.000410"	"ACH.000411"	"ACH.000476"	"ACH.000483"	"ACH.000490"	"ACH.000507"	"ACH.000518"	"ACH.000522"	"ACH.000542"	"ACH.000548"	"ACH.000585"	"ACH.000589"	"ACH.000608"	"ACH.000630"	"ACH.000651"	"ACH.000657"	"ACH.000663"	"ACH.000696"	"ACH.000697"	"ACH.000711"	"ACH.000718"	"ACH.000732"	"ACH.000757"	"ACH.000770"	"ACH.000781"	"ACH.000791"	"ACH.000792"	"ACH.000800"	"ACH.000822"	"ACH.000834"	"ACH.000835"	"ACH.000846"	"ACH.000881"	"ACH.000884"	"ACH.000896"	"ACH.000905"	"ACH.000915"	"ACH.000926"	"ACH.000943"	"ACH.000950"	"ACH.000973"	"ACH.001054"	"ACH.001061"	"ACH.001239"	"ACH.001301"	"ACH.001302"	"ACH.001306"	"ACH.001322"	"ACH.001554"
"55814"	-0.651721855154065	-0.769507809752419	-0.774358090498309	-0.520177571072798	-0.657621474033618	-0.61897044341594	-0.527795029915759	-0.549664904792092	-0.661221335674197	-0.636278701268681	-0.505837994567036	-0.542953025953431	-0.650162895291611	-0.588698722752222	-0.508040563116799	-0.719901506952067	-0.600263833441471	-0.592120533205829	-0.472505684547244	-0.748055685860651	-0.740983768448782	-0.682368292236656	-0.392503381657221	-0.687837184106716	-0.822077092065311	-0.647745368646312	-0.578668539218549	-0.69488245512282	-0.861733853988603	-0.572058012278156	-0.565891228619034	-0.586009104981746	-0.434490825101223	-0.51754734038789	-0.683836143516182	-0.69709652580883	-0.464024347508585	-0.565973421181517	-0.685577188712153	-0.558988593411963	-0.644610934891792	-0.574214883589044	-0.487423988795052	-0.709314239167547	-0.520115583049655	-0.556737457192824	-0.77694239174875	-0.502918374613628	-0.522101696456589	-0.783058128856942	-0.626368557744061	-0.700413316473275	-0.71696617111236	-0.776612755516935	-0.51910185488249	-0.883686876146436	-0.613362349933001	-0.389460855449267	-0.685735868749441	-0.463664747567677	-0.834553230871404	-0.651176527265856	-0.564719198182341	-0.621513731534362	-0.73366275309506	-0.713488044037059	-0.662564416252263	-0.603167093670214	-0.696040650563179	-0.748828942317479	-0.562274382024307
"1060"	-0.431558842764475	-0.684260893112746	-0.574239802201127	-0.561226576894291	-0.538326749580291	-0.500389209413515	-0.668873395052529	-0.578891836310294	-0.560627865856849	-0.614235393617557	-0.529142728401267	-0.462321241874956	-0.420529232121645	-0.511882809257075	-0.391370888411865	-0.516724190240369	-0.43475298089554	-0.276945204883315	-0.530728189627589	-0.532665885512237	-0.569800456040205	-0.549772062609239	-0.474189831862602	-0.481303575620811	-0.737614485960981	-0.664192282941183	-0.442389511598486	-0.554152906003449	-0.451740271217121	-0.447681969653347	-0.617310983644927	-0.503703417142153	-0.568395328625988	-0.608957556152341	-0.561500337736329	-0.470831132881881	-0.470040870287503	-0.419444985277256	-0.543107854660022	-0.469964129657358	-0.463525502849497	-0.531485373852078	-0.423352164862351	-0.687763267011137	-0.394060599618366	-0.411175848142332	-0.567820464676116	-0.556608830172203	-0.447739961793238	-0.756531615565218	-0.370617124671986	-0.432557497627868	-0.47333137323294	-0.663008177726928	-0.47582004622971	-0.514816685872645	-0.622597879871875	-0.423592927332766	-0.511625165076606	-0.591569748323346	-0.524272487682205	-0.270973680711669	-0.563406996360234	-0.505340792920617	-0.589112700334108	-0.311669047470053	-0.47573611499684	-0.634043583437241	-0.440177324120775	-0.688480048472869	-0.588197038602055
"64946"	-0.768895262722981	-0.646592694101062	-0.572753531967947	-0.408732051684624	-0.657036162843791	-0.637594334210376	-0.627322495753804	-0.9812719629773	-0.72102707354311	-0.64595682839276	-0.63171135698804	-0.42726291032531	-0.684838417027637	-0.517408532063775	-0.637162604604943	-0.667267147157402	-0.627304856339944	-0.402137095503233	-0.564373264449948	-0.647976751809623	-0.768817977354969	-0.637420872184967	-0.667435469538869	-0.66312517736411	-0.666319109210372	-0.689438040731834	-0.531673618843382	-0.765024616103661	-0.614016393501559	-0.606967270175652	-0.451488616265364	-0.779156667353392	-0.598970279788456	-0.699407065638606	-0.734151508417284	-0.488314973116064	-0.511540770015061	-0.695349143219587	-0.569845321579813	-0.526736494865118	-0.68390677457002	-0.502882999634795	-0.67944016539912	-0.832734135732258	-0.507816779690942	-0.661226488287825	-0.711041387989385	-0.653153057757297	-0.647961411400545	-0.68114296011011	-0.616497829150456	-0.643753866223058	-0.578290935892489	-0.753802159394682	-0.697970025042873	-0.795279339626749	-0.627413762309627	-0.678834518673579	-0.565289540522466	-0.674462718771345	-0.606260744582131	-0.71645957996694	-0.539966236878093	-0.569968538056659	-0.519760720544721	-0.623369253136283	-0.679305279285589	-0.62660595900407	-0.788923590204391	-0.456198382459616	-0.629157045174324
"30827"	-0.513139151704459	-0.604009491217997	-0.357063132637698	-0.709596715146778	-0.227952417147845	-0.431932893822056	-0.349308339673477	-0.349262225733671	-0.401914397926571	-0.291267693776992	-0.653253652347084	-0.339900519891073	-0.473985574427124	-0.399688788700793	-0.547204259140481	-0.515291818738492	-0.32526722366481	-0.437475459614542	-0.601717340913015	-0.392255024319365	-0.442986645359551	-0.165213441504355	-0.382073114923922	-0.499679964266351	-0.345911447833189	-0.364802382508894	-0.267648534276199	-0.290200773908752	-0.603387461164392	-0.303885376300195	-0.621119771846733	-0.647944100197531	-0.457510561914913	-0.417489024221021	-0.518248411869726	-0.527739257304324	-0.607363464461301	-0.50145247759624	-0.507379532238054	-0.634651991777476	-0.569355200587796	-0.536247182973906	-0.418845909811044	-0.706326091298356	-0.387971711152952	-0.416771833503986	-0.54191189404939	-0.356372598365903	-0.472143302223347	-0.782959035279674	-0.379677026319028	-0.547807537407532	-0.614013821295585	-0.741667485637873	-0.397627551777766	-0.563064689425353	-0.383938169455135	-0.379862105816173	-0.45528953705678	-0.563196822466574	-0.495293228779802	-0.452648012374037	-0.257074935050232	-0.269176496100245	-0.406914686353381	-0.379108166898196	-0.552586610624346	-0.405535717277302	-0.22488486233641	-0.519072149364518	-0.583210309563652
"170506"	-0.529406715423288	-0.513360114806199	-0.591474909337121	-0.717881034364374	-0.421325269655986	-0.514838120491472	-0.385542437341747	-0.743275838298545	-0.709792966728007	-0.611347807691938	-0.61278043215191	-0.759688377872789	-0.627742706172956	-0.331187636124896	-0.391874349187059	-0.549596256806145	-0.646711187172045	-0.44660969908869	-0.399252045433607	-0.494068140561683	-0.78655620050753	-0.468550205315494	-0.573018962146688	-0.613367499413259	-0.533342274212839	-0.607549178496875	-0.616461042692504	-0.623982979729345	-0.643853763045855	-0.614679102216774	-0.46845793375642	-0.72594464693131	-0.614446459864562	-0.465381153656589	-0.460747347067724	-0.595857091361944	-0.669318428158754	-0.657524059918293	-0.782922076206092	-0.713849918274604	-0.646858556828424	-0.523837320708838	-0.588703459569489	-0.655159497146223	-0.241910436107576	-0.703823148856203	-0.479599320318931	-0.673506145786139	-0.959135543301363	-0.555710347258566	-0.68643912120285	-0.458669012592222	-0.586584870814033	-0.431114659532383	-0.489089363586536	-0.435582185410267	-0.706737149733001	-0.662831701656672	-0.659025315691495	-0.634346690030986	-0.509446279668644	-0.530285309744541	-0.586066320961861	-0.65255039901766	-0.554949517306489	-0.546380697172005	-0.585621811124298	-0.425571125881321	-0.702024105376166	-0.509546298637158	-0.571501826920532
"2963"	-0.701666464473823	-0.539458184935055	-0.55279136973762	-0.753033620331089	-0.589596188823863	-0.687052378713516	-0.589556365942709	-0.931277881359844	-0.6664694027269	-0.773563197415006	-0.703403330072593	-0.571847326508389	-0.618975751310259	-0.557230209830193	-0.642359023980018	-0.693617805072685	-0.633480884199594	-0.684381090954792	-0.518002053420385	-0.741729257409553	-0.682398080403111	-0.518361565395311	-0.722710434493211	-0.545422055788104	-0.69132332433841	-0.639562159622377	-0.620922241527506	-0.717764182092553	-0.547312569218658	-0.510179348290305	-0.643017199027673	-0.601600274889577	-0.529018322439826	-0.741165138397585	-0.508490147343189	-0.693387531119038	-0.686459455037158	-0.703948161846041	-0.761101434682995	-0.57658869000813	-0.649593121692164	-0.657848417686144	-0.893770291432046	-0.782885263340766	-0.490540611310821	-0.655454707094782	-0.72963193861063	-0.640530322023604	-0.516204954406021	-0.889575122000666	-0.615690548099447	-0.491435807923165	-0.802476483119521	-0.505406647582711	-0.885526825009607	-0.660111196577226	-0.633050271196388	-0.842405835146392	-0.474067697579534	-0.62727046146653	-0.776986704097818	-0.619353777379393	-0.745537057878196	-0.546413370632995	-0.60359661363153	-0.567295941549716	-0.781002210713726	-0.750608475590518	-0.670099853205704	-0.870510415704495	-0.725201117419318
"3020"	-0.63842402961417	-0.680425295097963	-0.54822477044526	-0.620540328060661	-0.371767705906013	-0.468123556709918	-0.458914469193589	-0.501517650656599	-0.381818061497846	-0.502812006533778	-0.268271561959728	-0.55214655686064	-0.486128265762349	-0.721828877035978	-0.636939036485687	-0.552115319121288	-0.430073184800905	-0.605559000025803	-0.426337249973246	-0.456825192324167	-0.538392833485198	-0.50774413597969	-0.637878348403734	-0.76977033252174	-0.376505094401457	-0.28681006869467	-0.610548487702258	-0.410828535068701	-0.538824424197815	-0.474829184592279	-0.391001303755973	-0.566805711005943	-0.345405746934094	-0.535695757955645	-0.69521222261617	-0.566884368778927	-0.394851834322551	-0.440578285770092	-0.482901478078585	-0.631102307644714	-0.308739925252218	-0.647307412704843	-0.49825965353654	-0.774861144107545	-0.432078784004982	-0.559204819755806	-0.527677032337212	-0.635932127410592	-0.548910614702525	-0.785508492675202	-0.378419686071574	-0.538570075594092	-0.518756244623449	-0.613680270655493	-0.602039155265737	-0.578464406150681	-0.584325848063003	-0.617273403582552	-0.553311382180942	-0.529381941712804	-0.500269083886229	-0.483431704709358	-0.51069853419723	-0.62114070022633	-0.495143942382566	-0.63434451704811	-0.531811207493499	-0.465403694241912	-0.264360347241462	-0.752830206347226	-0.456354884031813
"10767"	-0.202807251630462	0.00218398492022384	-0.0275538343866616	0.0821846908418991	0.16033133515029	0.00257149035696215	-0.0146889142354651	-0.206156868183806	-0.0447932036605424	-0.173750999002463	-0.097224577490084	0.0168871213111095	-0.221761446870551	-0.0435341331088205	-0.270403949639693	-0.0936675594609442	0.184338903514029	-0.23387354017939	0.034879272521703	-0.0378654234326732	0.107554526466745	0.0292413216137707	0.0656458180912584	-0.215625164520487	0.00157360651389987	-0.119853928774809	-0.230809036126375	-0.117365862914131	-0.0287636836571065	-0.0819117805348485	-0.0736220036603762	-0.243123973561374	-0.0447623052728324	-0.407514117845942	-0.0388890274541609	-0.0901158369495155	0.0395513239091258	-0.138258035309974	-0.212591299573743	-0.0616985827895351	0.0131187749710897	-0.0196833555529968	-0.0229416246437969	-0.330081065425624	-0.296331624654282	-0.0820598131704807	-0.14610208543972	-0.163861738445399	-0.0598903478217437	-0.129143686754119	-0.0239252288993751	-0.0744338650005121	-0.225660075929144	-0.315399493111851	-0.0742584282516349	-0.211367891304798	0.0119901172733452	-0.0298110536349587	-0.0265892931175506	-0.139735442660748	-0.21157957473059	-0.302059239972975	0.0851964062698521	0.0340951724631109	-0.288669680856031	-0.308476608754373	0.102116758830697	-0.159172994004092	-0.0716783719092527	-0.182308413667853	-0.230113805072715
"23608"	-0.618236087807157	-0.322350830268082	-0.509191336916696	-0.329244321946814	-0.395824809392614	-0.406847748456673	-0.467294525506822	-0.44987827541085	-0.472411272953486	-0.341278982181425	-0.40475137507461	-0.401493456643185	-0.462727266061837	-0.324601570544787	-0.316861155462791	-0.370839263296755	-0.374090837871159	-0.359656787776655	-0.500157721217053	-0.417700728302462	-0.469600890249867	-0.334896427795557	-0.332000009914488	-0.601969099004165	-0.440482331013877	-0.40423415327261	-0.501857349871664	-0.421569380600936	-0.425496977402999	-0.395828362900877	-0.380797858652336	-0.514769628529542	-0.3779348615534	-0.42506755972647	-0.334749613598644	-0.501933820875418	-0.472420288362328	-0.45694104042689	-0.329719874342062	-0.367062408229045	-0.27517318397315	-0.422533757061036	-0.446177565833774	-0.458873859229579	-0.319448674804176	-0.492461986567096	-0.395083545863869	-0.463833144670964	-0.244288268191526	-0.531141834251214	-0.361626403425498	-0.496766328567193	-0.470850627049643	-0.489737678580897	-0.414716577362824	-0.760841763707888	-0.521865247796921	-0.359301725341546	-0.361567575526375	-0.498811554756292	-0.497949073853161	-0.50868719064928	-0.442575750349034	-0.370396546012577	-0.518012665598058	-0.531265686175816	-0.416166720198222	-0.371824026233779	-0.461667994550064	-0.426468058248239	-0.394917713977673
"25936"	-0.58901215672433	-0.443666229973074	-0.623200789575186	-0.492526441332337	-0.423833422531076	-0.394434351440733	-0.704691384499745	-0.68940139455071	-0.376507184808463	-0.58420128878359	-0.359121563969989	-0.609254774082998	-0.425803710994729	-0.384115933998821	-0.388398019585432	-0.498275793795295	-0.585999208477092	-0.484745493380926	-0.570166997968421	-0.578027196501221	-0.541837947605827	-0.483827750945814	-0.636299249751371	-0.426207693976173	-0.449220844901766	-0.424883269954849	-0.646184724030947	-0.405459472686237	-0.731118529897295	-0.465801768510965	-0.390820250001561	-0.64737227498899	-0.40176400715361	-0.195360485250977	-0.498003102180272	-0.501795017463622	-0.551330608949941	-0.48144024100339	-0.629989462712835	-0.854942129397195	-0.55456064330925	-0.505349480015268	-0.554522713466321	-0.715942311995775	-0.725902839109836	-0.656592097679775	-0.482101406674847	-0.616842301089825	-0.5668214412327	-0.758141781335812	-0.533367802433276	-0.425441514821576	-0.494252018636801	-0.59140943872413	-0.609913881561226	-0.635366509417094	-0.610953247130927	-0.517720481466577	-0.572536567448164	-0.474241782982616	-0.652616746153373	-0.214129899648007	-0.549296888029925	-0.3702322695896	-0.417586884467909	-0.348653259671232	-0.512637737015954	-0.608555352826824	-0.527238338291458	-0.609203430409628	-0.566192998721794
