	"ACH.000009"	"ACH.000013"	"ACH.000022"	"ACH.000047"	"ACH.000116"	"ACH.000128"	"ACH.000143"	"ACH.000148"	"ACH.000235"	"ACH.000243"	"ACH.000253"	"ACH.000266"	"ACH.000278"	"ACH.000302"	"ACH.000308"	"ACH.000318"	"ACH.000329"	"ACH.000339"	"ACH.000403"	"ACH.000416"	"ACH.000467"	"ACH.000480"	"ACH.000488"	"ACH.000507"	"ACH.000527"	"ACH.000549"	"ACH.000556"	"ACH.000601"	"ACH.000618"	"ACH.000620"	"ACH.000673"	"ACH.000693"	"ACH.000694"	"ACH.000696"	"ACH.000711"	"ACH.000720"	"ACH.000721"	"ACH.000747"	"ACH.000758"	"ACH.000823"	"ACH.000827"	"ACH.000848"	"ACH.000849"	"ACH.000862"	"ACH.000869"	"ACH.000885"	"ACH.000910"	"ACH.000921"	"ACH.000924"	"ACH.000926"	"ACH.000936"	"ACH.000941"	"ACH.000947"	"ACH.000948"	"ACH.000973"	"ACH.000974"	"ACH.000984"	"ACH.001028"	"ACH.001038"	"ACH.001151"	"ACH.001163"	"ACH.001275"	"ACH.001346"	"ACH.001368"	"ACH.001380"	"ACH.001523"	"ACH.001554"
"27299"	0.0312954745811533	0.0639681517237797	0.0629509518605742	0.0656119826225017	0.0683170403536433	0.0593727543296613	0.114337176545771	-0.0537617275084817	0.0726392669884619	0.0990726673351476	-0.0197434162680135	0.159298760311002	0.0142773479088441	0.0615942284174237	0.0216533074303538	0.0677694840652657	0.11452044865171	0.126445543800884	0.0283755388464892	0.0874849478926967	-7.385610816892E-4	0.0139332830201623	0.0634178388388556	0.0915264620818514	0.0600090788194117	0.0623914298813312	0.0807178301596245	0.0494314032841532	0.0600721679062071	0.0483515530226892	0.0810780452645596	0.12389064927501	0.0451447886171583	0.112110768347962	-0.0206861473714074	-0.0214472549937981	0.157555216269178	-0.116661138218666	0.104422163389053	0.0442904714614291	0.0358342866301251	0.037376359233778	0.107022669939014	0.0882152420255338	-0.0309987396219825	-0.0336480770408778	0.033810943039335	0.0414472613726417	0.0895952602356232	0.0144591370192738	0.0943113366735861	0.0739546591924792	0.0399026254675935	-0.00753217912208144	0.0663323922933561	0.0575652375993991	-0.0204437344327023	0.120749891887976	0.00506799784139361	0.0674066249104781	0.152316855386281	0.0545222943865964	-0.0473704522692741	0.00674413552231481	0.0894208238976274	0.0887258178329276	0.115354931932652
"56751"	-0.229063547579571	-0.184282442103953	-0.0498044049822845	-0.0197553489224059	-0.0124090291173025	-0.00702128244662411	-0.161048555597718	-0.142887519054372	-0.126948616782046	-0.0313445748066649	-0.032989390843359	-0.0312829484689238	-0.0798302883673455	-0.0203156221541974	-0.077461449937408	-0.0220005967245493	-0.0934021702461539	-0.0474520422634074	-0.166939768202122	-0.146902951776412	-0.133186349113452	-0.0522325711784366	-0.122623323227579	-0.104459545481382	-0.12679974965685	-0.0518400249095482	-0.186027716284984	-0.132266983452496	-0.0555518735205728	-0.117460561424759	-0.0315962890080869	-0.0533155058970194	-0.0461481063224141	-0.129068982003867	-0.0370631137110493	-0.0911732343888544	-0.212873651204365	-0.163705962073371	-0.0921430666686059	-0.139509105943339	-0.0132091328862997	9.64476047270785E-4	0.00122744750393296	-0.178051867337074	0.00303670652145841	-0.0980957910969976	-0.131218089851194	0.0598381903771229	-0.195529987603469	-0.221226915021592	-0.125158393163975	-0.181656233176389	-0.0260873888947338	-0.0872006343530847	-0.128634764777854	-0.0384317217501455	-0.192673189973508	-0.145709755710471	-0.0435038650772157	-0.180136102888405	-0.234860060935902	-0.0548450628404257	-0.265552102443196	-0.0795483507755885	0.0355145168867126	-0.119316141613279	-0.094574173832301
"29113"	-0.347291537283026	-0.420990147758794	-0.348394123025217	-0.345662432135201	-0.262660603125061	-0.334093495613757	-0.314442964070557	-0.237677815568412	-0.255302613462477	-0.319457850954754	-0.367324407658028	-0.34822525664407	-0.253228414217886	-0.353676141932556	-0.324193884661063	-0.291687164686861	-0.177102690976592	-0.410953455997332	-0.362581093581937	-0.267608407088744	-0.331335487622583	-0.236193631711853	-0.275476169442409	-0.243100383701361	-0.340214457774182	-0.272563820025348	-0.38189313650589	-0.291405283163221	-0.314210564846343	-0.292390431586117	-0.39706545154393	-0.325240271183723	-0.3210888440539	-0.34335790115576	-0.388896533846989	-0.404835011526359	-0.330444346562781	-0.33401062409742	-0.107295589584962	-0.287618288396606	-0.323268937833262	-0.185850083513033	-0.236506092961773	-0.405797605788292	-0.297139018453307	-0.39997062890213	-0.269993947330991	-0.288501825513762	-0.248344151261111	-0.247192063630455	-0.428907534175467	-0.340238375407282	-0.286304603109983	-0.223789452379723	-0.342122225222057	-0.455504575108621	-0.212112990542059	-0.291817148075612	-0.332218200673887	-0.370932447837484	-0.311742528429159	-0.313644726674553	-0.392033800564534	-0.301458947939655	-0.301409879058551	-0.29122363321518	-0.455182414665503
"150472"	-0.709473091125997	-0.779723799537914	-0.545005410464187	-0.765218354480363	-0.745592727827022	-0.567746749995632	-0.806128124032886	-0.638934414037675	-0.558025647674426	-0.711083348617751	-0.763063464476895	-0.882525181066413	-0.801628410198863	-0.822498204018111	-0.791560404351188	-0.746831159245832	-0.58593174394341	-0.756102770727368	-0.730486304543533	-0.635374370172602	-0.734413191846453	-0.770380374172523	-0.704405979973301	-0.7532190160728	-0.712134319033975	-0.745196279580304	-0.706712348666254	-0.722330488225489	-0.58091070835019	-0.693486585948199	-0.804220579657911	-0.627831341196273	-0.718315301597925	-0.804434792662036	-0.842854152216954	-0.905282005224071	-0.720699036719381	-0.663832940285689	-0.748410022768544	-0.630440255817784	-0.828181872894476	-0.787686855892078	-0.600964258716307	-0.764485182460158	-0.662513248700478	-0.662281931233834	-0.637287247437415	-0.855550731093147	-0.630566017911537	-0.72543438037836	-0.814139067624278	-0.983361280502913	-0.648124548922466	-0.657475610746564	-0.738859049692694	-0.646042481539062	-0.763177098785122	-0.635027348272889	-0.862349793201523	-0.773086073794214	-0.719891423041817	-0.622177078458825	-0.65887632110551	-0.629139982924933	-0.835916498715784	-0.895903589916777	-0.718274552503448
"80381"	-0.221133475719409	-0.243285202787424	-0.275347230970063	-0.130669148352547	-0.127204111252321	-0.0192983058511863	-0.0962934066748429	-0.170549974086928	-0.169400528727574	-0.182465273979375	-0.0103640796509542	-0.2038883700373	-0.126484457262928	-0.106163851624967	-0.112611881430214	-0.125792123924494	-0.141524731936292	-0.118515572490169	-0.173898203780474	-0.247773579525751	-0.0557708299095099	-0.0633387224667896	-0.0768966587202492	-0.229148143985669	-0.141695883129821	-0.202106420406338	-0.291377637337766	-0.198688040668788	-0.00505503701579741	-0.189521474763155	-0.144811527598956	-0.142537444790705	-0.102710530223499	-0.265359523368825	-0.188022343312013	-0.0697644608709272	-0.118285143919426	-0.0795271574639436	-0.0398878188276402	-0.134733261088954	-0.209967315923419	-0.204266055274142	-0.171489525916482	-0.130249406648206	-0.100748301621259	-0.123154480056367	-0.106264522642085	-0.0793235282935133	-0.14731996983954	-0.21802337033199	-0.134658675242137	-0.0674515186381564	-0.0191815547237937	-0.0913345824149897	-0.133259284722355	-0.0753456252914225	-0.138200377076006	-0.129484087464486	-0.254169602871041	-0.16824309988178	-0.182292331572828	-0.138007576659257	0.033862681118847	-0.220005413556003	-0.148228038830903	0.0417031049466023	-0.129928210713513
"64403"	-0.159438680292974	-0.184599514290442	-0.184679389770954	-0.134319950072033	-0.187076676875946	-0.135201648262107	-0.166884062869158	-0.167038276816638	-0.161890364896659	-0.331844918972694	-0.273876304302182	-0.25996017472156	-0.153669579851664	-0.151415067557065	-0.225858695019816	-0.345183459671992	-0.0524317000954497	-0.151446056655512	-0.187800808893766	-0.201885092960175	-0.290829153542368	-0.171952183559617	-0.152347725346437	-0.168134196023133	-0.171617523274898	-0.140966928390472	-0.30933601577432	-0.206534323586624	-0.0920578276228525	-0.180055463995581	-0.218137079283914	-0.119556313803986	-0.272755762094492	-0.236906074537634	-0.220323343622853	-0.187321715662636	-0.508394417554194	-0.234288608643503	-0.304184895601142	-0.211549408697304	-0.238110245137062	-0.0870966726000601	-0.178150822799407	-0.166795948452686	-0.105877633964889	-0.176502438037653	-0.0787352470233828	-0.164135515396439	0.0662147617849295	-0.125433484263404	-0.287801879668511	-0.383585846934366	-0.0503443945031868	-0.102413521538019	-0.167931233506921	-0.113439921181286	-0.062375530859603	-0.242840080580098	-0.183363042879551	-0.117223149329562	-0.287184217530844	-0.115149317893419	-0.339805993949452	-0.287949416911625	-0.193624386957861	-0.216848523243794	-0.0887877468022542
"84269"	-0.259099387346095	-0.434000264766934	-0.183909844505286	-0.155752373176712	-0.15972892287412	-0.160595168257277	-0.111708072956189	-0.177853742395839	-0.169314720922291	-0.415323210516531	-0.271426987863198	-0.186168240073057	-0.260589888428738	-0.172117103923957	-0.330496920808284	-0.282314693338965	-0.269228473861698	-0.237658886329488	-0.337575781166993	-0.280250434509957	-0.119481551169322	-0.0712168962338061	-0.149876984076	-0.221311873764698	-0.214924996326279	-0.303117747777991	-0.339422964336735	-0.195233897648943	-0.235309216882586	-0.22040781891334	-0.334311808041598	-0.207294474181406	-0.319541683252469	-0.32259847920491	-0.293133330893996	-0.286021798649305	-0.446644783223383	-0.334821290708724	-0.324661172051014	-0.286762155011707	-0.336102400744544	-0.268362558341484	-0.309654652721196	-0.281403560255571	-0.185587563278915	-0.328158425555016	-0.217896394175376	-0.241725798537392	-0.302072181112	-0.260193621436033	-0.337738889690091	-0.487254715466751	-0.147394084403496	-0.201915834925036	-0.228309773164503	-0.309526151771361	-0.188040668178003	-0.302414213339606	-0.322635605062303	-0.245433773261578	-0.297501044923901	-0.238465253389399	-0.235552545191852	-0.158390660304069	-0.345098760044138	-0.277962087306598	-0.208960475129814
"440387"	-0.140547010447551	-0.223853437762886	-0.241517668041503	-0.18367806084122	-0.223573887305331	-0.182871006691325	-0.163617804178707	-0.201401724717976	-0.239968526787101	-0.227820883079751	-0.332736404879234	-0.233725713794988	-0.162211550030406	-0.199067025023192	-0.166092410445015	-0.173686285872363	-0.153799308669956	-0.194540475458784	-0.259310299441598	-0.371925917830888	-0.164677127596157	-0.195346449869034	-0.147689009400289	-0.214935836711801	-0.161508420245703	-0.14466471371233	-0.271659962261541	-0.168261718464018	-0.130654268034181	-0.219545800398186	-0.177640192054053	-0.159676688587758	-0.102757703785543	-0.296834726603412	-0.16109830723712	-0.128073393408942	-0.159374988643393	-0.188362091490201	-0.106464035352817	-0.116508190584852	-0.229064873406136	-0.161629496241208	-0.0525929528788248	-0.15203769271906	-0.23959861841291	-0.220219137880244	-0.136071850665171	-0.192840564973947	-0.1686276896304	-0.213046100706752	-0.252172750576092	-0.135267853688879	-0.0883364043787226	-0.0495955495926739	-0.30501933005957	-0.383299296727243	-0.057189092829245	-0.0895949730156681	-0.189800663745073	-0.221229135429377	-0.289778855316746	-0.309155810912627	-0.176153674375773	-0.175429536379875	-0.19212356782455	-0.14363242649256	-0.254609274702936
"9820"	-0.348164507644105	-0.493596932767362	-0.15351119232615	-0.286642349084762	-0.266801310405814	-0.278062597212698	-0.0647109168260022	-0.140451245304982	-0.294664998559524	-0.316506986831948	-0.239234913627784	-0.269791196138632	-0.372022036454118	-0.398148362452788	-0.349270471939543	-0.291143585715309	-0.208020119719156	-0.288420814614557	-0.278486567583388	-0.267844633825874	-0.0659748782021609	-0.263769657291135	-0.295828276154112	-0.288009869279486	-0.253784300525558	-0.428611055979294	-0.415886363229507	-0.163133181585027	-0.217352857858783	-0.149935361585867	-0.378968039511839	-0.245732738723457	-0.207452858473775	-0.396118572590913	-0.270684666088675	-0.272141396431324	-0.541678721863116	-0.283365879755357	-0.320426383221952	-0.330049131167073	-0.302118731961657	-0.328142638846911	-0.0758672830402441	-0.333131660614129	-0.348879072842605	-0.416342536092904	-0.305616399664044	-0.359855140742091	-0.26923452637345	-0.459868015712693	-0.242779980262697	-0.543247616864083	-0.266318161371657	-0.283094791951032	-0.42786699421411	-0.282828300114926	-0.270692354501124	-0.301960118643048	-0.303049032126621	-0.323780488422089	-0.415774039132492	-0.243716942768361	-0.310322300243549	-0.385710403975574	-0.235644523088191	-0.126263566870365	-0.326471931668778
"56204"	-0.0595384524051747	-0.0857451741199449	-0.146129388738257	0.0717167434320852	8.79744211671588E-4	-0.13780371591897	-0.0944903363320149	-0.132807555657563	0.0108035518297915	0.0459349848868886	0.00312284948576293	-0.0999822032503083	-0.0964995799330255	-0.123067260922505	-0.0316906435125683	-0.0842212304106765	-0.016754575724041	-0.0540236701462727	-0.0606887746721384	0.0471204475502835	0.0480747256913391	-0.0235487160495566	-0.0593324001514753	0.00731262286192049	-0.00159450049608898	0.0473685362651132	0.0851061995688366	-0.0221069961791135	-0.0976908747978287	-0.0686759559158365	-0.0219843301140126	-0.0900429430395154	0.0132983552923618	-0.0586453791834935	-0.0583097020809246	-0.112862319375471	-0.0612700472108794	-0.110324319829244	0.0339966982106126	-0.0547826331762926	0.0597605875626068	0.0352255000124445	-0.140235639315573	-0.101084474181318	0.0487900040999158	0.0170157308232863	-0.00645625388023505	-0.0562006331167835	-0.146256364660204	-0.211118256193123	0.165027322911715	-0.0012135045384999	-0.0103791091818592	0.0973252717478013	-0.143831507897462	-0.0485819677200552	0.129958120158543	-0.0662784726981572	-0.0586970324721646	-0.099484723028583	-0.126851598103443	-0.0968452838658694	-0.00213525972671507	0.0436407648936666	-0.0558025087054083	-0.0854385112157914	-0.148256648887373
