	"ACH.000159"	"ACH.000178"	"ACH.000189"	"ACH.000252"	"ACH.000324"	"ACH.000361"	"ACH.000469"	"ACH.000620"	"ACH.000649"	"ACH.000657"	"ACH.000663"	"ACH.000684"	"ACH.000901"	"ACH.001211"	"ACH.001274"	"ACH.001654"
"8747"	-0.0255237830673415	0.114679224661112	0.0339538554814312	-0.0779146894868956	0.0883034425373116	-0.00611622494505296	0.0193874473311734	0.0152165835347344	0.0516447418467086	0.0188465708254586	0.102967479523361	0.0652631112883378	0.160851998496431	0.0516003569672854	0.0356253253910512	0.130302083689487
"55616"	-0.0435274756950163	-0.142118827493043	-0.194766713086021	0.137235962032011	-0.0940958615096293	-0.0325700001968117	-0.208645358635956	-0.15013583438608	-0.170794719415346	-0.136829388550521	-0.0791823363996084	0.0163815040911902	-0.116043751280748	-0.0783673870617939	-0.200796430288149	-0.226619821313173
"56652"	-0.322534471359671	-0.451756723423772	-0.405579690500818	-0.696295491051626	-0.365664670034792	-0.42867088502173	-0.644673849799987	-0.469379798165831	-0.554447004927157	-0.466069334369761	-0.390697997406231	-0.565131044060452	-0.458399339862805	-0.387589443421514	-0.601625824765013	-0.437709586366737
"135398"	0.0140370793036886	-0.062204667015416	0.0743882597714532	0.16380863721065	-0.151957380831019	-0.0923199321741253	-0.114932794291509	1.96884087617833E-4	-0.0879954213700865	-0.109934192405013	-0.0932998950705115	7.66917880613692E-5	-0.048662803770515	-0.0688125423527679	-0.108102968679336	-0.103995749733625
"11092"	-0.274740187553376	-0.169651831835421	-0.210311342844306	-0.319317039395544	-0.169796808447204	-0.0819167159778697	-0.233028708603659	-0.263160495631017	-0.231396138383128	-0.2534156837284	-0.274820482780055	-0.123807519639391	-0.198927733204002	-0.134411746814115	-0.316535444556296	-0.126065112355231
"284992"	0.0246193446084812	0.0184235286745116	0.0562593542806378	0.0925702550807799	0.0941171455533705	0.0677820838190265	0.0093365180733788	0.127562944653179	0.0678107166445969	0.0666796893291411	-0.00272963793872054	0.0999918083889802	0.0796589625164496	0.0803402012556036	0.166296925460849	0.110376487285255
"1179"	-0.0204838143909687	0.195709722186524	0.139949282396986	0.20645947454194	0.116844370290374	0.122013313907469	0.0985486644865685	0.0620973566313222	0.101203164037771	0.17145388100763	0.179469543955208	0.069398409209805	0.066642911680204	0.0959769066000203	0.159857006903541	0.131894240760242
"168975"	0.182887888010188	0.175462911374088	0.187926772717834	0.194854035913405	0.238878244214711	0.0861136663960355	0.15842813700802	0.23047933805288	0.25651964152676	0.245796657208011	0.180581473210741	0.0184261936501746	0.220306852328682	0.159262894089704	0.368394856157349	0.223379437069576
"1315"	-1.34700322992679	-1.33214132226929	-1.37411760345792	-1.6655168542512	-1.53181192909746	-1.28015757484246	-1.56974871133661	-1.5403849945561	-1.48583597993166	-1.39167071566851	-1.37790593667253	-1.20284306557666	-1.30855945227776	-1.39727603316868	-1.48570971518913	-1.49088037060298
"23373"	-0.103932251225072	-0.0735609388687125	0.156713912445637	-0.235577967771676	-0.0858531343856311	0.0329494183673482	-0.144724098987366	-0.149998990208689	-0.0515758936028287	-0.219479913923528	-0.163604725026777	-0.0129859767491725	-0.063624159525145	0.0473888237253069	0.148593007964734	-0.158269560287933
"64693"	-0.139591839471572	-0.18113506316507	0.0707571226556093	-0.276141621657362	-0.19397477836515	0.0195925751805851	-0.321125911644561	-0.231273943626949	-0.131196146755643	-0.263702819045326	-0.308641157134077	-0.117344001346964	-0.234412472952178	-0.201811058796749	-0.306531087269524	-0.369570501573094
