	"ACH.000013"	"ACH.000022"	"ACH.000047"	"ACH.000053"	"ACH.000113"	"ACH.000127"	"ACH.000138"	"ACH.000143"	"ACH.000146"	"ACH.000169"	"ACH.000198"	"ACH.000204"	"ACH.000243"	"ACH.000259"	"ACH.000260"	"ACH.000272"	"ACH.000293"	"ACH.000304"	"ACH.000331"	"ACH.000376"	"ACH.000383"	"ACH.000425"	"ACH.000460"	"ACH.000472"	"ACH.000476"	"ACH.000507"	"ACH.000517"	"ACH.000521"	"ACH.000556"	"ACH.000570"	"ACH.000571"	"ACH.000580"	"ACH.000606"	"ACH.000620"	"ACH.000627"	"ACH.000673"	"ACH.000681"	"ACH.000684"	"ACH.000695"	"ACH.000720"	"ACH.000721"	"ACH.000736"	"ACH.000748"	"ACH.000758"	"ACH.000783"	"ACH.000784"	"ACH.000785"	"ACH.000796"	"ACH.000841"	"ACH.000872"	"ACH.000884"	"ACH.000900"	"ACH.000906"	"ACH.000913"	"ACH.000921"	"ACH.000939"	"ACH.000968"	"ACH.001134"	"ACH.001163"	"ACH.001322"	"ACH.001408"	"ACH.001654"	"ACH.001745"
"51340"	-0.819547295085724	-0.755496837841512	-0.925552274975225	-1.00819881866006	-1.05597327902184	-0.807879902335672	-0.804327934985254	-0.873900405607119	-1.16021927297202	-0.932683162342619	-1.03067674149315	-0.875623812237075	-1.14937682450791	-0.988716291085952	-1.00985790103492	-0.851554151212241	-1.02947392497109	-0.998885566164654	-1.08533468346125	-1.03942270032787	-0.828342594988062	-1.02104329790946	-0.844800828974683	-0.908495633736627	-1.06064534305405	-0.935892534368481	-1.11545343540628	-1.02154734026282	-0.964881068158314	-0.897964739997153	-0.863544760644305	-0.836286014283249	-0.939833145710398	-0.863475873615246	-1.07625903144898	-0.967826069153385	-0.849323301414178	-0.875747155857743	-1.091131136088	-0.916272087683991	-0.998018683494946	-1.011748023703	-0.9597154908524	-0.835897105117208	-1.07007515086483	-0.78010009122831	-0.923920951878568	-1.0125025687026	-1.00282846810357	-0.933700672280009	-1.1171651161357	-1.06056612023185	-0.828666976226119	-0.806503658305559	-1.08337663325549	-0.968477932697003	-0.881795556777253	-1.13062912620961	-1.10682334295883	-0.847429153877783	-1.09937297041161	-1.04224099808198	-0.949646951459161
"57834"	-0.328213684391593	-0.334557987641647	-0.242875046803508	-0.373739036376552	-0.278966687313874	-0.484139315901668	-0.48287739526215	-0.442889587631705	-0.413481924205499	-0.558680882144867	-0.417749292579626	-0.370315432303869	-0.384331276541705	-0.31845311429819	-0.469203078467083	-0.321547301155718	-0.230172980004002	-0.303602326976648	-0.483746242729454	-0.125191306220197	-0.29858282622094	-0.269239445809039	-0.438159752148574	-0.410364618325865	-0.36892677057533	-0.249627654174256	-0.342627890107438	-0.126863746537465	-0.48301035258597	-0.252932322788588	-0.332092086894508	-0.319904417946365	-0.240000329185937	-0.332092140529324	-0.424168740911377	-0.381580319077982	-0.286591111212179	-0.409852418435758	-0.536234985627686	-0.296060610084018	-0.442311996405018	-0.377922802131125	-0.406016539495908	-0.33931548674486	-0.33439386973964	-0.410667058211482	-0.377092658857863	-0.405441322312029	-0.498024266844947	-0.526230397627459	-0.447654828629159	-0.136788853205442	-0.372670338399369	-0.33471899018591	-0.320158733179758	-0.386141142448692	-0.370662584097694	-0.200233697441676	-0.165920696222965	-0.373357957441104	-0.189788872554335	-0.609185790810738	-0.368290152097584
"3613"	-0.0625783594511483	-0.135750739584925	-0.121217264335896	-0.284671878017021	-0.188661765106849	-0.17010957658194	-0.267836078339739	-0.288749774458697	-0.225552743716355	-0.254041453456163	-0.259845891473582	0.0688060404257514	-0.260766368617813	-0.166133319610405	-0.171231963243163	-0.27464171495372	-0.289168356066901	-0.180049914563856	-0.343794252352526	-0.242906616089585	-0.242044285642385	-0.307602213240824	-0.0396137549999533	-0.297013127789834	-0.134927288636042	-0.0116990108670349	-0.206803762272427	-0.329074609960036	-0.301613120766088	-0.0991520403056267	-0.275839189381678	-0.146540686062447	-0.149083422327467	-0.368374419952031	-0.0628759292382894	-0.245509584544641	-0.337075568569358	-0.167533980133192	-0.126093332373364	-0.129947619817097	-0.256032066761921	-0.233516276361853	-0.295576334051915	-0.108036301922319	-0.246677424555934	-0.117790714134321	-0.116021253939495	-0.224432056973292	-0.258374387931207	-0.231668527697292	-0.251809065012775	-0.1808045721229	-0.201562325108603	-0.192930154959251	-0.146286158856984	0.0482269092847755	-0.0819615683049411	-0.0713823071462228	-0.240170045539649	-0.302972255819181	-0.295458270853633	-0.283031128334663	-0.249078078458064
"57461"	-0.847402616183428	-0.786944674288793	-1.05672078180695	-0.950190773338469	-1.04791137150501	-0.839939556194898	-0.797234907168476	-1.09302759634272	-0.90977204693422	-0.988709259157131	-0.982298827874018	-0.998864724034521	-0.746485081160706	-0.924541313608726	-0.950657725996229	-0.870368978724485	-0.865716372351334	-0.836655156281911	-0.979930841254083	-0.948667513016565	-0.936317231577941	-0.86919072452119	-0.873906797346512	-0.818986004294955	-0.999167882239764	-1.01220389824182	-0.768590962362527	-0.958038501064065	-0.804673936377627	-0.90393404631473	-1.0169236043923	-1.05377917533184	-0.860700698454625	-0.96631668557972	-0.726018234605764	-0.918808073271169	-0.920760234139752	-1.00686640680799	-0.99583629901211	-0.748583238661416	-0.71899458225408	-0.968036309653914	-0.968935943430674	-0.823632369683392	-0.845927291190038	-0.756093745778056	-1.15301036655047	-0.842950972676792	-0.738097659027318	-0.898430090348565	-0.837805118184227	-0.922328764390852	-0.907281381316628	-0.798306790969454	-0.976923309279588	-1.13391720514601	-0.894571053243855	-0.957670356085513	-0.994392454683851	-1.00425939693701	-0.862785065920022	-0.872624135824537	-0.864607003116723
"23704"	0.101187561904017	0.0307257425861625	0.0770841338188039	0.0313094680351369	-0.0177759163330918	-0.0567084011789023	-0.0737675573313675	0.271875471539634	-0.0169416360467191	0.00489620564030796	-0.0336043716816414	0.180975227646172	-0.0775803289725814	0.0525166649788652	0.0596774653400574	-0.0744040682919657	0.117000717031197	-0.109330187563157	-0.0889733598477001	-0.00846069546477116	-0.0183563210688586	0.040160621174333	-0.0294874282855586	0.0479690090316571	0.0578372932929694	0.0559088865660204	-0.053850351183177	-0.102233316379984	-0.0359672964576793	0.0573049313380993	-0.0027553935436728	0.113745776576655	0.142473003266906	0.0533092164645082	-0.112400623708557	-0.0172268098056135	-0.0146299617695489	0.169852924406017	0.0909785348958719	0.0530723749897416	-0.0881548508082794	-0.136618806189018	-0.0117768571425671	-0.135324966596121	-0.052329362360573	0.0277231032480677	0.00941325263444672	-0.064334338732384	-0.0237597058003494	-0.0360347082313877	0.0659520626916481	-0.0198248041607573	-0.0235412040973194	-0.0178212131919798	-0.0279319627238352	0.212816705514431	-0.128521108401309	0.0988970414125501	0.0339906208168751	0.109834308765597	-0.0296831055060944	0.0904109791795607	-0.0254139861105046
"55175"	-0.423557926725907	-0.506359863756407	-0.535644496031273	-0.465280312770769	-0.5276310626282	-0.486864292867048	-0.637092095076676	-0.273794476353399	-0.41734669359112	-0.552265006225794	-0.611035981442123	-0.369662723879834	-0.508223965126284	-0.496692770190535	-0.490510208161697	-0.447236045261148	-0.615412733464474	-0.599736641689144	-0.493392534189713	-0.319008092748926	-0.891811738279167	-0.43572646532849	-0.566246362365861	-0.437819073047284	-0.491119006230713	-0.350798003040339	-0.47376511854089	-0.511827269068386	-0.515740606062875	-0.399955778013362	-0.355767574840745	-0.553852135841573	-0.41237003016257	-0.567042265682048	-0.312320212950346	-0.566503932363792	-0.64313218734303	-0.51717093158633	-0.681330934866645	-0.504712795284032	-0.462662555810534	-0.400378545830317	-0.434844641661576	-0.432500175527914	-0.483236774015825	-0.429276668216468	-0.488663333685353	-0.599225287397519	-0.347113662010417	-0.30429620815302	-0.445437536370032	-0.333287786598302	-0.529814579940952	-0.554106916216504	-0.485693539381221	-0.242724480992367	-0.505044906886196	-0.492212830766972	-0.58025296885045	-0.418697659075242	-0.537811396434407	-0.544446819006731	-0.333696753124163
"3858"	-0.574820373856942	-0.532329361915198	-0.455352397705224	-0.385681514149789	-0.543059987020483	-0.431196339056662	-0.601751818946252	-0.506577105498468	-0.468174933029232	-0.400274895332809	-0.338942407572874	-0.377769382771504	-0.529474460800866	-0.466986340804291	-0.392946155318322	-0.677381344652557	-0.645537485195572	-0.422985774340269	-0.562503775042613	-0.506321996915145	-0.730470394644286	-0.558363136139765	-0.449498247518137	-0.504920393573706	-0.570187511899653	-0.510220102782255	-0.508037528237823	-0.490888149406073	-0.500696963063223	-0.589520268695798	-0.470675254411433	-0.634428008487897	-0.550659950101562	-0.348162881053042	-0.437007127875436	-0.483097248008373	-0.429234625975779	-0.639600066503302	-0.623672981635208	-0.505451694905865	-0.518991944332159	-0.347247524242854	-0.414041626710684	-0.38366852508407	-0.61435095284609	-0.434599136930397	-0.607588121692111	-0.524682630782209	-0.563601543288259	-0.364541374895867	-0.354284963289171	-0.474774442679384	-0.523983080344781	-0.539458773178671	-0.47426665459086	-0.50676721103595	-0.401006672274303	-0.480027184942636	-0.646243762914161	-0.435566217787903	-0.490941818950925	-0.384303947106569	-0.465031373083049
"10609"	-0.0558876116007492	-0.314756415549597	-0.266981893392409	-0.290428473941384	-0.295582544589386	-0.3060425427856	-0.485469116094265	-0.169684500774034	-0.273197362220289	-0.254851548449702	-0.240551241674518	-0.234566927063816	-0.308526907257281	-0.277224054110741	-0.264993992774955	-0.432729242392428	-0.394096444913061	-0.404832388668225	-0.286990206899805	-0.205979337165953	-0.354682971755008	-0.345251232504433	-0.279106708387989	-0.283242848383176	-0.311977082664639	-0.333538470112361	-0.271358718870752	-0.377936385985733	-0.301723872001269	-0.317636715848386	-0.263453891907078	-0.0901458154238869	-0.277397822909139	-0.14247261931284	-0.231950768969969	-0.253226445807524	-0.419811011851857	-0.323181013677223	-0.313517745003564	-0.43559099252317	-0.257357801975285	-0.159867990930787	-0.247439812359426	-0.434779885093836	-0.228475090128095	-0.301443422035796	-0.341593041844188	-0.376191859611488	-0.299436125483944	-0.192338702381148	-0.279980685520846	-0.304483762219488	-0.256335810572779	-0.315401495889771	-0.33732598118532	-0.444281637354409	-0.190494321292994	-0.254570348643484	-0.449220413006932	-0.257442253975362	-0.307106897356043	-0.431395880799493	-0.196348215271364
"135948"	0.0089781991446887	0.0441356295647825	0.0310880445602901	0.0467860092903157	0.0095046054732449	-0.00959848762595713	-0.0596973716055651	0.229404435001519	0.0246091189130105	0.0290816952953108	0.0999398132840872	0.0784614206568804	-0.0647654073932269	-0.0392625400490609	-0.0312454217751982	-0.0779921519222268	0.112072149105877	-0.154601945744447	0.0760094669307658	0.0217123962302369	0.0356575590447695	0.0320235517884641	0.0297258793294147	-0.0559911127100513	4.54116558483745E-5	-0.0780068217530436	0.0878678797944604	-0.0548192377280717	0.118613224880986	0.0243983475907597	0.017322997233042	-0.0579213985362396	-0.0664725944886375	0.00259696957350404	-0.0394719293200762	0.0358510428557486	-0.107325097467882	-0.0947660276795903	0.100237963151856	0.0327890569112897	0.0775331939321326	-0.0463560426837919	-0.0198808286802222	-0.00344563696807814	-0.003478093995118	0.00660442015515295	-0.0342168343506109	0.0181545990823333	-0.11063888577009	0.0432980130234426	0.00860825493098452	0.0142094967945168	0.0277951691830056	0.0298131989412486	-0.0396906418351377	-0.097911055325095	0.0682541564708749	-0.114450349718414	-0.015351266397003	-0.0954588042105712	0.0129435334016087	0.0377295297585273	-0.0455384629125213
"26333"	-0.429358593754332	-0.494897777824695	-0.454443402961617	-0.443897036800453	-0.630364793270062	-0.609352312586407	-0.40876508036382	-0.513201404782115	-0.518515556296764	-0.341593574698471	-0.534337006644344	-0.260930355605653	-0.470223217041118	-0.53547868803645	-0.526267466197743	-0.613115745422568	-0.357052404832068	-0.51991617136266	-0.509549410542944	-0.344905294842172	-0.369518200293119	-0.357206606546859	-0.543227395741827	-0.466247213417618	-0.565788756224329	-0.63757714124358	-0.599797404696278	-0.482455581840069	-0.547654858180688	-0.316721228597054	-0.461961648654292	-0.463305481862705	-0.378303468496496	-0.467563024193824	-0.492554913745273	-0.550086559674928	-0.341210851817422	-0.418229850949495	-0.62548830975882	-0.378520666230643	-0.435327419235508	-0.278401084784092	-0.428767334334093	-0.37461054499834	-0.50257066997201	-0.364837658809768	-0.663394897616584	-0.53090136204326	-0.485155544391672	-0.484096696360714	-0.449970115282074	-0.474967308110735	-0.448737001578606	-0.300083290881277	-0.53626153513492	-0.519347823296429	-0.39943502578644	-0.558024876158733	-0.334862394576495	-0.352110201244536	-0.336694550076416	-0.628247496447062	-0.443673416036547
