	"ACH.000014"	"ACH.000017"	"ACH.000042"	"ACH.000053"	"ACH.000085"	"ACH.000163"	"ACH.000207"	"ACH.000226"	"ACH.000233"	"ACH.000243"	"ACH.000248"	"ACH.000277"	"ACH.000304"	"ACH.000324"	"ACH.000330"	"ACH.000332"	"ACH.000348"	"ACH.000350"	"ACH.000356"	"ACH.000450"	"ACH.000467"	"ACH.000484"	"ACH.000488"	"ACH.000550"	"ACH.000579"	"ACH.000580"	"ACH.000624"	"ACH.000637"	"ACH.000647"	"ACH.000661"	"ACH.000683"	"ACH.000697"	"ACH.000711"	"ACH.000724"	"ACH.000725"	"ACH.000773"	"ACH.000781"	"ACH.000783"	"ACH.000805"	"ACH.000822"	"ACH.000829"	"ACH.000840"	"ACH.000846"	"ACH.000855"	"ACH.000867"	"ACH.000900"	"ACH.000929"	"ACH.000957"	"ACH.000969"	"ACH.001038"	"ACH.001134"	"ACH.001164"	"ACH.001197"	"ACH.001232"
"805"	0.204858662079851	-0.123327386959035	-0.0111413200787775	0.0486641848768681	-0.228073400873966	-0.163968035505141	-0.18103711501827	0.170912043767904	0.0126320465780043	-0.118402976530361	-0.0659156843134635	0.0417153340649772	0.0359264011820812	-7.41240939481694E-4	-0.0454710089766227	-0.0259056162379525	-0.186056627365663	0.0529418687377912	0.124976051454099	0.325606694788016	-0.172735120304863	-0.00429858657525931	-0.090912166467696	0.0165919255854221	0.204294019342377	0.151638418762774	-0.098541060329068	-0.382693257050896	-0.141888485923483	-0.0654559220716856	0.162846994061936	0.0852850218589383	-0.17515857206754	-0.171059569387916	0.0572333729058797	0.145652952800009	-0.0258024058436148	0.121264777220686	0.0199557366703778	-0.0574654451969887	0.0416362987581073	0.076910877331598	0.078138332351774	0.0859878557156775	0.0118483839424107	-0.249839204322601	-0.493743029323659	-0.0597532633407877	-0.0791784855277269	-0.041375505043192	0.0569331548526316	0.0277729246261027	-0.136393177072604	0.0441677508604953
"400830"	0.17887187396908	0.0740385123446581	-0.0516788817473026	0.133006040857603	0.184536842399718	0.116046183534106	0.0018030564634564	0.283762177092207	0.10296930614214	-0.00765444202551971	0.182122161402344	0.114933797767365	0.199793770799344	0.0376898700255123	0.0343060734076758	0.0906055670674266	0.101992682884682	0.0562162851869696	0.103331632567576	0.256768638369908	0.141646254005863	-0.0507388678320143	0.116508478359448	0.050859179430878	0.171709114505893	0.0872679540569883	0.108792963236396	0.218317849777863	0.167267036925788	0.128112142623705	0.104883402692908	0.231892342928955	0.0964626892844902	0.0564582357604956	0.21962416069168	0.173598941641466	0.137770574899433	0.0463051788306187	0.0949154724082087	0.0639753120986664	0.023727788252536	0.123634177701622	0.0785021890467261	0.147449658784558	0.0438068689889358	0.13942499060801	0.277306840393969	0.138803478412151	0.176183491564772	0.189402884746741	0.154782961824049	0.19964693902758	0.163916496760019	0.0968977769834337
"1999"	-0.158100123936043	0.0121515150108939	0.210031645814464	0.00273239462953346	0.0277708929919457	-0.126214717872672	0.0622526821012879	-0.284458328932257	0.0266141974129909	-0.0060012581903201	-0.154341052218535	0.0399777133385565	0.0851113120392035	-0.0393006890203829	0.130644152832035	-0.0466478990465383	-0.0126624461109325	0.15754050644511	0.0476294564598559	-0.229161862732756	-0.0767229254653627	0.186903320433679	-0.0130426693380981	0.00948958344975996	0.140278958767328	-0.16551256851699	0.0081208552100907	0.0849452778552195	-0.11222953724252	-0.135703307923027	-0.0612628619640744	-0.0598598254487113	-0.00670579999027617	0.0403548965921451	0.0510113982804865	0.0216260287942862	-0.140102420423625	0.00772691273960455	0.0275636487682323	-0.0800824286289234	-0.0137012157421225	0.119983194118597	-0.101443352669862	0.00827266409220316	-0.0469583862414352	0.0164598964595879	0.380248351927711	0.206984785472156	-0.144040357372239	0.0622271067317417	0.0616112406625564	-0.083839740964793	-0.107123236858475	-0.126817605237438
"81889"	-0.10002031431921	-0.012509925506587	0.0321277047846557	0.0332875405055338	-0.0880844977566326	-0.0295709657561844	0.0455002895269458	-0.059303565562935	-0.0249816102435272	-0.0228988227907109	-0.109186539582944	-0.0532077081770595	0.115081556037927	0.0557965872298737	-0.0245728036365474	-0.00627778687134044	-0.0325298831824622	0.00930845950103011	0.0850635486626549	0.234412715878435	0.0668503005835919	0.0248144770753479	0.0545973300328145	0.0768494680238518	-0.106678811529072	-0.00776934324046929	0.0192132530928099	0.071162673668837	0.00227771095263835	-0.0429810646497774	-0.0609826504922424	0.0598513910239829	-0.024566630559801	-0.0782104748184511	-0.110447458501362	0.0727871270113552	0.00184581300095338	-0.0101415102342846	0.0176240897214949	-0.0698119753933865	0.0379817527514842	0.121572681342249	-0.0569035012449999	0.0887860507448071	0.045872860378425	-0.119628296627151	0.219943524198736	0.0221923530047752	0.0191047091095765	0.042645629309678	-0.0962673972999879	0.181313548769332	0.0997007931406454	0.0148785652692504
"151647"	-0.166319403354855	0.0223205380396851	-0.0539707209442432	-0.00676651720455441	0.135170163024557	-0.0314554157412996	-0.0819608906442661	-0.00391384446051953	2.35578471133291E-4	1.3213776566508E-4	-0.0617322953730096	0.0788632345775775	-0.202713095274532	-0.0366683784987926	-0.110052083378358	0.0421916292973451	0.175199065932655	0.0828889766501185	-0.110081838042818	-0.249001414767227	0.0754593150114428	-0.078965347581724	-0.13049506080785	0.00739772020009238	-0.226945355522897	-0.00357337994498355	0.00433646273611503	-0.0295978967892312	-0.0318395035583406	-0.178756350985593	0.00799155798754891	0.0780763495748704	0.0367100529337991	-0.102720334630817	0.0094330575004041	-0.116493217187509	0.0689135176241186	0.0767099636646723	-0.0800892732759864	-0.124936253347562	0.0791850111509052	0.190395601207806	-0.0287467456221866	0.100619171007555	-0.00113268737014861	0.0913292187643762	0.26409588732632	-0.0416809454284189	-0.058939650660316	0.0300557231230172	-0.0502343228233029	-0.0755207266049459	-0.0421783509384988	0.0289397820811101
"8329"	-0.534110225243836	-0.58299701546914	-0.469606209196989	-0.523303568355619	-0.354876405779228	-0.545280557628531	-0.416844841179295	-0.35874832247206	-0.671329734992493	-0.557966334871062	-0.383468902006535	-0.437492716438551	-0.604289090083155	-0.424991666742222	-0.471061453587422	-0.453847723824218	-0.514046816772145	-0.5465570493539	-0.439323613665495	-0.814189124205156	-0.651655016519451	-0.356599157656126	-0.541201012706799	-0.444526936665516	-0.486410367330731	-0.222874337841284	-0.513400714941647	-0.581361417714202	-0.511957289571448	-0.665756858715092	-0.466032634967589	-0.13354278700998	-0.530464023425085	-0.733139016665533	-0.483077685678657	-0.402098304762912	-0.54619576388735	-0.661792651230321	-0.374399630492079	-0.395625955351688	-0.305966534854749	-0.598623338493117	-0.52330396223201	-0.517600569495453	-0.553814664723	-0.435268069323588	-0.650199248645636	-0.445336462975038	-0.450352152206101	-0.397758562428618	-0.309489166312233	-0.568430738597859	-0.226953593421634	-0.353334710037246
"8331"	-0.456544358359685	-0.551529864352366	-0.360605532109716	-0.277874260041632	-0.413167858708516	-0.309348720324531	-0.581504175072389	-0.215849842168352	-0.398606688598245	-0.477459960379254	-0.34462523393174	-0.252612984489214	-0.571632089854585	-0.312265658857909	-0.313628707711805	-0.341230681868734	-0.273050984383867	-0.407923479900095	-0.373046359842732	-0.664912782206424	-0.241429847029127	-0.291633558110549	-0.380067073425248	-0.350010928829525	-0.214933071887725	-0.242334533682396	-0.399477656288995	-0.415655160075332	-0.475546670728855	-0.495702793481904	-0.381723233117849	-0.114969298786633	-0.331504184206086	-0.464499204829106	-0.274203715157256	-0.317629350375097	-0.459112139805212	-0.509891247347369	-0.373278607574632	-0.242341596187805	-0.157162091304326	-0.377062445291119	-0.402143995183963	-0.635307459611282	-0.44210553938831	-0.319701792972726	-0.529340446831714	-0.156328153522801	-0.440246265194971	-0.481693532474591	-0.12788559666737	0.0560643639647876	-0.291692587471079	-0.322900211900936
"8362"	-0.344462041423879	-0.225581136455898	-0.344452339617492	-0.376137345041468	-0.202883673181867	-0.448344932848033	-0.446779682772964	-0.119512421175358	-0.308954700063923	-0.363488129455994	-0.145124761579827	-0.385638895538841	-0.295804386606164	-0.348579918711734	-0.0124952582879902	-0.412834720747864	-0.300775308670551	-0.257157122753777	-0.422236217868802	-0.66243822185773	-0.289319084261865	-0.291405006944701	-0.29912783227604	-0.303295509386372	-0.475553656525244	-0.385828425964952	-0.337742917985205	-0.586553060832497	-0.37534483098599	-0.457837944058718	-0.340578534053665	-0.299199620598379	-0.35620282843976	-0.550741090932585	-0.191028597278141	-0.357322090321823	-0.400715301294499	-0.303911287668157	-0.337018539907212	-0.261301380394907	-0.431483707439768	-0.502134411184873	-0.382488588590788	-0.537157463066368	-0.384617709090672	-0.0931359955568605	-0.336772902394879	-0.170939718461103	-0.30438441749232	-0.225073018689898	-0.378700230074539	-0.362560465283017	-0.201890845107695	-0.293576506379188
"8337"	-0.448421534971758	-0.426473128955015	-0.478257498197672	-0.502291088910276	-0.424537391113029	-0.414936222741376	-0.222550480341155	-0.23968344145823	-0.409367972989943	-0.500570067754241	-0.143921283751828	-0.260884248694733	-0.550825092613145	-0.317274769769365	-0.435865822817864	-0.435622706694798	-0.442232525774377	-0.435873683215233	-0.361383890400755	-0.775599603799723	-0.475492516532556	-0.288816506667599	-0.39312615783762	-0.349661389333892	-0.334510778761151	-0.15394853252322	-0.392458273513453	-0.490352340974107	-0.478911116885403	-0.389127217837699	-0.349393863440493	-0.290733933935775	-0.430938473596188	-0.696046783377538	-0.390043827250977	-0.49371700554477	-0.387831314055131	-0.498721119775443	-0.226497799550981	-0.258141462669269	-0.163602575384166	-0.59135652036644	-0.322511382752854	-0.528595798584908	-0.440118980752262	-0.400789191926619	-0.81471441330751	-0.433325718583635	-0.334948777209615	-0.456099207435172	-0.272590010959175	-0.272226667503756	-0.131844782746821	-0.33378517869808
"8338"	-0.604657766906046	-0.722000096730061	-0.714168612325515	-0.726714077394904	-0.818506714433718	-0.700310335208259	-0.581506367596248	-0.473597299925751	-0.716220901718825	-0.621044902453623	-0.473868701554209	-0.586209947939092	-0.920851376630794	-0.702796466686363	-0.410093891460132	-0.558956789348046	-0.722638458328911	-0.746534286821284	-0.728193934957344	-0.924433874767636	-0.707781673315843	-0.70887249326782	-0.519710315865023	-0.522828061502503	-0.572246160394882	-0.614550052973467	-0.558103014231314	-0.478489022736432	-0.699708866969433	-0.428723082140767	-0.602753954388194	-0.504461029531187	-0.625579367156509	-0.783611358091202	-0.776425641800375	-0.695238831607893	-0.697636826934577	-0.783031587054579	-0.56447731821759	-0.529892799912463	-0.406165169431311	-0.538035357176695	-0.533635274575691	-0.435142859394682	-0.651157816672836	-0.702671205882686	-0.659693562185604	-0.661055891255111	-0.754428948188549	-0.566286507748235	-0.498988068441669	-0.625411893736419	-0.66810726842699	-0.655972456113966
