	"ACH.000070"	"ACH.000265"	"ACH.000317"	"ACH.000335"	"ACH.000406"	"ACH.000488"	"ACH.000648"	"ACH.000734"	"ACH.000738"	"ACH.000747"	"ACH.000782"	"ACH.000858"	"ACH.001001"
"55289"	-0.156062669827279	-0.159842194099716	-0.177033420478394	-0.112665038248704	-0.200828832755492	-0.212719158994393	-0.157699148685755	-0.218130626094511	-0.277765015269022	-0.185217301451005	-0.192069475484852	-0.267116915803595	-0.073145957704219
"177"	0.0966816187680078	0.136831078351807	0.13638611199564	0.190294269546555	0.0825068425897887	0.0681125459550922	0.198269832855916	0.030761747039458	0.129450499227705	0.138095708066291	-0.106682300376323	0.053918178071103	0.05899467696248
"653"	0.0646132409760761	-0.0885587552373988	-0.157010951398734	0.0927760618479249	-0.0960585347285977	0.0408017156081953	0.120560601194697	0.00494585748526575	-0.100736013001295	-0.00422842889961803	0.0262013869435463	-0.104349946010475	0.0107544530237855
"51744"	0.0711501690811406	0.0973070726183024	0.195734302403667	-0.0532834513271855	0.0940967388499702	-0.0439707018568935	0.0157006994618708	0.011365977879276	0.0286625524426995	0.161585244979476	0.133021494489563	-0.0661981330860471	0.0572072703225706
"100131439"	0.112074449071305	0.0964714840110335	0.202459545533561	0.16402752511474	-0.0528017199132491	0.00121371463135449	0.0656944746845	0.0651910756695339	0.096718631655475	0.132871282970685	0.147596352306448	0.168806210844516	0.0867786856142193
"1854"	-1.18208142203259	-1.13157626924192	-1.29960849357657	-0.908578799420594	-1.34537026788605	-1.16377867476556	-1.09602173635948	-1.20578346283141	-1.25943313410482	-0.809755466372319	-1.07197012463156	-0.634130014224299	-1.1397600850901
"2287"	0.0285928872312575	0.042815788894445	0.0703551277030314	-0.0601872406031221	0.0338378212940346	0.0119754263023247	0.0476774736887236	-0.00587337986552737	0.06955900044332	0.0373902461523975	-0.0394171260672389	0.012736325724541	0.0645491203154267
"283459"	-0.240772871543985	-0.446546141577089	-0.619272795394154	-0.304819014423037	-0.646818567619977	-0.432655396652376	-0.384064988892018	-0.495315151777398	-0.584731070266569	-0.448596342192895	-0.344779811542314	-0.514827883742316	-0.437865497254527
"81930"	-0.929030170196203	-1.11369088338987	-1.30388444625676	-1.55141467222634	-1.26178197475056	-1.03337036923172	-1.35639199935863	-1.33596760851084	-1.29421664503698	-1.27412900926333	-1.01505029350214	-1.12275729132883	-1.18356576351847
"339855"	-0.0607573445269142	0.016658489892168	-0.190638677863818	-0.138575620239331	-0.0622750756552648	-0.0995697887219132	0.033057545653516	0.0184735887451028	-0.07237775244148	-0.0931169546958472	0.0742047728129215	-0.0597077728293588	-0.0518878080761635
"9361"	-0.921768922875659	-1.20163783907896	-1.32226054972141	-1.16821800650084	-1.1672491089707	-1.06971348954052	-1.15924453486992	-1.15401805588075	-1.04034764755689	-1.17486984212617	-1.25790505990269	-1.32353546718335	-1.13245613621243
"79892"	-0.529010058799369	-0.561950320858044	-0.800483908102339	-0.769063249560588	-0.671975234649992	-0.566743071366491	-0.567365307814904	-0.507215764869131	-0.596548237989754	-0.661005187742766	-0.580750307137033	-0.48743671782233	-0.508556870348828
"29088"	-0.691368235092311	-0.997784835320396	-0.687446934912844	-0.782912219239464	-0.846712857813424	-0.898385658717341	-0.744656042509059	-0.88567611899946	-1.0722350589226	-0.909853123540837	-0.721298432371657	-0.928246793706809	-0.841877706939802
"54948"	-0.532938846305178	-0.722587583916962	-0.874611434210166	-0.847614728218111	-0.736846675305219	-0.7134765234285	-0.691367787546273	-0.680490755604014	-0.833435311293616	-0.80767529460702	-0.570788205287741	-0.858550381341849	-0.865533990714393
"84545"	-0.681795892853276	-0.95550724389997	-1.05256381381971	-0.900402985120622	-1.02813350416024	-0.831853393344717	-0.715385006680179	-0.98904016505994	-1.10327842486212	-1.1440673037968	-0.706641520034268	-0.993274670697573	-1.00249313257229
