	"ACH.000004"	"ACH.000127"	"ACH.000168"	"ACH.000235"	"ACH.000294"	"ACH.000307"	"ACH.000332"	"ACH.000336"	"ACH.000363"	"ACH.000406"	"ACH.000426"	"ACH.000436"	"ACH.000517"	"ACH.000557"	"ACH.000576"	"ACH.000649"	"ACH.000653"	"ACH.000658"	"ACH.000714"	"ACH.000763"	"ACH.000770"	"ACH.000821"	"ACH.000838"	"ACH.000889"	"ACH.000912"	"ACH.000953"	"ACH.001151"	"ACH.001450"	"ACH.001735"
"84517"	0.0427615340889438	-0.0288227875105387	0.0189029755317548	-0.0163232602061068	0.0933922469342467	-0.013693429314496	0.00405128710569403	-0.0968318370688164	-0.0759671247753939	-0.0925551718170125	-0.00195051829660549	-0.0212298780556345	-0.0314458121794127	-0.0612220829007461	-0.0953596349326993	-0.0668770694506698	0.0308002833767454	-0.097411241889756	-0.04655726921578	-0.0513545840763134	-0.0115034159969107	1.8698230298551E-4	-0.173027383319692	0.0398940125661499	-0.0160807829008799	-0.109758282282292	0.0912829714558705	-0.0647042719035462	-0.0274677827768741
"10551"	-0.0275530617934615	0.043158729351686	0.0822863394335418	-0.0260527216485208	-0.00348836752621407	-0.0197020905355662	-0.0147527532540031	-0.153092768647408	0.0158646643174182	-0.0456086294227425	0.0253507784674312	-0.0253407592736361	0.0387298839142612	-0.0490405874430094	0.0755440098658276	0.00900460969523902	-0.0602673147173289	0.101309265065595	-0.0731235271689978	0.0254328315443887	0.0349764172081519	-0.0385728300802897	0.204513891564416	0.00339304302331919	0.0869425009817098	0.0363438337060843	0.0405130866829059	-0.103977989646914	-0.0127507195745643
"1173"	-1.05491516942608	-0.908327975892121	-0.747867903683619	-0.898314697230979	-1.176749003965	-1.074509481808	-0.871269743420674	-0.868162260906884	-0.843139712572138	-0.939652161958553	-0.754876665534865	-0.605968355766622	-0.767684387062322	-1.27518593897035	-0.850687688365828	-0.939166417971163	-0.722689850899435	-0.938073628756108	-0.661894264099181	-0.617134590450678	-0.795812350681647	-1.14542378582383	-1.26635764465157	-0.870955471816213	-0.741014961069199	-0.924156306548406	-0.863287645906586	-0.85676191003355	-0.93567377036721
"57596"	-0.0128822469851133	-0.185018938947982	-0.329235758172103	-0.113776633560998	-0.195970396313039	-0.208474081443766	-0.221223867226454	-0.296674298302164	-0.274914744455934	-0.246220937294283	-0.0948389815989691	-0.0685085864985561	-0.174935537079792	-0.166408825468365	-0.300516942893569	-0.123144547431029	-0.315541726988814	-0.198843290412929	-0.318054164209683	-0.129515685868273	-0.0849557207658072	-0.114026740512811	-0.324761462809075	-0.259243340808518	-0.106253034867789	-0.294748785264184	-0.158826067609171	-0.214091579508002	-0.204864426894328
"664"	-0.21227849591597	-0.102323958286482	-0.168534978982747	-0.174844941956157	-0.331409538232214	-0.200683867168268	-0.176755217498436	-0.287424001675722	-0.233850354447453	-0.135378231547112	-0.0312281408144347	-0.0279710882767769	-0.141717686830444	-0.355557659967149	-0.337833981907439	-0.133238047614257	-0.164449901373582	-0.0951920671708736	-0.038221851924464	-0.171429349419417	-0.101130824050864	-0.0360904633454363	-0.427961567030584	-0.281426253099503	-0.116757010512961	-0.375714229887923	-0.127704818490688	-0.0938554496904592	-0.171083481150084
"9184"	-1.70254213620627	-1.56258564706759	-1.81127246339727	-1.56500872189887	-1.92777003785223	-1.77667422391092	-1.61539343644988	-1.93908027330368	-1.52979418060147	-1.89718190590057	-1.83783822795476	-1.55598542243979	-1.72813850906554	-1.78220032026888	-1.49878588448074	-1.70734700917921	-1.57524841999007	-1.839032737289	-1.64805084362821	-1.56338986017063	-1.70545716070569	-1.9069065000152	-2.06692448665977	-1.48156573187372	-1.63632153628783	-1.44868747114974	-1.75205847635895	-1.74393949865196	-1.5193243476227
"146853"	-0.152292562451177	-0.172154040180245	-0.100383152355647	-0.321179439270186	-0.223391777971674	-0.289093563683192	-0.153284836178654	-0.320601181661456	-0.220807782252598	-0.192198674374686	-0.0228807017537479	-0.0041059028596083	-0.32205960187094	-0.228114252236494	-0.156520187178527	-0.276705929764993	-0.148534028753069	-0.223192058660316	-0.27544945154751	-0.186828339048849	-0.254838384201161	-0.191695787520781	-0.275293110457746	-0.195647343889417	-0.242280043620939	-0.182205025187543	-0.17306060525474	-0.27228647109623	-0.113036754340275
"199990"	-0.0178147136411396	-0.253688797552685	-0.108077491233851	-0.289168144420919	-0.143729181542965	-0.284196849190272	-0.37623482031543	-0.33735742489755	-0.35061016348375	-0.249548422652415	-0.0167967338134417	-0.274887129879895	-0.242662707880728	-0.227718648853586	-0.151501586539733	-0.228373554054672	-0.100873554934946	-0.158207308734948	-0.179757535026753	-0.126266292796413	-0.352408987440079	-0.235150959595115	-0.438971144870149	-0.199337881576942	-0.278381285548926	-0.269739134970548	-0.215721053012514	-0.365944480747151	-0.19483304739674
"722"	-0.0507217063040843	0.0782991787838964	-0.0250426703242326	0.0377038476043919	0.0302141998207774	0.163758864642828	0.103875581231424	0.173853308402126	0.0338020918737548	0.106270382674316	0.0583254857447537	0.00429178562599835	0.121023515243437	0.206056638675583	-0.133264224157468	0.0768286093066488	0.0861939358613752	-0.0319361623689033	-0.0614583703580905	0.104052015746951	0.0415835137440756	0.032894401362168	0.253876760993453	-0.0195443231701948	0.0908558642062276	0.124651995453601	0.0251981082176135	0.0659814165570732	0.192746420511367
"80067"	-0.184773985540148	0.0194890635521586	-0.0116956583723671	0.0720654927679428	0.0707473572283151	-0.090297862061388	0.0203560509492253	-0.0982276390045067	0.0415879558536528	-9.18675836461105E-4	0.045198782809845	-0.0658524503395575	0.0735678907463307	-0.0310059658370855	0.0612829174725516	0.00571065961582116	-0.0182838519422584	0.0486447345722991	-0.007285378909304	-6.35822977436359E-4	-0.0203440725260695	0.16516185713358	-0.136062300916603	0.0894579710757937	0.0552647837511557	0.034545784282286	0.0334342224329409	0.110195647122191	-0.0515168025272163
