	"ACH.000042"	"ACH.000067"	"ACH.000148"	"ACH.000188"	"ACH.000250"	"ACH.000272"	"ACH.000291"	"ACH.000311"	"ACH.000348"	"ACH.000366"	"ACH.000425"	"ACH.000433"	"ACH.000579"	"ACH.000616"	"ACH.000651"	"ACH.000697"	"ACH.000734"	"ACH.000766"	"ACH.000827"	"ACH.000829"	"ACH.000831"	"ACH.000881"	"ACH.000900"	"ACH.000910"	"ACH.000936"	"ACH.001183"	"ACH.001239"	"ACH.001336"	"ACH.001377"	"ACH.001523"	"ACH.001532"	"ACH.001554"	"ACH.001740"	"ACH.001765"
"149840"	-0.231565044361128	-0.263195962903829	-0.379163997409302	-0.151800593722348	-0.233042140861696	-0.294668375592388	-0.222979850957512	-0.126597192182255	-0.180789437597871	-0.306648920829736	-0.303427926401774	-0.083444926361338	-0.281145009344727	-0.487744196056976	-0.354241404190194	-0.156568279564359	-0.244203580178807	-0.295772316691787	-0.160435975563644	-0.0756164230933015	-0.193054344051157	-0.119992957576295	-0.220548515786969	-0.111875766873742	-0.297985306802207	-0.303983961402496	-0.319179186447796	-0.108405485955608	-0.255322180436935	-0.253048731362795	-0.361834405664815	-0.17331623647828	-0.187703903707684	-0.263380880092861
"9793"	-1.09188673559613	-1.11785822007559	-0.910650216461609	-0.983021665469999	-1.02412726094834	-0.989446520879686	-1.10515829149068	-1.06386017406206	-1.02564858270852	-1.11490286157524	-1.10576360726509	-1.11294376665957	-1.19406836774928	-1.08422444129944	-0.88067605781229	-1.01695989899791	-1.17041907462093	-1.002153674256	-1.00501260280012	-0.966614448142125	-1.00706969617965	-0.991737398029558	-1.07832111794841	-1.19032680118815	-0.995318569298499	-1.03914543626773	-0.835316923116787	-1.1949848696303	-1.04562629698814	-1.00624487752459	-0.966303715992216	-0.902275129438255	-1.02698422024441	-0.944800841937017
"1308"	-0.280867682603994	-0.398689887884276	-0.231858437147379	-0.308458736359839	-0.303049910693593	-0.385262600978179	-0.26972003753858	-0.25207531813294	-0.27538695893115	-0.193294102456886	-0.457648564024169	-0.394256726106939	-0.314491868393684	-0.0878388504147803	-0.327178002237039	-0.165775985359667	-0.31495007865533	-0.281566025997876	-0.338794411362783	-0.317959137880242	-0.25719983255333	-0.252017684574074	-0.212957576150578	-0.208408843795007	-0.251263087273014	-0.3683071212641	-0.442062460415541	-0.439861405473547	-0.169086309855322	-0.206283179574022	-0.247898984724214	-0.286340825154066	-0.262803417273078	-0.222659412123842
"22818"	-0.853578372917592	-0.974329207932797	-0.979062484638581	-0.837139759357452	-0.879833720227417	-0.948140324142454	-1.01751342026322	-0.833824909517318	-0.970605778896738	-0.803416902003655	-0.736281179090957	-0.863184471918001	-0.911830615649754	-1.05196032831496	-0.785814867439389	-0.771953327302042	-0.864599365776639	-0.929493466165894	-0.973226689229054	-0.888922041820109	-0.946305701494565	-0.865219474321813	-0.822343500361396	-0.685619781525995	-0.845407575711638	-0.960227541851063	-1.09481325777432	-0.979217578329104	-0.853588734681187	-0.717853294392507	-0.870126540847495	-0.860804055674563	-0.923635727886392	-0.879000048287831
"54973"	-1.11131918321752	-1.39257496660382	-1.26275585031844	-1.36630434362784	-1.31858329521643	-1.23066860171895	-1.18055287153444	-1.32462265385939	-1.2646951952847	-1.39140833410048	-1.3482737597802	-1.35780308043485	-1.31869568923668	-1.18539724397744	-1.32901724061857	-1.33256608935179	-1.28247431790358	-1.15329246233245	-1.23679433782364	-1.37598642593571	-1.21554581451101	-1.36264142897775	-1.3581547848426	-1.36638321302962	-1.27348240104008	-1.49247121177894	-1.18826789283307	-1.33094354784367	-1.33386843105388	-1.14445409957608	-1.28327126648753	-1.28468337012657	-1.23493753677715	-1.26618640675333
"57703"	-0.919583405720893	-0.915861399448447	-1.02254562603272	-0.988555922837412	-1.04140733716714	-0.935404613872086	-1.0637713292117	-0.813190097302531	-0.979350991613836	-1.07620181327026	-1.10823629751084	-1.14974801751006	-1.05186491357547	-0.81223062619932	-0.950744685199134	-0.933008708755518	-0.912036079606273	-0.946980821688903	-0.93144813021436	-1.04473566792156	-0.87219716015944	-0.919164221397141	-0.963398614629541	-1.10308312085881	-1.03949304205143	-1.08824327514057	-0.904585231496402	-1.21903495764969	-0.843732742362965	-0.961005162556509	-0.912942492227413	-0.956153787656817	-1.12046659042626	-1.01096259068537
"79980"	-0.628541468917772	-0.527904496941795	-0.663903211601017	-0.725041991858155	-0.603996326631054	-0.642401623134263	-0.605515741634077	-0.550900936246467	-0.655240830358712	-0.581033740698643	-0.542806468610853	-0.605126280558108	-0.578750670991736	-0.477296777750592	-0.580925980651603	-0.60604301210579	-0.449230648898409	-0.61530061036653	-0.524628390654267	-0.790411345226187	-0.548893761920443	-0.5156938226804	-0.496804726824447	-0.497084938320373	-0.54033341163922	-0.705105101859668	-0.469870270746207	-0.789864989361331	-0.7117043664176	-0.566139450085418	-0.614516561541256	-0.621885292399224	-0.424823313059761	-0.444954418248551
"1933"	-0.67632277380144	-0.708646541442135	-0.639505036196813	-0.50226858603622	-0.710625941121056	-0.724874080184682	-0.742921058916025	-0.627142416923728	-0.685102645968536	-0.830260045256817	-0.716647572668756	-0.586068213514674	-0.48817225320103	-0.618516602521304	-0.711826896935933	-0.966644541809561	-0.616934717108957	-0.611283088922512	-0.61998742914159	-0.746679909979069	-0.594339001178906	-0.662413122495433	-0.693748103884405	-0.866823816682442	-0.687283203598117	-0.8419050071824	-0.64996674712321	-0.706055436282933	-0.686699820206904	-0.755532522216713	-0.618534277635882	-0.630621398163702	-0.726520821104766	-0.696852751909218
"1975"	-0.649010038837007	-0.873342111012178	-0.761609885282075	-0.610770693610737	-0.566647033494703	-0.719943106005488	-0.724542967303157	-0.588675034876725	-0.612042950873087	-0.712434952352781	-0.702169885711553	-0.641317822391456	-0.615156696217802	-0.898817634984734	-0.749059859514382	-0.602594906193445	-0.832770948850709	-0.797546836574541	-0.693536728236915	-0.64786030940963	-0.59197137270578	-0.534695572247741	-0.716791619771169	-0.677504348851321	-0.568494184339263	-0.542695453390332	-0.915777430312519	-0.641673402599557	-0.735511235132127	-0.732655921530756	-0.640166336304139	-0.611193759014006	-0.546752948419401	-0.701987230303149
"2130"	-0.746826516544657	-0.896176969739117	-0.921382534806016	-0.56185963089154	-0.828451195878758	-0.867524935003023	-0.812522174764147	-0.713289482176621	-0.947247660200738	-0.592935562261425	-0.731983917836837	-0.764110429221655	-0.720985546959101	-0.879913763905698	-0.801456284838817	-0.677185351051393	-0.75057302112965	-0.913897887880858	-0.894277366713911	-0.729811906611426	-0.832732822541603	-0.727122679181575	-0.669768307950313	-0.745992715427777	-0.647076324343991	-0.837590644793597	-0.569065233374119	-0.733230295724487	-0.882701331292392	-0.768044250097073	-0.815179607855172	-0.785105534599017	-0.799540463488952	-0.672288737189386
"668"	-0.364833837617463	-0.406883124662775	-0.300941383759266	-0.312868921383831	-0.348053939330023	-0.427896032976749	-0.356375143906794	-0.308321277832958	-0.237006618284197	-0.386003238192462	-0.276196125665411	-0.142668657794587	-0.217957701532045	-0.328686944409551	-0.453864189606277	-0.268677494879412	-0.320070614053403	-0.292113052526855	-0.329088637747439	-0.231376277813379	-0.28575699862668	-0.446007660152917	-0.429347134532608	-0.246814893613993	-0.568423914098869	-0.457636897626494	-0.418854325690076	-0.288901192050889	-0.304937538680621	-0.467887949899197	-0.475237661073242	-0.356064140949165	-0.534586840700303	-0.442516586626906
"8294"	0.31832248365415	0.29893807488187	0.341878962458194	0.172591027202294	0.251519788672111	0.280602021073349	0.306767846153535	0.370258276315247	0.238846548588895	0.395897710179736	0.422634641707273	0.191711752532621	0.456156169185936	0.443141175580145	0.468296542901637	0.519803896331319	0.271875551076593	0.360824042994035	0.274267284858533	0.170465428676817	0.326206994026445	0.310444774233207	0.291705970741284	0.322988498324471	0.324864347516895	0.495760521201052	0.368736424201619	0.32457718554829	0.344236402656572	0.347040354557128	0.383008244737838	0.266977122446286	0.55689338161888	0.312169487501662
"3614"	-0.338736597338283	-0.383550313225811	-0.319093705939394	-0.400287590983327	-0.405128990533606	-0.462412617769086	-0.411021519668899	-0.0123601906601707	-0.391835062010863	-0.235750940973189	-0.332755541520386	-0.336807541821738	-0.525483243499472	-0.278674623319289	-0.233793371294592	-0.413860247321017	-0.317131336450509	-0.275774750222757	-0.28440680982092	-0.370897692176404	-0.283806327323624	-0.0977754998638301	-0.236258978472904	-0.477549208897678	-0.194268383436936	-0.272996427294112	-0.312293451125919	-0.352844321629241	-0.300404839257988	-0.390848788452859	-0.233758827657694	-0.391539556931955	-0.254072887066629	-0.251877474408717
"26173"	-0.922790518396984	-0.859732339603839	-0.807273027500158	-0.870955332297445	-0.882828389623807	-0.765784723121791	-1.01131455142128	-0.739651789010012	-0.927105881262612	-0.830368100033232	-0.707493338435746	-1.01644970256055	-0.764804944829367	-0.851242943883729	-0.904428162807512	-0.662165782772568	-0.830821057005144	-0.962644673801764	-0.829740538546626	-0.790266526095491	-1.02265076956021	-0.610983303015449	-1.0597544042204	-0.92791964807425	-0.886547886776545	-0.823924012824356	-0.760785804926955	-0.925616047753442	-0.857555366219887	-0.897958848069152	-1.01932790941707	-0.907123944191559	-0.823742991329984	-0.79504624388361
"9836"	9.44101921097232E-4	-0.237802811925322	-0.114591445039252	-0.0292061848736001	-0.101936076435525	-0.353528503811191	-0.175896434198543	-0.232118370257467	-0.0611842532297481	-0.0876242506969736	-0.238993795731734	-0.13625217911997	-0.0471120941310013	-0.15249927117175	-0.24912713396127	-0.10130782715653	-0.0737994524633586	-0.215974106548603	-0.215486061301623	-0.244673608653884	-0.0229342724372051	-0.251604520298872	-0.248065334430157	-0.239172288495624	-0.259553721832174	-0.00621963866625339	-0.101543509730264	-0.141627713920264	-0.226271311072838	-0.0106129061586024	-0.172347679351945	-0.189921179135746	-0.217939705418745	-0.17797268502518
