	"ACH.000053"	"ACH.000159"	"ACH.000198"	"ACH.000261"	"ACH.000362"	"ACH.000406"	"ACH.000505"	"ACH.000651"	"ACH.000673"	"ACH.000770"	"ACH.000781"	"ACH.000847"	"ACH.001532"
"54841"	0.0971788992726661	-0.00407714923154423	0.0605946540662329	0.121013000471137	0.0488117198223273	0.0347686219314565	-0.019228660934168	0.0602972285600367	0.0834756574586997	0.117229250849465	0.0461371275132763	0.0641812417516976	0.063658211409849
"2042"	-0.18578481756029	-0.159238666810163	-0.106616015520453	-0.139590401127908	-0.144646532752876	-0.127384523117909	-0.204586922479048	-0.0471228303223668	-0.182139254551879	-0.185073028110484	-0.143259144212082	-0.081832176644138	-0.206113633181124
"9453"	-1.01211016980765	-0.96103797145261	-0.98599668329812	-1.15954022003087	-0.898728597761522	-1.03071245265925	-0.944405057717407	-1.08384009685143	-1.26119717062328	-0.962718998658364	-1.02174435342037	-1.11340911448769	-0.981516219335043
"51194"	-0.814265237019656	-0.758388972137502	-0.867239225223308	-0.896685258601243	-0.707648896094437	-0.761765769624635	-0.775134844425251	-0.861191999423843	-1.02852893137461	-0.845289338587345	-0.827899278730261	-0.851955722093355	-0.800225368206882
"148930"	-0.0975419251878855	-0.0374797719628022	0.0919650562246235	-0.05420224003079	0.0415289145914569	-0.0825857914597913	-0.0574495502394466	-0.0343170581830284	-0.0562470722061701	0.0588914625111416	0.0163111496130104	-0.0356850489819895	-0.0618123414284984
"3837"	-1.54893959360522	-1.29799276067112	-1.44800755289557	-1.41886079514339	-1.46180433509232	-1.57322581150152	-1.52974217534734	-1.44973604995418	-1.50609682953998	-1.46512206853136	-1.49743982360221	-1.51369270463257	-1.5069045259345
"78999"	-0.142334851787045	-0.127860574905642	-0.262254526835105	-0.197187333818566	-0.0697063115243461	-0.134723205021812	-0.109084216460363	-0.129486677072503	-0.178429820847264	-0.210795504427521	-0.148293229339567	-0.0795377475875873	-0.117548524106062
"60560"	-0.535255743966043	-0.486977598484366	-0.870387096307872	-0.721287262071905	-0.535901706066428	-0.614725190506035	-0.574596927321564	-0.619585324058144	-0.808967830020233	-0.759256929547609	-0.629867210123133	-0.638476561359346	-0.592041362469725
"5691"	-1.65752695987171	-1.48970957102839	-1.67522689080486	-1.45234975424107	-1.64321680444937	-1.77339553642779	-1.56849230296977	-1.71369789135181	-1.69315914093138	-1.73999404286692	-1.74415503820382	-1.68589718357062	-1.71394057111681
"729873"	2.05075861798334	1.99949878690552	2.15217072202921	1.95215343252686	1.91694688088116	1.75295445420933	1.97985888733272	1.86083831107956	1.91519705491726	2.03339887021624	1.97462676429183	1.60731348529747	2.12443227887751
