	"ACH.000009"	"ACH.000022"	"ACH.000098"	"ACH.000123"	"ACH.000138"	"ACH.000142"	"ACH.000146"	"ACH.000148"	"ACH.000206"	"ACH.000222"	"ACH.000228"	"ACH.000253"	"ACH.000258"	"ACH.000266"	"ACH.000274"	"ACH.000291"	"ACH.000294"	"ACH.000295"	"ACH.000307"	"ACH.000310"	"ACH.000311"	"ACH.000332"	"ACH.000336"	"ACH.000350"	"ACH.000356"	"ACH.000363"	"ACH.000365"	"ACH.000387"	"ACH.000403"	"ACH.000421"	"ACH.000424"	"ACH.000436"	"ACH.000476"	"ACH.000487"	"ACH.000491"	"ACH.000579"	"ACH.000589"	"ACH.000608"	"ACH.000614"	"ACH.000620"	"ACH.000637"	"ACH.000646"	"ACH.000647"	"ACH.000648"	"ACH.000651"	"ACH.000657"	"ACH.000661"	"ACH.000663"	"ACH.000665"	"ACH.000706"	"ACH.000725"	"ACH.000746"	"ACH.000769"	"ACH.000781"	"ACH.000809"	"ACH.000824"	"ACH.000843"	"ACH.000847"	"ACH.000848"	"ACH.000849"	"ACH.000855"	"ACH.000858"	"ACH.000861"	"ACH.000865"	"ACH.000867"	"ACH.000880"	"ACH.000882"	"ACH.000885"	"ACH.000896"	"ACH.000910"	"ACH.000913"	"ACH.000915"	"ACH.000947"	"ACH.000948"	"ACH.000986"	"ACH.000993"	"ACH.001053"	"ACH.001119"	"ACH.001277"	"ACH.001302"	"ACH.001353"	"ACH.001377"	"ACH.001408"	"ACH.001554"	"ACH.001735"
"285237"	-0.240665480583954	-0.347442985904181	-0.254339998131041	-0.219584446106324	-0.39979844542677	-0.2629682545883	-0.166182283500891	-0.365970850670543	-0.491195174545104	-0.329448896415329	-0.675776008399228	-0.459749165869381	-0.15605579914514	-0.251508145220936	-0.309152226308384	-0.206680387770567	-0.28090218527322	-0.24344148604054	-0.305047546396784	-0.390233505730418	-0.45173931074272	-0.24311881684349	-0.4975912902206	-0.106815973327446	-0.211607240129751	-0.265570522405681	-0.304199554971429	-0.215820894543067	-0.315310211113451	-0.283168647681319	-0.402637613754357	-0.429603858391609	-0.461946789496999	-0.126326006336199	-0.315387996924469	-0.298823223996976	-0.222683958799461	-0.178839009254353	-0.536522559846289	-0.224212950844063	-0.638569063956079	-0.106063100225971	-0.265633188706831	-0.182850032214165	-0.0701049656045667	-0.351099067489822	-0.331611097404228	-0.143955774664369	-0.399882740466621	-0.24373299709697	-0.0924346041193326	-0.0313648451580563	-0.446059688023001	-0.33499075833503	-0.28147460061397	-0.2802724169141	-0.506964666086195	-0.270536010031395	-0.274653976310315	-0.320450493741199	-0.543652938234878	-0.230898027087788	-0.334189111710646	-0.145726474545556	-0.151076964791992	-0.376274699382104	-0.228371616442888	-0.325223406412364	-0.265962497325978	-0.0949692288504012	-0.694409863768102	-0.376136640054208	-0.186224649623296	-0.445166440627529	-0.219306826121432	-0.158904317895102	-0.085201714699072	-0.267485369611559	-0.435169421659519	-0.259727999414179	-0.230512588322856	-0.142618610848758	-0.526021333688719	-0.551973698436151	-0.32372460831515
"8872"	-1.52947451963133	-1.59436922979431	-1.67609234497312	-1.3950100415451	-1.45978202259565	-1.57536951238521	-1.77837062569311	-1.6940960959066	-1.52277028596888	-1.53913639553402	-1.65400805339222	-1.59825917936833	-1.53654002574933	-1.45096637728686	-1.75189726012363	-1.23452400853025	-1.93364446211224	-1.53047600301701	-1.51721516952974	-1.77643720926902	-1.66847841317315	-1.56916338165045	-1.45673733681901	-1.61785717928319	-1.50994979136591	-1.53620036166681	-1.48920019808372	-1.30842246111559	-1.59963943843168	-1.50827005732414	-1.50715036384704	-1.52255148759564	-1.39640115835292	-1.56596066384488	-1.53335420617871	-1.67162321577941	-1.3049502864282	-1.33543493107842	-1.84552104564048	-1.40987499163396	-1.67076987218157	-1.54911273493225	-1.6019868617042	-1.40404549200256	-1.59262849514322	-1.52963558105557	-1.98615228918184	-1.48414812808577	-1.59255676316803	-1.6309426603427	-1.51769383807893	-1.68069268103881	-1.52794032641391	-1.65893727265961	-1.50508232147324	-1.68405163870274	-1.5300484140373	-1.60729566378982	-1.5524372624065	-1.58194678979949	-1.55621838436142	-1.37300785194443	-1.47925771377233	-1.61955166128139	-1.55387843242534	-1.63294836007269	-1.41306134781532	-1.38853432369566	-1.69952518427348	-1.52694878572495	-1.51115636445293	-1.59354338652443	-1.49554705906851	-1.58682836483092	-1.46677566867242	-1.08926807524381	-1.43198979358294	-1.40017530945316	-1.49422638846041	-1.46235576134929	-1.66746455646433	-1.42448817443092	-1.80321960646028	-1.71685911734826	-1.55863752145322
"998"	-0.966775459677841	-0.759736916752473	-1.08044547384647	-1.12779082848718	-0.958909041693644	-0.90903881479559	-0.321453678932646	-0.94283403717455	-0.604948706198022	-0.776452701382634	-0.840802072851402	-0.576190305634995	-0.608064042192955	-0.259045070952655	-0.571905780174182	-0.97574642886993	-0.829040924830558	-0.787484609991101	-0.545168209097076	-0.810654628073426	-0.694384344126277	-0.823710537942783	-0.781884572152721	-0.218791233976219	-0.87422693443439	-0.564314786343241	-0.682326902126023	-0.420126622415095	-0.908346044089425	-0.5225805624099	-0.974282387092305	-0.764853902863099	-0.996588255006228	-1.0034355533409	-0.731316945139219	-1.1429562216586	-0.669971784771306	-0.656406052533102	-1.38992082587094	-1.06541471453606	-0.791234937472732	-1.07739905216064	-0.557638962742785	-1.01958524458318	-0.661749443526732	-0.799421852950463	-1.06984134804727	-1.0374609946052	-0.53911666797899	-0.613704866145978	-0.790948748385274	-0.557165362960199	-0.787556862387448	-0.728388077656237	-0.593312674991527	-1.06437163399464	-0.795051867073074	-1.0262633348	-0.570864346846017	-0.914295224291089	-0.578293977449932	-0.861508334534583	-1.0090602538006	-0.791743352897277	-0.436167041886323	-1.2476185352166	-0.819258720092543	-1.04621534663286	-0.817081305911743	-0.418838946242241	-1.17071230908261	-0.995105621067994	-0.886971226387788	-0.673788083378518	-0.807731108262334	-1.04179079399785	-0.891880554876982	-0.869616296350476	-1.0007543376459	-0.441056102047771	-1.0578274274668	-0.729840179255637	-0.505142076280524	-0.872897472849982	-0.780688282249283
"1105"	-0.018560086157864	-0.0359939466315593	-0.62506184612418	-0.417359975938091	-0.0943924183746048	-0.194171915050462	-0.00513395784899834	-0.292001639195174	-0.353046045901086	-0.18152512375016	-0.248661224859795	-0.0772002905954626	-0.194760073197116	-0.171737092995295	-0.282612137169262	-0.176368992251516	-0.121068536452899	-0.371469635041937	-0.154579997765273	0.163955279169655	-0.18682820519132	-0.253724104008602	-0.138979296414684	-0.33179618829154	-0.469205274187376	0.124746099677956	-0.159164363026594	-0.319420619680727	-0.442305922463286	-0.227913677263641	-0.183785022042819	-0.365520160418476	-0.2949467997458	-0.344042831772516	-0.139205156940858	0.012540979120138	-0.179113405527243	-0.00261618668979499	-0.234900996681436	-0.323689391919095	-0.323850383852368	-0.0717433763203326	0.0602490930117566	-0.297814767410663	-0.276179409676902	-0.520637072955952	-0.132323190148338	0.137855999820065	-0.216086373219662	-0.202710357693501	-0.241892736396899	-0.0361626204880828	0.0802030766038478	-0.29100608552737	-0.168786528807159	-0.190170126506911	-0.18321281241607	-0.420479016414251	-0.140177359719126	-0.00858072792140133	-0.328276058116713	-0.292900730004211	-0.342341837071957	-0.184441599640092	-0.114737561867381	-0.136508959370295	-0.344704133118068	-0.142731447936379	-0.0612265567523302	-0.165474069455855	-0.285499168581477	-0.217015585027545	-0.332620245207659	0.039195972864187	-0.116356942421886	-0.124674080454159	-0.336887520740416	-0.0734323955920401	-0.169522699851337	-0.323856517746066	-0.250939877025326	-0.324934761165723	0.106950143771246	-0.257715731019759	0.0963365871280031
"84516"	-0.997552100023033	-0.995819229505259	-1.25728832760448	-0.987748647574188	-0.804613610257359	-0.974135108357038	-0.917010580076367	-1.2924839431511	-0.863080483297315	-0.840370325664814	-1.02260430882887	-0.756252020792973	-0.79367103041073	-1.02813060976563	-1.03006620291263	-1.04933911541454	-1.24877102783571	-0.979086171102882	-1.20000262733853	-0.880061789349702	-1.01198413055885	-0.998793062344346	-0.967169189835887	-0.816288438116934	-0.901238395416856	-0.520197089932388	-0.90106834347191	-1.24412883871916	-0.900090230711289	-1.11872400199496	-0.922498651604357	-1.06262594059917	-1.0218591123756	-1.11362679893433	-0.631195790489642	-1.09102874234425	-0.849897367860807	-0.501806519228802	-0.613782493069416	-0.971957588595994	-0.981593885714883	-0.660146491955499	-1.01253132008207	-0.853817639284725	-1.13304151046168	-0.912544024386045	-1.10407848374905	-0.908750027349635	-0.90104935236401	-0.950208091217538	-0.936932845721928	-0.98750425915538	-0.923478763608968	-0.987499547745918	-0.969884947374376	-0.875766999489053	-0.652821623771984	-0.912872451094842	-0.858848409087518	-0.959147551351722	-1.00806854548088	-0.82433565900751	-1.02869509159586	-1.01617778227785	-1.0053957086803	-0.991877389310875	-0.842611173593005	-0.91479641663336	-1.1341788967646	-0.789419578965523	-1.03934683934626	-0.974855872472284	-1.03579363849049	-1.04663427472099	-0.931720192679126	-0.813655950227132	-0.895257975857372	-0.844561811407702	-1.00357496908886	-1.02385574395861	-0.951776306493239	-1.00940466660878	-0.90768820542694	-0.917602536152169	-0.90807087749675
"84301"	-0.195785485496817	-0.31410785368529	-0.0776517745381161	-0.190066951398179	-0.52247216003541	-0.121930033943908	-0.01326629472928	-0.495661357056906	-0.356912268274342	-0.390804625702967	-0.197188514096732	-0.0442550021858329	-0.382341235050299	-0.0552118564182499	-0.346347160216932	-0.13279360333084	-0.0562876394730013	-0.936207769145745	-0.144457629583065	0.0712526866698776	-0.297308358707094	-0.169010119685046	-0.445692227633118	-0.0572017408580151	-0.144894007180162	-0.321564514566072	-0.076097008046116	-0.23380831753178	-0.153333835821144	-0.254229789192132	-0.353261859659038	-0.326071565569061	-0.0594591327234867	-0.149027108947221	-0.211633360278605	-0.631500681992573	-0.120421138876862	-0.132255352022637	-0.300281930237733	-0.0361638454069954	0.0434921305494053	-0.24505233422828	-0.155994585570644	-0.0484121263572347	0.0577709356707559	-0.117334525328087	-0.17935225539124	-0.0829787645002394	-0.0442466391846044	-0.134574643784219	-0.189731640930543	-0.0723277065114019	-0.173871766819408	-0.256372586911145	-0.0581876422981917	-0.205503249817939	-0.321058825716429	-0.316067766070459	-0.258389697795564	-0.0957293104653889	-0.0399008389240669	-0.115698712559124	-0.191651842663821	-0.0435325932934483	-0.140976760682433	0.0121131857088726	-0.184599067393477	-0.0238943522793663	-0.204870064261815	-0.236767971689059	-0.414998554472709	-0.45496432209047	-0.39482547293854	-0.153514217675079	-0.126434596636623	-0.0518826452194865	-0.300772537879067	-0.144458407593234	-0.0980721436763628	0.090515154358529	-0.257681688302817	-0.178094368966514	-0.204770985005631	-0.186295515203278	0.023967740410009
"85440"	-0.142931252274213	-0.101002734102743	-0.30605900600729	-0.160730837685834	-0.0774819224817635	-0.193518158564169	-6.32181448986584E-4	-0.274888633377388	0.0313193693042615	-0.219952432788562	-0.223636308034892	-0.0276065067106789	-0.374841657897401	-0.256948234126953	-0.184256850217053	-0.527129841819788	-0.0601265330655871	-0.213468170508082	-0.14212437308804	-0.228791100950752	-0.14397722130352	-0.135799408532389	-0.104873634007177	-0.147400938927017	-0.312284624428441	-0.0448643441377627	-0.139725878693708	-0.0688152392239464	-0.24474735873337	-0.0829065190728998	-0.20702060396188	0.0112762004976863	-0.23655574916967	-0.193691180888829	-0.167002361692034	-0.436459735421346	-0.0542775758605819	-0.162477105924594	-0.389819158704064	-0.0995232956384021	-0.16136660972213	-0.144895026707903	0.0591031434592899	-0.341164398882055	-0.224036438680705	-0.3845568021801	-0.220544436563544	-0.32236240289365	-0.245690841994703	-0.105641758409366	-0.211229090378233	-0.120422218730838	-0.207150934275121	-0.238682801807418	-0.0812969080095225	-0.123423415677379	-0.271071408222994	-0.0153760959747823	-0.140688616490747	-0.0957036673322305	-0.222786443318971	-0.210467076498867	-0.483571705664944	-0.167595851533486	-0.0694949154152598	-0.241587990766148	-0.652457549943143	-0.194169180580634	-0.145081541797442	-0.127988934891639	-0.20952127225134	-0.316779275739134	-0.148767133008121	-0.12067337834456	-0.145370562096977	-0.141206312163018	-0.141892130396374	-0.113413098957635	-0.251155228004115	-4.11703681523971E-4	-0.343706708436575	-0.281968737253625	-0.164812327416426	-0.205285999809362	-0.172664882474692
"3336"	-1.64701872334544	-1.70941413964239	-1.70153732679746	-1.63297096706786	-1.66109271922078	-1.42199208571034	-1.96336829726802	-1.91115211275623	-1.87688480805674	-1.77068502760004	-1.79774311312018	-1.43837814296575	-1.12382814818393	-1.61335677132097	-1.63846099575912	-1.4600491745748	-1.7236549848074	-1.79557829622369	-1.86013012623283	-1.45036190122687	-1.89377528397958	-1.66395394909142	-1.57748983441738	-1.88024281695367	-1.66320108852194	-1.60503794231326	-1.795050451364	-2.02246839729332	-1.44213182533359	-1.60276219916681	-1.66122096247167	-1.80516334428348	-1.53007724447244	-1.81812975950728	-1.79226849924793	-1.69642034804068	-1.62842154812333	-1.25349562005041	-1.81564851688512	-1.72974914898209	-1.67162424937026	-1.32629771136053	-1.57191349868838	-1.51686579384046	-1.55348798790611	-1.63564317629425	-1.89991721629135	-1.71944066108741	-1.43692424807462	-1.74957445088167	-1.60488392423032	-1.76433791037758	-1.63734813641465	-1.98809497979215	-1.52802998197637	-1.754525905602	-1.71346396774859	-1.70932037025444	-1.48955938579649	-1.76136729075287	-1.77034058191791	-1.47082703383153	-1.9866684770146	-1.6139939234561	-1.70614272394591	-1.6125808485274	-1.43693527109252	-1.49925182270571	-1.60295488744897	-1.7866681367778	-1.67890437913985	-1.53087522705959	-1.60415809193857	-1.77998143819739	-1.5337200627134	-1.47071937040578	-1.51473219364724	-1.49992867929077	-1.6631725630417	-1.53099872570705	-1.65310369344722	-1.63622261297812	-1.86044074790693	-1.79415159224593	-1.53444040835785
"51154"	-1.04872549103564	-0.905136067853986	-0.550090136662416	-0.98720010744196	-0.947376195931799	-0.970360256989364	-0.798111265263378	-0.790730145040904	-1.08502490073311	-0.864366412433562	-0.442771226238715	-0.69061290601591	-0.658984188120622	-0.849169422135577	-0.613398064238952	-0.684732156711273	-1.24346137655748	-0.827646339519886	-1.00049181910708	-0.783560128828043	-0.601909143058907	-1.04786191047291	-0.911020308802402	-0.850280247370989	-0.776687169545815	-0.622001710001992	-0.813742296238045	-1.0647085031219	-0.632115766536	-0.921120123833777	-0.863727286260079	-0.727212040441565	-0.560775856097723	-0.499432516948815	-0.683274450828458	-1.00736300145259	-0.881733274936036	-0.653052426725253	-0.724926295822707	-0.76398507891228	-0.889499175969863	-0.631458930219606	-1.08175505560944	-0.632349284245158	-1.12221862933608	-0.895246750183138	-0.78011147408367	-0.699171868298045	-0.458522053905522	-0.918547268054394	-0.501927197610309	-0.571421112197872	-0.80855943629623	-1.0712086028948	-0.700038353569122	-0.516708591173721	-0.944071463384374	-1.00170890417483	-0.806477845795269	-1.02036641712392	-0.99723578063266	-0.669662188489483	-0.87437696189843	-1.01354701617467	-0.77797116391416	-0.964405604661659	-0.819655986963931	-0.489038227810298	-0.788322414240105	-0.891229518798912	-0.743885010741753	-0.72675477202522	-0.94896821755684	-0.591023528262306	-0.759445516602333	-0.814980428987676	-0.829767981799737	-0.782338280021117	-0.83286547706122	-1.07013303539022	-0.761102482667832	-1.07751631802621	-0.957061983114534	-0.690883727276202	-0.518204754255095
"55154"	-0.660652360618248	-0.905645755712901	-0.76922373054114	-0.875243317186904	-0.875232120133997	-0.963167635120652	-0.463524551920821	-0.991589130063226	-0.536394486328478	-0.938059222713939	-0.702756062636826	-0.580471835152701	-0.774087538337366	-0.561449520277652	-0.410610491196153	-0.300658146549607	-0.478525980707668	-0.82366849301557	-0.871151553560831	-0.622536927603399	-0.629699143322806	-0.702071914281708	-0.885814066307536	-0.222492619507306	-0.575716120834227	-0.455916397600541	-0.138019712468792	-0.632126239689969	-0.38735225206312	-0.399270369389609	-0.701653806593504	-0.758907063179242	-0.408325582771882	-0.637165343705926	-0.430726950984729	-0.748135220509364	-0.316912369280911	-0.301930253947356	-0.669224412741406	-0.539598936620205	-0.302753263603369	-0.317649235929666	-0.47105094144476	-0.355224429658826	-0.182164834204653	-0.730922148471247	-0.451614674389092	-0.757244367951434	-0.373300006038996	-0.423234187885968	-0.529860662827398	-0.420774834743187	-0.732168867538772	-0.179213709726646	-0.551112531175525	-0.292182531578207	-0.930623289611323	-0.838929238221726	-0.514223168674439	-0.274611668499261	-0.400479934760453	-0.238928377866214	-0.945909005528466	-0.178566992546263	-0.283017801203858	-0.725610446690599	-0.522033394854605	-0.751246661431016	-0.530591464440784	-0.876611505275424	-1.06006185836859	-0.893096962761642	-0.394883186325457	-0.39082532074699	-0.413337851625847	-0.958893530306862	-0.802933270993573	-0.700544722092636	-0.744213118024432	-0.408651001925556	-0.73955672148178	-0.628095969244208	-0.933866370195418	-0.745365346031984	-0.686495410355237
