	"ACH.000041"	"ACH.000054"	"ACH.000055"	"ACH.000060"	"ACH.000078"	"ACH.000098"	"ACH.000099"	"ACH.000120"	"ACH.000132"	"ACH.000137"	"ACH.000163"	"ACH.000178"	"ACH.000211"	"ACH.000243"	"ACH.000246"	"ACH.000259"	"ACH.000261"	"ACH.000279"	"ACH.000312"	"ACH.000316"	"ACH.000332"	"ACH.000364"	"ACH.000366"	"ACH.000381"	"ACH.000393"	"ACH.000403"	"ACH.000420"	"ACH.000448"	"ACH.000471"	"ACH.000475"	"ACH.000476"	"ACH.000521"	"ACH.000522"	"ACH.000537"	"ACH.000545"	"ACH.000548"	"ACH.000549"	"ACH.000600"	"ACH.000649"	"ACH.000768"	"ACH.000800"	"ACH.000805"	"ACH.000872"	"ACH.000906"	"ACH.000907"	"ACH.001053"	"ACH.001054"	"ACH.001096"	"ACH.001192"	"ACH.001196"	"ACH.001277"	"ACH.001283"	"ACH.001300"	"ACH.001301"	"ACH.001380"	"ACH.001431"	"ACH.001523"	"ACH.001552"	"ACH.001740"	"ACH.001745"	"ACH.001765"
"84334"	-0.166445073931731	-0.0815991496125729	-0.188891730958226	-0.184756896963129	-0.211013731432384	-0.185857719513963	-0.124631374368641	-0.0970734896912787	-0.0560766024487332	0.00219817174118023	-0.268318078150474	-0.149208172448788	-0.212606741747311	-0.0465886172963908	-0.251207827163667	-0.0809482391797616	-0.112162686147961	-0.114839320334223	-0.226638490770749	-0.0669095188227315	-0.226551001401723	-0.047225760590575	-0.0636793565143181	-0.150659887730427	-0.0791206426281407	-0.202237792352423	-0.179642108035966	-0.117690908338372	-0.0715861378438154	-0.114592524729471	-0.235476741445295	-0.162855338460092	-0.0427586128971204	-0.206949266758782	-0.0685794426381024	-0.0509187578841741	-0.0561405123444713	-0.108188714757422	-0.0752087367629573	-0.0760814459095074	-0.129607081144263	-0.0557175295399812	-0.335081850227852	-0.0761713579905843	-0.183419149678475	-0.0344064555590372	-0.210741077356757	-0.112666915986667	-0.0966101307010685	0.176231250962843	0.0674648243714537	-0.0999348471408768	-0.202794620000241	-0.141800575265625	-0.236672089875259	-0.0586302213168202	-0.086654459496476	-0.212906759833472	-0.247188952998505	-0.110743181072329	-0.190308726725363
"533"	-0.91888639621915	-1.0577528398416	-1.07100776740474	-1.12419435211041	-1.01090725833227	-1.14241682625693	-1.06134522082111	-1.08409777422859	-1.11082949235072	-0.959637758471141	-0.684267981288089	-1.08431569467061	-1.02942198395682	-1.12631132350972	-1.14365661393613	-1.25793251546293	-1.26211891024793	-1.11255284135747	-1.20246084259859	-1.19260567330701	-1.14922720407168	-0.992359232359505	-1.25312194248209	-0.979006303567811	-1.24623722726266	-1.3991722719188	-1.06037978695133	-1.08198281178883	-1.21250573289248	-1.10398654761498	-1.25187493091894	-1.29770051849285	-1.09467030615419	-1.16861546643171	-1.21409527114085	-1.33801053231327	-1.14823353113987	-1.3830036798294	-1.19971026558776	-1.05836408016501	-1.36045769888943	-1.14913356149873	-1.10479438743308	-1.00572636339178	-1.44033170770233	-1.02751533319259	-1.07667741802623	-1.10462565254531	-0.880561732347356	-1.17045970430915	-0.976381890968335	-0.876361013370863	-1.07398000588521	-0.880096980654989	-1.05982904593783	-1.14946999824335	-1.23426892162911	-1.18186753004094	-1.27285119602065	-1.30782023988355	-1.09026131473128
"527"	-1.22337002514716	-1.47715308196236	-1.49042839640062	-1.1881937325073	-1.40435002410486	-1.45231404694045	-1.16784696545389	-1.29087324235289	-1.35875175935925	-1.07462656188471	-1.20807842220595	-1.37822519049423	-1.3993907399871	-1.3563017337515	-1.31706245185222	-1.4448218983038	-1.48654878014233	-1.53588778080933	-1.40832884479348	-1.20905337693166	-1.28939638112532	-1.36404396442652	-1.24023509710431	-1.5951980993149	-1.52479261738413	-1.59940840223661	-1.16044492648055	-1.17161823671354	-1.4524789378296	-1.37468559157687	-1.40939169057108	-1.6611456662726	-1.48906122155654	-1.51115281577922	-1.26319657824286	-1.53978308348525	-1.40476116722504	-1.35509498430742	-1.54036445274085	-1.43732781910132	-1.53513729715565	-1.46899900508621	-1.41597703251814	-1.430353791721	-1.36733271459811	-1.44120209143967	-1.5700461682607	-1.29522635990935	-1.23459130776477	-1.32868315051788	-1.31071057459788	-1.39125523786167	-1.14872572968187	-1.18850579923464	-1.30657116452492	-1.15052445619988	-1.32494275445168	-1.19803666813504	-1.72137830541775	-1.65012757201496	-1.47091007754575
"523"	-1.11495155116319	-1.1814893108034	-1.23509447962376	-1.15302907744751	-1.09942652080595	-1.04204401420427	-0.921103783348192	-1.24527166655998	-1.0517162385397	-0.954553368777078	-0.917323857354516	-1.26819603412875	-1.04355347090394	-1.17874621399885	-1.32488174421024	-1.2815041379056	-1.024530530933	-1.174157709029	-1.12319818357041	-1.26330119296496	-1.12268514679325	-1.0014253714802	-1.12581324270068	-0.926805696574882	-1.30920620254076	-1.31289848862195	-1.13324132454717	-0.927815650002899	-1.12421305969021	-1.05803989537803	-1.33441226317767	-1.18978819589533	-1.07966000345576	-1.29092408000328	-1.08234029138836	-1.43366907652953	-1.01434040784353	-1.16741561177347	-1.32349320501508	-1.18022127372912	-1.37732306890453	-1.14913497423981	-1.13790352342282	-1.0687613044676	-1.30491464630005	-1.24709335048089	-1.03341583434101	-1.1060969575392	-1.43802611379786	-1.35024096985308	-1.01788085578494	-1.48525016205335	-1.13317169412274	-0.875688968837133	-1.20674801223732	-1.21016863272217	-1.23301563423208	-0.884012599243712	-1.32471877826525	-1.18034121417687	-1.18458730806699
"526"	-1.08893096736869	-1.4679636771018	-1.40439073405088	-1.28839369963467	-1.28416560197355	-1.28415396774808	-1.13736471595367	-1.2043070013535	-1.49195839499325	-1.31954881482544	-0.970837948050441	-1.38312413116558	-1.22013918678327	-1.50690405107505	-1.3018719353671	-1.54372361333777	-1.43984564682166	-1.29382774997523	-1.3479875836176	-1.19710781780168	-1.41766821222997	-1.42233127251053	-1.32067391787917	-1.2780844493935	-1.27327802735915	-1.62104885048114	-1.32329710443738	-1.34443494041023	-1.3598820834638	-1.51314045262217	-1.58088898875131	-1.45365226740732	-1.49315816863349	-1.59910191986893	-1.31884048085129	-1.531853842228	-1.11364328127251	-1.50330968503483	-1.52844290442096	-1.32135487555458	-1.28349412584863	-1.61911858731846	-1.8356574476938	-1.44666801809367	-1.3849249861076	-1.56755977432227	-1.26772473929314	-1.43442490963656	-1.34978476789985	-1.3714904663425	-1.54422453352219	-1.53225088119595	-1.43281542174221	-1.10275761922548	-1.39691537135732	-1.40020692972341	-1.49192104673848	-1.1939012444886	-1.59889398556112	-1.55306879222713	-1.43838102766826
"528"	-0.388795306431415	-0.788513830156156	-0.740738775815972	-0.550620964453475	-0.582797798174877	-0.696178030375019	-0.612675568839818	-0.530369760284797	-0.58383245505881	-0.463290374715019	-0.438113626752014	-0.666279416708525	-0.661703910509702	-0.633223270833683	-0.728652765464492	-0.628768898785342	-0.680140650646736	-0.435832152950687	-0.638253570299174	-0.568521419722406	-0.577445910330021	-0.366542610993123	-0.655762476469647	-0.46323628391991	-0.749559541860905	-0.901711347803508	-0.570754770470594	-0.701118814369811	-0.587207292387341	-0.715730967383967	-0.853518006207231	-0.634562131723376	-0.740896760566955	-0.737893227286155	-0.655303733214316	-0.75360224764541	-0.712502154142388	-0.823090203515564	-0.54941172968477	-0.757449070664821	-0.710729815379246	-0.345056514261959	-0.772860374747218	-0.564748094187081	-0.845294377373115	-0.72343532846575	-0.746485782663796	-0.724041448549533	-0.543355826177523	-0.573335978909555	-0.610443725191654	-0.532268660689514	-0.493373661665328	-0.68770745527857	-0.592071649397587	-0.616026801317479	-0.576046522991711	-0.550958394985627	-0.655110558562894	-0.610942764821155	-0.598829546647728
"9296"	-1.19143533767303	-1.2997603774455	-1.42657815621476	-1.24480455890586	-1.41023539000644	-1.12867134802963	-1.34494562587811	-1.15695363559099	-1.25720045249905	-0.870750611858218	-0.985395550760594	-1.3323112784983	-1.30340293120102	-1.23978017484785	-1.3240791960646	-1.46527056668655	-1.29270830584827	-1.63321725948526	-1.35408201536444	-1.38957678185728	-1.28300835846612	-1.30978724922133	-1.31078021206859	-1.32336330587618	-1.30919069642585	-1.48016324276826	-1.28259366250429	-1.28696974952029	-1.444644565493	-1.35683029268996	-1.52738081536839	-1.37799985328656	-1.38842714928232	-1.56301098141109	-1.26659266262116	-1.20050934765167	-1.06515898592471	-1.25640810372517	-1.37848518325525	-1.38113411196973	-1.36337955437687	-1.08626730847969	-1.23655264943273	-1.34866449761501	-1.37397179038718	-1.38821230010883	-1.39863716495076	-1.35386174562105	-1.36927771381223	-1.48772333264645	-1.34822542896544	-1.21057950618441	-1.39201025824495	-1.19156814904863	-1.22265352743051	-1.2624127660807	-1.528922088531	-1.10142608649546	-1.71681618120872	-1.40240394211034	-1.22385456127631
"80178"	-0.55573348030992	-0.4700960084123	-0.58004598508429	-0.438376510367602	-0.570954816717372	-0.512637999712815	-0.490603957939294	-0.327716444860618	-0.638119486082764	-0.297443957031414	-0.277339697639676	-0.546445010693727	-0.59751111248814	-0.579637039879931	-0.623370840105899	-0.556899866105448	-0.398508990846748	-0.617889123728916	-0.597565571934097	-0.535310251460504	-0.574641481505021	-0.565894327775681	-0.656204335892341	-0.532550121900494	-0.200923655606801	-0.509337762384038	-0.61641622128707	-0.473961310702091	-0.70151707694984	-0.669906892683987	-0.464649145299217	-0.418560037613546	-0.645782245925625	-0.522556692419759	-0.545317301864537	-0.559438928551433	-0.581962226563773	-0.535656049865396	-0.499816658557969	-0.451106875778172	-0.795079302406944	-0.556027290396776	-0.625651565073187	-0.583300912554526	-0.569033501597939	-0.694654371655902	-0.636403007628719	-0.489230160573244	-0.503024626678388	-0.376202786386699	-0.379329916415612	-0.62960671388943	-0.498551884178151	-0.711184397742365	-0.596235499458902	-0.557218130749231	-0.69073202799122	-0.442542845415795	-0.777548256913543	-0.590233516247868	-0.590932671630032
"388276"	0.204642928731981	-0.0662022748962421	-0.0529452264647862	0.154921490543434	-0.0969348194549283	-0.00353089077577836	-0.0668440712543695	0.154924173089312	-0.131529472365754	0.00236672303240723	-0.0860639996209932	0.0112622859617809	6.11528247021225E-4	0.0929812579080698	0.103928731926886	0.121565901061678	-0.141263681467523	-0.0501192498132203	0.0958457089502941	-0.142839675824834	0.0470392766501193	-0.0913340261693825	-0.0944969245563183	0.0265272129962922	-0.0934328437531988	0.0965732700610709	-0.0223963852696395	-0.0472506543723339	-0.148961126843036	-0.0740908951109371	-0.0491236815276116	0.200896991191665	-0.165473562208525	-0.0759963905812705	0.144756073298153	-0.168925999497505	-0.267068063840756	8.5494741146689E-4	0.0357290124739056	-0.108663966687949	-0.00542470018552915	0.105397674522994	-0.166701214837023	-0.135027118343859	-0.0708023818164371	-0.223737781069197	-0.0393641851712598	-0.127203261046035	0.0169305262102747	0.0777301098965377	-0.109934757306586	-0.0212934862322085	-0.186968811277393	0.0658861791090116	0.0776475516225998	0.101172950863522	-0.0855863582706193	0.0307074733039387	-0.131128653765807	0.132781034622206	0.0378845563638602
"148304"	-0.228360425070974	-0.357402945226555	-0.52674515764821	-0.299953184160586	-0.437810006994969	-0.399015104577912	-0.293553178899866	-0.0850186652910105	-0.484365317033364	-0.223912539534357	-0.240694983973681	-0.420716668999826	-0.27497048826149	-0.4397956463664	-0.279554320685398	-0.408824571565017	-0.370815512326744	-0.247474261086831	-0.303039877711837	-0.347975094085966	-0.290199403602368	-0.374753122101192	-0.206755335679836	-0.408714069265705	-0.289465152851018	-0.502103589406564	-0.238323675887082	-0.504848718443721	-0.389322903140363	-0.39967453631897	-0.274710480738497	-0.277281423104184	-0.369743665285929	-0.302706636235838	-0.386137011346225	-0.54765793008369	-0.509426414899524	-0.391393499764669	-0.362328194782208	-0.420815892669219	-0.630611770111719	-0.339019462157089	-0.460809241263627	-0.308314550947711	-0.264533819659668	-0.439259580366122	-0.363968979940849	-0.345360242564864	-0.222645885677982	-0.283323958286477	-0.274983841116383	-0.408137608802762	-0.424622957379691	-0.307273586608343	-0.433508588885208	-0.318658241841598	-0.411359881191624	-0.144836888013139	-0.363692517631178	-0.529932681840002	-0.344108865465774
