	"ACH.000039"	"ACH.000055"	"ACH.000075"	"ACH.000127"	"ACH.000137"	"ACH.000138"	"ACH.000153"	"ACH.000215"	"ACH.000234"	"ACH.000235"	"ACH.000246"	"ACH.000259"	"ACH.000262"	"ACH.000266"	"ACH.000324"	"ACH.000361"	"ACH.000375"	"ACH.000389"	"ACH.000390"	"ACH.000450"	"ACH.000466"	"ACH.000469"	"ACH.000471"	"ACH.000486"	"ACH.000487"	"ACH.000505"	"ACH.000511"	"ACH.000527"	"ACH.000537"	"ACH.000614"	"ACH.000616"	"ACH.000620"	"ACH.000647"	"ACH.000648"	"ACH.000663"	"ACH.000696"	"ACH.000706"	"ACH.000753"	"ACH.000776"	"ACH.000781"	"ACH.000810"	"ACH.000820"	"ACH.000822"	"ACH.000827"	"ACH.000840"	"ACH.000861"	"ACH.000869"	"ACH.000882"	"ACH.000943"	"ACH.000947"	"ACH.000974"	"ACH.001028"	"ACH.001054"	"ACH.001164"	"ACH.001278"	"ACH.001289"
"3267"	0.118309235903476	-0.00715063337248481	0.0743999314934856	-0.158742111678362	0.00687061798769629	0.0345771953695163	-0.108661318760413	0.0351535639168102	-0.0381874313162112	0.0118218079289897	-0.0316654663375149	0.0893608379958806	0.115348980628531	0.0402146892355907	-0.0595732499333943	-0.0649506431327218	-0.0521731559334171	0.083255208076751	0.08972102510358	-0.0551607234527376	-0.0102747741996443	-0.0703157581964424	0.00681174801534228	0.153902214477231	-0.125576061335619	-0.0112178973648991	-0.0898615062489839	0.0337271796922013	0.123189003077563	-0.0354106266214577	-0.0118209422921528	-0.0202172064615552	0.0346379179325432	-0.181557471989415	-0.0843185551020784	-0.0168996164746315	0.020644192293787	-0.0982103338483042	-0.0618605218349	0.105329167140404	0.0221374637284007	0.0161800447696291	-0.124983698037752	0.10021909701796	0.0214094667864102	0.0355901270258809	0.15630367776317	-0.0150826992865016	0.0685321236603035	0.110634983608592	0.00880612621338809	0.0472880955945535	-0.0160472795264075	-0.0110076197737163	0.0278851088364705	-0.0415843038997607
"163"	0.0390214557793636	-0.0568844221602974	-0.0593433333214213	-0.0951668938265144	-0.0360983800943774	-0.141715793445372	-0.070608355902008	-0.119161938751733	-0.148149940609654	-0.152584680161104	-0.122744595207746	0.0646005123375802	-0.17517760532999	0.00315436492530334	-0.0978492350126121	-0.309399053326946	-0.0756010510817387	-0.283732582339818	-0.246183871182967	-0.219914154231695	-0.0251032889028495	-0.164433922387303	-0.192693099751115	-0.0120820588463814	-0.0320735676119391	0.0702463242742697	-0.170352090315092	-0.102675555509593	-0.0834892560736413	0.0529862693094037	-0.246025188368761	0.00751297630923675	-0.184505790668117	-0.145354427207967	-0.242576531003885	-0.0862816759723037	-0.12306960306685	-0.0848663245571856	-0.309499968317471	0.0367493116850284	-0.0750006505670382	0.0216471123353151	-0.180836943215383	-0.0124155550433419	0.160392198946274	-0.00737167079194238	-0.00263545301905958	-0.0869932607433091	0.0809734486278682	0.0613838032665513	-0.0129199172186964	-0.126292241629445	-0.208653338017599	0.0853626800778562	-0.185690508784945	-6.674959852446E-4
"533"	-1.19223095973793	-1.07100776740474	-1.1448218783489	-1.14503104202734	-0.959637758471141	-1.01912388353808	-1.07877324275652	-1.12040332457745	-1.13360749497647	-1.13392016138467	-1.14365661393613	-1.25793251546293	-1.14761375928919	-1.16820455317699	-0.956570706175796	-1.01166924881329	-1.23323930113407	-1.13817656829434	-1.25703923139253	-1.13426935861664	-1.27875094100638	-1.1045983850285	-1.21250573289248	-1.00819983163288	-1.1378840759338	-1.03657321270946	-1.21889105576684	-1.10255635316707	-1.16861546643171	-1.29452466223966	-0.944903271758382	-1.11430587019129	-0.999605773488805	-1.34790605059306	-1.02177122559381	-1.1589480096604	-1.16905204029518	-1.12273270972339	-1.08852886914233	-1.17056298743604	-1.32608800455234	-1.22772375137533	-1.37584792961695	-1.2060317519847	-1.04463039978615	-1.06964418067244	-1.12765360213289	-1.02176059188987	-1.14039672939051	-1.04897123445382	-1.07505968424248	-1.07565201202804	-1.07667741802623	-1.08469245378811	-1.19441650924655	-1.12921637007398
"527"	-1.4872427657054	-1.49042839640062	-1.53108342716559	-1.4767587435376	-1.07462656188471	-1.33911580003081	-1.44876120218229	-1.36161016988581	-1.13224098341065	-1.31449318463436	-1.31706245185222	-1.4448218983038	-1.33039630729271	-1.3618775832652	-1.37709600557196	-1.35513375994278	-1.37095778912582	-1.49734786715546	-1.53064079276854	-1.14853806953409	-1.37017643965192	-1.40361771427562	-1.4524789378296	-1.25301168359376	-1.39034801354127	-1.28136864323364	-1.38296184720835	-1.34949503194925	-1.51115281577922	-1.6499500372757	-1.38082354597037	-1.38470756749206	-1.24474740734944	-1.4279949758002	-1.47297531533808	-1.35756628815713	-1.49893763090946	-1.59756942055787	-1.40483899821256	-1.48465860099178	-1.30265155728783	-1.32153363682193	-1.65426248358671	-1.29613664854154	-1.15711833207388	-1.49977074833158	-1.51129026461947	-1.35746181345798	-1.54820126024435	-1.48285874504285	-1.29982065787504	-1.28353159480206	-1.5700461682607	-1.60657248592865	-1.51054511199722	-1.41636122252371
"523"	-1.10025963565191	-1.23509447962376	-1.12577487354096	-1.25184546378472	-0.954553368777078	-1.16593472066961	-1.348332685029	-1.23659394162207	-1.36719005469469	-1.01199484626699	-1.32488174421024	-1.2815041379056	-1.33663513942639	-1.29829078924291	-0.985387318003072	-1.15834644812312	-1.37655761427682	-1.33018914694009	-1.08076612445398	-0.957141749173046	-1.43417617099844	-1.2507123482836	-1.12421305969021	-1.13874298604173	-1.09463285197158	-1.09920897613436	-1.242327788586	-1.2649035745389	-1.29092408000328	-1.54007899738116	-1.21176098001178	-1.42558777496071	-1.08781033753829	-1.44027605005359	-1.24494578931909	-1.25592908072088	-1.32006655144632	-1.24970115557009	-1.19915220805603	-1.1620853983982	-1.42213008873441	-1.13006515014436	-1.47370176247865	-1.19636143094652	-1.1381688175856	-1.13215183698655	-1.27014520495197	-1.11067742296515	-1.41731240257723	-1.27684378668481	-1.11941701855894	-1.11014127353056	-1.03341583434101	-1.19964316841072	-1.32522186785476	-1.27689207273697
"526"	-1.41652384078259	-1.40439073405088	-1.29543643891665	-1.45728292752568	-1.31954881482544	-1.55170701879316	-1.7914243039277	-1.41347682119845	-1.27370470102787	-1.33273513827564	-1.3018719353671	-1.54372361333777	-1.65383596700804	-1.39109834256238	-1.16409954477086	-1.61634896256009	-1.38829528644576	-1.49563572432962	-1.3741952551694	-1.55425147318591	-1.64736390695672	-1.47052116647787	-1.3598820834638	-1.33896596958144	-1.33530377835007	-1.30685110835208	-1.17640240326111	-1.37840742034127	-1.59910191986893	-1.69739702813723	-1.4172014533986	-1.40043994139806	-1.20725972643229	-1.62753784881994	-1.48030268584739	-1.45004363032277	-1.52127554947011	-1.63963184125136	-1.3497704642582	-1.48529453612111	-1.49814791768547	-1.5850337909304	-1.73893282215606	-1.30586268962968	-1.38618710842792	-1.36828484071543	-1.35774897329574	-1.46909769589784	-1.61595503339626	-1.43870182219733	-1.47492781410919	-1.41930901045533	-1.26772473929314	-1.63555777405741	-1.43360221388039	-1.34872883978756
"51382"	-0.628426790367774	-0.449984899424928	-0.45100342792096	-0.695498371737725	-0.445104083675588	-0.553556291474046	-0.935501232562137	-0.639841205456336	-0.812598873190502	-0.543657548627321	-0.686317075650002	-0.633423134905182	-0.829265397516523	-0.58259498666538	-0.513331354715466	-0.682545512467287	-0.521788806711636	-0.573854671710265	-0.6970114363978	-0.392226337592007	-0.67798185256356	-0.65742426939407	-0.429717233859456	-0.660753865341245	-0.582638054734928	-0.46851705039284	-0.786024672311304	-0.544646984870952	-0.5964310323048	-0.657977688498558	-0.651219821505124	-0.659258032021719	-0.561688315392762	-0.683213312274595	-0.680789590707716	-0.644548586100768	-0.708960332188481	-0.689684895445237	-0.489544194346104	-0.697985098360312	-0.552486566230422	-0.661391345081681	-0.912456567457626	-0.659915769995296	-0.7283696516403	-0.423786409041424	-0.533339625428967	-0.542111142398674	-0.627578358544724	-0.376155060381188	-0.333642244687149	-0.598229193997034	-0.584597131056502	-0.527929726221013	-0.639211738082791	-0.314504995061061
"529"	-0.656977238971592	-0.870782675881343	-0.899463913667257	-0.638290540735793	-0.644421053370543	-0.895658711493141	-0.808970356323258	-0.696722318954958	-0.778551187085059	-0.691373818066335	-0.643845348063678	-0.774539226047059	-0.646588906037637	-0.915814660735779	-0.772890090566497	-0.51436900158578	-0.763731018844865	-0.732047347341374	-0.859081449471891	-0.64006572746989	-0.815398270599745	-0.781469992755514	-0.75431042793694	-0.717049119099026	-0.711495858441922	-0.826819027518385	-0.922157513872027	-0.872270393072911	-0.87798682998074	-0.697466171805628	-0.729240292686071	-0.557515000178856	-0.650313584023297	-0.650119759107292	-0.696348812600114	-0.960860848990039	-0.848939501905391	-0.819169680316392	-0.860461758058689	-0.780047294018945	-0.740540906012204	-0.682770867482918	-0.894776903426203	-0.69641819796055	-0.566723474244793	-0.927702344092518	-0.699264309672226	-0.755885940271428	-0.839874015516747	-0.829532412588901	-0.70675344150578	-0.643028972534925	-0.685751514383625	-0.800979164174241	-0.795760209241549	-0.713963147642232
"9296"	-1.18996273567415	-1.42657815621476	-1.41447961161275	-1.3697357717257	-0.870750611858218	-1.31497303320603	-1.71327459787922	-1.28267372985014	-1.48682744837496	-1.22767351188197	-1.3240791960646	-1.46527056668655	-1.44972288279956	-1.41232135991887	-1.2633246136712	-1.24758269428083	-1.22972779491643	-1.54403740015425	-1.38897068666131	-1.46126556647306	-1.39746421391043	-1.50049055504358	-1.444644565493	-1.20205311227044	-1.28403768605005	-1.13678798378615	-1.26855617335682	-1.31650973226194	-1.56301098141109	-1.44523537858023	-1.44120823084627	-1.2040311664823	-1.27991378313732	-1.42391372004437	-1.42330750150071	-1.36671221053586	-1.46864676398996	-1.40931746212855	-1.33542447677515	-1.38971994115958	-1.49005986992989	-1.36254090267762	-1.30715370201917	-1.17642860498743	-1.24030036097675	-1.20514849850718	-1.33211184162746	-1.12747776750802	-1.28708757653743	-1.40653890806507	-1.40140165667109	-1.22571685123332	-1.39863716495076	-1.2942282744176	-1.15790132728519	-1.29551141247063
"51606"	-0.649041720908108	-0.666096929344883	-0.494037989982261	-0.556189236010408	-0.264083466745919	-0.570730862950833	-0.456741663455562	-0.599881404374703	-0.671880520246322	-0.591437996374958	-0.625641788947125	-0.555115294530078	-0.437400077074182	-0.823171326778834	-0.424271339151203	-0.62024863944959	-0.630368797689819	-0.69593031280596	-0.753908485445756	-0.325572686713476	-0.777274210282816	-0.67974868733594	-0.597664740859918	-0.642036547999273	-0.48446599087387	-0.492889447653464	-0.653617745234357	-0.544296376814836	-0.783595444395288	-0.611848265429964	-0.540489239090253	-0.591658230602017	-0.579138549006355	-0.707592324235111	-0.557111454480023	-0.75018107202726	-0.85696739285609	-0.762759216861767	-0.516158659598283	-0.515752960840628	-0.849990413866983	-0.692890954121388	-0.769062804867084	-0.572551694779301	-0.521844292829647	-0.471434970523773	-0.624057950619918	-0.680396859037922	-0.642514675322316	-0.635441756850297	-0.616870383034288	-0.597131596166973	-0.424150572889961	-0.726530393424887	-0.623849636853973	-0.535309518611487
