	"ACH.000007"	"ACH.000011"	"ACH.000097"	"ACH.000108"	"ACH.000148"	"ACH.000159"	"ACH.000189"	"ACH.000235"	"ACH.000250"	"ACH.000252"	"ACH.000261"	"ACH.000262"	"ACH.000266"	"ACH.000272"	"ACH.000324"	"ACH.000339"	"ACH.000361"	"ACH.000389"	"ACH.000411"	"ACH.000448"	"ACH.000475"	"ACH.000495"	"ACH.000505"	"ACH.000527"	"ACH.000647"	"ACH.000649"	"ACH.000663"	"ACH.000684"	"ACH.000792"	"ACH.000867"	"ACH.000887"	"ACH.000901"	"ACH.000912"	"ACH.001274"
"178"	-0.156186604963211	-0.118410973752171	-0.0695242307266889	-0.058118779107429	-0.106578891805783	-0.131622157021894	-0.0222079603885999	-0.0236830478141911	-0.111409158530589	-0.0449798109933568	-0.0727244099461953	-0.272847839774436	-0.0894097889215592	-0.3070025505613	-0.114362570082334	-0.041184170601348	-0.26426779634597	-0.129138395645939	-0.159497615472989	-0.154058775407744	-0.114833970064898	-0.143012475606727	-0.0579176721549597	-0.0892192102250109	-0.0780567532956421	-0.153019528844275	-0.0359481461793206	-0.108079368406906	-0.0597521674048063	-0.0857785296041712	-0.141251842849704	-0.0671348796157769	-0.0152187838859681	-0.16018202247281
"10297"	-0.186115628282355	-0.146708571924863	-0.0412371537268059	-0.0913264746145798	-0.12488694826052	-0.0469949798465453	-0.110452768279977	-0.148352688755019	-0.142807754144882	-0.0706334996843494	-0.0963629405125183	-0.113349781436217	-0.244425864059842	-0.172245645948852	-0.0805416052977601	-0.169433601824198	-0.230130423355087	-0.314810555581602	-0.179864335539048	-0.206961254678817	-0.251952358578804	-0.0820052650047787	-0.141678065588121	-0.263788592523467	-0.0823433216688626	-0.267927176185454	-0.124271013203563	-0.0444698630320754	-0.198992164411333	-0.183329408775586	-0.137277026138373	-0.164186591100421	-0.223823337755778	-0.206198359795187
"83734"	0.0034580918146878	-0.0874348015006825	0.0104877762975267	-0.152890726566599	-0.179282708406621	-0.111003912348545	-0.0242580726387809	0.0263807835826087	-0.107320749542654	0.0555904337610069	-0.096935761981321	-0.144589385296889	-0.112035144093629	0.13298839368293	-0.129900601740644	-0.0509976857824455	-0.226763588862729	-0.117333066320719	-0.0846621282279914	-0.0194639926328108	-0.0427261679848471	-0.0180887895878478	-0.0943080583782959	-0.0593705512733528	-0.0273135197144212	-0.0183003958431579	-0.0155461068985338	0.0223100191755735	-0.186298912833323	-0.0746583017135886	-0.0961708021022114	-0.102116366926065	-0.0124567777437417	-0.177740561884711
"527"	-1.5208965784605	-1.19650561618881	-1.37188613355637	-1.40339710031336	-1.47598445909778	-1.27913324581131	-1.4491980444189	-1.31449318463436	-1.29875673683451	-1.49837442611036	-1.48654878014233	-1.33039630729271	-1.3618775832652	-1.25224973812981	-1.37709600557196	-1.47020706462148	-1.35513375994278	-1.49734786715546	-1.38501050611277	-1.17161823671354	-1.37468559157687	-1.36427864630121	-1.28136864323364	-1.34949503194925	-1.24474740734944	-1.54036445274085	-1.47297531533808	-1.38170610786897	-1.49259611163436	-1.40618050987503	-1.26224983358059	-1.27785705911837	-1.30649801923174	-1.39361972073833
"9184"	-1.51232809012784	-1.67025973151093	-1.56609565604648	-1.67767122857023	-1.7829718629626	-1.58062797737258	-1.60405734303714	-1.56500872189887	-1.46404610743514	-1.68335498940294	-1.58721022621327	-1.51394723716224	-1.69418052278121	-1.49615643229069	-1.56862347222131	-1.4943938938135	-1.59708019799446	-1.54852799584083	-1.51192859125442	-1.47872960538021	-1.54462625642397	-1.58979051893169	-1.63169553349215	-1.67475720284139	-1.59978452470366	-1.70734700917921	-1.642505884979	-1.66995823413529	-1.73488891834219	-1.79368336968369	-1.61630814366391	-1.5847226490609	-1.63632153628783	-1.65137945986919
"200159"	-0.241319688827172	-0.246223888871645	-0.234910181798835	-0.199691274770106	-0.296954955937573	-0.272719017540825	-0.136618802397497	-0.186169580398437	-0.249309727213018	-0.0960161041402077	-0.233235850957922	-0.238649435640983	-0.227080744354204	-0.381257822068293	-0.236413894302124	-0.212578204796013	-0.290241036819787	-0.228212139317823	-0.211248012508118	-0.294847217193174	-0.31235408727898	-0.244996261151584	-0.228944511862865	-0.238399502961432	-0.25598869295881	-0.297202688013515	-0.180535339245599	-0.0620565185906188	-0.304744020283184	-0.288118606284528	-0.238463131318705	-0.313412563881072	-0.273041160775184	-0.313430673545222
"65265"	-0.667125632285711	-0.489672753204829	-0.413929745863469	-0.624524840387296	-0.427081990133421	-0.448377935144457	-0.273864093629905	-0.361071660968863	-0.349603054700264	-0.545057388013513	-0.366195352151309	-0.250801829680453	-0.454080333425029	-0.313155714052373	-0.450156764306562	-0.339504952813472	-0.556047833881482	-0.482533081595117	-0.399214991929191	-0.281118151605644	-0.325708279409692	-0.351719009716852	-0.299305144238897	-0.389835255299128	-0.367668563203918	-0.573626176884843	-0.575086329967258	-0.321114366234997	-0.466151182410485	-0.290900815384493	-0.349222926014522	-0.361937507726383	-0.609762009431055	-0.303798670550581
"55704"	0.0405844739440155	-0.0504031702658927	-0.039891376765355	-0.122268821328483	0.0404091864895643	-0.00742246549482543	0.0149821128084266	-0.0377090614410673	-0.111065916354802	-0.0274114686033507	-0.0713005849830256	0.0176806803299716	-0.0822705215853868	-0.093232993843124	-0.0754713797757568	0.0252035656804117	-0.202286078888168	-0.179269459901925	-0.0208526853417196	-0.171397191361698	-0.0298197508537966	-0.0269606193368545	-0.0419932606178445	-0.0872357020025542	-0.00348234795623387	-0.0485830167941731	-0.0538691433737149	0.0284288482777884	-0.110460843720672	-0.0598039580876105	-0.0351914178000811	-0.0879310314550892	-0.0163756684883027	-0.0818308554330043
"1022"	-1.27349377289254	-1.46461110936308	-1.34958480075687	-1.36256294511303	-1.78622372382135	-1.39770313541672	-1.15384266556606	-1.301179788022	-1.36191658418726	-1.39657741323706	-1.43062321477719	-1.35383711336448	-1.36532476651353	-1.17524237949064	-1.34049187586478	-1.32869414977016	-1.22506194264789	-1.52642245648556	-1.43102857389572	-1.2968685270824	-1.37741064460834	-1.39369715881196	-1.31505026274878	-1.29746508401758	-1.27604347658436	-1.45594573346795	-1.57350217868073	-1.54115138235634	-1.40195941396984	-1.56239992127033	-1.22295199250632	-1.48781448740499	-1.3565798279276	-1.2083966389389
"1144"	-0.242512775045187	-0.230044352457543	-0.293269441345021	-0.414188047594768	-0.434085257248355	-0.263688302499213	-0.211993249868552	-0.246986177845237	-0.390635405300512	-0.363864255803257	-0.255289354162464	-0.36804670810383	-0.352801783105589	-0.223318568488663	-0.252117319888221	-0.325737302959111	-0.48677042133737	-0.386648057483168	-0.414150591711545	-0.312215039123595	-0.344477792433986	-0.423210882089214	-0.284505490619616	-0.304212092856088	-0.190282844259076	-0.410539433167953	-0.208147348479834	-0.217819107855575	-0.302013703688328	-0.329482291831091	-0.333282354004271	-0.301430738824435	-0.273538670896046	-0.401466432741751
