	"ACH.000095"	"ACH.000132"	"ACH.000223"	"ACH.000228"	"ACH.000235"	"ACH.000264"	"ACH.000280"	"ACH.000291"	"ACH.000293"	"ACH.000311"	"ACH.000318"	"ACH.000383"	"ACH.000397"	"ACH.000403"	"ACH.000411"	"ACH.000414"	"ACH.000425"	"ACH.000448"	"ACH.000460"	"ACH.000481"	"ACH.000483"	"ACH.000499"	"ACH.000517"	"ACH.000522"	"ACH.000524"	"ACH.000527"	"ACH.000571"	"ACH.000573"	"ACH.000621"	"ACH.000624"	"ACH.000681"	"ACH.000701"	"ACH.000711"	"ACH.000785"	"ACH.000796"	"ACH.000824"	"ACH.000832"	"ACH.000867"	"ACH.000885"	"ACH.000887"	"ACH.000950"	"ACH.000973"	"ACH.000988"	"ACH.001196"	"ACH.001228"	"ACH.001353"	"ACH.001380"
"10974"	0.0507845420715583	-0.13934500790515	-0.194767568665481	-0.0802940631050198	-0.111652532081033	-0.013632428402423	-0.0824679284186789	-0.0108523586828195	-0.0437018584687066	-0.0871816897500484	-0.0116599371442986	-0.151941815839194	-0.0947531701815218	-0.12085978038134	-0.0523587118549825	0.017424096228634	-0.241051946014194	0.00687104328382858	-0.0732358084659338	-0.035762619059266	0.0769075454679556	0.0528117814436921	0.00140551650811065	-0.0844154395184821	0.0104811298591874	-0.131896826590422	0.0337516100666383	-0.115288492058567	-0.0404269665331571	-0.0318735459788339	0.134461843451635	-0.0406240846853903	-0.0990015775720383	-0.0178644268078302	-0.0826303938943841	-0.0802953893863926	-0.15355148675412	0.00845765221382889	-0.175585387440621	0.092943068263377	-0.196213489366634	-0.0833434287377287	0.0707078832292185	-0.120640652422054	-0.0519276150413693	-0.0452397827237078	-0.0473286127966461
"8546"	-0.18988450814448	-0.103802627756263	-0.154204356923238	-0.169028739774495	-0.303637905200128	-0.248029449091399	-0.110781534694306	-0.0957893901433736	-0.273757121817001	-0.395200427469676	-0.108130391824224	-0.367890970093126	-0.374044091104294	-0.432863355696235	-0.319551827750044	-0.0828436614675744	-0.310234985621037	-0.260580532165074	-0.325996237302191	-0.14186693324998	-0.308755189412171	-0.22868968147009	-0.255858216621206	-0.204130599046033	-0.272752258106054	-0.285465233024878	-0.112419621373775	-0.265169592811439	-0.342404217405383	-0.140507229572358	-0.0807420354466238	-0.0701610219447208	-0.0805200028467496	-0.156692833894492	-0.0989115416613687	-0.292400914045487	-0.207573048458625	-0.271762598877636	-0.315198986141051	-0.355890203484766	-0.190256927028739	-0.26246814282319	-0.0883301173034248	-0.406388001464006	-0.260473751420044	-0.114558206677045	-0.193282307870157
"25798"	-0.0883096870610184	-0.0972286123247406	-0.264511687767976	-0.279138953137432	-0.195810390055106	-0.166093125002085	-0.0308749565717284	-0.192984746155479	-0.54874959056589	-0.278023162898178	-0.127926858081052	-0.351222014363156	-0.269015592494984	-0.268328770243617	-0.267659842926333	-0.105465620361469	-0.272720645049454	-0.193310604501189	-0.361664778559065	-0.252305924508273	-0.276777688351492	-0.237359115294563	-0.171520054398621	-0.262964245465228	-0.145742841666675	-0.26269917291616	-0.264237599483636	-0.18484751121554	-0.194476735367087	-0.255206607737664	-0.179290517344041	-0.216761121854257	-0.225000817979395	-0.110947302660734	-0.234690560481039	-0.0903436469931377	-0.128878801512042	-0.186293421063613	-0.0940695592666396	-0.244329986508599	-0.404418806465826	-0.289766570472903	-0.0949716770449287	-0.176412530162471	-0.158417018188687	-0.153408509003009	-0.142126858289727
"81928"	-0.0974151368626322	-0.0546811356649133	0.115408067122094	-0.0294621785189518	-0.0328039009138176	-0.159235607494644	0.0190792874574188	0.0330973537011398	-0.04957220850298	-0.175370386516473	-0.00842664360813052	-0.0776276640074865	-0.0773060953440983	-0.196091967537575	-0.203669888771664	-0.0272664470203289	0.0145961278634092	-0.0144878055355977	0.0973019190334395	0.0278010158880171	7.37414299546729E-5	0.0574717416689761	-0.15815218536425	-0.0260331360017134	-0.128832145845126	0.0174536679715129	-0.0877735969460249	0.0628758918015935	0.0129451190422194	-0.103688274858725	-0.0932836726112539	-0.0744151281560941	0.0475106002331756	-0.0346539723760378	0.00694785935027551	-0.014351541891893	0.117655777498509	-0.0120284250189971	-0.0149329025860239	0.0274906286207875	0.00767960444363024	-0.0204604159324059	0.0241174221206874	-0.0731926426540955	-0.093828336242148	-0.0977193931919271	-0.0263756113198784
"55536"	-0.0106390536611367	0.0771067120711762	-0.0977247700901062	-0.23749894894421	-0.087659160472376	-0.0496419792115861	-0.031819625366559	-0.152841305376251	-0.155738896541449	-0.253535988112359	0.0482506526235954	-0.181215624277637	-0.116157480906481	-0.150622677340356	-0.124792053938733	-0.138474355008529	-0.0931852035371757	-0.0867978061357776	-0.157038404592993	-0.104777348483047	0.00687757834377894	0.142253741484075	-0.0628287801084677	-0.069624869083823	-0.0948168325693704	-0.133989244743183	-0.109781371386021	-0.106677305782365	-0.166910589594005	-0.0731915741641311	-0.120079454821241	-0.0923208610665776	-0.141118507078699	-0.0273815315098352	-0.164343563581764	-0.0597304206829609	-0.00984879595554521	-0.031761760628553	0.0524167684159375	-0.0770182084531607	-0.17592799164763	-0.142119182250212	0.0579929067848732	0.00553663739550666	-0.045547633935917	-0.0908109009666636	-0.153759236243145
"54973"	-1.24452601243655	-1.29244679798004	-1.4731758718158	-1.23728982026645	-1.27334657958115	-1.37519921795958	-1.27068758368319	-1.18055287153444	-1.306040158136	-1.32462265385939	-1.18552560322045	-1.51470322015679	-1.36194049461484	-1.43635004992386	-1.32506393405154	-1.23434094919983	-1.3482737597802	-1.21165290535133	-1.30053897450448	-1.34998219501168	-1.35671937404894	-1.21145136118776	-1.38523275474704	-1.34551953154866	-1.19987304084628	-1.32065595611092	-1.30304806803229	-1.31927523853223	-1.3296120205042	-1.29260862376972	-1.21662198333997	-1.32653849268292	-1.27021339873364	-1.34163288116376	-1.18867171463581	-1.14109403646331	-1.39391441885824	-1.20272976415506	-1.33764379677206	-1.16777774841696	-1.24196750068033	-1.26595195220038	-1.25847532932947	-1.36253253664297	-1.09933607314597	-1.29623786673191	-1.31124357806507
"1600"	-0.0156745693428118	-0.192912445044673	-0.0825141846212457	0.0105520431239753	-0.0277560576027648	-0.0196348366647353	0.0194331276771997	0.00187057052083549	0.0648523513977933	0.0302308404160193	-0.0285488856248634	-0.118159160080095	-0.0518130633869424	-0.108868338896833	0.0309107358043617	-0.0264795339458105	0.0281644488964163	0.0115536218591531	0.0592951872508593	-0.0396526866188065	-0.0124894998057903	-0.104558988404657	0.00247664930771028	-0.120156983639813	-0.0109217445777027	-0.0402590628097517	-0.0188164356675194	-0.0819775369958094	0.0279801636997649	0.0149660000517317	0.0298220094799728	-0.062455748774519	-0.0164846250761712	-0.0927192718963426	0.0738834687284971	0.0197180926629016	-0.116828123802642	-0.00616450202306488	-0.0452072232729064	-0.121147748209681	-0.0741761199533628	-0.00133801603897239	-0.0352576681265916	-0.158180024890122	-0.00493918909709748	-0.0576453930094757	-0.0291605305197752
"83715"	-0.413167150562036	-0.227463547534233	-0.200151330175543	-0.329334648381846	-0.376850752862534	-0.397483428724399	-0.255373868906363	-0.313672656329813	-0.216486537055162	-0.542169974065725	-0.329746949573447	-0.292436172826141	-0.237235963276575	-0.592215473422516	-0.2828549331642	-0.300568578426434	-0.455587671804872	-0.245963771382616	-0.413942795203372	-0.180614767131394	-0.409065146746817	-0.224081156747679	-0.4992692989382	-0.516149757571911	-0.330387627471006	-0.353642079024653	-0.342511792191435	-0.385147787023195	-0.379466000998227	-0.263552934024556	-0.264442314767155	-0.351940046793136	-0.208942927166896	-0.371852243837938	-0.400591291792814	-0.396014023213184	-0.210074599619433	-0.397043206502687	-0.324806238045233	-0.424212374148663	-0.364180418819892	-0.342737196217388	-0.182363979037836	-0.357656832225589	-0.423644169239587	-0.224326122924274	-0.464481991258992
"29925"	-0.434325330581928	-0.768069901409804	-0.769603497333774	-1.06810384852393	-0.733797972158788	-0.561474618679667	-0.513589555039099	-0.536714007421554	-0.603792314729558	-0.639138519372996	-0.793805303173538	-0.874397100771995	-0.761821434746256	-1.05131479258596	-1.07520793752002	-0.447140518275815	-0.897270959181293	-0.812243828459207	-0.956939985355717	-0.512175980766398	-0.718869623616486	-0.783762323070076	-0.951749678463811	-0.896380440593559	-0.652943160658705	-0.764799898737531	-0.722770746120501	-0.80791781563716	-0.779903273394712	-0.790882483359495	-0.706587342248671	-0.836753894039257	-0.690915098734234	-0.417855832569218	-0.692390936368035	-0.420238340060488	-1.01524255589462	-0.734953383159769	-0.794760633661785	-0.749872647681059	-0.799798416174717	-0.813161891554198	-0.921981946564449	-0.815591336048371	-0.506187037161192	-0.649151694377293	-0.729961047722629
"11321"	-1.07156807403769	-1.1464312154056	-1.22081700772978	-1.07272066571731	-1.14306251366225	-1.25076037507413	-1.01872126173179	-1.03582801923219	-1.13679564539305	-1.20429075692727	-1.01571728435691	-1.16193908812866	-1.173905028249	-1.41968103072785	-1.0972366229286	-1.10176934408852	-1.15741789297056	-1.10495146444373	-1.16409065759676	-1.06469985847002	-1.32493923450145	-1.03226034816736	-1.16456897556752	-1.23171661321865	-1.11600641580599	-0.943720541873601	-1.1747951258107	-1.31437508010801	-1.07849460385834	-0.892177217867465	-0.886059332586289	-1.04210523158019	-1.06573904382472	-1.19067547367257	-1.27693956622775	-1.16719293067382	-1.05496457813747	-1.15694805821449	-1.22670014070761	-1.02617854502247	-1.11408563883011	-1.25423237279153	-0.966596087445841	-0.978103824202187	-1.18322435007887	-1.09365591310046	-1.01551822707599
