	"ACH.000009"	"ACH.000012"	"ACH.000036"	"ACH.000040"	"ACH.000052"	"ACH.000067"	"ACH.000075"	"ACH.000092"	"ACH.000097"	"ACH.000133"	"ACH.000159"	"ACH.000169"	"ACH.000178"	"ACH.000237"	"ACH.000243"	"ACH.000246"	"ACH.000260"	"ACH.000278"	"ACH.000331"	"ACH.000368"	"ACH.000376"	"ACH.000407"	"ACH.000410"	"ACH.000421"	"ACH.000433"	"ACH.000445"	"ACH.000464"	"ACH.000473"	"ACH.000496"	"ACH.000502"	"ACH.000520"	"ACH.000521"	"ACH.000528"	"ACH.000542"	"ACH.000550"	"ACH.000591"	"ACH.000616"	"ACH.000624"	"ACH.000638"	"ACH.000673"	"ACH.000688"	"ACH.000756"	"ACH.000766"	"ACH.000787"	"ACH.000792"	"ACH.000811"	"ACH.000819"	"ACH.000823"	"ACH.000827"	"ACH.000839"	"ACH.000906"	"ACH.000932"	"ACH.000993"	"ACH.000996"	"ACH.001048"	"ACH.001050"	"ACH.001075"	"ACH.001183"	"ACH.001322"	"ACH.001654"
"9184"	-1.72561535188201	-1.60323867086386	-1.2207441026006	-1.44484985794508	-1.57470832594279	-1.4035154670987	-1.44105976485036	-1.45514523675162	-1.56609565604648	-1.79374093779567	-1.58062797737258	-1.55232865624548	-1.54184981509372	-1.76714157376913	-1.90925674827865	-1.58466656467084	-1.66804544857928	-1.96910882013961	-1.63143853748859	-1.73944654008369	-1.61920179323175	-1.69243483060834	-1.5001603052426	-1.72471527825206	-1.18564629606584	-1.51060819150804	-1.27753000446771	-1.56150782664422	-1.8194267128701	-1.74960845096705	-1.50385746156521	-1.51352442380143	-1.6735872790648	-1.46681393630347	-1.50938469001003	-1.64959411335284	-1.35104409956339	-1.51879138762596	-1.67058938030787	-1.51090343682317	-1.08051911444056	-1.69922453438822	-1.59556127054715	-1.62599303492321	-1.73488891834219	-1.2727836793072	-1.61118064714626	-1.62075213283856	-1.62004544926778	-1.31245792753817	-1.51188995903641	-1.60722447766687	-1.57217618569604	-1.43699195092333	-1.54434728948959	-1.18746215187618	-1.68339988214345	-1.42628339200897	-1.08298107620788	-1.74655993877148
"54955"	-1.6135631423892	-1.29682754171948	-1.1205754139879	-1.58227038953918	-1.47945191652111	-1.22495169319263	-1.53872892072677	-1.36452172061392	-1.39373976820519	-1.39339851815973	-1.31053241616562	-1.42587997772158	-1.45427767353742	-1.51647428079337	-1.75844928440425	-1.28629076082199	-1.5244979837365	-1.44120656112248	-1.51327304973943	-1.46810565559388	-1.54481817047376	-1.63061826053086	-1.42136370009978	-1.23625649639196	-1.3598708727424	-1.37607868310537	-1.44435060441876	-1.80711796269672	-1.82418597800816	-1.60493927694841	-1.36577447392267	-1.47156250843843	-1.3765071552235	-1.48181747350385	-1.64688095260886	-1.61302955503318	-1.54613978740777	-1.4820079495378	-1.36730965705292	-1.46621181709741	-1.15654267032245	-1.57097870868494	-1.69725749503778	-1.6528503499368	-1.9922946098173	-1.11035221635752	-1.26206475523618	-1.50071822852861	-1.56506053459765	-1.15781602962065	-1.63712048539507	-1.21131079594853	-1.4234601855848	-1.15023757164775	-1.53407047322994	-1.55046016304371	-1.44492888436674	-1.47528729454766	-1.28170835544821	-1.82982767339995
"1022"	-1.44467644586442	-1.37271671260991	-1.25927790311375	-1.39913016091511	-1.51769584065006	-1.40588875275696	-1.39320058212712	-1.33073295621173	-1.34958480075687	-1.2204006870266	-1.39770313541672	-1.28341046233081	-1.29500996927055	-1.47582497795397	-1.55516396638626	-1.23317933956127	-1.4785195896944	-1.5405300926363	-1.33306221548873	-1.55101688967602	-1.19609178667228	-1.42254078664235	-1.42996145733912	-1.29100653980443	-1.1620375748729	-1.11975463361756	-1.27505916505824	-1.64985856083857	-1.45235699986797	-1.42958155266787	-1.25432850973966	-1.29780801075114	-1.30548013656317	-1.36279765514018	-1.40424123975112	-1.42577789913902	-1.15907971156422	-1.31824302216171	-1.28002007206352	-1.36185420716692	-1.24318616467001	-1.33825373722624	-1.39294789766655	-1.39755327159288	-1.40195941396984	-1.36271010387857	-1.31926679741227	-1.3899633281702	-1.35788675602336	-1.12801514239742	-1.33806974935793	-1.36336541003375	-1.09913548597621	-1.18325578715943	-1.4868708028508	-1.29016294672038	-1.19294873175346	-1.31915165347909	-1.27261905826887	-1.46750998093471
"84916"	-1.3195666756629	-1.24441089960309	-1.2238836119716	-1.29609584055386	-1.58243921484944	-1.39129855256512	-1.48310627729197	-1.31832873724782	-1.28941839861221	-1.35997001824555	-1.24326045217618	-1.35833145641514	-1.3214651355324	-1.60715144614189	-1.47802238968108	-1.30341126619031	-1.37613299861848	-1.59301128564516	-1.25428543580835	-1.47025775494633	-1.41420193478853	-1.36364648744106	-1.39213195208996	-1.32518545419113	-1.39660661301297	-1.33658099230242	-1.43439359840189	-1.49724700521216	-1.65754910707529	-1.41719498862835	-1.33509914777605	-1.42274588731639	-1.35828276274475	-1.5507941115044	-1.50596798686231	-1.46187244023057	-1.42602309984062	-1.35871261256483	-1.33842429397869	-1.22709453346024	-1.25028687982661	-1.4840836649164	-1.53441042674093	-1.432683505668	-1.56299918149018	-1.38853804531196	-1.1935134571302	-1.39334487195571	-1.3232547547111	-1.23243649926563	-1.41932904859726	-1.41323328474215	-1.30170360252896	-0.929185917849758	-1.45822269361992	-1.46497173276959	-1.55844837638995	-1.42533794614356	-1.26636941247046	-1.5375442609645
"8562"	-0.888523695892013	-0.652737938130604	-0.677155400051367	-0.531181513542714	-0.709668770076007	-0.709309309439838	-0.512839842858993	-0.766154410364922	-0.941273206430188	-0.818204001139378	-0.501639820784343	-0.745898344343082	-0.583245169556273	-0.883170933188909	-0.602319750928692	-0.805562424561039	-0.736126222673862	-0.589108727671092	-1.01463675020824	-0.769705384462349	-0.470740777684562	-0.711192998555909	-0.699620303709018	-0.842100721884479	-0.597716357402358	-0.660826190862958	-0.856656176188275	-0.747353341136521	-0.738431205728994	-0.682686520397482	-0.809355263024903	-0.807057240738605	-0.575119966667523	-0.649350383628394	-0.686357821016849	-0.787087111637388	-0.63305919622737	-0.592489906203466	-0.661899818383459	-0.721433713650286	-0.816036446735262	-0.766918226194003	-0.833295822815809	-0.85843454127701	-0.655749484744828	-0.577572709954549	-0.579438730116024	-0.689503590113728	-0.590831061066161	-0.580226712853739	-0.529110114836834	-0.676410211965989	-0.722615867926407	-0.725795716203538	-0.612804918963952	-0.694293105509231	-0.56024121164218	-0.770007241020806	-0.51839999054883	-0.696253943702024
"8665"	-0.949608276203315	-0.845007654016375	-0.567645898244483	-0.651532471323244	-0.7607157584903	-0.883031565970574	-0.792017681998502	-0.733167007738292	-0.714589329853022	-0.670345203923308	-0.851373371717161	-0.768427156285209	-0.774262174698269	-0.898040248193868	-0.784465521566241	-0.759722180453585	-0.918858668820377	-0.754489800595455	-0.841183276123252	-0.935671810734585	-0.900482757590325	-0.780626822272072	-0.975377310016684	-0.812697117860139	-0.346805282816877	-0.598134866255779	-0.61816637013331	-1.06181791882736	-0.548080562510706	-0.596215266269344	-0.801732322485637	-0.932137158517363	-0.852361501289346	-0.681795339047809	-0.822634637205148	-0.752408527250817	-0.541265738969653	-1.01641998832806	-0.766078077148295	-0.479104097778938	-0.554025518157897	-0.985839329235003	-0.633148580460982	-0.803557890560447	-1.32068962144414	-0.446851072453881	-0.67036555775581	-0.991393330853945	-0.843120741986574	-0.54064643264455	-0.816014337657384	-0.65821089807466	-0.885757590465219	-0.638745152538414	-0.753654702122896	-0.697110654227095	-0.727344664401002	-0.831409067325994	-0.686038323704067	-0.880912048304724
"2068"	-1.02343931375981	-0.674074417414647	-0.646944995278506	-0.73949204122743	-0.766271208522508	-0.854395167623379	-0.572614642289598	-0.83151449754509	-0.74450917998916	-0.809294867190564	-0.737693191831867	-0.801709069351145	-0.801344932461717	-1.03432919215706	-0.762661524376394	-0.959754874723215	-0.840812779929972	-1.06904942224868	-0.890264553331841	-0.716330964764848	-0.816094355124182	-0.912463984450489	-1.00223777193721	-0.853163426460443	-0.842039526260188	-0.831375128418132	-0.853937035611916	-0.901923737805733	-0.785095168741492	-0.694313539745245	-0.65068803792545	-0.908947509150649	-0.76981238496639	-0.752961177184828	-0.659739721788169	-0.656465323308364	-0.974834592235663	-0.896680252042201	-0.890235970186447	-0.799282690779345	-0.755927378521262	-0.835795780699052	-0.718765877393742	-1.06821738895334	-0.826385038761375	-0.847643437956353	-0.899771438837456	-1.00119676190437	-0.800995109577742	-0.678311103561004	-0.849896369176114	-0.79803420148901	-0.928751352420678	-0.644458995216758	-0.820951588238466	-0.80026511822169	-0.71069204764582	-0.896283011031023	-0.93228034942808	-0.748365718802133
"2197"	-1.58808536817589	-1.36095688710509	-1.25955409676571	-1.31171074442343	-1.13669774448239	-1.45228764695672	-1.22414707449093	-1.40147412255467	-1.40258374429786	-1.52529145392332	-1.29957259567849	-1.50605700732657	-1.22388986542919	-1.63571933715425	-1.30079388982526	-1.56613060011394	-1.46487055072944	-1.41298452717462	-1.49208534020045	-1.52514995076821	-1.32056357772957	-1.41902034593224	-1.56586197239482	-1.44691273550157	-1.49521374862897	-1.41816241282688	-1.28988847193946	-1.39066785150513	-1.44647665955035	-1.3727223561822	-1.58858645322952	-1.34511892259284	-1.45674215016667	-1.39040139489725	-1.43481502267683	-1.37442095363703	-1.25426814114483	-1.38115267905393	-1.43158201965918	-1.24640689844734	-1.37541729446328	-1.42207159446319	-1.56153349042613	-1.52905168770681	-1.65059074011688	-1.50421980986883	-1.39569032793131	-1.36898702848002	-1.53912953548526	-1.1495816869485	-1.35471945909797	-1.34089612606215	-1.13596856772635	-1.16702381812612	-1.44920519321576	-1.33223756105558	-1.48126519176964	-1.28111986555442	-0.986857211306251	-1.55309335027174
"728340"	-0.577220606151416	-0.542356207159196	-0.536801677048183	-0.589766081189454	-0.640928733677359	-0.448699163115162	-0.501900076997659	-0.410430512881416	-0.544246234569599	-0.511171163849977	-0.469497059183869	-0.551043935481155	-0.545801665032464	-0.691463924505575	-0.606535362141977	-0.521252728760603	-0.523216871236731	-0.916517084516022	-0.564292962921549	-0.52412409229307	-0.552391524963301	-0.693591631544663	-0.550463671588962	-0.557669571285422	-0.587142785477033	-0.633349835814692	-0.545936761543112	-0.643426931974595	-0.591729671344234	-0.462630078004224	-0.544712847297059	-0.599930950019679	-0.743021486482735	-0.526912217236096	-0.562860386280783	-0.469402015324365	-0.691362658163212	-0.568990653658838	-0.573519477856123	-0.796469327098845	-0.45995771085009	-0.587696654809011	-0.529175038976865	-0.560983124794463	-0.478212654709604	-0.623740576225493	-0.629753609531081	-0.745718179251031	-0.498076773855334	-0.486888602422905	-0.542596360256284	-0.501738250383948	-0.6666449641361	-0.595939317604894	-0.620239661082326	-0.399851002511577	-0.492847020403547	-0.536201144085874	-0.468957247383257	-0.559102175026206
"8338"	-0.697514089800091	-0.582246322308842	-0.443963782544078	-0.573676734360197	-0.441107403822887	-0.425058342387444	-0.566948972521504	-0.495995709083412	-0.638741572183837	-0.68677060588957	-0.655429709002754	-0.78052649643775	-0.590796753909207	-0.682855312796725	-0.621044902453623	-0.533276379689298	-0.720423272664381	-0.937614866191182	-0.604950583909013	-0.331008971719076	-0.618898433268144	-0.652043901295465	-0.545786096048359	-0.638157535243597	-0.507321809488864	-0.528399072993224	-0.492747879415875	-0.519677228920292	-0.532738500499221	-0.609931521013397	-0.475345521015464	-0.637278244575957	-0.647499204675476	-0.53882813834097	-0.522828061502503	-0.384990021924941	-0.784578025815355	-0.558103014231314	-0.655065118719497	-0.604958147916494	-0.45075521985647	-0.558317940901607	-0.581384372694409	-0.579187640079585	-0.752081895153336	-0.514171126908513	-0.448485979776286	-0.653960657244683	-0.548205214126414	-0.557580624717147	-0.458267000107565	-0.620004089668066	-0.6110315892996	-0.57052901434878	-0.539413158835406	-0.490487911706628	-0.360288150065072	-0.472299366541614	-0.358152081304845	-0.792139131531792
