	"ACH.000012"	"ACH.000022"	"ACH.000030"	"ACH.000041"	"ACH.000054"	"ACH.000078"	"ACH.000098"	"ACH.000099"	"ACH.000128"	"ACH.000132"	"ACH.000169"	"ACH.000178"	"ACH.000235"	"ACH.000244"	"ACH.000246"	"ACH.000250"	"ACH.000259"	"ACH.000260"	"ACH.000266"	"ACH.000279"	"ACH.000312"	"ACH.000364"	"ACH.000366"	"ACH.000383"	"ACH.000393"	"ACH.000469"	"ACH.000471"	"ACH.000475"	"ACH.000476"	"ACH.000502"	"ACH.000518"	"ACH.000521"	"ACH.000527"	"ACH.000537"	"ACH.000549"	"ACH.000573"	"ACH.000600"	"ACH.000618"	"ACH.000649"	"ACH.000651"	"ACH.000657"	"ACH.000673"	"ACH.000693"	"ACH.000696"	"ACH.000706"	"ACH.000711"	"ACH.000721"	"ACH.000769"	"ACH.000770"	"ACH.000791"	"ACH.000792"	"ACH.000837"	"ACH.000872"	"ACH.000906"	"ACH.000947"	"ACH.000960"	"ACH.000974"	"ACH.000986"	"ACH.001001"	"ACH.001028"	"ACH.001048"	"ACH.001053"	"ACH.001054"	"ACH.001096"	"ACH.001151"	"ACH.001192"	"ACH.001196"	"ACH.001277"	"ACH.001283"	"ACH.001300"	"ACH.001301"	"ACH.001368"	"ACH.001431"	"ACH.001735"	"ACH.001740"	"ACH.001745"	"ACH.001765"
"527"	-1.40900517315787	-1.19563659412761	-1.43094013400595	-1.22337002514716	-1.47715308196236	-1.40435002410486	-1.45231404694045	-1.16784696545389	-1.28796404078735	-1.35875175935925	-1.42977611095132	-1.37822519049423	-1.31449318463436	-1.1939035269163	-1.31706245185222	-1.29875673683451	-1.4448218983038	-1.33977895433827	-1.3618775832652	-1.53588778080933	-1.40832884479348	-1.36404396442652	-1.24023509710431	-1.55646262953313	-1.52479261738413	-1.40361771427562	-1.4524789378296	-1.37468559157687	-1.40939169057108	-1.23644924736384	-1.40060775955755	-1.6611456662726	-1.34949503194925	-1.51115281577922	-1.40476116722504	-1.54378861012585	-1.35509498430742	-1.48734814333504	-1.54036445274085	-1.33100662584947	-1.36722622886786	-1.34397526216556	-1.17875343658553	-1.35756628815713	-1.49893763090946	-1.35227003996014	-1.34209479235011	-1.37219832384044	-1.40244592144011	-1.27952314943818	-1.49259611163436	-1.39900863410265	-1.41597703251814	-1.430353791721	-1.48285874504285	-1.60578190364172	-1.29982065787504	-1.35009362841673	-1.24770848460856	-1.28353159480206	-1.46021142375248	-1.44120209143967	-1.5700461682607	-1.29522635990935	-1.35095757873705	-1.23459130776477	-1.32868315051788	-1.31071057459788	-1.39125523786167	-1.14872572968187	-1.18850579923464	-1.50289881291507	-1.15052445619988	-1.49894301866537	-1.72137830541775	-1.65012757201496	-1.47091007754575
"523"	-1.15884626173755	-0.983018968972216	-1.19477084966097	-1.11495155116319	-1.1814893108034	-1.09942652080595	-1.04204401420427	-0.921103783348192	-1.15194396386019	-1.0517162385397	-1.33353601828924	-1.26819603412875	-1.01199484626699	-1.33193725161657	-1.32488174421024	-1.15442443377634	-1.2815041379056	-1.01402729958081	-1.29829078924291	-1.174157709029	-1.12319818357041	-1.0014253714802	-1.12581324270068	-1.32037212714921	-1.30920620254076	-1.2507123482836	-1.12421305969021	-1.05803989537803	-1.33441226317767	-1.22459855653657	-1.39848842896718	-1.18978819589533	-1.2649035745389	-1.29092408000328	-1.01434040784353	-1.2523623631066	-1.16741561177347	-1.12045509524236	-1.32349320501508	-1.12940786054518	-1.21438387747958	-1.0787523306259	-1.14564537907681	-1.25592908072088	-1.32006655144632	-1.21024683993469	-1.08964829830078	-1.30887041711141	-1.32502995271229	-1.16259987123266	-1.10869924791927	-1.28018897615132	-1.13790352342282	-1.0687613044676	-1.27684378668481	-1.35133022240218	-1.11941701855894	-0.962480347016208	-0.985038979115351	-1.11014127353056	-1.29611122892667	-1.24709335048089	-1.03341583434101	-1.1060969575392	-1.36243616703859	-1.43802611379786	-1.35024096985308	-1.01788085578494	-1.48525016205335	-1.13317169412274	-0.875688968837133	-1.29821327929904	-1.21016863272217	-1.25735329981067	-1.32471877826525	-1.18034121417687	-1.18458730806699
"526"	-1.40790817572327	-1.30171594006144	-1.45200239766565	-1.08893096736869	-1.4679636771018	-1.28416560197355	-1.28415396774808	-1.13736471595367	-1.4913879863579	-1.49195839499325	-1.47061180664747	-1.38312413116558	-1.33273513827564	-1.39435837637856	-1.3018719353671	-1.21582486658732	-1.54372361333777	-1.13553298540913	-1.39109834256238	-1.29382774997523	-1.3479875836176	-1.42233127251053	-1.32067391787917	-1.54199876766564	-1.27327802735915	-1.47052116647787	-1.3598820834638	-1.51314045262217	-1.58088898875131	-1.34988848138946	-1.56762809071856	-1.45365226740732	-1.37840742034127	-1.59910191986893	-1.11364328127251	-1.53707779532822	-1.50330968503483	-1.41770027704032	-1.52844290442096	-1.36220651503459	-1.36493264456797	-1.23696635207122	-1.34917661921267	-1.45004363032277	-1.52127554947011	-1.45143090104874	-1.41266731029023	-1.51352333085456	-1.28775660080286	-1.41545294987368	-1.54726056047339	-1.46734499962151	-1.8356574476938	-1.44666801809367	-1.43870182219733	-1.54829926462019	-1.47492781410919	-1.28773529788318	-1.39209018944432	-1.41930901045533	-1.52265396783721	-1.56755977432227	-1.26772473929314	-1.43442490963656	-1.67653136676235	-1.34978476789985	-1.3714904663425	-1.54422453352219	-1.53225088119595	-1.43281542174221	-1.10275761922548	-1.53642775810882	-1.40020692972341	-1.35249175142112	-1.59889398556112	-1.55306879222713	-1.43838102766826
"9296"	-1.38500883584197	-1.12532541408223	-1.43714208966018	-1.19143533767303	-1.2997603774455	-1.41023539000644	-1.12867134802963	-1.34494562587811	-1.58451666103538	-1.25720045249905	-1.27638316880736	-1.3323112784983	-1.22767351188197	-1.61135634184271	-1.3240791960646	-1.17453052054834	-1.46527056668655	-1.33401450956237	-1.41232135991887	-1.63321725948526	-1.35408201536444	-1.30978724922133	-1.31078021206859	-1.43899412043677	-1.30919069642585	-1.50049055504358	-1.444644565493	-1.35683029268996	-1.52738081536839	-1.34601788434092	-1.51803278146505	-1.37799985328656	-1.31650973226194	-1.56301098141109	-1.06515898592471	-1.63767439868022	-1.25640810372517	-1.53718826913017	-1.37848518325525	-1.31996886240137	-1.39044406118964	-1.34442255313351	-1.32559392431456	-1.36671221053586	-1.46864676398996	-1.42339665573963	-1.19432027521433	-1.34950407663845	-1.21214943328887	-1.32306703199464	-1.26745733870041	-1.40560725187472	-1.23655264943273	-1.34866449761501	-1.40653890806507	-1.28099706831334	-1.40140165667109	-1.26828373039339	-1.36757923972062	-1.22571685123332	-1.38325657643956	-1.38821230010883	-1.39863716495076	-1.35386174562105	-1.4326700403867	-1.36927771381223	-1.48772333264645	-1.34822542896544	-1.21057950618441	-1.39201025824495	-1.19156814904863	-1.38291988567086	-1.2624127660807	-1.36060294871991	-1.71681618120872	-1.40240394211034	-1.22385456127631
"9790"	-0.890757041707618	-0.710734008683814	-0.909585072701951	-0.855182217246075	-1.0624207035879	-0.880581920094377	-1.04400498814352	-0.772666123488481	-0.929904800454196	-1.07886555244431	-1.051220026899	-0.82151141538534	-0.7734296802285	-0.938015510303324	-0.887997137571566	-0.888435897331342	-0.957532590774686	-0.900794756653491	-0.845319235163621	-1.05908131918855	-0.828829597382117	-0.923050743478091	-0.898241099460009	-0.695783265233945	-0.901228242851318	-1.03717371401005	-0.878504887798684	-0.919701039258727	-0.875356224294719	-0.866941066937244	-0.996435408770212	-1.01421743532613	-1.03936128091951	-1.05699532704014	-0.94267902750906	-0.901801080759815	-0.946620810752742	-0.805810673946378	-0.859616354962326	-0.96075027288857	-0.866152468835379	-0.918931258485366	-0.955364983564262	-0.878779157253153	-1.03325115637331	-0.987943367752295	-0.865943198605287	-0.909953391285126	-0.832035855350229	-0.8548815599672	-0.703194766188427	-0.951378388386847	-1.0394845876432	-0.810411751764819	-0.810547047315308	-0.655931255632733	-0.933197740834073	-1.00914676477985	-0.833385612712165	-1.00452785679444	-1.13490023975146	-0.894895350777992	-0.914654741800619	-1.03719369309327	-0.935989333292118	-0.951879873496885	-0.862417222780175	-0.930333374587463	-0.824821471306215	-0.847742980208253	-0.953408026052901	-0.912957462622036	-1.05810641025198	-0.804815541336984	-0.896901976879265	-0.945756892339866	-0.689533969383537
"23564"	0.0308274822171356	0.0957503875984091	0.124086430389344	-0.0328133509562388	-0.00874278330363947	0.158735008226691	0.109933776050626	0.0759709799730383	0.0633043044405977	0.180754617744501	-0.0104282508142638	0.0155874101609716	-0.0307474745291851	0.305137470413355	0.0884478515805159	-0.0113647048274319	0.0179664772124401	0.0523455711058795	-0.03866532486231	0.0417276604122759	-0.0469408835315947	0.114500490519959	0.0507254780495866	0.00908348035931426	-0.0722339936384341	0.100631325207034	0.138305233088512	0.05398860969395	-0.0353870463893959	0.0364405360237069	-0.0387783076043257	-0.0366572390516731	0.0498077888419409	0.0862468593105879	0.172242624172805	-0.0505882057260918	0.0285067909603184	0.0532024369446604	0.0848228004210081	0.0577523323701025	0.0353960480555057	0.0504045762616373	0.11120072540083	-0.0469622717948566	0.174522151655905	0.0315875376837814	0.0351839655040143	0.161124436860059	0.0410715184379423	-0.0752582780297055	0.122682644680988	-0.168645420646736	0.179538028676524	0.0698607379458216	0.0872617121548513	0.106613276276631	0.0698622826141962	-0.00682450454554242	0.0307846663832618	0.115791865504849	0.0660993466543893	-0.123490213337079	0.0853093912476325	-0.0101655283161112	-0.04751700112234	0.0376887406788943	-0.0872136549335659	-0.0591799189614421	-0.015813669544958	0.0684634620629435	-0.184401485704844	0.0899599741895516	-0.0192612041688906	0.0635482114447229	-0.0716423679693983	0.0929558587473369	-0.137874168622188
"220108"	-0.156206665217119	0.0689990405539598	-0.0724427584740201	-0.282263945206773	0.0717134179879834	-0.0861484189178257	-0.122080172660129	-0.073891700952494	-0.241196076751202	-0.236988741556666	-0.194392361055257	-0.116551161330282	-0.0890675056473768	0.0707705724215979	-0.0674073819398563	-0.198341864382302	-0.0921845548418157	-0.15161041791915	-0.129053161466836	-0.209295041807581	-0.143192195161608	-0.13846313143427	-0.128572617149966	-0.194929891912131	-0.204456212388568	-0.243905739466757	-0.00823894590745508	-0.12990411465643	-0.126438210234505	-0.167478631924026	-0.311950663610948	0.0657948255159697	-0.139471113365195	-0.201610414246724	0.0823562648198366	-0.192055542140018	-0.0998935686190268	-0.23630668264353	-0.102987859191476	-0.204757736303649	-0.0817778200442957	-0.0556957817740575	-0.126558080553847	-0.16460684335674	-0.12532685310783	-0.140160134786924	-0.109885302405271	-0.127709344267903	-0.12890169911153	-0.113728699983547	-0.0376387100399812	-0.130170674220934	-0.0631059834189972	-0.259841903951522	-0.225685277845868	-0.128334684941192	-0.213638348512069	-0.10264118167351	-0.124490145694538	-0.0930225788509635	-0.143506056131975	-0.150098113482515	-0.113165489060769	-0.175899591547582	-0.197063631495187	-0.294609531630621	-0.0632243141008225	9.21169493365534E-4	-0.107822023564667	-0.0051252700108092	-0.219014029653136	-0.106918371643186	-0.294705822227433	-0.104204261168507	-0.0945547620211634	-0.0631734417455001	-0.288460348566944
"9402"	-0.218224512712496	-0.0489667342834001	-0.255700818533204	-0.213559108327944	-0.117693202345109	-0.0812440422937397	-0.187675383996724	-0.0784169086079607	-0.397153630028606	-0.204968413654837	-0.35652611939717	-0.217655487654094	-0.186968335820577	-0.110141565209692	-0.107313241875039	-0.195179436124781	-0.164529180998535	-0.0595848796275483	-0.149759081823908	-0.299635154201551	-0.126767058279347	-0.188834344030897	-0.13756343069117	-0.107937570782071	-0.255871929125695	-0.322874271791024	-0.185719377330497	-0.108195985032241	-0.074864247962776	-0.212264039955635	-0.21657389915225	-0.0157245546797983	-0.114656622628766	-0.214554261882622	-0.262765856636048	-0.244466716426505	-0.138067953655594	-0.363120611117405	-0.172937314298693	-0.276293925588062	-0.0566219592107892	-0.304098336632527	-0.24649329965282	-0.220529074889221	-0.0834094898352917	-0.317754630197618	-0.162812325544856	-0.126852491296141	-0.260771137723391	-0.35164986824809	-0.102841977258687	-0.168716808029367	-0.205807791725624	-0.166165707250485	-0.248975097648688	-0.173200230481532	-0.10097487804847	-0.232052586094778	-0.153960396651907	-0.189071559714931	-0.240418448721958	-0.13740736062409	-0.157469829670432	-0.226634253539264	-0.0457836781833536	-0.0876806776519244	-0.109249867555674	0.0116832747967908	-0.280270168111671	-0.251254291242627	-0.224366216285715	-0.20565601555343	-0.291754416875698	-0.18226300519845	-0.18237137531038	-0.108047219618343	-0.308158325803977
"145864"	0.0432139845597212	-0.108719808600343	0.136609140717692	-0.0570543548827349	0.112641165750707	0.0429894566944757	0.100555635879851	-0.0442565711153018	0.0104255872289044	-0.0525424146571211	0.0825814007932585	-0.0480455805686455	0.0181874815710098	0.108316242003607	0.176518801881726	0.0294116861319325	0.0610381806074427	-0.0338774104777401	0.0278382619752103	0.0531442596575907	0.00741608030173574	0.0234082593381023	0.0407997342244713	0.0176413163781562	0.12474615382074	0.096512046886417	0.143484802135198	0.083261114482219	0.0585082619878918	0.0299618332462048	0.129369187628683	0.0825084307629023	0.0464859242334645	-0.0650973983758893	0.120593465600435	0.0381238502149907	0.203276664806261	0.0102265561661202	0.0191204313134046	0.0585222250922847	0.0831749388176851	0.088086727983758	0.00195153327490993	0.138184947218182	-0.0160152745059348	0.118709844786246	-0.00707119870188553	-0.00614175838140325	0.0983667001761382	0.0603656995447527	0.114067395996868	-0.00274774066856125	0.0668734367077644	0.0772081508300024	0.110696237608617	0.0987994834389809	0.0965357976233595	0.0445564123348759	0.0595045052530164	0.055771566677328	0.075622952968877	0.16370931512576	0.0332373762692306	0.019403754073422	0.0567857326782477	-0.0428997981958326	0.0289471549029504	-0.165255121287722	0.0261629062177865	0.0755571599080175	0.0681897630140792	0.101652167393308	-0.190971063363547	-0.00440024019650226	-0.045627107617267	-0.13635861278462	0.0555551391039976
"81932"	-0.0889561830115792	-0.0573926515308181	0.008345754845512	-0.14086617454879	-0.180798582234269	-0.107700345847526	-0.0332983823356546	-0.0187696521386912	-0.0679927286390553	-0.254145048502793	-0.214567891519708	-0.181920624285193	-0.137128867986247	0.137070435536536	-0.20997956295824	-0.0689442543249176	-0.0715650603071612	-0.0914972979623583	-0.00575952483117678	-0.0695701501720459	-0.0358170746561733	0.143502857631552	-0.0915319907750917	-0.0966033110893867	-0.140744493204421	-0.0291176610946564	-0.122827424907243	-0.103087108828623	-0.0547878022799454	-0.0929693670603502	0.141102284751109	-0.0131206892448683	-0.12395603203271	-0.214017909307704	0.130302507125958	-0.0676855537696729	-0.0910417566692766	0.0092206763735274	-0.110206745015111	-0.231204673977217	-0.0454170482750442	-0.0601121440219836	-0.0718074405867918	-0.155967520968985	-0.0405200305888776	-0.096570719818346	-0.0832038514519902	0.194576353611991	-0.0305286132223162	-0.0600945281008695	0.0799448306052502	-0.0503858582971751	-0.153889977388183	-0.0979674060615312	-0.104789887695185	-0.0244804956012396	-0.133453622883759	-0.0881081159260202	-0.0987977283050938	-0.0374167487577178	-0.0226734672548131	-0.21094959136684	0.0149444438190244	0.0186847110612777	-0.0468296850679012	-0.108624255334501	-0.132747839873974	0.0143799461417042	-0.173135321695301	0.0540145671004517	-0.174763564441031	-0.0453751312842862	0.119442497972503	-0.0527017685036191	-0.145356721824988	-0.0562186018091297	0.0752153385766468
