	"ACH.000012"	"ACH.000015"	"ACH.000025"	"ACH.000028"	"ACH.000035"	"ACH.000116"	"ACH.000127"	"ACH.000169"	"ACH.000215"	"ACH.000232"	"ACH.000255"	"ACH.000265"	"ACH.000288"	"ACH.000348"	"ACH.000352"	"ACH.000376"	"ACH.000390"	"ACH.000410"	"ACH.000444"	"ACH.000469"	"ACH.000486"	"ACH.000510"	"ACH.000527"	"ACH.000528"	"ACH.000552"	"ACH.000570"	"ACH.000573"	"ACH.000584"	"ACH.000605"	"ACH.000627"	"ACH.000630"	"ACH.000632"	"ACH.000638"	"ACH.000647"	"ACH.000676"	"ACH.000683"	"ACH.000706"	"ACH.000713"	"ACH.000720"	"ACH.000732"	"ACH.000734"	"ACH.000760"	"ACH.000765"	"ACH.000768"	"ACH.000769"	"ACH.000781"	"ACH.000784"	"ACH.000819"	"ACH.000832"	"ACH.000835"	"ACH.000841"	"ACH.000843"	"ACH.000859"	"ACH.000861"	"ACH.000865"	"ACH.000881"	"ACH.000882"	"ACH.000884"	"ACH.000887"	"ACH.000896"	"ACH.000905"	"ACH.000906"	"ACH.000912"	"ACH.000917"	"ACH.000973"	"ACH.000986"	"ACH.001028"	"ACH.001232"	"ACH.001239"	"ACH.001318"	"ACH.001328"	"ACH.001336"	"ACH.001380"
"94134"	-0.200101630150483	0.131818871046776	0.0582457451042623	-0.147804624362951	-0.037056683298618	-0.0105203877244964	0.00252805036909177	0.0600542545766307	-0.0863017475273447	0.11633561634427	0.0926868243204883	0.0559278784543294	-0.0718774138328049	0.0331740085837504	0.168381050514092	-0.133912800028861	0.0165585993536343	-0.0182780445035403	0.00102433953837103	0.00237638741600482	0.117247230846679	0.0101823031754603	-8.10141109823544E-4	0.0804680514339226	0.175680907659721	0.011491630150711	0.0136627915926413	0.0616829371081533	0.00830368076416062	0.0921487315493654	0.256726144974995	0.140035941323361	0.119231566870781	0.0181491180114578	0.0709267983553695	-0.0290652096092582	0.118973683459203	0.179620340677048	0.19579206510042	-0.0806989420862474	0.056916791257366	0.0815180321663068	0.157961533823325	0.141433103251711	-0.0154710497240518	0.0410832959569291	0.0364860097603071	-0.0686728333161414	0.0442624534606741	0.0979868939873144	-0.0034531849604103	0.07058006926828	0.0233212540285217	0.0959564148615801	0.0697858040397145	-0.0694462924196711	0.139636263884961	0.0109777504787997	0.0320800435575652	0.038264052536048	0.0778834155969971	0.162860637988493	0.145794680186585	-0.121866723193318	-0.0717196029593182	-0.0859772072985046	-0.0598290422703589	0.0473277070499044	0.0504170376994445	0.0878902775273221	0.0412523614095462	0.103889892349467	0.0989252890172909
"57130"	-0.142591098999987	-0.271074780819267	-0.383860034658717	-0.207780597712071	-0.406809612403471	-0.264577870985313	-0.107117461848777	-0.308117660591704	-0.075231893688084	-0.389723820923423	-0.362157573494686	-0.0257695839173799	-0.080604992960826	-0.359093388077698	-0.127894928925657	-0.0701039413294448	-0.40128578725245	-0.382935941206611	-0.141648934919047	-0.384056418171969	-0.216336202527812	-0.215236572927447	-0.284049691272157	-0.302262377226657	-0.330690376094103	-0.20543447510093	-0.131596355322792	-0.263594554702891	-0.101313049683679	-0.19707954130608	-0.398343323801117	-0.158410859870016	-0.0273091018952382	-0.183947473390118	-0.202757888818148	-0.321258727009216	-0.0936488081606306	-0.114589795463278	-0.0802988752809111	-0.20237886410575	-0.334131263743857	-0.167386996575646	-0.0351830407002747	-0.157568997503107	-0.0940099742456707	-0.130642089180419	-0.131917413347825	-0.363269511528124	-0.589634357404399	-0.0325798282101069	-0.153098210228557	-0.0430316154509341	-0.255989155453924	-0.224354233664474	-0.154055639964041	-0.165466440947363	-0.275622207427011	-0.0415715876237879	-0.391568184687917	-0.241441299688234	-0.177632895479988	-0.211292307570214	-0.0985703294692963	-0.303742485543538	-0.178713470897958	-0.344753600214039	-0.245784020579886	-0.31366195993175	-0.209949249843213	-0.392982484247931	-0.420064206844713	0.0111381823522287	-0.294396185656011
"92346"	-0.124822594643941	-0.113802002903847	-0.146227213811348	-0.186463757133312	-0.0807538749597299	-0.271008667515987	-0.112068915583278	-0.163035567996934	-0.157769317783776	-0.0806446140994508	-0.0712183908063794	0.0215622334050176	-0.107069564641533	-0.0823174846174454	-0.173295532467066	-0.126888598639663	-0.0526213211854412	-0.270728249935786	-0.0593293950519823	0.0530277168965143	-0.0669053246236233	-0.171286685329682	-0.105248392464409	-0.148234571971925	-0.00926928653155549	0.0414560012058572	-0.0108877440465328	-0.0920829203672841	-0.0730553490643652	-0.0826453191040537	-0.121617981564791	0.0915761743928649	-0.162070778219084	-0.128589455546934	-0.197340143598277	-0.309396096649324	-0.201497797601185	-0.10251419891112	-0.229811834143122	-0.128619617661508	-0.109359895797713	-0.176072488206908	-0.0279638959701219	-0.0741606899611417	-0.0668773880477962	-0.120858337577473	-0.106341796091044	-0.151899045318142	0.0224595331508349	-0.0704329559655039	-0.0321490797892832	-0.10102898144742	-0.147245144745645	-0.0274547322572689	-0.063170452380046	-0.134139359393072	-0.143129041939252	-0.161260063211611	-0.0880709334249471	-0.104514246988196	-0.120373563865245	0.0407415321299686	-0.070015626607948	-0.0847588168447963	-0.112473655589341	-0.0589328610149919	-0.153428156335437	-0.166041034899383	-0.107176857536035	-0.135452875226635	-0.0903483680689533	-0.0733951423417609	-0.0989963068019008
"54980"	-0.0246901840117604	-0.107804381409055	0.0728644016723246	-0.134809259401327	-0.193204074259095	-0.0452506644610887	-0.147671464150795	-0.0769624751415353	-0.00968882592348871	-0.0826244301295999	0.0096261771363432	0.00971461701402533	-0.072052822531457	-0.0937534268168361	-0.052760720575624	-0.0850485144060972	-0.202621112628008	-0.215775529029208	-0.0514499290742724	0.117009308843515	-0.0313390861794851	-0.101059719475855	-0.160398589546708	-0.0643454629444388	-0.0371137968414011	-0.00377512255200745	-0.0226608687715256	-0.0840978415232411	-0.0916194622460747	-0.157538757174453	-0.16274447558402	-0.154322490064245	-0.0709214957494983	-0.0767709811217334	-0.0607163331952932	-0.168517543572291	-0.204069031843994	-0.061255173035728	-0.0935800781611554	-0.168109800059693	-0.0378482313104178	-0.0774223582096469	0.035083654651565	-0.0119425111643232	-0.0881491964303435	-0.0208792170395245	-0.0321374235694475	-0.103978509228592	-0.150378843984539	-0.0363126835094196	-0.106564210397583	-0.107779164723312	-0.233610740177233	0.0437078822309486	-0.0122828778273048	0.0453818533972419	-0.141167277273622	0.0325522016083755	-0.104669998895507	-0.0785128913464611	-0.092530491373629	0.00865846260062413	-0.0624722207765298	-0.124529169132685	-0.0619302460995747	-0.263014852636646	-0.0834601315978061	-0.164381402523237	0.0352411306943196	-0.0673777339939515	-0.071226521400748	-0.136113710935185	-0.207197601197846
"56892"	-0.0372615230479931	-0.09586652852001	-0.184379982356168	-0.0232251192876184	-0.023765097193154	0.120623799990075	-0.00205361655600666	-0.0505591527783696	-0.130759176443462	-0.18979469029234	-0.13065372189268	-0.112788408881	0.0230161809922679	0.0862553462588279	-0.168381350375904	0.183252708234535	-0.20091153811005	-0.224329641562236	-0.12457138094351	-0.0840773957301744	-0.130222467937945	-0.0515019721586175	-0.00425308672744241	-0.117221913123232	-0.0392221828897012	-0.00995138869238381	-0.0681476012954847	-0.0973444014025443	-0.130808393286633	-0.0128385023028673	-0.217869233825838	-0.0671656908654587	-0.0640061301250326	-0.0274632428220881	0.016016290909416	-0.118271145152208	0.0337173112664527	0.079772604365094	-0.0577262837317074	-0.17912890496724	-0.0158474738543127	-0.116811642150369	0.0493541310232218	0.0116015839007035	-0.0078894450414844	-0.164027526913723	0.00381852268356999	-0.12918174391203	0.0404729655518085	-0.0741638279269462	0.131148994099706	-0.0803431669731193	-0.142206768619035	-0.034172905856267	-0.129660151633477	-0.00880883525895136	0.011738676609342	-0.119398013129577	-0.130170859578696	-0.0928771477854892	-0.13412055110671	-0.123136015295366	-0.0237743890730677	-0.198384085746934	-0.0129048024692621	-0.0675080485595577	-0.0563395734741617	-0.0787854145245933	-0.0137521889673399	-0.146630049916535	0.0398735658900495	0.0529252064722266	-0.111146404214755
"255101"	-0.0897707390324286	0.0390758152684722	0.0979122768074413	-0.0419046234620492	0.108332916615157	0.174471459498995	0.047088069487609	-0.0365322965096661	-0.0215735040198841	0.182072021442186	-0.0970523520922075	0.0970038571408584	-0.0997842271862754	-0.0201871029047533	0.109392093952287	0.020282209580128	-0.0496917678761517	-0.0691571362568005	0.0222341271666461	-0.0708002054506675	0.0628183373226993	-0.0547549624078729	0.039560903211513	0.00321246669902858	0.00181614315381872	-0.07037449744742	-0.0225398573463016	-0.0175263661533401	0.156710727002907	-0.064621345769986	0.0436790258096546	0.0363896987755491	0.0773257922510967	0.0145833037388149	0.0196954876727007	0.0289570563246877	-0.067304700299831	0.0758662563194451	0.12343212841207	0.0693119968131775	-0.143790187345579	-0.0599268703818796	-0.108506446829091	-0.164354228037258	-0.00757675926775037	0.0272145010189217	0.0132377012793682	0.0288305070821573	0.0119368098692706	-0.108416330759285	0.113881272956197	0.0149561948377557	-0.0865954289691307	-0.0353944886883445	0.0536029490179004	0.0179061924873319	0.0692843787324881	0.180917753885162	-0.0179980000521289	0.0846428791349811	-0.0625841060362453	-0.083771050695021	0.0967752454180753	0.10040334926759	-0.0166149912529883	-0.0845799549963221	0.0151614727522244	-0.0115897188941945	-0.101871575724896	0.0149643172667974	-0.0236069529772684	-0.0640754308314305	-0.0265004736893615
"55839"	-1.00347123177772	-1.0619438088583	-1.08853306867846	-0.876291635968007	-0.982859555976232	-0.896651410486446	-1.04871013620992	-1.12411632273578	-1.19181094345287	-1.01700098054837	-0.821547197496245	-1.04840800820837	-1.20670165012639	-0.973615502028337	-1.06859393150754	-1.03873146471957	-1.00981427597265	-0.786764126708943	-1.06905890566098	-1.19705543844971	-0.732375965919761	-1.03329244903033	-0.941204318068107	-1.05062021765774	-1.14376474319438	-1.1591434777229	-1.15900608000282	-0.952755630056993	-0.825335198907459	-1.09382507203622	-0.869807899006562	-1.01829139933459	-0.891977547829602	-1.05879792942449	-0.906098801320743	-0.939172713901528	-0.970409251987553	-1.21488601626081	-1.09885526602382	-1.20356130237971	-1.04019105949224	-1.01714137747172	-1.11207631519663	-0.861554528902987	-0.967430457235918	-0.95856029917988	-1.08990657746349	-0.895606282387181	-1.15199725459062	-1.03186839205707	-0.843923806918918	-0.879703501661454	-1.11646993181469	-0.751191437396922	-0.994519569111862	-0.92235703523942	-0.893675951251056	-1.22189045658516	-0.942359535155616	-0.86830112965424	-1.10232030364881	-1.04097969082261	-0.928312859339607	-0.866897347192487	-0.95013934327327	-1.00997320987737	-1.16157153335451	-1.27768258614305	-0.984222791830317	-1.20877447583409	-1.13064034167617	-1.28991710552418	-1.00279233580674
"1441"	-0.207567207350505	-0.131635807449761	-0.143205003157206	-0.102259075797048	-0.149490607896422	-0.178366052363459	-0.136098453738342	-0.174054316236295	-0.137647994572105	-0.0826991210419577	-0.108081897623068	-0.177733101622146	-0.200184464929858	-0.00263688936302147	-0.15045711178372	-0.222296767891904	-0.063828069094063	-0.23222888706971	-0.0351999089528065	-0.198647743331791	0.0805156795772656	-0.14359745813479	-0.164173493778271	-0.10244654332275	0.0355043192581703	-0.0870945103273092	-0.219481894867034	-0.181526522162838	-0.128716824991419	-0.188462916618118	-0.186767050324585	-0.0951393248925151	-0.00375299726597559	-0.0900877313779765	-0.172146790588216	-0.188037575910383	-0.151844420473184	-0.157490255981055	-0.163162977895864	-0.130525076712086	-0.0764622450721834	0.0217278520223799	-0.161307202207044	0.0285235728381063	-0.230987391471776	-0.0856208123229904	-0.0303844915977059	-0.0775702485313647	-0.0890259951477862	-0.00390216586152172	-0.14047317887821	-0.0408336125206813	-0.363063012181617	-0.263220311074833	-0.0359474987915674	0.00869688953788533	-0.120943348129514	-0.156667245758814	-0.289551523288079	-0.0309616891904654	-0.074161541549346	-0.120507459529584	-0.173871550188123	0.0424684432485148	-0.0983832847401051	-0.0953445702190806	-0.134233924238822	-0.169373440150104	-0.16555439341196	-0.0954951812215262	-0.0582641660971655	0.0694278721738605	-0.115062069256989
"7813"	-0.153777767886699	-0.125560637723853	-0.390733908658405	-0.110854285946493	-0.126709856835725	-0.113013439931846	-0.0450017746628461	-0.148416135464266	-0.0513761247672669	-0.208845974179997	-0.197836971962581	-0.16870044386413	-0.0232731510068494	-0.116870604187116	-0.136398522087471	-0.16864281369795	-0.128111686924941	-0.330817650092234	0.0518471696551176	-0.0518320808603071	-0.144126592316932	-0.109462064136609	-0.0467350298245895	-0.0787611813600153	-0.222291765906999	-0.165459081757216	-0.0542060196687052	-0.143316608499271	-0.229842722286733	-0.217703702653966	-0.307936136490443	-0.163720800434173	0.0254194246110725	0.0101251455172905	-0.206438551942802	-0.167476903722663	-0.168077247140854	-0.17335962482789	-0.13607634580396	-0.0689501684162118	-0.127622246051995	-0.16087772841311	-0.222480478413283	-0.0231724752052047	-0.226455023217116	-0.0256414471338753	-0.0521752158797016	-0.0783355239847239	-0.111590438504156	-0.0668583886619537	-0.0584643108535701	-0.147291651733404	-0.19659713943792	-0.173721973341935	0.0299317517995196	-0.211910330078176	-0.115621749251054	-0.259066954595875	-0.158420293021922	-0.168325434687115	-0.146347111374269	-0.0156425178869706	-0.0145212794879684	-0.0899641956002666	-0.105819079363561	-0.122618819729827	-0.020524640556884	-0.226046432512293	-0.15361508365152	-0.244301754485104	-0.19754228430574	-0.0241758238919529	-0.16428390666831
"2166"	-0.159483190497242	-0.0416133596714502	-0.205545243658603	-0.185441243538733	-0.0115267170439483	-0.18296735825761	0.0120333066756609	-0.165599527755618	-0.166189366273856	0.1139252430563	-0.16171398218351	-0.0318020135077064	-0.214792199130172	-0.0840829833996311	-0.0579340426819829	-0.210670935813928	-0.0376395799136761	-0.0368115336075955	-0.107224881823927	-0.21225997145955	-0.175018578655323	-0.0462171603652518	-0.133137838340374	-0.0686724876605076	-0.13676660772543	-0.0310501419212902	-0.0480295747439716	0.123190415979968	-0.0906787430163717	-0.102239335044898	-0.203447776337886	-0.0845212963143053	-0.142484646564698	0.0123532651858116	-0.0948577941524963	-0.297510625853119	-0.114910737893722	-0.413030400799422	-0.191162957079238	0.0165056432103174	-0.141248531274843	-0.123750078671713	-0.159699609164338	3.27427534528859E-4	-0.149610023669715	-0.0111006641756992	-0.272464507052471	-0.0197963798180667	-0.0933735647851984	-0.0594484640097974	-0.222009613374712	0.0279515619104395	0.0803016334322024	-0.0939896418133695	-0.0110205723620902	0.0800367274860908	-0.164003176656165	-0.0639956164504218	-0.265629733255201	-0.0609967273283246	-0.0259552031394846	-0.0302265799674498	-0.288086841493808	-0.0994054733333154	0.052654635369379	-0.0859737050437652	-0.032250329619093	-0.24992093140019	-0.112503810968973	-0.0690425167186162	-0.276063077905932	0.0749924225581137	-0.213028131047207
