	"ACH.000025"	"ACH.000030"	"ACH.000127"	"ACH.000188"	"ACH.000226"	"ACH.000307"	"ACH.000475"	"ACH.000483"	"ACH.000647"	"ACH.000648"	"ACH.000738"	"ACH.000882"	"ACH.000921"	"ACH.001134"	"ACH.001274"
"95"	-0.0221726834042793	0.0478415776167863	-0.037219923454957	-0.121658288267758	0.0123376646317504	0.0176377155558825	0.069742330032328	0.00364453595743399	0.00665789592613505	-0.0424663514428436	-0.0331310108229011	0.0267045353972403	0.0819647267749462	0.0739147448513213	0.0280775094048492
"9689"	0.0876398619777215	0.0640278980163974	-0.0496807734388701	0.162149778706761	-0.0303386146788805	-0.0420476665575341	0.0546278496040175	0.0342768541472749	0.0831357624232403	0.0385624040174324	0.00397127290678126	-0.0581975237035837	0.091986090072071	-0.00612509150685806	7.80973984526965E-4
"941"	0.0874510736420728	0.0528424280288173	-0.058710788955308	-0.125626874393186	0.0594831034839693	-0.0733121315239807	-0.0655024723831003	-0.0054413188032341	-0.0847101903548634	0.0625609547599926	-0.0638380756674807	-0.0638338875068397	-0.0938159221313463	0.0323147399272987	0.0666987634739667
"1977"	-1.0875073598384	-0.963672013327673	-0.778310591434941	-0.777037842799604	-0.867011824329626	-0.760075419761222	-0.895036830382759	-0.748057964692017	-0.864220778067254	-1.04278088018723	-0.865091499982876	-0.982302606713659	-0.968728220120767	-0.92750917835085	-0.669376713156355
"60528"	-1.02268168900692	-0.599025521569122	-0.652870096542442	-0.630567375179181	-0.844860196835473	-0.637579849068604	-0.625753199321423	-0.596775386621755	-0.717905314816832	-0.406410279635863	-0.660214179515114	-0.742945587944572	-0.901375876198036	-0.651614592473585	-0.779754857148395
"2058"	-0.800688283738427	-0.942453297101861	-0.917243134728985	-0.857702440098702	-0.565311638750048	-1.02285743567909	-0.911015310181633	-0.875668895366786	-0.901781184292037	-0.672101171666041	-1.01332170593574	-0.854998639039218	-1.06941072573277	-0.952493932418592	-0.695297590051111
"23560"	-1.41389746671616	-1.09146209342097	-1.27941088015963	-1.09253759462488	-1.02098027056833	-1.01140826548136	-0.961512260024564	-0.954505838500279	-0.974567221132243	-0.814633410635843	-1.39048063622542	-1.04235131870531	-1.07840141386286	-0.97581216991154	-0.994275242556093
"55699"	-0.874781871698194	-0.860638485273548	-0.864054470544936	-0.856439327111935	-0.604461986975207	-0.997427162321405	-0.797787055235937	-0.800870926713448	-1.00310107185752	-0.787949558118067	-0.993327243137898	-0.867411023626954	-0.881817697164776	-0.808473007009648	-0.864510850248121
"84549"	-1.51396236817802	-1.31108221556624	-1.36747275818709	-1.3527576537206	-1.25965561222791	-1.47590075281406	-1.37739156879357	-1.47438818921321	-1.32954104326378	-1.40460095410982	-1.3748825788394	-1.38173915955108	-1.42224013479887	-1.36483496861501	-1.49041151424218
"10199"	-0.933509654697706	-0.685302080811581	-0.766083853196897	-0.740959089683389	-0.781695568880577	-0.776587275114289	-0.627655786916664	-0.8864283829891	-0.786811459972483	-0.635661329703672	-0.785278748783091	-0.892110525194178	-0.954605028213764	-0.899607794522743	-1.07183282458407
"80155"	-1.09133022182451	-0.963931486009111	-0.945067786080126	-0.889044112045637	-1.01021216338296	-0.986778392324641	-1.06976193381024	-0.583418024864609	-1.03560281038191	-1.01461541937026	-0.711134677790675	-0.838012221384371	-0.964103546014001	-1.00220939547386	-0.907975286323279
"51491"	-1.13809381781518	-1.0692146232245	-1.15485534688639	-0.944807215856944	-1.05684865563366	-1.1170397918064	-0.929008012305815	-1.10471497220455	-1.02581708146841	-1.01233760365007	-1.09314596509829	-1.07119210759087	-1.20938512204398	-0.985677481290841	-1.28376385857067
"51602"	-1.29250469243023	-1.12303860228589	-1.17341177737659	-0.827464139647778	-1.07517231679432	-1.13983003582112	-1.06801398693046	-1.16647076910162	-1.11077133358722	-0.702367454249436	-1.21279648897969	-1.13071940218994	-1.27991332205574	-0.941138137723943	-1.27414909275509
"392309"	0.0720393225856442	-0.0789663359011598	-0.00339097332839596	0.0129496276034585	0.0224801942043876	0.0422874902485857	0.0517369855925504	0.0667764927017262	0.0269818927019323	-0.0276713810809916	-0.0618701318176475	0.0382496684786392	0.0154697059010307	0.0223173471704454	0.10528111619776
"56342"	-1.1956850334075	-1.19018632331513	-1.01969076804005	-1.02762300635791	-0.982143938874135	-1.41001231532656	-1.29957892133933	-1.04203846673521	-1.20737087753067	-0.913816047653839	-1.16866722834655	-1.15002364273993	-1.10854843844152	-1.00817506758766	-1.31910035980065
"23398"	-1.23247196793503	-1.36963643793279	-1.36573932612871	-1.25402956400002	-1.17314076497044	-1.37260189586706	-1.25610775759257	-1.17561843892625	-1.27195876377451	-1.40058681384967	-1.33955145894452	-1.2402981327282	-1.41303078600959	-1.21736792557206	-1.25063551951624
"5822"	-1.21444477552121	-1.14697521553134	-1.29792284810685	-1.13969838664525	-1.05580905786805	-1.34250540850764	-1.21871102832367	-1.03791762314781	-1.14140583710061	-1.17506438072774	-1.22284398267988	-1.05736862065723	-1.10701023939693	-1.21548483983204	-1.05508370836944
"400966"	-0.0745495229549491	-0.123968398210103	0.0982724415353329	0.148888962849553	0.04913401117926	-0.0463080324766449	-0.0668720672557672	-0.0317688402033265	-0.0354614926785715	-0.152791285735402	0.0134055475469485	0.0596835910605967	-0.106183279416473	-0.050433191645722	0.00266252870886132
"26156"	-0.934167487577653	-0.935121183813223	-1.06176388778316	-0.89956497003285	-0.863014593112893	-1.00839248963319	-1.09202065842043	-0.972795831135537	-1.02745655989886	-0.887611724927256	-0.999542220894188	-0.972025828070393	-0.896551482487042	-1.01335356125016	-1.11697315256287
"23517"	-1.23047562365085	-1.11694800489791	-1.13996862740761	-1.11036037730052	-1.0889612571556	-1.20901377941327	-1.09543611110672	-1.08730817357441	-1.1711533985234	-1.1987241487618	-1.11500529630429	-0.9607428087335	-1.25514409547547	-1.13130288672955	-1.23074390736097
"6509"	0.0453045191188495	-0.100870066750323	-0.0186773456168334	0.0455846820552811	-0.057297242642864	0.0163643787803851	0.0714375830377229	0.0628990241122288	0.0315839847136436	0.0731667129652123	0.0751590771475336	0.00940454078044316	-0.00258975790901152	0.0453728703591455	0.11299561270788
"10237"	-0.726597785274475	-0.757434578874368	-0.594571667252447	-0.662213851123449	-0.431724474029466	-0.788535762280177	-0.498152690857166	-0.642402552286899	-0.658198832001714	-0.377154017097179	-0.650002028178147	-0.513297548786435	-0.466640548061452	-0.396371471383591	-0.566699156647439
"83756"	-0.0505424550747445	0.0768458064805734	0.00468103731294983	-0.0296733952992519	0.0451932510451608	0.0554262601717712	0.0600546423978766	-0.046064086577805	-0.0152060845149968	0.00254425640796909	0.0889904013473535	0.0261259818930039	0.0193098678025162	0.042889083210914	-0.0834906446676121
"729873"	2.0063220731181	2.01176149888605	2.0740178666258	2.1843379328435	2.37162716417698	2.0831646011987	2.04053278681672	2.12075369940437	1.9928602444954	2.12801237140822	1.96890298391849	2.19584895321534	2.05502271488513	2.37703208540108	2.05834720413285
"55319"	-0.868465056702623	-0.791906697254364	-0.922257143426603	-0.816797343771586	-0.82603105654808	-0.936316542270799	-0.90959993503339	-0.928163333649367	-0.853441683566128	-0.843310895826477	-0.961988751911963	-0.720847991024756	-0.82168661773792	-1.05036551553232	-0.646179824256828
"51605"	-0.155041348863456	-0.335640525356167	-0.215080355022053	-0.281620505973084	-0.353348770089147	-0.322737850311608	-0.3000230703462	-0.175264311551097	-0.293095017990897	-0.145794516544646	-0.305521249518298	-0.36759532604672	-0.703226657299427	-0.417415849699632	-0.376151043393884
"10054"	-1.07646517618824	-0.877817734787854	-0.961628568832217	-0.840011007513633	-0.827654172035779	-0.863622708595199	-0.873015213638169	-0.748680887820767	-0.756429790416977	-0.883196189810853	-0.933262066558275	-0.806601849244512	-1.04998377675337	-0.869966557404458	-1.02805824255287
"9816"	-0.704555171327018	-0.586166843848432	-0.449511774866358	-0.49029897765308	-0.547669439322537	-0.539333986259482	-0.426194886889886	-0.458263472402382	-0.522173517801179	-0.352104173246521	-0.466263155850105	-0.59626476133464	-0.779248083341226	-0.585765692290514	-0.568788960563814
