	"ACH.000017"	"ACH.000025"	"ACH.000053"	"ACH.000085"	"ACH.000127"	"ACH.000138"	"ACH.000146"	"ACH.000207"	"ACH.000226"	"ACH.000233"	"ACH.000248"	"ACH.000251"	"ACH.000253"	"ACH.000277"	"ACH.000330"	"ACH.000339"	"ACH.000356"	"ACH.000416"	"ACH.000444"	"ACH.000448"	"ACH.000461"	"ACH.000475"	"ACH.000481"	"ACH.000484"	"ACH.000502"	"ACH.000522"	"ACH.000580"	"ACH.000614"	"ACH.000646"	"ACH.000697"	"ACH.000725"	"ACH.000763"	"ACH.000773"	"ACH.000783"	"ACH.000805"	"ACH.000822"	"ACH.000827"	"ACH.000829"	"ACH.000840"	"ACH.000846"	"ACH.000855"	"ACH.000900"	"ACH.000929"	"ACH.000957"	"ACH.000969"	"ACH.001134"	"ACH.001164"	"ACH.001197"	"ACH.001554"
"55198"	0.168778823908993	0.0554268912968222	0.0692798778988673	0.117319045451627	0.12317502386862	0.180466607807725	0.119011996554816	0.103370474107218	0.100542315751128	0.157348648831092	0.0862691874619924	0.119291059142217	0.18211796432525	0.106042064073895	0.242539096330405	0.159512842992628	0.0866131437776455	0.0608750034649271	0.0685162532033525	0.167660990932484	0.0200414846143943	0.100158973194824	0.074368793189659	0.0505071744678471	0.0902412681704997	0.126386170299889	0.118376468711545	0.141281166137364	0.228854961914461	0.115175338397702	0.252201760676171	0.164340797113016	-0.00377927073002567	0.0289238832239827	0.154730209849058	0.160536103646014	0.17985746716415	0.109219083685975	-0.0503095454258854	0.203984434010975	0.15808193952869	0.00309760352424662	-0.0777272100123327	0.142923556716833	0.133947862212464	0.121795348480267	0.0262114881150056	0.0846196667415411	0.105161721961684
"476"	-1.03194657435106	-1.2144039800877	-1.34201379011083	-1.57177781608857	-1.18337414170369	-1.30417141369448	-1.46017101359063	-1.48912467898895	-1.16957283400163	-1.00116849399415	-0.399400141324818	-1.20246331771268	-1.41203462477106	-1.39980617097193	-0.88665406722765	-1.35262665715196	-1.45025184987338	-1.23994845252828	-1.08132610891879	-1.23369326376336	-1.48576768883448	-1.27025210893742	-1.28659271042917	-1.66534531760235	-1.41799742157881	-1.30200310508828	-1.23887038780601	-1.60153784500261	-1.25250629292521	-1.20231240907254	-1.44780802603211	-1.48540255501032	-1.14753716316924	-0.97523250459687	-1.17297466082902	-1.38435203500117	-1.23102277427735	-1.02431626346458	-1.42036885267421	-1.16350714999318	-0.905281790620377	-0.74600182457086	-1.23960787235154	-1.07291235453989	-1.1520440059952	-1.07245569504947	-0.828419442549779	-1.44421293834523	-1.14761924358914
"522"	-0.425390745252172	-0.385809848272891	-0.376624662103626	-0.38661035433693	-0.544737888162677	-0.217086471169569	-0.418031791828373	-0.218722945797334	-0.11817458799236	-0.238762783455189	-0.279618364423104	-0.219172588780249	-0.216069423544457	-0.470121332583436	-0.588412512041405	-0.248148675074437	-0.460894558836061	-0.241322341133582	-0.449437473375909	-0.275676070763197	-0.508425579929407	-0.424767632639344	-0.307845260476174	-0.279505579398168	-0.30834736863797	-0.384248952156622	-0.151042303736364	-0.381505894663259	-0.404979009843764	-0.295004457820126	-0.5299366669561	-0.361133611314911	-0.193519416594391	-0.315378154634943	-0.124809979830759	-0.174676587988048	-0.168834219468752	-0.31836293633115	-0.523473487887766	-0.483304856822544	-0.581420858060965	-0.304140798289033	-0.157878935370817	-0.299688561686353	-0.611695309759928	-0.350982191678153	-0.290003156925131	-0.160947399141844	-0.361248776334972
"51606"	-0.424343371218901	-0.503500831133199	-0.580764483335431	-0.760210953334037	-0.556189236010408	-0.570730862950833	-0.520930300123049	-0.80847222260886	-0.749639676817247	-0.465452392840488	-0.320922962754289	-1.03261658834614	-0.572444110104482	-0.952701465191129	-0.626467922495887	-0.638461675742813	-0.919016064153855	-0.690933975371429	-0.621621109579565	-0.403844442005855	-0.283838729853638	-0.576705547951721	-0.312331869218043	-0.753727432401527	-0.555115486958325	-0.570878590618811	-0.55843108436965	-0.611848265429964	-0.854689284477727	-0.388217111158751	-0.689357642257021	-0.590197856841773	-0.427363924761446	-0.639084068230814	-0.598433641998912	-0.769062804867084	-0.572551694779301	-0.473522322231367	-0.521844292829647	-0.821161810144693	-0.304497107840683	-0.506355049129037	-0.694809772535751	-0.61642176863443	-0.460288114813319	-0.42832530729975	-0.726530393424887	-0.437055544518882	-0.586758628730884
"126792"	0.0472824874599936	-0.0249567386720771	-0.193977514186477	-0.372673052314897	-0.0198908397842449	-0.138935942692115	-0.0610923935197427	-0.0821813638712848	-0.100297507127924	0.035995066132432	-0.189122911866768	-0.0113015250284131	0.0271090039376212	0.136684498774532	-0.341183927536958	-0.00658107021934055	-0.117983498062995	-0.150833676952609	-0.143948085691661	-0.0733992830449961	-0.0741550768653036	-0.140528094977571	-0.0606803992714143	-0.00704544933112023	-0.0614806656483124	-0.0582596818124373	-0.104282741738531	-0.0421479312529346	-0.430750539320252	0.00994355442370132	-0.257515327830425	-0.0605574401172913	-0.107369908108522	-0.0705362090754291	-0.200012228324575	0.0447287470557219	-0.10769961959422	-0.019644306006333	0.0710938063023993	-0.292006584355911	-0.224193397554384	0.111334620224401	-0.0636684985773807	-0.023927420420909	-0.0733474579627177	-0.0546502132995719	0.0781685130037121	-0.0445286771651682	-0.113470523380588
"149954"	0.0386551290704007	-0.0692306624425924	-0.0759137921993729	-0.105814403375869	-0.0277729358783318	-0.0871120201593052	-0.13098854845575	-0.185934755610403	-0.160928848064666	-0.122454344099445	-0.0542163959922816	0.0312322901236733	-0.128818216483503	-0.259389818222202	-0.102871589354216	0.0436951956818067	-0.0616786300635044	0.0251882739654702	-0.141588517412974	-0.139638618868755	-0.0136458841576377	-0.0768268427158263	-0.135685102208527	-0.102252323692509	-0.137199509506286	-0.051400987462562	0.0180988290839015	-0.179809647378341	-0.144054451522315	-0.256237565159317	-0.102019875603367	-0.0663471827483995	-0.234200568617263	-0.0867648541656823	-0.0464308211648262	-0.23125850815849	-0.127121124218326	-0.156790642545246	-0.19500315763868	-0.208576383373431	-0.136494079371303	-0.0666057818737032	0.100026233344176	0.0455407092758142	-0.109276727059147	-0.0710715965486228	-0.0560887531018165	-0.0251733480928737	-0.144070926244278
"165257"	0.294044035052924	0.0634491054591591	0.234345587234649	0.0788601218842771	-0.0146650565036611	-0.0299848875554831	0.0165657226161818	0.209913126891409	-0.0260998782378943	0.172796041269293	0.0776193148160942	-0.0245871920689138	0.147791964101138	0.104401266301093	-0.0202276449362823	0.0415856158712314	0.181480846163186	-0.0164319350901592	0.194968659321136	0.235244661380139	0.0985264218163274	0.0597616677380516	0.035759119309796	0.293295029370331	0.143847592810695	0.0350500497604882	0.0876126283033746	0.102348709429527	0.298912160318505	0.177981364540599	-0.0430524278956611	0.184088265549662	0.106872584333622	0.0943104964211434	0.0571385475159145	0.126296380327035	0.124709335244237	-0.0968075589622933	0.204874184421142	0.235803938443851	0.149751820966661	0.0348381237574149	0.35444989652817	0.224003193155371	0.216276566724141	0.0112404360530684	-0.0257526326532409	0.220853357781995	0.0292088537409213
"79098"	-0.0667253139486228	-0.0852200335218956	-0.0530510169165778	0.0845674646746119	0.00928167035662048	-0.0279539609554971	0.0494343083435578	-0.168234558986563	-0.287717645584154	-0.0651569873821568	0.0523731379556824	0.0504866036054669	-0.054200232789897	-0.158060961069555	-0.0917013596701043	-0.00699669171173419	8.87791270220392E-6	-0.0280417816934839	0.0269032131356117	0.0573523881915671	-0.0731806813346248	-0.0300030209434796	-0.0960673721567217	-0.0579034869160162	-0.0223065420611685	-0.0490805923775011	-0.00669251192522047	0.0205643785201634	-0.2384134490801	-0.282032577702293	0.0261964146795651	-0.0090613155341841	-0.0666855754072824	-0.0457769777099895	0.0381667182534707	-0.123640683746613	-0.0826682287649571	-0.114039842431204	0.0584851732633806	-0.187955888489471	0.0908342772605283	0.0126057871610021	0.116727149193947	-0.0226112050518109	0.0496178371128237	0.0941632224131028	0.00119222207668775	0.0410498414228882	-0.0798024903964867
"832"	-1.13485631769428	-0.810238923016444	-0.70734201525673	-1.22660526164852	-1.00809747974142	-1.01040367182182	-0.874568732198342	-0.689863957514256	-0.951593591404473	-0.817460742417288	-1.01014851892278	-0.940559740039898	-1.12648544472219	-1.39303761895999	-1.11049076911362	-0.969214727793532	-1.01105237324017	-0.779653924757861	-0.906547303202056	-1.08363987388883	-1.00535278523427	-0.999461255808357	-0.956285816644374	-1.08529806285705	-1.26035015474116	-0.625925775460874	-0.904101395463734	-0.690905316100947	-1.22466938779666	-0.886330783090792	-1.60148105521183	-0.840365042568906	-0.879903990170721	-0.964438463602125	-1.12428153394113	-1.00134746109759	-1.0252956358672	-1.13312102744861	-1.29513839948678	-1.05057548797441	-1.27869500381145	-0.901597198990978	-1.29783995267565	-1.03744087257395	-1.0797507298637	-0.843616302134479	-0.887449231423411	-0.897655236549893	-1.0515692370462
"11140"	-0.968912103977093	-0.927322094468221	-0.90347492641469	-1.11620854842402	-0.64785892234072	-0.908585043339472	-1.00227245515313	-0.928165233107591	-0.693445121313975	-0.955688730862367	-0.970887038329673	-1.11313274221103	-0.75758842530676	-1.03237755172561	-1.04876430877347	-0.951664983078449	-0.779470091737714	-0.913689085298897	-0.704209995045092	-0.914588675266213	-1.03048035969756	-1.02905608102904	-1.00550098099818	-0.636423734941979	-0.956326638804058	-0.910587709838338	-0.818350200672043	-0.837175977603663	-0.863364491962537	-0.735010401842484	-1.21923296913276	-0.780958264925953	-0.861951976544577	-0.905176530089892	-0.778070890942525	-0.670949725872722	-0.987190765472023	-0.796256606397759	-1.05752166078684	-1.15061327196466	-1.04213554139743	-0.84137456327636	-0.882308421450434	-1.01727878125098	-0.920195198837362	-0.918282550005814	-1.07616007674311	-1.12243623992925	-0.88591621047563
