	"ACH.000028"	"ACH.000097"	"ACH.000116"	"ACH.000178"	"ACH.000206"	"ACH.000233"	"ACH.000237"	"ACH.000281"	"ACH.000339"	"ACH.000393"	"ACH.000410"	"ACH.000421"	"ACH.000461"	"ACH.000476"	"ACH.000486"	"ACH.000488"	"ACH.000524"	"ACH.000528"	"ACH.000548"	"ACH.000550"	"ACH.000601"	"ACH.000618"	"ACH.000724"	"ACH.000776"	"ACH.000819"	"ACH.000861"	"ACH.000878"	"ACH.000885"	"ACH.000935"	"ACH.000946"	"ACH.000993"	"ACH.000994"	"ACH.001193"	"ACH.001228"	"ACH.001353"	"ACH.001740"	"ACH.001745"
"9212"	-0.993474880243878	-1.13183828746852	-0.979981293538584	-1.06381024892286	-1.05680026086243	-1.07295885449491	-1.09322072538232	-1.15557281160215	-1.1552980969912	-1.09294472165292	-1.17269558946145	-1.16345972817138	-0.949530110326756	-1.10492402673311	-1.06215894422062	-0.943103598599585	-0.746220332538582	-1.0727280040992	-1.13030341153193	-0.929381583415956	-1.13838977242432	-0.803797246275528	-1.03182078442871	-0.991758994827944	-1.20979991625734	-1.15863345217718	-1.22866096807002	-1.15176361194773	-0.965017735073579	-1.07288375381787	-0.921837944291473	-0.898262424621282	-1.05050363895118	-0.83017365960129	-1.13053782997931	-0.987345722789432	-1.07817987670352
"23177"	-0.334822908729404	-0.311700546531412	-0.484002008294404	-0.363976722173338	-0.348480372917267	-0.267056988469357	-0.379346654235401	-0.33892623660038	-0.339775752594716	-0.430238307746092	-0.295398804403306	-0.377502730291979	-0.546522827431632	-0.359966447283959	-0.452273940069205	-0.389553375962225	-0.397051452960344	-0.222794628829051	-0.396980965807189	-0.2744402102552	-0.383900127117703	-0.293907569243175	-0.287201294290461	-0.372850436596182	-0.472854608732792	-0.372233344865821	-0.180561576033661	-0.352025236123964	-0.225327860913801	-0.526289629381781	-0.503553807754888	-0.389597589026812	-0.371903756345518	-0.295095822621401	-0.323923422396194	-0.374838232844034	-0.436233431447414
"1690"	-0.184780195571497	-0.230034824934993	-0.170087331340587	-0.0879511154400711	-0.0852314973668388	-0.108136489455311	-0.158342647873863	-0.0860465034731548	-0.146834881221002	-0.277998151758526	-0.137680718900811	-0.261307452795251	-0.11270369918619	-0.128619084756924	-0.305025503120244	-0.245484510794859	-0.15949088484396	-0.263387915002334	-0.217034847562278	-0.239024522876776	-0.20935514735182	-0.179598194838443	-0.0992249980977206	-0.0611761127334794	-0.134335892311094	-0.251453216694316	-0.0695082373656773	-0.157775431326066	-0.150226180308647	-0.269477816745385	-0.302857620269692	-0.310541441153369	-0.139053715796631	-0.243096811813314	-0.365869632763976	-0.196624003534892	-0.244552811120859
"112487"	-0.472998266853822	-0.341505249795102	-0.281017021791263	-0.384156797558695	-0.365737008074618	-0.287023289567998	-0.0591070880809116	-0.216218781415402	-0.258054607320866	-0.358145265183896	-0.346601573342701	-0.253506049153712	-0.314576035446153	-0.313621590500097	-0.350485528132363	-0.237448606550896	-0.27241663628715	-0.349121413282994	-0.254784448287414	-0.223760022055292	-0.289254863568661	-0.238095607804401	-0.250563949926663	-0.313086440832819	-0.356942391566218	-0.259015751168103	-0.224964065712084	-0.205968655714674	-0.289953135659318	-0.377281218936646	-0.4656027945707	-0.183590047661485	-0.120775079391526	-0.127557787862974	-0.336097751279592	-0.445203664726597	-0.492388625401353
"94033"	-0.199017347766733	-0.106062425757696	-0.285568588268372	-0.140665213877461	-0.256120463772626	-0.205589544805674	-0.204816332849391	-0.186201516407015	-0.283528899605474	-0.156725518163508	-0.346190417054102	-0.209993170216727	-0.340135103405193	-0.230342382188969	-0.214029141278826	-0.289530518329364	-0.271760650907212	-0.100825629431393	-0.198977698863187	-0.371482113757478	-0.280741330699685	-0.127152842735131	-0.124124731627648	-0.20847998022118	-0.139630294303873	-0.162247455702747	-0.174319830180237	-0.300478644276558	-0.119789467132165	-0.262478011118335	-0.370303599100477	-0.217540831380112	-0.237539040786351	-0.184299369241804	-0.219523856720235	-0.314466717019002	-0.277933374157428
"29889"	-0.727973407678965	-0.856404221699813	-0.817014569025875	-0.782836785221947	-0.693310841396792	-0.831098436063654	-0.871751868605483	-0.888696754397543	-0.880354105249314	-0.815229073319175	-0.988476828139263	-0.860608017145751	-0.822097632710506	-0.756368150557112	-0.894016383507156	-0.794010592057385	-0.557171627834268	-0.826972610393627	-0.846265510400305	-0.911780721274633	-0.836264823041204	-0.700461426660042	-0.507036074755216	-0.840305532920133	-0.961939208993546	-0.577759903045089	-0.713958875722842	-0.917570476907498	-0.88820083293786	-0.84718741198443	-0.69776297542977	-0.758346763861525	-1.18524833635204	-0.750968919193566	-0.954152296906993	-0.881276584873306	-0.5672103955632
"54865"	-0.1438878361893	-0.151863650169793	-0.182047908329826	-0.17138744562716	-0.130327971019212	-0.224720500285035	-0.0948169879558149	-0.262141229435659	-0.0819609518146883	-0.131017443882533	-0.23701881486297	-0.276563859649484	-0.166778487378837	-0.242198018992982	-0.438056495981811	-0.188970444942123	-0.0433941178191489	-0.075005185202806	-0.125257772551903	-0.171104977928971	-0.274634222526061	-0.225895732914567	-0.0595261538108375	-0.102540618874649	-0.389128323111191	-0.131487017014955	-0.0849496830865057	-0.181605165996821	-0.252073353680863	-0.0930104597214779	-0.279811418873899	-0.0419259459397239	-0.236428808359345	-0.0670871680963582	-0.159680075747428	-0.0635248444278394	-0.0449085223928269
"2845"	0.0355939913354975	0.0581491750842693	0.0513359428875301	0.101041175020332	0.0714941053723265	0.101596921809562	-0.0260288794983496	0.137385729545838	0.092477176367695	0.0628065155003012	0.134867819760197	0.0505341161473286	-0.00280034617485141	0.0744664811915413	0.0849193721301405	0.034239864018324	0.0428400419331283	0.0796081519231355	-6.18691976455655E-4	0.0666265408354442	0.0874121836785673	-0.00466256697372533	-0.0435682603796154	0.0675382880709989	0.0436607214949981	0.118521080263787	0.14881118838172	0.0310719163561475	0.146019074856734	0.0647957536525599	0.0589489618401789	0.121262307511097	0.107337727726432	0.0294691473818906	0.0516287705059488	-0.0317941391237621	0.0396801438022084
"284058"	-0.668926080864589	-0.511035745720487	-0.676358923995547	-0.410081451503291	-0.573147893623136	-0.552127625771305	-0.472420037686549	-0.777029060770837	-0.781007272536656	-0.556463601352076	-0.568265766351621	-0.660023536180652	-0.626938353859198	-0.673260162630744	-0.552219551282082	-0.482594288682699	-0.69931147242523	-0.539002684533691	-0.459292347895329	-0.54389673844764	-0.472663300717418	-0.316609819000797	-0.483423784919953	-0.517950103520643	-0.574725326646417	-0.501948941421132	-0.34743979982718	-0.508760072534416	-0.662861960732902	-0.6809752623089	-0.598559761822937	-0.364924825384967	-0.870177007925612	-0.49248286034864	-0.605937363925439	-0.796449681767874	-0.836557761348064
"54934"	-0.79074980014275	-0.604390153966015	-0.78148777094408	-0.572476108241296	-1.02887461498213	-0.498758296673783	-0.679588448296086	-0.794392274121972	-0.654122822864156	-0.660646334607159	-0.794083675570389	-0.653504633576524	-0.621451715741211	-0.741305324222874	-0.805879630249999	-0.49987359723817	-0.854504460669341	-0.588166618215106	-0.737245220423319	-0.881171895350104	-0.619845632712334	-0.754890227804825	-0.708978197643608	-0.881328798453944	-0.621774124720645	-0.90877600339253	-0.861613292100901	-0.716306564564847	-0.820699645820003	-0.580951410659202	-0.891636964217639	-0.669461864081517	-1.01832921935121	-0.510961324620547	-0.649994020847292	-0.941157268281994	-0.760525737694643
