	"ACH.000078"	"ACH.000095"	"ACH.000138"	"ACH.000226"	"ACH.000291"	"ACH.000348"	"ACH.000407"	"ACH.000436"	"ACH.000500"	"ACH.000912"	"ACH.000920"	"ACH.001054"	"ACH.001111"	"ACH.001346"
"149840"	-0.220636320815577	-0.177063202110148	-0.209465613737441	-0.0131006459122763	-0.222979850957512	-0.180789437597871	-0.183526069672523	-0.0536663285654848	-0.239662538710611	-0.237198289981484	-0.383324053472782	-0.362606404897997	-0.255206252381679	-0.129340487965405
"1308"	-0.373119885495171	-0.247958251974079	-0.220798741314843	-0.164386203763827	-0.26972003753858	-0.27538695893115	-0.0672863134392103	-0.17366100521352	-0.438850781252493	-0.280074852140216	-0.189273465933192	-0.10033828840067	-0.156558626828879	-0.268748783406183
"22818"	-0.661818773105186	-0.974302427971802	-0.872295566277335	-0.961243484995941	-1.01751342026322	-0.970605778896738	-0.920209225453514	-0.981482661764122	-0.804417829098245	-0.932352588532269	-0.767262588476247	-0.872361993223743	-0.806125344475234	-0.925113712458643
"54973"	-1.21507083191986	-1.24452601243655	-1.08995600543099	-1.27548398853327	-1.18055287153444	-1.2646951952847	-1.13675090609106	-1.17003581048251	-1.43396057532321	-1.19243211731586	-1.13271971138536	-1.13392188869267	-0.973680737346892	-1.09011784852531
"57703"	-0.969326077626325	-1.07926599938029	-1.01454642594965	-1.11135186285214	-1.0637713292117	-0.979350991613836	-1.29115070218834	-1.1530768978783	-1.28005625467307	-0.9738000014122	-0.967522278624265	-1.1508579721231	-1.24709927453209	-0.967474161542561
"79980"	-0.675040748507244	-0.74331590840657	-0.603506111766201	-0.805994475991768	-0.605515741634077	-0.655240830358712	-0.846890397251603	-0.730838067696592	-0.7254774242173	-0.689324861591517	-0.598360504294042	-0.906670803538149	-0.634040470950158	-0.726843105581291
"1933"	-0.76792334567036	-0.683508393436514	-0.643046085035163	-0.6791531843545	-0.742921058916025	-0.685102645968536	-0.573934616309794	-0.66507851619356	-0.826751666197077	-0.544669812551145	-0.292607835752399	-0.644146697937955	-0.644225067036703	-0.608510101712242
"2130"	-0.637691320399765	-0.89761930141844	-0.831619359410454	-0.877885658082377	-0.812522174764147	-0.947247660200738	-0.889746746287284	-0.919805643445568	-0.884474350751245	-1.00489002299796	-0.631220922681174	-0.940182642984372	-0.817675299277349	-0.811923896167081
"668"	-0.260681240281848	-0.4043195341289	-0.222915061082681	-0.2877268761755	-0.356375143906794	-0.237006618284197	-0.533424793307093	-0.259095583924242	-0.284558779913097	-0.396414350638582	-0.173176037033901	-0.443806332404204	-0.268768297051841	-0.310144450502707
"8294"	0.0866957505969303	0.294800031635218	0.166235567860529	0.0262413059102484	0.306767846153535	0.238846548588895	0.180258746131851	0.0220785403479084	0.233273468825339	0.245608567264444	0.343000357735185	0.200352008148553	0.0498059266516476	0.260806159739748
"3614"	-0.208164811136732	-0.357050486005867	-0.287596137155737	-0.145233144867496	-0.411021519668899	-0.391835062010863	-0.400686109212268	-0.46480925543344	-0.383876887914954	-0.282115352130969	-0.24276693020199	-0.379746806733843	-0.475112940572462	-0.169501421226671
"26173"	-0.831615209543129	-0.894822690317474	-0.772392194975828	-0.81379640069164	-1.01131455142128	-0.927105881262612	-0.878714720043584	-0.853703977159656	-1.03045839419141	-0.862986247970415	-0.840774885255592	-0.835762391074824	-0.947277489214504	-1.00218827870505
"9836"	-0.154173050450324	-0.110334865612595	-0.0933884746980491	-0.224953371793001	-0.175896434198543	-0.0611842532297481	-0.163885494571336	-0.410399124056719	0.198677943245139	-0.209943808998358	0.0449777718576152	-0.204886779838042	-0.0978384329560349	-0.0867309457931979
"8888"	-0.815562699224987	-0.769738876278218	-0.662663692015863	-0.765195223538718	-0.79394339097447	-0.813833120977997	-0.680223564449509	-0.744171144808425	-0.866014499351536	-0.746653904630833	-0.603923665417393	-0.747073664784479	-0.740608545675319	-0.723954129671137
"79003"	-0.712680199399247	-0.745979937886999	-0.608033977633531	-0.619826917154693	-0.556560711688992	-0.59268980583686	-0.581105218613624	-0.603238845245649	-0.468375810900208	-0.718199989919255	-0.662602915510371	-0.686733856995165	-0.664084907434138	-0.624473748696221
"55666"	-0.587101429054321	-0.831530834848354	-0.894903622230441	-0.718134854453419	-0.783789919949959	-0.835124042199022	-0.860637551840045	-0.795003530449854	-0.801403689150635	-0.850018794874336	-0.647410110779274	-0.857300417384213	-0.854273923576012	-0.750223055035234
"79902"	-1.00926654936428	-0.959878399607252	-0.944511056723281	-1.11035345414269	-1.00624384710803	-0.887747889409671	-0.879880692498301	-1.02882157238467	-1.34140352199541	-1.1043263249787	-0.878107950700578	-0.950249837675418	-0.754676688624133	-0.992065426409708
"56914"	0.00539034075224559	-0.159250920338406	0.00873053295048264	-0.0683409111411552	-0.137463696172295	-0.022220212279579	-0.171329785940001	0.0468661272197402	-0.201906757680424	-0.0861737098236038	0.376846863262472	-0.121258629951777	0.133716382203542	-0.0635607848383509
"23649"	-0.841712212794219	-0.882879926752932	-0.906240403977946	-0.752026547413809	-0.956725441010066	-0.75046101234613	-0.810373887582911	-0.68864704443633	-0.837275751386757	-0.840786495289214	-1.00288720194334	-0.837266802782804	-0.641993892046113	-0.640363725130483
"5441"	-1.71143288918866	-1.77330898554911	-1.72573047200694	-1.74567888148824	-1.7549442516628	-1.67794561385162	-1.65906774935052	-1.46863487663979	-2.00140030834782	-1.5493071792685	-1.65617459369867	-1.4697482392014	-1.61578284459882	-1.74891814410621
"5462"	-0.372986749342817	-0.563633275061279	-0.522681895377191	-0.461074352643874	-0.645135868935723	-0.506250305654809	-0.493803812179897	-0.681341765208696	-0.558763128635917	-0.577682522358034	-0.526262025174118	-0.83272156006936	-0.494036982640495	-0.557739020582884
"5687"	-1.58235003311509	-1.446644912495	-1.53244161184495	-1.52269742504769	-1.48934428607897	-1.58223284400535	-1.5954435467164	-1.62562481670155	-1.73429965526559	-1.5191566356744	-1.86008511380284	-1.41554909318064	-1.51352355356894	-1.54396899189235
"5901"	-1.89880596896724	-1.98226377298096	-1.81968469409443	-1.91890021856368	-1.94982077400302	-1.94159997111245	-1.62903615746185	-1.92793738075713	-2.05214067833269	-2.02505182739125	-2.11139678309686	-1.72949621365893	-1.50022345636145	-1.73541554482739
