	"ACH.000009"	"ACH.000021"	"ACH.000030"	"ACH.000097"	"ACH.000099"	"ACH.000228"	"ACH.000235"	"ACH.000256"	"ACH.000264"	"ACH.000288"	"ACH.000312"	"ACH.000383"	"ACH.000397"	"ACH.000460"	"ACH.000463"	"ACH.000517"	"ACH.000608"	"ACH.000624"	"ACH.000701"	"ACH.000711"	"ACH.000770"	"ACH.000781"	"ACH.000796"	"ACH.000867"	"ACH.000885"	"ACH.000887"	"ACH.001300"
"440138"	-1.16034328311207	-1.12766669999475	-1.23998722589353	-1.04995431318023	-1.16707498232053	-1.08068744061514	-1.2000905808671	-1.17594982385289	-1.07507274498346	-1.31867917131885	-1.13899571112782	-1.38046553301859	-1.29635404281547	-1.20504469775486	-1.0307063575945	-1.31794875783776	-1.33300543011863	-1.09292494966042	-1.05411803988592	-1.15044904741574	-1.02563167573377	-1.14133481335008	-1.24023739223305	-1.17141647065762	-1.24389337735084	-1.1240582535159	-1.07306020705598
"498"	-0.362645912883054	-0.284187950942902	-0.428736261161478	-0.311177097603085	-0.294419085842761	-0.257534200669794	-0.183081003901533	-0.331352147330455	-0.542123397789895	-0.436688527646268	-0.48339934516913	-0.43989488691283	-0.353625705991218	-0.492141831604134	-0.434559489782868	-0.668868263182886	-0.471372042087335	-0.439515107510385	-0.487100589969459	-0.33716235533807	-0.443971625485369	-0.587156824975952	-0.466612820696114	-0.354199184890982	-0.522235054241944	-0.524010054516154	-0.396414840838771
"7203"	-1.53188318812232	-1.52014366912173	-1.40072051452626	-1.36099214794674	-1.51519070026557	-1.60604605380603	-1.32354550357278	-1.34826803336489	-1.56399310125782	-1.5550175066413	-1.39884602101889	-1.58361839742932	-1.75574270202959	-1.3697541185316	-1.32882525628167	-1.56058290859063	-1.5494352548779	-1.43010160520045	-1.54340951912754	-1.52260087890825	-1.39344605337652	-1.43595025777679	-1.67158049228315	-1.36020202781695	-1.57115534123579	-1.46473229295677	-1.44754144918184
"939"	-0.305650728903002	-0.119796272109642	-0.208966631179468	-0.116469468515577	-0.208833738226315	-0.41123909614697	-0.188611090361045	-0.310654482847265	-0.182298851270201	-0.25172048729748	-0.128330512862145	-0.230324566645619	-0.160704679308097	-0.11983130681256	-0.109492593380856	-0.323621403614701	-0.410937102948604	-0.22501545283433	-0.217337775742727	-0.164354605444855	-0.301775009441784	-0.229439715038299	-0.178085203675997	-0.270616026944985	-0.276452208302103	-0.259479461050403	-0.408050348083127
"8318"	-1.38502161901977	-1.09987300622718	-1.49864814274305	-1.48938936479005	-1.20295362500909	-1.65562211112337	-1.48916178049549	-1.38408207170629	-1.43067009308607	-1.39433705960506	-1.50946073803413	-1.52211839271569	-1.62384180935427	-1.41692184554132	-1.49079950515003	-1.4429305216993	-1.59716491158903	-1.41164196281652	-1.54372271935931	-1.43496955275308	-1.48289479110704	-1.50386682059541	-1.4384894662454	-1.47301114514776	-1.46297437393571	-1.37438723141985	-1.44307189688715
"79643"	-1.43499650984358	-1.23242476388353	-1.3463593973156	-1.21046936666391	-1.11715193075521	-1.27776866582048	-1.32868218461765	-1.37782650366284	-1.33612410348372	-1.331592784046	-1.26583871987729	-1.30142210570086	-1.29383783575125	-1.40871542149454	-1.1863216451775	-1.32139749903437	-1.33354930821671	-1.19369275920365	-1.27284430999299	-1.25755544538472	-1.35841088265621	-1.29572492419215	-1.40430999578769	-1.25991214197176	-1.32518230163151	-1.21365632687949	-1.26109310860775
"9150"	-0.761914741121975	-0.807417931015946	-0.872936937318329	-0.684726344061844	-0.834679421953021	-0.742686151250608	-0.976196411863874	-1.00002078174506	-0.870925035224549	-0.663412340748412	-1.08532260710338	-1.01098764056528	-1.05045977551356	-0.782396701352276	-0.810579411107802	-0.969318823035542	-0.977830040974272	-1.15430886131437	-0.881408357145016	-0.8471102199376	-1.00859061993491	-0.847362776988361	-0.727088577565466	-0.855819498306171	-0.830429255765237	-0.77414645166975	-0.887630799867689
"1974"	-0.261811174798088	-0.0645496397481762	-0.162714926961167	-0.025326325767578	-0.0507735741941143	0.117478460919848	-0.201608186350076	-0.171901547540413	-0.158981267273732	-0.098277319529827	-0.012510397646833	-0.112266346945667	-0.238021190627936	-0.324643830791203	-0.078595089553784	-0.163078977285672	-0.177282481393669	-0.0906577200502533	-0.261400638564977	-0.0551920532353846	-0.119642540111204	-0.146061377884071	-0.118915730137319	-0.0775044516339954	0.0736570308299701	-0.118235406932331	-0.215648074284965
"26355"	-0.122116043048998	-0.0435676505483121	-0.0286099788583831	0.00918252866742944	0.00539858709986086	-0.12217671253877	-0.158920679589136	0.197530024700615	-0.159227476543282	-0.0811261054755701	-0.180352800792762	-0.0461692737099458	-0.25193463044437	-0.130139685171866	-0.0449527380329549	-0.201905078871978	-0.0737922011654152	-0.0743499742637163	-0.327083731136718	-0.0248648135353729	-0.0746798247985846	-0.017241539795967	-0.152762399202735	-0.160907772594835	-0.0479031315916532	-0.0957162189082059	-0.0445091523966481
"130888"	-0.20745673687674	-0.240149504737183	-0.16188646704624	-0.178019945321527	-0.139403498540522	-0.254547437066918	-0.188684206984989	-0.128230314865347	-0.21671968792768	-0.225755917521263	-0.127738840896795	-0.239575678389682	-0.0945968816830047	-0.178917525632101	-0.0942757698057816	-0.244708803890545	-0.259241981244684	-0.198083899941809	-0.309791299508816	-0.153025326675181	-0.22053005247758	-0.142456344683737	-0.222497079177296	-0.232083419205833	-0.216045692837498	-0.211066387389243	-0.0581489017735397
