	"ACH.000004"	"ACH.000042"	"ACH.000054"	"ACH.000142"	"ACH.000148"	"ACH.000178"	"ACH.000188"	"ACH.000215"	"ACH.000222"	"ACH.000235"	"ACH.000237"	"ACH.000250"	"ACH.000261"	"ACH.000262"	"ACH.000296"	"ACH.000335"	"ACH.000356"	"ACH.000424"	"ACH.000436"	"ACH.000452"	"ACH.000476"	"ACH.000486"	"ACH.000491"	"ACH.000507"	"ACH.000510"	"ACH.000516"	"ACH.000528"	"ACH.000576"	"ACH.000584"	"ACH.000616"	"ACH.000638"	"ACH.000649"	"ACH.000661"	"ACH.000671"	"ACH.000673"	"ACH.000676"	"ACH.000714"	"ACH.000724"	"ACH.000738"	"ACH.000757"	"ACH.000762"	"ACH.000769"	"ACH.000791"	"ACH.000805"	"ACH.000836"	"ACH.000846"	"ACH.000851"	"ACH.000876"	"ACH.000880"	"ACH.000887"	"ACH.000921"	"ACH.000950"	"ACH.000957"	"ACH.000974"	"ACH.000986"	"ACH.001048"	"ACH.001151"	"ACH.001278"	"ACH.001301"	"ACH.001346"	"ACH.001353"	"ACH.001431"	"ACH.001554"	"ACH.001745"
"8907"	-0.0646220601474968	-0.126308116913351	0.0782140238785845	-0.117642567099657	-0.130377625951247	-0.322329196499695	-0.106930798017773	-0.0555759155211211	-0.29489521258525	-0.0598294075168366	-0.0859389333867313	-0.0222679381402533	-0.152568020684178	-0.204062859678701	0.0918324900903986	0.0781902244708566	-0.19090242957472	0.0136896170561662	-1.08313339129474E-4	-0.0439473533587103	-0.131507283337818	-0.0241660911426666	-0.293619130950043	0.0789888602246197	-0.150818659091977	-0.17755854961386	0.00175568216048296	-0.282032566280686	-0.0104103982433268	-0.269883291317578	-0.00981262131076823	-0.226514537259353	-0.0824498658416059	-6.38205624413406E-4	-0.224749239057312	-0.0619728731468643	-0.152262548594403	-0.00552092526308613	-0.171699926372506	-0.116242256157011	-0.198620733610928	-0.0109242571371101	-0.0918806440402744	-0.0528512897347402	-0.238554043112089	-0.032001689891654	-0.0583353593133009	-0.214288486933527	0.0272007175426736	-0.0675349447105669	-0.125648753871138	-0.0474728896943665	-0.085214718359363	-0.0409193751824977	0.0020872934021788	-0.313211290317083	-0.221927379998703	0.00232354354420918	0.0539853739242773	-0.112756223020224	-0.0618444428846154	-0.0341286769341401	-0.00686806688676233	-0.458385472330035
"23545"	-0.228155915609488	-0.26868412594	-0.128195132931938	-0.0464306560011011	-0.160127916922737	-0.0692800145966891	-0.0370651650146658	-0.16289326390203	-0.270731467537946	-0.174956677978096	-0.127998435453707	-0.0550891197022588	-0.0329323633012777	-0.176014897574908	-0.591816715220048	-0.177190389954035	0.070467067726387	-0.15563332058783	-0.0949284216543935	-0.19035488694485	-0.0216079265816923	-0.0408543909450963	-0.0674348265699843	-0.102375930462436	-0.0402296109055011	-0.102005841026013	-0.130995812128686	-0.0871589133616304	-0.0936851851638066	-0.0342130778436643	-0.0700778752106163	-0.476579191631308	-0.105193276457768	0.0640912710034504	-0.211840967071997	-0.12286506165491	-0.0809593967783159	-0.077433013354207	-0.0504664429259057	-0.221467149918927	-0.159046246763209	-0.179436750051733	-0.0789585049609645	-0.07456264819443	-0.0919331362007126	-0.0169257216203009	-0.104156654114394	-0.0490755822029645	-0.160285405949732	-0.130490742263068	-0.216135177275506	-0.267950133706073	-0.02458319042938	-0.00664458961577102	-0.0289854350368161	-0.253580193774223	-0.0954854190873872	-0.355677980557581	-0.156951527084597	-0.253180542898097	-0.141504576819666	-0.0780968350694629	-0.0709256233215076	-0.188897694239883
"896"	-0.362256736894674	-0.305849916030614	-0.214040263379243	-0.387825876088184	-0.147953984899074	-0.19436639113662	-0.0949431134023811	-0.287537170699015	-0.0837939637121825	-0.274728388245631	-0.22011272008701	-0.0629334307598948	-0.129491265613367	-0.264417260449182	-0.0830177812863352	-0.120541009066283	-0.236524805775071	-0.214808731641257	-0.220756819838007	-0.145027344246171	-0.126149379587282	-0.127946940626419	-0.17162281951099	-0.0994233851646051	-0.24518957311613	-0.10645149837213	-0.263024641197299	-0.11663990918673	-0.141305986457957	-0.126704290526738	-0.144533118968838	-0.197142662915801	-0.155949142123079	-0.106713660234182	-0.157658590129012	-0.10006706728353	0.0919115175529174	-0.198735359718443	-0.102429951434995	-0.193150736483881	-0.186132389435377	-0.216047175843803	-0.217850836406957	0.00469969044966083	-0.226404912731484	-0.124152680764821	-0.194719081434378	-0.142485000428408	0.0510869259719323	-0.0981846148780513	-0.173358126419495	-0.163802813169979	-0.144738875406206	-0.0270785617819088	-0.0708037523758626	-0.260683079017693	-0.162072768523154	-0.126009574034281	-0.129149285979577	-0.140825088903452	-0.182241707063995	-0.0323014663289239	-0.239239074918524	-0.035086025461778
"8872"	-1.73324192112908	-1.49652837153116	-1.39717437559239	-1.57536951238521	-1.6940960959066	-1.51818723578532	-1.35688542391786	-1.5701161714854	-1.53913639553402	-1.48438731624736	-1.55777023402804	-1.38153068114937	-1.51892814688131	-1.39097144718862	-1.73712615613721	-1.51133598281422	-1.50994979136591	-1.50715036384704	-1.52255148759564	-1.75846856127702	-1.39640115835292	-1.41035687276294	-1.53335420617871	-1.47012672835065	-1.5089099534412	-1.57860861993726	-1.55118734885966	-1.65132942712893	-1.67617653945729	-1.51633264925038	-1.56885062905084	-1.53826493716282	-1.98615228918184	-1.47214083703998	-1.58010317016087	-1.50866761489547	-1.40210937644227	-1.68817127716262	-1.59274561581075	-1.4886762673273	-1.59575729352295	-1.52794032641391	-1.61474810356816	-1.38766645705836	-1.64580874283864	-1.5393633470167	-1.52718504757847	-1.62322451701311	-1.63294836007269	-1.45825650595242	-1.62799819992116	-1.79626923585175	-1.45889847820532	-1.42098612590291	-1.46677566867242	-1.63226662827879	-1.44287183350482	-1.5456261584478	-1.49596181557185	-1.40602665110716	-1.66746455646433	-1.56081952219554	-1.71685911734826	-1.60339271825175
"23065"	-0.703999683609959	-0.825909987102662	-0.709861369595116	-1.07921143400537	-0.517087214753812	-0.869069516201617	-0.724059508325732	-0.722944918789799	-0.686304748285178	-0.856568316784934	-0.695335482363129	-0.671460695101192	-0.699613968480806	-1.086312556027	-0.868242894513184	-0.827051171959664	-0.640504912389859	-0.876136382552389	-0.573128364654957	-0.705757770801778	-0.629969902086984	-0.708179903787007	-0.714426800457188	-0.90162077999436	-0.87140136904453	-0.607955607800784	-1.07385278184566	-0.849489507770909	-0.797508714982507	-0.813787327708301	-0.624369991119023	-1.01326516053445	-0.486059345550528	-0.732317048761642	-0.750661713380742	-0.809549958882607	-0.558696461653657	-0.600288500626119	-0.463756350144362	-0.791892185950395	-0.67987516473188	-0.815542690081683	-0.606237162229157	-0.638893922614533	-0.838223577831217	-0.639487132558464	-0.555057668148149	-0.688867616399784	-0.713157119042194	-0.747636343111995	-0.700539447049116	-0.969434719638559	-0.586176450548463	-0.389960040519825	-0.680867387836302	-0.648835539161089	-0.52507529303613	-0.727260446761483	-0.597356188654438	-0.780477317565062	-0.777747602044857	-0.73977410353314	-0.890292899234201	-0.88771617562198
"9694"	-0.412749202429882	-0.333776193597353	-0.45811247995559	-0.41663844322437	-0.187938226150605	-0.408458839511499	-0.266149490356729	-0.447284878598708	-0.354315762591185	-0.392696393624168	-0.46748559838202	-0.460634512508814	-0.353627771634832	-0.416928754415231	-0.393555829363586	-0.470573593038268	-0.471824302547935	-0.315783758254398	-0.395038962332541	-0.285276612282398	-0.219048458797298	-0.365362811679242	-0.417020510687927	-0.380459604827813	-0.388773954488432	-0.365124042938336	-0.495487634776779	-0.467609648596028	-0.333134296040319	-0.378401592012455	-0.51269160848455	-0.425318575548674	-0.301398780699989	-0.41609312104917	-0.292247151637495	-0.526003023068629	-0.218310741591801	-0.0882152726817303	-0.157541437803199	-0.424200574429533	-0.356951301730338	-0.356233880804454	-0.216681048008073	-0.597893025972163	-0.436714280880382	-0.372988450523138	-0.175494359350758	-0.334133357735791	-0.312067550780808	-0.283190904119883	-0.411422647351193	-0.232918733321439	-0.281149142693633	-0.247954231506833	-0.223214126876524	-0.248120103900961	-0.26247808054168	-0.247300483668973	-0.346989481481453	-0.306787645549522	-0.330296027357697	-0.351768674795215	-0.29128045714349	-0.466771601366991
"55831"	-1.29673737362327	-1.18200096758662	-0.814234491424506	-1.02850312978846	-0.935409889111347	-1.11873719907101	-0.874086208577335	-1.06970873460831	-1.07567993093766	-1.09135286405905	-1.09702472782722	-1.11293103219273	-0.651544952572578	-1.41620176561754	-0.932291126167292	-1.17849842131994	-0.776911226250061	-1.05264639562761	-1.03742530596108	-0.950814691603811	-1.04621080683782	-0.994542323257262	-1.14287488212774	-1.13029234552335	-1.11640520069562	-1.01320250966195	-1.27187008715589	-1.21323092520496	-0.946698093091316	-1.08332775487889	-1.06589024508609	-1.33169686858945	-0.749504117636284	-1.10137865516559	-0.945726412930291	-1.03518569048101	-1.03029550990528	-0.90037693319683	-0.63032181360888	-0.973427561809574	-1.39797279488545	-0.998558170680894	-0.73457656202787	-1.10715131213323	-1.00999257311798	-1.12142425288152	-0.896941055530868	-0.972855215815238	-0.864749000225433	-0.812874270694114	-1.00410051405392	-1.04823715226464	-0.871323793468844	-0.694695659459704	-0.870265400419223	-0.927682770984759	-0.841037095867029	-0.845887048731164	-0.88178303387907	-1.10177080272673	-1.03218845071785	-0.84464985126051	-0.970505301380416	-1.17976906520384
"51234"	-0.751851342851663	-0.516914985816431	-0.489554379110931	-0.750848190296565	-0.615389423549347	-0.72922725654519	-0.388176528691225	-0.483965576601504	-0.43215769129387	-0.637439305460486	-0.58996588465436	-0.49686774120591	-0.572340725577954	-0.56456358276168	-0.875996744794442	-0.653221914678671	-0.75804979924002	-0.504530268767421	-0.536332420179	-0.560450416089051	-0.66611854363238	-0.643637898445175	-0.548521676262829	-0.775470909235973	-0.68242067716397	-0.625904553208939	-0.911050724638237	-0.642725025235885	-0.631348445278529	-0.621101273084425	-0.711451275852814	-0.669079577892402	-0.326455861970218	-0.903629504283486	-0.477456667143608	-0.685894901655486	-0.41119140311719	-0.761822806190757	-0.382768630217566	-0.943772016785071	-0.476763120952681	-0.568497138316398	-0.432472573361169	-0.6341220989454	-0.511841468706457	-0.560198176347477	-0.617529007388849	-0.592898695013466	-0.520625525091608	-0.463719454564311	-0.547751268083702	-0.678345024148912	-0.496027260278004	-0.553459329058832	-0.432801280594879	-0.460187896870663	-0.528436465888039	-0.45971520119249	-0.475972094693462	-0.509260460519029	-0.634932206119548	-0.477748122171708	-0.727682754567465	-0.686295442035455
"83460"	-0.554042401782089	-0.579441607518184	-0.351320987428366	-0.538460728522134	-0.264717316320222	-0.535429070954128	-0.360992584545062	-0.356501011958897	-0.35494217326696	-0.462770968567986	-0.32703221091541	-0.380167511563718	-0.213988792653764	-0.51271911194226	-0.328948366133861	-0.386160003351704	-0.313857473137701	-0.329848817126942	-0.569093433602639	-0.302826373896321	-0.157626181143561	-0.328892427407014	-0.371412115846927	-0.46285006401749	-0.395845336598682	-0.520906255712717	-0.504111708310757	-0.578103597390218	-0.386255715196982	-0.467355439289997	-0.354486320929551	-0.534743386067319	-0.236706794869625	-0.372882663297516	-0.336518759822872	-0.372839501642985	-0.319982857803205	-0.415570369911797	-0.0227781410034112	-0.462500949977364	-0.273960715675519	-0.48008660657181	-0.275078935006505	-0.370848732848136	-0.230385025318212	-0.196820809593283	-0.300917615628447	-0.305381926424671	-0.445922915773489	-0.234457117947562	-0.321902621565578	-0.646378781842186	-0.208472595604671	-0.0447692784210887	-0.226496530256573	-0.244964135336566	-0.287225986052728	-0.108523429891712	-0.0862776111892791	-0.329376653786192	-0.45601715402508	-0.241055001888902	-0.369381535216154	-0.559877035860858
"56851"	-0.975205890431237	-0.771879530949519	-0.869244782577205	-0.903854340494126	-0.597390040565874	-1.02401454932735	-0.692543399087248	-0.781006868237096	-0.869292638764069	-0.909217283640431	-0.756483310664036	-0.827976192380605	-0.854464836657203	-1.01363180261456	-0.935520511776994	-0.801077822575712	-0.772103628864108	-0.83582449388407	-0.872144551063036	-0.823011549920523	-0.717581629101876	-0.691520397127292	-0.656167272400494	-1.09245833762696	-0.949331859874957	-0.87156937568334	-1.03047869862172	-1.02517144027559	-0.848111632956362	-0.896943533884204	-0.932209128926474	-1.00784074861849	-0.621875374966092	-0.804909044744193	-0.577565491348583	-0.868464517623034	-0.584415783936611	-1.0432019473151	-0.519656135920877	-1.03961099742775	-0.908892372374991	-0.650605471882413	-0.672985886538809	-0.988707583520497	-1.04256844866932	-0.833251225361629	-0.645365299816858	-0.773822355469851	-0.716009533006912	-0.660487792248305	-0.858962359751319	-0.735625745278517	-0.716638072831655	-0.639559998190276	-0.774442370309079	-0.752151806073583	-0.734046630838485	-0.869119830947822	-0.594855668363623	-0.70266791189618	-0.937759557627153	-0.582906689891184	-0.781528175030594	-1.01954176775177
