	"ACH.000045"	"ACH.000198"	"ACH.000261"	"ACH.000335"	"ACH.000362"	"ACH.000406"	"ACH.000475"	"ACH.000505"	"ACH.000624"	"ACH.000648"	"ACH.000770"	"ACH.000788"	"ACH.000936"	"ACH.000943"	"ACH.001151"	"ACH.001353"	"ACH.001554"	"ACH.001735"
"9447"	0.164037963942587	0.107117126678568	0.078448838195402	-0.106288638719804	0.120555672815456	0.0336342880977287	0.00812782698602154	0.019628476932113	0.06716286299288	-0.10886558516017	0.0770743591473065	-0.0117095792043924	0.0556693936489899	-0.0172554685732301	-0.0620349954263197	0.0624780645151516	0.0505903615557687	0.0880366561182712
"11215"	-0.0521231784274146	0.116423134460825	0.118759724997489	0.132354308597148	0.10699587426449	0.0859179836654721	0.0322826684539486	0.0962386376806796	0.0634922220148799	0.0854649327813528	0.0958440564552585	-0.0318981451792227	0.111508422214725	0.0681629732465498	0.02606809605106	0.0914786131493421	0.0892992931015526	-0.0141799574275808
"92714"	-0.0969833602018944	-0.325655727398257	-0.116701245048198	-0.216404758167169	-0.162045778128935	-0.10892502453801	-0.251714202212	-0.225520452461173	-0.177664693896006	-0.0671204264063943	-0.125437080135751	-0.119594665342785	-0.365606720463854	-0.182601084002358	-0.175773044122742	-0.22737058566474	-0.157666343435272	-0.13592687581721
"653308"	-0.262054476446815	-0.0728871422048285	-0.16401219947146	-0.260833335081168	-0.11675156898783	-0.267741295137675	-0.141895368812957	-0.169920738574573	-0.0878990127321855	-0.232660101710509	-0.200777654728081	-0.136644880118005	-0.0965353512645294	-0.084934946757054	-0.141704836274223	-0.179216688938554	-0.113486015133747	-0.131881263350301
"54955"	-1.59107053842472	-1.28249785599818	-1.52836628091014	-1.71407751087412	-1.7765473402327	-1.87525048256944	-1.48000489215235	-1.45737551377288	-1.4820079495378	-1.83545309257286	-1.41964827962891	-1.51691231134062	-1.62690650471605	-1.80913706822202	-1.44289808430079	-1.41667586908508	-1.50570997965863	-1.4002029554877
"257062"	-0.366208557200424	-0.179917683514278	-0.192833958996452	-0.231355044990901	-0.198400699333528	-0.153661657074245	-0.206744503959009	-0.225459816982104	-0.280744757498484	-0.208393757879379	-0.0869798111479537	-0.265574543457089	-0.1643665198851	-0.198195898531349	-0.164378795188869	-0.169729649008639	-0.168049713293477	-0.189567192245031
"10850"	-0.124617588235188	-0.165045288628598	-0.237324602905127	-0.197060392902823	-0.190579854217563	-0.173698132041148	-0.140757868004363	-0.153325277391264	-0.183451624152702	0.199541118358554	-0.0881946150844666	-0.160274709252227	-0.266155323540951	-0.16714192356322	-0.240751467026159	-0.239419347624403	-0.167319587380138	-0.130304817594254
"55536"	-0.029513166837973	-0.100964869382358	-0.0397573272983371	0.15382772186067	-0.0683503521940739	-0.157486777301644	-0.160225488458012	-0.0635228294450643	-0.0731915741641311	0.0473364887231999	-0.151996987131983	-0.085959772354375	-0.104771085690447	-0.125625899010332	-0.120314853153359	-0.0908109009666636	-0.047716252735402	0.0683668310587977
"91687"	-0.309517706881886	-0.187894216628529	-0.203362564191046	-0.282732743462635	-0.22892207296675	-0.165967816540712	-0.211217068504674	-0.397799676564719	-0.225954535009149	-0.222925449047699	-0.203132530199054	-0.341945693138931	-0.306612805211345	-0.259350286420019	-0.244228867442663	-0.227054748147746	-0.0996319354203064	-0.221000272048714
"84916"	-1.48566243126827	-1.2846174906597	-1.44769429217238	-1.4125823531221	-1.45141084025812	-1.5533654990666	-1.45156458791906	-1.42027250162111	-1.35871261256483	-1.56709295093327	-1.35621629423408	-1.43954971437798	-1.50796045068704	-1.4412339214937	-1.38720004262514	-1.47991127657369	-1.49576325965855	-1.43503138535262
