	"ACH.000007"	"ACH.000009"	"ACH.000011"	"ACH.000012"	"ACH.000014"	"ACH.000045"	"ACH.000047"	"ACH.000108"	"ACH.000123"	"ACH.000138"	"ACH.000146"	"ACH.000183"	"ACH.000198"	"ACH.000237"	"ACH.000238"	"ACH.000253"	"ACH.000263"	"ACH.000324"	"ACH.000332"	"ACH.000348"	"ACH.000362"	"ACH.000387"	"ACH.000403"	"ACH.000404"	"ACH.000427"	"ACH.000436"	"ACH.000476"	"ACH.000484"	"ACH.000485"	"ACH.000510"	"ACH.000527"	"ACH.000552"	"ACH.000579"	"ACH.000580"	"ACH.000608"	"ACH.000618"	"ACH.000622"	"ACH.000638"	"ACH.000694"	"ACH.000706"	"ACH.000713"	"ACH.000714"	"ACH.000718"	"ACH.000721"	"ACH.000736"	"ACH.000758"	"ACH.000767"	"ACH.000773"	"ACH.000777"	"ACH.000781"	"ACH.000800"	"ACH.000802"	"ACH.000805"	"ACH.000823"	"ACH.000829"	"ACH.000849"	"ACH.000862"	"ACH.000880"	"ACH.000887"	"ACH.000889"	"ACH.000910"	"ACH.000932"	"ACH.000948"	"ACH.001038"	"ACH.001048"	"ACH.001061"	"ACH.001119"	"ACH.001134"	"ACH.001197"	"ACH.001277"	"ACH.001283"	"ACH.001300"	"ACH.001306"	"ACH.001353"	"ACH.001735"
"439"	-0.736013411361158	-1.03316485991563	-0.831670763436697	-0.834376469623486	-0.829846859967308	-0.551532933469653	-0.765838403344637	-0.860581995179646	-0.720362998041605	-0.806051413302474	-0.905032197063848	-0.777933278367166	-0.46256149201735	-0.688986250662843	-1.0588615874894	-0.877785058321186	-0.649841958728659	-0.886529847948325	-0.605048187018873	-0.59877600624836	-0.882194405941459	-0.620809105223928	-0.631759803913438	-0.803944112579018	-0.766618943111076	-0.542158778767743	-0.700384024327317	-1.08097052053294	-0.35070306549283	-0.750422452450668	-0.725329617791023	-1.09150005003278	-0.450149448360211	-0.423519555944449	-0.779717610701536	-0.86913986339832	-0.654621452935921	-0.818206995334532	-0.718320765317821	-0.728900086908886	-0.537279053241782	-1.02043724399585	-0.802459204379697	-0.940652964052833	-0.74440595352723	-0.575948193478882	-0.354538648350155	-0.778874111553838	-0.868691225158781	-0.767225776601109	-0.753735325345867	-0.815261548016916	-0.543228702210207	-0.763353461406653	-0.764975440876389	-0.793853846136146	-0.819746011101597	-0.838454000116728	-0.748316341570749	-1.01446717029254	-0.405333176513965	-0.69470312710803	-0.549840790218347	-0.795559407204603	-0.899059341657023	-0.868443353543585	-0.757927370039522	-0.794682969613944	-0.890111786769476	-0.589634279212489	-0.789897447270871	-0.637306631958262	-0.619992605363791	-0.923915487305803	-0.605549634209132
"126792"	-0.0822900933003829	-0.245548392043155	0.00797987236395386	0.0317676940344367	0.00251555866995152	0.0446141104107774	-0.0560648810439517	-0.221544986458721	-0.0329733145389508	-0.138935942692115	-0.0610923935197427	0.188983541663771	-0.0946711774828608	-0.210653396168494	-0.205415781792286	0.0271090039376212	0.261176462475166	-0.105829521590896	-0.0533084456420724	0.0569353764065439	-0.0453953903338926	-0.129142394653593	-0.00173411005869037	-0.108788356509712	0.140529194235481	0.0273036680887012	-0.0831457378998466	-0.00704544933112023	-0.118544072159985	0.0187001688921973	-0.0800664449358502	-0.016270685647196	0.00786802579995385	-0.104282741738531	-0.144259154513266	-0.170991012086386	-0.250102423226033	-0.054479031490246	-0.125101250907662	0.0190031968239359	-0.0258357624215731	0.0873667827148045	-0.158050213513145	-0.0546795882373979	0.0200506648845952	-0.113692065574591	0.0252914265862764	-0.107369908108522	-0.207630249505234	-0.187489498758271	-0.0502777421840521	-0.0563533741035333	-0.200012228324575	-0.182925237068369	-0.019644306006333	-0.0907925080495019	-0.0956961964363567	-0.203201286356922	-0.0247247538244733	-0.107832037782803	-0.166695263428658	-0.101465068569888	-0.0102402663703509	0.00976289269400782	-0.14684022751596	-0.0133231670392233	-0.171386349481374	-0.0546502132995719	-0.0445286771651682	0.277052322058073	-0.0247098920928446	-0.109755553489858	-0.08081055877976	0.0565895001496754	0.072696895044922
"26229"	0.0309252809379913	-0.181448573855068	0.0433511310602018	-0.154219386255294	0.096078680702831	0.0712669530323246	-0.122108222950476	-0.00918598611450345	-0.0141892532913402	-0.226341512680747	-0.075772522583594	0.0278930770042301	0.0399563740388928	-0.131883452317591	0.0193889982329049	-0.185820791241762	-0.0491610280549708	-0.010956240817577	-0.0954043580965639	0.0215987055185408	-0.0273088174596645	-0.00375756272512215	-0.0906426615049085	-0.0658101960774755	-0.0958138137901881	0.179562308429017	-0.211172294004345	0.0730461138951321	-0.00269835685945826	0.059406024621341	-0.0790610219690688	-0.138355188706172	0.011834998315682	-0.0415109883070379	-0.135628686384158	-0.0484612008187746	-0.0136209926137504	-0.0870962809810056	-0.200313038253091	0.0483920566815927	-0.142022668467611	-0.0136517331194591	-0.151406402857324	-0.02506144299679	0.0335119854846809	-0.0251679008347657	-0.0469734000449342	-0.0414578497794298	-0.120094946087219	-0.158334848044146	0.0555932694985473	-0.365252253194238	-0.264921480841806	-0.0309666028371017	0.0366563384023609	0.00772615962576103	-0.141708943215823	-0.132181656060158	-0.122936786423871	0.0695550344662456	-0.0553007420746201	-0.0608779357565601	-0.126125326839241	0.0118824029738686	-0.306869929077818	-0.139618614769463	-0.15204527865147	-0.0211317475529673	0.0716753548614533	0.172279277747003	0.0545022202335748	0.00851347567723016	-0.0176256970478988	-0.0621701721127332	0.0696444543993371
"11285"	-0.157569581903182	-0.258962824898495	-0.053212440268569	-0.0908471739673997	-0.0503140294281378	-0.170215041188035	-0.0805599715686302	-0.216848887684199	-0.154558355553583	-0.202099252105913	-0.0931504152189142	0.0246918000922415	-0.0546787167395206	-0.155108565345201	-0.194950568133754	-0.0550805334666649	-1.8290432587831E-4	-0.159208015666187	-0.127893905596819	-0.0651022696279215	-0.0812662116080059	-0.0632238313519659	-0.1308840903534	0.0139102385254063	-0.0378182652601753	0.0911316465222929	-0.248761542753474	-0.0937824196721164	0.0591351959379631	-0.0213646161440726	-0.177069412220828	-0.142041965313121	-0.0853798344471638	0.00921499461189361	-0.106898899156631	-0.189045456995228	-0.0755235309001734	-0.0517018320845518	-0.0987791382547356	-0.134261815471813	-0.0521193617395816	-0.212413674203793	-0.043228922786213	-0.121950059740511	-0.121809445195656	-0.0929676180978311	0.0174795866721915	-0.180217791423499	-0.284202762634223	-0.215276052149598	-0.100797781271224	-0.229918792076412	-0.0543224038607956	-0.188268929098425	-0.121373558340812	-0.376168648265822	-0.24715461246935	-0.0901796229020149	-0.154318213113383	-0.158134149508453	-0.206289557593032	-0.118638053046067	-0.159840298153356	-0.110119011919564	-0.257511588304054	-0.0232875725285746	-0.194194142074134	-0.0937586967615383	0.036622779295324	-0.302808554325724	-0.224175140640941	-0.273842685949143	-0.0370866191175018	-0.0637631275691255	-0.0903260446528764
"819"	-0.415945095761153	-0.632300314364614	-0.623612793954945	-0.551804403339581	-0.421062419090281	-0.260881694415156	-0.608267951592035	-0.724042302827426	-0.476050627550275	-0.333333913973183	-0.413227957362874	-0.463816686256685	-0.448430165660548	-0.262932552473302	-0.435772377736236	-0.431388721509667	-0.347631646851785	-0.518383091843328	-0.400924015405347	-0.322961595954778	-0.508863393350509	-0.54741580119545	-0.507004487413893	-0.499227867522087	-0.769646940951328	-0.393902706130269	-0.472633886760582	-0.629792555612184	-0.214922212288179	-0.429549312885093	-0.647462932616964	-0.484239552949608	-0.420166306440722	-0.329229317998064	-0.600191354881692	-0.688776542910046	-0.724405838158303	-0.39782164058457	-0.401911052837757	-0.442836955629715	-0.384389364930223	-0.4266599968398	-0.566050618666898	-0.387662106315995	-0.388468798460201	-0.472224497266924	-0.232127028190359	-0.259175718356207	-0.347414845639871	-0.533490044803147	-0.442133770486735	-0.593992416959716	-0.435646613031566	-0.405498033525327	-0.337926206685583	-0.365038602272444	-0.349770282052304	-0.420192951696534	-0.566458111707651	-0.356906216444265	-0.419123268533164	-0.375807052180659	-0.406284124195971	-0.541128180505496	-0.452360014191379	-0.606037523731653	-0.763383894046137	-0.620894103122568	-0.331462395456367	-0.583365592114048	-0.269185634094978	-0.619834249913504	-0.367707067369722	-0.638035998709078	-0.247793868123957
"9382"	-0.273837666708297	-0.468099018417539	-0.441439943399332	-0.580010162337573	-0.526163820087387	-0.404402497195183	-0.228006054390043	-0.615706629450131	-0.479405896091277	-0.481764687493633	-0.257931060829681	-0.654811682129854	-0.369377268447815	-0.480479613104562	-0.642567296533925	-0.543559315835572	-0.420554006880432	-0.496537324362302	-0.393288168525055	-0.454834331227509	-0.513273472148899	-0.62578460656539	-0.4629307437458	-0.474772368660702	-0.442240687256688	-0.434924600690211	-0.415735654454857	-0.246133947692238	-0.381926782870437	-0.298884946049951	-0.527920406792726	-0.5285849494144	-0.492129861681225	-0.30149786913261	-0.469716981734549	-0.499941631633903	-0.344556086174217	-0.311224942045165	-0.51227538787281	-0.337048427640799	-0.398826879668376	-0.171761604238025	-0.389863294555541	-0.284283728782873	-0.63181996263073	-0.542079581661648	-0.379844706862598	-0.699398653352305	-0.391909415650977	-0.534504998935433	-0.458263257914989	-0.260885513518817	-0.243741066638815	-0.299339136545354	-0.387778732514706	-0.36164900023622	-0.32165963720783	-0.642605783232877	-0.431118772250084	-0.1566006132726	-0.38221830780586	-0.366059904470685	-0.499043486307396	-0.549651887699586	-0.435470178219157	-0.377473147062887	-0.296816746119959	-0.692151175989752	-0.371576215212174	-0.393960760328572	-0.388243412078302	-0.28349801743148	-0.298348675269258	-0.393684694923562	-0.618486609297503
"22796"	-0.423462285080451	-0.714702287873915	-0.381897698883246	-0.510115272275749	-0.611811665808545	-0.664563672262366	-0.450519678258165	-0.673555003803355	-0.777428318917273	-0.494734390984205	-0.364092342108213	-0.664554296498013	-0.758463359393511	-0.671445670070546	-0.478613424618189	-0.612080711297478	-0.784758638615049	-0.61416043197116	-0.550976671652431	-0.605606590482371	-0.559893208816779	-0.741108312323906	-0.476097046391858	-0.532140849156612	-0.644884744287592	-0.67322020939608	-0.339523158542616	-0.545988884044465	-0.60209338763445	-0.605311821288406	-0.719671749349808	-0.671922831593282	-0.631367195493253	-0.665556609006348	-0.447867968257205	-0.597947580009294	-0.655437068199033	-0.460465345434366	-0.555429802400174	-0.606971338411873	-0.699849838790673	-0.480404586849714	-0.662017597547863	-0.574165046096107	-0.542981361020803	-0.692952445367769	-0.531954191035154	-0.629130494105682	-0.566581240937666	-0.536507214468635	-0.433495307497394	-0.649796874415422	-0.615246321366766	-0.494435896228096	-0.500670139145746	-0.623761569642716	-0.658696443058401	-0.61735415442938	-0.450208307172577	-0.523812917453973	-0.509841222674397	-0.661011033154927	-0.795647447940453	-0.607614961750254	-0.803593598794054	-0.489607850178711	-0.556977828015538	-0.903004481878453	-0.422018201258241	-0.708562548840465	-0.595107376861886	-0.618381267106391	-0.616860826646182	-0.417755309783847	-0.731395839935832
"83548"	-0.872807383106393	-0.913940704062594	-1.01825465181242	-0.894639004618392	-0.783785358028611	-1.02979723857104	-0.818004434052327	-0.967346929161555	-0.903821131852481	-0.983252699060689	-0.823586690067069	-1.07604386384551	-0.795580148263241	-0.99270644918122	-0.9722751285113	-0.723222721525334	-0.82661735248275	-0.945343989746137	-0.862481628006281	-0.926416604373778	-0.754730635601178	-1.049471205513	-0.806415208483127	-0.660304919420464	-0.863262608485603	-1.22146519187248	-0.83552769341111	-1.05430793381249	-0.688107913763439	-0.803051268141697	-1.18532524822043	-1.02920168640498	-0.848346630586762	-0.427456755920988	-0.786542973793842	-1.04738679999056	-1.06498896185894	-0.814307272996363	-0.7460939867996	-1.07569574830871	-0.973439623515799	-0.886491899988701	-1.10903880240332	-0.68124033402893	-0.730014677177643	-1.20506315309133	-0.634315411664484	-1.06284460239692	-0.806447232441228	-0.982370744319873	-1.22704560620968	-0.512194860579583	-0.814675272810153	-0.881345586900532	-0.898461382333704	-0.785460314146055	-1.06008688254551	-0.676655684146831	-0.856486282755457	-0.697450790959658	-0.803752298490491	-0.879734105702805	-1.03602888075693	-0.74578435884279	-1.21322584351486	-0.742437323532316	-0.493989663860281	-1.08272500022215	-1.03404744387268	-1.22044697728843	-0.686815465813338	-0.590534859772024	-0.794153025469104	-0.649431698926693	-1.29597379828842
"25839"	-0.618013826371895	-0.4818887916853	-0.434148628675968	-0.489202404072002	-0.410422802593085	-0.602625355521238	-0.464775640485895	-0.719951706674932	-0.653537847699039	-0.612718164448271	-0.476714034795445	-0.887019294080835	-0.636285662607195	-0.585581228913977	-0.601876140299124	-0.557086240619341	-0.571961667373826	-0.590731920854525	-0.559783310104107	-0.536515921003978	-0.671922022142643	-0.786020324909988	-0.308709127127695	-0.348091332888931	-0.591136974079382	-0.696580776896252	-0.47143835424498	-0.40482506186794	-0.4566401688608	-0.338515938010754	-0.758317883557038	-0.56946948060444	-0.478222508599637	-0.231569440455129	-0.567987230967267	-0.724474000858205	-0.758782240048035	-0.346705998616305	-0.605595703500875	-0.729171315164214	-0.536062512804762	-0.334145043235909	-0.540768715372072	-0.297674054795445	-0.345882489078369	-0.751585435974264	-0.39468903960366	-0.423364365264973	-0.634966554355319	-0.535619830043281	-0.621930951498445	-0.337913112518253	-0.37544546374856	-0.580371276812167	-0.479103728793896	-0.669716135233346	-0.666395083422211	-0.490338276728935	-0.604999793721429	-0.240416845724287	-0.60598676679297	-0.562266633195137	-0.795704855779256	-0.675859252575175	-0.585286614405302	-0.360496267417996	-0.410695872054904	-0.560378423923352	-0.461418822861365	-0.614207535497126	-0.544767220814151	-0.473905287888653	-0.418897966312236	-0.550968114903582	-0.694035786593748
"10466"	-0.0653205430427347	-0.11706839263537	-0.064399492529654	0.0920001484244905	-0.0954331734637242	-0.18589709907521	0.0368757897791611	-0.25890028664144	-0.278948557313627	-0.129521432889345	-0.0814259182325974	-0.231815893293894	-0.288888845502759	-0.191726062924527	-0.227443230950666	-0.0810664429116971	-0.115246024260189	-0.289426546850956	-0.0438657845836277	-0.121423120892283	-0.18252583521163	-0.230487435214536	0.00242165845187416	-0.360123790698091	-0.386911822467372	-0.315648946290725	0.0799032965410319	0.114182513917192	-0.0970897569275527	-0.0999122730799852	-0.49498575407245	0.0478393246518714	-0.0570981565073429	0.209710799650842	-0.0508186969434684	-0.400035153053983	-0.088789004020244	7.32509089842468E-4	-0.216871211902148	-0.173591012482956	-0.137596481049546	-0.022388144021009	-0.246348337623983	-0.122884930382112	-0.236530480166688	0.184429067786916	0.136545309318732	-0.161244645226332	-0.276811342021687	-0.197450287495173	-0.31640530436243	0.15219444988531	-0.0724261357863813	-0.185013863840777	0.0187628271852404	-0.128542608247981	-0.0729294158640622	-0.0973825978353444	-0.150513059214833	0.0702039695438767	-0.254590148900087	-0.196307052849807	-0.12410007653935	-0.171491419462437	-0.421048037621326	-0.0583380191117365	-0.171374413902331	-0.198897672938029	-0.131670909874091	-0.0474494108481176	-0.28724727439162	-0.22387984472085	-0.220551820880725	-0.0431504157314421	-0.12501198290416
