	"ACH.000007"	"ACH.000018"	"ACH.000019"	"ACH.000040"	"ACH.000053"	"ACH.000060"	"ACH.000070"	"ACH.000092"	"ACH.000098"	"ACH.000127"	"ACH.000132"	"ACH.000133"	"ACH.000138"	"ACH.000146"	"ACH.000163"	"ACH.000168"	"ACH.000189"	"ACH.000211"	"ACH.000215"	"ACH.000231"	"ACH.000232"	"ACH.000233"	"ACH.000246"	"ACH.000255"	"ACH.000279"	"ACH.000323"	"ACH.000324"	"ACH.000332"	"ACH.000365"	"ACH.000376"	"ACH.000389"	"ACH.000408"	"ACH.000410"	"ACH.000415"	"ACH.000467"	"ACH.000503"	"ACH.000520"	"ACH.000522"	"ACH.000527"	"ACH.000545"	"ACH.000549"	"ACH.000618"	"ACH.000621"	"ACH.000676"	"ACH.000681"	"ACH.000711"	"ACH.000721"	"ACH.000738"	"ACH.000767"	"ACH.000770"	"ACH.000781"	"ACH.000796"	"ACH.000810"	"ACH.000835"	"ACH.000836"	"ACH.000849"	"ACH.000856"	"ACH.000872"	"ACH.000896"	"ACH.000912"	"ACH.000913"	"ACH.000935"	"ACH.000937"	"ACH.000960"	"ACH.000986"	"ACH.000996"	"ACH.001048"	"ACH.001067"	"ACH.001193"	"ACH.001353"	"ACH.001735"
"79915"	-0.392408729719648	-0.11335309722835	-0.149728290470484	-0.0434757329336153	-0.0689840086617428	-0.147362801433332	-0.124432635733644	-0.279839423965317	-0.137646858952467	-0.100271797587483	-0.105505817868319	-0.267417434089566	4.19932731137765E-4	-0.187813671044536	-0.202632330523412	0.106064173654278	-0.11365753258668	-0.0833553127586772	-0.136024329407912	-0.245663082812768	-0.0734333525102674	-0.0387236054821379	-0.0713618037835388	-0.204607009677906	0.0524152895444568	-0.286028728447797	-0.159912044147985	-0.0481058528338991	-0.144665668500438	-0.0751834738560982	-0.235116910075505	-0.17919774563685	-0.253205922205838	-0.312615687536748	-0.13317818935922	-0.127593332958901	-0.0850615963852778	-0.0531237843943313	-0.114698171035995	-0.0780482415664374	0.0202176301776777	-0.132011137068344	-0.227421588812712	-0.160678122106437	-0.0483400568892894	-0.0335704399515359	-0.104806807061026	-0.121613046142349	-0.241804755191375	-0.280549834484882	-0.0263067615203748	0.0450389758463738	-0.0453640251820718	-0.210547120318993	-0.277057017585901	0.128397991399183	-0.223825784381617	-0.179049571163335	-0.0615619633765272	-0.176266677409381	-0.269352963259697	0.158678418520161	-0.194529845155173	-0.127529872075067	-0.0523271487312709	-0.19857284550123	-0.0444271220797879	-0.14834981124419	-0.0489846895463482	-0.0827006799929116	-0.189851115300252
"10421"	-0.311128342610319	-0.60075024297776	-0.217274442151934	-0.369550180220247	-0.62706182170467	-0.281043985974332	-0.409577150032064	-0.264140137275741	-0.288528092125568	-0.259414052282292	-0.330965016641996	-0.620033487057467	-0.222201009425942	-0.520449857113715	-0.505285844082303	-0.331194224634914	-0.309578216387414	-0.387245840526799	-0.51034902793691	-0.844568510258447	-0.331698099134789	-0.433897633963466	-0.544457896279088	-0.365655091263101	-0.259817333624376	-0.275954005694257	-0.286374464835632	-0.277037861112826	-0.311648811537361	-0.229837351128151	-0.344938404638462	-0.305315906683925	-0.314453034314803	-0.517878228742021	-0.368937522666215	-0.200138318318455	-0.477313569083913	-0.185836413107611	-0.490150429809967	-0.309077151161049	-0.425553516879203	-0.228560488180703	-0.330991592598557	-0.399707332077228	-0.308409027280266	-0.598634656975536	-0.661919165643623	-0.0495248523384527	-0.362830329265236	-0.380713622965479	-0.390317046661779	-0.36823598588243	-0.394127079798088	-0.276550793521731	-0.380951438347968	-0.238745662529484	-0.442213326568938	-0.358923224515021	-0.451007517310852	-0.67838123976588	-0.364040119057211	-0.246364955870231	-0.319178917756796	-0.320818205621682	-0.275822573272758	-0.567977245330397	-0.319231301631266	-0.583767790010578	-0.408991301782895	-0.353663003615222	-0.397796409737072
"246175"	0.147222623041395	0.0178008024790886	-0.119541636344867	-0.0222235695107253	0.0329089021127921	-0.0156695950003244	0.0337667306686292	-0.0703992309668335	0.0208003083592765	-0.0706711092208572	0.00136212732559224	0.00332551768583213	0.104682313983764	8.11578548718153E-4	-0.0677204640643137	0.18022634933518	-0.0874744458553575	-0.0944416345595237	-0.0811006892653721	-0.11521476436466	-0.0564905022556767	-0.027193330926649	-0.0448132548367728	0.0148780639829159	0.0133257145514707	-0.0707644383994305	-0.00512186863619417	0.0620720707787605	0.0823004569319625	-0.0716629060663581	-0.0759272658599285	-0.155486607345994	-0.0789930545364225	-0.152640921001348	0.0127546270277549	-0.201258692050939	-0.00103064683753079	-0.187188595580033	-0.146969757891676	-0.00216295483896411	0.0314057878003349	-0.0560145799542436	-0.0639245365838718	-0.0730698359697483	0.00772560592333907	-0.0824348452333944	-0.0619474824433491	-0.147288663910242	-0.044630778870647	0.0211183144729147	-0.141653158142779	-0.101874831969931	-0.0258853417380469	-0.0212183883097241	-0.088741754687372	-0.0477087924503351	-0.224623587545663	0.0330333195746004	-0.142375919339799	-0.512571407553909	-0.197390983702996	-0.0168347534310407	-0.227041557661104	-0.0786977857591197	-0.208991064705435	-0.104771675604688	-0.00508102667737231	-0.191589971621354	-0.0845767663069407	-0.0943718120484942	0.00910441489784633
"29883"	-0.0264680895031845	-0.0897488760989841	-0.0356457984954732	-0.0236211473087818	0.0877603851620213	-0.199356702267924	-0.0966566614125683	-0.119649245911605	-0.0532465361856346	-0.189216181894873	-0.0631932506984692	-0.208891076218212	0.0587269773294037	-0.0621443467384141	0.0741793554084575	-0.223653536774451	0.0171066473810022	-0.0969226810118519	-0.0367337772083674	-0.115492160093521	-0.0785573154562193	-0.0054392910743845	-0.0497563424776201	-0.148912770941311	-0.0373427593971661	-0.0872367255186404	-0.189705791580837	0.118302292651284	0.110576608786426	0.0222370329817893	-0.285152869867156	0.143172984431793	-0.132039006221478	-0.217449277605134	-0.160031322359746	-0.150042724544502	-0.102391117200368	-0.216401186890093	-0.178027534503473	-0.0766396040720311	-0.110433832270463	0.0390321884511311	-0.0643291519383904	-0.0898204778566317	-0.107853261655792	-0.12621768333727	-0.079700463828258	-0.0839699973501877	0.013815413096639	-0.0736321403672947	-0.18765016247639	-0.0733566882058284	-0.0776004440127848	0.101589350823282	0.0268240777424162	-0.10182841240969	-0.23454030737861	-0.205920754593425	-0.124649733114546	-0.437854760946994	-0.152755131455047	-0.280919366471312	0.0492711821444845	-0.00137482129724945	-0.172534345536416	-0.272751884130446	-0.0687145657837153	-0.227465178353187	0.0247402354543509	-0.297886570279762	-0.0125972944409015
"11052"	-0.740268420749501	-0.644718722217774	-0.619888658844508	-0.675287327023363	-0.579955497193114	-0.821186902700085	-0.762821901062044	-0.807706350011381	-0.631370628313075	-0.529032578851848	-0.632786635151435	-0.737665864929214	-0.477743521116104	-0.87414136103593	-0.746566051148107	-0.639458001126465	-0.55000850848779	-0.764779399498985	-0.702387017943976	-0.523966140427662	-0.479332380182115	-0.782816372890706	-0.857068700093325	-0.448618906992971	-0.471001826087494	-0.59260652961486	-0.598598840316144	-0.679903152744369	-0.648532866372135	-0.689769252919056	-0.639871540295603	-0.779061158506017	-0.823569301696022	-0.550853853944458	-0.650251551764464	-0.76653311330628	-0.675120931659919	-0.736415166924612	-0.741251280677557	-0.640890411168704	-0.71934034897203	-0.748705169312397	-0.910230281919251	-0.812490284994664	-0.541352270864721	-0.65811847385018	-0.408012391940326	-0.768055097499079	-0.708939948869908	-0.7975133276059	-0.479336797222932	-0.677763216997179	-0.691872662659252	-0.57586956502375	-0.640342754787041	-0.880910045650444	-0.628858756892014	-0.596696884906602	-0.763294991682917	-0.512295801384488	-0.562182105162077	-0.501274998417727	-0.565651548798659	-0.654146470134789	-0.414048484158887	-0.808168317939835	-0.554508449617915	-0.44741155046519	-0.571767239970208	-0.647466728635199	-0.63174970230019
"9416"	-0.900698141903304	-0.867471330252474	-0.790222502056618	-0.784625443938126	-0.692726215421411	-0.706856117100123	-0.807549882822471	-1.01271910146785	-0.660974244009112	-0.911481432506618	-0.880439407950428	-0.887283195060084	-0.828730330254236	-0.949384966105404	-0.770894690456861	-0.874127969919168	-0.867230015291868	-0.79322741567798	-0.837671398511978	-0.791970672027723	-0.758520018217942	-0.603791720835378	-0.734262459782793	-0.68441628744737	-0.730022612840405	-0.642121068918402	-0.755651771464755	-0.73017726800748	-0.790059414004396	-0.757932701587166	-0.693570246695326	-0.732393537619887	-0.875549203028592	-0.914067595769282	-0.765665900456348	-0.903660583874956	-1.0137169666467	-0.837019311956475	-0.861047980967789	-0.85350519503315	-0.818547183516017	-0.786111079561638	-1.01222444179837	-0.8714647880395	-0.82730101827648	-0.890619338429685	-0.872657435813038	-0.869067041768847	-0.524724411193979	-0.878632455169464	-0.855312108473699	-0.884078446527944	-0.880401959670557	-0.983465730903031	-0.625607656347624	-0.816656516334205	-0.7622102957801	-0.698584227896135	-0.950983245759596	-1.00266784980247	-0.785683441625415	-0.792921730943637	-0.840521333754406	-0.783071904602883	-0.6629957431549	-0.705019873374381	-1.01045732002306	-0.79636045756663	-0.863837879371891	-0.736711978246089	-0.880445933711356
"81624"	-0.124538371193319	-0.146260146457215	-0.0520004560028584	-0.187296096871266	0.00854235557944959	-0.487488121375723	-0.0558823274653155	-0.221404418792931	-0.337171016732143	-0.180603109015683	-0.208465576713713	-0.225961984176453	-0.408499713533812	-0.0640129092345326	-0.223847976373567	-0.395068766707448	-0.00205043999988325	-0.25949882021095	-0.20995703298119	-0.0491542986126698	-0.123163572516347	-0.0457492580757035	-0.216362020382753	-0.144380503927305	-0.220400121926622	-0.194045557385179	-0.301422113301779	-0.282485628900119	-0.0765775491644475	-0.246643887273101	-0.344580869740592	-0.264805360085169	-0.0496831873741185	-0.152044558894117	-0.215410529740626	-0.118952770256476	-0.148619987409381	-0.36035607661861	-0.0955581272420273	-0.152113589920102	-0.244352015485904	-0.274239592683405	-0.513321702565142	-0.0367813016271543	-0.19791496709091	-0.163263269117394	-0.0299558354597666	-0.244196013991873	-0.0881695650864098	-0.311748343493075	-0.243352723541724	-0.179379766730909	-0.263605469358309	-0.168909094342257	-0.0850067842023744	-0.440434021399485	-0.219398434377684	-0.290945981594281	-0.172638330307924	-0.317565159918712	-0.252864005221244	-0.323421759509392	-0.317781446024613	-0.26385311086703	-0.20697415494336	-0.104264132534058	-0.372594120204844	-0.148027228205135	-0.127851759731872	-0.275618841491872	-0.270263045242784
"2237"	-1.02553310336828	-1.08257428283308	-0.795714948024947	-0.890605927229594	-1.09206477365122	-1.01327003089327	-1.03458025628091	-1.23143033799277	-1.00963586592101	-1.08492573737937	-1.15662842312506	-1.30998545223964	-1.17786400125541	-1.14011800325205	-1.17473615909518	-1.1388306736923	-1.04616917910688	-0.806265376165173	-1.18132066875738	-1.33655199273422	-1.20862141098261	-1.22614992084736	-0.872223127187022	-1.11498167405473	-1.20816247143091	-1.00324452064512	-0.973335132581956	-1.34652197967866	-1.15762177941874	-1.39022355477441	-1.10531669680323	-1.08278223831259	-1.27047187302443	-1.23058955851341	-1.07650619657384	-1.12799666296898	-1.03750200036373	-1.19997498271144	-1.14504082825845	-1.20682542225173	-1.00586846447499	-0.913110933021228	-1.43080211135704	-1.15857824470144	-0.986491298901705	-1.09210402751383	-0.85842591052473	-1.05806413406546	-1.17182739931108	-1.00678898124385	-0.996832934033054	-1.16407242078581	-1.14508063200196	-1.14750891784914	-1.13447304881564	-1.17488994470152	-1.01294772978774	-1.28092905346667	-1.34380957540343	-1.09544720714193	-1.20250741472601	-1.05409964006676	-1.14866684756516	-1.00130453060128	-1.10881804888622	-0.976788138784502	-1.24966436954276	-1.01181768238806	-1.1406707868009	-1.05520687257675	-0.995407605591144
"57122"	-0.585786878703937	-0.613448057924964	-0.625069730798545	-0.641451278083841	-0.608123611931034	-0.570443328601312	-0.632783187344573	-0.682905428462714	-0.579968987868239	-0.538582465194594	-0.762575239568967	-0.753609157342171	-0.611801439269432	-0.646529216339403	-0.783099763604203	-0.593499032727098	-0.7090731166156	-0.592561622433886	-0.713384357973669	-0.722361942445482	-0.690431631399992	-0.575816882679461	-0.678851287816659	-0.616298906261272	-0.52820623463953	-0.863441165088669	-0.685185448323744	-0.738607397317658	-0.419256264267707	-0.699114634841066	-0.868276390569994	-0.850224082220807	-0.621616987870766	-0.611609474552397	-0.823991738089012	-0.576361355287098	-0.525999938223583	-0.733149356246819	-0.608508338528776	-1.07015619206625	-0.551969773647683	-0.583296943173091	-0.748083536102336	-0.896277708078992	-0.549116062225108	-0.596210579397669	-0.669719894885805	-0.831077115226831	-0.664076440840966	-0.765921161486047	-0.609599520690719	-0.793794506575542	-0.755568060422404	-0.748166354553383	-0.649508982352158	-0.668523085577154	-0.700746596978159	-0.713564724208576	-0.535523122737225	-0.802332115522881	-0.594815715665818	-0.843511441444585	-0.540760668424968	-0.607707063292628	-0.586206418176357	-0.938713960000624	-0.575724340235169	-0.587794998468548	-0.643337441417037	-0.46909157830424	-0.551120215737716
"9373"	0.0822594424784437	-0.106072124680005	-0.152860287918909	-0.0835966490301785	-0.089769465758524	-0.0018542539640651	0.163959059518719	-0.118890127558027	-0.00770611010689823	-0.0545115073353278	0.0015608401199259	-0.036126100249768	-0.0960097358109623	-0.0369663817028877	-0.118652755326999	-0.00253389215909463	-0.00692083995087121	0.0156979166367565	0.0299035779253204	0.0171601138460455	0.0610029157948287	-0.00571607008446152	-0.121287696909527	-0.131769069855978	-0.0493051642900032	-0.0117958782511358	-0.0197560911334167	-0.0382706009348536	-0.00569230413768151	-0.0250514022900662	-0.0896480390837887	-0.194553078659139	-0.178126700434319	0.00226154738500875	-0.222974547371411	0.155774735640123	-0.00837963759524653	-0.133951235745012	0.0557421833219275	0.00823096455803434	-0.0989682892180263	0.0924116090400523	-0.144485533375359	0.0141556476670584	0.0346666955123952	-0.0183940285820011	-0.204166980323217	-0.178790288773117	-0.0120049395888481	-0.151127698280872	-0.0397525501473096	-0.0214345530429857	-0.019850306971031	-0.237654212951126	0.0203634325115602	-0.0361262759010425	-0.190072345707431	-0.0890459647138664	0.0798984547553678	-0.228353977241689	-0.145636275987911	-0.25609089023501	0.186951539918968	-0.031398707450859	0.0321009190649427	0.120423959416778	-0.0220169116387523	-0.36786053986994	0.128655024183567	0.115795292170913	0.107069462833331
