	"ACH.000013"	"ACH.000036"	"ACH.000052"	"ACH.000086"	"ACH.000099"	"ACH.000137"	"ACH.000178"	"ACH.000223"	"ACH.000256"	"ACH.000278"	"ACH.000291"	"ACH.000324"	"ACH.000348"	"ACH.000375"	"ACH.000389"	"ACH.000425"	"ACH.000452"	"ACH.000470"	"ACH.000480"	"ACH.000490"	"ACH.000542"	"ACH.000552"	"ACH.000616"	"ACH.000661"	"ACH.000676"	"ACH.000736"	"ACH.000765"	"ACH.000781"	"ACH.000791"	"ACH.000827"	"ACH.000841"	"ACH.000846"	"ACH.000943"	"ACH.001239"	"ACH.001270"	"ACH.001275"	"ACH.001277"	"ACH.001532"	"ACH.001554"	"ACH.001740"	"ACH.001745"
"60"	-0.310532242758986	-0.551057817952308	-0.3850035693808	-0.325508220588967	-0.273272457431682	-0.435535324058755	-0.568553474660022	-0.401645862473146	-0.561792954779112	-0.45042057637285	-0.273363607130839	-0.444817898942876	-0.567982663105624	-0.463541511734527	-0.785330156373733	-0.270550519651047	-0.5282705295969	-0.488250542336209	-0.664628242995226	-0.534957642970195	-0.650561027586433	-0.577983772759267	-0.402382817843576	-0.207217055031708	-0.526417450791553	-0.538494283799306	-0.140208034201861	-0.5375333355088	-0.489878972958549	-0.566474678386678	-0.493427598701683	-0.455915354158796	-0.565672053114356	-0.471683683595211	-0.466984197907125	-0.481653942684923	-0.435230504846168	-0.78527510836631	-0.593097192492639	-0.528509492289965	-0.30850204616201
"71"	-0.171722647887459	-0.454784187393777	-0.277046836647545	-0.204123881626154	-0.29272097695515	-0.319384293338675	-0.302523543587728	-0.219732656958062	-0.425504038394278	-0.165733376126595	-0.657678433053765	-0.552968339632256	-0.226881234968611	-0.369514629557586	-0.418195857025147	-0.197687388448422	-0.272522407342493	-0.331240396822825	-0.285487260563804	-0.654022792823081	-0.327307993701516	-0.293544121368224	-0.419130933033275	-0.318402599833229	-0.202607276779262	-0.219868620801666	-0.351513354501348	-0.385580701366007	-0.269747323327215	-0.121404141373094	-0.259129166790055	-0.315988583542462	-0.475541566156967	-0.372637940883393	-0.40846986480567	-0.267104627299452	-0.594034968325015	-0.36325164086918	-0.267136792608897	-0.29732773648522	-0.281679350852247
"156"	-0.150882435408063	-0.138575838970724	-0.164207914129657	-0.228270944786832	-0.00468824304614482	-0.0408850954387814	-0.0796773370320797	-0.264187407067403	-0.351434167584249	-0.0117351639461304	-0.0786562902268267	-0.130083116279081	-0.0360434822885048	-0.116893631193125	-0.216296368324967	-0.140103394837433	-0.173128030427756	-0.324630682565802	-0.217658107464325	-0.212009774823838	0.0352159346002161	-0.283533355425568	-0.0681431309459193	-0.449356732334529	-0.0302772260636756	-0.629490155268809	-0.217018903976859	-0.00102075157286611	-0.24887228298766	-0.106642551053144	-0.283865892539818	-0.17629473252056	-0.0844918895869615	-0.0977712234815741	-0.165559038048892	-0.150508435436445	-0.103454999129121	-0.151935520906549	-0.0732517905608352	-0.224570015908954	-0.265380769582077
"54851"	-0.630548402511126	-0.66567598529947	-0.63540818408585	-0.690734649971027	-0.340114881816549	-0.678573477556192	-0.73103839810632	-0.408527851054252	-0.602496679092518	-0.433689096052379	-0.6963386216286	-0.702355015860123	-0.394979353397276	-0.584853699796215	-0.48731638621491	-0.460926505535561	-0.84949079850235	-0.412411606832087	-0.667925635623487	-0.763049740552187	-0.651134186585729	-0.811144311972695	-0.534888971926992	-0.675939948908406	-0.526473366098965	-0.200949227377873	-0.767829134013977	-0.46975036975252	-0.239597934840278	-0.701228605739691	-0.537876621158734	-0.217818998517939	-0.593172229676278	-0.581141475466337	-0.655593508668283	-0.36460796268517	-0.525734957536493	-0.488194502709827	-0.744856640052089	-0.133564744303207	-0.226366281914045
"25820"	-0.902743369930877	-0.914646412204982	-1.01503024834174	-0.961093913330587	-0.898896812672456	-1.02480627964454	-1.06789080639958	-1.46742166698039	-1.27770080537074	-0.892521208248843	-1.09209230612912	-1.07426912996296	-0.966634501833184	-0.982728672359861	-0.934151752968486	-1.07617291224834	-1.05464608120231	-1.52724187770052	-1.08272998966828	-1.01297928569798	-1.04836305330675	-1.09965922812843	-0.867008095939679	-1.03467010516304	-0.96076293689609	-1.11311895058453	-1.21738038994914	-1.10188448933788	-1.21637554942816	-1.07471692010519	-1.16203734023412	-1.07325909105051	-1.10129897813802	-0.929421187884748	-0.929853018996002	-0.866422824820363	-1.08968164969149	-0.94719778710943	-1.16967398835866	-0.859842332252802	-0.875785055944475
"755"	0.0390862978473581	-0.102369793542458	-0.142789296911312	0.039800416652487	-0.0677588236410662	0.0451719184751092	-0.174013573301686	0.0863376374988403	-0.197299382707373	-0.174172596448373	-0.399085706068309	-0.0416846206867302	-0.109951169017186	0.0307983418814317	-0.223263900019191	-0.177187002247909	-0.0748510497399195	-0.449102790758652	-0.207969597110114	-0.0178768200132427	-0.149640794778593	-0.070773589911871	-0.154942231240387	-0.332561296257812	-0.185308876771803	-0.0666600627299676	-0.0224134580826265	-0.0833166684204478	0.030149424622224	-0.09852850655563	-0.134826574799781	-0.0998888343562578	-0.0678870963025922	-0.171386545156905	-0.0789509460794674	-0.0280352092562633	-0.105589774538388	-0.0402083809367208	-0.22860776885587	0.163055266360521	-0.00876220062860106
"10487"	-0.458218857762071	-0.368039113425747	-0.423500926452259	-0.512118429470153	-0.53514083156574	-0.570157118497031	-0.416810617386361	-0.632927625233745	-0.357762128510981	-0.476868890586686	-0.571005302600407	-0.469513224204707	-0.568461251423518	0.00347739913872282	-0.457632817229746	-0.367918523477584	-0.648308692010635	-0.453277694687756	-0.462407827625449	-0.778960172195302	-0.499740437222619	-0.63109192900814	-0.482253739487308	-0.263609253569457	-0.473043752311628	-0.359689262374046	-0.436052287022038	-0.897494848079945	-0.511693305717652	-0.505660247898923	-0.404441685576267	-0.420163695873213	-0.447225499049119	-0.583114402189372	-0.437601745953899	-0.452604193751966	-0.838469906870793	-0.470630233077127	-0.581357990340693	-0.446734930533923	-0.38088174917265
"9318"	-0.58210486810889	-0.397053949081582	-0.868518251674898	-0.677060703058093	-0.353258483901247	-0.585697594990715	-0.637956868955889	-0.580884657792431	-0.45865701463746	-0.533810857396587	-0.666882910960929	-0.740913932296942	-0.545352193055219	-0.762115768452664	-0.670873147317248	-0.786863418845011	-0.569608557567875	-0.473180769150564	-0.702377445288556	-0.742016938221213	-0.501715397902294	-0.655435725104259	-0.623236398653209	-0.403472949620359	-0.723517325718476	-0.793536668549465	-0.658439517543357	-0.271370853038897	-0.552476557762273	-0.611563721385014	-0.47089474808955	-0.810201570782264	-0.852825071723449	-0.273290475035676	-0.764040393597452	-0.544999116790816	-0.39504168608331	-0.589052299996303	-0.606222883895724	-0.453227236230726	-0.690953676208069
"8533"	-0.871042303701536	-0.969709188235087	-0.746347591910461	-1.06868737647576	-0.82608381652345	-1.07080222014122	-0.894940311764063	-1.17915927546237	-1.11108213711423	-0.94583913804811	-1.10195006900838	-0.982655527692076	-0.90569525434825	-1.07666898916386	-0.920793458555007	-0.78435155669815	-1.23011877563441	-1.2375193893086	-0.844556903950375	-1.13535198577897	-0.926117727941888	-0.913542703994072	-0.775916614018731	-0.61101902680992	-1.11347808147821	-0.893098683967753	-0.816595753225029	-1.08655747132889	-0.941594536068241	-1.1135836269204	-0.736491902126579	-0.812604737938475	-0.9101672696712	-0.754992383521242	-1.1934993574872	-0.861069648133144	-0.873777466364933	-0.835650825251137	-0.801413136275638	-0.988784069057726	-0.862148531609506
"51138"	-0.993254710420886	-0.841295867689282	-0.96595702475352	-1.12503037029731	-0.519857924140138	-0.814166894901671	-0.689818591316923	-0.861816758251599	-0.83085438993761	-0.811305203382396	-0.896613033968696	-0.928764217904774	-0.910834249755723	-0.675514483313161	-0.970913835168041	-0.869288094607365	-1.03578783516612	-1.04471581859679	-0.802557056125596	-0.835526844071736	-0.960169610611521	-0.96749366182465	-0.868896749150551	-0.727148316100681	-0.821532034760005	-0.90099360277786	-0.9324774230193	-0.776505308093944	-0.845919652498789	-0.961779909667723	-0.950143297369219	-1.09575438650299	-0.768032959642462	-0.682246687287613	-0.773540257867176	-0.894608100367675	-0.796051080579889	-0.816964409245902	-0.721246063356801	-0.895157337241236	-0.854681749501405
