	"ACH.000012"	"ACH.000013"	"ACH.000014"	"ACH.000019"	"ACH.000025"	"ACH.000030"	"ACH.000052"	"ACH.000055"	"ACH.000092"	"ACH.000116"	"ACH.000118"	"ACH.000138"	"ACH.000143"	"ACH.000146"	"ACH.000153"	"ACH.000159"	"ACH.000168"	"ACH.000169"	"ACH.000223"	"ACH.000226"	"ACH.000231"	"ACH.000237"	"ACH.000244"	"ACH.000257"	"ACH.000264"	"ACH.000288"	"ACH.000315"	"ACH.000320"	"ACH.000324"	"ACH.000336"	"ACH.000348"	"ACH.000363"	"ACH.000365"	"ACH.000387"	"ACH.000403"	"ACH.000406"	"ACH.000410"	"ACH.000414"	"ACH.000444"	"ACH.000448"	"ACH.000450"	"ACH.000463"	"ACH.000467"	"ACH.000468"	"ACH.000476"	"ACH.000480"	"ACH.000486"	"ACH.000487"	"ACH.000496"	"ACH.000510"	"ACH.000552"	"ACH.000579"	"ACH.000589"	"ACH.000608"	"ACH.000614"	"ACH.000620"	"ACH.000624"	"ACH.000646"	"ACH.000661"	"ACH.000663"	"ACH.000688"	"ACH.000706"	"ACH.000714"	"ACH.000721"	"ACH.000732"	"ACH.000763"	"ACH.000768"	"ACH.000776"	"ACH.000782"	"ACH.000785"	"ACH.000809"	"ACH.000824"	"ACH.000849"	"ACH.000858"	"ACH.000861"	"ACH.000867"	"ACH.000869"	"ACH.000872"	"ACH.000873"	"ACH.000881"	"ACH.000896"	"ACH.000905"	"ACH.000920"	"ACH.000921"	"ACH.000928"	"ACH.000932"	"ACH.000938"	"ACH.000943"	"ACH.000948"	"ACH.000953"	"ACH.000968"	"ACH.000969"	"ACH.000986"	"ACH.000988"	"ACH.000993"	"ACH.001028"	"ACH.001151"	"ACH.001163"	"ACH.001211"	"ACH.001228"	"ACH.001336"	"ACH.001346"	"ACH.001353"	"ACH.001377"	"ACH.001391"	"ACH.001496"	"ACH.001500"	"ACH.001554"	"ACH.001735"
"439"	-0.834376469623486	-0.619256968517477	-0.829846859967308	-0.430585376137679	-0.678358519999464	-1.00036468344582	-0.97573690468844	-0.854730470026526	-0.71275282276994	-0.758448979895411	-0.495924944353777	-0.806051413302474	-0.769320410958682	-0.905032197063848	-0.65959713263786	-0.768809565339943	-0.916987676941217	-0.7673708829168	-0.612781392526231	-0.565061186543005	-0.751134984513881	-0.688986250662843	-0.921175743343488	-0.877773017040129	-0.826200555043826	-0.830095444528528	-0.966802196072083	-0.831139649658521	-0.886529847948325	-0.828326170395216	-0.59877600624836	-0.451487530330921	-0.794754468522809	-0.620809105223928	-0.631759803913438	-0.929106876133225	-0.730877153095275	-1.0480930581661	-0.832961722762275	-0.518244543299009	-0.520846477063497	-0.716669480573623	-0.842531731221378	-0.568910135036094	-0.700384024327317	-0.948016445327599	-0.725520321056615	-0.66170555011721	-0.895169219195109	-0.750422452450668	-1.09150005003278	-0.450149448360211	-0.474534976603563	-0.779717610701536	-0.589964596209622	-0.773639381262639	-0.942638056925023	-0.565755618912723	-0.574287019462156	-0.484803502390162	-0.40939182011556	-0.728900086908886	-1.02043724399585	-0.940652964052833	-0.813345817247925	-0.746553170805135	-0.666471746936598	-0.806648466747981	-0.460866792501246	-0.633235624666116	-0.785803632560818	-0.685446472781029	-0.793853846136146	-0.706764753471667	-0.581768648142661	-0.523251211452307	-0.697022689009209	-0.703343137626515	-0.95499871856598	-0.854494566806371	-0.970516576031465	-0.735775586243267	-0.526356344066848	-0.680427882111892	-0.738843914428475	-0.69470312710803	-0.528432136399077	-0.932855653142992	-0.549840790218347	-0.618827112977656	-0.6182192153272	-0.805479607534941	-0.746046592943982	-0.45617012379056	-0.659097559726802	-0.745922760202674	-0.38127844431151	-0.569963506015662	-0.527924675474329	-0.719741006432549	-0.67172764336303	-0.580602190376052	-0.923915487305803	-0.516244946689356	-0.58748485376302	-0.417390042276007	-0.738123883677497	-0.801991642373094	-0.605549634209132
"126792"	0.0317676940344367	0.0302555115546227	0.00251555866995152	0.0177238046249761	-0.0249567386720771	-0.0307554066493258	-0.111754191997756	-0.0986629149442292	-0.242582954453315	-0.0901368520799227	0.00839510125000794	-0.138935942692115	-0.00902881622814981	-0.0610923935197427	-0.307298192879667	-0.0719314328256626	-0.0685351350766873	0.0440311378828753	-0.0172113484374113	-0.100297507127924	-0.0201419079590711	-0.210653396168494	0.0462466461462647	-0.0784614687241628	-0.0276698425028418	-0.198325230945753	-1.89421819595848E-4	0.0964305149413654	-0.105829521590896	-0.384117657181922	0.0569353764065439	-0.00581750666280005	-0.0411475365621069	-0.129142394653593	-0.00173411005869037	-0.0532922921054499	-0.0251690111493057	-0.112888509680413	-0.143948085691661	-0.0733992830449961	-0.161799355264426	-0.232388416073876	-0.0276243016575561	-0.0554315419706718	-0.0831457378998466	-0.0217243548091753	0.0371420082966927	-0.121292042195348	-0.105283802447474	0.0187001688921973	-0.016270685647196	0.00786802579995385	0.130538096346354	-0.144259154513266	-0.0421479312529346	-0.0819115325368316	-0.00586049972980091	-0.430750539320252	-0.141228967263531	-0.0542700671528699	-0.203790122528422	0.0190031968239359	0.0873667827148045	-0.0546795882373979	0.118769645525284	-0.0605574401172913	0.0800001161788941	-0.0422635152207154	-0.107974266806917	0.0276996907204769	-0.124011979602896	0.0336704265228593	-0.0907925080495019	0.0986611650770359	-0.0588931345674708	-0.0296851939490214	-0.0727762278893078	-0.0855001713182058	0.207937026048337	-0.0111553182111491	-0.0169199362415065	-0.0808822915566382	0.064072196288754	0.00207027481961949	0.0988038051436089	-0.101465068569888	0.0619522330523308	-0.00880474664461216	-0.0102402663703509	-0.124357659606511	-0.0552289555097459	-0.0733474579627177	-0.174322203368747	0.0552366541475548	-0.033873280432655	0.0361864622212185	0.0927919660637614	-9.8507991598004E-4	0.0666057195171236	-0.0830319262307305	0.0958869238756463	-0.0632489178448681	0.0565895001496754	-0.0549612589348945	-0.0209175271541571	-0.113704153383623	-0.00748973066977494	-0.113470523380588	0.072696895044922
"26229"	-0.154219386255294	-0.0474522219571685	0.096078680702831	-0.104415545599953	-0.341409907969355	-0.0524889004692949	-0.246774036487692	-0.133954867769427	-0.344226647810401	-0.128188523879029	-0.0880390106266321	-0.226341512680747	-0.21675430491869	-0.075772522583594	-0.161375317801279	-0.0223028353951085	-0.246155033931322	-0.103709396048608	-0.153170026526578	-0.0758764055677442	-0.191715515515379	-0.131883452317591	-0.311524628945945	-0.158065441986826	0.0113475423960821	-0.23835327982189	-0.0528356269727508	0.170540389862436	-0.010956240817577	-0.0312659065824643	0.0215987055185408	-0.15247692066416	-0.0329643217959873	-0.00375756272512215	-0.0906426615049085	0.00156260609971513	-0.170724277548602	0.0601730181528749	-0.245814645073584	-0.0162641489049336	-0.149289173615979	-0.0671592446352349	-0.271695580244717	-0.265827114638725	-0.211172294004345	-0.181509661049602	-0.0276254371707413	-0.103182748652687	-0.197889411866398	0.059406024621341	-0.138355188706172	0.011834998315682	-0.059174710276221	-0.135628686384158	-0.227313331031693	-0.10884001547226	-0.0156291032384607	-0.155097793563837	-0.150209512003685	-0.213095427433485	-0.119556479064884	0.0483920566815927	-0.0136517331194591	-0.02506144299679	-0.099901344274893	0.323586646964744	-0.0966026702711801	-0.182754412659174	-0.025628566306322	-0.0477945225612167	-0.134626417020562	-0.0240376554643384	0.00772615962576103	-0.0262804604669231	-0.214715764887378	-0.0780517903408816	0.0458111714862724	-0.199295424921458	-0.154042109322954	-0.0214864902872442	-0.0455562238558066	-0.0677463045757584	-0.0457315815063078	-0.173408510927863	-0.0957155564320809	-0.0608779357565601	0.0454196759982858	-0.117942252962855	-0.126125326839241	0.00671140596357963	-0.0131756679632526	-0.107551198193835	-0.101393977982868	-0.00811744527731957	-0.211865809090958	-0.175853316471147	0.0929893767930308	-0.0863283068038501	-0.323962226724479	-0.162891492238133	-0.219669195972537	-0.191744314135034	-0.0621701721127332	-0.0440074876595886	-0.199182810087385	-0.210282999426837	-0.0550879794111984	-0.0484906899809344	0.0696444543993371
"819"	-0.551804403339581	-0.264692879887386	-0.421062419090281	-0.294686758457101	-0.181977903599236	-0.466720154573218	-0.687717078312199	-0.480251550247913	-0.334582479908567	-0.219314506305702	-0.41865047996786	-0.333333913973183	-0.529210915654144	-0.413227957362874	-0.692757939726518	-0.481214313540608	-0.524120300444089	-0.466981507485153	-0.458461554742041	-0.375333727689656	-0.418720242424984	-0.262932552473302	-0.42222982332424	-0.447629050914308	-0.489431770897363	-0.339348655493222	-0.427106346240142	-0.561507166029864	-0.518383091843328	-0.462146060129424	-0.322961595954778	-0.287787560319151	-0.506908633341051	-0.54741580119545	-0.507004487413893	-0.583670100730171	-0.360890995713345	-0.251405713660171	-0.535461530179926	-0.353623278505973	-0.702968781102726	-0.430142515484798	-0.306996087597143	-0.309323509347273	-0.472633886760582	-0.622095586558236	-0.498009903791864	-0.334058303085189	-0.374500015563061	-0.429549312885093	-0.484239552949608	-0.420166306440722	-0.154678326135865	-0.600191354881692	-0.360144161672849	-0.472517497211101	-0.437093132049088	-0.699914201607407	-0.554732933900085	-0.225341454110381	-0.251947127102792	-0.442836955629715	-0.4266599968398	-0.387662106315995	-0.577380856731728	-0.291786362141496	-0.330062171507677	-0.25836054614136	-0.447048766946026	-0.502648608052237	-0.298845259958801	-0.411915149903851	-0.365038602272444	-0.719880012428272	-0.393970770174628	-0.28375635570463	-0.501072503897288	-0.327750423326668	-0.560566049397889	-0.455448946873211	-0.699081151421132	-0.472077370682368	-0.483937514980635	-0.548066876336964	-0.245345705136254	-0.375807052180659	-0.307541415552489	-0.690851944971332	-0.406284124195971	-0.17253202128657	-0.521017170768471	-0.299421853526293	-0.328796967727535	-0.183402175241625	-0.67084893131354	-0.312720571875133	-0.352530416653939	-0.380899718498907	-0.284047017268823	-0.454090585227796	-0.650493425045642	-0.43012961086545	-0.638035998709078	-0.423297081110348	-0.450397769351284	-0.237078075821837	-0.454785427771903	-0.422158593686496	-0.247793868123957
"9382"	-0.580010162337573	-0.355162534427747	-0.526163820087387	-0.482594291443876	-0.468913007392577	-0.482558154630515	-0.549435329673359	-0.484290571216658	-0.75297910504912	-0.52155015876623	-0.428099389308091	-0.481764687493633	-0.603907943471385	-0.257931060829681	-0.733261991647553	-0.621823486604974	-0.812559291702905	-0.6143669227729	-0.526872646243919	-0.45452001347231	-0.696623371673971	-0.480479613104562	-0.620396511398313	-0.496676780612644	-0.554953655888995	-0.551224731992286	-0.937667955486285	-0.586338326399213	-0.496537324362302	-0.61229099995833	-0.454834331227509	-0.499339831036422	-0.530545805421665	-0.62578460656539	-0.4629307437458	-0.529449060656832	-0.286361012542104	-0.492880881558944	-0.490005116748828	-0.344828885358807	-0.592949408854412	-0.517257906438166	-0.688746691991568	-0.42126699461422	-0.415735654454857	-0.580119888039093	-0.406429760271114	-0.412741882114561	-0.542456997696831	-0.298884946049951	-0.5285849494144	-0.492129861681225	-0.381817042159219	-0.469716981734549	-0.506312449425328	-0.411355495013164	-0.466419627502998	-0.618077025012092	-0.271687961525187	-0.388318704347185	-0.39597261270552	-0.337048427640799	-0.171761604238025	-0.284283728782873	-0.919164049803532	-0.553817804448384	-0.589904161313543	-0.529472815198476	-0.370090442880765	-0.570548204646428	-0.336017724371154	-0.474126852140274	-0.36164900023622	-0.244415729829278	-0.504970666159154	-0.715597921401379	-0.622958410350933	-0.478362307726393	-0.505736640159767	-0.285233112631854	-0.360952313663235	-0.462123589938837	-0.367534334424368	-0.681547825823175	-0.410645668696672	-0.366059904470685	-0.689399351649542	-0.425469346362351	-0.499043486307396	-0.198644312001652	-0.451106510079868	-0.606109425598136	-0.585159607387779	-0.193362438830813	-0.515703199846659	-0.358571929482779	-0.534240951394525	-0.614226115879404	-0.618885053957413	-0.434399235729496	-0.513099820119296	-0.540341496050166	-0.393684694923562	-0.585275517422278	-0.339278661407541	-0.430042649576584	-0.647950887772085	-0.395057498191193	-0.618486609297503
"22796"	-0.510115272275749	-0.673569703676871	-0.611811665808545	-0.582317441376327	-0.703288451271315	-0.632726230085166	-0.630364262287693	-0.636861742957271	-0.725426338786542	-0.582770291564127	-0.68529863368807	-0.494734390984205	-0.808913866541825	-0.364092342108213	-0.760097184449227	-0.612812373095806	-0.849334950440026	-0.617556661935622	-0.761316418391851	-0.506122544792064	-0.578693714742469	-0.671445670070546	-0.876706102803137	-0.721046361812921	-0.624963242397509	-0.689995071389298	-0.52475538698694	-0.793339019409308	-0.61416043197116	-0.630202309556617	-0.605606590482371	-0.639158620506579	-0.518865689785155	-0.741108312323906	-0.476097046391858	-0.4735406812993	-0.719241783571929	-0.626355186908271	-0.549638135111709	-0.675362562348954	-0.65209772091427	-0.627345222325029	-0.702662887033167	-0.622312443760992	-0.339523158542616	-0.614922292397027	-0.736636850553392	-0.644608164292005	-0.690037772667777	-0.605311821288406	-0.671922831593282	-0.631367195493253	-0.648657436981204	-0.447867968257205	-0.67751176292629	-0.664861945642225	-0.518601416116264	-0.680982382556748	-0.496709285963907	-0.546929550272983	-0.550652271524098	-0.606971338411873	-0.480404586849714	-0.574165046096107	-0.5899303008395	-0.531844596218111	-0.697644890207449	-0.467601407865489	-0.752860637041759	-0.736436821028262	-0.587160255054376	-0.362886965741295	-0.623761569642716	-0.742834736376869	-0.487098860258232	-0.671935081351549	-0.743987282414667	-0.647376008835346	-0.771466837773571	-0.414894622221678	-0.660071518648257	-0.525238397957302	-0.841437422340911	-0.670156244502995	-0.523474106108688	-0.661011033154927	-0.472042320314015	-0.537066269319985	-0.795647447940453	-0.55040658467897	-0.653059625857164	-0.655780682430396	-0.590058238183609	-0.474493917770286	-0.586418362419396	-0.570467219409917	-0.854322326861145	-0.596216057961456	-0.601061937140908	-0.622717817574893	-0.558626806884635	-0.661701228602916	-0.417755309783847	-0.536783603955002	-0.570870876243915	-0.75604175067567	-0.836026809507326	-0.53918710487793	-0.731395839935832
"83548"	-0.894639004618392	-0.885754016331805	-0.783785358028611	-0.670624319786269	-0.865841892836001	-0.875939547543997	-0.964389115576024	-1.11394302557377	-1.07415983066177	-1.08075525767592	-1.02157814481731	-0.983252699060689	-1.20336156944637	-0.823586690067069	-1.0461810436236	-0.923576743951493	-0.938701758912739	-1.0816789160963	-0.961666301230882	-0.927059675277416	-0.928473893057283	-0.99270644918122	-1.23150010544895	-0.800081786348168	-0.7318788410731	-1.20136404021266	-1.18979954106016	-0.980407022612342	-0.945343989746137	-1.01200173680027	-0.926416604373778	-1.12286761615546	-0.800762614814353	-1.049471205513	-0.806415208483127	-0.711963224423913	-0.791029993440552	-1.31677445201697	-0.905340158038511	-0.986400962728828	-0.966167347507083	-0.977218216172953	-1.00718403925116	-0.831069952779667	-0.83552769341111	-1.23176266589986	-0.803192791284812	-1.10882941354813	-1.14048570364592	-0.803051268141697	-1.02920168640498	-0.848346630586762	-0.985765557227641	-0.786542973793842	-0.895157619666086	-1.12373633005107	-0.994665899824468	-0.977252504981059	-0.83122379270633	-0.760514439980682	-0.85309117035369	-1.07569574830871	-0.886491899988701	-0.68124033402893	-0.975824575245401	-1.1708294728065	-1.09337341995122	-0.899397974440318	-1.06034646373243	-0.870222652553802	-0.925376927789177	-0.854304019074794	-0.785460314146055	-0.94768851087465	-0.931067821579136	-1.36807255874157	-0.858488887718912	-1.22495901613058	-0.879941572548832	-0.969818623720971	-1.09251296591376	-0.878121541461384	-1.0004985363724	-0.993587271282472	-0.817646688598843	-0.879734105702805	-0.89880439940013	-0.742985953891731	-1.03602888075693	-0.665857374378241	-0.792059153375314	-0.815352175314471	-0.942219075830109	-0.878424414934459	-0.851139917904544	-0.844973233392061	-0.962209425469869	-1.02787101019624	-0.945179337771223	-1.0888435886967	-0.960555752326742	-0.88320508764396	-0.649431698926693	-0.666226993180975	-0.693512360989986	-0.769550939611884	-1.18918406087955	-1.00858434013781	-1.29597379828842
"25839"	-0.489202404072002	-0.641096556199066	-0.410422802593085	-0.561656834520959	-0.616571574859533	-0.470012638588282	-0.778803150486444	-0.578864612862661	-0.535284265301519	-0.769021373972194	-0.662959727161128	-0.612718164448271	-0.538964522047028	-0.476714034795445	-0.850321973044461	-0.639346898476342	-0.779251151806479	-0.427482716774304	-0.43394938886658	-0.467465519379901	-0.440659207893034	-0.585581228913977	-0.619156960249539	-0.712574537385272	-0.442790006401719	-0.596727298859998	-0.552763251234818	-0.604822843440017	-0.590731920854525	-0.512940441948986	-0.536515921003978	-0.774381092012364	-0.601604752438688	-0.786020324909988	-0.308709127127695	-0.702944969136056	-0.592741787337032	-0.705928285822377	-0.588276785110243	-0.636436456791926	-0.497570975102987	-0.56995033202365	-0.654801678372211	-0.474811900310621	-0.47143835424498	-0.696856884128117	-0.444957672137533	-0.891826763486181	-0.607771145802516	-0.338515938010754	-0.56946948060444	-0.478222508599637	-0.395923040440594	-0.567987230967267	-0.564326509696832	-0.600840850357617	-0.552526531919671	-0.869179296907336	-0.384715121651114	-0.487771420781195	-0.593622553687619	-0.729171315164214	-0.334145043235909	-0.297674054795445	-0.77415056909298	-0.584056351626625	-0.693846589180287	-0.55080182554695	-0.782351956044065	-0.703915698897057	-0.510669955715329	-0.409251449649277	-0.669716135233346	-0.465512682854719	-0.378791453214994	-0.689698449731698	-0.73349064239532	-0.7803813414802	-0.56066990660079	-0.378422923605906	-0.513053791898939	-0.654185430058478	-0.611524177845436	-0.482850300150437	-0.660858840277344	-0.562266633195137	-0.519873737079575	-0.444857704496282	-0.795704855779256	-0.348794461772211	-0.654956544539742	-0.606624806139883	-0.676325932463936	-0.590056581610296	-0.50024572749909	-0.404992159433248	-0.632420764073977	-0.610947923597179	-0.550874367580942	-0.607801044084275	-0.575694091320132	-0.664559190276029	-0.550968114903582	-0.496680554017559	-0.495187663733758	-0.956768076258334	-0.662541827295908	-0.604485988075984	-0.694035786593748
"10466"	0.0920001484244905	-0.0206468889344221	-0.0954331734637242	-0.0656751497285723	-0.155550854786742	-0.215322080506501	-0.447632762164841	-0.342389276549659	-0.277298278963	-0.139401228722015	-0.295449632925019	-0.129521432889345	-0.35009209920094	-0.0814259182325974	-0.157505952021837	-0.155593690398864	-0.543569331212884	-0.274775362977311	-0.218896372775943	-0.2100251531852	-0.272583192570665	-0.191726062924527	0.226588504255969	-0.346422701911602	-0.0263150511975308	-0.33951603455134	-0.268651248009957	-0.429358123534133	-0.289426546850956	-0.0629488278911049	-0.121423120892283	-0.253332838762031	-0.327287277942995	-0.230487435214536	0.00242165845187416	0.0633155055052098	-0.189414298622011	-0.297197473948464	-0.506054917727161	-0.361815993765655	-0.131491883449815	-0.267525567369202	-0.229571815195591	-0.186598451454057	0.0799032965410319	-0.430957367536053	-0.231912661309091	-0.526475514650842	-0.356638550911915	-0.0999122730799852	0.0478393246518714	-0.0570981565073429	0.0812927969538604	-0.0508186969434684	-0.285947511894942	-0.114566692123345	-0.145011313927239	-0.216773105196796	-0.101655324485868	0.0696812747892877	-0.118811048044038	-0.173591012482956	-0.022388144021009	-0.122884930382112	-0.190534887813802	-0.317649231057826	-0.364885564492579	-0.229506148359618	-0.397037335138551	-0.187198580486929	-0.185831713943174	-0.199205668683863	-0.128542608247981	-0.0470659419181308	-0.0912454814959148	-0.470997057993849	-0.515412942434068	-0.0293502215019853	-0.353761629275904	-0.104371256769447	-0.218999751256278	-0.22460183585748	-0.163633174720417	0.0594148446432046	-0.0333579926841545	-0.196307052849807	-0.158370184940722	-0.184341495804012	-0.12410007653935	0.0557961466940016	-0.113545012237974	-0.0908551878038271	-0.067684034765214	-0.0871400752815625	-0.107276132256483	-0.0896158433601975	-0.336071651095748	-0.0678787330232365	-0.220785613399145	-0.346357592298394	-0.0803404249547022	-0.138343906439416	-0.0431504157314421	-0.00743431087987299	0.0413995608232457	-0.22148306440713	-0.142468969320173	-0.312711318967263	-0.12501198290416
"57511"	-0.202724998921809	-0.425433447215638	-0.436090534724668	-0.337889053170649	-0.447932236150794	-0.488880723196114	-0.3735697246946	-0.499325381194391	-0.491434600707807	-0.295445563687935	-0.561314746679509	-0.395047429853532	-0.614790020513484	-0.358654228810781	-0.348284961581173	-0.462050555409315	-0.273743468057379	-0.50229606766585	-0.461132322372001	-0.270402183859368	-0.481085792442205	-0.283158006070234	-0.548176448474381	-0.613051863354857	-0.297439946186916	-0.581331825574445	-0.329000753090315	-0.470723990615062	-0.525467429464835	-0.575422962315322	-0.410049514796421	-0.403008895725314	-0.450180027177741	-0.465795896793944	-0.290350691282183	-0.185063193313196	-0.528421317140018	-0.510471813437127	-0.563881165385926	-0.527694754310263	-0.618542442115855	-0.254160715180755	-0.380952270250416	-0.499172145119297	-0.314918582770523	-0.448026855744685	-0.43015054487546	-0.768295991519193	-0.625714195620532	-0.368236000775257	-0.328043683649409	-0.278121885474057	-0.313021610620911	-0.376048321973033	-0.460838205786367	-0.362882183604544	-0.277502109844638	-0.357002653250924	-0.483103617067006	-0.324272408863162	-0.441065780648647	-0.353747066687984	-0.269399942890713	-0.44999638571954	-0.439994131087212	-0.44407879243123	-0.631170126831436	-0.38671642624792	-0.729638077801409	-0.369855536344258	-0.408756127129493	-0.442782906015241	-0.324343114994303	-0.387413784320354	-0.364581721146613	-0.9242877406981	-0.622438296192733	-0.450925276332017	-0.465225265309035	-0.501627136708856	-0.359238596450843	-0.590590097106794	-0.598949874761943	-0.493853847419994	-0.431577767761975	-0.345483754975485	-0.248037134556844	-0.304265838224744	-0.224959341804615	-0.329060564093856	-0.426152046644972	-0.392940135642741	-0.526699159084954	-0.371421564646842	-0.359200210740207	-0.466236000951152	-0.458289086422826	-0.395758146915904	-0.407350846588569	-0.492206736240601	-0.451792598086939	-0.353089166871593	-0.237138766154428	-0.361216875623906	-0.320338857364251	-0.308516134382417	-0.482605233911349	-0.529557900087092	-0.550850387799982
