	"ACH.000014"	"ACH.000137"	"ACH.000215"	"ACH.000248"	"ACH.000265"	"ACH.000375"	"ACH.000490"	"ACH.000839"	"ACH.000855"	"ACH.000865"	"ACH.000896"	"ACH.000950"	"ACH.000957"	"ACH.001183"	"ACH.001367"
"10121"	-0.674275789235602	-0.618955935277568	-0.795353353239	-0.584306053900061	-0.939715855019161	-0.716788911189624	-0.625566270844287	-0.966019665301669	-0.489391198243027	-0.991035833883843	-0.885682929815367	-1.21764812177849	-0.575867131592956	-0.830050733858409	-0.900994133421259
"84920"	-0.116632978141295	-0.0505787997982143	-0.0575354543287332	0.126083300745247	-0.0357724729506083	-0.127752715328033	-0.189810938499885	0.0358536438197699	-0.107487855464041	-0.0154692754793158	-0.195643711491218	-0.281672853906717	-0.144419987807588	0.0769275572841809	-0.192315709225749
"25847"	-0.582006786444299	-0.556624139838953	-0.712002145401705	-0.621052060004044	-0.692858674999033	-0.625814049774397	-0.437003583675055	-0.659259785181335	-0.398845621429601	-0.468284342486393	-0.756501497915452	-0.788443964405832	-0.511223797101674	-0.574479300504542	-0.765753819758025
"25906"	-0.203735151637868	-0.363726423361656	-0.772429557873123	-0.260564736538807	-0.513050729748459	-0.184789195367926	-0.339654452807069	-0.645889594294692	-0.487226409888811	-0.66800190675291	-0.416444897643522	-0.652866939265903	-0.697126138534996	-0.655243198070388	-0.654504400674305
"113130"	-0.375885829900904	-0.541048399313851	-0.665131067659975	-0.618430021560759	-0.812357403637965	-0.682698235083681	-0.753979736690334	-0.757372800475469	-0.669638137001315	-0.852188878190756	-0.728185274755008	-0.789358336577535	-0.517531582606261	-0.623694128146356	-0.499407813688082
"26586"	-0.335461270313355	-0.263233744396127	-0.244500372283046	-0.190158653665635	-0.377701200369508	-0.194316838349814	-0.371127942028801	-0.530647473038399	-0.205030771797228	-0.277069104763538	-0.157964703094613	-0.175969870754833	-0.191456802540291	-0.301288921319712	-0.118134623756267
"10671"	-1.01296869549146	-1.00406330288707	-0.899465956009355	-1.01202947634073	-1.04887908170114	-0.784953792885501	-0.970225187315353	-1.03976873334041	-0.869461105901806	-0.971847403841075	-1.08349810916741	-1.0434783857621	-1.06223076930031	-1.19028364325302	-1.0770013449036
"1663"	-0.575050114266147	-0.472005012291435	-0.812898423931181	-0.61160962172044	-0.662223040557867	-0.616979108017202	-0.501153679714092	-0.711802895618575	-0.376034515631472	-0.771552725672397	-0.632004166989622	-0.81682654121774	-0.561972852086416	-0.652970362480826	-0.825750069684593
"9231"	-0.16659102043627	-0.371235427609334	-0.333786809582959	-0.435947434054292	-0.210264471561748	-0.436589025153179	-0.268158226748406	-0.308278334899621	-0.103177108992331	-0.115616077027865	-0.16476876936943	-0.145876455471014	-0.369031397391079	-0.336974075398234	-0.0765996708186833
"1783"	-0.107090943181224	-0.292255684767985	-0.114813839427053	-0.17123788967527	-0.0437400158604427	-0.274965746176196	-0.562041604639682	-0.215117847811368	0.108068219068563	-0.0441355604113412	-0.135383898892732	-0.24746889642384	-0.0315280010058098	-0.264173837236292	-0.0130920787422412
"83658"	-1.30588276303907	-1.44938585200322	-1.56187929371847	-1.24210054280314	-1.3147631486224	-1.29462028307551	-1.57595894475278	-1.38217732772366	-1.35537881610425	-1.54318447331882	-1.27852288001071	-1.33396583663236	-1.50654223000836	-1.44266539276466	-1.21120728345963
"10969"	-0.777429618601136	-0.89457884825251	-0.767526300854243	-0.816326705160422	-0.794567061500261	-1.03778038966973	-0.742264002410893	-1.0779836909903	-1.10474297549069	-0.906088768312751	-0.755313416837494	-0.945263751967743	-0.826127908463375	-0.787952611257146	-0.791874423684721
"157570"	-0.0926920563052879	-0.13732659197721	-0.148506580667912	-0.153801079553591	-0.203048569470116	-0.163720761877622	-0.175598532365105	-0.163319088972025	-0.0166658871253903	-0.12589377886711	-0.145945055686523	-0.349035790858175	-0.205196235266129	-0.0309784751011771	-0.205987700963438
"83903"	0.0129323420614101	-0.0787422503050058	-0.0926482456134002	-0.0586544397399051	-0.0223811596980703	-0.136147546190099	0.0403595313474013	-0.196114036471559	0.0696412833583707	0.108991485336166	-0.0992496938950859	-0.121713223534304	-0.0508959631639287	-0.373402968773709	-0.118024243840063
"10657"	-0.251354224638372	-0.28503348871296	-0.182358647580568	-0.175940310438181	-0.200610126578939	-0.333738546201739	-0.224370298508054	-0.171660135524935	-0.0690267834997625	-0.159553455354428	-0.257430774151298	-0.202880916198769	-0.162266478662395	-0.0943030263375944	-0.027257561457414
"337977"	-0.111873096360724	-0.262777395761525	-0.29749938342822	-0.258984862943935	-0.186291431848955	-0.344705273302395	-0.314479269201577	-0.135623885891403	-0.0768139799151199	-0.133866971877326	-0.288929294458705	-0.359835514149645	-0.324642239363423	-0.496679388807861	0.0860881670918093
"51072"	0.00551520928997766	-0.172406065777399	-0.32368871512475	-0.472292516936248	-0.366512560035128	-0.364711511227924	-0.307373316290268	-0.431042051184249	-0.296836577122174	-0.106757150970471	-0.353147421636046	-0.345289296847532	-0.43046498604473	-0.402963534808358	-0.338114120376054
"5062"	-0.0279039941431812	-0.120114976380069	-0.192877131708282	-0.39330768226545	-0.164942732289505	-0.428994234992253	-0.255131247222774	-0.380999843214801	0.0167375985738416	-0.0298409356664028	-0.349079743539229	-0.201889414265862	-0.179624210800789	-0.415966524318001	-0.421915657653564
"5586"	-0.109839679417709	-0.225148022969946	0.0223976255226886	-0.245400073771539	-0.254109406016212	-0.317240439608288	0.0305770972884082	-0.235459566782587	-0.0529313319324476	-0.0139409375289375	-0.293026096096975	-0.314691233808011	-0.319782109300822	-0.195708960634861	-0.180119697343297
"5527"	0.0165642235146282	0.0527969478371185	-0.0556915968066901	-0.00211808902478194	-0.0963741285374686	0.177708520829914	-0.123837369550792	-0.0709543686685175	0.0254049967111335	0.034218815567278	0.0463603547444854	-0.189306642320573	-0.0368727294458362	0.120711383705351	0.00809867070287589
"5691"	-1.7290313659653	-1.66131452159318	-1.50650717537384	-1.69483490865244	-1.58077827248401	-1.7687683088639	-1.57268598323991	-1.48471123629906	-1.41099131552659	-1.53367474552879	-1.50200635468756	-1.52341596386814	-1.54419832812355	-1.61452779009716	-1.66151024686313
"5829"	-0.344765523653017	-0.548517214048551	-0.3263330632995	-0.626027706197246	-0.484229233751265	-0.638660072216841	-0.599696031587456	-0.470842387349904	-0.494273514986871	-0.652205389918442	-0.42700451656013	-0.397360738324146	-0.320639916333312	-0.493236400978794	-0.816698467963867
"151648"	-0.345036845468666	-0.524394713976918	-0.76760905399034	-0.519816544841072	-0.750301558613658	-0.46166549279179	-0.564353787604554	-0.893463019023545	-0.488140270588902	-0.634523593141527	-0.800828006434562	-0.57360703424163	-0.673299221608339	-0.846297142968081	-0.619991330650439
