	"ACH.000021"	"ACH.000025"	"ACH.000041"	"ACH.000082"	"ACH.000092"	"ACH.000097"	"ACH.000138"	"ACH.000148"	"ACH.000215"	"ACH.000232"	"ACH.000253"	"ACH.000255"	"ACH.000261"	"ACH.000264"	"ACH.000272"	"ACH.000278"	"ACH.000291"	"ACH.000293"	"ACH.000308"	"ACH.000329"	"ACH.000348"	"ACH.000350"	"ACH.000363"	"ACH.000366"	"ACH.000390"	"ACH.000401"	"ACH.000403"	"ACH.000411"	"ACH.000415"	"ACH.000425"	"ACH.000444"	"ACH.000448"	"ACH.000452"	"ACH.000466"	"ACH.000468"	"ACH.000472"	"ACH.000475"	"ACH.000477"	"ACH.000485"	"ACH.000486"	"ACH.000490"	"ACH.000505"	"ACH.000510"	"ACH.000511"	"ACH.000517"	"ACH.000522"	"ACH.000524"	"ACH.000527"	"ACH.000542"	"ACH.000550"	"ACH.000570"	"ACH.000584"	"ACH.000585"	"ACH.000600"	"ACH.000608"	"ACH.000623"	"ACH.000638"	"ACH.000646"	"ACH.000657"	"ACH.000663"	"ACH.000665"	"ACH.000699"	"ACH.000718"	"ACH.000760"	"ACH.000768"	"ACH.000781"	"ACH.000788"	"ACH.000810"	"ACH.000811"	"ACH.000822"	"ACH.000823"	"ACH.000841"	"ACH.000859"	"ACH.000861"	"ACH.000880"	"ACH.000881"	"ACH.000882"	"ACH.000896"	"ACH.000901"	"ACH.000912"	"ACH.000960"	"ACH.001053"	"ACH.001151"	"ACH.001228"	"ACH.001306"	"ACH.001740"	"ACH.001745"
"498"	-0.284187950942902	-0.572909197829483	-0.386639432936772	-0.267665835976521	-0.22898836152967	-0.311177097603085	-0.311677543556606	-0.302393181392182	-0.535670573432196	-0.667796431037863	-0.332198362867137	-0.529662769153793	-0.411226201738498	-0.542123397789895	-0.378934924630453	-0.494400835428496	-0.345213830213701	-0.397174143579852	-0.61924104418786	-0.567095861692619	-0.488187852162875	-0.323785635975233	-0.448380732778925	-0.303367212334162	-0.452506686780033	-0.325180725774868	-0.46024487239839	-0.459012332797467	-0.537917083054247	-0.406627683903336	-0.554412681389169	-0.224622652506788	-0.54812510987509	-0.50282767725469	-0.450449577365627	-0.354126590721869	-0.572898701560161	-0.230572424610536	-0.31662909444252	-0.333927019008489	-0.50301576510393	-0.371173642339439	-0.461062861794239	-0.366268622464356	-0.668868263182886	-0.49131478690131	-0.580552367872423	-0.47050148535274	-0.545448241196486	-0.398576548247182	-0.49397812219492	-0.487773723464719	-0.469183347737457	-0.553609948164421	-0.471372042087335	-0.294626272766397	-0.241765886988334	-0.527391990713873	-0.378358354440555	-0.173528296400138	-0.10826355725204	-0.487398039165078	-0.328405044761608	-0.494883017339788	-0.334611927015748	-0.587156824975952	-0.291355261216256	-0.163942710089675	-0.275293757895007	-0.241888265545656	-0.53110446927491	-0.434541655456909	-0.224724306491422	-0.508223446027062	-0.570588444598752	-0.382984522826009	-0.34250781415656	-0.30532372539836	-0.468038936041227	-0.245403659816468	-0.469367921200758	-0.248635314602485	-0.501143341969536	-0.412178440550465	-0.337661247862964	-0.421884672895508	-0.293861180044825
"506"	-0.648916746225263	-0.843146861804471	-0.679409539294434	-0.597620426917765	-0.58181975036083	-0.700243984962095	-0.710867649488024	-0.905500841657651	-0.738610383668868	-0.897911095385849	-0.507937489197732	-0.689985791137552	-0.681942752450014	-0.662742974016765	-0.43838422956459	-0.727432912636981	-0.774282360536668	-0.896125813466074	-0.81496407043854	-0.900289084170085	-0.799094541013008	-0.540165733148986	-0.778485676654426	-0.556069021713388	-0.695839461876838	-0.603483558873883	-0.599187126328524	-0.81438985363375	-0.680683720450254	-0.554872238100797	-0.603318634216891	-0.484671260567342	-0.761775088178962	-0.752924553833585	-0.685676041355474	-0.616266797834922	-0.842563233069974	-0.607491365986412	-0.575133435324299	-0.603874185146479	-0.676242296109618	-0.483826258528439	-0.654771746578825	-0.500250191439472	-0.638780994460692	-0.800250532044534	-0.653222764580681	-0.763090629868432	-0.584247632385942	-0.653473133010801	-0.793316465671949	-0.730615760600628	-0.6345589375661	-0.763916313148356	-0.578509554553385	-0.673578254737025	-0.688714223185778	-0.649990514431628	-0.627515451003533	-0.661279261506775	-0.438993377871504	-0.858071848164105	-0.611454491373198	-0.657398411585234	-0.571615522325182	-0.860508637968581	-0.516460983729958	-0.51415818717438	-0.505298648483275	-0.64868720007909	-0.707634241944254	-0.594515762151448	-0.524002170607918	-0.864465616543305	-0.795945830149213	-0.714726152840782	-0.510659610220308	-0.487756019848835	-0.683747050872095	-0.510741745941328	-0.743614357318089	-0.60691099032837	-0.617763063706737	-0.7662390628318	-0.491150333371342	-0.803010212684287	-0.59920924705738
"509"	-0.739441505926674	-0.389315937426098	-0.577445518591318	-0.47986195237814	-0.704943961650344	-0.528581221353056	-0.48318401853708	-0.546501099424608	-0.661431198769061	-0.741392715139852	-0.355827049909768	-0.610282053721808	-0.435575114239241	-0.564716892832401	-0.453022748154392	-0.414254064840767	-0.526330677602341	-0.67892488025353	-0.711683461221875	-0.784571254027543	-0.597307112644071	-0.411862083288336	-0.595080173670591	-0.243564702751258	-0.491491182858459	-0.708884514870978	-0.548500261978197	-0.583649827390471	-0.589435186419637	-0.462730359290965	-0.382088612125324	-0.487945960007565	-0.577584384044802	-0.633139111093946	-0.393650125004883	-0.400362714405054	-0.657364039598237	-0.54055705654939	-0.464628132051668	-0.641312898244041	-0.671812159360192	-0.430971909180818	-0.737317516040865	-0.42675251778101	-0.649704224361404	-0.562568392823635	-0.510137611918907	-0.765376512668467	-0.39082584164183	-0.409551867513503	-0.682538911329695	-0.63344563613793	-0.657450678790298	-0.715417332428502	-0.579345871120422	-0.686520364436778	-0.498476999386742	-0.608748739285568	-0.595954351271056	-0.520439440279578	-0.400146520982805	-0.634450865939554	-0.443479440462515	-0.586893113127073	-0.506497767752219	-0.749097225481952	-0.427973932020933	-0.563101507357634	-0.403873816084655	-0.571510267739616	-0.643316824342706	-0.355627426163903	-0.292810572575156	-0.601766324339122	-0.499516264806646	-0.589063980630923	-0.592680343823095	-0.550810997257749	-0.485413744566602	-0.430288941402155	-0.524203905696654	-0.43116695537468	-0.383768596003252	-0.495812715837634	-0.417078014233807	-0.531204170565401	-0.599150810359699
"513"	-0.796572524077778	-0.741656835625351	-0.754099583764399	-0.467670596556791	-0.772375393969654	-0.661165171412122	-0.691553970252412	-0.577316164496373	-0.737854057949374	-0.683543351183727	-0.660310149154817	-0.714407005007493	-0.572306074778835	-0.687698221177622	-0.583564491068083	-0.706819694217217	-0.652368130719391	-0.792638163950605	-0.792180860551242	-0.807529553107881	-0.654244580839497	-0.524189793208879	-0.702675159892451	-0.658182061365046	-0.59978239667465	-0.468311203929326	-0.707696803740277	-0.846843678729351	-0.849662252803398	-0.547403864255742	-0.834758933846599	-0.534770308965014	-0.714948076572136	-0.92934863050947	-0.743371650457981	-0.492061406102971	-0.882040190753081	-0.560445602104885	-0.722840739719611	-0.802071868523727	-0.962497567999343	-0.580442265416786	-0.611917062072366	-0.507333351305074	-0.707240487413046	-0.773940274295064	-0.597325848802921	-0.826276389638985	-0.68780963486826	-0.561933968659829	-0.661412013996255	-0.821515880479117	-0.821988860185563	-0.711790767893735	-0.747031897399268	-0.584045513982784	-0.709256095504593	-0.83278718383275	-0.769508724112441	-0.588637572428664	-0.712484038973795	-0.828426263784311	-0.655192750658761	-0.58465256783327	-0.740580222484461	-0.922378441221497	-0.783900172029529	-0.551902832840097	-0.573277389243348	-0.590684317807979	-0.670118931002414	-0.771701670937205	-0.436079920778808	-0.738174294333832	-0.72778127066525	-0.597362365626406	-0.663193658386321	-0.562213284067881	-0.574815134866746	-0.635209023479172	-0.608050513817305	-0.563013557747296	-0.609191156606824	-0.726089474639861	-0.553922511986391	-1.01439793635081	-0.77315858041383
"514"	-0.622237822679172	-0.618692909940521	-0.654741661146776	-0.545776891825983	-0.529492898436765	-0.52918955140945	-0.532778787241404	-0.611962332590644	-0.786315659767867	-0.721900364130515	-0.493856195045942	-0.698157957900897	-0.582578588786967	-0.661367458768706	-0.715042130528381	-0.522289674261565	-0.613733694183023	-0.696517244988432	-0.72282039818646	-0.93279915594235	-0.642080116187931	-0.772769803275852	-0.717559795385638	-0.523729243795644	-0.719534231927974	-0.480748342237956	-0.684940507648654	-0.768524871417349	-0.703109200986977	-0.540335951083654	-0.649917812167222	-0.557217743175808	-0.691880077655629	-0.675596583381626	-0.609818758854869	-0.555985581436176	-0.712675411584021	-0.652808462180708	-0.538522933076965	-0.573790802818335	-0.665011904822393	-0.492791877134763	-0.864010397612426	-0.503933124444139	-0.685810801738125	-0.724234493386984	-0.62170693907152	-0.741102936190868	-0.604862317236126	-0.562034735247002	-0.793854935947705	-0.75255752920321	-0.735640827648307	-0.646424029719393	-0.740255063524807	-0.611039958373377	-0.445506437312591	-0.679214956379407	-0.664527311226545	-0.761447569897553	-0.532472604979396	-0.675318357794271	-0.762449826112935	-0.750595010800219	-0.592011669209341	-0.954687741442669	-0.682781665242371	-0.726701308325056	-0.587075051444867	-0.557243325090251	-0.843349588588124	-0.590642332972437	-0.61294694075245	-0.787809631440636	-0.67595658724141	-0.663838670467814	-0.534238007849445	-0.506577054667493	-0.703356373013636	-0.47810449383781	-0.685493678878124	-0.640143977627404	-0.628411633983816	-0.69511400791302	-0.47696354776108	-0.949864631957183	-0.720806931700503
"515"	-0.487253155393367	-0.295008461166039	-0.323724486847703	-0.336098147784495	-0.40172541512141	-0.556687182330964	-0.278660548523844	-0.445835628354008	-0.343009184537299	-0.430224830501405	-0.324023114239267	-0.511968450363766	-0.394248365672641	-0.435035820655654	-0.320689316594796	-0.358112920299528	-0.513248164335279	-0.523845902271579	-0.616760139635558	-0.398262443361045	-0.41861909972085	-0.45485081205386	-0.455155781671903	-0.206457197537798	-0.470045317619022	-0.302949080481424	-0.427884591565785	-0.309212570827268	-0.459626849690856	-0.268401345894175	-0.396831437481712	-0.284220725571107	-0.383353598733898	-0.458912962019963	-0.489028622704857	-0.277188038731924	-0.509166600207503	-0.353965085056082	-0.421274218031422	-0.148455061189418	-0.553424391713304	-0.277945584084182	-0.470449810067362	-0.325886541468605	-0.546380393800963	-0.450112539096714	-0.424564989659808	-0.578533812229015	-0.235708098541181	-0.248980270708051	-0.467225665825322	-0.520715928586768	-0.448337958006436	-0.565146127335938	-0.382952330591525	-0.392383309089497	-0.538537573403706	-0.583902451985234	-0.476394221635216	-0.275852566463849	-0.236904406995003	-0.49450688361005	-0.319977791152132	-0.478323057803554	-0.268021026971847	-0.515638409782973	-0.192699686411577	-0.254592431965046	-0.349248436500855	-0.238465812637196	-0.56177006538335	-0.328914646444026	-0.126020850414799	-0.395159514810392	-0.366541122695759	-0.466463948993368	-0.361350772770994	-0.365272845007899	-0.28976978491696	-0.268681282118057	-0.326784423974891	-0.409474238094723	-0.393973720825922	-0.622702961155666	-0.240069208126803	-0.334056927027005	-0.296033934701717
"10476"	-0.148767673695532	-0.188686856307319	-0.113549832167097	-0.050811312600402	-0.0436499557214655	-0.0678130567319243	-0.18739433638348	-0.239652640783002	-0.0808185714692395	-0.252643581007866	-0.0682253999789893	-0.236841925073031	-0.160647352930594	-0.144904393312377	-0.0762224644132178	-0.127013220455821	-0.137444447863905	-0.223570311172017	-0.217544385174763	-0.192025556377004	-0.231626951458107	-0.0663598707611061	-0.272933048463145	0.0072369503887515	-0.0652829392877825	0.0313623533496133	-0.135722021401016	-0.0816225302501977	-0.20623631749131	-0.0544150310571129	-0.0654436107125077	-0.0265688761358404	-0.198713190262691	-0.265859049602377	-0.153440182619051	-0.0625750856766106	-0.268925202499973	-0.130388890841695	0.0168780531622153	-0.0895618974801294	-0.208594411427004	-0.103833449435016	-0.260865357840197	-0.0169961554992436	-0.240453013656862	-0.210176969960879	-0.174458156593765	-0.179361647688471	-0.0249923793241335	-0.0999480377540884	-0.205269699110394	-0.180329980276446	-0.168509702337207	-0.157687328243004	-0.186743417352414	-0.102250411523201	-0.244853347157927	-0.0540641997500704	-0.219626884739177	-0.163854042858454	0.0504127952748407	-0.290613409739165	-0.0328326970188485	-0.274433167607797	-0.10544298088686	-0.25106901842826	-0.0869964607498515	-0.148089289716064	-0.157189841682781	-0.0606072422293824	-0.337073728426487	-0.164224009867761	-0.0299554078658291	-0.131995692434478	-0.112399708261678	-0.00216299362355328	-0.0752474484101754	-0.0630175627574302	-0.115674515476468	-0.0287173223102953	-0.24210335676839	-0.0088702356948316	-0.141695532130695	-0.176463313466527	-0.0649519085587786	-0.153978550278146	-0.189249525024787
"521"	-0.552299629393123	-0.402949500054018	-0.561708032125059	-0.413782769613832	-0.465161051478097	-0.708688123095721	-0.599245557652485	-0.570883816951376	-0.820580682987936	-0.635395849703547	-0.393590998019112	-0.786952244673609	-0.531653523420324	-0.527303881951206	-0.434518605821875	-0.757992558208518	-0.684237024648905	-0.732867254086934	-0.716268966561221	-0.805178779965911	-0.676306591010636	-0.620813601308793	-0.74697887335964	-0.393965325674412	-0.607998256960766	-0.384828941490879	-0.576343937758858	-0.678418970757706	-0.82436334638276	-0.383042041305663	-0.398604096141523	-0.439129576150814	-0.612620462526743	-0.970838426681934	-0.55301544684479	-0.422136833327412	-0.834595403715053	-0.660682301918316	-0.305537101815507	-0.493939548615206	-0.764294786502409	-0.354290615903258	-0.626684180076832	-0.43819444930988	-0.756198376463487	-0.714135755972226	-0.642321371511618	-0.731359292604838	-0.39031878219774	-0.381790061915297	-0.762002687746002	-0.857218883845911	-0.516343739360145	-0.829864551857247	-0.473842687744448	-0.488053742622369	-0.547485389719584	-0.77822031744504	-0.696855914551149	-0.597278720664207	-0.208805212300885	-0.908515378709348	-0.604914192819387	-0.628152541105567	-0.598769162876931	-0.929806973871436	-0.26957146999487	-0.561349220502153	-0.423011578762539	-0.378276068273552	-0.880775972758002	-0.479031002794028	-0.484525948086178	-0.806192510915792	-0.574063733341738	-0.729225759923484	-0.531526319046841	-0.325052047750106	-0.625295427988531	-0.326585612910921	-0.718150519272967	-0.519124523737748	-0.466998879962491	-0.769278853537663	-0.480589053868383	-0.599213088770307	-0.685655218802275
"522"	-0.181819366911489	-0.385809848272891	-0.295914693818045	-0.392007803035272	-0.332729408745874	-0.376272765966542	-0.217086471169569	-0.378725189139691	-0.367469254329589	-0.471610150812116	-0.216069423544457	-0.503376188696871	-0.282014631188901	-0.46131015743651	-0.321016200956784	-0.418346073229098	-0.308411124646973	-0.261436428410098	-0.581987124415721	-0.38974474688628	-0.231372215297252	-0.481565131649148	-0.399329868959698	-0.207681419642988	-0.433961781752012	-0.268602797691158	-0.350807171394222	-0.373942314481233	-0.545732443990613	-0.256432664816405	-0.449437473375909	-0.275676070763197	-0.496291284007265	-0.41490828241648	-0.254600737934963	-0.310331157043406	-0.424767632639344	-0.417545490495819	-0.202725252872908	-0.349457504383078	-0.370757909522884	-0.369873526810519	-0.272019220642907	-0.280808604331962	-0.385801739190014	-0.384248952156622	-0.373640503812942	-0.392144008726095	-0.399898409110571	-0.265431874214147	-0.281063104361586	-0.345570639091998	-0.391448512617249	-0.492369296811653	-0.297924523225931	-0.312077945757513	-0.259958221477167	-0.404979009843764	-0.353307754188744	-0.403970852783521	-0.216581190165534	-0.463302528935226	-0.388795898326489	-0.326787021554917	-0.21703063439579	-0.459622996572428	-0.298943608000513	-0.191530714218384	-0.299929718172882	-0.174676587988048	-0.61015290266311	-0.179433982175512	-0.24823449418783	-0.291537951043724	-0.311658217277028	-0.27449112372786	-0.311972228741503	-0.211977242965469	-0.348390967643324	-0.263401077892295	-0.218636316451663	-0.25783240273025	-0.336584239234033	-0.362334266609743	-0.224870995498525	-0.252368102951037	-0.318430837583669
"9551"	-0.641334371627918	-0.491814217840937	-0.618049821196646	-0.623390279381825	-0.497196718878013	-0.693561474821031	-0.565988291671943	-0.654088101233567	-0.478002444577275	-0.670072036880881	-0.458178758843055	-0.664915577158368	-0.625594861466356	-0.69257803196397	-0.449686426545985	-0.433055459573133	-0.583227402932661	-0.752046244604875	-0.59766751111839	-0.538574495919249	-0.438648688159941	-0.463352426999161	-0.591878225074922	-0.396680027595687	-0.605413206930325	-0.578670073274191	-0.696070057638602	-0.570379577408116	-0.817462382170375	-0.473367041764954	-0.544542978341106	-0.545223245509055	-0.677354481471248	-0.678991634709651	-0.603560432220686	-0.521771236489695	-0.67312317053249	-0.519288216743623	-0.666873898968356	-0.550207732553139	-0.581377276476146	-0.444097372234312	-0.502824050636001	-0.489352172746688	-0.651420347432692	-0.663408642206362	-0.532660855923908	-0.844114492915839	-0.584648494588933	-0.564280021596893	-0.52606085199536	-0.83697363150113	-0.578040580689313	-0.598793847511716	-0.554438867762392	-0.495338408868716	-0.585897704943895	-0.646651820809981	-0.695845991213399	-0.627940712769078	-0.373753281724723	-0.559109457032964	-0.485495922123761	-0.637121561251748	-0.591885282121767	-0.746996778092276	-0.574338339919353	-0.412183926070867	-0.629772849954424	-0.395974784948168	-0.647690799189136	-0.647614690407252	-0.441746158668207	-0.66788894383635	-0.625838634290132	-0.562411542818781	-0.552625973190994	-0.630691114685911	-0.637406744113225	-0.649892329199544	-0.687089888435302	-0.765913761735137	-0.572082847078032	-0.610215141848587	-0.594954254011677	-0.633929837197552	-0.508833721762904
