	"ACH.000019"	"ACH.000036"	"ACH.000041"	"ACH.000067"	"ACH.000148"	"ACH.000183"	"ACH.000204"	"ACH.000207"	"ACH.000266"	"ACH.000324"	"ACH.000329"	"ACH.000365"	"ACH.000368"	"ACH.000390"	"ACH.000427"	"ACH.000435"	"ACH.000491"	"ACH.000522"	"ACH.000571"	"ACH.000580"	"ACH.000619"	"ACH.000622"	"ACH.000725"	"ACH.000734"	"ACH.000769"	"ACH.000849"	"ACH.000876"	"ACH.000900"	"ACH.001038"	"ACH.001275"	"ACH.001322"	"ACH.001430"	"ACH.001735"
"55290"	-1.42944687942868	-1.02762319430666	-1.25796397742017	-1.00892922589822	-1.20071830671753	-1.17337312177531	-1.16223663950564	-1.17349059611336	-1.07300740859059	-1.18928783630944	-1.12831340739457	-1.16363157862059	-1.16102862160416	-1.33391824913943	-1.40679467109792	-1.45154889462852	-1.25130183343299	-1.13805394422706	-1.05603093954398	-1.29852418778611	-1.14035822513989	-1.27917503032805	-1.33267281957119	-1.15097714560794	-1.16341794925405	-1.20950897097612	-1.55611854919568	-1.27002322103064	-1.28150570386347	-1.41486496311181	-1.1190761635944	-1.0943550909548	-1.32704736322304
"11140"	-0.947930000121793	-0.759434990956829	-1.04697595900908	-1.11383102277486	-0.863146113019652	-0.812431103782261	-0.751171907059732	-0.928165233107591	-0.909565094443712	-0.924553900220756	-0.913539720813172	-0.95573756199767	-0.911156589067651	-1.14034490068587	-1.21537135873056	-0.988843442448093	-0.965916210879198	-0.910587709838338	-1.03565173750558	-0.818350200672043	-0.952648772596895	-1.10644602614888	-1.21923296913276	-0.981218823984323	-0.896793987742658	-0.723901244755851	-1.07314778768753	-0.84137456327636	-1.06057636480771	-0.834872370179313	-1.32502006976236	-0.812367644921472	-0.971871123372407
"80152"	-0.654341972892657	-0.550441722421898	-0.496368731554282	-0.736247524944356	-0.684150178350821	-0.642157449513781	-0.375273642478979	-0.624860820237628	-0.919288944194352	-0.504776654899831	-0.58645436380641	-0.660062343073168	-0.572724985237301	-0.706205704890083	-0.453989615159785	-0.811113073702066	-0.516775721839584	-0.556989135863471	-0.477446536547116	-0.601775673634733	-0.739758308256988	-0.742707302422205	-0.635203545238551	-0.645870983262537	-0.630489743743322	-0.610943330398999	-0.525547453914916	-0.590702351971731	-0.737270950332177	-0.734406784005504	-0.7870382727193	-0.61583842836905	-0.765974001242096
"387103"	-1.01357557297151	-1.19320595850405	-1.2316293405274	-1.2730357192893	-1.30195461081783	-1.37026869412684	-1.00159910414656	-1.21727168961307	-1.20508634721977	-1.12731870284062	-0.929496328979402	-1.16232235977462	-1.15273818149586	-1.22137470670584	-0.987887688119931	-1.2884771300973	-1.14593030198625	-1.12205622550486	-1.29108869000839	-1.05105007549603	-1.29766688388923	-1.20246252091633	-1.39690920348011	-1.11386048070859	-1.26578293870474	-1.2736955837649	-0.895985286785228	-1.06681962232339	-1.11800902450397	-1.26316108457704	-0.808721561148235	-0.990284220887371	-1.1588889873858
"8534"	-0.0472553415152247	-0.0642305817268004	-0.0290955859334395	-0.00206505435295549	-0.00482488985383562	0.0176460692566341	0.114463144787534	-0.0654305173658491	-0.030251315457584	-0.0683028472400143	-0.0861792636479021	-0.0400638313681202	-0.0532160107623554	-0.0512516562950743	-0.0465795425147069	0.0383872929701642	-0.0854567189064285	0.00101223688991616	0.0387285830949237	0.0515285634403059	0.0431910721085109	-0.0372810290358973	0.077438910598555	-0.121450476587625	-0.0577689332184989	-0.00937694043811718	0.0247418970869367	-0.208009283147449	-0.0279306065033192	-0.0636396555016815	0.0105605945404988	-0.0100206299019579	0.054102950348231
"10980"	-1.02997957899072	-1.11141562331186	-1.23771080776118	-1.11359242581761	-1.29647668343612	-1.1881243548219	-0.981674010220113	-0.89557967576319	-1.01956686242726	-1.30941331786778	-0.872940599909535	-1.15189813426318	-0.805774436956247	-1.19884002278291	-1.30785953164949	-1.080950410667	-1.21710175220511	-1.14664980351214	-1.00281924616003	-1.15571729684541	-1.09733593297971	-1.07933835585657	-1.26552975255642	-1.25112326699331	-1.14111754907965	-1.09651047669036	-1.21809516667653	-1.14235527523799	-1.27494437822898	-0.965804061585917	-0.88702335621217	-0.731069079525603	-1.11227891457087
"10898"	-1.04671538948958	-0.978499825092985	-1.35709650383797	-0.998012506562831	-1.26188944719358	-1.09223026207894	-0.984920859405887	-1.10884277630152	-0.902462955092854	-1.35703540420335	-1.12308550023706	-1.15214767179433	-1.06216046474456	-1.21392405750542	-1.26499705525584	-1.13321823589724	-1.13878292416299	-1.22698240258569	-0.888793512074718	-1.25219743412675	-1.04055828641518	-1.14297646763298	-1.0013822493786	-1.11518613859717	-1.06715967059455	-1.09066587774089	-1.15512180816559	-1.06876282471469	-1.17588774445298	-1.04370362804876	-0.931463317092868	-1.00504684724058	-1.07317190701704
"27297"	-0.880063983237629	-0.981467077378205	-0.922566641791581	-0.988257488982761	-1.18907597074312	-1.07116967899665	-0.955955804903176	-1.26707650425459	-1.19419556948675	-1.00577217641784	-1.02586921595247	-1.02194685396904	-1.21901703675094	-1.04833082736353	-0.93830388951888	-1.34762568092121	-1.06670303285273	-1.10271533406839	-1.07093948405063	-1.0807030170977	-1.09150509459515	-1.12573836487917	-0.889995794064732	-0.956285748658534	-1.20667625390562	-1.16300262359354	-0.776213338179983	-0.956136596502627	-1.05224923192946	-0.999983184447935	-1.20413476829024	-0.912777343485287	-1.03685383102834
"51428"	-0.998593817462834	-0.919348171987864	-1.27338028677667	-1.20849492467826	-1.38833867020409	-1.00285036836817	-1.14717836676452	-1.22743001358576	-1.22218158944957	-1.34953137922382	-1.13897702425132	-1.18766239255286	-1.23065629665795	-1.30730779208077	-1.22557580529271	-1.23253232174577	-1.17919949074789	-1.11584256300219	-1.11040078518048	-1.25508244704833	-1.2464302656722	-1.35693631025314	-1.03209581471558	-1.1210314127367	-1.1721021195392	-1.14338533639024	-1.18923313225707	-1.16895117943056	-1.15091768257862	-1.10635233704654	-0.891543352553681	-0.990289585421441	-1.26408242143945
"85002"	-0.767879832107002	-0.680550102739347	-0.808300310571003	-0.529955685346816	-0.756724026698296	-0.706590645049686	-0.776426075376718	-0.818549002382895	-0.667543612143598	-0.757517762540672	-0.714384510369672	-0.59731408947488	-0.745928174461042	-0.612712191141676	-0.756019016768594	-0.667843608980298	-0.811959219269369	-0.641929744157816	-0.737396466311124	-0.903379665263961	-0.619146230390349	-0.695911421353607	-0.712430161405391	-0.799683994337257	-0.657160547952666	-0.804035587574112	-0.650714953157065	-0.659290926138856	-0.719407643475025	-0.68647234031943	-0.798478363993647	-0.238102289592859	-0.624041688248297
"55199"	-0.329752109832461	-0.075534852285228	0.0468761529749553	-0.0317549963901573	-0.172394644516178	-0.0900473968489767	0.0365197784829757	0.0427484005362798	-0.189451864747493	-0.220792425870151	-0.0109698025890573	0.0691542912520935	-0.0169286145926552	-0.0108122907699104	-0.0669995869069045	-0.23503024183683	-0.312512250356352	-0.109199830846872	-0.00600803686466759	-0.151862777157775	-0.430535657107069	-0.130478291411871	-0.249022397040332	-0.431161172482874	-0.00218358245261185	-0.196343898704628	-0.0323041923519263	-0.367390886596621	-0.132679651464746	-0.184109012010099	-0.078757389053754	-0.09000814925373	-0.0494133981561835
"92105"	-0.585839409884399	-0.729205234374112	-0.836485631242201	-0.911831219690266	-1.07620091892691	-0.989870318830527	-0.859320021970733	-0.678105153107657	-0.934819650922817	-0.843981179694964	-0.811544147750808	-0.921622751215293	-0.793396047011284	-0.881623246234862	-0.824761252656797	-0.92615037727411	-1.03021489331941	-0.833944274384489	-0.608763660832657	-0.859621732777761	-0.946020649034787	-0.765228020877291	-0.842284839893812	-0.852515585721099	-0.809259232003581	-1.19744327564977	-1.01018036427197	-0.943892465193843	-0.91602376396412	-0.66854454254227	-0.681525933103271	-0.641451995915801	-0.80315179072329
"54820"	-0.339318286056293	-0.302688101348208	-0.517304009635499	-0.486922435226631	-0.513493921171803	-0.32692994117027	-0.233322855009255	-0.311470528674847	-0.484114841780281	-0.599004291377224	-0.666749622032278	-0.38866358061722	-0.420296237684612	-0.305295292720747	-0.75971687961749	-0.725456991273506	-0.48560656452527	-0.340506621920491	-0.278796584315653	-0.351640501776771	-0.706657704959578	-0.420666809473225	-0.389520663052317	-0.554375886874816	-0.404557462477787	-0.446500246161171	-0.718821643243822	-0.340318930228334	-0.299403264862036	-0.650592196836191	-0.470489139816347	-0.657770525881116	-0.335291647983642
"5048"	-1.31218681525791	-1.40597334311957	-1.49570524587683	-1.5843743690094	-1.55643873894788	-1.71443936574968	-1.42644527543367	-1.30596847206821	-1.37066141856104	-1.42678156789036	-1.33415813061239	-1.55778588169376	-1.3667754119779	-1.32597208658084	-1.35595220116819	-1.47831726333208	-1.27851235553407	-1.44635801835019	-1.44999617270954	-1.37318271830597	-1.43069596109886	-1.28442231302	-1.73893631535399	-1.35948659761894	-1.36059792566239	-1.53473267466017	-1.78440553580608	-1.29816622041234	-1.45082371942386	-1.31644738349038	-1.31457263348597	-1.52752608075296	-1.49010626942832
"10081"	-0.382208697146989	-0.457576466662471	-0.533999790209864	-0.408496716829835	-0.634725068872155	-0.53873183032928	-0.364005290899264	-0.508745030880714	-0.67865801301955	-0.485545517034576	-0.432959532691483	-0.402644565009082	-0.387679828829616	-0.500688632606912	-0.359952593436738	-0.674728248585621	-0.324754816694796	-0.472507345321685	-0.431350674122042	-0.659515007381326	-0.482285810127424	-0.329368374846307	-0.623466239621711	-0.368282743938983	-0.397338558846598	-0.666309925043375	-0.431877040517029	-0.497265579089962	-0.421543323866656	-0.515923148669053	-0.57570676310514	-0.316925306203061	-0.445576923446107
"9512"	-0.952840341967216	-0.913132431917746	-1.12152803537626	-0.793305936507295	-1.19092519701645	-0.9566396416811	-0.808647561456854	-0.711320514190251	-1.1219171309326	-1.09813693027884	-0.917408376755502	-0.976807320509125	-1.08727452456912	-0.82918244160772	-1.00116831092822	-0.87011874874542	-0.972255800840383	-1.02141010047179	-0.975811539685984	-0.866703963303732	-0.831368329264847	-1.0060803909404	-0.983447942433482	-0.93884343098236	-1.01399006730026	-0.892932252363931	-1.24418419383781	-0.860566986576406	-0.917803241294847	-0.747905594862685	-0.894358040308088	-0.726416254389468	-0.925385373738741
"57568"	0.151569481807112	0.0792117693831333	-0.164999378036533	0.129797692304503	0.0275513758682789	0.0210938038233065	0.123222876967901	-0.029305891280046	0.0794515653518647	-0.100979762974207	0.0139562055497182	-0.0811803656921548	0.0671428437121922	0.148819335870004	-0.0341699744022951	-0.0636653682153334	0.176889968615536	0.0737894964734886	-0.0192257832081683	0.0342998679379255	0.11867158023914	0.0061723404069984	0.0408157960229519	0.0572865141743035	0.0552258037490372	0.154161769144757	0.0142385696060857	0.216346415712258	0.0238804456626075	0.0600061082483023	0.0859414837512131	0.00336615411358159	0.0800665920045566
"6519"	-0.117748772709857	-0.0848614856055598	0.0238692644967117	-0.0735050347443784	-0.0564973184611919	0.0118997226583574	0.100204583403217	-0.0144204000284991	3.88176134694282E-4	-0.00416187096016675	0.0410367490106459	0.0214838509179016	-0.127580862546577	0.0437434317121891	-0.0349551780537194	-0.0807277865265676	-0.107398156479038	-0.0265658343731775	-0.0470440644467679	0.0773869034663267	-0.147754854589136	0.00983682751252641	-0.0202866950631379	-0.0364476047225958	0.00975075883167364	-0.0407335525258775	-0.0563548003583482	-0.217167495053906	-0.0713926931072226	0.0335386458342328	0.0316302566708178	-0.0235065489540083	-0.0526588982294133
"9498"	0.141198902508063	0.0490965082222092	-0.124982150114567	-0.150480973153416	-0.00362190548717219	-0.0257881928512264	-0.127101889531298	0.0201475918455148	0.0178974821398626	0.0813798361298425	0.0425172411135581	-0.0189712159818973	-0.0603386700094018	0.0033697087067053	0.078610714142232	0.00636531124458497	-0.0438962800382994	0.0182754616256626	-0.00345760045706046	-0.0421957786492723	-0.0775451925975311	0.0578975300459948	-0.0105293112507316	0.0139653108516464	-0.00427074359182802	0.0417262745955422	-0.00824423952534192	-0.217777753854959	-0.0285820324917315	0.0583492405625379	-0.09058151557113	-0.124798907563841	0.0532401975212054
"6631"	-0.880250209489944	-0.700482299173916	-1.0964008754678	-0.985506145278779	-1.10266045833195	-1.07982615099546	-0.870357018496629	-1.02339740551067	-0.981809881044719	-0.938968519333782	-1.01903017382567	-1.10637750931357	-1.06652189654377	-1.04997172243905	-0.976907305444185	-0.896694802968222	-1.01962330424124	-0.98066481866837	-0.9116697194573	-1.01957569775627	-1.05011790172853	-1.01523960088031	-1.13679086406339	-1.03946490414361	-1.15790351583626	-0.987971066161968	-0.912354404225709	-0.974400982615992	-1.18765719436709	-1.0770677445395	-1.15396274536479	-0.981521493889644	-1.04386936806399
"51593"	-0.776516646747447	-0.407971105617192	-0.600706753329786	-0.594879248621762	-0.554488025868036	-0.533034451424961	-0.535143304735309	-0.328833942990387	-0.429978857142254	-0.599823908829614	-0.499598976652839	-0.68706030310807	-0.387972999159025	-0.462586755876024	-0.65592739844351	-0.472167464157651	-0.455430867546476	-0.56161244142941	-0.501065777574303	-0.497509828905279	-0.537436274400226	-0.655826946364224	-0.648412999615807	-0.494093316748514	-0.461965729360171	-0.59204714178031	-0.71933563941245	-0.671224162985704	-0.685274757188519	-0.447007115748082	-0.627413703267596	-0.532760514076507	-0.625938742561637
"6878"	-0.599947961109945	-0.746947015935571	-1.238104353342	-1.0333420364755	-1.14634048896329	-0.999158121745641	-0.816178180559817	-0.797268968574097	-0.718189863753786	-1.090671408458	-0.900065351397596	-1.1327409609604	-0.976770110561031	-0.776108538689399	-0.817504538498198	-1.09084546258936	-1.20323838739727	-0.911427239787145	-1.02774566017313	-1.00394906154363	-1.05650991104709	-1.17092751833938	-1.05480226452696	-1.05943942427095	-0.903211393709166	-0.810215685165748	-0.913156859508481	-1.05456604833426	-1.13238436702176	-1.04943230173344	-0.972911896140421	-0.901680527652176	-1.0981804095472
"729873"	1.96876994892537	2.16982575887247	1.93705045548763	2.31615426945619	2.00434691949025	2.31216559459896	2.3788402965713	2.12863378385798	1.90344701679304	2.01220266736443	1.93920126837785	1.84788306449643	2.20050327322603	2.07560240321219	1.46529868774554	2.46216093063603	2.31345822302577	2.15976168323153	2.06004565305872	2.60418131778262	2.13322775434349	1.83379139018165	2.27916994998139	2.13038559762433	2.16295771398762	2.10014051594514	2.07697685334149	2.1386532637294	1.92942043158684	1.93419615984165	1.89293747115355	1.59688937492088	1.89129174259254
"84321"	-0.63520665308937	-0.779555406533479	-0.930589042801304	-0.843158725263558	-1.04314848581101	-0.944034661829043	-0.868583859563192	-0.919185521476227	-1.02459507059138	-0.936525119150767	-0.937628949529685	-0.813296998740133	-1.08502754703546	-1.16853447967578	-0.512851256860667	-1.08861179524343	-0.778726206212158	-0.901928017740657	-0.677855116327658	-0.845103714028838	-0.996836888131823	-0.859962400554592	-0.635447411886655	-0.86417680521863	-0.81867156497883	-0.735918959748951	-0.611188405908264	-0.812385370888061	-1.0216426747697	-0.711472260695585	-0.715851092925242	-0.728591364514663	-0.813123195750104
