	"ACH.000009"	"ACH.000021"	"ACH.000022"	"ACH.000040"	"ACH.000047"	"ACH.000086"	"ACH.000133"	"ACH.000235"	"ACH.000237"	"ACH.000311"	"ACH.000329"	"ACH.000381"	"ACH.000416"	"ACH.000488"	"ACH.000490"	"ACH.000507"	"ACH.000517"	"ACH.000542"	"ACH.000556"	"ACH.000601"	"ACH.000620"	"ACH.000621"	"ACH.000630"	"ACH.000657"	"ACH.000671"	"ACH.000683"	"ACH.000693"	"ACH.000694"	"ACH.000696"	"ACH.000701"	"ACH.000721"	"ACH.000747"	"ACH.000758"	"ACH.000777"	"ACH.000805"	"ACH.000811"	"ACH.000823"	"ACH.000827"	"ACH.000837"	"ACH.000849"	"ACH.000866"	"ACH.000885"	"ACH.000921"	"ACH.000932"	"ACH.000936"	"ACH.000941"	"ACH.000946"	"ACH.000947"	"ACH.000948"	"ACH.000973"	"ACH.000974"	"ACH.000984"	"ACH.001028"	"ACH.001038"	"ACH.001151"	"ACH.001163"	"ACH.001275"	"ACH.001523"	"ACH.001554"
"134265"	0.0233107534691287	0.00198048334338074	0.00246151226362712	-0.0416952631401199	-0.0721596417117353	-0.0478759424536211	-0.070361282380289	-0.0378440741967176	-0.028253905110688	-0.0159998997413207	-0.00567506632259985	-0.0313482707353874	-0.0288600563710508	-0.0747396197971483	-0.147476585865377	-0.0341339203547314	-0.0076443034288685	-0.0798318354843443	-0.0207786761495167	-0.124810902553539	0.00730048441783501	-0.0226884936972177	0.0187824712175355	0.0379559510761151	-0.0140521969727064	-0.00948140552998638	0.00668777158606393	-0.0387136886188303	0.00935597093150163	0.0377459753395672	0.00483316123288165	-0.0793885125872711	-0.133178657848107	0.0811366280289048	-0.0376467240325833	-0.0190376068911947	0.14656414546775	0.0199962639107018	-0.144708933672798	-0.180803591933251	0.0325841114865496	-0.0863964762052598	-0.0650096202863847	-0.0209039869679152	-0.0678056799109088	-0.0726448584982955	0.0293703876439716	0.137191116107976	-0.0310764216481564	0.109229128086282	-0.137003862037403	-0.153348899058364	-0.122565249293791	-0.164736261028908	0.0266627388502072	0.159099540293527	0.118633557051978	-0.0562589502790808	-0.0261049201925852
"27245"	-0.0735900545044743	-0.079007757128587	-0.0805694482772804	-0.161923849964983	0.108795784081547	-0.118089506711494	-0.153762058563536	-0.0910336298514566	-0.268479282099593	-0.152860448545174	-0.0811438918116221	-0.136420903673108	-0.14936778136058	-0.304149912538175	-0.107745756841411	-0.104219540333274	-0.196175058984117	-0.144109288462323	0.0737611588139222	-0.127364436946235	-0.12232154381204	-0.259937331440121	-0.0837782308286632	-0.183191183838512	-0.0129456800192176	-0.257119438603431	-0.110929593393106	-0.129692846157137	-0.117438166746837	-0.14359763438821	-0.10903842662404	-0.152251885305044	-0.231809175237954	-0.0425583971059533	-0.0935618409300196	-0.145435589199041	-0.0763432865742611	-0.131913095323733	-0.148380834955289	-0.158602533044884	-0.129258950396327	-0.11431427468487	-0.188090905772679	-0.161033680945508	-0.239583028772568	-0.073308687246301	-0.0688772141519561	-0.133266837776826	-0.100514720328407	-0.19164132641429	-0.0843373250470634	-0.227367576518949	0.00844645835649379	-0.196651694215355	-0.0897737272121424	-0.178112311598067	-0.181641754652446	-0.165315370880952	-0.109988558613429
"23568"	-0.0187515749128341	0.0233908042839953	0.0637112095226732	-0.155597675627182	-0.141616646118356	-0.0956488088154987	-0.101272432696123	-0.0826087987071319	-0.122334752208387	-0.0046862258673716	-0.147612913701798	-0.0526742898145048	-0.0358697884196421	-0.11895796320697	-0.072542343824187	-0.136893992060895	-0.0729768268267034	-0.0997867414748291	-0.100238371917759	-0.111558977494879	-0.12278217600819	-0.190146765491326	0.0287438656445642	0.00773204344763834	-0.0137544474402313	-0.0484768090147137	-0.0693159715657918	-0.00803003059740978	-0.0425521663495182	-0.0604159391405044	0.125608207678866	-0.0405978426579909	-0.0641324235228134	0.0489257951451138	-0.0185729925238825	-0.00485945321252809	-0.0411516380677612	-0.0783871396241864	0.0701140518906331	-0.205056505545756	0.0528102167805661	0.0262597617698564	0.205512067875259	-0.175598753383829	0.0400357423946655	0.0950894900972852	-0.243461590981191	-0.0691880968835326	-0.204822492600148	-0.0762948239070175	-0.0911142821351548	-0.220089503944516	-0.00967346217494189	-0.0702326977435564	-0.0840477254553811	0.0593037295794475	0.0409029459145095	-0.0568152743594764	0.024434959818021
"54971"	-0.511816625348668	-0.865102873238092	-0.618375415317427	-0.792543987583805	-0.732100015722105	-0.827731470092699	-0.814674632992162	-0.661951445205971	-0.874221207787435	-0.723607144768094	-0.665514165098753	-0.607972560395895	-0.881252767213968	-0.645209349997483	-0.733648124167881	-0.815866850812206	-0.826082570788686	-0.629407699960614	-0.638507337319067	-0.790449552841546	-0.746169673563725	-0.887906882556894	-0.669353741600624	-0.744298501615549	-0.779693552464639	-0.59560132735657	-0.765053488597098	-0.743925447341023	-0.808560889745552	-0.777373974163617	-0.671719430539201	-0.786084882246944	-0.820970340416026	-0.669746342709929	-0.635208689326223	-0.718774994945093	-0.611152419980601	-0.842640890534116	-0.653938339091671	-0.730218539770178	-0.979529861190459	-0.804114947017808	-0.872583753015853	-0.716025495430719	-0.834298317197918	-0.709821633384544	-0.779040291143927	-0.642795933207876	-0.723329752413101	-0.846750357159925	-0.722654675094308	-0.894049625502138	-0.673452440987182	-0.82331273056094	-0.800443988947127	-0.88023192582358	-0.667025161915289	-0.767412175352759	-0.654850522912382
"221184"	0.0128091075779189	-0.18189218649075	-0.0549184399781467	-0.04318431315666	-0.0161353587962845	-0.105322786808625	-0.181926505563639	-0.0781130207078816	-0.0747225925065505	0.0118154684847454	-0.121843345555337	-0.0819622227839293	-0.0890801493611196	-0.171337378441316	-0.0725560699336694	-0.090899779901904	-0.14431990973322	-0.00844741831503062	-0.180377714910804	-0.0905030378774379	-0.0570478405807404	-0.115651858477524	2.04349184975769E-5	-0.174741657595557	-0.0487300567362119	-0.065479745887735	-0.176949939338958	-0.19996675781316	-0.0942920162582246	-0.00732752222243293	-0.0230019733791575	-0.0974024562684731	-0.312907512534716	-0.080629662089965	0.0964525623038622	-0.0447720438280574	-0.132035308982974	-0.0694168131022457	-0.0343788762632587	-0.13485092722134	-0.0196064059354017	-0.141287059590418	-0.100055041694213	-0.170301831546496	-0.0677182083954979	-0.0783733035714944	-0.0988780583885774	-0.0898227716598249	-0.238296089030342	-0.0966454122469178	-0.00816721069776342	-0.113152792615201	-0.0477999869647806	-0.157874857494143	-0.0662398942589789	-0.0936409535924553	-0.158545076284745	-0.0862844150880882	-0.041268721104714
"155051"	-0.150030643748799	-0.211942705227464	-0.0263811503735064	-0.198997703735877	-0.0689931265807213	-0.0625095599075047	0.0392209058917434	-0.0769503926886443	-0.103722204095898	-0.118522092672667	-0.0909151877879645	-0.0735825990248222	-0.0632651258068308	-0.177520916083901	-0.139388996620828	0.0194680283997421	-0.159774965201455	-0.0925202683477048	-0.110244684644238	-0.111121078212369	-0.10691555004615	-0.11424994973139	-0.102568398033105	-0.0984881196476601	-0.0807719233884648	-0.108315429137999	-0.040589705653979	-0.104660892675724	-0.100231721748329	-0.105350732252644	-0.072266486561397	-0.0643779495218617	0.238211352501789	-0.0870980382954456	-0.0194569558381291	-0.119744041395087	-0.0222439264082778	-0.147060063240464	-0.057495452673463	-0.243610260446026	-0.133794608133628	-0.177181456239713	-0.0591111748981445	-0.114493038934532	-0.192144250541222	0.0183006582739443	-0.117088659020389	-0.296727246972756	-0.0967168228324227	-0.158534856077608	-0.0957484393710852	-0.19390519470839	-0.0973670375649425	-0.108217418555149	-0.193537494963983	-0.112494535113623	-0.026979794005225	-0.00894767215091062	-0.122306078638357
"2001"	-0.0131078144999701	-0.0121006921347827	-0.0852335723811912	-0.025145261133297	0.0442165449735682	-0.0156265028309651	-0.150066286546649	-0.0136516243200812	-0.0463012514024776	0.0210809443876168	0.0588310297523963	0.0376256189633596	0.0338757769788709	-0.0859091093069868	-0.122261569767179	0.0788669782960582	0.0704705094147943	0.0248797723231798	-0.133983472215007	0.00209466761824613	0.0785292072363533	0.0916145868719696	0.0836577244939898	0.0471643997797806	-0.0615075575974947	0.0509742685350941	-0.0681473834703198	-0.0138650633054535	-0.0205699762399381	0.0200183001914662	0.0346695914616927	0.0945059397401063	-0.130899379105751	-0.0323565585505977	0.0666069989685759	0.0584944751976912	-0.0439257952925443	0.00810398968661061	0.0508761863679864	0.156522655669604	0.0268454381021548	-0.0220073157250288	0.0192789507977159	0.123673988425683	-0.0909677012855289	-0.0066914488102864	0.041430819827431	0.0639836955537305	-0.0589856831554242	-0.0166818681736034	0.0631382508626459	0.0758373309046942	0.0204859769114707	0.149260669155228	0.00422302106376424	0.112721569664875	-0.083135792205785	0.00292506282071466	4.98258490588358E-4
"153643"	0.0320694678439593	-0.0979415427949895	-0.00865708243641863	-0.0177258376642252	-0.0176112278156293	-0.0371589998691323	-0.0976184133293469	0.00466253819036855	-0.0331392443513399	0.0273002824599448	0.049514542633381	0.00188282857594039	-0.0880260272514879	-0.0410067127162556	0.0380127878816145	0.0191959567359989	0.0221493679698244	0.0255397697752273	-0.0284146765712081	-0.025872874191896	-0.0153100186330893	0.0083305152805572	-0.0527102201798203	-0.0720620194518781	-0.0569174019734131	0.0396896679012938	-0.0912315484063607	0.0314064661039145	0.00280730150409365	0.021550563519789	-0.0384568610857718	-2.25804957890659E-4	0.110347191850444	0.126102040114131	-0.0513683411302788	-0.0260470044382357	0.0716811784282501	-0.0115761307986776	-0.103467403140294	0.11996606971673	0.00630823772804989	-0.0321420872504891	-0.0629386730030415	-0.0118652777224019	-0.0204645684054029	0.0543108581528811	-0.0177375073960576	-0.0943196090791352	0.00211493634100429	0.00800683822279423	-0.0371347041444771	-0.117998142757616	-0.0792831331986125	-0.0346462371788986	0.0336496398552528	-0.0889645249571684	0.014065460917914	0.001053459091336	0.0236591952745648
"2214"	0.0264498258367392	0.0765009617677457	0.0384049090699061	0.143193612813628	-0.067684715306959	-0.00858997456953057	0.0205592233990244	-0.0131387948980256	0.014053745399743	0.0218353401825293	0.0245754338851818	-0.100582522670361	0.0119534910518784	0.11963603115432	0.055403785394191	0.0373106761097605	0.042091347332862	0.111766140039617	0.0724196165131201	-0.0130860354041767	0.0657559816699552	0.141228886398885	0.0927950500726624	0.0260349449762344	0.174143752872394	-0.173226633020338	0.0810650479617581	0.0870140047953748	0.0204993800139439	0.161958484715914	0.0588967206201192	0.103074518202053	-0.0598090384070562	0.058359066517951	-0.126042484049646	0.0230437986394515	0.0664892602247228	0.0762613781520915	0.165277305073557	0.0892120881762663	0.0223974840124239	0.195350955173951	0.0962492423777794	0.0861014858402185	-0.0352106998019479	0.0500870892521863	0.188723052192032	0.0824718054908982	0.0767839307203796	-0.0276871060092547	0.100338273533844	0.183577751215355	0.00868445082700483	0.197108480139359	-0.0222131225086909	0.0373684860943976	-0.00771965546853675	0.0749915981350064	0.130447033762813
"221188"	0.0689027133283595	-0.119517119033619	-0.0462866183756311	0.0438689796188294	-0.0110177301803977	-0.0224018688307156	-0.0507918686270744	-0.0367074183003924	0.0259647928534994	-0.0869886391980503	-0.062732243308355	-0.0509205976839024	-0.0648018334092004	-0.109231930184663	0.0496497803078318	-0.0109828099682489	0.0256942250639722	-0.0515142582265634	-0.167886658410761	-0.0303640094521203	-0.00138652589378535	-0.162305558289999	-0.0507061473927664	-0.100273887338005	-0.0625968573793292	-0.0469274777402856	-0.0319512620308229	-0.149819996502333	-0.0354836382556056	-0.0511641088871964	-0.119520563374645	-0.116010215682599	-0.167974674950767	-0.068645511419565	0.0330582101390804	-0.0423941115295088	0.0270897700647154	-0.0579465693431774	0.00663736421653019	-0.186847480109766	-0.0358739825127196	-0.0885065671674271	-0.0960783593810297	-0.0737988822321625	-0.044793590672525	-0.111575045579633	0.00879598126400822	-0.0529571051798073	-0.135835687815706	-0.0611056312939358	0.00271444729697574	-0.00125786935063589	0.0234142373119229	-0.157370194231035	-0.0514858731625662	-0.00829485292354412	-0.0688775629963879	0.0302376861215631	-0.0593378190647181
