	"ACH.000030"	"ACH.000097"	"ACH.000127"	"ACH.000148"	"ACH.000150"	"ACH.000159"	"ACH.000178"	"ACH.000226"	"ACH.000233"	"ACH.000235"	"ACH.000248"	"ACH.000259"	"ACH.000261"	"ACH.000265"	"ACH.000291"	"ACH.000302"	"ACH.000310"	"ACH.000320"	"ACH.000324"	"ACH.000335"	"ACH.000336"	"ACH.000387"	"ACH.000407"	"ACH.000411"	"ACH.000414"	"ACH.000444"	"ACH.000452"	"ACH.000458"	"ACH.000463"	"ACH.000475"	"ACH.000484"	"ACH.000490"	"ACH.000496"	"ACH.000505"	"ACH.000507"	"ACH.000510"	"ACH.000522"	"ACH.000524"	"ACH.000552"	"ACH.000580"	"ACH.000588"	"ACH.000589"	"ACH.000608"	"ACH.000622"	"ACH.000627"	"ACH.000630"	"ACH.000632"	"ACH.000648"	"ACH.000699"	"ACH.000706"	"ACH.000711"	"ACH.000732"	"ACH.000734"	"ACH.000747"	"ACH.000758"	"ACH.000763"	"ACH.000770"	"ACH.000776"	"ACH.000778"	"ACH.000781"	"ACH.000785"	"ACH.000788"	"ACH.000802"	"ACH.000804"	"ACH.000809"	"ACH.000811"	"ACH.000822"	"ACH.000834"	"ACH.000835"	"ACH.000840"	"ACH.000848"	"ACH.000856"	"ACH.000869"	"ACH.000881"	"ACH.000884"	"ACH.000885"	"ACH.000887"	"ACH.000896"	"ACH.000901"	"ACH.000905"	"ACH.000911"	"ACH.000943"	"ACH.000948"	"ACH.000950"	"ACH.001028"	"ACH.001061"	"ACH.001075"	"ACH.001197"	"ACH.001239"	"ACH.001274"	"ACH.001289"	"ACH.001306"	"ACH.001377"	"ACH.001380"	"ACH.001431"	"ACH.001552"
"1060"	-0.684260893112746	-0.512133550686545	-0.500389209413515	-0.592741810791304	-0.560627865856849	-0.675090852718939	-0.429392495075251	-0.492087268168352	-0.52174351039901	-0.420529232121645	-0.511882809257075	-0.391370888411865	-0.468707795942301	-0.516724190240369	-0.513142634811988	-0.482832579412314	-0.492694393281508	-0.276945204883315	-0.56232849199822	-0.432822623501804	-0.470291551077977	-0.507563696071187	-0.477653553989473	-0.481303575620811	-0.562305377757273	-0.754602928249423	-0.544484588556401	-0.498583245583612	-0.539916708189079	-0.527337273153472	-0.725180366117492	-0.442389511598486	-0.491745472731844	-0.445090087365849	-0.554152906003449	-0.723816329949368	-0.447681969653347	-0.427946074407375	-0.457971331276478	-0.589824440980071	-0.4182756328404	-0.608957556152341	-0.561500337736329	-0.531407803973621	-0.600401546211897	-0.470831132881881	-0.406347992234474	-0.505889575001011	-0.686428054839837	-0.547727281591987	-0.531485373852078	-0.687763267011137	-0.582527944068695	-0.503192619009543	-0.545290254164534	-0.398944551137352	-0.411175848142332	-0.502417807962815	-0.651718541729223	-0.567820464676116	-0.681697629287919	-0.509499982006757	-0.749298486528083	-0.413633280373138	-0.402210778168061	-0.291398416651449	-0.370617124671986	-0.432557497627868	-0.47333137323294	-0.462732843796787	-0.67604697862106	-0.351004176385121	-0.485511150040861	-0.47582004622971	-0.514816685872645	-0.573341733951813	-0.497164955683657	-0.622597879871875	-0.389064542980829	-0.423592927332766	-0.6056806102598	-0.524272487682205	-0.716946972562428	-0.270973680711669	-0.384384699191715	-0.589112700334108	-0.635258217092011	-0.3286141474016	-0.311669047470053	-0.503403121054877	-0.571229817700566	-0.440177324120775	-0.495603325084378	-0.685192297402508	-0.566714600708776	-0.735937618764941
"30827"	-0.604009491217997	-0.391568644780486	-0.431932893822056	-0.430932714172598	-0.401914397926571	-0.418866124195022	-0.464891571909516	-0.314426896551566	-0.394334863186312	-0.473985574427124	-0.399688788700793	-0.547204259140481	-0.583487132986987	-0.515291818738492	-0.389591696575147	-0.556753287376268	-0.227268612548732	-0.437475459614542	-0.534215745413014	-0.458247978505416	-0.663984840768281	-0.493969053081814	-0.35891272523029	-0.499679964266351	-0.434799275191223	-0.536259085101534	-0.514520887255833	-0.346758271735253	-0.318722590501388	-0.370968555458725	-0.531874501320541	-0.267648534276199	-0.448564768939354	-0.381275556843112	-0.290200773908752	-0.29724515198445	-0.303885376300195	-0.58678732158417	-0.491945999552063	-0.45430337904888	-0.133955618168901	-0.417489024221021	-0.518248411869726	-0.377047297221292	-0.273511230987255	-0.527739257304324	-0.355852758147738	-0.445464336549656	-0.478970443474914	-0.402893463419988	-0.536247182973906	-0.706326091298356	-0.502553595375549	-0.246987103188276	-0.673397241570984	-0.296718219432662	-0.416771833503986	-0.467188380671579	-0.656164463780682	-0.54191189404939	-0.714900787409678	-0.53427786779339	-0.732506949583681	-0.592681072215116	-0.671475711302645	-0.328307537877824	-0.379677026319028	-0.547807537407532	-0.614013821295585	-0.824741472252228	-0.500494133080082	-0.476142552708655	-0.600220589427506	-0.397627551777766	-0.563064689425353	-0.243591686286482	-0.388039066421285	-0.383938169455135	-0.387928902514238	-0.379862105816173	-0.27173858832307	-0.495293228779802	-0.651332445577702	-0.452648012374037	-0.452483532030449	-0.406914686353381	-0.542221498310415	-0.625870110865763	-0.379108166898196	-0.47774355066344	-0.467405366700972	-0.22488486233641	-0.454480227424275	-0.608186717310414	-0.392960313194765	-0.317854278471264
"170506"	-0.513360114806199	-0.74763114395371	-0.514838120491472	-0.521420033066225	-0.709792966728007	-0.55003544779628	-0.589768501444897	-0.423660471628947	-0.392000506013485	-0.627742706172956	-0.331187636124896	-0.391874349187059	-0.463974389169921	-0.549596256806145	-0.738254886920197	-0.690502575604367	-0.209172833082044	-0.44660969908869	-0.554592590975642	-0.559823290743642	-0.699593670834464	-0.838463321345029	-0.610245168900707	-0.613367499413259	-0.625417669665736	-0.651342258607377	-0.544615867120314	-0.535696009680499	-0.874861653997451	-0.503662582641555	-0.301110500183844	-0.616461042692504	-0.599846108696386	-0.531192881580576	-0.623982979729345	-0.412711021590141	-0.614679102216774	-0.408229224486484	-0.720678994301425	-0.364596300205633	-0.574947388617897	-0.465381153656589	-0.460747347067724	-0.586946805140524	-0.488654406406784	-0.595857091361944	-0.63836470693938	-0.747002612348771	-0.714331375163859	-0.77670831767024	-0.523837320708838	-0.655159497146223	-0.510879171064846	-0.696531153171916	-0.575584736792927	-0.607415493650844	-0.703823148856203	-0.661347721195162	-0.423699491886031	-0.479599320318931	-0.779306794325689	-0.576837968409494	-0.703171817736828	-0.617749535879021	-0.393451106661498	-0.580156649359024	-0.68643912120285	-0.458669012592222	-0.586584870814033	-0.881652291452365	-0.86311348521284	-0.559400912532763	-0.621118350584726	-0.489089363586536	-0.435582185410267	-0.414124846435263	-0.523077419373357	-0.706737149733001	-0.622514638022941	-0.662831701656672	-0.732501130407555	-0.509446279668644	-0.611143822502822	-0.530285309744541	-0.543856674687339	-0.554949517306489	-0.863480366979731	-0.460205153205631	-0.546380697172005	-0.58373165747568	-0.56147190981088	-0.702024105376166	-0.764337648712774	-0.780531745072406	-0.675429588038462	-0.426657928022072
"2961"	-0.84006644074125	-0.798772152103742	-0.591793793207697	-0.656223419129431	-0.780984823322592	-0.738483146792571	-0.654792123782497	-0.808779805067682	-0.692346583466046	-0.680006901046032	-0.803892518667785	-0.581654845628188	-0.849932185397738	-0.749497865036567	-0.908621859288096	-0.781264909231773	-0.60843203260461	-0.578354533051076	-0.627239425349987	-0.784491877531278	-0.844699615445924	-0.6905376020727	-0.650355768200286	-0.713923892463469	-0.652853903531416	-0.728657043489946	-0.711862391740494	-0.633295350410238	-0.569039798202264	-0.999559004670894	-1.1013222780343	-0.766810831983572	-0.618941274934769	-0.650689135709547	-0.776151981553518	-0.720971151516368	-0.689600538662567	-0.883278219608451	-0.974562884418335	-0.856362583362532	-0.523364231881473	-0.64014335858687	-0.61505766446172	-0.867214770534375	-0.670720565870371	-0.773417106403974	-0.717067005739839	-0.821522539126286	-0.742805141173685	-0.811489847924232	-0.704859835713742	-0.938597563572359	-0.554924953639995	-1.08580216834964	-1.00713819481803	-0.771831547050096	-0.803087711854846	-0.642960812264059	-0.753587486814526	-0.742397614678801	-0.890149452427509	-0.750046375060642	-0.711560004845266	-0.824580543730503	-0.601090092222553	-0.797457669660237	-0.713801937939491	-0.785756949265708	-0.666820361646493	-0.804203713648354	-0.737700852121974	-0.682825962260506	-0.672447383944398	-0.611717530927115	-0.71848049295883	-0.757397646533687	-0.760379978846534	-0.637301223779896	-0.733075386632238	-0.826060305054088	-0.7574381204128	-0.61100712086652	-0.809607724085446	-0.554025436203236	-0.59436981678763	-0.621936683738121	-0.757607301945947	-0.799963973382593	-0.633012995695997	-0.750408839298654	-0.593159500116887	-0.75775939269787	-1.00771506141013	-0.761154609987363	-0.949991595806981	-0.894936186971243
"3020"	-0.680425295097963	-0.567967055203895	-0.468123556709918	-0.582609728479284	-0.381818061497846	-0.486576852516473	-0.449625157956908	-0.438873841469976	-0.475238559837991	-0.486128265762349	-0.721828877035978	-0.636939036485687	-0.494001190498967	-0.552115319121288	-0.5569918245047	-0.469503882444022	-0.590472466579936	-0.605559000025803	-0.47177028763786	-0.604449859664076	-0.737959040649901	-0.61076520553466	-0.599090266192553	-0.76977033252174	-0.646583852271352	-0.428852743163747	-0.499617650874597	-0.667655522140038	-0.439013882332166	-0.450423868591373	-0.569315162933414	-0.610548487702258	-0.476188284787553	-0.441673020181027	-0.410828535068701	-0.644203770741639	-0.474829184592279	-0.480802325414432	-0.633486325660266	-0.464705958485616	-0.547621665063038	-0.535695757955645	-0.69521222261617	-0.700998559254332	-0.465714462798896	-0.566884368778927	-0.534740663284531	-0.571050976957356	-0.450149989956851	-0.525625337570593	-0.647307412704843	-0.774861144107545	-0.53323621152197	-0.43443057857826	-0.577963435704017	-0.775116040226526	-0.559204819755806	-0.653606297946664	-0.5074899073229	-0.527677032337212	-0.574810537698875	-0.527435203959391	-0.538961937556898	-0.692911425115378	-0.596163223789836	-0.330435597241499	-0.378419686071574	-0.538570075594092	-0.518756244623449	-0.512275544968067	-0.405098526030177	-0.444898312005146	-0.480876678829977	-0.602039155265737	-0.578464406150681	-0.500265798793214	-0.566980403982749	-0.584325848063003	-0.461490730406461	-0.617273403582552	-0.613371811992032	-0.500269083886229	-0.600324421963652	-0.483431704709358	-0.557699844578645	-0.495143942382566	-0.448324434583698	-0.48629354911881	-0.63434451704811	-0.71707626258172	-0.660346162368056	-0.264360347241462	-0.521932514799925	-0.571743382544773	-0.610417834639162	-0.338759521061815
"10767"	0.00218398492022384	-0.0378002635888066	0.00257149035696215	-0.126049048349967	-0.0447932036605424	-0.242097005865253	-0.192396838226544	-0.0556801590066984	-0.13508125481527	-0.221761446870551	-0.0435341331088205	-0.270403949639693	-0.0104503736133206	-0.0936675594609442	-0.064311138335502	0.110755132101243	0.148745566917984	-0.23387354017939	0.0237259481875637	0.0827742539074966	0.0272061390931492	-0.0424649675833013	-0.0162265218344153	-0.215625164520487	0.0203048402849273	-0.119004480981159	-0.215973168256118	-0.161470025499088	-0.142460191952217	-0.0971186792608586	-0.142449246645463	-0.230809036126375	-0.12320920673069	-0.100990451810851	-0.117365862914131	0.0500391649406617	-0.0819117805348485	-0.0482190663021686	-0.0986531613402991	-0.03768931818058	0.10704179107806	-0.407514117845942	-0.0388890274541609	-0.103884414357806	-0.0638881537394486	-0.0901158369495155	0.00437366833763246	0.0951741676859164	-0.178000620357291	-0.191721963243513	-0.0196833555529968	-0.330081065425624	-0.0796006771055032	0.148985426668855	-0.0625447666401202	-0.216986867160822	-0.0820598131704807	0.0810784589854037	-0.168753811986641	-0.14610208543972	-0.261472946829607	-0.124389703963323	-0.171568643390239	0.0843414116436552	-0.20861703764434	-0.099386352043411	-0.0239252288993751	-0.0744338650005121	-0.225660075929144	-0.165178095391387	-0.13076861194375	-0.0277797857072496	0.143972236340117	-0.0742584282516349	-0.211367891304798	-0.32505829470103	-0.233719691824022	0.0119901172733452	-0.0842805696405111	-0.0298110536349587	0.0439071343641929	-0.21157957473059	-0.164014831419758	-0.302059239972975	-0.0296114717326569	-0.288669680856031	-0.109188365723441	-0.150566513022358	-0.308476608754373	-0.0576775213586479	-0.051923581955359	-0.0716783719092527	-0.311071802990171	-0.240933083899136	-0.0834536137156971	-0.185052694111414
"23608"	-0.322350830268082	-0.426183991604576	-0.406847748456673	-0.437583927561105	-0.472411272953486	-0.520116233716261	-0.499859869897965	-0.520239552678151	-0.503247031427735	-0.462727266061837	-0.324601570544787	-0.316861155462791	-0.480128409910203	-0.370839263296755	-0.396484610913098	-0.401380745236882	-0.417841593909564	-0.359656787776655	-0.44178219154609	-0.728594853765803	-0.609797123122994	-0.511009090853095	-0.470229847041408	-0.601969099004165	-0.463348924696148	-0.390549257485013	-0.393721734263638	-0.443158580861672	-0.516727662857806	-0.497877780406476	-0.365723853794924	-0.501857349871664	-0.342529918850076	-0.375958071181345	-0.421569380600936	-0.0869298330496909	-0.395828362900877	-0.430737672991843	-0.576050888074479	-0.313725747837118	-0.470059268371299	-0.42506755972647	-0.334749613598644	-0.594951355829579	-0.462965599210936	-0.501933820875418	-0.228514108426032	-0.33864013255859	-0.418704003569026	-0.297327268772797	-0.422533757061036	-0.458873859229579	-0.394841180301488	-0.565679004599366	-0.525929083359045	-0.810812614863921	-0.492461986567096	-0.547935301389702	-0.402082249395723	-0.395083545863869	-0.549160536002436	-0.295161027419101	-0.267634064234826	-0.552247371397163	-0.429892156728819	-0.324232593883838	-0.361626403425498	-0.496766328567193	-0.470850627049643	-0.312141676432863	-0.279638836284926	-0.324213210150426	-0.380874895563752	-0.414716577362824	-0.760841763707888	-0.50805704958386	-0.341017363803089	-0.521865247796921	-0.393736280952746	-0.359301725341546	-0.413302209718824	-0.497949073853161	-0.429077703687209	-0.50868719064928	-0.403589064038068	-0.518012665598058	-0.289106950505236	-0.463892723377041	-0.531265686175816	-0.561570955718297	-0.474659206809697	-0.461667994550064	-0.501680133898532	-0.39488296986781	-0.711352879933401	-0.559966066114207
"53918"	-0.987941610327284	-0.720027211571709	-0.850075462404703	-0.869624155097853	-0.922231113918811	-0.788988015048491	-0.996310074907578	-0.866902322909859	-0.892751661366779	-0.86182789328017	-0.840249631334148	-0.90668322061016	-0.890827742967613	-0.768071890685732	-0.780172385407288	-0.515751097802451	-0.440315547734174	-0.895488353740962	-0.713062244352424	-0.888801037014423	-0.832619548439232	-0.767187797015165	-0.754962176343252	-0.893667855031092	-0.851693339169715	-1.07077226455122	-0.783884495799934	-0.89617228931939	-0.879185790624057	-0.843044711157741	-0.67876319582542	-0.9712928925131	-0.939476011422563	-0.93667773803795	-0.941819271479202	-0.78550963314093	-0.981074875934774	-0.892644152951816	-0.866721104598215	-0.655387786878039	-0.794380096810134	-0.907404080382093	-0.899779189875412	-0.722445217715358	-0.633531702466028	-1.05478947147831	-0.96470784910374	-0.68116710548227	-0.958068664947047	-0.956940050311998	-0.834916830244446	-0.877354022902178	-0.652186503970461	-0.925277617546796	-1.00809266549947	-0.920744356397282	-0.886969844229669	-0.759432550479616	-1.15720633527993	-1.05714156496445	-1.00006235175977	-0.991932592673039	-0.956199785530765	-1.15137466843824	-0.820005239725188	-0.751272677938259	-0.912092157377028	-0.837507905729862	-1.13180551065257	-0.968472346893213	-1.00148227988533	-1.03044801791228	-0.785772257492588	-0.876811805216083	-1.01760338159961	-0.992616926583973	-0.932963991625033	-0.920494720805894	-1.03353567639908	-0.900929485050987	-1.00153003307253	-1.33774563730342	-1.01659821566611	-0.980893776971429	-0.717773651702733	-0.995881861114598	-0.896064149967774	-0.732304853380838	-0.720314670701118	-0.812275804047783	-0.618711180493925	-0.859937107199202	-1.06911524980552	-0.74675864152288	-0.952862579576132	-0.882078955744484
"5441"	-1.9036990173438	-1.73283344567903	-1.64959221759184	-1.85997880681362	-1.63567640175956	-1.71532864489254	-1.5789150598036	-1.74567888148824	-1.83345182938148	-1.64700870700582	-1.72194713880121	-1.9725373447198	-1.58332217305172	-1.6682135142917	-1.7549442516628	-1.75571314265918	-1.6688566428132	-1.63518682836188	-1.67328416041856	-1.45061190624717	-1.53512002625329	-1.68012608672287	-1.65906774935052	-1.64695989538723	-1.81687239259356	-1.40030375568286	-1.63340209406444	-1.63477461896932	-1.4746283448732	-1.55610829442494	-1.6810202041619	-1.56821607495948	-1.80649830327696	-1.65634139832234	-1.66361413332742	-1.56812506886738	-1.56073443499004	-1.68987743273488	-1.51932927176838	-1.47628206230142	-1.47399429212678	-1.55067286831746	-1.71704305204128	-1.784951342845	-1.3087942508259	-1.52001344371381	-1.80804879308628	-1.73852456163377	-2.03321261128731	-1.67276848405036	-1.69635637512924	-1.5567769924899	-1.64170642408125	-1.73279252686244	-1.622326896726	-1.92622055535991	-1.68619197443832	-1.46390221607449	-2.0645182219945	-1.77574858527563	-1.88198740723107	-1.62416737636608	-1.73970704707406	-1.85429766784426	-1.50028277585678	-1.48237494420129	-1.55161610699347	-1.92923991257593	-1.57687865118364	-1.76978144129228	-1.57654615463672	-1.62714005477155	-1.68822851462598	-1.77000928266861	-1.58130875750012	-1.47540322984667	-1.46035915995852	-1.57180446356513	-1.82713134124635	-1.63957238168864	-1.57193217371779	-1.75456776502108	-1.66887530918323	-1.53406547420011	-1.60434621203183	-1.53495547428656	-1.56413955781878	-1.78654794488867	-1.44041490655632	-1.46577258554715	-1.57838027425755	-1.36700241009656	-1.68608349696372	-1.43258270917602	-1.54336507317638	-1.56723474597437
"55718"	-0.687497885838878	-0.480305448286751	-0.617035856927033	-0.726683561242943	-0.704389932768797	-0.527256127411319	-0.612138685661749	-0.853307001585225	-0.646214154282261	-0.548060740320455	-0.634925807182992	-0.555984334428117	-0.572735285408404	-0.708929595558048	-0.664946354122033	-0.734056628688914	-0.588089314923817	-0.620402091086501	-0.674933116827712	-0.735134576338773	-0.798548008444786	-0.625872245646722	-0.569280157332767	-0.809082603949549	-0.707605362159636	-0.746366426740237	-0.818744445392839	-0.900471490130987	-0.712003807593545	-0.671674129784809	-0.689881085080208	-0.708703816080994	-0.653423836751342	-0.658246603217809	-0.714617464258531	-0.900299279172335	-0.67326170582659	-0.626053415412981	-0.886025930732595	-0.613413955384125	-0.597642348137236	-0.477796329545241	-0.59772693274927	-0.840793543544967	-0.596587199836509	-0.69710739079568	-0.738042932822572	-0.563553799295481	-0.636084033312389	-0.592202125743818	-0.707023242040715	-0.723846147259428	-0.56965629765103	-0.945869436448503	-0.996366574599583	-0.611283240723373	-0.72976612120078	-0.639451883918638	-0.699168863803386	-0.699796555061148	-0.748340774093837	-0.662205493325462	-0.877517718412759	-0.678281946283004	-0.428123973352562	-0.798692705947161	-0.618965333232575	-0.758357507086546	-0.790949380165381	-0.554592101202463	-0.691371116785297	-0.957385361021987	-0.738393576289893	-0.678142764166802	-0.651248923510076	-0.972044867853616	-0.579152844922555	-0.907579885813068	-1.0176864533811	-0.622092244202754	-0.656972948256825	-0.836154076692017	-0.699347337309186	-0.814387825983512	-0.696771312617477	-0.818997584947257	-0.784708871510364	-0.75286733696615	-0.643249202430576	-0.591645161328915	-0.787238536639014	-0.682715377761925	-0.771049572702317	-0.65941208221467	-0.656645973400962	-0.725559994007617
