	"ACH.000015"	"ACH.000052"	"ACH.000246"	"ACH.000364"	"ACH.000485"	"ACH.000495"	"ACH.000520"	"ACH.000683"	"ACH.000693"	"ACH.000861"	"ACH.000913"	"ACH.001054"	"ACH.001740"
"990"	-0.799247700906482	-0.977618709165826	-0.974177627883931	-0.936509361008633	-0.653978621902596	-0.867298344565135	-0.917029892298383	-0.820516476979121	-0.983001240102602	-0.967268718320494	-0.713589460375868	-0.897463883689439	-0.782625303043817
"4849"	-1.34592483064083	-0.945195053162249	-1.13292620777337	-1.05517938448479	-1.13036229925606	-1.34189014813795	-1.27889008147195	-1.09206546906139	-1.11008392115449	-1.25770759169361	-1.13022002549328	-0.96092173514881	-1.07323387533215
"1982"	-0.794778909755985	-0.780073646206067	-0.639103038550978	-0.749927461435382	-0.82706199630706	-0.716926522767487	-0.679513313698719	-0.649922637220705	-0.609412669284889	-0.623869977265258	-0.725597630353321	-0.81490114458495	-0.811634870978928
"54856"	-0.439385733676582	-0.671106569897106	-0.386050614603608	-0.211991398403002	-0.346318240189118	-0.417451438135557	-0.544654107206073	-0.37247157498066	-0.311922040720216	-0.367075800425735	-0.487955648552583	-0.463977620246547	-0.316073195858095
"25974"	-0.108532139104005	-0.0424477701151001	-0.293531687492627	-0.289226752953993	-0.131858048375069	-0.292423265482562	-0.205179439249546	-0.301938714305131	-0.352249192468531	-0.284504425069158	-0.146416075243747	-0.111970478933688	-0.190531223653557
"4548"	0.0400314102164103	-0.094106203280468	-0.0199261859717573	0.0842614017855822	-0.207041387978946	-0.146241328948027	-0.0390174407212268	-0.148557288310362	0.0118692259221449	0.0650848311712346	-0.140769238166122	-0.070870683669886	-0.202279972199521
"5441"	-1.64742590752482	-1.58491609599159	-1.71623935381683	-1.61261045017386	-1.35991512834876	-1.50357334267306	-1.73259928748115	-1.72372194224297	-1.57451121624614	-1.71742571696823	-1.64354936691901	-1.4697482392014	-1.8276774971272
"5546"	-0.224444261898493	-0.364642796595103	-0.244787169982382	-0.332527492385744	-0.291018523652844	-0.347979687639274	-0.167903461101235	-0.25465325871301	-0.249579742437872	-0.349363558397273	-0.290842001350129	-0.270626687180897	-0.286261595879488
"7916"	-0.829793227868317	-0.863810307570844	-0.43174344511398	-0.639039044167988	-0.622865119347494	-0.595268406189399	-0.872947220450259	-0.555464104369654	-0.537590800514196	-0.667408117313157	-0.732082394473281	-0.653457396708806	-0.772259289679496
"5705"	-1.02317497849487	-1.07524208446165	-0.996691826606906	-0.8774395336559	-0.859016062096889	-0.976271722687949	-1.04835123255803	-1.08866225885191	-1.09461963518903	-1.00172580975196	-1.01524236327311	-0.638374934981592	-0.818687288141452
"5707"	-0.660842241225453	-0.896291024782465	-0.997200344933114	-0.942465296688837	-0.722673462213012	-0.986677860276379	-0.75639124392742	-0.997196095005757	-0.928981042364054	-0.873839872581454	-0.838597732568427	-0.755071929115451	-0.87268328060766
"5717"	-0.614478893115627	-0.759825239593063	-0.818478123951126	-0.864602547600792	-0.667414250551231	-0.759247210487489	-0.877656246776186	-0.701622349425852	-0.675301179275092	-0.776860652705448	-0.732198983835802	-0.716224046279536	-0.663413945412043
"5718"	-0.741010122003164	-0.477737650642118	-0.874444629702247	-0.65546370307383	-0.500264151609496	-0.726737557321993	-0.555217148450635	-0.723476958790231	-0.684911647196024	-0.716406839541501	-0.788264879170544	-0.544938205606047	-0.726166394142374
"5709"	-0.949104988176971	-1.18877948005864	-1.05443830460384	-1.11677609863581	-0.886961119471238	-0.864240891817291	-0.98072459582771	-1.09198657662222	-1.04383829906787	-1.16808162269569	-0.98100245550964	-0.889842386223638	-0.891648309827303
"9861"	-1.29728421359771	-1.13796234312283	-1.50336706146118	-1.1688474578017	-0.959816943872213	-1.4066489383952	-1.13765873854069	-1.32173457225717	-1.24175948920409	-1.24548496531201	-0.982396114563856	-1.08117094602471	-1.3686690540684
"5714"	-0.59466585776913	-0.626736106341338	-0.540204188418939	-0.485310543059193	-0.564858527973536	-0.479639367041804	-0.265084274496613	-0.532204659227123	-0.454705633150139	-0.598512764029372	-0.489950468714118	-0.437057917277271	-0.413764082519775
"23381"	-1.00509988229729	-0.937841874157227	-0.799027534291669	-0.858252441341297	-0.96831070747646	-0.695399191614344	-0.833082030479555	-0.885612721299817	-0.712639028827075	-0.703603335864129	-0.683297177854672	-0.843417552010269	-0.762833839103182
"9887"	-0.702734539142719	-0.442548017468446	-0.384212777643806	-0.375652246376274	-0.533347679387061	-0.400343056503688	-0.356381303627838	-0.343032477488332	-0.36312954569205	-0.384644389997887	-0.331873723934364	-0.452602700374159	-0.391142957558405
"79753"	-0.7724925670506	-0.630886653910541	-0.655092572365274	-0.675004591908211	-0.784487790811864	-0.87538077173019	-0.845536976631567	-0.727642396408148	-0.724091252099692	-0.707214791451202	-0.907606145877881	-0.747159985331497	-0.872531075071837
"729873"	1.90794131781765	2.05188072563237	2.1098105681284	2.13647923126849	2.24844961719152	2.14889930343161	2.3244763754108	1.85255258646486	1.9749543146288	2.21470173839385	1.89060241607926	2.30809318846347	2.16132964926935
"414060"	-1.4642736898974	-1.4991619338312	-1.55771551217346	-1.6419075318697	-1.80437649105934	-1.61900056552296	-1.76298135141741	-1.58706902050526	-1.56281154499094	-1.68674389997936	-1.61981298789889	-1.52012275551425	-1.7290601294236
"6675"	-0.119712180924253	-0.411516346024635	-0.23600588530922	-0.164250564728881	-0.258934128031528	-0.234036727430281	-0.136167904211161	-0.313302155312553	-0.178417439658993	-0.250516902693725	-0.192386385340227	-0.347693712647039	-0.192418643166568
"80146"	-0.349332179820577	-0.236787697596643	-0.203530926725594	-0.451157573788456	-0.3603847726024	-0.390633584234438	-0.316287520650295	-0.132622598397286	-0.221094325915611	-0.233191784318701	-0.352798864788278	-0.476035597721329	-0.231050466223749
"91603"	-0.830549786938971	-1.06650430173171	-0.897078005963236	-0.998981376484532	-0.675501949092451	-0.853057582144237	-0.98728925894459	-0.868841274654924	-0.919347378551031	-0.920290883126317	-0.894864421980506	-0.766020094379061	-0.847007715235852
