	"ACH.000011"	"ACH.000014"	"ACH.000035"	"ACH.000045"	"ACH.000054"	"ACH.000067"	"ACH.000095"	"ACH.000097"	"ACH.000113"	"ACH.000118"	"ACH.000123"	"ACH.000132"	"ACH.000168"	"ACH.000169"	"ACH.000188"	"ACH.000206"	"ACH.000211"	"ACH.000215"	"ACH.000232"	"ACH.000234"	"ACH.000253"	"ACH.000260"	"ACH.000266"	"ACH.000274"	"ACH.000281"	"ACH.000307"	"ACH.000311"	"ACH.000329"	"ACH.000332"	"ACH.000335"	"ACH.000339"	"ACH.000421"	"ACH.000463"	"ACH.000468"	"ACH.000476"	"ACH.000477"	"ACH.000484"	"ACH.000486"	"ACH.000488"	"ACH.000490"	"ACH.000496"	"ACH.000510"	"ACH.000511"	"ACH.000517"	"ACH.000520"	"ACH.000522"	"ACH.000537"	"ACH.000542"	"ACH.000545"	"ACH.000556"	"ACH.000557"	"ACH.000589"	"ACH.000601"	"ACH.000606"	"ACH.000608"	"ACH.000616"	"ACH.000618"	"ACH.000624"	"ACH.000647"	"ACH.000657"	"ACH.000663"	"ACH.000681"	"ACH.000696"	"ACH.000699"	"ACH.000706"	"ACH.000713"	"ACH.000721"	"ACH.000788"	"ACH.000791"	"ACH.000805"	"ACH.000810"	"ACH.000811"	"ACH.000822"	"ACH.000829"	"ACH.000831"	"ACH.000832"	"ACH.000843"	"ACH.000846"	"ACH.000848"	"ACH.000858"	"ACH.000865"	"ACH.000882"	"ACH.000900"	"ACH.000906"	"ACH.000924"	"ACH.000928"	"ACH.000935"	"ACH.000938"	"ACH.000946"	"ACH.000960"	"ACH.000969"	"ACH.000973"	"ACH.000974"	"ACH.000993"	"ACH.001001"	"ACH.001031"	"ACH.001075"	"ACH.001096"	"ACH.001211"	"ACH.001278"	"ACH.001289"	"ACH.001301"	"ACH.001328"	"ACH.001353"	"ACH.001374"	"ACH.001391"	"ACH.001532"	"ACH.001736"	"ACH.001745"
"503582"	-0.549892953585598	-0.65841457600343	-0.60513402210414	-0.621704023221217	-0.48637542136841	-0.569893879456617	-0.56475954861403	-0.649802254169271	-0.431031429160022	-0.565910480146912	-0.516044497428782	-0.583097347123063	-0.50669614435379	-0.454237071165804	-0.588245691014946	-0.632870771013895	-0.563705950151494	-0.421505935050356	-0.548838809763789	-0.313442839350879	-0.580382420581832	-0.552598941195791	-0.446776867200298	-0.518827805144597	-0.412548165455462	-0.484357151395413	-0.524553299611488	-0.511978031500872	-0.507088295982396	-0.603265517769582	-0.545798006385321	-0.598053898033664	-0.495193821154233	-0.475267357476258	-0.505001087602531	-0.651757049292061	-0.519912837936944	-0.43154107089383	-0.539614333836112	-0.620762470339939	-0.681128074999869	-0.451415325442882	-0.624167835864402	-0.630957713251455	-0.613623481122088	-0.442555770820702	-0.488340755909084	-0.537034121299048	-0.634523448040921	-0.597914936195282	-0.409843364069642	-0.595053745033275	-0.537761220606231	-0.469515683325975	-0.603621276865382	-0.523080345031838	-0.616356317918029	-0.610208817342226	-0.518545214164418	-0.521915131438706	-0.636672133932686	-0.500442099265075	-0.556444777880187	-0.577000039491233	-0.478114638534462	-0.477758909227589	-0.461815163763336	-0.485381104384367	-0.518080438427986	-0.57960455963231	-0.708770042290127	-0.569092490001566	-0.586029668722039	-0.686737852769717	-0.537389913969782	-0.529297178633281	-0.613930778174384	-0.573028588134943	-0.446916692902681	-0.615249897339776	-0.436440440569529	-0.435881099975369	-0.529706169379539	-0.668083193514363	-0.552386796601143	-0.429356729534902	-0.624077005082054	-0.45965209006781	-0.586236375376129	-0.50814577997387	-0.671720282118331	-0.558978725527209	-0.550294500181567	-0.392951930907155	-0.476928950336968	-0.509479384344392	-0.423572797914703	-0.443837757154079	-0.443782213541651	-0.558858403708361	-0.546283467443002	-0.539357900146607	-0.547236514612044	-0.484305100875518	-0.659794767351867	-0.620356602780685	-0.503565856287045	-0.482654620788551	-0.443202911648503
"128061"	-0.405453149513708	-0.481469085846162	-0.392187894771018	-0.20624807507558	-0.456543528872583	-0.353936709581954	-0.224207717455105	-0.295725947583822	-0.269463327698479	-0.346836525574419	-0.357324896842707	-0.468279555602609	-0.571976373942908	-0.424008902141741	-0.227179639860251	-0.363303343701796	-0.343490468272309	-0.385572100375619	-0.402641280123375	-0.282894272658231	-0.248531839562669	-0.349752954053151	-0.423353294815825	-0.37270582650818	-0.217547001286756	-0.387470323803655	-0.424796982707111	-0.428254389601277	-0.416268014758344	-0.589461801754338	-0.428465680085668	-0.363895136517076	-0.30964273140764	-0.181175814936623	-0.363440595680925	-0.260728878794649	-0.364636026336896	-0.423001747127369	-0.284805780892864	-0.435765132670621	-0.259286985208689	-0.511003773274496	-0.415040714091854	-0.416692292896446	-0.206717191068092	-0.414153268344889	-0.149549526605404	-0.552225831490798	-0.347772866035829	-0.284669930561038	-0.380245514003553	-0.456226159927912	-0.252265215249937	-0.403816666321796	-0.358834758847463	-0.495804829192108	-0.332203205441547	-0.312551186788153	-0.426126301620722	-0.239225734649526	-0.374414012900364	-0.341074050969143	-0.414025017507286	-0.295163938247313	-0.388233497634182	-0.28601829306036	-0.443697478551388	-0.37115839159094	-0.293377186633813	-0.44565966661065	-0.365331253652159	-0.458368862211788	-0.313772439216844	-0.453875514670858	-0.274285215392669	-0.38038283014052	-0.215468932044525	-0.477323727407026	-0.351165260887133	-0.39670143690606	-0.355061546537915	-0.427118384979783	-0.310285512981125	-0.418253965100365	-0.399280841584374	-0.254410889631319	-0.429355156261586	-0.472164081084318	-0.418954447736139	-0.350463999697783	-0.381433604257352	-0.43488585469784	-0.408307131666415	-0.373338736097801	-0.428173964971776	-0.388784116404583	-0.279085009959449	-0.330020873432277	-0.285208775609954	-0.255294810995794	-0.521727986326074	-0.400382424359945	-0.267661748376266	-0.285100380205518	-0.419292249381155	-0.421729821259688	-0.393222652131175	-0.322075909643536	-0.339969876579673
"867"	-0.0215718633390924	0.0299226071496707	0.017916704911504	-0.0435497917843788	-0.130333399941863	0.350856848608097	-0.00111221391792805	0.0705371334590647	0.0194456458891569	-0.110138293847415	-0.0393738642520031	0.111461187610141	0.0250538004773288	-0.0874434676182431	0.00867371339619547	-0.0991366435613628	0.0858259037205967	0.00661534822495779	0.191992816634137	-0.116544821496405	0.0645064550012914	-0.0447914939690453	0.00307501016919821	0.00268387448810823	0.0476356668114139	-0.0397531912665213	0.0177860376361815	0.148863546863236	-0.0982078002133745	0.0743877020662973	0.0366309450100282	-0.0141236254388947	0.109624266899993	-0.0630627253884705	-0.145622509730608	0.0555725270222013	-0.0151707231764034	-0.0397100985629651	0.067294371608737	0.00212795266339681	0.0791112168613793	0.045593408695422	0.0994450640825044	0.0300130547247887	0.0565531145929411	0.0562712137844804	0.0834286586275252	0.00175395584724527	-0.195037085489308	0.185013178523641	0.0733980703720506	0.0531009080665552	-0.107532769013784	-0.0301295508966938	0.1067485459029	0.18828658713167	-0.001419484566804	0.0117534847736434	-0.025356571938937	0.0502240899969832	-0.0541626568356436	0.0208457307489114	0.102348250169337	0.0239899616830132	-0.061136550505981	0.119444746517354	0.0753441136342046	-0.00619051945837006	0.056307692134212	0.00283443815139052	-0.0377610221134459	-0.046779499185856	-0.0572253775441306	0.00838913375679705	0.200161864940561	0.0782474506624381	-0.0763156901130642	0.197281228036126	-0.0543634161795039	0.10125845193721	0.0242641144542173	0.0833251997487714	-0.00389819801449636	0.0417126662995175	0.0245514572106417	0.114986516765331	0.0335127615207389	0.131117049015239	0.0121537549213023	0.156131818227476	-0.0497331178835992	-0.0914563592300366	-0.0654056825246218	-0.0817978403205294	0.0705507256699357	-0.102483531021742	0.123729577982718	0.00399313232691478	-0.159452124254959	0.165283600516662	0.0473375153118982	0.22129768592605	-0.0128477678227517	0.0289928412847298	-0.0504862523767056	0.0895222956328236	0.031470445159968	0.297157170931443	-0.0349843341044253
"130162"	-0.0263051644070746	4.10886783567387E-4	-0.174314601259341	-0.0657234555835014	-0.167229963998293	-0.147263259508748	-0.0445075162954932	-0.102740516535965	-0.129429472154324	-0.0621135516970974	-0.124256649848622	-0.22987878584734	0.0230699591477311	-0.0231343841525163	-0.00871111068339059	0.0163893794599923	-0.072411086812973	-0.0989372064384347	-0.142632023130893	-0.0325250154657908	0.0450207660710037	-0.127722316888553	-0.0402411986593237	-0.0854769172179301	-0.0642817727722415	0.0622578343117631	-0.0844348506844572	-0.00259625217161347	-0.044056850593908	-0.00421715358953851	-0.0262664868383577	-0.0356926936053263	-0.0307050708344759	-0.025074015435554	0.0983143388396392	0.0368368256001161	-0.0953116079728861	-0.162602465677275	-0.00421701619029506	-0.114640049753141	-0.102959007791396	0.0756570027848654	-0.164426952500595	-0.0724514401328774	-0.0286549363495326	-0.0465207612224218	-0.0237363158188429	0.00530513549621602	-0.0150396485284398	-0.0266037409877805	-0.0671033395871797	0.0295218434773972	-0.0843822137742006	-0.239860882996109	-0.0425871854994672	-0.0436828992807092	-0.1199594119216	-0.138946004984357	-0.0474520879349807	-0.0965377712636081	-0.0440431862799395	0.0757318903775301	-0.109511109559506	-0.0775559474791119	0.0174693185880127	-0.0769420763506863	-0.103528940960833	-0.082653220327959	-0.0514207354285056	0.0179863004689705	0.0652006046689477	-0.0553948126720745	-0.0720031963045561	-0.048638690220342	-0.0278680309200384	0.0665263847348263	0.0503069718099721	-0.15267516687385	-0.0818182594003474	-0.0970236613695916	-0.0161869108269099	-0.0464266156998054	0.0744993581923774	-0.0293704480167524	-0.0258538077306469	-0.0946938340892154	-0.0424849916328121	-0.131833477379822	-0.100465762062081	-0.0979686037413322	-0.0577197092070222	-0.173588573945229	-0.0368303770477918	0.0185908510598961	-0.119825510680728	-0.164190512126502	0.0635537457960008	-0.0327803504790358	-0.0641905205171613	-0.00436210238554175	-0.0804427957501253	-0.00513190817230613	-0.120059757506746	0.0563756887996966	0.218008030368532	-0.0196098204572838	-0.0197319476100324	-0.0440617776708353	-0.0138507108871217
"1198"	-0.0937017286465192	0.117888223263311	-0.105679753055917	-0.314892778866545	-0.122498136800791	-0.218792741070204	-0.128183429058528	-0.0978732673694312	0.0797511637804213	-0.0370610456075209	-0.249359416848449	-0.0615630463532725	-0.164657600065775	-0.0851767066715533	-0.125645712025443	0.0558053949817837	0.0571049947950981	-0.170054270441536	-0.033707493945289	-0.0576331162236838	-0.116739290299761	-0.355384462966007	-0.024037106654362	-0.138466169425516	-0.0333026675061226	-0.00930879053101734	-0.0784645910917679	0.0227152723451594	-0.0321486597352452	0.0824141196259151	-0.00652141743021368	6.87962783389648E-4	0.0719480235774225	-0.0273299549177164	-0.00975849737866263	-0.147969899083093	0.0839831578070753	-0.205879863837564	0.00124172717225995	-0.0294346933101155	-0.181153782113565	-0.114487488175068	0.0128632690854086	-0.102981177443768	-0.210128365188571	-0.137920252933379	0.0742193249655331	0.0330511211361609	-0.0271948417000446	-0.140408202071528	-0.138869216112023	-0.121589503273681	-0.0534043156841109	0.0423220752550608	-0.0990538953308497	-0.118073544586138	-0.0756223161911356	-0.11770114322119	-0.0747530140325728	-0.0852618758331032	0.151384084892615	-0.307180466763805	-0.102182760811539	-0.331864073146109	-0.120661069513617	-0.166253067885274	-0.0230452896031905	-0.0185943423648169	-0.131721729719809	-0.176721627919702	-0.162724825880625	-0.162186711624284	-0.0237104872909663	-0.0828953234095924	-0.11590544047866	0.224234674313341	-0.0183179780469617	-0.0257455902720362	-0.0744579346329442	-0.0863402868635668	0.0289001497873537	-0.00717182003583573	-0.116430262732974	-0.0915605789050263	-0.0189608805130828	-0.0633573424488671	0.0806638427814357	-0.183152970810089	0.0568790059023463	-0.101160216943253	-0.244043406176569	0.0184318036979405	-0.0783728077348021	-0.112694099110882	-0.164485845534936	-0.110155586988244	-0.215643265109056	-0.134110805858226	-0.138557711137531	-0.100273904810253	-0.0309548200373432	-0.169610846612051	-0.149421496114292	-0.0129537968783578	0.0651500323405794	-0.297895734261252	0.0371874278345509	-0.444987612541701	-0.150696305375186
"10175"	0.119451982751538	-0.138742032273432	-0.131472630046368	-0.156651216169407	-0.292044443877685	-0.0921342059242479	-0.210712884763294	-0.230523108279854	-0.262813818897841	-0.206691970862258	-0.172539683135829	-0.0688289691129751	-0.188352041899158	-0.162085190417331	-0.104926319105074	0.128420424903227	-0.198078661919564	-0.19503654122313	-0.157512373902693	-0.117595062975484	-0.291852121202905	-0.144870880453798	-0.195036068903476	-0.103734580356669	-0.104239564710106	-0.137912341158375	-0.056300320685557	-0.283584651322282	-0.269802309568761	-0.330958084157537	-0.236414863603119	-0.176935009291148	-0.154238190197551	-0.123454412282394	-0.227488119408204	-0.246400378273386	-0.199424886211598	-0.212718557047972	-0.113240008678396	-0.368947759894431	-0.0983947033764717	-0.210614901114613	-0.138507265172599	-0.20834006040644	-0.193189570741843	-0.0496248989713764	-0.16755940554071	-0.290021508393743	-0.215283033075849	-0.181680896244177	-0.170544589139957	-0.00129699354023194	-0.170262027939089	-0.172276553114082	-0.332605346891752	-0.237411939417006	-0.0149373648307276	-0.194950142400353	-0.134946897905566	-0.197473005779777	-0.0430845750649361	-0.078504242098119	-0.279438989001543	-0.202303005603097	-0.149925754764364	-0.154903663832586	-0.249546946094701	-0.157046053093442	-0.0727920508083657	0.028725650331513	-0.171202698761283	-0.158528879681174	-0.218305621799456	-0.156076414851077	-0.181995438327424	-0.0618377536985547	-0.0342175493564252	-0.291290259716939	-0.0693396551742156	-0.0759259586823401	-0.14603867945393	-0.102025223495971	-0.0516277709869755	-0.185613942639758	-0.255129189138305	-0.314081609998407	-0.332508773190085	-0.230230103215136	-0.20499261936255	-0.227001321729112	-0.206280939598629	-0.207362111596622	-0.197147858632319	-0.0688330381175965	-0.274309002900261	-0.248507503150419	-0.28333414215308	-0.121602855465058	-0.158040317682559	-0.0442266868147122	-0.117935160402342	-0.197164416749909	-0.17525799334058	-0.163262878561908	-0.242199054860057	-0.302581716279001	-0.253444530953951	-0.21208347621968	-0.172775724114409
"55837"	-0.423708037106656	-0.400584329965148	-0.505776075549607	-0.339948500005012	-0.399025911585969	-0.408098720825794	-0.376920615182716	-0.314694503499243	-0.299935673163254	-0.350811331314113	-0.219454684436998	-0.243455892421227	-0.30058838184126	-0.235652471557805	-0.285335076801255	-0.346801963116008	-0.225806529095214	-0.30491082769541	-0.39262854885167	-0.373910137354101	-0.444210940842261	-0.469317474068808	-0.322654557110772	-0.401960538145411	-0.0965111034668725	-0.310183489055403	-0.31161582576161	-0.267685587413171	-0.243501432875425	-0.4977324720743	-0.369418227343591	-0.254558167000668	-0.237112525285562	-0.169217217067921	-0.522256266881422	-0.346087221426694	-0.443201463944021	-0.2423687825618	-0.279521141309821	-0.351654136964158	-0.267002125103966	-0.252807618596438	-0.442980152319162	-0.431714080308295	-0.163940895874135	-0.392182790750829	-0.906186652158079	-0.373020244596107	-0.466347908899227	-0.190821534069446	-0.450611000476961	-0.430598264201255	-0.189387534021966	-0.458082459553513	-0.466196517436102	-0.365610860895754	-0.225565800610313	-0.336986632096658	-0.307455733474399	-0.240464987692929	-0.216036505585789	-0.293554963616132	-0.486440650982973	-0.436219014057842	-0.285639113556637	-0.395815087566555	-0.427072636663224	-0.332353347408847	-0.485641144242589	-0.379342212118246	-0.688456705281727	-0.362971440053289	-0.310827196477275	-0.44871313980061	-0.380437320526347	-0.39438468500202	-0.344300249769557	-0.47686341014727	-0.217143419738302	-0.411571858422895	-0.312802156621384	-0.319323438925811	-0.478246031551542	-0.243323114240884	-0.141756064944238	-0.4259030418017	-0.483923443477669	-0.627122648214672	-0.337432440754775	-0.587488711950228	-0.338859099772548	-0.421099287722487	-0.416354593280138	-0.156371187467572	-0.272244543107308	-0.285903027696741	-0.503579805952604	-0.405622595750264	-0.301420273004299	-0.455614732651533	-0.386516898108081	-0.458399985663982	-0.221849077984927	-0.469830985693445	-0.340153171297654	-0.228542057340989	-0.168578587814926	-0.288737642613352	-0.554569468217185
"27257"	-0.0130655557585746	-0.0632418777474786	-0.0350156152587976	-0.0620725154005787	-0.0723182768511916	-0.147640036236763	-0.0485505721745995	-0.181462843087346	-0.176660559112468	-0.194977061000793	-0.101596050851466	-0.196228453765075	-0.119437128046209	-0.102405743960296	0.0115090982000974	-0.0396326637600787	-0.322278964555422	-0.0543340962762472	-0.151268375418615	-0.021730919546623	-0.057557908607922	-0.0401969601535052	0.00273218170933951	-0.042023445544867	-0.0640375595538719	-0.195167461582253	-0.139632591691597	-0.172445688896313	-0.009983593779539	-0.337301610908878	0.024834640447627	-0.0482283620090324	-0.0700096328012367	-0.206975458789011	-0.0487117969276673	-0.06919144213185	-0.245763541959295	-0.182443396018573	-0.102776420791201	-0.0034177029037308	-0.192514983202392	-0.0841930881932006	-0.0964260320387294	-0.0862136707868927	-0.169425504555736	-0.135732667783371	-0.164546842318535	-0.0486605998679709	0.169887447834511	-0.179979165787686	-0.112753856059531	-0.142584493768809	-0.226317192046572	-0.244514731807875	-0.152191272658294	-0.224990543152161	-0.112110342634059	-0.0284920515347317	-0.0595987786740693	-0.218515276856584	-0.117831422588919	-0.0733788420814933	-0.0529338284901902	-0.0755395667371878	0.0501000234181511	-0.00412442219465448	-0.0540786104873354	-0.0596769372390489	-0.0957010882349964	0.0946236839562111	0.163111574827484	-0.00454939106781409	-0.269603739444637	-0.110282872886975	0.158780126692327	-0.108944129485731	-0.0394150423960747	-0.277589057657456	-0.0788134826347429	-0.0596007556030304	-0.107281797791234	-0.232586903334958	-0.132224764674225	-0.0736994517304028	-0.260102020511783	-0.177569962883424	0.190199491739345	-0.126765040294085	-0.231354057484832	-0.164521065408342	-0.14710214147056	-0.140150462628357	-0.103912016825913	0.0207987749384827	-0.0666616870338204	-0.166803039113749	-0.0346862382487049	0.0611812899617472	-0.057718227018363	-0.0976293992828075	-0.102891973406494	-0.21685420954816	-0.182361685921708	-0.0933786243676055	-0.163946412078618	0.0291987127656573	-0.17811435870673	0.00197916608147677	-0.0755759734866383
"8216"	0.0444882240312533	-0.202717492031872	-0.173162662846737	-0.157197465646109	0.0830436521118261	0.101562574278284	-0.0182035557503668	-4.21354683913727E-4	-0.123667914844819	0.0770442693984961	-0.0187302181896018	0.00638425629303125	-0.0148141456764503	-0.117873321491361	0.0905507243490278	-0.030393254382581	0.176948649166435	0.0161522732516845	0.0854054467681591	0.219914251034909	0.113724079303023	0.0316776909330925	0.0547117720346512	0.0914200932765408	-0.0323255830803058	0.0616421995406461	0.0907731023895372	0.256340186680169	0.0450282617803639	0.0578581957893553	0.102834109603192	-0.14633103443344	-0.110132235175012	0.00179476734239076	0.146586680672062	-0.0802442560767098	0.102464542044665	-0.134057318494117	-0.106523688662943	0.0674747234005602	0.294482492560189	0.0200691144933873	0.094354568155923	-0.0372843607246467	0.101940427022874	0.0820939832617017	0.183287713104837	0.0527362901862801	0.107828360299959	0.0838233683329288	0.188193312726423	-0.0434960565676728	-0.0620954735127377	0.0154533191162533	0.00493965159827164	-0.0975924968074944	-0.0863276428182464	-0.132239231171373	-0.0116321846639749	0.202286668447219	0.0270741489057208	-0.0452082602976793	0.104149694853188	-0.037378240324453	-0.0250774479543008	0.103574588040896	-0.105199848598293	-0.0406912176302248	-0.217392887747239	-0.207487712325572	0.130956071983402	0.18249284850252	0.101666273844377	-0.0921663138938784	-0.00535070347687823	0.0890695205543549	0.142061566162971	-0.114474242958562	0.122093044151578	-0.158901685290808	0.0414339868942864	0.00683943147622439	-0.17191866362244	-0.00220326512295641	-0.0534261673921949	0.106006828805981	0.0572145858158635	0.101751911875124	-0.0615810510558928	0.060910191406792	-0.030070173099408	0.00557553789414453	0.00377615594488177	0.122127981339624	-0.0644603299764971	0.107458275761377	0.0381562981976281	0.0733818579948134	-0.11032063437883	0.276990140856118	-0.0456171399754468	0.288734979396565	-0.0252409330600647	-0.0271916723753534	0.115305748599854	-0.0318327383662112	0.257557935432193	0.141805222738552	0.0406140302039022
"4763"	-0.278841847492363	-0.0282798272202153	0.0201977388010593	-0.156231874489088	-0.0604270436959858	0.195277762289581	-0.0843378588348818	-0.0423280889291552	-0.112662993283494	-0.0841645813520426	0.0181791779218636	-0.110032176203831	-0.0880211600890368	-0.153579738657567	-0.158937653016852	-0.125411749126038	-0.277067021767711	-0.131492426143905	-0.126539829680394	-0.261431673042227	-0.109688832454894	-0.018092834894366	0.0201988911754551	-0.226607779790014	0.0414435924557707	0.00216631648810792	-0.139825848197871	0.0385112092806846	-0.139239312637516	-0.173768398666014	-0.100383126746079	-0.00276802972216266	-0.169561380816762	-0.0138310282537161	-0.243118225505699	-0.166576828548748	-0.152740113737884	-0.0775392976054761	-0.0948055950236592	0.0473137266920313	0.166538097401429	-0.134400137081115	-0.113232909395085	0.0733263873575749	-0.151711168959424	-0.191770147115849	0.0333660501201782	0.0121093086214155	-0.0584607525720077	0.054702863178311	-0.132356777764398	-0.111992794247036	0.0644044813930252	0.0643704178551226	-0.024353233113564	0.0070410340360346	-0.161409590139754	-0.159880065403757	-0.149247612787186	0.125155240252551	-0.0946249718367538	-0.0922963335726232	-0.126154421843905	-0.0480927507720595	-0.0510705403785412	-0.125275168211236	-0.115214051303511	-0.0688017609703973	-0.306383333092666	-0.10877892452572	-0.00429036080080415	0.0690627526664281	-0.263933605743973	-0.0157993496526513	-0.0777152118304522	-0.153473888153929	-0.123339703329592	-0.143334670999527	-0.0423807251143567	-0.310043708101109	-0.0780127173994483	-0.0172714779271245	-0.184294140442315	-0.0724872375860196	0.185569192914292	-0.040794916013352	0.129038860485567	0.100855245391476	-0.222308547091336	-0.0590484220845501	-0.205279806044289	-0.0164050735271277	-0.138377607930091	-0.207999676605352	-0.17672890159457	-0.260421655308871	0.176015153491499	0.114785867073332	-0.214237127747382	0.112694712308236	-0.218720150603294	0.33668178450522	-0.067357733210173	-0.0145336743563006	-0.293963711362589	-0.222456637441755	0.146192072076985	0.102379280430302	-0.232231483609011
