	"ACH.000030"	"ACH.000035"	"ACH.000054"	"ACH.000085"	"ACH.000108"	"ACH.000120"	"ACH.000123"	"ACH.000142"	"ACH.000152"	"ACH.000169"	"ACH.000188"	"ACH.000235"	"ACH.000238"	"ACH.000260"	"ACH.000264"	"ACH.000311"	"ACH.000324"	"ACH.000375"	"ACH.000390"	"ACH.000393"	"ACH.000395"	"ACH.000414"	"ACH.000454"	"ACH.000469"	"ACH.000472"	"ACH.000476"	"ACH.000518"	"ACH.000521"	"ACH.000528"	"ACH.000580"	"ACH.000585"	"ACH.000621"	"ACH.000638"	"ACH.000649"	"ACH.000657"	"ACH.000681"	"ACH.000688"	"ACH.000734"	"ACH.000773"	"ACH.000802"	"ACH.000809"	"ACH.000827"	"ACH.000834"	"ACH.000841"	"ACH.000847"	"ACH.000859"	"ACH.000861"	"ACH.000885"	"ACH.000913"	"ACH.000926"	"ACH.000932"	"ACH.001028"	"ACH.001053"	"ACH.001054"	"ACH.001067"	"ACH.001151"	"ACH.001163"	"ACH.001278"	"ACH.001346"	"ACH.001496"	"ACH.001500"	"ACH.001523"
"55207"	-0.157224852975215	-0.0912763265695731	-0.396115762727666	0.0634387216662773	-0.143502443458417	-0.180638163120389	-0.210444971732126	-0.273361973780997	-0.242595337025785	-0.451467390464892	-0.185935961782137	-0.157950972031924	-0.284528783388994	-0.269884710412716	-0.378059899432802	-0.118046803560772	-0.229163281185541	-0.130456245705757	-0.197218526744994	-0.222335938595364	-0.405762031005864	-0.299189069570931	-0.318312085610273	-0.248306862943893	-0.181291988588154	-0.208231168103068	0.00626785276362557	-0.213511785762488	-0.13724650923524	-0.252483402196413	-0.129539996358751	-0.249264303638611	-0.269038493423764	-0.421960846984684	-0.239276880984388	-0.142036525121837	-0.370894349730722	-0.197144736787328	-0.23868051273077	-0.229890138493882	-0.298440866820936	-0.140960862641331	-0.169498900464076	-0.437484377505907	-0.335321966751001	-0.0361325087377464	-0.0390148571974167	-0.220781908720006	-0.290202122611894	-0.27921831981945	0.00292760421850653	-0.191089198536474	-0.137107546296923	-0.215188217148845	-0.166198348991893	-0.249116332039035	-0.0186389336588815	-0.330150436157113	-0.216815154487413	-0.162002813475986	-0.378421139695766	-0.415897568320703
"119032"	-0.218099113590772	-0.208208328191665	-0.30435451117101	-0.451458420968858	-0.348299250414082	-0.148361897258449	-0.0436615338996934	-0.371581838395747	-0.298729741410266	-0.309062417705695	-0.234796084496955	-0.182893291091523	-0.338540616282151	-0.152991480300129	-0.257227843889293	-0.270768472388172	-0.131175871594149	-0.137089131706176	-0.224710176652968	-0.154886023108592	-0.218897044774733	-0.26050512180399	-0.32372446698411	-0.242320948188073	-0.314238572281615	-0.27231666146195	-0.39935935300822	-0.435763232812617	-0.195956907865298	-0.113837780677861	-0.275304747420732	-0.248327170605929	-0.217918441860103	-0.285641182719394	-0.263580324369392	-0.348288956846515	-0.257271046306363	-0.159368073780258	-0.25250297525334	-0.266063986045304	-0.252480291297403	-0.184230433228853	-0.388470933746519	-0.351977548669157	-0.262535962600538	-0.225701264615464	-0.20922841987126	-0.121732114492194	-0.239854276496134	-0.188094467996608	-0.136628672210365	-0.202959808886702	-0.0791438828110299	-0.139412714348367	-0.143836214985339	-0.245828221035301	-0.249514014378626	-0.31288804094883	-0.269901187254901	-0.674933876203505	-0.302127312863179	-0.300658005070714
"55907"	-0.183145186105507	-0.0632029465672291	-0.206480230284131	-0.205853719570803	-0.164785882284105	0.0156451881155082	-0.0233247028834852	-0.0669588545346601	-0.199093844621327	-0.0812621959218521	0.00398699351213753	-0.234975920587647	-0.209537943841945	0.167711052449824	-0.107055328374277	-0.200734389278401	-0.0565283883489933	0.122625656730984	-0.084029118280792	-0.10411472459878	-0.251659253766147	-0.114900953390981	0.0198919872248458	0.0628618604560501	-0.147867980973738	-0.0740736357881858	-0.136008765141148	-0.144609950626965	-0.0226666734628193	-0.177449189887867	-0.122565857674307	-0.394715101682181	-0.0860755550666257	-0.109246913371591	0.0846756828426839	-0.0988448699502849	-0.228867334382617	0.0339161487759922	-0.194454904186853	-0.124151085943039	-0.123943652516166	-0.137719851060322	0.0069167098496873	-0.204666295144703	-0.217460599384891	-0.374620863903523	-0.0773820910212333	-0.253615037636484	-0.0121726503718287	-0.0883761425548867	-0.216821475518616	-0.0524128292282303	0.234678362058154	-0.0952127659863043	0.146504037853563	-0.517861600292296	-0.205601559694666	-0.0467354104658134	-0.230177752802128	-0.176877262126351	-0.240414037495003	-0.155203956869596
"81545"	-0.0177890215606086	-0.0240673643622469	-0.0588174877958702	0.0298931426359675	0.049670680682824	-0.00453833192829249	0.0118529593895424	0.0193257628424352	-0.00186809199465823	0.0481493639883794	0.0282135515686987	0.0889952198654088	-0.0139318009929248	-0.0726530956907857	-0.0212459130756768	-0.0512614130127698	0.134590639723504	-0.0375070163264821	0.0995886886645668	-0.00306313442638638	0.0230906088256607	0.0914370318900436	0.211692126405531	0.094607296836553	0.0602345633368214	-0.0676856178454134	0.108657606504449	-0.0569677224259814	0.00692571955043005	0.145280970881638	0.102706993194656	0.00999664005182587	0.0373529740300434	0.0640243745279985	-0.0242508043361834	-0.00163546963938401	-0.0882535572783801	0.1091397669428	0.130043960622951	-0.0757057746232419	0.0461876039967532	0.0799769313508922	-0.0589096466253185	-0.131889208718811	-0.0661809015701841	-0.046292538206966	-0.0281901706247737	0.011552885048609	-0.00528149562455773	0.0284060469742926	-0.00734175090637261	0.0424701796751502	0.0453402742114698	0.00862830276182814	0.0836120636988285	-0.0432500695078776	0.125776777263399	0.0231553381127824	0.0925719871986978	-0.241051174587346	-0.00167656905235344	0.154025887630357
"201163"	-0.0171457050559313	-0.230084115802342	-0.068211380268748	-0.165632067631509	-0.0756868606928955	-0.165060258120962	-0.159046709206755	-0.258034065672215	-0.173587357333641	-0.0636760456705266	-0.102618938844487	-0.0777142037753905	-0.298313304889851	-0.242385695781989	-0.207816733123049	-0.109746949231956	-0.226259602324111	-0.00762872280847234	0.0200715666826568	-0.0888752784246463	-0.170607530591065	-0.0292741009462972	-0.20045499848506	-0.0794887407463934	-0.0252585270163269	-0.147166554501224	-0.151389746790562	-0.247742261763201	-0.0310249547503766	0.224301731246088	-0.119005134308998	-0.246640932922868	-0.119128123387142	0.00964415667430091	-0.0531219578235371	0.0738256334021285	-0.0884174877118802	-0.0518725562352605	-0.0843403355311112	-0.107471105367192	-0.0368677928759529	0.11059000372472	-0.108943717948131	-0.0708123753407086	0.00626001384226612	-0.254165878226828	-0.12199614704739	-0.191103903735435	-0.186956484085095	-0.26594803594992	0.103366570144875	-0.00930408788907814	0.196466578358973	0.00152040746014091	-0.445850704170913	-0.217878963290129	-0.204912579535069	-0.244186170458283	-0.043904903318554	0.111976880274344	-0.137608692264575	-0.14639893815691
"96459"	-0.0188564796445725	-0.0561901689590937	-0.110989887225244	-0.0996788199074283	-0.0280869745691699	-0.0689000765313692	0.00179655806427031	-0.144559608386217	-0.0988135970511558	-0.171551280908709	0.0315096160460151	0.0490593128420654	-0.142182326298358	0.0481023213323775	-0.148937456132893	-0.0210599136364425	-0.182312806180387	-0.247889085468177	-0.161353114882571	-0.128499922686319	-0.230437273358971	-0.140225385219132	-0.00701682689107609	-0.0135779854540971	-0.124394955811828	-0.266616605007421	-0.0479446937793964	-0.22958723722471	-0.0493279703938374	-0.0788154120792271	-0.0675123975023874	-0.137156407086522	-0.048721196317049	0.00717468380609867	-0.114259745344233	0.0508582850210923	-0.156924857540276	0.0584215277553687	0.113351671529153	-0.143233780862865	0.0629442216876567	0.0518049288275196	-0.0255124459900408	-0.264053785405552	-0.0762426196275111	0.104578766427911	-0.151540028079315	-0.101413476279814	-0.119617488373202	-0.109550770196561	0.0145430558100874	-0.0972529501447019	0.107225844609131	0.0586248346784987	0.106864561364461	-0.0581658910054216	-0.0479381993479637	0.0782059964245598	-0.0907985726177767	-0.0881074824245824	-0.35112543432093	-0.0273077526996905
"10020"	-0.0485501670118171	-0.0358703367964034	0.00212497793851541	0.0635481953378737	-0.0398553781545768	0.096534905921875	0.0958327171974689	-0.00448195972619127	0.15765942161623	0.156253687524259	-0.0463333016201379	-0.0186259729031927	-0.203396524002228	0.0387942003419402	-0.0180665471811328	0.0388178711342801	0.208042920818972	-3.24373155867107E-4	-0.0444545223739943	-0.0715977162548455	-0.0613272995232695	0.0100918720013219	0.304291006487606	0.0585114927803908	0.00171735346400002	0.109461339305899	-0.0668155998500336	-0.0588738738757527	0.0996881990861552	0.00975868611827099	0.136546878923831	0.0573814740154612	-0.0598764315269988	-0.0626837522634739	0.0546759011424248	0.0598455010900696	0.222209396720379	-0.0268813131857827	0.00920609637329045	0.0638850113503813	0.0699527431925056	-0.0182722886121995	-0.224118018166303	0.0906824367799203	0.0934152778885939	-0.133057395711419	0.0405981278539808	-0.102236884363165	-0.0445210045632211	-0.0900375730272927	-0.0469435196024449	0.0879265902486069	0.082801743311295	0.0612297610247484	0.0497305292326049	-0.220112618406715	0.148333142507872	-0.172868580065603	-0.214590537089648	-0.00968838600100871	-0.0032915162586157	0.16540602572745
"79158"	-0.176113093925471	-0.116166262913912	-0.389960538188643	-0.223429453849172	-0.118981982345302	-0.0680232903408024	-0.155779696107341	-0.22405011509757	-0.227329722724292	-0.21868218035214	0.0240793509925542	-0.16685468215488	-0.341392329391626	-0.117168912052348	-0.157031897219271	-0.141373497414584	-0.101160213425016	-0.253376507767559	-0.191631719251481	-0.136453757106541	-0.09108901061154	-0.269950378666168	-0.30783178676388	-0.212247545250295	-0.128548077123567	-0.170335901671356	-0.0878371826007369	-0.0954122982440193	-0.117280111113677	-0.0852649439656118	-0.0795891652916655	-0.146376040256896	-0.129582352192661	-0.192327377842311	-0.120943919633693	-0.107837939440112	-0.201942085720831	-0.0849709097789271	-0.273445392162779	-0.215776277788544	-0.132270392218346	0.0590790117707282	-0.288195219823947	-0.0760065147698742	-0.248004109277333	-0.104029216846424	-0.12959557866276	0.0413854776023231	-0.147869550011249	-0.153761163264306	-0.174726754564177	-0.199613934925994	-0.0784039948604792	0.0177023750486704	-0.0854882116006966	-0.171243300262906	-0.249846038446315	-0.216116138361737	-0.235794767379824	-0.250941422156774	-0.0353664095248586	-0.307815535643939
"55004"	-0.477345330705993	-0.308624184952238	-0.230847457341344	-0.493413192812718	-0.396213284785081	-0.419455531721176	-0.387022256298915	-0.455625079974453	-0.215465703047648	-0.615013479261143	-0.296316759632373	-0.287731615850557	-0.207885385238644	-0.552273654967374	-0.422762611192287	-0.280737291889695	-0.20147410394923	-0.658691056714449	-0.198032183547043	-0.437046745412707	-0.465924455629506	-0.158787878379115	-0.367465194559222	-0.198190207563406	-0.261014341494311	-0.491987693509602	-0.344024423396954	-0.445449845683377	-0.371847498139178	-0.237430360645138	-0.311810820943665	-0.266759825883852	-0.152207049278453	-0.584593985759235	-0.244423815889962	-0.271622270310269	-0.206523907245085	-0.394992840836557	-0.231901260301895	-0.312958900760406	-0.288845726625646	-0.42603030587303	-0.396981045835661	-0.284251965640862	-0.448381663873992	-0.318576006996388	-0.427282255576794	-0.492071151964235	-0.435862954508902	-0.311401872131478	-0.355140063966656	-0.410953886331343	-0.251664555740897	-0.274907191272523	-0.525125414941773	-0.316667507317156	-0.681309246918105	-0.43306449694287	-0.253705670996642	-0.374886229647297	-0.534479755568729	-0.399341297706984
"28956"	-0.555442842323294	-0.551285045755745	-0.499304369244798	-0.343535739719163	-0.573434671729818	-0.402580786730656	-0.454948797762765	-0.565174397875953	-0.380481980392089	-0.603853567895767	-0.280826918321415	-0.308307538869514	-0.386048132404593	-0.641807410372886	-0.530479756339791	-0.400701861986296	-0.526740438546436	-0.454516498578848	-0.143989193437277	-0.689166507587499	-0.447791990048816	-0.429830664099021	-0.731844594265205	-0.458821678948217	-0.504178954747762	-0.655030046048279	-0.422640069446428	-0.788145375879012	-0.528471927660278	-0.501275857810944	-0.706768287499595	-0.503216330561741	-0.523522690025145	-0.611570554588483	-0.474044443913444	-0.385612368659646	-0.435678784702408	-0.67546838841248	-0.397619608551861	-0.61287047526714	-0.58803889500585	-0.514617592890596	-0.519679369805221	-0.404793920806592	-0.285843735287188	-0.566483557801536	-0.446838939742344	-0.72328584011748	-0.676080414273776	-0.468616005599412	-0.459240404108292	-0.564730183370993	-0.480863046846675	-0.543525397117505	-0.681070161723678	-0.444606569991557	-0.704049219625534	-0.576937839465723	-0.548644759026825	-0.606097954762672	-0.425407424158594	-0.639468039775655
