	"ACH.000004"	"ACH.000013"	"ACH.000018"	"ACH.000028"	"ACH.000035"	"ACH.000040"	"ACH.000041"	"ACH.000045"	"ACH.000095"	"ACH.000113"	"ACH.000123"	"ACH.000142"	"ACH.000146"	"ACH.000152"	"ACH.000204"	"ACH.000221"	"ACH.000232"	"ACH.000235"	"ACH.000243"	"ACH.000250"	"ACH.000260"	"ACH.000265"	"ACH.000272"	"ACH.000280"	"ACH.000288"	"ACH.000291"	"ACH.000302"	"ACH.000307"	"ACH.000316"	"ACH.000317"	"ACH.000322"	"ACH.000323"	"ACH.000324"	"ACH.000365"	"ACH.000383"	"ACH.000393"	"ACH.000406"	"ACH.000421"	"ACH.000424"	"ACH.000433"	"ACH.000445"	"ACH.000458"	"ACH.000463"	"ACH.000470"	"ACH.000471"	"ACH.000473"	"ACH.000486"	"ACH.000491"	"ACH.000495"	"ACH.000505"	"ACH.000510"	"ACH.000520"	"ACH.000522"	"ACH.000549"	"ACH.000556"	"ACH.000557"	"ACH.000569"	"ACH.000580"	"ACH.000591"	"ACH.000614"	"ACH.000632"	"ACH.000638"	"ACH.000648"	"ACH.000651"	"ACH.000653"	"ACH.000657"	"ACH.000658"	"ACH.000683"	"ACH.000701"	"ACH.000711"	"ACH.000713"	"ACH.000724"	"ACH.000734"	"ACH.000747"	"ACH.000753"	"ACH.000756"	"ACH.000764"	"ACH.000766"	"ACH.000782"	"ACH.000783"	"ACH.000791"	"ACH.000805"	"ACH.000811"	"ACH.000822"	"ACH.000823"	"ACH.000827"	"ACH.000835"	"ACH.000836"	"ACH.000847"	"ACH.000848"	"ACH.000858"	"ACH.000861"	"ACH.000865"	"ACH.000867"	"ACH.000872"	"ACH.000873"	"ACH.000880"	"ACH.000881"	"ACH.000885"	"ACH.000896"	"ACH.000900"	"ACH.000901"	"ACH.000906"	"ACH.000907"	"ACH.000913"	"ACH.000917"	"ACH.000924"	"ACH.000935"	"ACH.000936"	"ACH.000941"	"ACH.000943"	"ACH.000960"	"ACH.000973"	"ACH.000974"	"ACH.000986"	"ACH.001020"	"ACH.001031"	"ACH.001038"	"ACH.001048"	"ACH.001050"	"ACH.001067"	"ACH.001183"	"ACH.001197"	"ACH.001232"	"ACH.001274"	"ACH.001278"	"ACH.001289"	"ACH.001346"	"ACH.001368"	"ACH.001380"	"ACH.001408"	"ACH.001532"	"ACH.001552"	"ACH.001554"	"ACH.001654"	"ACH.001735"
"55290"	-1.2536011460356	-1.26457187566949	-1.22970339290065	-1.27209599995206	-1.32407451311853	-1.10084980078761	-1.25796397742017	-1.06811761988918	-1.07056253762669	-1.11750280858292	-1.29140952619969	-1.11910721065839	-1.18884189523883	-1.02200103963625	-1.16223663950564	-1.34794990350184	-1.2452966329058	-1.08962372469048	-0.874275252013965	-1.18600331640841	-1.22016584731646	-1.27573184904097	-1.16434289911212	-1.34117863267637	-0.915280778314569	-1.25572717661144	-1.30754992978524	-1.2493763102617	-1.32288616600611	-1.32710827240691	-1.09593875750945	-1.16879637658999	-1.18928783630944	-1.16363157862059	-1.19741635801863	-1.2144297261919	-1.31884217845005	-1.4907005994551	-1.41416968317845	-1.14841643629925	-1.08051421803853	-1.17314644742568	-1.20670378685784	-1.23619963320662	-1.18298241836441	-1.50066677919621	-1.38236173934472	-1.25130183343299	-1.01852208334575	-1.24766290310432	-1.26532182253932	-1.09910176275166	-1.13805394422706	-1.03110267990325	-1.30071971699854	-1.16071135611487	-1.18883647171159	-1.29852418778611	-1.17350293431201	-1.23850789091707	-1.2483859648903	-1.19276102353034	-1.08470214260765	-1.25811648134991	-1.02886770181978	-1.14639155247951	-1.26426232170945	-1.22231120098507	-1.48124048656629	-0.917706966387257	-1.22790833804831	-1.2427916542663	-1.15097714560794	-0.997983387642056	-0.959050191599779	-0.94876698778292	-1.10306236028529	-1.06912562182087	-1.15669073734265	-0.881544860560178	-1.06071261207597	-1.1303344761476	-1.19426807819013	-1.14231054697276	-1.16714735163782	-1.08877546608654	-1.53954050848343	-1.18526701227167	-1.34366250383363	-1.19402311550507	-1.19246682714518	-1.11030621007391	-1.28258565761301	-1.37383278019672	-1.31806747425217	-1.25461953478084	-1.10190363354605	-1.09948311486929	-1.34141792228594	-1.2452141191906	-1.27002322103064	-1.28264611910312	-1.14147641365092	-1.26405891183056	-1.01633604108364	-1.50183134404884	-1.26224964013091	-1.03710228863014	-1.28034965870711	-1.47285906551598	-1.24776796240392	-1.19323491806133	-1.26653960025083	-1.26891522113315	-1.20663699407939	-1.04345386300861	-1.37419767181387	-1.28150570386347	-1.22440550405021	-1.10168616595687	-1.16144820194693	-1.23783612025681	-1.14803497796993	-1.33071884451923	-0.92155730247005	-1.32970628999484	-1.12687593113958	-1.2968910505116	-1.25025444753287	-1.01058430673522	-1.13550203321231	-1.31675339270197	-1.14340194028241	-1.19195031132045	-1.23675397321889	-1.32704736322304
"11140"	-0.835810344298375	-0.90353185028886	-0.773365854375787	-0.70822885428718	-0.803282701197557	-0.818077565450226	-1.04697595900908	-0.759147542325367	-0.775048516325166	-0.787368211231687	-0.878089927461264	-0.769047638964469	-1.00227245515313	-0.603698553460183	-0.751171907059732	-1.2412601526957	-0.817725524837819	-0.932008550083413	-0.833015669649876	-0.920923947815308	-1.03431043270831	-0.830567384545244	-0.843248385242324	-1.01518215323097	-0.878692185500969	-0.946001246612013	-1.09731914465123	-0.928270275271983	-0.832529136785696	-0.857625572156158	-0.811580341390117	-0.753442010293782	-0.924553900220756	-0.95573756199767	-0.820215394168449	-0.756414521172354	-1.06217212804336	-0.902599887297234	-0.683866987055536	-0.882612110911678	-0.866209716915086	-1.09151952536912	-0.988150002333156	-0.929329857345038	-0.948339245110777	-1.06589625984311	-0.77661868912222	-0.965916210879198	-0.952856095252936	-0.841270597081101	-0.689169806968479	-0.795955452506165	-0.910587709838338	-0.993374783165977	-0.861118126912473	-0.996851607870131	-0.754479688045964	-0.818350200672043	-0.580870559983219	-0.837175977603663	-0.964930396964914	-0.892099562926405	-0.744317196153711	-0.796656433581214	-0.903329926680271	-0.867795318420351	-0.737043366756397	-0.869852338175028	-1.10020838306657	-0.917042488625819	-0.81046576378036	-1.02191645711535	-0.981218823984323	-1.01090431005508	-0.681975504071796	-0.885279300651261	-0.924226493005283	-0.874490355791737	-0.839300434560222	-0.905176530089892	-0.82454554076994	-0.778070890942525	-0.751756805433315	-0.670949725872722	-0.814997374607641	-0.987190765472023	-0.703059764231166	-0.882828382966872	-0.902719041235342	-0.921620432217994	-0.874280237391797	-0.905331278066026	-0.954591541720788	-0.949272832733548	-1.00505369499998	-0.736172203102777	-0.899160399123793	-0.831166694684225	-0.867285484600879	-1.12678859693921	-0.84137456327636	-1.07398674645435	-0.9550253112518	-0.76909289153327	-0.747365553681977	-0.743649149176378	-0.815945729729	-0.860859016659329	-1.08154269201054	-0.930467060575806	-1.03782154901698	-1.08538976173468	-0.911238907416745	-0.792690378140814	-1.01317813984467	-0.739166468767941	-0.947088141962325	-1.06057636480771	-0.752053415395362	-0.691033043568063	-0.801089825522	-0.793854341097085	-1.12243623992925	-0.816508747133501	-0.71346179237843	-1.11917228517312	-0.826165113487514	-0.922593077412346	-0.996229806834773	-0.872445367837483	-1.03395869775444	-0.907068403080951	-0.806573352609337	-0.88591621047563	-0.818641107095318	-0.971871123372407
"80152"	-0.82463186698537	-0.756959911723822	-0.470615445413169	-0.454813257709225	-0.519404838937039	-0.716507588907992	-0.496368731554282	-0.637429188867269	-0.592035864203375	-0.606683247060808	-0.534177291613643	-0.739408975633462	-0.62503175504864	-0.699336539435146	-0.375273642478979	-0.895808328844477	-0.54365054004548	-0.83519321833891	-0.685825245261834	-0.572048654539626	-0.840496672417047	-0.593158738882352	-0.474339917311352	-0.719249862133572	-0.638572945385722	-0.753168211738368	-0.872667842374191	-0.491883274883171	-0.771283102181534	-0.602869147081248	-0.665412600057635	-0.562888217263508	-0.504776654899831	-0.660062343073168	-0.571110174562203	-0.757979862737746	-0.765418836671902	-0.720835144925715	-0.598851704113416	-0.400442051692557	-0.760445011313767	-0.705720085533452	-0.680495997875234	-0.842372910056267	-0.663661514536514	-0.714694333443239	-0.412501325395489	-0.516775721839584	-1.08040974619944	-0.74215336676976	-0.704287805000842	-0.658933518480373	-0.556989135863471	-0.652568489508754	-0.416164775387409	-0.743778469592559	-0.929293808215079	-0.601775673634733	-0.818645438788763	-0.496461176281248	-0.722795526275381	-0.755404093222901	-0.848013805114816	-0.493664565216083	-0.410309234730297	-0.680937262556872	-0.451114950559697	-0.460611114716133	-0.738013986525343	-0.833906460846887	-0.74159942684641	-0.543681819011608	-0.645870983262537	-0.7488142838796	-0.696409670342003	-0.507159441364566	-1.00496980477675	-0.619093639815582	-0.654019287067497	-0.641957179278655	-0.794588920645044	-0.677427033807598	-0.495988065458325	-0.552401392540024	-0.503319482259824	-0.758720186566727	-0.648516360438454	-0.669251135842289	-0.624053709264175	-0.764713460890904	-0.573475283119891	-0.624467676762827	-0.662761762476036	-0.565243095612795	-0.660017056749654	-0.603236711153925	-0.643628508466034	-0.668456262843721	-0.724002547644114	-0.68013337426237	-0.590702351971731	-0.643470279639831	-0.552183274279129	-0.563759057696092	-0.510536127273074	-0.74109278076546	-0.51494613019086	-0.719374260125939	-0.588588626862028	-0.660724678261396	-0.689269511514455	-0.430959067923287	-0.763805414519353	-0.69406093157508	-0.593741031810297	-0.846066763980188	-0.562362405327474	-0.737270950332177	-0.735098648865161	-0.786850367008347	-0.602042911586426	-0.562065490214586	-0.762030327609291	-0.602252825880075	-0.672302068727132	-0.719778113634757	-0.696337357934626	-0.742152549432279	-0.600954748195068	-0.742384428484848	-0.70817901971365	-0.662786056992613	-0.739688437938307	-0.632669971703523	-0.555583219442475	-0.765974001242096
"387103"	-0.977760091582451	-1.3507499573603	-1.009979822288	-1.02845323711681	-1.00325898607328	-1.12274193679404	-1.2316293405274	-1.06461125170374	-1.08901078209473	-0.841528657135573	-1.13028217681981	-0.91562793865793	-1.12427608382792	-0.995369083305503	-1.00159910414656	-1.3111359113873	-1.26867649276341	-1.23595751102344	-1.17870622043212	-1.0999365953133	-1.36930187817761	-1.10943827480077	-0.974309486238703	-1.30220061364629	-1.04114785150371	-1.13137778546844	-1.17309388690776	-1.22118387655085	-1.31211692937266	-1.40251352683356	-1.17969070677989	-0.954628514993495	-1.12731870284062	-1.16232235977462	-1.02817455720846	-1.18766131940819	-1.2107174905738	-1.09204332116848	-1.07347263701512	-0.989161629862966	-1.11079242088173	-1.42937900589142	-1.03240037014353	-1.20609579632182	-1.02038673012999	-1.21750379057109	-0.988600432067922	-1.14593030198625	-1.19182207458698	-1.17161189403298	-1.11389182613633	-1.04180752632085	-1.12205622550486	-1.21075413099248	-1.07072316651767	-1.18949205390336	-0.955522953735638	-1.05105007549603	-1.01921042592694	-1.16745558968904	-1.3179817995621	-1.21423066933116	-1.06803128759638	-1.05586396787887	-1.00599536948295	-1.36779495728501	-1.06537022808001	-0.988954367064779	-1.4728510163819	-1.26633184506974	-1.14926685609955	-1.32514425467761	-1.11386048070859	-1.09513849381386	-1.02031888462067	-1.24063670881358	-0.975595680613729	-1.00655477336383	-1.29180279557366	-1.2182581622123	-1.29691074949642	-1.15322847476692	-1.23320061995084	-0.998774763910452	-0.972220355731152	-0.997720256576725	-1.13840678705104	-0.912534582274493	-1.20375353217838	-1.22967279773723	-1.12249550403036	-1.18488965277486	-1.05455883280463	-1.11568848069802	-1.25896914138991	-0.978953241734514	-1.15600280283039	-1.01327065966783	-1.13020140310746	-1.31019680944671	-1.06681962232339	-1.22534769918457	-1.35762349129497	-1.24397484027232	-0.995937843016198	-1.09630666451794	-1.00935776181883	-1.13870994970503	-0.968035152532502	-1.24788917817724	-1.42152950233501	-1.10187042286069	-1.10955048666753	-1.02500404110149	-1.11717538216647	-0.871889775703208	-1.1717904530951	-1.11800902450397	-1.15812954021152	-1.05871582787201	-1.14761226287528	-1.29553926331789	-1.36292599013581	-0.984376677466146	-1.11083649177167	-1.15186723530026	-1.20874341118908	-1.23362288952582	-1.22730769214398	-1.31830918639018	-1.45297845644385	-1.20280371652656	-0.954768759389835	-1.25221039028689	-1.11635941574264	-1.1588889873858
"10980"	-1.60441838759104	-1.41933837277395	-1.17411354124742	-1.03794728309881	-1.3322425316997	-1.14209284593325	-1.23771080776118	-1.2643842358716	-1.23007868421092	-1.17258597904797	-1.18840192989821	-1.24816730127909	-1.48503622305988	-1.3697931448576	-0.981674010220113	-1.47442807868933	-0.854486893728131	-1.2100506001708	-1.34876125578828	-1.15193716160782	-1.2935525733671	-1.25586844394118	-1.15977300599463	-1.16937876793346	-1.28482152331319	-1.1615025156366	-1.42817245858161	-1.33084857588437	-1.36817209761315	-1.26121330136147	-0.962456652306449	-1.25476392067317	-1.30941331786778	-1.15189813426318	-0.94329611416947	-1.2498260498424	-1.23915320434862	-1.29392115402683	-1.53810728073438	-1.01927721981026	-1.14007242424123	-1.36762685071362	-1.05635857905198	-1.25627934402215	-1.05603645561062	-1.36571228764235	-1.22543629102797	-1.21710175220511	-1.2252512735879	-1.33727965879222	-1.17423577450922	-1.35492365749522	-1.14664980351214	-1.40132931162648	-1.24756334694821	-1.47342299492786	-0.98417092074907	-1.15571729684541	-1.18539859662661	-0.963488771979897	-1.20541903103313	-1.23917516014151	-1.4209827590231	-1.28992284542233	-1.33352355711658	-1.26993581224492	-1.22113887167387	-1.2480482212872	-1.47496197011885	-1.25192515731182	-1.11526256671204	-1.4323325137891	-1.25112326699331	-1.2788078217388	-1.29321990374324	-0.994368347669605	-1.59952102981762	-1.28353995971331	-1.3662878647821	-1.40884201269653	-1.31109861338777	-1.09603900067225	-1.14826210553417	-1.04302991785901	-1.1692418765576	-1.10542070453937	-1.34803483661152	-1.45583572656953	-1.39381170911633	-1.12654242300215	-1.28671706601553	-1.33317076869114	-1.28047702149368	-1.35772261930111	-1.43086634657981	-1.24701255677196	-1.22083978845423	-1.42418967962815	-1.02903546936187	-1.37664237945546	-1.14235527523799	-1.29608930872315	-1.30005892805249	-1.40902929015225	-1.05141337791135	-1.36278994287339	-1.19801151232969	-1.10654708288605	-1.2705462114505	-1.48656746934067	-1.37205988306828	-1.14484889539527	-1.1702797253849	-1.2305023967581	-1.17547867777484	-1.46893957287221	-1.35349730408628	-1.27494437822898	-1.20591378469055	-1.03362140625153	-1.06872474014268	-1.18573103113148	-1.15169082487295	-1.40829829401139	-1.14980468635235	-1.29167009839913	-1.33951592880785	-1.34452703745883	-1.23132405498225	-1.32781469165458	-1.43544243259976	-1.2810397905507	-1.00723814684959	-1.15158867408245	-1.23701207496238	-1.11227891457087
"1368"	0.072269292645459	0.0425080416823878	-0.135399679599782	0.00609499783702562	0.0244985547876366	9.74491328060878E-4	-0.111654682755266	0.0659839344520399	-0.00111795626024889	-0.146169759499185	-0.0280910710423057	0.0951705777534196	0.0817620554354085	-0.0453664312182702	0.0237280124565468	0.151496621796516	-0.0861160856692494	-0.0456243387095264	-0.00488691973566466	0.0279445204525367	0.0950697503031784	0.0677920766042997	-0.016476664959691	-0.00250161650916397	-0.0133673818345608	0.0663151554399663	0.0478912418862874	-0.057208220644299	0.059164513663459	0.0680431522088379	0.0693963169949267	0.0831444830790555	0.0932965910632547	-0.107621457533461	-0.0258734741858068	-0.0905433585459909	0.0399040465638262	-0.0206725105752726	-0.0626771274982583	0.157611634779089	0.0373157033668257	0.101586869396254	0.040864418245096	-0.010576194225029	0.00521256901824121	-0.0458243589993707	-0.00829701813992483	0.0623851855511525	-0.00970417387720978	0.0258080845283028	0.0471313661784147	-0.028782507314715	-0.019098000416353	-0.0244042265167367	-0.102309300973651	-0.00118973285889175	-0.0723257204511959	0.0220473903051269	0.0203305189945692	-0.161930183291077	-0.0412996719705381	0.025985685149403	-0.042422154429971	0.0395696192686818	-0.125595056689767	0.00310378033817305	0.147305623515748	0.098913114457557	-0.0215045739145772	-0.00713046658867575	0.163514244781046	-0.113439016724286	0.062685632459013	-0.0540937417028823	-0.00751082040074658	0.0217240394329604	-0.170807592533459	0.0301733843366623	0.0665277303209544	-0.100807826343312	0.072100866350511	-0.0175805949949353	0.0102868843723987	-0.0665774545089477	0.0196882016697486	-8.75897352799331E-5	0.0240747450331312	0.0407737373515911	0.0859495395601522	-0.0855910594519163	-0.017208126176734	0.0661254241296296	0.0123451923595884	-0.0210411643642252	0.131064525521293	0.110244571370274	0.0335040926934184	0.0523348999735508	-0.033678379524903	-0.149063746857044	-0.101150457283879	0.0163752146513401	-0.059213297564931	0.0647517034610374	-0.0249078501800805	-8.71666189275388E-4	0.0431274749652322	-0.127711257719129	0.0826767004288727	0.0554182908655816	-0.118463890130331	0.03056585659017	-0.0173702707065822	-0.0671169459733809	0.0751758414839899	-0.066522742599914	0.0739030720945638	0.00196447697199539	0.00636650048235536	0.0231893952732825	0.00192114657633071	-0.0135577006934129	-0.00742741198551176	-0.102969333892166	0.00543884558375058	-0.0632251316278166	-0.181161292189563	-0.0260482995430112	-0.0108389704100769	0.0409704426880248	0.0913920886225181	0.0738462663905183	-0.0597503934973479	0.0236148944854101	0.0766826872782905	0.162476494119203
"10898"	-1.34945326269879	-1.26356276857396	-1.41933742867705	-1.06455914934775	-1.21681334217482	-1.25733301801993	-1.35709650383797	-1.25279262207617	-1.26432168283862	-1.20245126043547	-1.19849090866397	-1.19660464309051	-1.42347292172028	-1.03798404441173	-0.984920859405887	-1.26892000973077	-1.26603471050957	-1.11241933884205	-1.2340929121646	-1.18303801281318	-1.38026950298996	-1.17507664078387	-1.24900839612771	-1.20165041299318	-1.22556486336428	-1.23371423583842	-1.46404371260848	-1.11264720871705	-1.31635917778401	-1.3398692678986	-1.24534959348834	-1.04848243163965	-1.35703540420335	-1.15214767179433	-1.01072968430915	-1.29832713695788	-1.18649853987783	-1.22429253262051	-1.18161249745853	-1.18457508473462	-1.05895019273333	-1.29148694749443	-1.21059787507195	-1.30234316278448	-1.29626147902321	-1.28411785410903	-1.21114526661608	-1.13878292416299	-1.40964749345566	-1.45816325675789	-1.28994445764934	-1.2530274203743	-1.22698240258569	-1.36022517427679	-1.21305481047181	-1.37508813115249	-1.12029520289809	-1.25219743412675	-1.10460389139779	-1.43642359009148	-1.59200123863639	-1.10620227293086	-1.63965499638649	-1.1490982385226	-1.05533508508991	-1.10155212863835	-1.23784624341524	-1.1950656354334	-1.21058313655212	-1.21271686425588	-1.34690546670423	-1.26477127635113	-1.11518613859717	-1.21372232596236	-1.26125524386261	-1.19631076221602	-1.26880091092503	-1.34595787489576	-1.29304175899824	-1.12981554322302	-1.24528153455343	-1.17607065417121	-1.29501063252258	-0.796821561202411	-1.21728373008506	-1.21000559425701	-1.39957205697424	-1.30863844670929	-1.1796918167351	-1.38522445441966	-1.02488886851325	-1.12188568765355	-1.2755839505889	-1.11422404596067	-1.3185598257172	-1.27831269400175	-1.1511835355263	-1.6098553311022	-1.04540934170004	-1.27939227074488	-1.06876282471469	-1.34715314756056	-1.26036822607051	-1.16662824345947	-1.02344431571971	-1.31024265281035	-1.16022148124189	-1.38333133599675	-1.13555442210681	-1.36581865989093	-1.24050994082593	-1.1798886300231	-1.35033243109774	-1.26906922674726	-1.17602803745076	-1.23403859495576	-1.57056475195719	-1.17588774445298	-1.21966611963501	-1.02585309047853	-1.03149767129691	-1.23897977741351	-1.15056826464247	-1.13086383537049	-1.46371206823475	-1.53515103327019	-1.07214135472733	-1.34124367438432	-1.34376242848612	-1.18556734083111	-1.5127311377387	-1.14931206335866	-1.03195526991936	-1.27886564853179	-1.24046985138652	-1.07317190701704
"27297"	-1.37460151427702	-1.32083517514734	-1.04477133344815	-1.06988004017122	-1.39254057698051	-1.05718207994839	-0.922566641791581	-1.24634241750363	-1.17818008619771	-1.06203045670578	-1.14160633713572	-1.05995363557012	-1.11325921804043	-0.972847974653142	-0.955955804903176	-1.57478497112889	-1.09058886176881	-1.12431506202462	-1.04580336665842	-1.13202660059064	-1.18718670546946	-1.12802593317758	-1.01578858363436	-1.32257114599308	-1.1150563845211	-1.01522418367561	-1.3213163249023	-1.13405729180707	-1.25340284599158	-1.06952981371783	-1.06416393918161	-1.00939863277925	-1.00577217641784	-1.02194685396904	-0.907474677014527	-1.27218438706766	-1.07172844779646	-1.30535668883698	-1.2070885882329	-1.09533375333276	-1.11424486465906	-1.00490888871119	-1.00228567550435	-1.16127473192736	-1.15797803760987	-1.26542082974214	-1.12631576880075	-1.06670303285273	-1.20486188183732	-1.20472115349047	-1.08906012496618	-1.14515224534139	-1.10271533406839	-1.22313876277714	-1.10083298209552	-0.928815255870243	-1.28227677061062	-1.0807030170977	-1.10365737944791	-0.987392047577085	-1.19863562026454	-1.18905474672547	-1.13984881484388	-1.05229377913398	-0.987900785194182	-1.22289104690501	-1.03513133157576	-1.15752927504371	-1.08364345492233	-1.25921192847435	-1.24007856395323	-1.12389461296393	-0.956285748658534	-1.0078235754144	-1.36215538287576	-1.1414598640291	-1.33212197493232	-1.01430480452532	-1.13382389262205	-0.973170129652605	-1.15953293393479	-0.961279051592488	-1.46917415462241	-1.05638018608526	-0.995029809587003	-1.01153976027046	-1.27560047825934	-1.23767210823459	-1.26045832722022	-1.21354809970938	-1.09434110698543	-1.28638081221838	-1.27535328020327	-1.02501226215072	-1.17467359678812	-1.15396177312213	-1.34494430141071	-1.21434577927083	-1.24211901744682	-1.29225493746616	-0.956136596502627	-1.32389693545819	-1.11050116257876	-1.27821463890649	-0.926857977555089	-1.27401528476617	-1.01784758326553	-1.16912774919612	-1.09996810051908	-1.19858335538479	-1.20733021944166	-1.08221105353303	-1.09515096277072	-1.1354909034012	-1.17662079853371	-1.27977869543617	-1.35869549410252	-1.05224923192946	-1.17425735830682	-0.953574391361795	-1.02036262021616	-1.34957656901327	-1.00711884327339	-1.28185554348517	-1.11448015217348	-1.18666841102984	-1.16469281897132	-1.33991506213264	-1.11658062921587	-0.974254366522124	-1.10747825250351	-1.04333452372904	-1.14089017303867	-1.23243824884364	-1.08973442237631	-1.03685383102834
"51428"	-1.29033394764121	-1.24749417077785	-1.25155672163967	-1.04123044701285	-1.18611343410046	-1.19100858868624	-1.27338028677667	-1.2003349669798	-1.19830117320171	-1.21809881220778	-1.17819423712758	-1.11301189946725	-1.1526542170873	-1.08738473503388	-1.14717836676452	-1.21799412453277	-1.12902318250895	-1.17441315140765	-1.21242803654974	-1.15025599574936	-1.10199160312412	-1.23433891811874	-1.10666499467285	-1.1571202182084	-1.15307034541919	-1.22856917980368	-1.37045355071212	-1.1896088709482	-1.1903526079945	-1.22184227833241	-1.05374296386722	-1.18804416617479	-1.34953137922382	-1.18766239255286	-1.11038406546769	-1.23351162033717	-1.35232800359332	-1.21401921893266	-1.19611702538499	-1.0744156395949	-1.18293463561977	-1.08025334158603	-1.17028619510355	-1.17095854772761	-1.07348337014623	-1.0812384720244	-1.03125552335716	-1.17919949074789	-0.840636415026241	-1.27159089781397	-1.15025163775747	-1.17253838093535	-1.11584256300219	-1.14974349599586	-1.28271003229919	-1.19300450655391	-0.897290260381363	-1.25508244704833	-0.968326499171887	-1.10936365357124	-1.19648212602471	-1.14481104165565	-1.24051927825046	-1.20869466776516	-1.08420168929592	-1.18808512995247	-1.18919572539444	-1.29950084827479	-1.31380640861178	-1.04761813828588	-0.982218308633214	-1.42061287639536	-1.1210314127367	-1.00862788574273	-1.18522292456401	-1.06502359600502	-0.886864903760274	-1.03838679454042	-1.09018722977489	-1.11098233613406	-1.16911954210807	-1.1082291863763	-1.22886753148638	-1.05844687344814	-1.18192437770708	-1.21259084891518	-1.14269966517307	-1.21401712997391	-0.848373154307326	-1.3594338487234	-1.29934323576556	-1.30591217115768	-1.14056232774248	-1.1947170382105	-1.20337573675805	-0.921307803751225	-1.18749147033605	-1.29643261278179	-1.18455960815383	-1.28266515815443	-1.16895117943056	-1.29821177846285	-1.12462063231145	-1.17344867370361	-1.16865765942214	-1.20838211335646	-1.22629282781327	-1.02786571450094	-1.25263954611493	-1.23248458056737	-1.21414906199206	-1.15378954336899	-1.09174304002378	-1.08968427019159	-1.1935240714434	-1.2478482604064	-1.15841524712909	-1.15091768257862	-1.09216203489136	-0.967196566425507	-1.09722089736086	-1.19775718690443	-1.20494677372467	-1.18805121293747	-1.22797458289174	-1.18099595626344	-0.865194578712967	-1.10095355592515	-1.17969551695805	-1.19520574320798	-1.20031818510876	-1.21024981989395	-1.28490674012124	-1.25487753368019	-1.12318168747077	-1.26408242143945
"85002"	-0.601671751881032	-0.637471264652626	-0.68413818847622	-0.683683377471745	-0.652239458381318	-0.571721989064488	-0.808300310571003	-0.835605731507965	-0.745112715300326	-0.754061489283416	-0.677781792447358	-0.813114768410472	-0.915244734139672	-0.669181979804823	-0.776426075376718	-0.858346527724699	-0.73424088597981	-0.81691908650834	-0.583873360467808	-0.73129141808994	-0.929234894500503	-0.726952898164491	-0.642945874702157	-0.623320586703632	-0.642994013670308	-0.627816711285632	-0.551230290358181	-0.85422452255138	-0.742344387220473	-0.7333199620633	-0.537389831496376	-0.635232822477318	-0.757517762540672	-0.59731408947488	-0.629389940579334	-0.718313774175687	-0.811264438771594	-0.664310088886823	-0.644682497008032	-0.699662085214237	-0.414038501853967	-0.721847949373764	-0.634392533127166	-0.750045205340583	-0.688766095626757	-0.739068059681656	-0.732562106202497	-0.811959219269369	-0.688147079675385	-0.677996008137375	-0.656345157195151	-0.908111120709053	-0.641929744157816	-0.724426460829285	-0.66942000214073	-0.828827941763376	-0.734222669826175	-0.903379665263961	-0.694851573587873	-0.662365393175831	-0.770289860520812	-0.702281170233623	-0.943091226037393	-0.644048917820664	-0.737722778116444	-0.619667676502186	-0.824487807213544	-0.80030870802205	-0.794862997450839	-0.710562483553292	-0.61187587051054	-0.83927194805506	-0.799683994337257	-0.835147470791413	-0.760812439891501	-0.754673145305981	-0.890090903508682	-0.926566113539452	-0.699558595137625	-0.801582663800627	-0.712742890165055	-0.837183090146877	-0.683929502275861	-0.787023065309362	-0.498070831935704	-0.667289629894194	-0.698047264934145	-0.739867007543375	-0.391065414211703	-0.809182293795117	-0.824509295780482	-0.874498576513427	-0.729723093022456	-0.679244002154836	-0.809353540205035	-0.547260436178882	-0.683356018225796	-0.707801940345749	-0.71810921475346	-0.723974002460421	-0.659290926138856	-0.857876906880284	-0.683640099266147	-0.748688986946066	-0.721863735277128	-0.679638581431252	-0.789001750166647	-0.777546888232524	-0.684416341871331	-0.578420184817136	-0.903049356563441	-0.785503280892971	-0.704634821466957	-0.682090774417628	-0.587381663409961	-0.538349565417912	-0.788603260269987	-0.719407643475025	-0.813675669814266	-0.506623985141817	-0.653034076421785	-0.563433309793458	-0.755102578778253	-0.715476793841104	-0.857840926455368	-1.0260505017934	-0.859619462002839	-0.738863592885472	-0.732387024779757	-0.697953760331026	-0.922863655596711	-0.721604214951292	-0.624974477194771	-0.721447103683549	-0.785113220962187	-0.624041688248297
