	"ACH.000045"	"ACH.000146"	"ACH.000198"	"ACH.000260"	"ACH.000261"	"ACH.000324"	"ACH.000362"	"ACH.000788"	"ACH.000811"	"ACH.000878"	"ACH.000973"	"ACH.001377"
"57194"	0.198197384530865	-0.0171236363801703	0.0976855197413342	0.0645885516153245	0.053791518100696	0.0531120134364904	0.107163465370121	0.0023636234137645	0.0586200950393979	0.115760614258945	0.0101964796634547	0.027027065303
"9184"	-1.41689953930342	-1.80057820014603	-1.49946938456631	-1.66804544857928	-1.58721022621327	-1.56862347222131	-1.48826328229281	-1.54570232991114	-1.2727836793072	-1.81939774486796	-1.4106819310163	-1.55288073418596
"285753"	-0.0916967578502729	0.0405405671443416	0.0675722430010185	-0.00670087635081411	0.0320299562449977	0.0693634099754268	-0.0233748790534601	0.0587450416346975	0.15198121692544	0.0739112967978598	-0.00793438490866171	0.00154893392163075
"1207"	-1.28746626001287	-1.31088856184286	-1.22299089520591	-1.26367950549212	-1.34117043189896	-1.25717589589446	-1.21238810386227	-1.29170640392233	-1.29150441858532	-1.362271630369	-1.15985180060423	-1.36186889735962
"1642"	-1.3714736131854	-1.68981558626645	-1.48926370496292	-1.32606211679069	-1.24199473159485	-1.29497451726835	-1.46840335863357	-1.24255690317044	-1.08874366575213	-1.62034621719409	-1.21403113160118	-1.34339019674191
"92126"	0.242494305347372	0.11788606104015	0.201369647407949	0.132494422762089	0.138075019357176	0.13577746699973	0.108404268369523	0.109677161416503	0.121415049089678	0.201507723410183	0.137244947676051	0.0857018928178723
"2098"	0.174920391246713	0.151521339368367	0.144529581500362	0.0931279210087448	0.0796488969881207	0.0979616074169374	0.0866657798472579	0.0824199095098842	-0.00336942651185373	0.0977294612089608	0.0321216247981136	0.0236124904368098
"64850"	-0.235657894296177	-0.201766082054961	-0.188264716035767	-0.169393626865794	-0.128173444471658	-0.184806443455811	-0.133203058262129	-0.194902934667571	-0.199155189028629	-0.185112192011174	-0.131938851728991	-0.180762717909865
"10220"	-0.28589101152788	-0.220363185516154	-0.369919988607475	-0.12125777267222	-0.232121980899304	-0.159694664231981	-0.271904384564032	-0.12008587067977	-0.185525417201074	-0.249202799442711	-0.184050245767192	-0.215425015528631
"10399"	-1.37088271911248	-1.57648912988021	-1.44228042295839	-1.55423932422031	-1.39128504897914	-1.38440804827486	-1.42641508849503	-1.47720534012445	-1.20891221041941	-1.57455174795184	-1.52634893672331	-1.35081896686082
