	"ACH.000037"	"ACH.000039"	"ACH.000127"	"ACH.000150"	"ACH.000222"	"ACH.000288"	"ACH.000304"	"ACH.000307"	"ACH.000311"	"ACH.000362"	"ACH.000459"	"ACH.000477"	"ACH.000481"	"ACH.000520"	"ACH.000588"	"ACH.000622"	"ACH.000624"	"ACH.000676"	"ACH.000738"	"ACH.000791"	"ACH.000804"	"ACH.000833"	"ACH.000865"	"ACH.000881"	"ACH.000928"	"ACH.001164"	"ACH.001196"	"ACH.001270"	"ACH.001278"	"ACH.001300"	"ACH.001408"
"219287"	-0.151345558903851	-0.0771603916298064	-0.23625927004348	-0.393585536559074	-0.202304039710336	-0.300158867372691	-0.405369095751337	-0.179508327141944	-0.162627321837554	-0.164622323520759	-0.214624957393579	-0.264179807372536	-0.170042488388899	-0.0622613966828291	-0.0474790612268046	-0.353636742745177	-0.122998480894182	-0.00878554670432115	-0.253131489876846	-0.257593676294303	-0.27754542595669	-0.354584871167913	-0.166963272954569	-0.352025796548851	-0.332890626757172	-0.231576345079007	-0.556620766083675	-0.382194239681784	-0.228504382763687	-0.277379700534106	-0.133756472248457
"9774"	-0.685564628809288	-0.475675729279275	-0.747932065581575	-0.54927379247925	-0.711740365964591	-0.614519354530739	-0.653535653184138	-0.570637017029161	-0.4096743203148	-0.366000494003939	-0.388999273999878	-0.484313694954425	-0.723610524740293	-0.477501349425768	-0.864817072301115	-0.752254458136988	-0.76015045110168	-0.617666804539195	-0.575882227901399	-0.667226541840992	-0.546710295440268	-0.632282751989351	-0.598673128350712	-0.767758421999867	-0.641017662947112	-0.819355331469885	-0.514761146691991	-0.598001178083816	-0.417789191942501	-0.840393511271843	-0.850640000456729
"55299"	-1.16852050508303	-0.76772720516651	-0.872327450088754	-0.713046924617329	-0.966529288984819	-0.981033289588331	-0.793836993413269	-0.739783835958847	-0.820816114115658	-1.03663403810747	-0.725480949872852	-0.667105289269253	-0.908288776142931	-0.769756098989214	-0.97733374538045	-0.868397086652695	-0.877809265589629	-0.961851058001371	-1.08792944385734	-0.741885630149207	-0.771927961885273	-1.07714234151301	-0.918390916471375	-0.935234283164192	-0.817464544699448	-0.664463572119987	-0.789433884949431	-0.785885903628433	-0.766048472814067	-0.900240927729815	-0.913732512519109
"338872"	-0.133402714954024	-0.0196392661773692	-0.0544353507462787	-0.177392630685594	-0.108787254720659	-0.292766931906059	-0.142578605345298	-0.0299054426545766	-0.134739381502831	-0.163393250449211	-0.273349751318624	-0.0681831353414584	-0.146890086294602	-0.0619061058632977	-0.155285544310318	-0.0704605385299914	-0.108856300248956	-0.0725005129208191	-0.189996566799947	-0.155107314198136	-0.11480279924004	-0.0749314174316452	-0.127428832219756	-0.198254388838898	-0.218263459353729	0.0272448540731874	-0.338857856790175	0.112498766303443	-0.121460731358673	-0.330519186139655	-0.152788812067121
"22948"	-0.592801547663746	-0.999114700177021	-0.712041432280906	-0.799326412057716	-0.758453527123	-0.880574534710849	-1.08416574868902	-0.861253470062009	-0.640268646517216	-0.698730540760951	-0.672528852375808	-0.686121299853034	-0.825831713554218	-0.733769426137736	-0.819684712541834	-0.836318751462106	-0.686601144266389	-0.63583437558449	-0.830451235183612	-0.844169802972781	-0.982690921529732	-1.16684005273322	-0.569849852939968	-0.666169463616833	-0.94142944143399	-0.714736980551444	-0.864860934491644	-0.949543510474654	-0.811268712703286	-0.707684304879938	-0.578596287115648
"29102"	-0.308526638480481	-0.4032172872524	-0.372648791945982	-0.145150846495047	-0.397237025948116	-0.263959308085338	-0.302566575824078	-0.402159376356715	-0.35115256782341	-0.244304600065466	-0.327875577357522	-0.269879134327841	-0.296600506805565	-0.41593922905914	-0.400514523139943	-0.192917348715379	-0.250069952260204	-0.303701183608706	-0.323246198579705	-0.303036509609273	-0.292868431139859	-0.32607694893751	-0.272396486037502	-0.413768465454031	-0.475790918128643	-0.454379402539695	-0.437568470714545	-0.233917567836651	-0.590291026301971	-0.292639941843541	-0.37852708840388
"11336"	-0.750969184989543	-0.509004195278251	-0.494178738842258	-0.800829209377949	-0.496471469283386	-0.58750592714799	-0.568222103606111	-0.595865577289411	-0.614339041069182	-0.629333785523933	-0.37135113160714	-0.540271629775075	-0.477803442674325	-0.29856401240431	-0.485252289324064	-0.638603758376285	-0.372893278279094	-0.515523802020487	-0.6818029075987	-0.540935478188922	-0.331890414565791	-0.578470243783113	-0.390728674047951	-0.587932077033418	-0.605026113303105	-0.794479999410238	-0.533181225929301	-0.477088997645654	-0.771546927825626	-0.528197495985401	-0.509717243350311
"196792"	0.091051041446141	0.00131861137453285	0.0179799484546685	-0.00564915318103924	-0.0562373410637593	-0.100792562323637	0.116117784178998	0.0642932541208522	-0.158475118421706	0.00691107172185145	0.0781235762845025	0.0284799547320808	-0.0831434170991551	-0.0532542734049682	0.0402641327741808	-0.0717928495885282	0.0781255291526364	-0.0864757827622161	0.0124808444109595	-0.052238956253022	-0.017005147807197	0.137762456256609	0.028774024616974	0.041158589917165	0.072889394023028	0.0877746343967527	-0.0415929424293674	-0.0377300454393152	-0.0177933525258216	0.0546261392572006	0.0159773486534601
"26261"	-0.128640949165844	-0.0474048842548033	-0.0917849539327227	0.0835460183802139	-0.0584135403897233	-0.0660929788246527	-0.124418128370771	-0.0547784644760436	-0.147898297682007	-0.0378922679530598	-0.059895746784028	-0.0754107152015132	0.0270593569628783	-0.0319930692569985	-0.00832285069801233	-0.126718570689004	-0.0919533181275926	-0.0029802326270411	0.012758676342034	-0.046839345216972	0.0694663408308209	0.144944918937338	-0.0711758008827588	0.116173718391134	-0.126452634580395	-0.0587360021421077	-0.119869149193578	0.169899648814599	-0.0256800870190326	-0.128612003352307	-0.0877720955010207
"147746"	0.0687351932791132	-0.0330110332271568	-0.00381277173863786	-0.0199858451276403	0.0326932719967915	0.0722675959225492	0.154979112700479	0.147213095962892	0.116331347657824	-0.0262928681954584	0.0229491036232755	0.127245172102059	0.00710235124993287	0.0774824364883234	0.103991499946132	0.0795348705311816	0.024601794766967	0.131467941440194	0.102607156673908	0.03721384042297	0.0509773668061113	-0.0696756552949531	0.116511620077558	0.0568947185145221	0.116469609199929	-0.0758924389982312	0.0860235306411185	0.139052695340198	0.0462968652245477	0.0335678835112642	0.0653024193822476
