	"ACH.000041"	"ACH.000054"	"ACH.000060"	"ACH.000078"	"ACH.000098"	"ACH.000099"	"ACH.000120"	"ACH.000132"	"ACH.000137"	"ACH.000163"	"ACH.000178"	"ACH.000235"	"ACH.000243"	"ACH.000246"	"ACH.000259"	"ACH.000264"	"ACH.000279"	"ACH.000312"	"ACH.000316"	"ACH.000364"	"ACH.000366"	"ACH.000393"	"ACH.000420"	"ACH.000471"	"ACH.000476"	"ACH.000488"	"ACH.000518"	"ACH.000521"	"ACH.000537"	"ACH.000542"	"ACH.000573"	"ACH.000600"	"ACH.000606"	"ACH.000620"	"ACH.000630"	"ACH.000632"	"ACH.000699"	"ACH.000706"	"ACH.000720"	"ACH.000753"	"ACH.000769"	"ACH.000781"	"ACH.000794"	"ACH.000837"	"ACH.000872"	"ACH.000887"	"ACH.000906"	"ACH.000907"	"ACH.001053"	"ACH.001054"	"ACH.001096"	"ACH.001192"	"ACH.001196"	"ACH.001277"	"ACH.001283"	"ACH.001300"	"ACH.001301"	"ACH.001328"	"ACH.001552"	"ACH.001735"	"ACH.001740"	"ACH.001745"	"ACH.001765"
"56999"	0.113741223113825	0.0279784153023942	0.00553886792572448	0.0714409982201197	-0.0286007608904398	-0.0198363360095295	0.137252825401083	0.158390874600584	0.224948239854852	-0.0251094594355933	0.0272596065805945	0.00646317845053584	0.0751314798882683	0.0247131375063487	0.0242240831033371	0.0456540695164157	-0.0288329831919945	0.00667541816105856	-0.122215200043838	0.178459965418966	-0.00209504359544234	0.0443878001194947	0.106800910234422	0.0308609499355704	-0.0452586916670374	0.077232510014261	0.122561308597943	0.0458241642848984	-0.114126739474255	0.0727480618310896	-0.0885317516518429	0.0102591861766654	0.0711928775649524	-0.0215449851624513	0.0551158802185246	0.114372238475352	0.0539347246454648	-0.025653432206689	-0.0712317778375606	0.112271726738773	0.11230538256401	0.104043783106564	0.0514505940574365	0.00215177211067988	0.161724500513638	0.0717486189227751	0.0434782191025147	-0.112709572191339	0.16808317129402	-0.0306995841173038	0.0817214079816132	0.135746197667154	-0.00913586637011879	0.0630863565883571	-0.0239172805172036	-2.96506712024198E-4	-0.0318831585220229	0.0773744436970401	-0.108940284667787	0.10281990290889	0.041271276809154	-0.0223035111066088	0.166489054230621
"60489"	-0.105270134985881	-0.296336946047404	-0.213545203810589	-0.00945475079744531	-0.258116882724871	-0.15157789849022	-0.064620943387943	-0.189115369054146	-0.266657551592686	-0.197535866661273	-0.12381183386171	-0.127642728383881	-0.155058756256669	-0.075254105364135	-0.170751658481813	-0.154053420781591	-0.175351546063101	-0.0717052834136065	-0.167428297756039	-0.214524574904571	-0.125440024021855	-0.281555879856088	-0.198636979203739	-0.174000469088017	-0.181672142604573	-0.0969825334012205	-0.261343832575668	0.0258258386681729	-0.0775772005619688	-0.180469075757719	-0.126846411086506	0.0117103715275443	-0.181586849415028	-0.104563889172914	-0.11690223235971	-0.151512382023434	-0.0964457343709814	-0.180176668375205	-0.132258347264295	-0.0898601925341891	-0.14415627493931	-0.19165281447586	-0.111920981790746	-0.12258741811365	-0.265071072231496	-0.151179969740498	-0.111271269709978	-0.0129977861378924	-0.199313126309854	-0.0851238702960588	-0.279300929465367	-0.227025430873385	-0.00966481595133731	-0.257841300290622	-0.0744146424559421	-0.31153240978902	-0.09865983437139	-0.0198294727252401	-0.116614633624049	-0.193172478564332	-0.128441134042618	-0.084519198370641	-0.148636250123932
"364"	-0.800516341919613	-0.708439201379454	-0.694259889930183	-0.860394098953167	-0.837317348133926	-0.664590816932176	-0.653636915443142	-0.720911646136646	-0.785153218924226	-0.742263299275988	-0.737977907513791	-0.841063157163147	-0.555050313454807	-0.636100160244081	-0.69217156602375	-0.777036589276761	-0.797837865014531	-0.680685376297106	-0.916370797626472	-0.919417546499403	-0.857947647952138	-0.981278953981828	-0.82747114868625	-0.734660503492433	-0.650701953964291	-0.694026779623508	-0.856149689544905	-0.715843304308948	-0.623491195261952	-0.698988195630144	-0.614638381152772	-0.504089335299167	-0.697510732287106	-0.645699322852059	-0.694720129311428	-0.75059635212166	-0.657369124769286	-0.841763308195876	-0.888244346982669	-0.682348103259659	-0.747476879078212	-0.748006688950367	-0.799407199485246	-0.775870740445236	-0.84747018274768	-0.633488156095371	-0.717948322672392	-0.777818501084298	-0.860564527938846	-0.627374536059156	-0.799327896630632	-0.858067468559095	-0.643613300981617	-0.573509106252706	-0.627137189377819	-0.800108025564071	-0.632299560394616	-0.731997721977808	-0.673949207844872	-0.610484684824212	-0.721350370790075	-0.68091254584342	-0.740402438857244
"115703"	0.0346352222340378	-0.082111202073707	0.13435508323056	0.0206561790629846	-0.0682016546346112	-0.0354654516706196	-0.142083063025981	0.11598986725379	-0.234653820705914	-0.0801907924652498	-0.0550539874382241	-0.0268198527437995	-0.0614204419330445	-0.0921552362823557	0.0164889488452154	0.0319436667236664	0.0717345245054025	0.0203431094983524	0.0867725444922513	-0.149695039974933	-0.0752107515310033	0.0773185897355709	-0.255184552848767	-0.100699581042875	0.0841387937407712	-0.0157594185523378	-0.0473450768162928	-0.00389007483880924	0.180170827256108	-0.115601603356831	0.0296333521607295	-0.0547067136013595	-0.0721859651905699	-0.0837057978816124	-0.0306340040434601	-0.0662015507339478	-0.0832862928826085	-0.0069502028895342	-0.0653484095427402	0.0229243767099718	0.0118376157148878	-0.00361983796027795	-0.016725137593451	-0.0319668803470656	-0.206959563978436	-0.0937832175200334	-0.118162026960301	-0.0423508476113735	0.0389460280093764	0.0637535001786581	-0.0195917042181551	-0.137944481838955	0.118227612690556	-0.0208359913514002	0.068117974705137	0.052464108161357	-0.0808476838917546	-0.0535799320477751	-0.0677089412441565	-0.0578823934349845	0.062184287142324	0.0595575666378205	-0.0867100420677199
"51008"	0.0222105570752874	-0.054835137655257	-0.0826156337326973	-0.0400166051102301	-0.151373092984961	-0.0643905580004556	-0.0993064869231037	-0.229215920160435	-0.229424528871917	-0.0359346946005097	-0.10521051298145	-0.124780699442112	-0.227799568186951	-0.0797393477358938	-0.210284590453049	-0.162300207262007	-0.18017171211101	-0.0916917276181569	-0.170656508640479	-0.147401069136697	-0.169659678688118	-0.0808979020314325	-0.224163748154542	0.0915914242606883	-0.0533661404903477	-0.154949098524655	-0.11922361608574	-0.0834417264200547	-0.114162513474741	-0.0882502339380029	-0.248447885424488	-0.0682438947617919	-0.0912614715161307	0.0794269652272564	-0.314249122848774	-0.104205110932366	-0.233245891990449	-0.114811466307855	-0.247334800797993	-0.129788667682134	-0.0370475106617036	-0.0627435077746417	-0.214806877846273	-0.177102813428241	-0.193690215611059	-0.100200327758834	-0.100320550783826	0.00122409459630846	-0.403909553039505	-0.107522415319589	-0.055855462084063	-0.334734728860293	-0.019274999062071	-0.142424003643628	-0.200533435859336	-0.0909876326364446	-0.118707468273561	-0.20222268328865	-0.179546960416277	-0.174802257679741	-0.0723273172165535	-0.131330342345281	-0.0544896997409064
"533"	-0.91888639621915	-1.0577528398416	-1.12419435211041	-1.01090725833227	-1.14241682625693	-1.06134522082111	-1.08409777422859	-1.11082949235072	-0.959637758471141	-0.684267981288089	-1.08431569467061	-1.13392016138467	-1.12631132350972	-1.14365661393613	-1.25793251546293	-1.33414755278873	-1.11255284135747	-1.20246084259859	-1.19260567330701	-0.992359232359505	-1.25312194248209	-1.24623722726266	-1.06037978695133	-1.21250573289248	-1.25187493091894	-1.07736756700717	-1.21004343767248	-1.29770051849285	-1.16861546643171	-0.99618126810282	-1.30659480397128	-1.3830036798294	-1.16979460514449	-1.11430587019129	-1.07905435265482	-1.23226014736635	-1.32602742554181	-1.16905204029518	-1.02880382969364	-1.12273270972339	-1.15358235252058	-1.17056298743604	-1.01511982004565	-1.3016638634137	-1.10479438743308	-1.12985746405268	-1.00572636339178	-1.44033170770233	-1.02751533319259	-1.07667741802623	-1.10462565254531	-0.880561732347356	-1.17045970430915	-0.976381890968335	-0.876361013370863	-1.07398000588521	-0.880096980654989	-1.01623917556916	-1.18186753004094	-1.21416791187587	-1.27285119602065	-1.30782023988355	-1.09026131473128
"527"	-1.22337002514716	-1.47715308196236	-1.1881937325073	-1.40435002410486	-1.45231404694045	-1.16784696545389	-1.29087324235289	-1.35875175935925	-1.07462656188471	-1.20807842220595	-1.37822519049423	-1.31449318463436	-1.3563017337515	-1.31706245185222	-1.4448218983038	-1.48072072690461	-1.53588778080933	-1.40832884479348	-1.20905337693166	-1.36404396442652	-1.24023509710431	-1.52479261738413	-1.16044492648055	-1.4524789378296	-1.40939169057108	-1.3254039577385	-1.40060775955755	-1.6611456662726	-1.51115281577922	-1.27223564300524	-1.54378861012585	-1.35509498430742	-1.35208742903765	-1.38470756749206	-1.17123124862487	-1.54436679256722	-1.70400453350909	-1.49893763090946	-1.27389506890572	-1.59756942055787	-1.37219832384044	-1.48465860099178	-1.2866602595753	-1.39900863410265	-1.41597703251814	-1.26224983358059	-1.430353791721	-1.36733271459811	-1.44120209143967	-1.5700461682607	-1.29522635990935	-1.23459130776477	-1.32868315051788	-1.31071057459788	-1.39125523786167	-1.14872572968187	-1.18850579923464	-1.23829506088047	-1.19803666813504	-1.49894301866537	-1.72137830541775	-1.65012757201496	-1.47091007754575
"526"	-1.08893096736869	-1.4679636771018	-1.28839369963467	-1.28416560197355	-1.28415396774808	-1.13736471595367	-1.2043070013535	-1.49195839499325	-1.31954881482544	-0.970837948050441	-1.38312413116558	-1.33273513827564	-1.50690405107505	-1.3018719353671	-1.54372361333777	-1.53041149115461	-1.29382774997523	-1.3479875836176	-1.19710781780168	-1.42233127251053	-1.32067391787917	-1.27327802735915	-1.32329710443738	-1.3598820834638	-1.58088898875131	-1.19094654500337	-1.56762809071856	-1.45365226740732	-1.59910191986893	-1.27398285727294	-1.53707779532822	-1.50330968503483	-1.41980700167502	-1.40043994139806	-1.26973603456848	-1.60665610723189	-1.71821464708226	-1.52127554947011	-1.15324583867051	-1.63963184125136	-1.51352333085456	-1.48529453612111	-1.38899641817189	-1.46734499962151	-1.8356574476938	-1.27516131664982	-1.44666801809367	-1.3849249861076	-1.56755977432227	-1.26772473929314	-1.43442490963656	-1.34978476789985	-1.3714904663425	-1.54422453352219	-1.53225088119595	-1.43281542174221	-1.10275761922548	-1.18494157700494	-1.1939012444886	-1.35249175142112	-1.59889398556112	-1.55306879222713	-1.43838102766826
"9296"	-1.19143533767303	-1.2997603774455	-1.24480455890586	-1.41023539000644	-1.12867134802963	-1.34494562587811	-1.15695363559099	-1.25720045249905	-0.870750611858218	-0.985395550760594	-1.3323112784983	-1.22767351188197	-1.23978017484785	-1.3240791960646	-1.46527056668655	-1.42717017015826	-1.63321725948526	-1.35408201536444	-1.38957678185728	-1.30978724922133	-1.31078021206859	-1.30919069642585	-1.28259366250429	-1.444644565493	-1.52738081536839	-1.19341708086797	-1.51803278146505	-1.37799985328656	-1.56301098141109	-1.55161469536372	-1.63767439868022	-1.25640810372517	-1.33069961701455	-1.2040311664823	-1.45274277207124	-1.34680543355474	-1.5351629669109	-1.46864676398996	-1.31791075565515	-1.40931746212855	-1.34950407663845	-1.38971994115958	-1.283227848918	-1.40560725187472	-1.23655264943273	-1.27982581443749	-1.34866449761501	-1.37397179038718	-1.38821230010883	-1.39863716495076	-1.35386174562105	-1.36927771381223	-1.48772333264645	-1.34822542896544	-1.21057950618441	-1.39201025824495	-1.19156814904863	-1.01656971783165	-1.10142608649546	-1.36060294871991	-1.71681618120872	-1.40240394211034	-1.22385456127631
"2186"	-0.203885502848878	-0.343647090555169	-0.467205269634423	-0.16929548123071	-0.578241732017981	-0.18971689759059	-0.35742689973823	-0.426844176172578	-0.41114132455378	-0.612442705946156	-0.380845400381818	-0.284294897256487	-0.272513761575766	0.0243226217389287	-0.217156707681395	-0.357074418102489	-0.428285610220768	-0.316755406768658	-0.311564317163766	-0.482939157760728	-0.390181349535824	-0.321058755155983	-0.371633931661874	-0.291401001611397	-0.345804036977827	-0.342379135990539	-0.230922835586854	-0.577842792524944	-0.26280813233265	-0.223822203045717	-0.30891680867397	-0.0864739284936599	-0.248352439095244	-0.333349544564519	-0.403604342644484	-0.41858544134678	-0.246615258612923	-0.458817177404188	-0.399483899029035	-0.480070623501321	-0.235444254779806	-0.408880269148686	-0.36587343583616	-0.41984162185103	-0.566844809864737	-0.3893106836632	-0.348337098251901	-0.23224563796098	-0.493533857116402	-0.176422928585189	-0.562336780729633	-0.274245841549272	-0.259764307307263	-0.290475531461658	-0.109685917772996	-0.234068621080918	-0.200169928572249	-0.29465781807759	-0.314351933010903	-0.344400547707383	-0.0958064713078119	-0.120258226487512	-0.129433769807524
