	"ACH.000070"	"ACH.000113"	"ACH.000146"	"ACH.000265"	"ACH.000329"	"ACH.000335"	"ACH.000339"	"ACH.000406"	"ACH.000475"	"ACH.000570"	"ACH.000588"	"ACH.000601"	"ACH.000616"	"ACH.000648"	"ACH.000649"	"ACH.000782"	"ACH.000823"	"ACH.000827"	"ACH.000878"	"ACH.001028"	"ACH.001283"	"ACH.001765"
"57863"	0.0332291355967817	-0.0752559437765205	0.158190812995455	0.0835404107885973	0.00671168902070985	0.0798846909714778	0.0848233722364058	0.00954698296524369	0.0876638934282796	0.148628397796533	-0.0363627655870493	0.0857969039253077	0.0620114927795809	0.0386371211652669	0.122547401443193	0.011146579414828	0.0193338083816391	0.117116088318286	0.164380399730834	0.0107948931779347	0.0803607118421622	0.00218086876559796
"84916"	-1.30725150864514	-1.15134237129032	-1.45720108285295	-1.39129992317627	-1.47614203905662	-1.4125823531221	-1.50276292728678	-1.5533654990666	-1.45156458791906	-1.58658924861042	-1.45381435267351	-1.34331881968793	-1.42602309984062	-1.56709295093327	-1.53220687314294	-1.42923781281706	-1.39334487195571	-1.3232547547111	-1.61725363746102	-1.54922070417861	-1.52717954320419	-1.34043246134021
"8722"	-0.118259465221943	-0.175682119940347	-0.219402920808302	-0.231415627004185	-0.158931321473645	-0.280488329414481	-0.258418135688106	-0.233419778798525	-0.249705286121187	-0.281549935486768	-0.240155863542389	-0.205090523878189	-0.165790187808067	-0.102983714355088	-0.330366382744762	-0.104809069243747	-0.184586649471487	-0.307132898972297	-0.157077853502285	-0.266774070712955	-0.198617387781078	-0.254727918391005
"8456"	-0.124433181392774	-0.0258501808187813	-0.144711219553727	-0.181013582344467	-0.142293394945323	-0.0697441738106657	-0.123133781990343	-0.145827280693917	-0.0850371642477643	-0.167098792992129	-0.280931606135291	-0.175622066380631	-0.152931903495678	-0.0746615441588523	-0.146489597349637	-0.0355474923066178	-0.177900105433321	-0.287154080862232	0.0772470397314479	-0.16969822042758	-0.0887420059341276	-0.149232668320835
"2643"	-0.00450732414866589	-0.0954440178376631	-0.128675713916432	-0.110049737648305	-0.185073938643224	-0.0431960950993884	-0.0927700319811113	-0.0927491110662453	-0.12385553839598	-0.13878343281295	-0.0693944058588155	-0.0447729626960879	-0.0420814208485211	-0.073641935456589	-0.0997961769635651	-0.0304723621878483	-0.109211719888796	-0.0301017784509125	-0.115150119425718	-0.154633004073724	-0.177892674837956	-0.0574752106212645
"51751"	0.0188357565944678	-0.0236919884731523	0.00754426080078825	-0.0884819472610004	-0.0329961431937942	-0.0688342804599039	-0.137650652281113	-0.0561556915096634	-0.0476956595770796	-0.0569373733231838	-0.111982960064124	-0.0146877003687333	-0.0397933537544507	-0.0223886665901773	-0.104685965579864	0.00323280085455406	-0.184702514144938	-0.118039531489171	0.0415602558084791	-0.105632469868988	-0.0138483631293607	-0.0881965267024484
"3336"	-1.7269983365854	-1.53938091526631	-1.96336829726802	-1.81237441777529	-1.59920488178271	-1.6145308125764	-1.78888722776902	-2.02332845789456	-1.66891302636634	-1.56136990805778	-1.69927848084035	-1.43979895206613	-1.51859080999843	-1.51686579384046	-1.49688459572662	-1.56054949742485	-1.62953326671349	-1.55359371408146	-1.81269374680682	-1.64428156131622	-1.56517387000415	-1.72521707559547
"167410"	0.0105165277099678	-0.00992424144527015	-0.0503835385973256	-0.0284078536627588	-0.0764728422256934	-0.0949419742071219	0.0220415418941796	-0.0307662255040106	-0.0420168774563231	0.0148375657613861	-0.0911885367515316	-0.0695215518082381	-0.115676067339353	-0.0400635948395066	0.00945208968549483	-0.0346117086974337	-0.0397707421241837	-0.0752763511322905	-0.112055402973446	-0.101179653613197	-0.0727321044629051	0.0927448484800214
"9553"	-0.923799562273283	-0.87847947877208	-0.997150679762734	-1.16708518305237	-1.08036944672203	-0.756237024374165	-0.936498929421625	-1.2053932312838	-0.918788951184564	-0.964903848855347	-1.13151338448179	-0.943765459538733	-0.938287320038936	-0.945633028254908	-0.824988749707032	-0.808138395819377	-1.11149555475616	-0.474568968147452	-1.09603333455394	-1.07991956321011	-1.02652915664151	-1.04765613615841
"28973"	-0.620279561244693	-0.306532132770003	-0.76846627483808	-0.635033126508685	-0.571605326025121	-0.394474852850712	-0.599565776323635	-0.757779569325745	-0.537412296362923	-0.548161670669889	-0.60935206772657	-0.657937012510272	-0.534002666576557	-0.481127704072667	-0.53838966971871	-0.425309347467041	-0.675856216726918	-0.326696842892776	-0.654483956265664	-0.573513664956336	-0.533208272269018	-0.585943315877678
"56945"	-0.492637320881074	-0.619944131547756	-0.63696449011286	-0.580964740323852	-0.621431861571934	-0.631313413349313	-0.619063342208905	-0.809435865473336	-0.685229387657194	-0.570635431072014	-0.507493326348631	-0.549625851509089	-0.462096104178706	-0.554987201534898	-0.536006926879759	-0.695571220766382	-0.496228333898573	-0.343394343371529	-0.829428401687558	-0.674494664020677	-0.639842356018259	-0.40859703694977
"8897"	-0.065028590072021	-0.182993890461497	-0.320176612234691	-0.213433010569935	-0.273584762141913	-0.286412492793857	-0.206371889738174	-0.16721535717881	-0.273255870687751	-0.191982426735233	-0.123338022492556	-0.253274258201884	-0.0627917409073465	-0.170999659768357	-0.294763886347158	-0.0970494002905575	-0.212485263179335	-0.276020332208063	-0.178959079210819	-0.299959684089804	-0.320589648635168	-0.141911117939909
"653784"	-0.0319039551036384	-0.269200214100526	-0.23954541313028	-0.168582612435823	-0.334759438304929	-0.430377288801105	-0.244986480228409	-0.187748877796138	-0.288689586243865	-0.260983930758005	-0.182503215150315	-0.259586585089917	-0.218456766948117	-0.151332364236485	-0.27883117479224	-0.214239419066094	-0.224164434145316	-0.257550473578005	-0.370020313575578	-0.265028117758596	-0.247756676013862	-0.341584958377327
"51068"	-0.723632371175633	-0.66725329359948	-0.949331306800172	-0.934001709361842	-0.880285721730659	-1.02927006671129	-1.10796594340162	-0.994473401223618	-0.969743971199643	-0.984885620101916	-0.865539852828627	-0.891203833642858	-1.02844057330255	-1.01861518234654	-1.04495473325581	-0.900135925453129	-0.936074195010441	-1.12888450983719	-1.17040663087137	-0.987723022683276	-1.13402220808551	-0.748282859358962
"400735"	0.131109116690459	0.232348412328546	0.358874239325379	0.250297563260272	0.184347960139872	0.128252205361678	0.227957667626734	0.264137655962751	0.262188057329031	0.249685094812734	0.242266118001204	0.232753694376087	0.307400666167624	0.202576267096428	0.194667026099117	0.245106690895141	0.276902588169196	0.21157146445037	0.362710695395405	0.25931377599223	0.320384212638392	0.285742864616586
"9028"	-0.148491030288609	-0.0935556347532836	-0.157496444913576	-0.105359209181468	-0.239037772714817	-0.289315128522594	-0.198837834322538	-0.130700320815545	-0.213577408584284	-0.133895946211861	-0.148532534343811	-0.257839270871757	-0.190728613988708	-0.201736564319264	-0.167473643525399	-0.0498564005675106	-0.166914794615786	-0.261193288827031	-0.15233442394351	-0.186854073249763	-0.231711936242077	-0.146609306420036
"23216"	-0.00999524501264086	-0.0121084512356248	0.11456504538344	0.0802134332792473	-0.00761753677008244	-0.174507952033611	0.0878655288879804	0.0430802864344864	-0.0844121719100945	-0.0173255230184844	0.129372924337604	-0.0654108770812364	0.0377270802553102	-0.0452243611278971	0.0944471641678817	0.0618912936456325	0.0197504257245614	-0.11322062213737	-0.0978922797446603	0.01888228216303	-0.101109530553085	0.0239912695034873
"729873"	2.10580081321654	1.9973037361376	2.03663833654169	2.10938409579875	1.93920126837785	2.35542981006776	2.02455816638371	1.75295445420933	2.04053278681672	2.1042936264277	2.21748626661654	1.99834210200548	1.99337578006481	2.12801237140822	2.024223145192	1.88511458798129	1.82115518787607	2.00505180405655	2.10589263860321	1.96871332699557	1.98945197172311	2.05038969295329
"147744"	-0.131189210326809	-0.149552562742836	-0.149195648442078	-0.247782201042128	-0.247159253885495	-0.316967525023258	-0.243636875171938	-0.131879349075634	-0.273129921460998	-0.127488734976645	-0.0495543335229349	-0.11719104172096	-0.0522591470655525	-0.119561613919769	-0.208521821221427	-0.0771182690674655	-0.181580080655856	-0.275627961563386	-0.237742359963227	-0.164332654454599	-0.180138792142884	-0.15757414626292
"51504"	-1.36043653212268	-1.06430578613456	-1.33644314424709	-1.33648557461042	-1.22789759604065	-1.50986473851946	-1.51002689230045	-1.65362159556441	-1.48778507230485	-1.47853507146001	-1.44829328840748	-1.33180919933497	-1.3850058272565	-1.37917295880466	-1.58547996923671	-1.24425969462548	-1.36116809027005	-1.5195698724196	-1.6427587418073	-1.47771677966327	-1.42843606032404	-1.34711388755015
"54663"	-0.868790300614239	-0.99168491183494	-1.14204817618462	-1.268872628198	-1.07801910471519	-0.975912934779293	-1.10493691912251	-1.15641591650249	-1.14323356724583	-1.18132539066498	-1.26952594474723	-1.02524898487001	-1.14601725307497	-1.10541388123291	-1.26087990266539	-0.954933592265687	-1.21446826931351	-1.163295656521	-1.17222060852459	-1.2228896321336	-1.27101440330778	-1.19925513336722
"79968"	-0.133468447810856	-0.0904584409465297	-0.180438341166221	-0.245540901037823	-0.0931158356395848	-0.136115318323789	-0.174738272155987	-0.0914121653436778	-0.154001833448513	-0.162440327947415	-0.100449745225048	-0.22162851369611	-0.113725499849789	-0.16099329910752	-0.255276936400937	-0.120444931093945	-0.194969160945174	-0.21440166052867	-0.233455523718214	-0.198774847882984	-0.186405309202098	-0.200062854059634
"51067"	-1.03169194791593	-1.13013610143094	-1.2760142663022	-1.16004385015977	-1.02143175035745	-1.04963759700107	-1.03430347890112	-1.52708163829342	-1.16843561966187	-0.998978200027804	-1.09871537528788	-1.00247141379197	-1.04989013375366	-1.08085410076158	-1.21482685414988	-0.871018712683783	-1.26401045612625	-0.918028169722969	-1.5357096385008	-1.22346096432324	-1.04339109915333	-1.24012506036527
"7554"	-0.0744221366481477	-0.033228283788849	-0.202662781080336	-0.0674802377123024	-0.119548386733669	-0.0756267563571697	-0.180323978508384	-0.122737734495544	-0.104297232151165	-0.0235851869055289	0.0831822194949487	-0.11825776487904	-0.152833368155269	0.0387204995405895	-0.0869463312187707	-0.0586444882955764	-0.0418656454282461	-0.184206107725357	-0.210299708009586	-0.172808302584206	-0.247268782865905	-0.0912863643288052
