	"ACH.000070"	"ACH.000113"	"ACH.000146"	"ACH.000198"	"ACH.000246"	"ACH.000317"	"ACH.000365"	"ACH.000463"	"ACH.000550"	"ACH.000632"	"ACH.000770"	"ACH.000787"	"ACH.000866"	"ACH.000906"	"ACH.001274"	"ACH.001300"	"ACH.001735"
"56052"	-0.827697672848563	-0.542823210174178	-0.528207834182353	-0.676263120461746	-0.439054165433132	-1.07705176362667	-0.846865402690604	-0.991045138914148	-0.819949709411191	-1.02287764800546	-0.611340487120785	-0.817037062717136	-0.780176109335518	-0.821203484994184	-0.717298918801326	-0.711481054113957	-0.638660584354986
"317"	-0.036692954677226	-0.0764817539366794	-0.180767188216821	-0.0737687445996005	-0.0545212849892789	-0.183987376504462	-0.178068734234395	-0.0949415029030606	-0.208552977954345	0.0396457308908984	0.0235242754148392	-0.0252584197375274	-0.0941877024450941	-0.115342712847279	-0.134670540513919	-0.0884238655231497	-0.139389744697422
"529"	-0.864831673381084	-0.743741477222539	-0.758647575510169	-0.731079860492585	-0.643845348063678	-0.976759607539139	-0.773977880638734	-0.61547677518228	-0.733532443237901	-0.703255620944058	-0.826258779195629	-0.833140494375861	-0.744966799754505	-0.713574236993842	-0.778546760024714	-0.661540555247208	-0.761752834677751
"54955"	-1.45277294653969	-1.30655171377211	-1.26853475605695	-1.28249785599818	-1.28629076082199	-1.93187914748744	-1.48912672386417	-1.54659762429448	-1.64688095260886	-1.84490526414664	-1.41964827962891	-1.6528503499368	-1.47185003249769	-1.63712048539507	-1.56037009851995	-1.44719847873832	-1.4002029554877
"64793"	-0.402446651470373	-0.377474780144387	-0.45531706164448	-0.276262675007952	-0.373809958785975	-0.472740357241167	-0.303871765290728	-0.430759319055064	-0.564144727616412	-0.364463081376139	-0.481442296648835	-0.215871002213856	-0.355287179449763	-0.437128808298334	-0.378346500904983	-0.548688180068166	-0.549521711248594
"84916"	-1.30725150864514	-1.15134237129032	-1.45720108285295	-1.2846174906597	-1.30341126619031	-1.73441379407211	-1.3758267103971	-1.35093774203866	-1.50596798686231	-1.77811542730093	-1.35621629423408	-1.432683505668	-1.56321901539786	-1.41932904859726	-1.48689837578845	-1.49571301699299	-1.43503138535262
"51163"	-1.4577382721299	-1.4141701191568	-1.52413750429205	-1.27814187876746	-1.40566401052477	-1.81010194601082	-1.50061544680408	-1.49688755490304	-1.55015397118398	-1.61686375180836	-1.40304946661148	-1.53477134617077	-1.43913306860032	-1.42073963683184	-1.57092218246667	-1.45199107869944	-1.6296091947462
"1825"	0.0731395994053297	-0.0858303258318465	-0.0967235337625815	0.0349252384585704	-0.0435571489805683	0.218213946546331	0.0782854920981906	-0.0737285998411318	-0.088008913724458	0.13625753497365	0.0320630430026521	-0.0750951475610956	-0.0336791428646118	0.0216552980822396	0.100086425019383	-0.0829270928690725	0.188615679059453
"114625"	0.0393401172736822	-0.0622932137749571	-0.223749355543718	0.0524715875167686	-0.125269419845636	-0.183338531544237	-0.0885209703042254	-0.0258309245679849	-0.0965426913659811	-0.121208765267232	-0.0128015798367194	-0.0405959534051424	0.0366086679040954	-0.0631716683016016	-0.0983339971600373	-0.0498140734176995	-0.0578586357265809
"51725"	-0.0850660869921062	-0.0893303443045566	-0.0512456880730933	-0.0398893402011704	0.00450179761742233	-0.117813745909822	-0.0577573425270112	-0.00633158930004645	-0.0228219843658955	0.0404362923681287	-0.0836915710829745	-0.0234998144495031	-0.0560083141281084	-0.0866390744025554	-0.0803698968505893	0.114891846065189	0.0786915614546198
"3157"	-1.19164500007168	-0.809893940197345	-0.965218523240375	-0.828511123807996	-0.737965090393106	-1.03978305250363	-1.00171345930444	-0.713935677753074	-0.91642725525107	-0.931818859326153	-0.897686848859	-0.807869180499976	-0.918400984918437	-0.7873470236493	-0.858519317152702	-1.05170676607508	-0.89829694736831
"3313"	-1.26370062137871	-1.21433046756328	-1.10790585681928	-1.13356466844982	-1.10044275253445	-1.43992351807247	-1.14498663809065	-1.12266112375913	-1.28290469079557	-1.18056824574608	-1.22229749609957	-1.14797194015701	-1.19812438647106	-1.15418723899201	-1.13086595439354	-1.27868046501481	-1.15395981548137
"57560"	-0.17618521764555	-0.174923689622154	-0.186775965670056	-0.143544943204093	-0.129743727112977	-0.218012129212309	-0.23846194283939	-0.141381307061586	-0.192811148376465	-0.0531034218384487	-0.1810364598238	-0.207834057089386	-0.159616722561416	-0.154768245484719	-0.244208378820716	-0.153458753764163	-0.138792938034254
"3671"	0.0704888383719632	0.0690998940399628	0.0758084856449386	0.0096326545123717	0.118761257228896	0.144575433885602	0.0398588989992973	0.0767182399936288	0.0225275230184813	0.0563652627547204	0.12309597847439	0.0110721979093005	0.0337966678351786	0.00789054954831632	0.0812807283791069	0.142684811489151	0.107487638185622
"3675"	-0.126115879048055	-0.0392251582323099	-0.0183775852341703	0.00205062112720724	-0.0716866331554268	-0.148168460802598	-0.00878087877103463	-0.117418885065554	-0.0705694084985292	-0.0871697109587255	-0.123188296575124	0.0696870557301914	0.0272572284289441	-0.050090751572545	0.0732444432505951	-0.0296694729431394	-0.119650634022272
"54674"	-0.0614322439152804	-0.033222622936991	-0.0849349411866796	-0.0386109015525615	-0.0346907609366018	0.134479679416789	0.0293747698976309	-0.105168789625581	-0.0988106902239597	-0.0341355044548571	0.0940697975959514	0.0259228341855852	-0.0803529217954789	-0.0864222990899637	-0.0781599939161088	-0.0986720973888225	-0.011830060303081
"4173"	-0.857402321556263	-0.855014191761676	-0.857601973095109	-0.789455334114954	-0.983762356978836	-1.00825671555544	-0.902504317137079	-1.09723076995025	-0.910072874962641	-1.14667300131034	-1.01369187553976	-1.09465164321317	-0.964736978806427	-1.05691581240834	-1.11038697683352	-1.11272514886443	-0.864171714813475
"390168"	-0.0382664541369686	0.0	0.146990247975303	-0.0391615983184251	-0.0272280306824579	-0.138244843946593	0.0631467620493474	-0.0758939784358569	0.0643510497053198	-0.0285926252089262	0.0575551920011977	0.0963159826294243	0.123572526938515	0.0568298147644752	-0.124240365028358	-0.0185058602710307	0.136816170747867
"5359"	0.268705675850372	0.0951554690236349	0.119243510840268	0.097310460580355	0.0671027527977146	0.16355730763518	0.134777075564178	0.103489433020149	0.171842291425878	0.168257294237218	0.168810916262367	0.16833315149479	0.0919599326430608	0.0823944388107796	0.127327251914621	0.227720960450741	0.149290900005531
"133522"	-0.845310456524567	-0.527631832103421	-0.744206585862803	-0.718836766336916	-0.610828801057071	-0.835796991448159	-0.667793865888749	-0.611910883267932	-0.617852138202453	-0.619369019999758	-0.85560185376463	-0.729926742991966	-0.692868858583088	-0.700737169004376	-0.620433522845884	-0.949128983684678	-0.69436913919324
"5500"	-0.623801999836369	-0.436600393683883	-0.573109681243107	-0.399049816768042	-0.612859737807757	-0.745653653839979	-0.519873755826541	-0.603126110522236	-0.527987898287813	-0.538864216507577	-0.642553519192145	-0.520030879286724	-0.530847148153042	-0.488201516635621	-0.544975459355835	-0.630217572058322	-0.782973357653085
"56980"	-0.560796036894922	-0.560193409453089	-0.471761628903336	-0.466050753050804	-0.560421501685944	-0.654722770974144	-0.696185799108813	-0.531301669754012	-0.564102193102473	-0.591695269523244	-0.613344593951616	-0.488799121910547	-0.545798945956248	-0.641964174011403	-0.585867991082395	-0.670186925912289	-0.568414994957811
"9317"	-0.023853698189059	-0.0557040606385293	-0.0787923831788468	-0.035122817540359	0.0812808764194821	0.127622919062289	-0.0435667634810555	0.0520362548027194	0.0419651912805904	-0.0741463033838278	0.0564318966639789	-0.00599974563408881	0.00795237376568434	-0.0350727729726001	0.0207835327603792	-0.126433506157605	-0.0787481051968278
"51458"	-0.0935141111153213	-0.0419745303890863	-0.0623870810189112	-0.0855499513095955	-0.0167089089159787	0.113490163918601	-0.0900178972263003	-0.0400808496686547	-0.186636321593326	-0.0449586248801866	-0.127333831138305	-0.105256411098224	-0.0762160000895803	-0.0525333735743195	-0.0298785008913978	-0.142778859870802	-0.085745764008815
"57494"	0.0182191684121594	-0.0739769728268097	-0.22580985497576	-0.120287221752075	-0.139999918957878	-0.273155670385212	-0.192965831487337	-0.215636166046957	-0.244296408515397	-0.284028037236718	-0.165454101718035	-0.190813864095496	-0.205853651333431	-0.167712039642462	-0.102159485181256	-0.121258134468886	-0.154599024286329
"6301"	-1.83370342768762	-1.57161820830199	-1.68821672273806	-1.61481900053728	-1.53446196808769	-1.88704244813457	-1.51023223134608	-1.48202942509868	-1.53360591337655	-1.70150421829636	-1.71340458433294	-1.62350342796505	-1.5946079015973	-1.55355032076924	-1.42802772199998	-1.76678130949355	-1.64569183377001
"253970"	-0.0489831327674416	0.0216102608051563	-0.00656555630052729	-0.0135528880941161	0.00370751952047834	-0.158579235942162	-0.125619245670673	-0.06684144607942	-0.0556949862460548	-0.0467693392500169	-0.074655841161754	0.0341391668270913	0.0510217360081799	-0.0145194366324851	-0.0554133208146957	-0.0634413484977098	-0.0302880953178274
"57464"	-0.0470126557907309	0.0143368535456351	-0.198093985673538	-0.0618954503737167	-0.0679841707502536	-0.299931802338535	-0.0283328786857985	-0.0921513744995995	-0.129282163655549	-0.0926186345828884	-0.156568937339744	-0.0916281762467595	-0.126324779533145	-0.0794021142740106	0.051040865529517	-0.184705683170505	-0.140493661510994
"29091"	-0.0172592862432942	0.0305963518762701	0.00488637485822237	-7.43134050590636E-5	0.0112305016350155	-0.0912796961788709	-0.00252068108556863	-0.0311479664183369	0.0626639283349752	-0.00603308986268759	0.041186159844468	-0.0118057316404729	0.0536484186694979	2.24597746121483E-4	-0.0329776984189195	0.0795746496247816	-0.0160440710533349
"729873"	2.10580081321654	1.9973037361376	2.03663833654169	2.15217072202921	2.1098105681284	2.00891435826907	1.84788306449643	2.03861113165674	2.2188438299134	2.02561528437375	2.03339887021624	2.12006132485201	1.91371558819445	2.03388241824264	2.05834720413285	1.84017501869441	1.89129174259254
"200424"	0.105507614444804	-0.104492441819622	0.0288079524050406	-0.0214672622777032	-0.0165957798297292	-0.187302547820364	-0.114257427535866	0.0313793721608696	0.0452127890744656	-0.0490083612760693	-0.166790782598536	-0.0560903938368317	-0.0482287936315631	-0.021183736445473	0.0227230534292822	0.00393971465025535	-0.024744831163601
"25907"	-0.0573641879428564	0.0437805974327965	0.00488271016803486	-0.0776466956018334	-0.0739687849162637	-0.0666073693901827	0.117243347795034	-0.0415031693229291	-0.0970314500649528	0.0212951470952325	0.0958078236361288	-0.0652791733656863	-0.0319909295205404	0.0047428741789379	0.0299668103892928	0.0932132437121662	0.045598538510731
"200728"	0.12731080660888	0.104042116046198	0.0279530629082791	-0.00414260619727671	0.0652603151115174	0.172909861704395	-0.0161187214777269	0.10107924440109	0.104461834273677	0.0190608618728773	0.0699110801590872	0.0363373780951166	0.00864578891880391	0.0436962980783276	0.105382759863824	-0.0665571202055647	0.116291189289527
"51504"	-1.36043653212268	-1.06430578613456	-1.33644314424709	-1.13668147915313	-1.35864246109103	-1.67839043604572	-1.49067770432328	-1.43633850842427	-1.48878087393577	-1.55838008372216	-1.34949539892887	-1.38563689636542	-1.35358186320412	-1.4348970514528	-1.28587795281274	-1.3947725529491	-1.45602102871917
"51605"	-0.328451645645859	-0.267876944275168	-0.370374669157772	-0.232759043938034	-0.342734860947486	-0.360142726054176	-0.330671573553052	-0.439923060516509	-0.300341291366209	-0.356150652474754	-0.306152144276691	-0.416510786455369	-0.344619488629772	-0.379711320286517	-0.376151043393884	-0.354208004735643	-0.440057552289536
"7364"	-0.0537598616301033	0.100810056884698	0.0486871303242516	-0.0415323760953646	-0.0186616307791916	-0.254880851186528	0.105512426032008	-0.0363248762106191	0.0740627014983563	0.0142875695207814	-0.14936136363686	-0.0278886966517875	0.0608924121557966	-0.061071428708697	-0.127309350755723	0.0199995481656517	-0.037423930474441
"9278"	-0.0964044303334697	-0.0726473104338066	-0.0494741034089389	-0.076872068417154	0.0357759250171626	-0.101094842789762	0.0137540824123428	-0.0338279428482252	-0.0425204287790186	-0.018044914879518	-0.103193560358258	-0.062820647012985	-0.0186466809833448	-0.0630691412812957	0.0235749971708118	0.0520151772795215	-0.081174570365633
