	"ACH.000127"	"ACH.000215"	"ACH.000221"	"ACH.000222"	"ACH.000244"	"ACH.000248"	"ACH.000250"	"ACH.000265"	"ACH.000324"	"ACH.000397"	"ACH.000475"	"ACH.000476"	"ACH.000484"	"ACH.000486"	"ACH.000517"	"ACH.000528"	"ACH.000608"	"ACH.000649"	"ACH.000653"	"ACH.000766"	"ACH.000768"	"ACH.000788"	"ACH.000791"	"ACH.000802"	"ACH.000811"	"ACH.000882"	"ACH.000906"	"ACH.000932"	"ACH.000947"	"ACH.001048"	"ACH.001061"	"ACH.001067"	"ACH.001275"	"ACH.001283"
"157773"	0.211159230356746	0.167753013597595	0.210111718971686	0.249131939441949	0.132156391995799	0.265223466782774	0.318053894645892	0.247020827757409	0.0638455479421258	0.0744318923307356	0.177902373654273	0.203847458299123	0.230941412052874	0.0961218421594641	0.132203273773522	0.116900046881803	0.13172558051914	0.201665683339012	0.130786875166913	0.211532065135434	0.283205080542856	0.160375042264812	0.205901807100756	0.198222166685113	0.0885944762601348	0.165013628822705	0.0614703345753902	0.117074357392606	0.090493709516792	0.15682964639505	0.227092960758905	0.180394742155235	0.165965423124748	0.081602960059981
"283229"	-0.0865072438641095	-0.0596717854236383	-0.00368052515916036	0.0564860306817086	-0.0408925227757393	-0.10011065227692	-0.063581314108883	-0.103035117332943	-0.0856207426751053	-0.138796713242448	-0.11279775260482	-0.225502521640761	-0.145381616485922	-0.212295523343121	-0.0672937030259847	-0.0340765126347498	-0.135462061997817	-0.116939060967582	0.00468689321813838	-0.102449858681494	0.0133313483582523	-0.144109358295138	-0.0178915992833916	-0.0975372943847403	-0.0260964554703573	0.0339788039462117	-0.0492300372743695	-0.1579372318182	0.0611804158669511	-0.0910047999786075	-0.0778026728728714	-0.133736866151281	-0.225643960286477	-0.0813243402819779
"1479"	-0.717967944971841	-0.69710966073615	-0.579476221831392	-0.527092038129445	-0.797286665821272	-0.735100923863605	-0.844295487419082	-0.551210767974469	-0.865801161816478	-1.00063128616917	-0.761494777880644	-0.60459440882747	-1.03395668260937	-0.712436394916222	-0.9599620278257	-0.786997125127215	-0.83954856775481	-0.783758323422624	-0.680102841040886	-0.846919139879857	-0.846916064079244	-0.853600448462076	-0.815067379467013	-0.903293744157196	-0.800352793113043	-0.766458677707838	-0.672390076027077	-0.469172636273875	-0.669151525690287	-0.893191921260223	-0.766248696901748	-0.663076996990479	-0.80121624228776	-0.787542581434468
"9646"	-0.639061169725245	-0.599105873856497	-0.563366231767409	-0.638914843956674	-0.805433369487191	-0.538827036066847	-0.848929262166839	-0.599378086582469	-0.71351073933607	-0.656097025335864	-0.430665176755391	-0.791063269356079	-0.786411226521373	-0.624965444136214	-0.691482909606849	-0.669635942848961	-0.517926515521991	-0.61093847293088	-0.838742961006545	-0.750969054944782	-0.63369188891428	-0.745312947783846	-0.628941854818798	-0.723560816503926	-0.634832157092652	-0.595038769702602	-0.481067323747713	-0.654100352614169	-0.54376544616523	-0.565467179938739	-0.653863592138623	-0.627982732256369	-0.580369049560882	-0.854473402008756
"245913"	0.260936198983039	0.246184160097431	0.192296700038599	0.0247726079036592	0.10101897934361	0.0892057529357957	0.162543737891785	0.144411665611417	0.227897447756001	0.198614115215309	0.213862993121004	0.123026829837128	0.143739591624356	0.193448730115383	0.06332313828745	0.142245119576832	0.120810432621247	0.125721474125785	0.0881890719674331	0.157340460780384	0.197786839352652	0.194241468857416	0.140248200556441	0.299436754302201	0.194729374707706	0.161505490304054	0.131859705905207	0.106808240574987	0.1034752887722	0.151356509787712	0.06815985157915	0.157436895839868	0.0593635195077117	0.0176659928191281
"1965"	-1.6441557060327	-1.62630157231026	-1.55746186179423	-1.62202669783466	-1.5695810353581	-1.39078503115436	-1.52692494568149	-1.41116403975383	-1.44004846906302	-1.4432161677028	-1.56600119896917	-1.5341298890246	-1.54167888323508	-1.40691361605855	-1.52498196724127	-1.53954238452869	-1.58432605486125	-1.51488421156795	-1.47415028252452	-1.53262467642989	-1.4338854099777	-1.62162780304577	-1.4218313446169	-1.54638044357414	-1.52623472562981	-1.40110322557235	-1.47129226181378	-1.35798732648447	-1.50327504679746	-1.59935584907226	-1.37716384988275	-1.5608511554454	-1.28679426611941	-1.5029590249046
"5393"	-0.534794568579953	-0.552247503073338	-0.325562625151479	-0.499369194746338	-0.369259784365308	-0.668743195410227	-0.392286986501744	-0.568482734439088	-0.502950953870945	-0.347429730177877	-0.522279974886127	-0.465498285785997	-0.286082768885414	-0.628465948425811	-0.511690218225433	-0.495970120121109	-0.444105207505918	-0.460073949433719	-0.492730145930556	-0.453376057560946	-0.416836622746754	-0.613746387368506	-0.412962690372738	-0.41450695811305	-0.431010172357352	-0.419997931897562	-0.557268004796177	-0.376469703363878	-0.422513245116299	-0.531026860260212	-0.563333536932991	-0.453879728972431	-0.410710468286324	-0.33137461713117
"80013"	0.0302974876353213	0.0695666025233222	0.177222029900639	0.152333940902254	-0.238963369466113	0.236969385945069	0.138454540831067	0.165614792213581	0.043600789638701	0.0630006681722753	0.0578105378509333	0.205018250460697	0.0875132300303531	0.0893511249863056	0.0652573685477384	0.0815314057665938	0.100568157792339	0.0990707397853959	0.105181838239389	0.0925303035539227	0.0981723068691509	0.146761083574153	0.0945056040140571	0.0686454764916737	0.128418886001019	0.140462893805003	0.114879626771393	0.117772869971572	0.148446623911872	0.0567483826188522	0.0696804394295736	0.00998352979647226	0.117040396778876	0.08504718484318
"129804"	-0.103524135945935	-0.0628348251259876	-0.0866703439450155	-0.10757233940656	0.176348286549508	-0.12710778760505	-0.140999143811582	-0.110708847060842	-0.0453790217042691	-0.0435004532411556	-0.113338587281968	-0.00214524530941506	-0.0486130234017573	-0.156583378629557	-0.0534360365422787	0.00349244866775352	-0.0596544944954758	0.0338128615619601	-0.104968423250718	-0.0876578579163883	-0.0685062122708238	-0.0362188886771346	-0.136870905581438	-0.179572532628211	-0.101456679067299	-0.147885088103334	-0.0874678324467326	-0.0549303261383212	-0.0230551454518285	-0.0585920295797978	-0.119813638432749	-0.0246293927436354	-0.144397719723649	-0.125643467648096
"2965"	-0.443140528950221	-0.594630397481427	-0.514705653907665	-0.615815341374237	-0.792469121915567	-0.384930731371304	-0.543602395462908	-0.638386919793479	-0.55935153503641	-0.610624352163851	-0.429679215824909	-0.518960789159442	-0.618254615295307	-0.474914582449427	-0.621965027088751	-0.708303915931367	-0.706539131251264	-0.765903686292329	-0.653593262373131	-0.606467383484145	-0.585776364430223	-0.727338108657622	-0.662160295935804	-0.733351233838933	-0.647185170185575	-0.513918881691756	-0.569739524647767	-0.480163051916035	-0.627001093606985	-0.713571064435619	-0.587843646443622	-0.561199204768506	-0.724217219884886	-0.748064006368905
