	"ACH.000178"	"ACH.000235"	"ACH.000260"	"ACH.000317"	"ACH.000335"	"ACH.000648"	"ACH.000782"	"ACH.000834"	"ACH.000878"	"ACH.001735"
"55129"	0.170964194808109	0.111833326372898	0.209103274855432	0.191144436348191	0.187364652476813	0.20889357709449	0.295054715810435	0.131374352613939	0.129186218293619	0.24328563821518
"347"	-0.102583775366334	-0.0433152785043578	0.0447576870857072	0.104215777424634	-0.123756304769557	-0.135981291059411	-0.1598856698966	-0.0258361900028232	0.0360163981879806	-0.121126467891739
"84752"	-0.156840475541091	-0.148317125853789	-0.132757144219801	-0.201963935533779	-0.175607453466404	-0.168843993162876	-0.0516198865700235	-0.247295708827606	-0.0431226093280178	-0.155708443900111
"64115"	0.143401411225353	0.108011787516154	0.0351129266394111	0.17233147790176	0.123564929442017	-0.119202298467247	-0.138554489301431	0.104993245340878	0.0584119915606614	-0.112601957755461
"57103"	0.0623692717292672	0.0372495849653797	0.0439367917357224	-0.118186541906098	0.108872112281956	0.147196755646187	-0.0255251074739229	0.0978745221656998	0.0551226897493605	-0.133900293250296
"1429"	-0.086776917566419	-0.00201400719872539	-0.0481120878168323	0.128285798608551	-0.197675564468193	-0.188829910572908	-0.0661322329362854	-0.0524656701936624	-0.0660199774258469	-0.15255036549432
"124936"	-0.164020474734438	-0.113536283577727	-0.104173651277547	0.120391454513996	-0.241952108832164	-0.181966645017759	-0.0982935691360887	-0.136438379215332	-0.117267238060754	-0.198815458784806
"23065"	-0.869069516201617	-0.856568316784934	-0.947297881266219	-0.951703939064907	-0.827051171959664	-0.795759585458127	-0.893171633024496	-0.956570123274005	-0.605138142256887	-0.938728840144354
"8522"	-0.167786597503168	-0.0918340281331954	-0.00836215865417788	0.118236448864193	0.170498745191762	-0.103428300155045	-0.0516249109812305	-0.261329627297516	0.0840520487420717	-0.169145908912231
"3026"	-0.0313016560453262	0.0379111304307797	-0.0640358197588439	-0.122715363143923	-0.128172483411417	-0.22403487740718	-0.00635458261411323	-0.192869632364908	0.0949787961873188	-0.19642680276153
"3237"	-0.269314019776963	-0.202950565755281	-0.284598939001112	-0.394586113931595	-0.208351047963846	-0.475766532625758	-0.437085977307529	-0.329500961413563	-0.144745104921884	-0.297816709290726
"8431"	-0.261601932631532	-0.200182087706562	-0.30352051899328	-0.308319980501538	-0.240734235905281	-0.259328588369787	-0.302998489759256	-0.295734871232844	-0.204571901139866	-0.360042648816418
"346528"	-0.348775968732062	-0.36425267880248	-0.439431747168202	-0.492190032413241	-0.326339612950528	-0.420378511731139	-0.318658221784825	-0.455677309779861	-0.346476695728495	-0.452009840018509
"57326"	-0.0384397412491009	0.0134865896449738	-0.0190362492319408	-0.203839362832012	0.204220752868882	-0.168655544804622	0.0263039662668118	-0.0721892057427443	-0.0886699021496816	-0.193183839269977
"51294"	0.248084520219844	0.101023614008183	0.191857125787182	0.251305766690295	0.267585170700406	0.233061460661223	0.122245162704815	0.292353939365502	0.0857954313488826	0.273208970118805
"11284"	-0.688216685487718	-0.57690179182829	-0.594614541752054	-0.595882666581739	-0.586974210578453	-0.655963965552489	-0.63064432783897	-0.722374844283228	-0.541888512760159	-0.587180457028702
"5441"	-1.5789150598036	-1.64700870700582	-1.62037042117033	-1.76660491543369	-1.45061190624717	-1.73852456163377	-1.58168180693315	-1.92923991257593	-1.53118316181314	-1.81947042014177
"116832"	0.0594719735779499	0.0664737402814477	-0.0046572466109084	-0.077536688900218	0.0147746690361715	0.00191352732587086	-0.0281959729652015	0.076562738545802	0.0124008607825823	0.0890898184759241
"10284"	-0.918833192846346	-0.871236008663073	-1.08610447418296	-1.37019804680366	-1.25429592856185	-1.06665039743655	-1.13900371560737	-0.97994362039536	-1.25253918974795	-1.31601828666657
"23020"	-1.6060428845097	-1.47483032054284	-1.72175516518345	-1.71018550472892	-1.50346657459263	-1.5999355671232	-1.5569469052258	-1.65781558459588	-1.43586411849844	-1.77596697619741
"6875"	0.192731604014887	0.156627464931285	0.191242911929866	0.256983166586255	0.280827330907976	0.22820062649068	0.188396116898528	0.191214674080376	-0.0848840241736605	0.239742984331133
"729873"	2.08500504265254	2.08761469391238	1.93691789776563	2.00891435826907	2.35542981006776	2.12801237140822	1.88511458798129	2.01199917363445	2.10589263860321	1.89129174259254
"10915"	-0.514031080353282	-0.509799660892798	-0.581712537991095	-0.61360206595825	-0.606321082748088	-0.60754347452753	-0.362211282887069	-0.523600074608237	-0.429832141148163	-0.669833389832598
