	"ACH.000013"	"ACH.000017"	"ACH.000018"	"ACH.000021"	"ACH.000022"	"ACH.000030"	"ACH.000039"	"ACH.000040"	"ACH.000042"	"ACH.000047"	"ACH.000054"	"ACH.000082"	"ACH.000099"	"ACH.000108"	"ACH.000123"	"ACH.000127"	"ACH.000138"	"ACH.000148"	"ACH.000169"	"ACH.000234"	"ACH.000235"	"ACH.000237"	"ACH.000238"	"ACH.000250"	"ACH.000265"	"ACH.000277"	"ACH.000302"	"ACH.000308"	"ACH.000311"	"ACH.000312"	"ACH.000323"	"ACH.000363"	"ACH.000365"	"ACH.000366"	"ACH.000390"	"ACH.000397"	"ACH.000445"	"ACH.000448"	"ACH.000464"	"ACH.000471"	"ACH.000472"	"ACH.000486"	"ACH.000487"	"ACH.000488"	"ACH.000502"	"ACH.000518"	"ACH.000524"	"ACH.000545"	"ACH.000549"	"ACH.000550"	"ACH.000556"	"ACH.000589"	"ACH.000605"	"ACH.000608"	"ACH.000621"	"ACH.000623"	"ACH.000630"	"ACH.000646"	"ACH.000647"	"ACH.000653"	"ACH.000658"	"ACH.000661"	"ACH.000677"	"ACH.000683"	"ACH.000699"	"ACH.000701"	"ACH.000720"	"ACH.000724"	"ACH.000725"	"ACH.000734"	"ACH.000738"	"ACH.000760"	"ACH.000771"	"ACH.000777"	"ACH.000791"	"ACH.000805"	"ACH.000809"	"ACH.000819"	"ACH.000824"	"ACH.000827"	"ACH.000840"	"ACH.000846"	"ACH.000862"	"ACH.000867"	"ACH.000876"	"ACH.000887"	"ACH.000905"	"ACH.000910"	"ACH.000912"	"ACH.000926"	"ACH.000935"	"ACH.000937"	"ACH.000946"	"ACH.001001"	"ACH.001028"	"ACH.001183"	"ACH.001228"	"ACH.001239"	"ACH.001275"	"ACH.001301"	"ACH.001336"	"ACH.001353"	"ACH.001368"	"ACH.001532"	"ACH.001554"	"ACH.001735"
"25819"	-0.0821358923264485	-0.268282380692159	-0.317397247387087	-0.223207083592247	-0.208326257642637	-0.280276865272959	-0.0728770456300482	-0.318086949478322	-0.287327897545331	-0.286270637459096	-0.301784222097496	-0.310049985368329	-0.155633744783634	-0.185295657983144	-0.37038754174114	-0.331741876881128	-0.218969211271117	-0.151973149224831	-0.313294301711314	-0.288766667074734	-0.303769180876888	-0.210108748092772	-0.155927906131183	-0.309280143870644	-0.275064680860921	-0.256321645990926	-0.347784266065898	-0.244003606784784	-0.427382138345828	-0.223928394435556	-0.355138742504799	-0.338720314107765	-0.247370599040886	-0.238820456914463	-0.241695707542905	-0.202889213421625	-0.124328421291468	-0.394036495630568	-0.286552060605236	-0.198986982167923	-0.273639297886371	-0.247729587946144	-0.407482841885365	-0.178405748885942	-0.265722561983822	-0.178032290118203	-0.236190184536503	-0.115375745918588	-0.266531098360139	-0.198501505420108	-0.329533105286577	-0.153818445033042	-0.2370940719501	-0.281654174898778	-0.219488607391727	-0.280537353114548	-0.391372081672224	-0.222068292384545	-0.229525888658893	-0.167193446825236	-0.365081093990137	-0.0653059052308023	-0.254294125779348	-0.222196473124582	-0.218918257677962	-0.313129725720822	-0.200660973052308	-0.3024121506021	-0.243985644535912	-0.176020230579535	-0.252088908752025	-0.237960811461727	-0.331465633769576	-0.345608511844482	-0.218517558312873	-0.277782351987087	-0.257682086354728	-0.203845496734049	-0.40736552801005	-0.199997333503238	-0.420702537544429	-0.125942655406812	-0.360336650440925	-0.249650004781926	-0.325378345293331	-0.334749029868695	-0.140851091478761	-0.339168008073424	-0.157489092899106	-0.197909936850893	-0.250296965595831	-0.201568042121025	-0.143442094257637	-0.199488444137075	-0.230183241593819	-0.190255790399304	-0.238100799136478	-0.237911897914051	-0.0099283542476883	-0.42053731839211	-0.203052704835882	-0.241340660176039	-0.142843512512758	-0.21361099328287	-0.230648732090567	-0.233349312493723
"1265"	-0.379651993949068	-0.36899086808968	-0.555562595332388	-0.584154232830008	-0.521855526627656	-0.669567182975672	-0.539087780526516	-0.383774264502441	-0.42022538500984	-0.494784868367559	-0.432767834373305	-0.455957049555373	-0.477165914433091	-0.580587013237043	-0.44898527924339	-0.624234133162316	-0.495167332697526	-0.455525643139297	-0.383600885178776	-0.516472925197322	-0.4837217940691	-0.68961848573513	-0.433788336270202	-0.590131687321867	-0.346857025538001	-0.408616359125104	-0.468880696624356	-0.510717935191673	-0.351905049165932	-0.388523006548676	-0.482439168357674	-0.397242887840928	-0.574416532560459	-0.508625964548697	-0.526584371624522	-0.39800404462145	-0.706287963372127	-0.493040120910792	-0.483756950218696	-0.555393876595323	-0.351443578719541	-0.387081990939798	-0.484190900336126	-0.304256303296061	-0.467341076241005	-0.521616496603414	-0.530408361436023	-0.350244855744527	-0.456628946533797	-0.564699698794344	-0.629776650916226	-0.61143927539024	-0.539900411158954	-0.605052041365747	-0.390927896526845	-0.50419917922948	-0.41261012401934	-0.519195184350837	-0.491074946587215	-0.554288575704312	-0.527886184625687	-0.447710446204547	-0.4532282311894	-0.376659001168349	-0.398724389432379	-0.528363944695667	-0.422221856185439	-0.463282382134723	-0.60412169926581	-0.519550393395413	-0.497143223876556	-0.357661756782301	-0.558538282771765	-0.490384551399654	-0.520999573669032	-0.601773418664254	-0.464113320151188	-0.614486855163797	-0.508401687713941	-0.480440815021734	-0.527888290820717	-0.475889728190605	-0.595225400979037	-0.594183027672939	-0.33916351905659	-0.373944016841967	-0.318906756761427	-0.466827320981903	-0.592265487559509	-0.620901000971367	-0.369310902841367	-0.59026625242374	-0.470708251620236	-0.623748698283347	-0.512939635970819	-0.406821607873314	-0.407192887932627	-0.484711752861959	-0.389329280643435	-0.397463556508476	-0.374663909597252	-0.627028900275433	-0.585788308579447	-0.489215408975509	-0.504582414741283	-0.621728600686786
"51596"	-0.158640897651678	-0.21912106366771	-0.00693558464137688	-0.0727401135194025	0.105225601939035	0.00310877483122112	0.0274698613778252	-0.298911008999758	-0.0613694658442124	-0.108599105075086	0.0368412000826359	-0.0472828241009006	-0.0706940790924895	0.0437680298931369	-0.0617186731756874	-0.0809119997742382	-0.0612258957556439	0.0355881910061808	-0.0723780827366293	-0.00845242700765482	-0.0671153175441521	-0.0600465352686103	-0.0605305758962515	-0.11154117434144	-0.119018784760019	-0.0529672607406379	-0.173026251414977	-0.0738844873929734	-0.186598338874031	-0.129660087711055	0.0751524000586491	-0.0235082851911137	-0.0848340394176872	-0.0169982268571473	0.0317412239770278	-0.13474510199994	0.149590274807167	-0.154116889933997	-0.049060068282817	-0.176510356104526	-0.00398703547080033	-0.083735822710553	0.0257056459208676	0.0126021482246084	-0.141867052729295	-0.0805382469159791	-0.0976788720989481	-0.105809488605964	-0.0396214230620436	0.0108372793626753	-0.0827527764658341	-0.0362281542191117	0.212010383714163	-0.0134457484976458	-0.104251600645375	-0.0286880138092175	-0.0712505695198481	-0.174101908683355	-0.0651032373034782	-0.0504739200282274	-0.0767917344631163	0.0296594770769455	-0.186993079357432	-0.0393083874873252	-0.144270627319992	0.0682680219088517	-0.00387133860442632	-0.00380222414697322	-0.166157654035593	-0.183654997086164	-0.0502203428039693	0.00640789151226411	0.154401353714461	-0.0972744163210732	-0.0558204770150937	-0.0943520043076095	-0.0829975198798551	0.0611638614968612	-0.0044444640932112	-0.0186646097826033	0.191699054541319	-0.136424931399993	-0.0316358835929239	-0.0254592838722099	0.0138629516713681	-0.0894971544018825	-0.0583058179585453	-0.0569266005102591	-0.0461420178861808	-0.12991585051847	0.079396198169926	-0.051019735721293	-0.0885185888954131	-0.0659817095392568	0.00275737253948442	-0.114221434744708	-0.0273264597719172	0.00476610218626113	-0.0745945824311478	0.0529331067436434	-0.148833225259331	-0.190132198061539	-0.0529417553703823	-0.17028490538291	-0.134497222369713	-0.00476373101708353
"79901"	-0.208320667410967	-0.191550998797938	-0.483688686748437	-0.0888963202705607	-0.0869506175528104	-0.118855887771123	-0.189806447745295	-0.213291069097105	-0.105818629569823	-0.344221435091319	-0.189703237413774	-0.20224635740212	-0.174904881895983	-0.190405873465244	-0.0963774400265974	-0.105579454437265	-0.160628666499956	-0.202681983689459	-0.252321977817317	-0.185656154792938	-0.203309569395016	-0.246308003384287	-0.129567470507334	-0.186017104182351	-0.210410013536192	-0.222630836367881	-0.106545137594507	-0.116316383464089	-0.117250489201472	-0.341970642107857	-0.109342518556269	-0.202919070490798	-0.170768618117118	-0.110280851946549	-0.252395566887179	-0.164476295637933	-0.184107133064796	-0.0939869700392009	-0.186972980328059	-0.191770672138705	-0.124804021983006	-0.20815551645781	-0.264885400613601	-0.180764150000277	-0.112645257883723	-0.202615391614045	-0.16197236447177	-0.148824207489485	-0.114040817679117	-0.162860844340364	-0.170613575119347	-0.143606901653635	-0.179783984839553	-0.218689469777485	-0.112126362971507	-0.189534162883454	-0.0924749904858232	-0.231334676778033	-0.137807992527546	-0.173413787010895	-0.176345774189645	-0.121237297617914	-0.348190576481451	-0.162473391196309	-0.207055358415664	-0.11651120139164	-0.233312570680132	-0.338312695258903	-0.347879698483949	-0.0965259905486596	-0.183028302781384	-0.201614259221911	-0.0414061939631734	-0.0520316003636777	-0.0924447485383691	-0.104097595854552	-0.192709316344281	-0.14643560250793	-0.135489039018564	-0.145471360751083	-0.281519974475346	-0.244231792760116	-0.0662983746232373	-0.0817444324459106	-0.182088831274466	-0.178117275157012	-0.0552113004517001	-0.196766704776534	-0.13466934014587	-0.405862167536359	-0.376119605489422	-0.106432449512169	-0.0724641664238594	-0.105030103824825	-0.19792868610238	-0.140875812747388	-0.0704809435850958	-0.239124888114397	-0.219130637008857	0.0245094039647778	-0.280151254093804	-0.241810965048337	-0.1837194099656	-0.133018842432896	-0.20585419019553	-0.170568943369025
"51473"	-0.152149597542262	-0.337505671879536	-0.209561456935152	-0.0737680862440464	-0.227319405815278	-0.155098270612398	-0.261862108606204	-0.222353127817978	-0.171552904742935	-0.118347315962767	-0.273078659267144	-0.171771224553102	-0.0910639519033477	-0.0989520406892043	-0.171782045994854	-0.168714571090609	-0.201452317151694	-0.0312328454447681	-0.24599599251611	-0.262124939931549	-0.135133868089506	-0.0278292835105003	-0.113395010390553	-0.154465565022604	-0.292768968158854	-0.157785399479667	-0.100768527433423	-0.157750026514371	-0.287405646468886	-0.19120068785743	-0.130773794911523	-0.11942992499212	-0.193195610695928	-0.163169286740107	-0.287464482924973	-0.145776842356855	-0.204890880678606	-0.174138203170842	-0.166058749658571	-0.325097779481568	-0.115073390890288	-0.139821267603101	-0.254066965053362	-0.158315887833577	-0.172278528972403	-0.176937299145239	-0.3737165083842	-0.159214668115212	-0.241107826555325	-0.169678005404831	-0.140953334297657	-0.243061880982573	-0.292989873936428	-0.154293342103677	-0.227821820044263	-0.156661526136217	-0.240907949008784	-0.153144748516078	-0.160721488571015	-0.168260155112872	-0.430456747309739	-0.201365092079506	-0.122718662051595	-0.279172691931251	-0.114680675465439	0.00779938321746176	-0.199884180870467	-0.376792777572996	-0.128719772729095	-0.169419266379514	-0.197199741454133	-0.065531396619752	-0.278183970609638	-0.392118608312896	-0.262283614824608	-0.298125163893455	-0.153585531645113	-0.132795865759191	-0.457503448058062	-0.201339358368905	-0.133532456034422	-0.394626873796248	-0.196137168360359	-0.158317243053305	-0.364000261727324	-0.159599732147396	-0.285973857685986	-0.183326405313261	-0.109245033585325	-0.0614949378914204	-0.234428469457145	-0.239520729674444	-0.121526132579023	-0.162242327609915	-0.130879077807978	-0.232065694996618	-0.203422879597508	-0.149106209905889	-0.0640526001195145	-0.261999634259437	-0.310949591800003	-0.161474732643848	-0.24173500379913	-0.0863468064331726	-0.169406105023983	-0.131313858395192
"100288801"	-0.0905960589463667	-0.371727911212503	-0.0650241126983809	-0.191629076584569	-0.243881230354132	-0.296036820759947	-0.370529378445071	-0.197849413278084	-0.267138816710699	-0.333454883000348	-0.257711301550014	-0.404850340222285	-0.250887640071503	-0.136195118068187	-0.35382451407352	-0.293200234094553	-0.192116418175587	-0.212239021190558	-0.254466328586743	-0.402366874984723	-0.283785547856757	-0.31800378593679	-0.360585256733051	-0.166911185506169	-0.122432433987616	-0.30309123424968	-0.192509372447396	-0.21793862890023	-0.227269580611915	-0.23847548956538	-0.233164845132665	-0.302477065935715	-0.349528692490749	-0.191174672179164	-0.290964705576991	-0.345492386504323	-0.166743723060838	-0.340897182601268	-0.162594175599538	-0.246740829291149	-0.24641827876867	-0.251119830100171	-0.365857076340878	-0.027117680461203	-0.413403785697112	-0.210834193484914	-0.239935600389977	-0.347444059062156	-0.410072452929308	-0.346114711547199	-0.171199750253012	-0.227941412876673	-0.32938196482569	-0.218684833243521	-0.374327479233734	-0.135196822091995	-0.0331786989630552	-0.248117313827875	-0.266850889053265	-0.24488279467094	-0.430780468170929	-0.308739790584293	-0.275372927064774	-0.177983790279394	-0.222878409375285	-0.135344737401367	-0.361169300179543	-0.177418929312626	-0.280877422930702	-0.148293504856447	-0.214997444952192	-0.208453864396456	-0.282117583865555	-0.133394300762248	-0.320835720292888	-0.44732705655414	-0.217584591758164	-0.175386340250637	-0.151422173394915	-0.29897914807189	-0.228260898787067	-0.555846809825354	-0.131225723971245	-0.276302043747809	-0.383299795490804	-0.299097245057986	-0.184652944405917	-0.155378218306946	-0.248979319383776	-0.234706674297124	-0.321789793536031	-0.25265013913077	-0.299595700296009	-0.363890097472688	-0.296558230250068	-0.211553003916462	-0.350351335070855	-0.35344364746345	-0.208988883100187	-0.0837630512537932	-0.284552124278912	-0.203615235418579	-0.157374028288431	-0.345706923837941	-0.300553428267788	-0.377246092046861
"3133"	0.0118569059704287	-0.249578025755525	0.0244020559382527	-0.120995232542386	-0.0910039323320894	-0.252000455473145	-0.500542494847187	-0.0564879419828297	-0.103886665606023	-0.059981470066121	-0.240548375377638	-0.251046097456788	-0.0508266544012094	-0.0450999607400713	-0.0944894674796632	-0.218467670592951	-0.21755602019324	-0.0256772746406263	-0.0915953178580559	-0.292415098520428	-0.145450793309366	-0.127640875542965	0.0124219567935397	-0.325527688688278	-0.229509030238818	-0.177393662362159	-0.0665655249079099	-0.164372480147384	-0.297328098960665	-0.183763638771019	-0.100494994141471	-0.0981679601828266	-0.115941613413097	-0.263928031456764	-0.0628509224968519	-0.237361522100897	-0.229422855262919	-0.142843187308722	-0.16609583419921	-0.188470196069395	-0.164782085426272	-0.12816662117908	0.00535450356913559	-0.0275032733891861	0.0591234551949378	-0.216120130676698	-0.245895547706797	-0.130432369822541	-0.128264548017584	-0.167742067367842	-0.15322293820329	-0.226907993573778	-0.324875653402391	-0.182996378317559	-0.109278133748429	-0.153986178258077	-0.132971079607099	-0.138693995574991	-0.126563280201302	-0.0702162586075673	-0.320078710861197	0.0326405110938155	-0.125650036120299	-0.0502143612368312	0.0249178687035887	-0.138699150019433	-0.2248286887629	-0.105637914846403	-0.0581993021734032	-0.118593045824359	-0.209860153992989	-0.167743599468342	-0.0328960851657286	-0.103292173481255	-0.111435506499667	-0.164345206894914	-0.138635122615645	-0.0628120745665625	-0.234397123291476	-0.0829542056076455	-0.0266549364451724	-0.265756810749449	-0.0631304381815608	-0.0866931725156475	-0.206178940035438	-0.110103036378087	-0.0696060203210871	-0.102988621523948	-0.179688844821568	-0.199414844540419	0.0395411342642445	-0.229649262607801	-0.0216838733094124	-0.169101788943483	-0.0205662458639807	-0.102419547486716	-0.169530862569054	-0.0142746132026631	-0.185853790284196	-0.149413214769348	-0.187969515478177	-0.217046004956188	-0.107649204413506	-0.0727190936499081	0.0191322580801944	-0.140919640603578
"3159"	-0.462387081142927	-0.391502889734162	-0.456881868771455	-0.546632417311504	-0.423068908863764	-0.333434523521076	-0.573447090452585	-0.504704231611739	-0.524328672259817	-0.433130448117596	-0.425136158600321	-0.353340736400566	-0.446478606014999	-0.423322350767953	-0.460209917032326	-0.528536109967223	-0.473378079329929	-0.499456444802019	-0.564535639227382	-0.42265650941352	-0.477534876473428	-0.450310611528368	-0.395700690100519	-0.445322624498201	-0.394545088925399	-0.380332134848142	-0.393900744214582	-0.437838784029918	-0.556731868780388	-0.339904423068789	-0.408552669122626	-0.500109019880024	-0.537450120434371	-0.530872178977153	-0.337342161612172	-0.526197594036278	-0.474391138555289	-0.366933063321003	-0.557740385093839	-0.31972942754061	-0.405745243714771	-0.483202738883802	-0.496649930998405	-0.370371055194387	-0.333023477159338	-0.587386098959609	-0.482434650614856	-0.504705417997876	-0.482991405230064	-0.378256309518855	-0.490185647518031	-0.442979643929764	-0.511250533536534	-0.514349062342578	-0.536265054548353	-0.502392630708698	-0.468842890470735	-0.301786188405658	-0.444629258646432	-0.462969315420525	-0.600060406583926	-0.409256636424067	-0.443856358846241	-0.534365689959337	-0.471758805172824	-0.547320740584199	-0.49150518050049	-0.532073109355557	-0.505612098552134	-0.358735575905721	-0.467853300422453	-0.379071920261847	-0.482110866765575	-0.683738883943973	-0.433703972426193	-0.502651144453631	-0.456259324183542	-0.513249216541451	-0.434827842016268	-0.338618359091986	-0.451414478272348	-0.42538279458781	-0.483575398899865	-0.421911129522339	-0.475793993636376	-0.386827389036611	-0.510892790644414	-0.362913562625914	-0.502142163877114	-0.628396312267441	-0.53141595880754	-0.54605529728636	-0.455099844307466	-0.50164229631736	-0.402306578818762	-0.481363938107028	-0.445670120828818	-0.531867845259495	-0.312043739816662	-0.419415221467396	-0.41749883205924	-0.550181329097044	-0.527982130943015	-0.471974223347724	-0.367261322665816	-0.373081854718742
"10581"	-0.345024402914789	-0.693439375877355	-0.746125434470658	-0.551518248618594	-0.684961547856189	-0.587418693360644	-0.579847000558264	-0.667115561099541	-0.747943868317059	-0.652027356159573	-0.65687938288276	-0.694473848100652	-0.651146316348679	-0.578350492403681	-0.762928667192964	-0.612087841811498	-0.64475765304546	-0.658771187710367	-0.586096680400623	-0.595814686112498	-0.705495814497849	-0.736654779430489	-0.656034239142589	-0.687329142445381	-0.627712973263185	-0.568426084205862	-0.484821430464248	-0.563553486788037	-0.591743235272988	-0.69906785013791	-0.680388683043679	-0.716625696372799	-0.640978349593219	-0.714848604884207	-0.686990632000853	-0.703084876702388	-0.624360220161336	-0.617323554632928	-0.746076134861898	-0.733887524394786	-0.791478339544716	-0.631050553383833	-0.600524336497334	-0.6077036030825	-0.608952719147361	-0.499087839705501	-0.727888547944875	-0.708249023966172	-0.765010468921637	-0.626973391609362	-0.584676473350468	-0.543885891078107	-0.598528565509204	-0.853081914179667	-0.530005762575698	-0.677921086139431	-0.711017907630422	-0.674427216252202	-0.619884192568598	-0.568377002846099	-0.907673139812691	-0.691598197660649	-0.578908095415253	-0.568381164824402	-0.565219565537678	-0.751550149472073	-0.724027071380931	-0.754022494244818	-0.626477869992534	-0.628487087909787	-0.577265150259951	-0.783926088597555	-0.581187689092692	-0.587591341048639	-0.658951580530042	-0.572571896685871	-0.691351304855149	-0.5449837061145	-0.86210308923828	-0.683909728057689	-0.537916709417699	-0.863663165431819	-0.653735084603325	-0.766102584813368	-0.678543620124399	-0.578672732024211	-0.696608883736605	-0.775741346935261	-0.575624493203891	-0.660586928253989	-0.814133477076225	-0.822700186975239	-0.783326167735051	-0.600347730115781	-0.599939328743663	-0.536413891026269	-0.7609805323148	-0.763087742609068	-0.640979414941085	-0.565899741145425	-0.676454992920169	-0.646986657625126	-0.642240877595395	-0.603653389849013	-0.617545017830878	-0.592643871540237
"10410"	-0.570300370031375	-0.823064740728294	-0.840374356600053	-0.905223778741428	-0.784641925298269	-0.772905724732865	-0.878354090198943	-0.75051039881133	-0.793518845736737	-0.692827467961653	-0.69635195159434	-0.686397330289992	-0.826548457419691	-0.766906476456367	-0.888666901619784	-0.695433651886804	-0.702438096318263	-0.720554973635675	-0.833886190309678	-0.734683115711794	-0.703950819326083	-0.582735093957436	-0.82170698598691	-0.758875527924753	-0.747242298217891	-0.609694847002425	-0.619400090327782	-0.755531329959773	-0.747792628309004	-0.502177988970065	-0.794189122035501	-0.900511824521235	-0.830307963162543	-0.816497807802496	-0.801663907805161	-0.966764081680633	-0.743630189633476	-0.726137319855304	-0.770565371421149	-0.640542677869774	-0.736141820951627	-0.680616865213279	-0.859861546256777	-0.588524387201363	-0.670907698563398	-0.721297370768344	-0.772016353681776	-0.757817060078465	-0.668327841394042	-0.77213415384963	-0.684407016094563	-0.857548334524987	-0.763521711459195	-0.830857609611502	-0.769356172365393	-0.825304996621513	-0.798562788084948	-0.793075261469266	-0.682481494806071	-0.573194933729149	-0.927237976975374	-0.671155270031722	-0.701517505639507	-0.946893036694728	-0.606721994120015	-0.78692974285865	-0.726155607754388	-0.688747729458677	-0.799789826866874	-0.787157792065232	-0.813536712650681	-0.753136510503507	-0.634509951892475	-0.766614759035572	-0.634038840731687	-0.562956130359479	-0.667330213096058	-0.746958912857006	-0.86837422812928	-0.647618242706378	-0.76292182676919	-0.803404407706884	-0.699233338128851	-0.864130259418299	-0.911242773168322	-0.727973971807305	-0.902472699656125	-0.788892214782943	-0.778368071133413	-0.860163060395769	-0.689361619544928	-0.883578838144493	-0.776553247907532	-0.677763874494361	-0.717464291417608	-0.787318287718381	-0.86002905376583	-0.689449594482446	-0.727359321086817	-0.598366766373371	-0.796793878664266	-0.702652625786068	-0.819264431283788	-0.656877561998852	-0.752442210254668	-0.630186458668417
