	"ACH.000036"	"ACH.000040"	"ACH.000042"	"ACH.000052"	"ACH.000067"	"ACH.000092"	"ACH.000095"	"ACH.000169"	"ACH.000178"	"ACH.000231"	"ACH.000237"	"ACH.000243"	"ACH.000255"	"ACH.000260"	"ACH.000278"	"ACH.000280"	"ACH.000322"	"ACH.000331"	"ACH.000368"	"ACH.000395"	"ACH.000407"	"ACH.000433"	"ACH.000445"	"ACH.000464"	"ACH.000496"	"ACH.000502"	"ACH.000517"	"ACH.000520"	"ACH.000550"	"ACH.000591"	"ACH.000616"	"ACH.000632"	"ACH.000657"	"ACH.000673"	"ACH.000711"	"ACH.000735"	"ACH.000756"	"ACH.000766"	"ACH.000791"	"ACH.000792"	"ACH.000794"	"ACH.000799"	"ACH.000811"	"ACH.000827"	"ACH.000839"	"ACH.000911"	"ACH.000928"	"ACH.000947"	"ACH.000993"	"ACH.000996"	"ACH.001048"	"ACH.001050"	"ACH.001075"	"ACH.001096"	"ACH.001163"	"ACH.001306"	"ACH.001353"	"ACH.001654"
"84168"	-0.0607790276731645	0.157801685643237	-0.0756982074924226	0.105555148387463	-0.00440426034031981	-0.0601097905819055	0.0176087294549427	0.148630889244822	-0.00469492165534515	0.0859970379888728	0.0335924463620715	-0.077858534620523	0.0833699803625982	0.0445745048367407	0.0369546764267013	0.193286738161166	0.119060453865159	-0.00284668407170422	-0.0899472198706483	-0.0608343493217446	0.0277076801313595	0.0729581601781119	0.0760681321582902	-0.0402536166711492	0.0643267551260055	-0.0560368816750252	0.138096823544645	0.199884244786753	0.0121300931064172	0.0781693777792472	-0.00217953679307747	-0.0147559062643184	0.0508536089273142	0.0337581884928204	-0.0115929796061159	0.0440532168550903	0.0153290842170337	0.00815071991101388	0.0066396984520178	-0.00808730675067562	-0.0493252523675529	-0.0247027461812382	0.118237791500187	0.0554226490250484	0.174462266204562	-0.118661435870381	0.0144875444486242	0.0597368959789327	0.0656201103528634	-0.058453059459496	0.0830506045317221	0.0896511348081302	-0.0260478751475231	0.0819325665807958	-0.013220316918924	0.0672772811567732	0.0343360590029646	0.107383894189218
"55843"	-0.086429561874174	-0.0120692685475364	0.0906637103314039	-0.0639229500612147	0.00413031843510176	-0.118507715609045	-0.00201949099239192	-0.0940225242173889	-0.0694406106892078	0.015146105465574	-0.132635433692597	-0.0168014071799787	-0.0135557401085059	0.0064106427248666	-0.0197626522322259	0.0640740840380506	-0.164073008695446	-0.127786504239332	-0.0373142714586709	0.0119081203207416	-0.0896267026240682	0.0564614219172806	0.119517346929316	-0.0794587912960251	-0.0299238921546431	-0.0259792594976025	0.0234782597301897	-0.0432603193206224	-0.0196245858668532	-0.110255738974651	-0.0177091721413308	-0.077830385540584	-0.0481464964339527	-0.0476954999288825	-0.0641864916121741	-0.0575365161333234	-0.0656927015821493	-0.0775415959480297	0.0923554247556703	0.026166133402229	0.0584381874517011	-0.0914360760363706	-0.0162965000681202	-0.107677688489151	-0.16546435834117	-0.0769990203251606	-0.185971725091175	-0.0219886392660253	-0.242366082842482	0.0409446837462947	-0.0134355349646093	0.0763563526913796	-0.039968347153087	-0.0960201476080773	-0.0405232696441416	0.0308272642094296	-0.00461011056349179	0.00373809898459273
"8896"	-1.13616705019221	-1.1560998695621	-1.42973778905951	-1.36562788434061	-1.25832055162075	-1.32589341417292	-1.34538316465884	-1.28989288904478	-1.26302858743597	-1.33291222616264	-1.29327008311085	-1.24061913955941	-1.23658964808807	-1.35280358824444	-1.27471888537168	-1.32063314657076	-1.40715266224776	-1.34275914518391	-1.32921406419193	-1.27643921427501	-1.38978080537796	-1.25213554829969	-1.36092822273608	-1.12208215357943	-1.32574876754406	-1.4429894530901	-1.21175722596808	-1.30629362368431	-1.0396335097211	-1.20317233046139	-1.14291248838231	-1.41518055011376	-1.4803775258518	-1.43858452654587	-1.2784424429683	-1.27789812002302	-1.20024086970092	-1.33502589242057	-1.27946307657407	-1.25045539749603	-1.2440741207001	-1.35388525297119	-1.42845551362183	-1.34110150516267	-1.36729599686881	-1.27440278743437	-1.26608497329285	-1.35212767505279	-1.23954946449826	-1.30226836263446	-1.15566578053651	-1.15693618375424	-1.29369832797811	-1.19585603742054	-1.4192203386214	-1.33859266132079	-1.21794583280918	-1.42876188734353
"125988"	-0.39813727763198	-0.373164380440095	-0.173822697003548	-0.442755294699311	-0.361656831709792	-0.457644806187269	-0.37131454599184	-0.311889152817902	-0.401941835802701	-0.275573302736488	-0.330058286044196	-0.234922646515293	-0.168308231310248	-0.345704902607718	-0.416685713092616	-0.214155781797611	-0.286044495064082	-0.369709824329922	-0.209867482156	-0.223809869238792	-0.337929779503074	-0.600727388900451	-0.288845735211033	-0.24947611071428	-0.314469756117791	-0.196347933282154	-0.25018889730635	-0.531045747369007	-0.326693183660744	-0.246783883498985	-0.185336965918465	-0.255811031194038	-0.147989546798596	-0.31569937667955	-0.135941828198705	-0.282111037002896	-0.266184455690015	-0.238026736625424	-0.194674755431278	-0.310217358126386	-0.189215097821408	-0.415696472363688	-0.493357881944988	-0.492421267459418	-0.232916739740566	-0.39177021316855	-0.419280883029378	-0.330667266598531	-0.464225684240254	-0.0430039423393076	-0.293061538856434	-0.381560846166678	-0.276098591495725	-0.394047678455458	-0.153349246563968	-0.300428999951906	-0.281349216658643	-0.0806716932146205
"128346"	-0.0918554513481347	-0.111592564233307	-0.120447790591044	-0.16601895154798	-0.127267664064453	-0.227553070783615	-0.104747008523689	0.0381382150157458	-0.0304062840648025	-0.0834643640823101	-0.193965432005447	-0.132645000855827	-0.0979650015803958	-0.131131515155166	-0.11838915486508	-0.169510558793179	-0.19064861534523	-0.111811779100323	-0.15207713554871	-0.239652399819205	-0.0754529305925616	-0.132581730710989	-0.143698881430993	-0.124912502677982	-0.12958717158984	-0.138818050060101	-0.0124264790156433	-0.184986616314438	-0.0469717888440423	-0.0890488984955507	-0.132846304746564	-0.0150534120869627	-0.119378988352125	-0.165417331345657	-0.0563147066579924	-0.0926679443322418	-0.131964235039111	0.051290698671443	-0.280569309718067	-0.148816325314428	-0.135307513432455	-0.124875055159237	-0.102834566688215	-0.0725894747681401	-0.206985349920892	-0.0878564581537035	-0.226964210937261	0.0189451769879015	-0.0842343879176257	-0.177884612792379	-0.0642916783196067	-0.0123317273612469	0.0456864696627272	-0.00121324937213775	-0.108453052634944	-0.148022473156728	-0.0623931784819591	-0.0237128612655412
"784"	-0.53571858574494	-0.383333297142318	-0.339792830062789	-0.64656459096911	-0.604312913768686	-0.425426078908217	-0.607579622734829	-0.52365061942865	-0.504146722641526	-0.503507888409341	-0.484319758311227	-0.386767219932688	-0.426770649146758	-0.464502163969539	-0.552272789192645	-0.46230319803073	-0.665144540375624	-0.59923271705538	-0.559494977300207	-0.446500037877271	-0.686159815771572	-0.729597168392183	-0.484589997684232	-0.614751392292109	-0.501630356424601	-0.562311867798193	-0.492617770620412	-0.572543182879685	-0.568611189730441	-0.443512675724603	-0.482482008040427	-0.430894508217244	-0.502776119185238	-0.532371087411444	-0.548938141260254	-0.494102078042647	-0.602079029733179	-0.536819882863588	-0.509145537457972	-0.632015031136391	-0.375733021359191	-0.452382443213873	-0.381936231130572	-0.569953974096469	-0.6004306294775	-0.599588958331508	-0.462217596384791	-0.380209534812554	-0.37313889236864	-0.299476746430042	-0.443863829399597	-0.418841737024018	-0.466799261651138	-0.57269806369274	-0.500050205713307	-0.386873333894533	-0.387847459162745	-0.484231401247052
"29903"	-0.550152368476443	-0.229517077196744	-0.290343311003069	-0.183111479566751	-0.19164056593552	-0.48027333954136	-0.331810391124848	-0.319446220111943	-0.275628781761684	-0.304701345252813	-0.306152046028277	-0.18830032585302	-0.289764165759987	-0.327085510764679	-0.332120117688536	-0.221987168724348	-0.329289479209203	-0.291241785229623	-0.331698417174825	-0.434099908506074	-0.286002701344171	-0.351339066359711	-0.240893119604256	-0.237982888650501	-0.201710593117864	-0.218181313069455	-0.442227180145186	-0.375660185505147	-0.349223477491246	-0.219843478873518	-0.250053660383689	-0.0720825177679811	-0.328272939262556	-0.302998171040522	-0.278516925010187	-0.420207433495639	-0.477583025561908	-0.406241280328216	-0.316490291425525	-0.302293495393092	-0.307665615779053	-0.500434741662702	-0.408480490867759	-0.31031648469399	-0.576313726285013	-0.222519751997332	-0.303700984384731	-0.379634280029207	-0.530063589196597	-0.425162769591765	-0.461895868253034	-0.311173616800947	-0.0229450326557826	-0.354350321378781	-0.228980635863019	-0.269429607922237	-0.277759310697782	-0.307028481038423
"166979"	-0.181381999396383	-0.157995583916518	-0.138965389433682	0.0111917594092054	-0.0657114116887263	-0.274621193979272	-0.233934570889838	-0.201829784090036	-0.0295160563369548	-0.280986958828006	-0.134465597303291	-0.0276357000421813	-0.0918637119806083	-0.156428648644332	-0.107763158451304	-0.171271180937031	-0.224857680742269	-0.323445405137937	-0.321017955572322	-0.198890321789109	-0.024443592600094	-0.0969253763508205	-0.132185036097726	-0.319922936151268	0.049302481644232	-0.155844788263719	-0.169490063245389	-0.174064431213338	-0.069699847195652	-0.15473744210294	-0.209396844067789	-0.13785671379981	-0.0959775460618135	-0.217853739836349	-0.23240130740362	-0.19196504839912	-0.168777380021392	-0.333828147476725	-0.103608157296704	-0.162531404499435	-0.124192349427863	-0.139316604801774	-0.284716619502222	-0.0917160307159888	-0.320225190724304	-0.18594245904075	0.0738415413365954	-0.0911993149760539	-0.0472086163713092	-0.23400561806722	-0.176411262271708	-0.327710313126753	-0.161244308568824	-0.0490849541072536	-0.143773405404037	-0.172265704987188	-0.146147591987635	-0.163494000078532
"8999"	-0.241023272549016	-0.191907022879013	-0.325399963479309	-0.291746906902221	-0.219319314190822	-0.190165061814724	-0.163987587579035	-0.193228524683914	-0.283143761876333	-0.240106964151227	-0.288578373339769	-0.20599152278509	-0.129854204416299	-0.224698353671601	-0.0981428250806628	-0.245863608361434	-0.242128571915051	-0.173633033155162	-0.231901012374414	-0.242305136712173	-0.273517862228942	-0.120944644304677	-0.191132104409381	-0.286967779408678	-0.236964958982639	-0.190451627703251	-0.284048210837072	-0.294397119517073	-0.132211987128048	-0.241432535974788	-0.227589095575824	-0.175318568368456	-0.270437669576397	-0.298162329521888	-0.249862816117105	-0.258070614825715	-0.222753567795963	-0.287216444366348	-0.328867235497875	-0.231100788387238	-0.266903147064209	-0.411447553893053	-0.208666920391244	-0.269123453145019	-0.41047811679013	-0.322651280881436	-0.210414072102318	-0.152931288256612	-0.0798249569980908	-0.210461524054519	-0.28386534850198	-0.18634421928742	-0.209580022753782	-0.362646406172246	-0.261016985096993	-0.200753184687263	-0.219583559069598	-0.304151505228743
"56650"	-0.241952594225302	-0.147714034634049	-0.00709179877575763	-0.0940175504301403	-0.275677049877198	-0.219811298355981	-0.0989948140616028	-0.166610292611449	-0.168483662779723	-0.210857150428723	-0.155527494059121	-0.0904105209240778	-0.0394697861045219	-0.14953259566296	-0.181984222304546	-0.099378744134337	-0.224660833007864	-0.255122277945574	-0.277422955546385	-0.128665756938047	-0.290225977662758	-0.267777317854754	-0.0382248542056637	-0.154889162724141	-0.268781344704986	-0.119661148249961	-0.199052582033584	-0.275761767258601	-0.270625402200167	-0.109208947737596	-0.0992356579649386	-0.274879630207729	-0.114659984363517	-0.174338757747378	-0.0928553661202099	-0.158062202979258	-0.0951648065533347	0.00567454023408956	-0.0150678106483755	-0.215103208997479	-0.00588073100052807	-0.0778446910500616	-0.206444356308259	-0.235828649812558	-0.218113640679095	-0.102365449006745	-0.4672090197764	-0.159688776283261	-0.102453531666486	-0.0323427978890851	-0.0186618536987697	-0.164076692875696	-0.128030945016213	-0.0783207657803771	-0.129442693865517	-0.318732578689279	-0.160687693058776	-0.102099817100446
