	"ACH.000011"	"ACH.000014"	"ACH.000054"	"ACH.000159"	"ACH.000178"	"ACH.000189"	"ACH.000237"	"ACH.000250"	"ACH.000262"	"ACH.000272"	"ACH.000495"	"ACH.000600"	"ACH.000649"	"ACH.000663"	"ACH.000684"	"ACH.000713"	"ACH.000734"	"ACH.001211"	"ACH.001274"	"ACH.001554"
"51099"	-0.0524853730980863	-0.0903120692605108	-0.0609543744038947	0.0153988802129154	0.0334623630580165	-0.00869315510608415	0.0544974896886535	-0.0657490128026936	0.098978292586495	0.00369709832167824	0.0290383658064095	-0.0458079072806991	0.052795271132013	-0.0191142038762099	0.127826427383211	-0.145476138344549	-0.0367868466883772	-0.00482965316261014	-0.0124743252977794	-0.0539050934932995
"26057"	-0.618455708529967	-0.514487620932394	-0.301693511647142	-0.367424594800274	-0.342892579819294	-0.371875686028714	-0.424817173714928	-0.26821605377534	-0.473639388466005	-0.157588513606165	-0.395031087515524	-0.344037317364481	-0.44496377337572	-0.649719494146607	-0.582148593188481	-0.445212507021558	-0.192090024696234	-0.368391983317787	-0.281932854626773	-0.403684017102993
"195977"	-0.269244679171885	-0.270746350279343	-0.259587249091704	-0.193802480314906	-0.180231704128566	-0.380447638408446	-0.210646254744322	-0.307667096922981	-0.26238577928195	-0.275669481197254	-0.162809312695072	-0.256486317570303	-0.249286424670685	-0.225127164500356	-0.4141297256114	-0.0848947124355224	-0.162829997381157	-0.250611999801165	-0.229555302214558	-0.2576463947682
"27237"	-0.172990396358984	-0.124686107484906	-0.0895843760748464	-0.0814790258604691	-0.0840871495500415	-0.0606424010096439	-0.0984333562566036	-0.201689520477724	-0.171205446246441	-0.103360771596694	-0.0752127643442445	-0.0504203396107194	-0.246334482399817	-0.0659566767085875	-0.254047045699618	0.0359718993049401	-0.187225752157433	-0.206063011181387	-0.0934365772355367	-0.151805694146697
"253982"	-0.251563521380154	-0.104996062294575	-0.223817196349749	-0.244898248223183	-0.150959122553485	-0.186078334491733	-0.0691054541882134	-0.194652904622686	-0.230299915473352	-0.165685334460246	-0.174114578967574	0.0169397365534129	-0.191528634620189	-0.0917125253973601	-0.185082973425244	-0.138991237601264	-0.129786990920155	-0.0509888749902975	0.0559485620504305	-0.133296370022281
"9184"	-1.67025973151093	-1.66989316553715	-1.67055454261596	-1.58062797737258	-1.54184981509372	-1.60405734303714	-1.76714157376913	-1.46404610743514	-1.51394723716224	-1.49615643229069	-1.58979051893169	-1.66571375560766	-1.70734700917921	-1.642505884979	-1.66995823413529	-1.63721972950321	-1.51203512435617	-1.37588991244254	-1.65137945986919	-1.6496795978949
"8913"	-0.201333341315109	-0.224841863453397	-0.22662421873518	-0.313269453107333	-0.243781522794063	-0.389758035195411	-0.158857358587357	-0.191644409393916	-0.408885070260757	-0.240608296471811	-0.141033491287043	-0.238099010113947	-0.163899375561585	-0.253984921382659	-0.350557649991734	-0.277713884067661	-0.156007523102045	-0.179594202285958	-0.365432296226774	-0.244892187326237
"91368"	-0.261315151222828	-0.119828254740255	-0.344271658988755	-0.296678415415188	-0.217696438691179	-0.297725775225336	-0.284547950959301	-0.275735073021766	-0.289604795564814	-0.235334180939109	-0.08874096081959	-0.300557190150214	-0.188572687588	-0.265157226789232	-0.320031189648974	-0.214679058695722	-0.317647540426714	-0.206133351931332	-0.267507640815317	-0.145756618270502
"27132"	-0.648874462734457	-0.400883612099391	-0.551973595094796	-0.507091569156447	-0.497805513396597	-0.61898728973905	-0.584542661953877	-0.588797414144801	-0.522658535981133	-0.432842654548817	-0.447787475441603	-0.588704131317427	-0.478919110854023	-0.612428499225696	-0.577949705171065	-0.430117250263162	-0.538915956645851	-0.511566761417182	-0.409720161738179	-0.421854634553187
"11144"	-0.00274992435542767	-0.137133658974773	0.032739631360009	0.0235111315979133	-0.0211081075251353	0.112447018995001	-0.0648141814245829	0.028827577690751	-0.166426014097431	-0.0241932562836461	-0.052396682685462	0.160469659384111	0.025918066493193	0.0603625576785374	0.0719562045282783	0.103182966074472	-0.129384750251018	-0.135277720194921	-0.0404140713886997	-0.043700434289107
"54344"	-0.436316149067285	-0.421438601144163	-0.304705972622272	-0.282735834244781	-0.406172195606938	-0.53158213674981	-0.215420957981455	-0.349613173284775	-0.494735005899939	-0.618981345083879	-0.306278436222573	-0.430103423229931	-0.54440275693516	-0.338916374103377	-0.324423141399904	-0.401240268784362	-0.337755679095107	-0.5968074809952	-0.179625465463109	-0.324974798780038
"60678"	-0.439283858846019	-0.435609904679954	-0.355463525113286	-0.836515118511073	-0.479028438452151	-0.736481254411035	-0.344888064442512	-0.609169274715065	-0.528069850509775	-0.658978398012962	-0.771449658091264	-0.418204632544352	-0.719420219831892	-0.571634765044667	-0.605243678996367	-0.581088969643256	-0.858692321141945	-0.71279214919054	-0.418950618000637	-0.327460204875984
"116151"	0.120262690025389	0.0771620426298534	0.027193197452087	0.138780667191241	0.19106522108177	0.273760116348218	0.129194151948017	0.209514049067097	0.101920437988961	0.108300017215094	0.167818984421828	0.183880979666579	0.207310992950944	0.174184004725834	0.146464650261591	0.0339990730747157	0.0953894792444626	0.00871123820288231	0.126130686008845	0.0286954258504348
"2554"	0.128467896525284	0.180232819584397	0.0688496762055507	0.177275856001415	0.14945038251747	0.0694200754543022	0.127729145867302	0.0614123740455092	0.097572430990044	0.06590798508597	0.14176178353096	0.121002771553333	0.155580890198381	0.106949587450826	0.185677558330422	0.326753638498001	0.135258988423852	0.112450157612772	0.110496992983198	0.202424403201935
"442117"	-0.103243141729687	0.00796707737304398	-0.116418958215857	4.61805162412208E-5	-0.0749063524482445	-0.170683508895016	-0.144345120500546	-0.118470504375932	0.0398215852216646	-0.0620065722663042	-0.101304597642509	-0.0687310263939919	-0.101694551007465	-0.0537253586553063	-0.140270188151906	0.00599292230272201	-8.13515217642867E-5	0.0676815943140147	0.0115866538707349	-0.0572480661546678
"29933"	-0.0625885884377957	-0.168300758018953	-0.120668360775865	-0.0704564258856567	-0.146194482775833	0.127446519056386	0.0743370471550658	-0.0968857313640314	-0.100269335955871	-0.183211474302204	-0.212825412009405	-0.140750546757096	-0.128505987661697	-0.0155973654878057	0.181989509134769	-0.128913647064284	-0.100768171522014	-0.254582120626962	-0.0505992006663561	-0.0943570153756305
"2879"	-0.740066726147576	-0.265448348674936	-0.703015340045211	-0.673305996453678	-0.451682402285979	-0.527194659196967	-0.147923782473398	-0.700050542509616	-0.468576538087047	-0.637152992889497	-0.498596255619747	-0.654503628168012	-0.7274551176772	-0.706479288045263	-0.801616101842707	-0.20892884755551	-0.77256871420103	-0.412220833588252	-0.676667511497958	-0.292838506420459
"610"	-0.236448271255468	-0.148503575596664	-0.276807772385643	-0.227724960112973	-0.180080112755838	-0.385728212968896	-0.236733301280813	-0.325777322259525	-0.182730851879303	-0.326464651223293	-0.227144184449475	-0.166792498788872	-0.14344908868393	-0.376592209017906	-0.363295919679977	-0.298188904222398	-0.194387747866094	-0.277769094757979	-0.125131814377153	-0.339473650866891
"84967"	-0.32971725051593	-0.346191750589206	-0.402009165483783	-0.403057965946168	-0.322604983225629	-0.621596027264481	-0.389708838106466	-0.625563944250363	-0.331429410305276	-0.373573644273118	-0.349069418969088	-0.360061535569403	-0.419462831316831	-0.378718386732418	-0.650496707197792	-0.509756769215627	-0.393828610151986	-0.410906750197408	-0.267239749719839	-0.295454615359354
"4174"	-0.834880793213676	-1.10923218320512	-1.06253289304207	-1.00910191824632	-1.12526956564808	-1.02503634901041	-1.11237319268107	-0.936341151234713	-1.04255586932092	-1.0900779182035	-1.16063301674402	-1.00640843114879	-1.16995830880846	-1.05525494364385	-1.1936715744573	-0.877968131624189	-1.08186565379386	-1.15125070108081	-0.895807624208939	-0.995631359220415
"23420"	0.0789913747893114	0.0848016475156168	0.0983884034198124	0.123136731440816	-0.0494359741967122	0.181739316340068	0.0941580413249756	0.0936715226097216	0.157086852046295	0.235119395819898	0.0135442524600836	0.114440297164702	0.132667981573028	0.192728533623776	0.162374521192469	0.00856770383985424	0.130852901203766	0.02975134648482	0.183326524352511	0.169548005924505
"390064"	-0.463397096066619	-0.232465947619666	-0.312764031895057	-0.326497017881469	-0.242036177131538	-0.200754834281612	-0.225425764266399	-0.33244231806619	-0.409777911646296	-0.212752778015516	-0.212255132982772	-0.294637996520717	-0.243654012817782	-0.232485931319438	-0.266141075861499	-0.31996749649271	-0.29460321045077	-0.216739296676317	-0.167272074431638	-0.281649128483433
"51604"	-0.372714972923247	-0.230831269691502	-0.200161679271645	-0.131713265601082	-0.192327157595205	-0.194969981300917	-0.122816363203866	-0.161449802552102	-0.171862168963951	-0.392581447007466	-0.157328552312187	-0.289007334302357	-0.217216623496302	-0.296631797407077	-0.318436447349562	-0.28126642644301	-0.136040985397495	-0.28125882625064	-0.134385793213604	-0.176694925270816
"55119"	-1.25479286141392	-1.22708978182937	-1.04170202620139	-1.19368446154054	-1.10954033868774	-1.08676447768225	-1.22046172576315	-1.19183316057443	-1.33722585537693	-1.00692755995241	-0.958613107830937	-1.19547404437144	-1.08404686056667	-1.30276187416982	-1.20022593715135	-1.19667407199838	-1.04538658218587	-0.98073694398186	-0.995714893441263	-1.1599539043065
"5831"	-0.306024311472208	-0.249112537567092	-0.182365855073073	-0.220712481709645	-0.167495449233232	-0.205831835138175	-0.215026939649152	-0.264939256184788	-0.161539150308024	-0.0608825596799882	-0.153495687968566	-0.258311905935338	-0.250860844386978	-0.397370297372376	-0.239071745529672	-0.270639153129644	-0.139081165330563	-0.196906524405631	-0.131334255310635	-0.179424028107139
"9025"	-0.949368966532997	-0.856997745387969	-0.589712191704585	-0.563154475009236	-0.705659663887263	-0.606647955200516	-0.622478057246877	-0.937772159386153	-0.668417101668198	-0.588407601224608	-0.159751783837267	-0.495319595087026	-0.549149414140202	-0.62825467436211	-0.673876460634016	-0.792470834474764	-0.636795675923502	-0.629661994305068	-0.753399065578117	-0.59243404187326
"9349"	-1.63674306599519	-1.51871464195176	-1.4983648326261	-1.47799248378668	-1.58566686323714	-1.81304698424224	-1.63053138241736	-1.47469684062645	-1.39737358315379	-1.43050288190143	-1.41994277387049	-1.56155292375647	-1.56637085459627	-1.67153766678233	-1.5526070231565	-1.51559547041847	-1.56563989282115	-1.52697846637562	-1.62624625177106	-1.6441304782914
"11224"	-1.23355826847672	-0.978277552535964	-1.01125097205864	-1.07785388248208	-1.00260547575945	-1.22815198522121	-1.03191903066446	-0.962223296698161	-1.01395510763446	-0.862439354778151	-0.803712212412182	-1.25446735125052	-0.924946613375711	-1.4066582914303	-0.963991354383877	-1.13941959482137	-1.07543973236228	-0.993974138043914	-0.80099222878948	-0.960086321049041
"6130"	-1.175294781667	-1.19079105160338	-0.994700343831667	-1.08935993759395	-1.14625501445388	-0.997365170821594	-1.07645251169188	-1.12251718565413	-1.08795683840697	-0.952539413096876	-1.04530723227703	-1.18774035542137	-0.95051809810485	-1.22208334952964	-1.2101475877443	-1.05299799792796	-0.962222952672669	-1.15661201879505	-0.795525966782198	-0.958022685127235
"59342"	-0.277630013574806	-0.20284426480621	-0.355571571193499	-0.311438080115747	-0.191479138765788	-0.229099325838588	-0.254354132525211	-0.253284310649814	-0.277436425495899	-0.262287936446092	-0.230617493771073	-0.244418979376953	-0.240112920707739	-0.411908404525432	-0.321676050422673	-0.299188507987936	-0.139924507636303	-0.238649932267909	-0.179999767169761	-0.307793285922731
"7095"	-0.50878846854773	-0.488919489368254	-0.554209509079664	-0.404116862810155	-0.573423444487814	-0.271294532865452	-0.46906012750036	-0.446991821178231	-0.574953652889684	-0.629694526599336	-0.346957278825189	-0.386918405800671	-0.584060829550521	-0.519097658440041	-0.627458668340657	-0.44185289791902	-0.514159328217224	-0.608031219904254	-0.255080761930091	-0.5888587066406
"51091"	-0.868204334433463	-0.586857816359752	-0.947847826794304	-0.916639560611872	-0.579509888934572	-0.791465950016161	-0.556506490524341	-0.89851282768897	-0.749951894298404	-0.754113463147663	-0.796688793297332	-0.524125289443941	-1.10911248986345	-0.676363046076785	-0.808912047293708	-0.59919174855052	-0.83686066525669	-0.62691798714812	-0.451070760387115	-0.615602136969119
"120103"	0.150414188972299	0.0199300343209137	0.162457337220237	0.163734945181719	0.188076698886806	0.207581513100768	0.0368924803188619	0.141201335363424	0.123601406018092	0.213639352507022	0.111651064654741	0.143294947211326	0.165450696860819	0.157307764238257	0.213803053448848	0.107485867159977	0.0726077893977069	0.176791832834158	0.135327662930784	0.111327844787045
"10653"	-0.201991358557589	-0.0322509315188497	-0.13673575642828	-0.1614157702118	-0.0766634501122887	0.123855490753048	-0.123925795503899	-0.0483129972657424	-0.181451745364756	-0.153007450622381	0.0967703406318957	-0.117547800323557	-0.123920352778429	-0.219494808824085	0.174040581851781	-0.264121968280114	-0.0799226601378019	-0.149989267937822	-0.0605723243998129	-0.163526383383698
"84447"	-0.315805036524984	-0.289834052567992	-0.144565784355041	-0.488333053859979	-0.2402345949893	-0.52697033999331	-0.320642737237656	-0.654158245329231	-0.477822042269607	-0.402433497289073	-0.361271877225066	-0.596013147398043	-0.584754785936409	-0.523395450780624	-0.420447202359999	-0.323626579002966	-0.306256157433795	-0.195819293878421	-0.404123628401171	-0.378377883284355
"729873"	1.96967217161637	2.37784887445286	2.20427688318282	1.99949878690552	2.08500504265254	2.26654637511516	2.13407259836803	1.95877269162881	2.34469288017419	1.97499132438972	2.14889930343161	2.12469589167087	2.024223145192	2.07160716967961	2.44581571074279	2.01738259056367	2.13038559762433	2.24770235301617	2.05834720413285	1.96454065421144
"414060"	-1.5742300020989	-1.8116533285687	-1.50521284382923	-1.63366401742144	-1.67231347817284	-1.83070388440916	-1.58846329757607	-1.48976882330281	-1.56488110614083	-1.61504085392082	-1.61900056552296	-1.53563444385346	-1.62281215380868	-1.67534560661429	-1.78092999284026	-1.55938550038082	-1.67410393084053	-1.44372040609099	-1.52702530437421	-1.70518124197248
