	"ACH.000082"	"ACH.000123"	"ACH.000159"	"ACH.000243"	"ACH.000274"	"ACH.000475"	"ACH.000485"	"ACH.000502"	"ACH.000516"	"ACH.000696"	"ACH.000736"	"ACH.000791"	"ACH.000898"	"ACH.000905"	"ACH.000913"	"ACH.000958"	"ACH.001028"	"ACH.001532"	"ACH.001554"
"55966"	0.0749874683084007	-0.0396389168767309	-0.0068937876966793	0.0448562439611487	-0.00984251649343879	0.0570769964303219	0.110657778569189	0.0533292131059443	0.135101587109771	-0.0747239200046677	0.160350206717418	0.0511133216933794	0.0453365081554758	-0.0155788793404479	-0.0198413457639059	0.0135349123289279	-0.0630949273931801	-0.0809324913401437	-0.0372432858088462
"283870"	-0.0169255849920851	0.0443064132887312	-0.00538917675315512	0.0419226643922529	0.0343522579782469	0.0156966420894922	-0.0163699501530925	-0.0419264439718522	-0.101356057115837	-0.0216239054739337	-0.11974768575853	0.0111975075520299	0.0321299159828171	-0.0697583360443489	-0.0216612524300736	0.0756389221248393	0.031180138187266	0.00716181194732492	0.136064901433556
"400360"	0.00881333066322238	0.133033606853634	0.162091783870461	-0.00844546928270501	0.110649075626767	0.1335119100537	0.135817474907262	0.172289614360088	0.121703957056217	0.0937474349388152	0.19510699392148	0.127648538805643	0.0372197870201163	0.0535921658700959	0.0834279088590343	0.102997965156047	0.105004309985394	0.0315563410046562	0.0851261343945625
"886"	-0.0244395809435965	0.153170784174364	0.0543369776668686	-0.00346424092763779	0.00948764856710197	-0.0529062550750824	0.002625340907602	0.0560020436726714	0.142607224671658	0.0274917151537038	0.192702332787476	-0.034622789690675	-0.0301837543605225	0.0316573497668037	-0.00275560222590227	-0.138116351723967	0.0399283417591508	0.0176573493028312	0.0519377885446402
"83548"	-1.21410856521605	-0.903821131852481	-0.923576743951493	-1.06029686001905	-0.915496814822425	-1.11479078972452	-0.688107913763439	-0.619464253305698	-0.848798718916324	-0.968919591548204	-0.730014677177643	-0.837892385753121	-0.885816431972289	-0.878121541461384	-0.661972399680037	-0.588840411839293	-0.844973233392061	-1.07584789169315	-1.00858434013781
"9811"	1.05480335838666E-4	0.143579397471603	0.0279819694846433	0.0528837866214033	-0.0200638179586524	0.121683433458004	0.101674237401488	-0.0237672809376942	0.175583343866379	0.0560351462725059	0.182300457560815	-0.00525845430614701	-0.0498448795312131	0.101748352280189	0.0755006314785942	0.116396103988336	0.0909960851236212	-0.00844280467729821	0.104912009102854
"149069"	-0.231554223037662	-0.250375815228049	-0.230112212264713	-0.222743927879536	-0.273334424355908	-0.328219303527487	-0.168297463845178	-0.27662933958047	-0.217376798667185	-0.246266959393551	-0.31686279216265	-0.286406530650517	-0.204398955028595	-0.257966998663097	-0.267659354826093	-0.347962950473037	-0.225540493449651	-0.280391666119733	-0.218172841569162
"9231"	-0.220795700586266	-0.0987590592393011	-0.240489477232593	-0.172278568680538	-0.154287365230066	-0.218224360494793	-0.265611619472677	-0.244917800440269	-0.370882965901574	-0.0963937536098996	-0.317047925833145	-0.166793554282701	-0.278361925323043	-0.241064667046088	-0.30300212687218	-0.163141609736603	-0.252460352101705	-0.205833699928453	-0.201383940325865
"1809"	0.146700403538841	0.131827125500472	0.0478346457647447	0.0926329365597265	0.0591799571432739	0.0700496896558459	0.159325710585392	0.0819261797744936	0.115699526334049	0.0716471464486834	0.110202781845559	0.110829097107499	0.107489139686926	0.083683866306731	0.0705841941035239	0.21766935765049	0.101626960769522	0.103666126982106	0.019172899097869
"2107"	-1.49582699109894	-1.42145425651789	-1.43910728601883	-1.42614831465881	-1.51322035740424	-1.51670352713327	-1.25417851600531	-1.33197380344595	-1.24672677454317	-1.36004870447022	-1.4439050484223	-1.32271205476366	-1.41199098491891	-1.4142198288354	-1.34365085098116	-1.43480090497692	-1.42002883351856	-1.46970558041625	-1.49121386839339
"53831"	-0.15174044261246	-0.16498729275677	-0.194338151490182	-0.0624160552645125	-0.118263611238445	-0.116577211221596	-0.196335391637987	-0.0943690310247908	-0.245795831944608	-0.1166567105446	-0.257618663290988	-0.106723855184291	-0.109339974588419	-0.0810933232834579	-0.224393347716846	-0.0778897829758039	-0.142856355005607	-0.110552727886807	-0.0859293626722715
"2939"	-0.20923155624073	-0.233173235492104	-0.167234974212387	-0.0914965938920812	-0.187420416602108	-0.17267760158419	-0.240731925485312	-0.138819516396906	-0.29631958884951	-0.25804599108005	-0.323463052199204	-0.174500979383039	-0.150160669915317	-0.127388608971815	-0.111667649010842	-0.215802580099547	-0.163102691913277	-0.135730231649364	-0.161419771534867
"8341"	-0.583244587692204	-0.431003913368177	-0.355138496492022	-0.25469014099063	-0.268853535412725	-0.274635679793613	-0.577059569235097	-0.381096155347949	-0.601074693210982	-0.402078102544132	-0.618700984645182	-0.3883854789384	-0.509016993778749	-0.402948824110399	-0.384136297052419	-0.618332203285802	-0.478564830175103	-0.401349788968387	-0.410187322506383
"8354"	-0.356653076937665	-0.1995241409715	-0.172665026238921	-0.432702858819011	-0.170525757490917	-0.215807431818223	-0.289597115343811	-0.104425280784528	-0.400448785083643	-0.538125165329365	-0.460640424776307	-0.312897310368824	-0.142161744105493	-0.129823829858813	-0.170685760840991	-0.0412573835565362	-0.2693390264465	-0.254592831451577	-0.137122038453242
"8366"	-0.107226777233859	-0.0852780722938362	-0.158231446580659	0.0821226393338238	0.0256719445525259	0.0368793446809706	-0.0979428327883292	-0.0428894377475312	-0.187350551384819	-0.0705154183978571	-0.171462767943625	0.127309416984543	0.110200055782685	0.084876177946169	0.00231252806331315	-0.0570777228622787	-0.0510252306876504	0.0256662217824521	0.0114883291878242
"79191"	-0.401553077344089	-0.180638453024489	-0.247378243409481	-0.192620863260763	-0.211393665756562	-0.448706472518234	-0.298040964072102	-0.245693077105954	-0.339992243269052	-0.266633639606869	-0.431330986555832	-0.232604553311095	-0.194328286317741	-0.253120890830268	-0.204565242460521	-0.267366589676736	-0.287630470855737	-0.216844657188401	-0.130440705257037
"51274"	0.163618933198519	0.0928570006697379	0.0498561421180932	0.0854069574399371	0.0591246017545293	0.0545590688440876	-0.161106580087196	0.08796950157648	0.244658652747693	0.0566434195346677	-0.187591684440822	0.146052473092388	-0.102050372011619	-0.0290388832816527	0.110497863821833	0.1302930325215	0.151723474272232	-0.0840111179364508	0.0108852668246039
"3882"	-0.102114018244674	-0.0992803405677148	-0.122921865032821	-0.167136920119627	-0.078486051187266	-0.0438553438735776	-0.0761930108460585	-0.0529985167655649	-0.227592578701884	-0.117682906101926	-0.237228717941822	-0.232332342831344	-0.0923042617926924	-0.200909188816531	-0.250412386446347	0.0126501328277342	-0.032401007253381	-0.135464254582806	-0.0731933065032629
"64110"	0.14874650180286	0.108011931623652	0.137962673532499	0.13798017446541	0.0600960305655259	0.0625140288757594	0.117791135292726	0.09254711298399	0.138003476886392	0.079274893473631	0.148844301814335	-0.00986977696502548	-0.0569716528835848	0.0802898997828265	-0.0290185633582563	-0.00104785105307408	0.10342680202986	0.0872348795779796	0.150047270860349
"341116"	-0.136005941772204	-0.124067025893707	0.0210909625724997	-0.0779977123640812	0.0250744819248056	-0.0424240924761021	-0.115142439260703	-0.0818681199868855	-0.228167460965926	-0.0925006542494468	-0.171405447166708	-0.0487619266830512	-0.0188864194592313	-0.0331229404006159	-0.0629262956341006	-0.0438820646812754	-0.0738438536248108	0.0920236192907225	-0.0792609540621142
"340156"	1.22053646262426E-4	0.147474144974469	0.063363566962912	0.039076541611336	-0.162490945779138	0.125777122594092	0.0369517429615255	-0.0531739823764228	0.196031069445951	0.0195136106538148	0.237706687447434	-0.0450289866188471	0.0297816134762207	0.0864967829716106	0.0677077181415908	0.121740535217402	0.044471023695817	-0.0632641814319092	3.30360234954859E-4
"4686"	-1.07002265620352	-0.95807854659543	-1.03197468647056	-0.851978504807814	-0.80770069228344	-0.977783952932833	-0.972100310973304	-1.06456118603661	-1.10166263477734	-1.04765134998132	-1.28662480668476	-0.945787956583345	-1.01217634378967	-0.980906431491736	-1.17622788963814	-1.09157597343006	-1.01213706655929	-0.965595448258343	-1.02273340675656
