	"ACH.000011"	"ACH.000018"	"ACH.000030"	"ACH.000042"	"ACH.000087"	"ACH.000099"	"ACH.000116"	"ACH.000118"	"ACH.000138"	"ACH.000142"	"ACH.000169"	"ACH.000183"	"ACH.000188"	"ACH.000222"	"ACH.000226"	"ACH.000228"	"ACH.000238"	"ACH.000246"	"ACH.000266"	"ACH.000281"	"ACH.000307"	"ACH.000308"	"ACH.000320"	"ACH.000332"	"ACH.000350"	"ACH.000365"	"ACH.000374"	"ACH.000387"	"ACH.000395"	"ACH.000408"	"ACH.000414"	"ACH.000415"	"ACH.000421"	"ACH.000448"	"ACH.000452"	"ACH.000454"	"ACH.000458"	"ACH.000460"	"ACH.000461"	"ACH.000471"	"ACH.000472"	"ACH.000487"	"ACH.000490"	"ACH.000491"	"ACH.000496"	"ACH.000499"	"ACH.000507"	"ACH.000511"	"ACH.000516"	"ACH.000518"	"ACH.000524"	"ACH.000544"	"ACH.000545"	"ACH.000548"	"ACH.000573"	"ACH.000585"	"ACH.000588"	"ACH.000589"	"ACH.000593"	"ACH.000606"	"ACH.000619"	"ACH.000621"	"ACH.000624"	"ACH.000630"	"ACH.000633"	"ACH.000638"	"ACH.000649"	"ACH.000651"	"ACH.000652"	"ACH.000658"	"ACH.000677"	"ACH.000711"	"ACH.000718"	"ACH.000734"	"ACH.000735"	"ACH.000738"	"ACH.000746"	"ACH.000753"	"ACH.000756"	"ACH.000757"	"ACH.000762"	"ACH.000767"	"ACH.000770"	"ACH.000771"	"ACH.000773"	"ACH.000776"	"ACH.000777"	"ACH.000784"	"ACH.000787"	"ACH.000791"	"ACH.000794"	"ACH.000800"	"ACH.000802"	"ACH.000809"	"ACH.000827"	"ACH.000831"	"ACH.000833"	"ACH.000834"	"ACH.000837"	"ACH.000841"	"ACH.000847"	"ACH.000848"	"ACH.000858"	"ACH.000873"	"ACH.000876"	"ACH.000885"	"ACH.000887"	"ACH.000889"	"ACH.000896"	"ACH.000911"	"ACH.000913"	"ACH.000915"	"ACH.000932"	"ACH.000937"	"ACH.000938"	"ACH.000943"	"ACH.000950"	"ACH.000960"	"ACH.000968"	"ACH.000969"	"ACH.000986"	"ACH.000994"	"ACH.001061"	"ACH.001134"	"ACH.001306"	"ACH.001328"	"ACH.001346"	"ACH.001380"	"ACH.001408"	"ACH.001500"	"ACH.001654"	"ACH.001736"	"ACH.001765"
"11199"	-0.0679041911795397	-0.00927132499260927	-0.00806160402285496	0.0841238918040861	0.178538160976599	0.0684338454053193	-0.0736973560343044	0.0114853582848228	0.171027227068004	0.148470288956238	0.0483044899387128	-0.0902617274606066	0.0301421771970357	-0.0772658120352806	0.0356674607211049	0.107146531037077	-0.122903930541635	0.0713922664414857	-0.0295060186011278	0.0752256092115405	0.067572467718038	-0.0304235301191271	-0.00213069757206224	0.0412025809756076	0.0145770904070427	0.00854857259350838	0.0953618337204785	-0.0604471838010397	0.0665080310214659	-0.00948561366708756	0.0313522648295921	-0.0117054664982531	6.55042778902459E-5	0.0475375544698277	-0.0477199757847637	0.0484306283960552	-0.0200101477868884	0.0751036763155731	-0.00444624514760006	0.00951790456846154	-0.016423202056091	-0.0240241118670074	0.0427138810709986	0.302388481589725	0.0456302500549034	0.0818244932883943	0.0197723781398515	-0.0635293300241896	0.0806638921121967	0.03659691889754	-0.0342468135902336	-0.00757812126381099	0.0118279108773015	0.0287404514688987	-0.00981203478973808	0.0341506408872263	0.0382229864586225	0.129103249594854	0.0363229335027562	-0.0100592646311205	0.11347092017127	0.0178917230049253	0.0379486967663157	0.0520714013547641	-0.0214000665594846	0.0990098234012988	-0.127279617086769	0.153372345508986	0.0848868242872726	-0.0635515206132793	0.0387104246350542	-0.00226773806391425	-0.0155757134974276	-0.0202313158168943	-0.0939207744929031	0.0202157789802892	-0.0347373718930923	-0.0388638335402811	-0.0617748095768414	0.202842777307395	-0.171289632923496	-0.01812484223575	-0.00496344962111995	0.0601679649797603	-0.0383739296899855	0.135204741748483	-0.0323389075057587	-0.0258760815382613	0.0409895492510479	-0.098491328701561	0.078479986870037	-0.0163970234479083	0.0690304198776897	0.0144592660309634	0.0513523478754071	0.062784072460754	0.137421113141257	0.0163645756844166	0.0639344982521861	-0.054929517627627	0.0336481113489618	0.0501036284263246	-0.0914924538604906	-0.0788426904870167	-0.0754892996466327	-0.139878096748163	0.0108517817836665	0.0412370379487353	0.120440074092342	0.0059067524647633	-0.112123955909096	-0.00886360835912056	0.0741847164373084	0.0538426624733608	0.0438477683347515	0.0207400531507255	-0.229443838360047	0.00697678497973468	-0.0105049127638398	0.108376078977822	0.00538644525177788	0.0702973010285222	-0.0256175147288135	0.0536490726529798	-0.0800339618642077	-0.0181294489234727	-0.0598699588768526	-0.0134854597343472	-0.0403975079630697	-0.0682177994842394	0.0773881455212559	-0.0258813155602004	0.0452181221056013
"1025"	-0.774716375958997	-1.02528921473741	-0.999142703748066	-1.02054326357324	-1.14984946165791	-0.973836218772739	-0.765744441169166	-0.821896705318037	-1.04947640051741	-0.995523250416507	-1.10740582180047	-1.13230056767389	-1.01034731068116	-0.932969419393527	-0.981316121063351	-0.866547596244388	-0.812658940945231	-1.01557091189502	-1.07955426533796	-1.04890357383028	-0.883553940830559	-1.08407113296615	-0.80918140275544	-0.975910573587136	-0.936663537670916	-1.0594894697389	-0.982584842500619	-1.03058531253179	-0.804413527368641	-0.858955152762471	-0.844905362984882	-1.04749750198109	-0.981839433271278	-1.04448944291502	-0.777930551479165	-0.937826562746319	-0.953401321535309	-1.03609855054167	-0.887560468325236	-1.03698854848618	-0.917988194818358	-0.958135086682137	-0.815017406788664	-1.10869293923147	-0.858341342373124	-0.976197601169796	-0.854837109944489	-1.01565314977137	-0.957645390689963	-1.12762937313344	-0.936663438959171	-0.914298578260884	-0.853120463195009	-1.02606979859338	-0.93717292794703	-0.883699725706069	-0.917338762514554	-0.875195578695399	-0.86618742659679	-0.874562231029189	-1.06990737780766	-1.1544537595121	-1.02163120261419	-1.04706115498146	-0.73020805759012	-0.826274360103026	-0.818650171444315	-0.987221518447797	-1.18707995280461	-0.970133823038788	-0.785018743128334	-0.964836420345174	-0.993557299889093	-0.926241146752602	-0.632898861052221	-1.07210462453091	-0.840453916359906	-0.960229540680446	-1.01601331275715	-1.14296023646711	-0.89475588631554	-1.0085884679235	-1.04852508834662	-1.08366587695712	-1.07637790210424	-1.01202988129231	-0.678511853221447	-0.89481450619997	-0.843431101289805	-0.920348024011075	-0.786021614893893	-0.894943560039952	-0.984867717902973	-0.934513254146842	-0.994465890138414	-1.04093480747611	-0.832149689754854	-0.917383460871755	-1.10635367317233	-0.950791724807465	-1.17013261971323	-0.957186226587721	-1.34360104875126	-1.12843340995113	-0.949215983329353	-0.97045001298049	-0.986377958581483	-0.974315020441381	-0.992438307760021	-0.77100623003965	-1.19504496365345	-1.00907288045073	-1.03415634718264	-0.613165325067096	-1.01263318957705	-0.761788470227169	-0.950817984283235	-0.980547320470854	-0.950188929672036	-1.10187507895948	-0.974351462676559	-0.996727564396551	-0.96137931743697	-0.926855996157681	-0.954807053330261	-0.96928137090374	-0.976688670742439	-1.03659145972664	-0.892642074916649	-0.866257793583128	-0.977859788659811	-0.910032595283763	-0.849913423017626
"55839"	-0.881201824450288	-0.984505660262541	-1.08406348224192	-1.23451972981278	-1.07723516096666	-1.01788444138599	-0.896651410486446	-0.972338348648928	-1.04806121425652	-1.03330117591222	-1.12411632273578	-1.18077145089376	-0.826023383114464	-1.03609902574037	-1.01122179438348	-0.764529836110159	-1.02561221303696	-1.00122157021236	-1.08103438081321	-1.18235775606734	-0.902385822302265	-1.13236805781396	-0.983000698590021	-0.912641916914424	-0.7794398669967	-0.950950431503353	-1.28865864275016	-0.958838399173117	-1.14947114904804	-0.992411190037632	-0.917443258710441	-0.795759586135095	-0.808576149834508	-1.13661326556647	-1.06207519262745	-1.03190535313864	-0.915649128124267	-0.943303789946284	-0.984169855300191	-1.31345371791894	-1.20425379382039	-1.1969057224831	-0.988879196216798	-0.838650539614998	-1.00926868400236	-1.10649385989353	-0.906439341843705	-1.19680629115397	-0.981675341320355	-0.933542285140521	-0.880025435894731	-0.955078330707638	-0.820167094675384	-1.01955981054932	-1.15900608000282	-1.01819682566973	-0.741571547645198	-1.00797936094784	-1.06519391848028	-1.02142519225166	-1.19762469324407	-0.983716163369632	-1.13148949535699	-0.869807899006562	-0.866138731402978	-0.891977547829602	-0.918966759890194	-0.839216279227785	-0.9291778143598	-0.967814451936518	-0.423234537958171	-1.0759056738993	-1.16203944564764	-1.04019105949224	-0.913365573405217	-1.03924316512769	-1.22135254179492	-1.03044069791489	-1.1297325067367	-1.10457851095875	-0.972359088382838	-1.3435441401195	-0.887114103374764	-0.941027249394313	-1.07598353002498	-0.809300451412435	-1.02691289161735	-1.08990657746349	-0.989922602811585	-0.96056290977613	-0.988193672477929	-1.04692738838856	-0.968130584718914	-0.831860635886793	-1.02446033731639	-1.01853683515846	-1.02893717617801	-0.88746956570296	-0.993562580606772	-0.843923806918918	-0.82095568199527	-1.17058058842696	-1.02552726062718	-1.04415675076355	-1.10794352927441	-1.12938835103497	-0.942359535155616	-0.961942821824366	-0.86830112965424	-0.995406749758258	-0.949041010744649	-0.959000733797566	-1.03309304824019	-1.23807826841255	-0.981179216866626	-0.906906892349357	-0.920601327953196	-0.822823239131811	-0.938168675429857	-0.837792801860345	-1.00997320987737	-0.881566644829818	-1.07635920581319	-0.903673001012198	-1.07669046787992	-1.13064034167617	-0.941284455214451	-1.00279233580674	-0.817209189303715	-0.822153572808303	-0.998301442848418	-1.13010612365579	-1.068717874079
"9276"	-0.983503773425953	-1.2438154661326	-1.03209195012872	-1.08543938690539	-1.24784187528498	-1.16497506517649	-1.03523783864531	-1.16726331660856	-1.20003368533595	-1.05543726920521	-1.22611197197074	-1.23750909036985	-0.914499280140502	-1.08010968724802	-1.09328997910288	-1.13121491646259	-1.18220349441482	-1.08808789993153	-1.09864151793623	-1.07336528615483	-1.19179401448269	-1.23774708513321	-1.20350295431842	-1.13462349660954	-1.04397900572618	-1.33720429252509	-1.23733964311531	-1.29948636458392	-1.23101451993859	-1.04000064549696	-1.33271644649247	-0.956234346419921	-1.11243235604478	-1.22112969384339	-1.19294015069848	-1.02902522337239	-1.11004943492858	-1.09740132101857	-1.2788631964868	-1.23523611021919	-1.37923730754154	-1.2938424051209	-0.949266119270255	-1.25635546131263	-1.25284362233467	-1.09648921721534	-1.1329987536099	-1.07288196404977	-1.13909611533588	-0.94049444980172	-1.35293292784845	-1.26958641262459	-0.959236725079543	-1.19227946569355	-1.54693494092532	-1.14972120014779	-1.10863526665784	-1.1615517415485	-1.06644679311924	-1.04553744543842	-1.23735433135625	-1.38125901518122	-1.37077225014088	-1.06092259541258	-1.16153012043266	-1.13892733990988	-1.18237043036686	-1.2527371236685	-1.24587468727988	-1.44981885272576	-1.19111846791015	-1.21155045396326	-1.32622994955691	-1.20254126085001	-1.00256606955805	-1.3330296640034	-1.30567120499084	-1.38692936223978	-1.23821802472799	-1.22555861585994	-1.04789494062753	-1.28059147925747	-1.35291285241668	-1.11167202434359	-1.20176768101843	-1.25397634666837	-1.05890556197427	-1.01254209207589	-1.2310398313354	-1.08816564158586	-1.32545114412097	-1.14004690832483	-1.35397240863694	-1.0561121035742	-1.24700869795451	-1.40332756924982	-0.916359706266369	-1.27542090504592	-0.915881928127668	-0.99179940440194	-1.36022407413222	-1.18545264809142	-1.13829866807202	-0.950334975165663	-1.36560724618701	-1.20045443821912	-1.14612644553234	-1.25805382455337	-1.24342153298718	-1.08256957379654	-1.00954171753482	-1.26606342476875	-1.15509723751293	-1.2289097179784	-1.13102514302949	-1.24197010887263	-1.26756347318037	-1.13940789699983	-1.33199616365127	-1.09160885787166	-1.17984145353497	-1.19769610306142	-1.07823230959077	-1.20854651165163	-1.1235572402977	-1.07194785966184	-0.952817355609822	-1.17358342230154	-1.14142646201638	-1.16281052059384	-1.13774743750171	-1.03462236638614	-1.29528807840161
"54973"	-1.28751709363626	-1.26164315929595	-1.34472094503956	-1.11131918321752	-1.37707276903465	-1.36930445981949	-1.25224258106616	-1.26878868530259	-1.08995600543099	-1.31196332765228	-1.30825669743827	-1.33652406336622	-1.36630434362784	-1.28892035657305	-1.27548398853327	-1.23728982026645	-1.18069404970031	-1.47300066315132	-1.30326464800362	-1.18924216494222	-1.24302112484655	-1.51383467402433	-1.31645627218001	-1.34589881573498	-1.21528749748194	-1.2405098162741	-1.46633625531242	-1.12941083221305	-1.32952476754745	-1.05261036073772	-1.23434094919983	-1.27229301062238	-1.12117352193105	-1.21165290535133	-1.24895312466566	-1.27413954207589	-1.12533767905301	-1.30053897450448	-1.13795799547905	-1.41665127567924	-1.34416710467204	-1.29888931233676	-1.45811846100402	-1.21592455839522	-1.09090303383413	-1.21145136118776	-1.32695826517006	-1.23896042486817	-1.36086421888955	-1.37752379943838	-1.19987304084628	-1.17894062609699	-1.15784682352853	-1.23951903069987	-1.31927523853223	-1.31004265451983	-1.27787798936267	-1.40474469484403	-1.19656501334671	-1.10560884319143	-1.25742189971171	-1.3296120205042	-1.29260862376972	-1.29598940747362	-1.05311585329467	-1.14652679512329	-1.26763012649659	-1.32901724061857	-1.29145398760476	-1.18542962134106	-1.15651856499554	-1.27021339873364	-1.45515086015947	-1.28247431790358	-1.30498596341506	-1.31866182625753	-1.27914054756248	-1.10945907829737	-1.3336571371168	-1.16622081677615	-1.21062746041896	-1.22379062422678	-1.27518572844615	-1.25625898165011	-1.26945787978028	-1.37560196940169	-1.27772541165791	-1.31512952421379	-1.30166892576506	-1.42034692499322	-1.21016187452191	-1.05239818866697	-1.50676362349663	-1.15695164402674	-1.23679433782364	-1.21554581451101	-1.06906923471881	-1.18349822435278	-1.24464797109756	-1.25846930199447	-1.3120903445268	-1.32637120213088	-1.32254143053548	-1.27542056428251	-1.29791717073154	-1.33764379677206	-1.16777774841696	-1.14065838721945	-1.3554556455355	-1.34269619276775	-1.19568187123694	-1.37895878973923	-1.24106006019176	-1.31237429268526	-1.06812371842353	-1.29849624449622	-1.24196750068033	-1.28182413858313	-1.13257728426315	-1.2727437505625	-1.35626922265363	-1.41714410738751	-1.28239532115355	-1.13947603352517	-1.35292762316379	-1.20452706033853	-1.09011784852531	-1.31124357806507	-1.30733905325068	-1.1580851298815	-1.31095067243641	-1.2950344701675	-1.26618640675333
"2079"	-1.1335576174825	-0.859363666778303	-0.912258176268558	-1.04148956913687	-1.1105493329883	-1.1424673053239	-1.13690760943821	-1.03464121311104	-1.01151607565028	-1.11625695623307	-1.21858580085439	-1.16876103883051	-1.00362930522819	-1.13323310392029	-1.08138412787492	-1.20960446101578	-0.960749521095673	-1.27059872045116	-1.23701602906525	-1.53658483487784	-1.0351063240593	-1.56916705339818	-1.12307676451891	-1.04089645274824	-1.11463077104084	-1.01110520834262	-1.26417596266081	-1.17250168687696	-1.12651920669474	-0.914417238074019	-1.05778229622253	-0.983710787443979	-0.982459668771358	-1.06868112379125	-1.09147558746645	-0.941900634716238	-0.895602915492397	-1.09830048618059	-0.944865059521504	-1.2294878134635	-1.19568952884247	-1.21853291669079	-1.10694762390158	-1.01882664920972	-1.10371191766297	-1.14981894329926	-1.10146496827486	-1.09051489681953	-1.14360627991148	-0.909403748553777	-1.20945578297296	-1.05013387703313	-1.07426632460755	-1.01536360755657	-1.43388534992801	-1.35910758763628	-1.05290863399985	-1.04727349195883	-1.01792150793045	-1.02390260598884	-1.24654961186579	-1.45123353191809	-1.10121055465174	-0.93112724339169	-1.11684032564435	-1.03785655535322	-1.0246017272064	-1.02126818043342	-1.02028107529537	-1.35036067349765	-0.580212152767857	-1.22758793578105	-1.04385171355914	-1.10849955888081	-1.18445790144871	-1.16003058783564	-1.20924710333948	-1.20450834611751	-1.22682266609299	-0.931547740966753	-1.00113805915194	-1.26984641114421	-1.09995609373794	-0.92001446179358	-0.998883023312956	-0.943749872088189	-1.09295641866455	-1.14582877714728	-0.916499748486311	-1.2138275263104	-1.23100275842808	-1.2111596250608	-0.951506234881826	-1.20801261098909	-1.16138867502578	-0.949254922988379	-0.977840428451699	-1.12467385057828	-0.999323912487572	-1.08069075065152	-1.17614247208038	-1.07757672224107	-1.03046353910616	-0.874647556824294	-0.941077112744272	-1.10917312360346	-1.08787416037617	-0.939488038946594	-1.20293143778865	-1.1305911990789	-1.03016779997878	-1.21945634424373	-1.08039238668118	-1.10328360497236	-1.2197842343424	-1.0167983933538	-1.01359939302663	-1.12858313880405	-1.09177480921384	-0.978141632407239	-1.1342771723599	-1.01086177489943	-1.14068357634913	-1.29679172325043	-1.23788945305914	-1.08440016543661	-1.04024659878915	-1.15520037980329	-0.813836082034961	-1.0381281692063	-1.10867750233052	-1.28082428455321	-1.21608010651901
"79137"	0.0309715185925906	0.0113990839541895	-0.0560376438841137	0.0576473846590925	-2.5121301201328E-4	-0.00820154133452027	-0.0223617110018126	0.0561187049977626	-0.0816408680345603	0.0158760444854429	0.109833680239002	0.0477309071610263	-2.63731520287669E-5	-0.0533793408260677	-0.0503542174763189	-0.0815027242470548	-0.0134398516614546	0.0895122891924988	-0.0292961333052409	0.0759991405136702	-0.0216997336414784	-0.0288188608630283	-0.032417888640032	-0.0997844940631998	0.0135379936076244	0.034417602953497	-0.0738902888998205	-0.0373558031098061	-0.0717600917556464	0.0253283820076387	0.062368817079238	-0.0969718665539591	-0.00473086723513227	-0.0647417696523171	0.0241266207569075	0.126531652701036	-0.0170620296734754	-0.0375165269631446	-0.0875833864973393	0.0352371837974505	-0.0510670477196715	-0.166144911015901	0.0775278073606311	-0.192262574609979	-0.0725804547128157	0.0269200860610478	0.0129288831451477	0.0365879070294456	0.0332998505638528	-0.0342873914549206	-0.0461686278821376	0.0275752816181643	-0.0297883073678927	-0.0723310943830017	-0.180867427470089	-0.00942146940798596	-0.121561540039268	0.0213832841823758	-0.0209765585211638	-0.0304886051877078	-0.0534553249008685	-0.0246163348127875	-0.0604487046180868	-0.0428273043060893	-0.0774767677489159	-0.0240583530487856	-0.166274212746803	-0.0612303399528324	-0.07883401409753	0.0265264450181849	0.0788971815150134	-0.0895780659707556	0.0181429656371189	0.0256472953518685	-0.0326183446831443	0.00865765716730009	-0.0737607224701965	-0.0354586617044907	-0.0535020966996444	0.147334951026504	-0.00566640498623091	-0.046591766004047	0.0112770391421352	0.0116119330242156	0.0584943474015958	0.136511096486478	-0.0559832883646244	0.0196457750245572	-0.00571488260263111	0.0259302663488665	0.0724560792774377	-6.87584808870669E-4	-0.0146448797099947	-0.0180445622199062	0.0563560594751453	-0.0453460610367537	0.0372650824045045	-0.0447221199113716	-0.0624539960655009	-0.20913729182357	-0.0732117178787431	-0.098360357339317	-0.0798153994018645	-0.108142564718097	-0.0854693683712193	0.0149522098926663	-0.0687581686007568	-0.0949431161291249	-0.0588285664000903	-0.029963434986115	-0.119527896347213	0.0438197681103953	0.0360087038845517	0.00165031377095607	-0.120138133402846	0.0208979880034266	-0.0874497452420901	-0.0340661648877193	4.43860850628891E-4	-0.045143704094962	0.0207491658548459	-0.0769645759086956	0.0383505050904448	-0.0456743469990868	0.00141692228494089	-0.0135944488919503	0.0499574904662212	-0.0797621992848278	-0.00209250882540474	-0.0671950355742511	-0.067094980337622	-0.0417667523486286	-0.0198781707604652
"84922"	0.122514589140466	0.0512757848673158	-0.302317196758449	0.0658155793197542	-0.177236660719368	-0.079277292725041	-0.0307269059508845	0.0583064984963108	-0.14088529534432	-0.0513133028108733	0.034612032118611	0.100999016488543	-0.0514504442141308	-0.221817658414544	-0.0835828140470745	0.0800627167554454	-0.0859833388517612	-0.158320428074113	-0.113533913586807	-0.127363665494379	0.0917201813396314	-0.1028444573745	0.00736820428255166	-0.183141739206768	-0.0169378965387695	-0.141432701441846	-0.0282910300403867	-0.114969116504924	-0.0899154637631143	-0.183440065561715	-0.0724859347329018	-0.0432995545296138	-0.150440475217984	-0.136720416450369	0.0573489700671589	0.0959834666595534	0.05300868881212	-0.156039651032134	-0.00871108835205497	-0.0499068577457586	-0.127517672331581	-0.123718610755338	-0.0867176692297446	0.126526293156144	-0.0971169330904454	0.00625616552067101	-0.173791505906208	-0.101070554643917	0.0253466713392676	0.0640166397345432	-0.131854847060934	-0.0489015477376499	-0.2048541650116	-0.113559224226561	-0.130431090314024	-0.133033246412307	0.0837698004840367	-0.0810365678522775	-0.0131410982669656	-0.0148055103683761	-0.141416633078588	-0.168997184657153	-0.199025455830018	-0.027352578949641	0.0867263174560601	0.0667682578074707	-0.0909758168833233	-0.0922117885523641	-0.16325259005525	-0.125746069083699	-0.0383889588289387	-0.0547560368191986	0.0159741641867881	-0.13057031965378	-0.117308739438781	-0.107422263733938	-0.157347273022112	0.0396492088813412	-0.304474024916378	-0.168762125424505	-0.112791471322931	-0.15125984439493	-0.3154071169913	-0.102222363062628	-0.150784641430499	0.103046766072277	-0.168879276389813	-0.143345501921861	-0.0657861928636676	-0.107094325452296	-0.107500003979859	-0.200517698052172	0.00434529302505738	-0.0552526912284525	-0.158937534962039	-0.178003605604968	0.00905578028379782	-0.0488048297870313	-0.0750442133258484	-0.0338814356708011	-0.00313308532072869	0.0117615411566424	-9.63412902474728E-4	-0.0682617808645083	-0.0752894896740014	0.246615518018263	-0.113273533074534	-0.0272840240130829	-0.0651059763963864	-0.1403637690938	-0.00605508255725823	-0.0805071748681921	0.0635586055277427	-0.0255510185918012	-0.1052527740476	-0.0204154549017107	-0.156468665957568	-0.122990346839041	-0.104555135138664	-0.179526202164452	0.0538268132283128	-0.00347924178167711	-0.233888673017156	-0.179301669199674	-0.0732497623474318	0.0106039596073172	-0.108958229131642	-0.125017757533043	-0.1930473167101	0.0588140760704721	-0.131213379909809	-0.170359047335329	-0.175479153392542
"2633"	0.103504717730529	-0.0136730297665154	-0.0617541613624294	-0.0452767296296174	-0.0231848794148639	-0.00748308277849414	-0.0432639944345371	-0.0734391847997548	0.0369015137321518	0.0916916331219969	-0.0206540906376821	0.0425956895047772	-0.0307094345146784	0.0047339056117446	0.108059631244001	-0.0359096903301969	0.00247536278999728	-0.120574981024541	0.0258231884888365	0.164540683188858	-0.0536323059554902	-0.0675895125443584	-0.14654563130134	-0.0169031005508448	0.023915905374659	0.0421301411384588	-0.255807942298242	0.0871125597909299	-0.102394424496742	0.112257755621473	0.0422545526083603	0.00434596118093208	-0.0415006232184553	-0.0853504043523218	0.0354646017949427	-0.0602812343528098	0.0531663445544231	0.00719885221844929	0.103630071541855	-0.119363092451079	0.0342967930235497	-0.172373273821853	0.117025586174869	0.210419403840251	-0.163622841515305	-0.028906891290546	-0.0376730162747426	-0.0375214095900515	0.0862307558997902	0.024277205140786	0.0863510959029858	0.0178785214435929	-0.118675309130084	-0.10104102744824	-0.0430073703270157	0.048397893464941	-0.00166353477624592	-0.064425692983621	-0.0570497980268772	0.0653157855827914	-0.0623162306749395	-0.0603477435584426	0.0199872359789469	0.00904505749734836	0.034195484537962	-0.079465760998884	-0.084692280352354	0.0287119386468263	-0.102829012732173	0.0185615597405928	-0.0583047286600238	0.0959806655874053	-0.0201917964862238	-0.0946252076579007	-0.0196009263711951	0.0952942932983927	-0.0952577027018318	0.0465000476461312	-0.0101554550076864	-0.0704123388768498	-0.0864925331493016	-0.109046257181048	-0.0806217801298983	0.0158772636228837	0.159413765261272	0.00787545783512314	0.112681723691067	-0.0306334398353278	-7.14103821049752E-4	-0.0491206597148009	0.0722599819772528	-0.040340688827587	-0.0888986221680315	-0.0312612179498128	-0.0461581376226156	0.0271329543340263	0.0567455316028888	-0.159603847508051	-0.0513777517544436	0.0584371363843725	0.00697852914861148	0.0713229904821342	-0.0580732086161808	-0.0628045441386071	0.114778854793959	-0.139830619123767	-0.1206266108652	-0.110182418388011	-0.00917236068518079	0.0593438279675624	-0.0140969329026993	-0.08768528156621	-0.167715042570989	0.0901968767003216	-0.0105073419130848	-0.0474654085627082	0.0141899819887343	-0.0151963346476043	-0.0381700608734811	0.0439028813389177	-0.0599888745698589	-0.0641295557808561	0.00335669364924011	0.0582656311007307	0.00721890830041678	-0.0543226040768416	-0.00958118590776167	-0.0459813665136968	-0.0434666251446001	0.0919122966040725	0.0584102279802331	0.235980283182418	-0.0360745600311693
"2805"	0.0109684266942075	-0.103147277187114	-0.0594447557459933	0.00393636338202191	0.120661803875045	-0.0234929996912085	-0.0124216147315955	-0.00677792538278991	0.060667692635351	0.115202722925965	-0.0576798854631955	-0.131665256537113	-0.0941124696518533	0.112064641000277	-0.100672442573772	0.00703692473974244	0.0284052127844461	-0.0667404063999481	0.0822918444236861	-0.105580742138444	-0.0105018682696624	0.121670584788431	-0.015886334540246	-0.0932750593443425	0.124463925264521	0.0195249146565627	-0.0200610998360787	-0.109809563255689	-0.155151565683789	3.68101092371469E-4	0.0302670360009479	-0.0857112987834838	-0.0363181118566761	-0.0035142994912792	-0.0604918665340159	0.0513556148099661	-0.0965968582834768	-0.00620121461921999	0.0268423553016418	0.0550167239552354	0.056215405397638	-0.0746800288463167	-0.0649058707864504	-0.0862609317648953	-0.134771027784828	-0.0271693050622505	-0.125881141505182	-0.0650197043004059	0.0853450557752616	0.0802545063637681	0.0218919896848904	0.12619681343217	-0.00445044886735376	-0.00465338912240466	-0.0326790513759583	0.0308019782456218	0.00428643620467465	0.0986967381400893	-0.00593899258638555	-0.113825905779263	0.127452087468639	0.114198667283147	-0.00151257485952387	0.0312692890525582	0.0138420857687228	-0.119843105513996	-0.0487277059312753	-0.423179690285296	-0.12431551388775	0.172671896845963	-0.0242610269165907	0.0668200487229743	0.0270028431403376	0.0227281726230962	0.146836005450982	-0.114699568908286	-0.246769748911014	0.0726373088961334	0.187934679245348	-0.050361899071799	-0.0818245111330513	-2.94193159882576E-4	0.173289014980044	0.0752459275543	-0.0504937970193425	-0.104745283337049	-0.0016247801548906	0.0379386984035672	0.00964024307355266	0.010702931375627	0.0203311920743393	0.187050421467909	0.0186966070756961	-0.0108903537806542	-0.0840024061958614	-0.0702252744570682	-0.165748917352702	0.0159095528405471	0.0517248432558581	0.111255291730408	-0.0912822560517066	0.00824379075066809	-0.124954471058272	0.0649064887991229	0.0400913969751644	-0.129168844537142	0.111937187668627	-0.112879643292123	0.0801845463381449	-0.105910635055413	-0.0450356054172004	0.0287772038798243	-0.0398564004332726	0.0329792581090178	-0.0308788341666408	0.0163966169159264	-0.0518056692409219	-0.152276870359267	0.0226611273825116	-0.0737543535700175	-0.036745325442488	-0.0184904083196111	-0.00135268153855547	0.0320718011582483	-0.0564936428693633	0.105739376977761	0.0203957912009348	-0.119687845024481	0.0629557383574212	0.260236832513944	-0.084400576097629	-0.232444597134793	0.116686216434907
