	"ACH.000052"	"ACH.000095"	"ACH.000097"	"ACH.000223"	"ACH.000228"	"ACH.000235"	"ACH.000256"	"ACH.000264"	"ACH.000280"	"ACH.000291"	"ACH.000293"	"ACH.000383"	"ACH.000403"	"ACH.000410"	"ACH.000448"	"ACH.000460"	"ACH.000463"	"ACH.000466"	"ACH.000481"	"ACH.000517"	"ACH.000524"	"ACH.000608"	"ACH.000624"	"ACH.000677"	"ACH.000693"	"ACH.000699"	"ACH.000701"	"ACH.000711"	"ACH.000747"	"ACH.000785"	"ACH.000787"	"ACH.000824"	"ACH.000867"	"ACH.000901"	"ACH.000906"	"ACH.000932"	"ACH.000988"	"ACH.001001"	"ACH.001192"	"ACH.001228"	"ACH.001239"	"ACH.001278"	"ACH.001346"	"ACH.001353"	"ACH.001368"	"ACH.001377"	"ACH.001532"	"ACH.001554"
"92591"	-0.158563869075902	-0.200697982369818	-0.257135988065387	-0.0965519233940212	-0.284679055175453	-0.243282742696667	-0.278711816556685	-0.239743605675843	-0.221028082895226	-0.153720122680195	-0.208266939497716	-0.248476514064022	-0.0488650315626252	-0.163930303565229	-0.0463141782452314	-0.225922365147137	-0.221649855620783	-0.151945686591576	-0.156141043887529	-0.120122349300876	-0.197124888938266	-0.175837660562289	-0.188690990475792	-0.180012090005982	-0.248679344294131	-0.23045795646845	-0.303406690914421	-0.0418335603601789	-0.323071615400018	-0.291629174205258	-0.143159286791836	-0.181084639995056	-0.180493613846823	-0.118209117224893	-0.195849864044432	-0.127792724306352	-0.192928831039731	-0.178842570874259	-0.0715305110373056	-0.0389417441945049	-0.165082339766949	-0.211324009158885	-0.334689435737693	-0.258922215724396	-0.143200457528802	-0.190596439919863	-0.135397562789826	-0.107729375974875
"63827"	-0.128660775440391	-0.345025231339438	-0.319376101169548	-0.24054694122964	-0.485685326121688	-0.375195986280104	-0.434712237088694	-0.337685616074904	-0.44199279059036	-0.208925313564304	-0.351964264619108	-0.383305086767789	-0.222588055080041	-0.299099521701688	-0.253843000571518	-0.226292004213053	-0.277601936621854	-0.260023163930749	-0.56604011785612	-0.300604799750358	-0.447007619020002	-0.353820395943389	-0.359242520615395	-0.235814351506819	-0.344886698581449	-0.291561173992806	-0.255806167610398	-0.32422749745414	-0.410944524397551	-0.35097777591605	-0.257105550591037	-0.46849396647547	-0.391860033974384	-0.366842065336657	-0.257843390508068	-0.345480082942756	-0.33034159038872	-0.341004654646669	-0.198090605282961	-0.392545906731149	-0.356056723293424	-0.109178354475762	-0.303706877618868	-0.475198321360729	-0.259466853794999	-0.397094958270496	-0.249535531767813	-0.22189447419978
"79365"	-0.0246988397453878	-0.277126102836734	-0.131901564213075	-0.125941864603731	-0.185056007191507	-0.0554287488483018	-0.275141283331482	-0.270048137413985	-0.109754780113495	-0.0941784097428803	-0.453039448756464	-0.109299859561883	-0.0130330260267802	-0.205779437094581	-0.1127012871298	-0.346509320972655	-0.0947955591028718	-0.172119083269317	-0.119390256291538	-0.208972331249549	-0.191105845686418	-0.0769123183403252	-0.205477977497963	-0.117204277540007	-0.155716983140773	-0.0648761432463954	-0.124812365578911	-0.120957835483241	0.0381269982032142	-0.158852360560123	-0.292223048134891	-0.109952764138858	-0.13455227611117	-0.0666335670765267	-0.0341138176073072	-0.142547456847018	-0.270977822740181	-0.0890762132857871	-0.149875359623951	-0.110081727298582	-0.119306861120319	-0.0903644520693034	-0.0581901805976148	-0.190568768113711	-0.0906180221677038	-0.351647294215343	-0.108840121055498	-0.164917887402629
"1376"	-0.278078634001883	-0.188722784349341	-0.171564996742895	-0.09440354885756	-0.287329588949143	-0.118769911284541	-0.387501939310139	-0.155453876568549	-0.139492038346572	-0.150387892862804	-0.351181597506645	-0.198912124687541	-0.133478698845683	-0.196831946457466	-0.222035834169494	-0.153455389201997	-0.0704616916978786	-0.15018202918895	-0.14756431403572	-0.229478947319766	-0.250839019766458	-0.104184463865526	-0.179828562414689	-0.193430300355512	-0.224427224180392	-0.152448352638896	-0.172492232452602	-0.232776363066591	-0.288520675069637	-0.247489465946772	-0.312838894312697	-0.0525473477944748	-0.216202895218305	-0.127412126793699	-0.198630561216599	-0.218272356177645	-0.407114970137243	-0.289639995263485	-0.208006465861932	-0.257760589834376	-0.362199990878289	-0.240531097442806	-0.20237029140618	-0.072654967271189	-0.304011779365647	-0.0929256337753403	-0.205159963363996	-0.209200635743869
"51379"	-0.183505304006796	-0.131891293620958	-0.0826199072316242	-0.0509462249296934	-0.175784668283977	-0.0470714233525385	-0.226763968190614	-0.196086096089887	-0.134119908608149	-0.0951632856349931	-0.0989398524104045	-0.152112482395639	-0.0284777661135087	-0.175234076536745	-0.0663866225532689	-0.154829104677296	-0.0406674390679928	0.0743159156644941	-0.0207169709608064	0.00379161437202664	-0.106283008088853	-0.115276933223719	-0.160839312478922	-0.129872863080838	-0.129867084494121	-0.133612204190611	-0.106196974791829	-0.262423303024134	-0.205032796933341	-0.0527025746083824	-0.0588087929077275	-0.0509719467298351	-0.166592591187497	0.066044682123563	-0.0758476943102514	-0.179118894136242	0.179051741420109	0.0101091789702581	-0.0134345970129898	-0.0304707054901691	-0.0988173365946864	0.128812684155254	-0.204529236389602	-0.176252557216962	-0.0995997147694544	-0.109877951437924	-0.0840680957706611	-0.126442739193927
"29980"	-1.39868669714956	-1.53086822350655	-1.36677065522497	-1.53548243103379	-1.63164450314559	-1.41548265545815	-1.10914484428011	-1.38960436577342	-1.48357890118845	-1.20794431284137	-1.41137384247767	-1.37308148029126	-1.71752814669475	-1.27115740367113	-1.34568415561786	-1.40184482303938	-1.34626888891559	-1.6563593469376	-1.61457894610591	-1.40594539862924	-1.773642138469	-1.36864230043851	-1.39164998287838	-1.37532895218385	-1.40070581284092	-1.71996511278844	-1.76006054904748	-1.32122134758461	-1.43152229148518	-1.59332193814198	-1.45122455912425	-1.53567465066999	-1.43149281853454	-1.45056672742783	-1.45894994094326	-1.30631181827708	-1.3698795869243	-1.44743734075421	-1.58462372780884	-1.25756660598108	-1.415559843513	-1.40988110732363	-1.56671317414251	-1.53074656124744	-1.47645323629365	-1.48780633081887	-1.51455450258253	-1.59152335311578
"11319"	-1.09285686676841	-1.24768538729645	-1.1089527360546	-1.28577438468008	-1.22566040038204	-1.03262077512133	-1.40633638086241	-1.30015804464843	-0.881637424275904	-0.967929108140656	-1.14931377068724	-1.03551571162129	-1.23591013845069	-1.08113929329173	-0.702230853571054	-1.00946876243254	-0.91189225499981	-0.785470798762048	-1.18950517379323	-1.17581400533241	-1.20649130131201	-1.36520811006564	-0.833764598156492	-0.909159305405444	-1.05560354983793	-1.40317938245595	-1.01798710608315	-1.1580162502677	-1.0869102023699	-1.10462684868679	-1.00627682085545	-0.765657743447011	-1.15570604632314	-1.20281130431336	-1.04544920608645	-0.979332279614306	-1.31355168052411	-0.970813304226964	-1.37115228604635	-1.23789410155775	-1.08994880014787	-1.06316709875869	-0.924711329103856	-1.16481624304442	-1.19875330325502	-0.952706806880331	-1.09728282416014	-0.959569152078467
"51386"	-0.481432203376575	-0.400780137644991	-0.448121048819369	-0.631955939152687	-0.467126913581354	-0.241453061784402	-0.435816054696849	-0.364088378279498	-0.427495127414731	-0.587650200934481	-0.430228644908524	-0.265730655373776	-0.339382793305212	-0.440050380939861	-0.466160726665681	-0.380262469168208	-0.290823680529065	-0.264369508044304	-0.386453845979898	-0.114008515806056	-0.500393794366097	-0.489104455694297	-0.313826730005982	-0.599802784531549	-0.539221966178301	-0.386050881844329	-0.303069668115295	-0.386550520878553	-0.547267092644208	-0.289991600360106	-0.580604918558421	-0.371435653778717	-0.293089800129702	-0.349535364568575	-0.480538696716823	-0.487403582524138	-0.436750123663982	-0.301388143483413	-0.564364264201513	-0.5222030505276	-0.46074013983426	-0.469104156600616	-0.500324111241072	-0.378617716765594	-0.61660288209111	-0.35812658664398	-0.55830714075912	-0.401456415921139
"84337"	-0.478362964974734	-0.122415142921599	-0.219442238184712	-0.26563641852968	-0.469330303021096	-0.256260090390333	-0.461090894170565	-0.231175605552351	0.0205035117034222	-0.371489978708692	-0.399127870237578	-0.22359704090485	-0.101574467284084	-0.378803901774272	-0.57343844912487	-0.635644714433686	-0.47541838254364	-0.204114153713482	-0.146957980533871	-0.218942219832911	-0.514462778380167	-0.393584585552838	-0.549149332962692	-0.405069727145749	-0.430963099788029	-0.52409288917617	-0.240570696875665	-0.563684657819543	-0.427930878234538	-0.0661509755847282	-0.429180567741968	-0.208998627419266	-0.308914798442436	-0.286917555566347	-0.360724212008582	-0.148870645200523	-0.216811790251627	-0.195638590850431	-0.293854793278739	-0.459384270615243	-0.214946141890498	-0.532196582448722	-0.450492299625418	-0.261708348294085	-0.14974632338455	-0.111915613021538	-0.300912962331796	-0.325074385380363
"55336"	0.0988480125008339	-0.200462174294613	-0.231596924780102	-0.0773196037357066	-0.250647774682467	-0.141887534489445	-0.278154763846969	-0.164021713077615	-0.0732525926100868	-0.202411227223336	-0.275484878996896	-0.119721464851167	-0.153696149211028	-0.19396928130598	-0.168667317144671	-0.193426395276713	-0.094311255541068	-0.0610306233683797	-0.128060901068298	-0.159723622685855	-0.207485190321923	-0.0657441579730307	-0.175416568842284	-0.110826520824333	-0.0821766723360652	-0.0923858008616165	0.0158443655578087	-0.166930069160502	-0.192743402985329	-0.198311487024903	-0.0719212163511921	-0.114376059163193	-0.117466675562598	-0.108527710093666	-0.125749101749487	-0.235226169030764	-0.403398082669045	-0.124870527750743	0.0508008701648952	-0.0573700587492766	-0.116246793414262	0.0148202110319581	-0.113107817320414	-0.0530887738392359	-0.0845961754770383	-0.107047477328974	-0.244921751294467	-0.274896851355496
