	"ACH.000095"	"ACH.000097"	"ACH.000127"	"ACH.000146"	"ACH.000183"	"ACH.000215"	"ACH.000223"	"ACH.000228"	"ACH.000235"	"ACH.000264"	"ACH.000266"	"ACH.000280"	"ACH.000291"	"ACH.000293"	"ACH.000311"	"ACH.000312"	"ACH.000318"	"ACH.000348"	"ACH.000383"	"ACH.000397"	"ACH.000403"	"ACH.000414"	"ACH.000425"	"ACH.000448"	"ACH.000460"	"ACH.000463"	"ACH.000481"	"ACH.000516"	"ACH.000517"	"ACH.000524"	"ACH.000527"	"ACH.000571"	"ACH.000573"	"ACH.000605"	"ACH.000624"	"ACH.000647"	"ACH.000681"	"ACH.000694"	"ACH.000699"	"ACH.000711"	"ACH.000785"	"ACH.000787"	"ACH.000796"	"ACH.000805"	"ACH.000824"	"ACH.000831"	"ACH.000866"	"ACH.000867"	"ACH.000988"	"ACH.001192"	"ACH.001318"	"ACH.001368"	"ACH.001377"
"54840"	-0.0479732453746269	-0.0753123689147005	-0.193875158172908	0.0059618475430581	-0.122998549705661	-0.180827880435676	-0.072804405329934	-0.182374765313746	-0.0830817452230637	-0.0805168657608717	-0.0114799678301078	-0.140912409724007	-0.0980063775245519	0.016018208805614	-0.00832504272871066	0.193105223675197	-0.0362114121399556	-0.116522456001294	-0.136603154534154	-0.187087189967159	0.0415715967947344	0.0470157696927275	-0.0402689690939484	-0.0711038825597805	0.0419182055106431	-0.0502862784479325	-0.106086157581562	-0.0795053273851751	0.00354729328687262	-0.120305450030198	-0.0479190159226013	-0.102758956557754	0.0243871177498279	0.105179536925859	-0.143323084605473	-0.125586875038924	1.87573781180348E-4	-0.103462710964009	-0.0764200627344009	-0.160426469422548	-0.0232932499500912	0.0958110079309816	-0.146174848866727	-0.0618650407512763	0.0227304557801645	-0.129657641268587	-0.069721380755156	-0.0744027592539596	0.152440986628625	-0.162440461536936	-0.071617108544265	-0.0423721841057869	0.0505319882851395
"9114"	-0.274686697062304	-0.176848844528391	-0.517103032724422	-0.476205724802302	-0.420582614299605	-0.375369556073454	-0.369089833597844	-0.385305925123678	-0.352669665663243	-0.447863210097514	-0.567780287954056	-0.336917864582888	-0.0654498454075818	-0.38543246603521	-0.509758247884345	-0.342785502567841	-0.344787225578314	-0.354761417332873	-0.445931979126807	-0.452539253922124	-0.585758576736415	-0.346648500536019	-0.62371253805164	-0.286341728826094	-0.419234388672203	-0.439998504887123	-0.406915318683863	-0.397759983012808	-0.512883442596629	-0.496064091490048	-0.33173646325016	-0.309220542462341	-0.457393113526877	-0.359111657799298	-0.477032004052677	-0.526633443435656	-0.287987348375739	-0.315987392752389	-0.280322480589101	-0.493631027817448	-0.441684958803201	-0.382898170640403	-0.298734595287151	-0.419040881754955	-0.430061309188282	-0.338940225992462	-0.587185511996889	-0.482233002119469	-0.471510294223942	-0.298242294025344	-0.374228187826603	-0.360557394128821	-0.276331095691315
"51382"	-0.48739668936857	-0.418880034889634	-0.695498371737725	-0.763493964819419	-0.638848325485254	-0.639841205456336	-0.709046656219257	-0.755488736290724	-0.543657548627321	-0.680142683172613	-0.58259498666538	-0.590205191666198	-0.417541541291594	-0.547173742193064	-0.579781845863511	-0.634623367059723	-0.750841407152689	-0.628271305781856	-0.713197050261647	-0.788314276197379	-0.942689332424246	-0.65875560015843	-0.515411129415682	-0.477400198532235	-0.734543778548863	-0.424683772697722	-0.62665901762701	-0.737572451620237	-0.678358071718099	-0.87624528116556	-0.544646984870952	-0.830020756013537	-0.539694533883874	-0.412596278520121	-0.731037042837589	-0.561688315392762	-0.580906367404326	-0.493346022533635	-0.714138899470635	-0.892165904490661	-0.611247171105974	-0.625590444077986	-0.581481477211468	-0.587189898797144	-0.462442738944008	-0.638778581134645	-0.495654791524348	-0.552047499372183	-0.508294031806319	-0.647016349077386	-0.530501360323353	-0.650825018287667	-0.424017994192543
"529"	-0.732585730653856	-0.696798715261475	-0.638290540735793	-0.758647575510169	-0.806872107977592	-0.696722318954958	-0.876085896612803	-0.867764034332071	-0.691373818066335	-1.03461154300126	-0.915814660735779	-0.933082999850886	-0.854605303135896	-0.839030816333248	-0.769624681601204	-0.766626414564935	-0.797240859844151	-0.942476251974274	-0.991524884360129	-0.923640814186012	-1.08165824023767	-0.711406910519839	-0.881264527165842	-0.85547799740104	-0.956404808191905	-0.61547677518228	-0.864780877401459	-0.873454013552334	-0.982187909886567	-0.95375391392764	-0.872270393072911	-0.761935803357897	-0.943740594734891	-0.747776484509141	-1.00798743124527	-0.650313584023297	-0.7752613415085	-0.79834702229343	-1.02980742122019	-0.998630177859748	-0.833317034588982	-0.833140494375861	-0.793006492625728	-0.735046941297095	-0.747291389750068	-0.67107088972966	-0.744966799754505	-0.875132064781359	-0.809475101263109	-0.884407994834315	-1.095751087592	-1.05021403870707	-0.708724600301797
"8896"	-1.34538316465884	-1.32448591636468	-1.17817727883788	-1.50197911169839	-1.30308774528534	-1.08770866199041	-1.39000929893912	-1.27151093529385	-1.28428530434264	-1.14873832219977	-1.01885887590255	-1.32063314657076	-1.15562638039008	-1.19876700097004	-1.29719859515904	-1.35574635697816	-1.41714073624521	-1.32345034445798	-1.20559480205497	-1.13178399981508	-1.42243121370168	-1.54405006437916	-1.21008695390083	-1.25845463019668	-1.21447961924421	-1.11147546705918	-1.43763225761459	-1.16397591185517	-1.21175722596808	-1.11443010638815	-1.35115665938603	-1.07829648487136	-1.53008857647981	-1.40210922852609	-1.43840978788449	-1.26023741384259	-1.27910525610143	-1.27352192101135	-1.32748727768533	-1.2784424429683	-1.45733594954619	-1.43223976155981	-1.24229735580398	-0.985743008609384	-1.42621154526504	-1.41009669453406	-1.31200147360688	-1.23136008406597	-1.34661510620044	-1.35008255364826	-1.46562802895464	-1.37623707698287	-1.3705479181191
"79020"	0.17631193047371	-0.0175865092130358	0.17330965769156	0.142225205115576	0.0330485081714393	0.24622986057155	0.150169656604261	0.0425289847196592	0.13753593702389	0.103079190898789	0.126726665041117	0.175598235072231	0.112703903068838	0.00195057489909059	0.0450284159380513	0.161132350793222	0.144999185716378	0.146565716850748	0.0460579280850433	0.0112764785154791	0.145849564936849	0.0724012127607389	0.0558227574347718	-0.201259289699376	0.155379925281035	0.108057236605205	0.212408414374209	-0.0208256524729677	0.169016318372797	0.122622858510314	0.104862826533965	0.0984380139310584	0.0970732026550793	0.123999793624316	0.152236055797035	0.174537827281552	0.100758934043155	0.138659419621248	0.106148912303739	0.187798450645258	0.0463309347981883	0.068985707508454	0.0965709584972677	0.254328280564869	0.108085337282904	0.0967536840406473	0.130187376031742	0.130742339035517	0.146454840287269	0.0895875048039015	0.0908127062818481	0.103709126010514	0.00681789961364902
"9308"	-0.0428813563254416	-0.0554131518895205	-0.056179535683661	0.0841401568163865	0.100932409489908	-0.114865048134979	-0.186106852186452	0.0549649511427959	0.056896888080619	-0.083548336345143	-0.0542778426815945	-0.00374300950855158	-0.0775353791279595	-0.0363480811465352	0.00885413984503575	0.130732470221678	-0.0236746441708756	0.0534859063012193	-0.0134944709569851	0.11180301252558	-0.0149372159414269	-0.0240955427773239	0.0947799119244235	0.0250003358733663	0.0375324094611182	0.0697170530456128	-0.0735863948509908	-0.100086405696753	-0.0178464284418644	-0.16464526228015	-0.052005771549515	0.0524398997869524	0.0109027201833033	0.0362113346410797	0.0367368635969986	0.0114202878381886	0.021671833892564	0.0506051040007706	0.0418982073553918	-0.0699852673233089	-0.0505607277805575	0.128635819084562	0.0582152708134386	0.0505884864186638	0.0133325329019432	0.136153608935168	-0.0618329928051773	-0.0183557960518561	0.0553808348238811	0.0162365000198305	0.0229726645342283	-0.0415078659297071	0.0944377475594527
"983"	-1.44723193091733	-1.3916101050614	-1.26176850997202	-1.570242987713	-1.54922770570462	-1.24105556834655	-1.50144236389195	-1.40700233044266	-1.24641699949099	-1.39001713333253	-1.30072288604381	-1.39732428928161	-1.28938310261127	-1.36099492357431	-1.40243498942608	-1.3662444919372	-1.34655527041027	-1.53835897845086	-1.29591463570559	-1.29208315263396	-1.54803375701878	-1.45787290710496	-1.3092733195074	-1.33839537037285	-1.30297024164823	-1.25671255629182	-1.60914446665422	-1.47865216552756	-1.62396058396844	-1.33655329634748	-1.3293389057512	-1.10710706835919	-1.36799206402509	-1.71516107972537	-1.30492697415799	-1.22892778212196	-1.38311246103328	-1.47574012308132	-1.5302388974214	-1.3372110508621	-1.61124466717694	-1.25650748600874	-1.40346730817586	-1.19225693815343	-1.53299175232103	-1.47826598384137	-1.45421353574037	-1.33291941548321	-1.45275410072319	-1.30344771534098	-1.30281314303389	-1.53816132621716	-1.34265086553431
"8218"	0.0372849410754675	-0.0909289424567302	-0.0975910915162147	-0.0354765438803777	-0.177328223493871	-0.0777643065843908	-0.0936780348858878	-0.0955176845855091	-0.0301065631944505	-0.205499390199371	-0.0479215643448631	-0.0300086852889249	-0.0200591345480902	-0.0451271878378931	-0.0986270682064787	-0.0352259104625075	0.0505237945118251	-0.0558075101771941	0.0299875692854333	-0.0939933587803512	-0.0458552842546556	-0.0584635266271998	-0.0344122433809242	-0.127392081059692	-0.0836556204556498	-0.0395578604412969	-0.131545337701339	-0.074366270818658	-0.176382405747213	0.0452244359198371	-0.0229161668995419	-0.0156714466497176	0.038670443511849	-0.1164013239014	-0.0169447644322784	-0.0096828204983918	-0.0188920873647053	0.0410019891512397	0.0568068373736851	-0.083717822536719	0.0957237321964645	-0.100896389384141	-0.020841032940702	-0.198212210423473	0.0913516342634422	-0.124599434449802	-0.0252683763240163	0.00325062140257043	-0.0423155735765165	-0.102780993546859	-0.154602389356955	-0.101477042597669	-0.0201755458312935
"1690"	-0.160989123457986	-0.230034824934993	-0.225401835916391	-0.280509465549054	-0.239617309117822	-0.292757465767861	-0.177280999159179	-0.212803413322706	-0.236397868439007	-0.382566847455303	-0.183001602985927	-0.377099417451968	-0.140947467442241	-0.255547656016557	-0.233459872789073	-0.109640244557512	-0.118776836402308	-0.232912078008587	-0.234538279750942	-0.344781962262581	-0.237171247301807	-0.225024991255858	-0.2168296717976	-0.274895201858811	-0.0882666340324815	-0.24390280315306	-0.482236664082401	-0.249128129847181	-0.236046622144016	-0.15949088484396	-0.153517611599607	-0.255031418672262	-0.121822156530917	-0.0932969467721161	-0.134518136677676	-0.161194184683459	-0.0535739670945173	-0.208200617163386	-0.278487780592389	-0.310867459433484	-0.274427203158115	-0.203665975983135	-0.19426876831131	-0.24005774729637	-0.183472574256481	-0.236331889694752	-0.270955042468577	-0.232908621712329	-0.22641056001928	-0.244009555172126	-0.103286112910708	-0.228165398321089	-0.206970657955487
