	"ACH.000015"	"ACH.000030"	"ACH.000042"	"ACH.000053"	"ACH.000137"	"ACH.000138"	"ACH.000142"	"ACH.000146"	"ACH.000215"	"ACH.000235"	"ACH.000238"	"ACH.000260"	"ACH.000266"	"ACH.000278"	"ACH.000302"	"ACH.000307"	"ACH.000311"	"ACH.000332"	"ACH.000374"	"ACH.000387"	"ACH.000406"	"ACH.000408"	"ACH.000410"	"ACH.000414"	"ACH.000415"	"ACH.000421"	"ACH.000452"	"ACH.000454"	"ACH.000458"	"ACH.000461"	"ACH.000490"	"ACH.000491"	"ACH.000511"	"ACH.000518"	"ACH.000545"	"ACH.000548"	"ACH.000549"	"ACH.000585"	"ACH.000589"	"ACH.000593"	"ACH.000606"	"ACH.000633"	"ACH.000651"	"ACH.000652"	"ACH.000696"	"ACH.000735"	"ACH.000738"	"ACH.000767"	"ACH.000771"	"ACH.000776"	"ACH.000781"	"ACH.000791"	"ACH.000794"	"ACH.000800"	"ACH.000802"	"ACH.000827"	"ACH.000831"	"ACH.000834"	"ACH.000837"	"ACH.000847"	"ACH.000858"	"ACH.000911"	"ACH.000913"	"ACH.000938"	"ACH.000943"	"ACH.000950"	"ACH.000968"	"ACH.000969"	"ACH.000994"	"ACH.001061"	"ACH.001151"	"ACH.001328"	"ACH.001346"	"ACH.001353"	"ACH.001408"	"ACH.001554"	"ACH.001736"	"ACH.001745"
"10939"	-0.841554096518667	-0.851601146877555	-0.763990448158233	-0.80442192026359	-0.791565227212354	-1.00023427937431	-0.906060835627079	-0.705512234325409	-0.961306306205984	-0.796722249204188	-0.913277242371798	-0.702223675142644	-0.67895463637842	-0.671709260278348	-0.801849556839227	-0.723336261475513	-0.925841600443687	-0.785449299839358	-1.09940726318062	-0.825076650170841	-0.677640760587986	-1.10361478348633	-0.827138681431459	-0.833167180854729	-1.01316641908602	-1.03515837775962	-0.925286221721972	-0.938051754186097	-0.584184254476913	-0.797081241190345	-0.865035713324868	-0.989888584330976	-0.912492891799697	-0.849785348790968	-0.904350935626772	-0.896459471654394	-0.980897354142504	-0.91321833484449	-0.845482880651312	-0.90222903184222	-0.84447979862043	-1.16245805105971	-0.770159886606514	-1.0128364349716	-0.773961512322155	-0.798716676485627	-0.804414051469968	-0.923215885060911	-0.953142857501943	-0.761894502488246	-0.829440341276535	-0.74443232885711	-0.8741984104218	-0.884188833052199	-0.886225815011614	-0.794175887958981	-1.01588367451138	-0.813325945052324	-0.870750118988422	-1.22964213927492	-1.00195546215789	-1.00735741158576	-0.816192773514274	-0.706655510324599	-0.750202587848953	-0.853863109016648	-0.886859282048058	-0.995510711696801	-0.762912597448099	-1.02368912923156	-0.802585714403953	-0.987248121334778	-0.812956334452319	-0.692808153291821	-1.06368216141021	-0.61833421152176	-0.71767889551978	-0.696856533013368
"116984"	0.0937655897593247	0.0552924656058733	0.0319810354935649	0.169229639205548	0.2033790700297	0.179336455168035	0.180296580636357	0.204342786501551	0.130965780879396	0.155463821619152	-0.0333778898302252	0.0974332836865114	0.0848699991005284	0.274339086608924	-0.00144433450199276	0.268847002320578	0.130198816566392	0.186305165976096	0.239131283497108	0.149377413987363	0.0832015544375508	0.00899902262741461	0.167057089888336	0.0801445979869997	0.114876992576235	0.181839738574979	0.134408073404671	0.196449131636674	0.106993733405662	0.285113856530454	0.174552616803211	0.0945833766046203	0.117342906426514	0.405379726862557	0.0322841690329096	0.0461189184537846	0.344483817319453	0.1086948791059	-0.0831861795832639	0.156937634184462	0.098554466169291	0.186832323228827	0.0927702600367644	0.155983273934227	0.0700037803727363	-0.00792116231567429	0.107483005058014	0.27765682293755	0.0822029913591174	0.102964053686369	0.0805901242339007	0.190658796418935	-0.0427387890403955	0.0259945645318867	0.124230335932002	0.116380141475945	0.140998677995379	0.10332561595507	0.157191414834078	0.165810631446644	0.24773901385965	0.134573870217662	0.161733051824228	0.0309164030946769	0.0807518942648211	0.202117234631784	0.112594970088682	0.138717647882688	0.190306468488814	0.146372097507133	0.0262029689558613	0.0118988180936219	0.206550370053945	0.165205969760945	0.151563283715541	0.129741968680208	0.16671011356505	-0.00534896281917703
"491"	0.0199820959194383	0.0193766124645675	-0.1482730603934	0.0293068266141791	0.0201130121255339	-0.0208088361501327	-0.0295843325432523	-0.11149661239789	-0.00875320882076559	-0.0380766698251939	-0.155963028951018	0.0451438672916734	-0.00844434932636085	-0.0297594767822728	-0.104571708057219	-0.0520880617322482	-0.027068675760206	-0.0057898989056342	0.0421584206749731	-0.0614329250208121	-0.0877590562015657	0.0229742413410678	-0.0219674700090335	-0.0512279649311102	-0.0400025481451186	0.0131488270333527	0.0434852030513964	-0.137867810250859	0.0512127655539033	0.0780253321042082	-0.0060171627435325	0.0624911093144403	0.03165240454519	-0.220758383224321	0.0252314954820512	-0.00251940078117434	0.0623601512415371	-0.0124010716595586	0.0358772362465203	-0.0405287980199689	-0.0389803140755911	-0.155892208707362	-0.0551508274764677	-0.0609128871261379	0.00645701174429321	-0.0615676373463607	-0.0825168584610721	0.00573149953479404	0.0260975295532656	-0.0357136998090852	-0.0656604448727929	-0.0219338705786346	-0.138036361573725	-0.120087999539103	0.0379206058829742	-0.0834980653337905	0.0879645044671484	-0.0601427894922662	-0.115552431015982	-0.12391001026542	0.0155443144032501	-0.0778165827763017	-0.0279219201053523	0.084610988931531	0.0515829816948812	0.0911774117514268	-0.0797039821995775	-0.0218800316000614	-0.0947995735083064	-0.0313473245042113	-0.0324730922412272	-0.0857148721964585	-0.00950218747700563	0.0328720904236058	0.0610675929313251	-0.0021642992765653	0.0500385548658642	-0.172804662933678
"85016"	0.0110259028485828	-0.0949229857972527	-0.0443971251339477	-0.159526721741916	-0.142287805150602	-0.071775966684527	-0.0797127055306277	-0.21865096894697	-0.143149486553591	0.00848625375954862	-0.0618377652673607	-0.102785074071884	-0.0828879193087651	-0.117857043602946	0.00121093507960858	-0.0362031261809329	-0.13330870536614	-0.138510487076458	-0.224128489524887	-0.0650097871160911	-0.0702081920374155	-0.00466464213001217	-0.134396636475989	-0.142510853801951	-0.177186038960785	-0.0673773372893249	-0.0751309419937169	0.0526112164632308	0.0541561637693125	-0.150968433359316	-0.00572433299251718	-0.0926645438952811	-0.174348014363435	-0.189385777828839	-0.155896527064386	-0.266883918125268	-0.038681675666867	-0.0855388593442635	0.0190572343436844	-0.0900051520905756	-0.147419062310316	-0.0810976044760922	-0.0902453463067368	-0.239829690488479	-0.226923805012351	-0.186419424031547	-0.189533581022542	-0.299138262356196	-0.15894248841593	-0.0827054927617076	-0.0884716109848933	-0.170175987774336	-0.0627436656598157	-0.0285784995310702	-0.00772634382105321	-0.172502490281111	-0.0859767459255194	-0.214894132229551	0.10507742687832	-0.173526695758005	-0.0296680783970706	-0.0648757020927425	-0.0367577835912768	-0.158541493707448	-0.101922730918841	-0.161311108942068	-0.159119732024555	-0.310482822130034	-0.105350438844056	-0.177289740858354	-0.102050067074156	-0.0823458648681253	-0.318749149970221	-0.0976500882671679	-0.144927565299474	-0.135291146361492	-0.165576375943476	-0.110011023201577
"902"	-1.01016644302032	-0.782113635327677	-0.939128258833724	-0.843810334519578	-1.18833795133234	-0.831656760416082	-0.899095768917255	-0.902509374050756	-0.837360849262708	-0.823225394250419	-0.691366740885451	-0.939859280227156	-0.972500747564045	-0.91518422982381	-1.05229316579501	-0.849206053788488	-0.860206194414332	-0.746112088569371	-0.706470900706119	-1.23088913550186	-0.849853020588949	-0.92587910540302	-1.08182191245739	-1.02008597331602	-0.810460497592035	-0.917954281963194	-0.590501937648866	-0.848945388629341	-0.747820607605367	-0.719022298161008	-0.68720605987549	-0.657421246426091	-0.893985391993634	-0.97893182217409	-0.902656583329426	-0.889311571434207	-0.784508805165606	-0.795361103866208	-0.970104902293686	-0.911854388535097	-1.07058988891396	-0.636943327923408	-0.7692099422786	-0.883173525745843	-0.784123820777604	-0.714795480057938	-0.7728933660474	-1.18325069481595	-0.9437377425882	-0.703534093537498	-0.917241664954764	-0.858235257818618	-0.692246837538043	-0.968020508354313	-1.12408952750986	-0.96768467458567	-0.859885779000802	-0.831703409642064	-1.10933073759313	-1.01447846718545	-0.892142662099452	-0.941288305945589	-0.842285162995602	-0.693058055560222	-0.994693953408835	-0.75317005300158	-0.952814788543687	-1.00022305468878	-0.948387208705146	-0.785869450615878	-0.907558161202747	-0.782541100496484	-0.9553559938761	-0.974147873550792	-1.12981467308713	-0.896488251086909	-0.56300054798527	-0.774481487937754
"8872"	-1.51031078534231	-1.57057515623995	-1.49652837153116	-1.51031364549035	-1.62088329137261	-1.45978202259565	-1.57536951238521	-1.77837062569311	-1.5701161714854	-1.48438731624736	-1.57596721820706	-1.5531348372926	-1.45096637728686	-1.5853030052157	-1.63222749986895	-1.51721516952974	-1.66847841317315	-1.56916338165045	-1.54587171175382	-1.30842246111559	-1.58422610758356	-1.37021614990713	-1.42824564072992	-1.70256823382763	-1.73967299251426	-1.50827005732414	-1.75846856127702	-1.48435672481283	-1.40748879598879	-1.44343133483697	-1.47093901503841	-1.53335420617871	-1.37671462848088	-1.6452481295804	-1.51232061787645	-1.61815827729347	-1.26929388765078	-1.81462421791447	-1.3049502864282	-1.61585445226472	-1.46290363446852	-1.30564282005475	-1.59262849514322	-1.45944118806148	-1.44811274185691	-1.64519022969698	-1.59274561581075	-1.68467990520291	-1.44744528256152	-1.47197139092802	-1.65893727265961	-1.61474810356816	-1.40672925349051	-1.54887356345502	-1.61788225873706	-1.55857481482519	-1.51551260642361	-1.45841645564375	-1.70565556143487	-1.60729566378982	-1.37300785194443	-1.48892735578351	-1.51115636445293	-1.56095668806491	-1.42972259144953	-1.79626923585175	-1.45699995977074	-1.61275553172481	-1.58541908633324	-1.58729960888482	-1.44287183350482	-1.47279557035662	-1.40602665110716	-1.66746455646433	-1.80321960646028	-1.71685911734826	-1.49292901177012	-1.60339271825175
"11068"	-0.327386285470963	-0.208370899721602	-0.149686180694593	-0.170751642201462	-0.223748885038162	-0.2303657358842	-0.143754417685452	-0.101599972043694	-0.106264398981285	-0.24523749939977	-0.255521547099401	-0.0716931184597936	-0.179019416940358	-0.255324018787818	-0.141650321895037	-0.0723313248987113	-0.128315288925295	-0.205479855601075	-0.187335222409166	-0.254676690676795	-0.230406084211787	-0.216090652086263	-0.272255365937071	-0.0868871130845284	-0.228411328009	-0.140599966075066	-0.208883730576878	-0.381601094406317	-0.147448601403224	-0.0752369219795901	-0.135523927126151	-0.190631959314059	-0.26256542304498	-0.173828990161368	-0.235620050571627	-0.315861845373147	-0.348710914355166	-0.148045671658253	-0.130824932679638	-0.144439555008397	-0.122925459320722	-0.275670223314106	-0.200277922144149	-0.334601549289501	-0.304016399207116	-0.281582562177811	-0.202850566516074	-0.204048803896643	-0.0806136770589105	-0.0877794867908755	-0.219257261166164	-0.227137591146252	-0.259168374923819	-0.183748558103311	-0.204871262041567	-0.144535941678518	-0.0780125749242473	-0.151474429571417	-0.184875909989533	-0.205528723760511	-0.160925191411001	-0.198084592862089	-0.254015947206138	-0.0223876766541133	-0.253140259886763	-0.225076040041864	-0.264303266186351	-0.271812580374001	-0.205939077188563	-0.147081049922854	-0.280340615427966	-0.110224485976354	-0.344337794154263	-0.283315995830538	-0.0168122607104132	-0.245043626238654	-0.121684293798235	-0.235440900910679
"51202"	-1.28370722037322	-0.927803849149579	-1.06984049923037	-1.09991228513	-1.20078168306783	-1.11785963487372	-0.853686913780951	-1.11763020198348	-0.862111754171979	-1.02393220216435	-1.12293851080427	-1.07993510166118	-0.860566560194686	-0.995559385182581	-0.931640102201165	-0.750508677482175	-1.02415059535142	-1.14043806469464	-1.0865571709784	-1.00574444114417	-1.1544604619867	-0.988018246351989	-1.14692215153953	-1.10576792326092	-0.979535105044745	-1.07812899706345	-0.868780995320212	-1.21004575096827	-1.14292560108174	-0.976697976317833	-1.00319018725282	-1.01121710588188	-1.11446384194353	-1.03834629675322	-1.10817767498185	-0.892755551995798	-1.02115783476045	-0.735280510484439	-1.25099472716029	-1.13191270624075	-0.967205801557704	-0.654220413682863	-0.956178027345062	-1.17035906461138	-1.19400285050141	-0.92353681508654	-1.17433425265029	-0.856352841103412	-1.1578608451641	-1.07701146635287	-1.04298995448095	-0.772152705925554	-1.03464489082723	-0.99348897335714	-0.909617636840695	-1.07683022054903	-1.19937110023589	-0.880565749158722	-1.0425810887655	-1.00548603457719	-0.857880178426492	-1.0075426026873	-1.09126903540678	-1.06433823500837	-0.827207697835384	-1.37779689672541	-1.01995458863946	-0.850211508951696	-0.930288513844606	-0.986623397842294	-1.17297061486133	-1.11787537908012	-1.05354688242747	-1.08141336339405	-0.928554311787239	-1.02531667794199	-0.8084929090542	-1.07372281762167
"60528"	-0.710145310976072	-0.599025521569122	-0.867925312743974	-0.734340839785225	-0.748845373776376	-0.756931130581028	-0.836201570719024	-0.682822719902856	-0.695883573187947	-0.68924794375629	-0.931726593306927	-0.805684025454158	-0.770006586634788	-0.764744084820935	-0.787175711142455	-0.637579849068604	-0.655836868352244	-0.939600678440528	-0.901581385983663	-0.769042119005944	-0.671652103469714	-0.93528381646321	-0.937118680111779	-0.685753442402933	-0.747125060329802	-0.921210894986011	-0.885398642933373	-0.889796600933532	-0.980414026029324	-0.721214304504052	-0.68269702961564	-0.699371037484216	-0.846938576622071	-0.773916912382141	-0.855007719547415	-0.943331559643868	-0.93326442108171	-0.771167988023312	-0.786192648761647	-0.719353140255998	-0.627152092074411	-0.833563131259766	-0.924815507600698	-0.832540508525594	-0.82032739183263	-0.83371979049986	-0.660214179515114	-0.827476764977872	-0.752664687497458	-0.823054504259556	-0.757201569000801	-0.691781713506461	-0.70095588696534	-0.876884954995035	-0.899420703477288	-0.840916468967104	-0.775937481263628	-0.774234325984944	-0.76894474380961	-0.870943408611037	-0.830403686327744	-0.836750768961686	-0.768914824456742	-0.713828038579947	-0.8073958020318	-0.71743017595575	-0.927907692262153	-0.848762552535661	-0.810644876714294	-0.851053712854116	-0.707007588683142	-0.827572098885294	-0.771793936740589	-0.790310852497031	-0.660147654746269	-0.726105368693351	-0.688157868306313	-0.790625931015227
"125228"	-0.370955006787655	-0.158026874144489	-0.0746492185084185	-0.159641024808372	-0.119246137704807	-0.782573631164189	-0.288499147817897	-0.491766232042609	-0.348490310406701	-0.402909270631447	-0.399627019276456	-0.266197817900716	-0.231730089585715	-0.443664396156216	-0.262246202601797	-0.29706154673144	-0.223318300125949	-0.265597847013446	-0.25197507693378	-0.432731584672371	-0.312086464255375	-0.231849869439312	-0.368146999820524	-0.37893450330818	-0.458725507771946	-0.481147311861687	-0.3212212828787	-0.376471556358861	-0.14565149460846	-0.529677291249951	-0.439956230005223	-0.409244935030167	-0.253742133546936	-0.270822395248001	-0.285300691492402	-0.373313046511355	-0.213773405886462	-0.1935645464678	-0.354493724453047	-0.598248655484768	-0.26393622533716	-0.594520922431002	-0.47067703382109	-0.435975859244301	-0.283178394873828	-0.319686771774657	-0.210535229175427	-0.307600575369805	-0.429339213948324	-0.0306163858149338	-0.372393863752942	-0.113633906962088	-0.213770897574288	-0.16841782848434	-0.244747954168284	-0.461283608959389	-0.335498677312809	-0.241612370053015	-0.326596668023211	-0.504628733459798	-0.352564068511021	-0.192216296372832	-0.164268578680736	-0.219092941710552	-0.389950629182461	-0.311255289020391	-0.313018285052263	-0.655052920057489	-0.510019687596039	-0.534975550120306	-0.225682631929376	-0.296622237714842	-0.287112041117217	-0.135672899204739	-0.521278721158652	-0.311812887235197	-0.401400045518155	-0.334748847705077
