	"ACH.000067"	"ACH.000095"	"ACH.000097"	"ACH.000123"	"ACH.000223"	"ACH.000228"	"ACH.000235"	"ACH.000246"	"ACH.000256"	"ACH.000260"	"ACH.000261"	"ACH.000264"	"ACH.000280"	"ACH.000291"	"ACH.000293"	"ACH.000311"	"ACH.000318"	"ACH.000324"	"ACH.000383"	"ACH.000397"	"ACH.000403"	"ACH.000414"	"ACH.000460"	"ACH.000466"	"ACH.000481"	"ACH.000517"	"ACH.000524"	"ACH.000542"	"ACH.000571"	"ACH.000601"	"ACH.000608"	"ACH.000624"	"ACH.000657"	"ACH.000681"	"ACH.000701"	"ACH.000711"	"ACH.000785"	"ACH.000796"	"ACH.000802"	"ACH.000824"	"ACH.000867"	"ACH.000885"	"ACH.000887"	"ACH.000973"	"ACH.000988"	"ACH.001067"	"ACH.001228"	"ACH.001353"	"ACH.001377"
"392636"	-0.0160577523009432	-0.00526430577569677	0.0517669728089042	0.0434372878136925	0.0644733214042011	0.0971585338178729	0.0568961275633193	-0.0560071995335629	-0.010542531293408	0.0171648719702146	0.170034495002715	0.00345394133247928	0.159970472448574	-0.0230404168707238	0.0162550191922399	0.129435812604678	0.110342857551897	0.0203589573841025	-0.0299965961122671	0.0739254643189106	0.0999247589031458	0.0835933159928585	0.0445248549523898	0.0372878132166253	0.0874555503556577	0.0887845838694241	-0.0342683842720145	0.0309161343350535	-0.00241084799310296	0.0504031646848324	0.0391205998509587	0.130720919357024	0.0878763759853114	0.0573277844537445	-0.0961986889407639	-0.00680782769391402	0.00722153220164542	-0.0285887070500495	0.0166410038220823	0.0943061085788583	0.0910912257536276	-0.0341643115708258	0.0552235354616574	0.0312372252091525	-0.00551785869637273	0.112082702019469	0.0579725297018576	0.0469855321091412	-0.075188649863118
"57538"	0.110370693018328	0.0746516395103469	0.165198922730001	0.100579424909163	0.0319927073919719	0.152617270367953	0.00248487954225628	0.209369946787764	0.0185813763734808	0.00288615842389884	-0.00663097310504296	0.0491060125463306	0.0349639302004441	0.0643154784139569	0.139389867113471	0.163802129295756	-0.0331095634962081	0.202909279662974	0.085409241455043	0.195020552135757	0.12166017979538	-0.0284468869245066	0.110807309109252	-0.00289055269495449	-0.108478697977334	0.12687544664284	0.163509240122585	0.126444275735414	0.00968620115177568	0.00765584984354816	0.124690318512386	0.159659206840764	0.120192794117724	-0.0629479551842898	0.112769459432443	0.100750699954292	0.104781529628085	0.0720270911875501	0.057903996005757	0.0785756668687779	0.140590179642634	-0.0475785044655106	0.0536896130358762	0.0366008959138724	0.204799538759658	0.118819368996133	0.0523469347800818	0.0232576206495068	0.106828928252658
"64682"	-0.912579709447579	-0.646666500383595	-0.867500903600773	-0.639079646092884	-0.975990770434536	-0.864293154170182	-0.713895205276116	-0.920589191525215	-0.689039124381714	-0.804824136043773	-0.887106523093792	-0.774846968919244	-0.662309793843364	-0.838336233002932	-0.958449843627261	-0.761246584646737	-0.866994571949348	-0.563922992888549	-0.660579212843779	-0.845141493831864	-0.989709609156442	-0.770528287644236	-0.90132200029669	-0.754682786151327	-0.803818460847025	-0.876818744374384	-0.951747748297306	-0.77119442286659	-0.759542584354406	-0.80614589195069	-0.633020772237722	-0.947940127880934	-0.775409655532207	-0.729351743572525	-0.749165643683157	-0.821519540329115	-0.897841300607442	-0.823145640586533	-0.747377347991505	-0.571304763526043	-0.832071863301519	-0.906573096282564	-0.916017509900297	-0.718202563730544	-0.736726729989869	-0.873151826507517	-0.883330052194497	-0.650730108169971	-0.666253273092491
"51433"	-0.844665304214776	-0.705359389801389	-0.614599815141216	-0.781737855847209	-0.776044105316122	-1.03049342629644	-0.742639817174667	-0.737852044568877	-0.694145740220297	-0.874357225277948	-0.821350305703631	-0.917879976122737	-0.694927229320006	-0.763791768724657	-0.852353401038506	-0.515881638766123	-0.844927784846745	-0.732883440424302	-0.489366177132645	-0.794211018195664	-0.607658023428434	-0.75823656737772	-0.774231596692105	-0.763319011462689	-0.812998739936048	-0.877887307355664	-0.935020021926745	-0.725334956047548	-0.621609148844234	-0.742507218252325	-0.60355602938193	-0.852141483815677	-0.788012160295803	-0.618989562505305	-0.668904308112575	-0.760464661343296	-0.997799693282722	-0.832109489666417	-0.737471219182255	-0.51121733861237	-0.877418326135699	-0.764682244664667	-0.694541582820007	-0.684823140900731	-0.814912431257891	-0.930094072482379	-0.626443397780981	-0.386253244928444	-0.96675245093535
"9551"	-0.425726339848626	-0.54804758262034	-0.693561474821031	-0.608527378599891	-0.652360018181684	-0.555291184062207	-0.422068472961534	-0.548855053982323	-0.708695067933027	-0.51631734421225	-0.625594861466356	-0.69257803196397	-0.768607600245929	-0.583227402932661	-0.752046244604875	-0.641974655842635	-0.77822066318461	-0.579272464826019	-0.475766485688882	-0.364664846030557	-0.696070057638602	-0.668599969281131	-0.560154442856233	-0.678991634709651	-0.625341948580055	-0.651420347432692	-0.532660855923908	-0.584648494588933	-0.434562378792517	-0.428514577198751	-0.554438867762392	-0.691178668092451	-0.695845991213399	-0.605501170053952	-0.631331167587914	-0.532623100599841	-0.699811946219362	-0.560121340944281	-0.678352573835522	-0.689058347928222	-0.794953172052251	-0.614713704016212	-0.560633491922278	-0.463330883937001	-0.491498687611859	-0.655711031271321	-0.610215141848587	-0.517438314153833	-0.672540857247763
"8815"	-0.829423800909487	-0.859603189642124	-0.838462518536492	-0.818213045428098	-1.07412971056164	-0.958910431931346	-0.755853925625758	-0.771284724064865	-0.786984061658388	-0.924912201634298	-0.930264575494292	-1.13320751334025	-0.854790711284509	-0.837104116611579	-0.79545097826691	-0.819564538658328	-0.961976355498692	-0.814716885204088	-0.765672316583085	-0.90673813186089	-1.02177617724592	-0.952756414622582	-0.799590559746875	-0.736077049787463	-0.662522474081132	-0.967491356141694	-0.810395051755283	-0.809584173744949	-0.828295677285532	-0.86886874446475	-0.953346877312308	-0.898700976917331	-0.837755627002386	-0.7534057951244	-0.581198302323939	-0.939390871897217	-1.02752136682386	-0.814493785415887	-0.6966438504836	-0.942472265257774	-0.977314530508433	-0.888685478159907	-0.811343836224603	-0.924792710396237	-0.866017707118327	-0.855357730582328	-0.911725897115789	-0.974784087333808	-0.802411876093245
"85016"	-0.131737265674852	-0.188308824348619	-0.20258195418514	-0.0948211561703879	-0.134134272756753	-0.263539403538855	0.00848625375954862	-0.231355964694357	-0.0184823558948784	-0.102785074071884	-0.131322547079273	-0.16659304590695	-0.0497813456798748	-0.0745080740020916	-0.173133670324687	-0.13330870536614	-0.155990107955069	-0.0885983320563272	-0.0716618687146864	-0.212810143153104	-0.233758980439604	-0.142510853801951	-0.105035573474307	0.0206559964809934	-0.0748420947702721	-0.208678928031121	-0.102916376722239	-0.172827142282254	-0.182423106105209	-0.223803485728758	-0.0928548334750502	-0.0782135518527741	-0.14688955960948	0.105096297485553	-0.00548964829767485	-0.0455165470708564	-0.200126613886001	-0.0310800199966116	-0.00772634382105321	-0.364046887432122	-0.1869173226963	0.00841710247561799	-0.145899239874843	-0.137422404234546	-0.077022379806487	-0.248188229065634	-0.129168058653871	-0.0976500882671679	-0.0585171850411494
"283897"	-0.122888757250642	-0.119382990393275	-0.199281405501045	-0.0103073842338472	-0.0679418896881121	-0.158387472260082	-0.136260911663116	-0.0160235780167283	-0.0661030412049848	-0.197020413202029	-0.0819981072809771	-0.105965423868844	0.0506729894344367	-0.0938176992214935	-0.193214994328506	-0.225318822837798	-0.132762720301153	-0.0815790676048709	-0.082021367022426	-0.0379844053090492	-0.153878595439314	-0.306940282611264	-0.102868472453486	0.0538522816161011	-0.0691585637452523	-0.126583644819163	-0.0316193570574636	-0.0761659819872008	-0.100596654899861	-0.20725540199945	-0.0286398583669247	-0.163691099278487	-0.191829247959981	-0.0696797570721049	0.0826374036768749	-0.24346452775967	-0.112894499052919	0.0638479164329966	-0.0302849432782215	-0.0564681974854342	-0.245396159339977	-0.0147747899908152	-0.0487508403775741	-0.207202647054257	-0.244484313199234	-0.193822974227258	-0.0812873450637723	0.098535540924222	0.0210425749288795
"1659"	-1.23891522066597	-0.897192328950587	-1.14902411696146	-1.02227918606425	-1.07454565554057	-1.22599929990214	-1.1345316998455	-1.23613402038022	-1.0745240366901	-1.0906547823363	-1.14691833938635	-1.28845333294719	-1.08270244431097	-1.25492639001241	-1.35182794969836	-1.04699882514231	-1.06281802221904	-1.19307420208662	-1.05143521141158	-1.14173045858816	-1.12195168266827	-1.14570266634676	-1.02952163721654	-0.961467995131315	-0.984893569195009	-1.13742933655044	-1.29728348622519	-1.15634085431893	-0.96918736719618	-1.20907313268674	-1.06111634711834	-1.28856706513875	-1.26278652543416	-0.976335386843248	-1.09876308292459	-1.30412942656747	-1.21815749974758	-1.20833293102379	-1.06533810334708	-1.08515826914458	-1.15869671807233	-1.20692632289455	-1.09291149503619	-1.1771669455336	-1.26507540650071	-1.27341630966403	-1.17095871657308	-1.05226132214841	-1.29728048234516
"23348"	0.124598998994236	0.0313355921974736	0.107616234254882	-0.189819378604959	-0.00297281183732143	-0.00928963908670202	-0.035890123478314	0.0986282564745074	-0.0238513216443611	0.0439289479967663	0.00850344354569826	0.049627618375915	0.035963959240898	0.0556841592061856	0.122110671482326	-0.0451408181822229	0.123024567407558	-0.0504754845393039	0.0032302249763619	-0.0613817584684645	-0.0512328475270691	0.0768194745926479	0.125326342950649	-0.00100691426949787	-0.0254679078112601	-0.010830809064166	0.0780960508016672	0.0256458515404379	-0.0185401898355909	0.00281731800236854	0.0859104621946261	-0.0342368785963477	0.0857282833038874	0.0022671769517208	-0.067228236072275	0.0785978070861514	0.0383597640455377	-0.0953657585670554	0.00813418873806168	0.00904174920325692	0.0256727463533689	-0.0727967033052924	0.031324895581302	-0.0364040070799368	-0.144559188076215	-0.0103979105376194	0.026230564299178	-9.50690181983318E-4	-0.00292327770469575
