	"ACH.000005"	"ACH.000011"	"ACH.000014"	"ACH.000021"	"ACH.000036"	"ACH.000041"	"ACH.000067"	"ACH.000075"	"ACH.000095"	"ACH.000097"	"ACH.000120"	"ACH.000143"	"ACH.000159"	"ACH.000211"	"ACH.000244"	"ACH.000266"	"ACH.000281"	"ACH.000307"	"ACH.000310"	"ACH.000312"	"ACH.000329"	"ACH.000336"	"ACH.000339"	"ACH.000341"	"ACH.000350"	"ACH.000366"	"ACH.000368"	"ACH.000381"	"ACH.000393"	"ACH.000401"	"ACH.000403"	"ACH.000410"	"ACH.000416"	"ACH.000421"	"ACH.000466"	"ACH.000472"	"ACH.000473"	"ACH.000477"	"ACH.000516"	"ACH.000548"	"ACH.000549"	"ACH.000557"	"ACH.000573"	"ACH.000576"	"ACH.000585"	"ACH.000620"	"ACH.000621"	"ACH.000623"	"ACH.000633"	"ACH.000657"	"ACH.000665"	"ACH.000697"	"ACH.000713"	"ACH.000714"	"ACH.000720"	"ACH.000724"	"ACH.000762"	"ACH.000763"	"ACH.000782"	"ACH.000791"	"ACH.000792"	"ACH.000821"	"ACH.000822"	"ACH.000846"	"ACH.000856"	"ACH.000862"	"ACH.000866"	"ACH.000872"	"ACH.000887"	"ACH.000896"	"ACH.000905"	"ACH.000906"	"ACH.000937"	"ACH.000973"	"ACH.001031"	"ACH.001048"	"ACH.001096"	"ACH.001151"	"ACH.001192"	"ACH.001212"	"ACH.001232"	"ACH.001274"	"ACH.001301"	"ACH.001318"	"ACH.001336"	"ACH.001354"	"ACH.001377"	"ACH.001391"	"ACH.001408"	"ACH.001430"	"ACH.001431"	"ACH.001532"	"ACH.001552"	"ACH.001554"	"ACH.001654"	"ACH.001735"	"ACH.001736"	"ACH.001740"	"ACH.001745"
"54927"	-0.339111971736091	-0.116546575505361	-0.516769762074292	-0.390789148523445	-0.0310606862702338	-0.24137919655097	-0.326687417665314	-0.268231096586516	-0.125509852403502	-0.22817930386506	0.0598921085227035	-0.237064746304516	-0.238629285974064	-0.199298308891436	-0.3695971671806	-0.234601506999769	-0.0468984494879594	-0.272625896187907	-0.28345995928325	-0.0771370948272675	-0.250538181338226	-0.398669177555559	-0.27934831157964	-0.29204044634476	-0.248493567377559	-0.193606109445215	-0.31068112137596	-0.116876061888909	-0.235736095778905	-0.486903252032821	-0.138972665025172	-0.258243223398318	-0.229409749150983	-0.142110717943321	-0.115650919961834	-0.224791479297012	-0.167468315160338	-0.161208391930327	-0.207018873424506	-0.307740855910021	-0.0643334337981233	-0.264194429029705	-0.223667220421514	-0.23293791757711	-0.184394525533448	-0.252043629858496	-0.260785234340246	-0.176668570998081	-0.297183095754481	-0.253212437415899	-0.175517370415929	-0.460002187656189	-0.234396323307214	-0.149560377060735	-0.141100064231517	-0.236949387585452	-0.172262306035952	-0.202556256098917	-0.462769087624639	-0.185222212062162	-0.25974194287522	-0.267475084259784	-0.245401943345543	-0.13799046956121	-0.311718742117078	-0.257945487930658	-0.394871269159086	-0.264043165494865	-0.271934698399417	-0.179335673134468	-0.14783933986043	-0.136208567802127	0.0121613981692786	-0.105075937378741	-0.201288452436199	-0.195481052503955	-0.208668795704254	-0.20855840081896	-0.0371561849597283	-0.225677766151395	-0.195784897583302	-0.131052457114153	-0.0820673774845526	-0.385051192652879	-0.234515812778387	-0.0909517927904687	-0.208472209917388	-0.123766583284044	-0.283455963007496	-0.20024594015432	-0.135020982647778	-0.351489767359896	-0.222714482232631	-0.166909586925506	-0.0559654870603456	-0.213547078697464	-0.0882097860620098	-0.346890557976203	-0.336695705703463
"81570"	-0.268569621454065	-0.122043505852184	-0.0146249781920155	-0.202710336923722	-0.0190800039804431	-0.0391761455258338	0.116548296126868	0.0457979898236909	-0.0678874348139153	-0.262287138026316	-0.126141312385553	-0.0700431088502444	-0.116249496027136	-0.164840627290399	0.00338836567378416	-0.248146782054392	-0.384860112639531	-0.117538796272548	-0.106619909529568	-0.190439031282205	0.018300093916129	-0.0246990676843841	0.0514904926535434	-0.0466923392172449	-0.18491869710737	-0.295886888221722	0.0795646095239748	-0.135555756192967	-0.231854073151527	-0.111487987048706	-0.0777528220472473	-0.387645101030818	-0.0184758795319828	0.00713262936511021	-0.107158973127933	-0.253163557219657	-0.115342283136106	-0.202280830890166	-0.149666477040503	-0.38558438290753	-0.380618620411941	-0.111076773122063	-0.330452118847883	-0.122212852438663	-0.408099290776963	-0.188557306941362	-0.162288510974105	-0.245637319958102	-0.124386882473222	-0.134352504315051	-0.299778113508182	-0.198619017033596	-0.228265198179494	0.0819306365580954	-0.120518990643642	-0.0322302806321305	-0.212300733646835	-0.114036230475633	-0.14058846297372	-0.165726462545685	-0.0731915258275803	-0.018649277964608	-0.167366586809991	-0.128223713472436	-0.154208190153609	-0.1579829573848	-0.3571943220101	-0.101000061927828	-0.205191250528843	-0.259801106447809	-0.194892522753532	-0.137119449819882	-0.0598394308711359	-0.138874536007808	-0.00232691776325743	-0.211334141487328	-0.172224806444485	0.0018716114592325	-0.0543524866163086	0.22043922074806	-0.0877454614494401	-0.0265782697916024	0.15103814750964	-0.280485002764692	-0.240113185143384	-0.0472265065684132	-0.0614233708431905	-0.160801722271453	-0.248869858619361	-0.0408451283868269	0.01117919003193	-0.100611801435583	-0.123491376517866	-0.110329492993404	-0.160047155409802	-0.102747543508182	-0.291801105107151	-0.335819368235515	-0.331938402242394
"54675"	-0.597166175654347	-0.414597722493922	-0.687245328975747	-0.492779759128038	-0.490817925347372	-0.852284501865687	-0.819013694520165	-0.508428810374836	-0.358327142934115	-0.827948794772398	-0.472090422886802	-0.633692124435007	-0.374786563798821	-0.595595142576982	-0.595992319202691	-0.329088390445668	-0.817620198681951	-0.496423043313954	-0.429894581155268	-0.451072036030875	-0.588659582155878	-0.656003421071118	-0.507476873969436	-0.30879555236488	-0.438850587160834	-0.204510776270513	-0.62052280588421	-0.681010786658684	-0.499064754024711	-0.297418336265871	-0.679390426594103	-0.646433254231046	-0.282833356813478	-0.657212368147565	-0.536928978390912	-0.41492350640569	-0.633074444687124	-0.575885900712633	-0.497501120929741	-0.455258717172928	-0.301570311872511	-0.407822812901356	-0.678391769508822	-0.331207406525941	-0.453800024689517	-0.45039313902216	-0.637133862006908	-0.49386151718567	-0.593343727484378	-0.565887995633595	-0.604170375914272	-0.540950817704874	-0.520239492378643	-0.621786410736003	-0.553596486751175	-0.634444175364162	-0.454393152094698	-0.615850689280639	-0.451379291007996	-0.41614280063607	-0.635647354229008	-0.559058076436168	-0.253001429688272	-0.883867320308866	-0.534335132430056	-0.823372343319935	-0.611124969070768	-0.751857864622088	-0.604476862258052	-0.371465331270729	-0.737625098978494	-0.633189777984413	-0.327306889205933	-0.451104274724497	-0.570781002819838	-0.654950150564529	-0.620204383812246	-0.53578620624024	-0.594112550629162	-0.714499679786859	-0.499365189301392	-0.528097248485245	-0.406901396657037	-0.828360587981568	-0.451777456159142	-0.505492622468322	-0.594461200812395	-0.456463674084596	-0.451319992614471	-0.358625550968526	-0.457788906853706	-0.64378935622951	-0.651181845821141	-0.637029666421156	-0.750818437074828	-0.609454456294576	-0.61462899288247	-0.366352807826923	-0.310366771358667
"10059"	-0.364236858573824	-0.217348923776869	-0.440786934125609	-0.338411804174473	-0.343155638588915	-0.384698816570604	-0.440254813458638	-0.500301007141105	-0.244013412726516	-0.368750580066731	-0.261745497064124	-0.510913110701321	-0.3474053964591	-0.597129921373316	-0.311504364716268	-0.281942955252495	-0.376822462910691	-0.363449607894554	-0.1488692017348	-0.392925711535446	-0.287611125098761	-0.384303571579933	-0.253032615577779	-0.259632754463967	-0.39903684846878	-0.444975992534098	-0.539958967384538	-0.46100515980728	-0.386413617324818	-0.508747253094747	-0.264804933841122	-0.455569379783488	-0.433830404157026	-0.356851285357567	-0.648037299950465	-0.314527183395752	-0.587075146908736	-0.341818028636261	-0.432522933232446	-0.587794882118665	-0.400380477978507	-0.348056224954524	-0.598264294698214	-0.373321526626768	-0.251217981907038	-0.417226589053495	-0.417260881083291	-0.302345047500039	-0.489710914512801	-0.703820552981784	-0.397781024578867	-0.545993483136161	-0.546658690015373	-0.187969504842853	-0.580139515594297	-0.430750800798707	-0.544503918398801	-0.295618930649345	-0.448482840692261	-0.36512526701095	-0.819387428264022	-0.432964675980549	-0.300261608067989	-0.379470929858819	-0.307172093221497	-0.37735168226566	-0.110147740612543	-0.607303740270972	-0.422841556317545	-0.214414538646733	-0.455139510353724	-0.666191171868248	-0.12438642624279	-0.26178770100289	-0.671763193593626	-0.445751000146452	-0.363363570066131	-0.300294800777416	-0.518010495466474	-0.283648416247372	-0.490259472058727	-0.554991498593997	-0.393876879923641	-0.361309267028128	-0.422770625580616	-0.43256404289546	-0.331405073403223	-0.488437581323083	-0.583743365080708	-0.513853706231925	-0.505810089365453	-0.71167692207484	-0.36506232223547	-0.392163393814385	-0.30504126098523	-0.401672846349867	-0.204903737628206	-0.334725085694507	-0.46000759989952
"84908"	-0.522517968571554	-0.485161389918356	-0.63631211325195	-0.490893526329237	-0.514654783020863	-0.575043110310526	-0.397280466620061	-0.355356246961626	-0.491322130971336	-0.485348565927714	-0.505327754057068	-0.41045871913862	-0.601804754621714	-0.383586819379839	-0.416017249604699	-0.468472309762634	-0.608996525665779	-0.478859995348576	-0.516812853499126	-0.416964530829924	-0.487542050788237	-0.281079148435617	-0.4113198489466	-0.550283293514777	-0.624446776933047	-0.458650360544817	-0.603361004588929	-0.589044417224423	-0.563146641042043	-0.727102256317121	-0.474095522265399	-0.611371117013486	-0.559180911479123	-0.420403111741925	-0.395705925509193	-0.525897093401146	-0.481259861911898	-0.494187146301924	-0.570057730931055	-0.610975857225124	-0.568556275383812	-0.462845987061233	-0.452373781285363	-0.607127959369333	-0.542092029072423	-0.587621156661087	-0.493791640153654	-0.566643722689155	-0.754258417390678	-0.655020204697645	-0.629487352929306	-0.472642695462113	-0.548747120653998	-0.407480175455698	-0.554136573410224	-0.347896657379253	-0.398277554261345	-0.537358561492931	-0.442887191548699	-0.602901284912689	-0.577341436262041	-0.225474721368488	-0.492389602395567	-0.714255768126176	-0.676066020095078	-0.599125765622472	-0.488949448258221	-0.492786722220814	-0.423302027246013	-0.522441391971359	-0.582193688001206	-0.447316763948453	-0.380203167074447	-0.514148048308347	-0.469880209289101	-0.561386632204071	-0.588405163696358	-0.469775888723716	-0.51034320755111	-0.684875737111864	-0.478778079602613	-0.372801367845854	-0.43802350893021	-0.684600092175442	-0.626062371602582	-0.462451561649936	-0.441957269746322	-0.428482877596995	-0.506523178011219	-0.339581077238106	-0.479132555769701	-0.303013157496695	-0.539670668202076	-0.435860503305145	-0.529064052849447	-0.406905797039	-0.463228639210776	-0.800796783994269	-0.56897653906832
"10456"	-0.279898970132318	-0.380071753461754	-0.424869884628638	-0.401073755776698	-0.248488850251174	-0.322962184613374	-0.252416263807839	-0.181796995175942	-0.245805260826465	-0.317731765190483	-0.388466017316827	-0.227793122327243	-0.258575330014405	-0.298997587233027	-0.16943228002756	-0.284837779971559	-0.478987100729675	-0.156436123703871	-0.237463901218771	-0.256171173522506	-0.41688557801274	-0.342305618844819	-0.20067167011696	-0.271091825949833	-0.359508042100019	-0.31283148497398	-0.307344568363472	-0.542239395870477	-0.361006041324294	-0.306219884841262	-0.333548735135384	-0.625596108938427	-0.348992897435754	-0.375399285999226	-0.0334255890225254	-0.309411431720751	-0.154993304569782	-0.259503902242172	-0.305658954085103	-0.498663735494887	-0.363325956553502	-0.312443686269493	-0.392412339313224	-0.152829676671609	-0.252306003607679	-0.368385639474059	-0.292420908130035	-0.345298992508478	-0.391332220654348	-0.449841549298551	-0.374807250356293	-0.329344650109163	-0.426248257408518	-0.254544800249365	-0.294353475689679	-0.408698056239284	-0.414773380407915	-0.334746848656661	-0.240901367841751	-0.25763988048979	-0.309156691721465	-0.344625225438747	-0.313842489944371	-0.333970304793066	-0.249167190891568	-0.319359678074689	-0.357107211402792	-0.259686696273411	-0.336628477632603	-0.344336186107264	-0.379065889174008	-0.231620199135875	-0.204218922376837	-0.326305024802452	-0.30669120676885	-0.184123252839538	-0.244496832495627	-0.35993114892446	-0.390629635356128	-0.0815094373077707	-0.346320074694717	-0.199668789876537	-0.279470782896578	-0.483370466307558	-0.295191678060475	-0.450706806416757	-0.473844301866035	-0.326623577514232	-0.285170353611487	-0.0580402186435145	-0.324535209865854	-0.421096116716805	-0.35985901106963	-0.334401519007298	-0.368954425123319	-0.322186295345358	-0.382270331585579	-0.284594439978143	-0.308762836765334
"4670"	-1.16688606323771	-0.726682288486781	-0.820872000019374	-1.03111352541934	-0.823470188461724	-0.927477971023641	-0.731696810364814	-0.907939267577627	-0.761492159629161	-0.784224309222681	-1.00714022687106	-0.970292671055295	-0.735017198858981	-1.03998485764332	-0.770949905675754	-0.681211807308018	-0.660743440276467	-1.07246514019788	-0.728142642039937	-0.577009448581822	-0.602596915053106	-0.877874172783347	-0.975123048319758	-0.636619017100016	-0.826347940029313	-0.531643908499975	-0.874277602298771	-0.649682557968638	-0.886810743557617	-1.02318340723327	-0.891427921290765	-0.998672252267515	-0.894687954711008	-0.967647835459129	-1.13885331910314	-0.950679788848068	-1.05966762887341	-0.942911938119428	-0.738049745568517	-1.07385650139776	-0.962370014176199	-1.04904232512384	-0.809378090568457	-0.815234290352471	-0.994059850839615	-1.02916350163342	-1.0369807503427	-0.698405439006179	-1.0977344113445	-0.985320754660278	-1.03261843299727	-0.838989680984244	-1.16407391849168	-0.812437946830958	-1.00679601414004	-1.10417791097473	-0.858588647884591	-0.804309865786436	-1.04562002603502	-0.726785298766799	-0.928104746361599	-1.14960415573623	-0.902356111840058	-0.81726022605877	-0.882903454674128	-0.957281973157446	-0.764429236154333	-0.743308450192054	-0.854651135562457	-0.898877794075434	-1.00612441418332	-0.93405588149539	-0.9391625678461	-0.707197536404899	-0.99049141647529	-0.726094116890044	-0.884800216831173	-0.703039903411816	-1.03076343877802	-0.820523205939771	-0.80778143720554	-0.940631997857253	-0.817141731074877	-1.14502219526364	-0.910883003157787	-1.01905560571323	-0.799264840059198	-0.750839491631517	-0.86764785725394	-0.734895281564888	-0.839529160307307	-0.820845955294453	-0.871424572902763	-1.00355991432019	-0.910397250583923	-1.03301138418839	-0.921723890078656	-1.22263727461639	-1.2374429000491
"27429"	-0.229140161803699	-0.0685648244055454	-0.106107580313045	-0.218013031221474	-0.00125676146328395	-0.0248920761801088	-0.0796768992439743	-0.229907736635909	0.0586569875797453	-0.0677891486650118	0.0241104994365714	-0.293526397518693	-0.133735479423307	-0.122112320088673	-0.00736457391049311	-0.246620338770701	-0.249994330240922	-0.11497622610385	0.10099845826723	-0.0700869883013737	-0.109120134275287	0.036014265884305	-0.122787475648309	-0.299668240997362	-0.0853772893573902	-0.0403338490849277	0.062124407556663	-0.0481558512762541	-0.0779467633362019	-0.0129133502192158	-0.0279568568826832	-0.244418199308587	-0.151070956804206	-0.0468400165109919	0.00278280655515459	-0.136582796366602	0.101513941069433	-0.0866206702781694	-0.170694931117681	-0.028059370667881	0.00107261640963245	-0.137843715607466	-0.25418740520434	-0.185410963421895	-0.193518349256239	-0.0674140211603872	-0.0723511201953176	-0.0942712837376218	-0.195304858807701	-0.118716200348564	-0.27923809879375	-0.17419872638431	-0.136319634533547	0.0478692811365241	0.0473371655201655	0.00269262770107287	-0.0606227557162795	-0.0844378616329215	0.224383696475754	-0.241732235594312	-0.0842651737910093	-0.315208437339412	-0.124342924195582	-0.0176770603403663	-0.00750921140244613	-0.282769497206399	0.0275931376881638	-0.0767372557825773	-0.184753916465732	-0.0794111772974758	-0.221854951833061	-0.0599430831778975	-0.0542538106320452	-0.0743772668897477	0.0121043832602663	-0.183859848558916	-0.126873391607336	-0.0857947281417834	-0.242246898266162	0.130960301832817	-0.124578876645199	0.115065821991782	0.154120300719745	-0.426039741524937	-0.157231454475634	-0.134076731831194	-0.0922603635976912	-0.106051858691231	-0.221416950503218	-0.214762172534603	0.0455672207993892	-0.189687724029813	-0.143216778482582	-0.0570447384804869	-0.171599062180189	-0.00749004131715126	0.0565363577352373	-0.170038965844718	-0.211380649082124
"10989"	-0.0190528755657029	-0.144342153318283	-0.0316339705339764	-0.0630435463477791	-0.0288184235994903	-0.0707115440652847	0.0188561757861374	-0.0969196475235539	-0.0105089621126164	-0.108545738563656	0.0199100644666378	-0.190524884318698	-0.0704040204651621	0.00782279329556448	0.0506435562414443	0.0488078342151166	-0.0645010050524183	-0.147215882200903	0.160782139113009	-0.136702895730213	0.0254640343160108	-0.0675660079049779	0.0327962107473896	-0.308148072610664	-0.0418782797357231	0.0920430106591525	-0.0544082395939509	-0.0507772468808026	0.00947864502650433	-0.119610119753999	0.0433789911804943	-0.021053608247757	0.125590847398832	0.0506365914061347	-0.0335073788719503	0.116299888003091	0.0191255085053551	-0.0356644152369495	0.0752865796783267	0.168528156594524	-0.102151620335798	-0.254276736035321	-0.00676480305877984	0.115178174839264	0.0563929485362764	0.0256081820980609	0.0143142099157532	-0.0183711677521057	-0.0802493289029659	-0.0524417406694991	-0.0868614301053229	0.0315188326356194	-0.0569580582629853	0.0516877164375081	-0.0354788787924621	-0.0159304064504884	-0.0912691920298091	0.0185804796183747	-0.133798631008888	0.0588663286747334	-0.091566764779426	-0.06143169815858	0.0804794726902378	-0.0831161611433956	0.0565921584664817	-0.282454543949667	-0.205495557835152	-0.0171628320017801	0.039041898267114	-0.113621872178747	-0.0728553757746701	0.0628703642729252	0.134815742408045	-0.00595691904246263	-0.0415129797329631	-0.0561117861072579	-0.141191564410513	-0.00705935678516305	-0.00722052117600551	-0.157657038179237	-0.107547943759638	0.126745624299821	-0.0736355354768461	-0.193569055778859	0.0659124763121713	0.0507021454060735	0.0598061378816097	6.41959853598655E-4	0.27907449644137	0.131803536417445	-0.0886933287994974	-0.0587769021680003	-0.138506407157998	-0.0193886625166723	0.111409201010361	-0.0804043433270382	-0.0923930009361981	-0.0994595609962381	-0.0860000062495069
"23788"	-0.0077545378552275	-0.222515126507921	-0.082064140718925	-0.202004112817177	-0.148538337627002	-0.223695394863953	-0.320435295294048	-0.366009708470194	2.79179664792843E-4	-0.0662912304289489	-0.224906828922524	-0.0600513494424812	-0.236729315538329	-0.0337611729024906	-0.437823070816838	-0.085728463153943	-0.0468511934167706	-0.475653730223682	-0.171190036358278	0.076299357601817	-0.220368537724184	-0.105452809205008	-0.0550780300356501	-0.33426587958165	-0.158682130697405	-0.0752508961218405	-0.23546933865053	-0.157172433119715	-0.244258130106769	-0.232782320742201	-0.0101450197012368	-0.0302611903644019	-0.0939511321211912	-0.180753684085189	-0.22868052388723	-0.188404789600484	-0.11107668551967	-0.291362831316229	0.00544524457769954	0.0321993369566467	0.00857968302661539	-0.273703302697154	-0.196486459392144	0.0126105817767533	-0.105350042033074	-0.116186605377341	-0.141575997924175	-0.202949865451169	-0.17477547453187	-0.491964786406844	-0.289493204719282	-0.388208111891144	-0.302854176555434	-0.402964748642996	-0.170708989049448	-0.243426133590226	-0.216241403631257	0.0311461833628069	-0.169395265751615	-0.172604419673204	-0.332468575740608	-0.0707992257087574	-0.164332150709739	-0.315812949019091	-0.546545561957349	-0.00706139608591074	-0.0267107683520855	-0.335580859769418	-0.166392481682766	-0.265456222725971	-0.0766129376032252	-0.0783765434541024	-0.139809475506693	-0.1144786766742	-0.261118288099312	-0.157578817102673	-0.0178994106874117	-0.18804581251794	-0.0114710074829967	-0.105606316631447	-0.281134945694214	-0.103466702028306	0.00983580861834153	-0.379473632478621	-0.00759669494205833	0.0747775500253791	-0.103952674804489	-0.180138779110641	0.00948939336384548	-0.112706755428229	-0.0724638283712369	-0.059245052401602	-0.181891319440032	-0.192356448640975	-0.107535199015113	0.0467484449597679	-0.442060251408032	-0.110448159470297	-0.14389283127741
