	"ACH.000097"	"ACH.000223"	"ACH.000226"	"ACH.000235"	"ACH.000256"	"ACH.000259"	"ACH.000264"	"ACH.000280"	"ACH.000291"	"ACH.000311"	"ACH.000312"	"ACH.000348"	"ACH.000366"	"ACH.000383"	"ACH.000403"	"ACH.000414"	"ACH.000448"	"ACH.000460"	"ACH.000463"	"ACH.000466"	"ACH.000469"	"ACH.000481"	"ACH.000486"	"ACH.000517"	"ACH.000524"	"ACH.000571"	"ACH.000608"	"ACH.000657"	"ACH.000665"	"ACH.000681"	"ACH.000683"	"ACH.000701"	"ACH.000720"	"ACH.000753"	"ACH.000785"	"ACH.000796"	"ACH.000824"	"ACH.000867"	"ACH.000881"	"ACH.000946"	"ACH.001228"	"ACH.001377"	"ACH.001532"	"ACH.001654"
"241"	0.130165729427962	0.193446031856703	0.132185609292412	0.191097133111607	0.10071291054278	0.208474194426673	0.0159192683161515	0.0929685731831379	0.275974587475685	0.0898655513153707	0.194647681138929	0.0827245664751969	0.111801067242558	0.0985454980097872	0.12448445574596	0.0940053517261423	0.181099550241529	0.168302436234621	-0.0350088493921982	0.0194063609943533	0.044929593464147	0.256543001793025	0.171711381283491	0.125806263407658	0.11754910875959	0.14936527029219	0.178816178067191	0.145301503063769	0.0723873754359601	0.170470812694645	0.179076532962126	0.160165141515327	0.223987966863586	0.145393177364192	0.0820399292946415	0.108246624765814	0.137641864407178	0.0550078680338712	0.189975128141576	0.0900748540560626	0.0536412924915018	0.125938406551064	0.171563091743437	0.207084900829734
"496"	0.172042120578657	0.147052109965898	0.200069890010059	0.159436690327536	0.208779591066083	-0.0338698003532158	0.0618308017579703	0.140669647851398	0.246335775748741	0.00711143811178348	0.104065745988985	0.233343600630928	0.107573937691415	0.148657910458836	0.118094737140017	0.122796002981544	0.157818384503369	0.164866209819629	0.0457590399952798	0.151777051645489	0.172493799629492	0.261618268856596	0.117430952008273	0.245642816700759	0.180623709448192	0.199863524025428	0.296889699624441	0.193258143577329	0.132305564528041	0.121809867568075	0.172532929587789	0.0845959196868896	0.127936166102915	0.156858900728469	0.161533609707795	0.185697625255586	0.182567180526978	0.150112059346885	0.143483715727571	0.190437324064187	0.17532162240965	0.159647627405025	0.0450485122026951	0.121423646813901
"730094"	0.00900306882796629	-0.0303574703510171	-0.23132686794691	-0.0132759579372825	0.20344252791891	0.0304736598491844	-0.126153132297481	-0.0373624322649918	0.0917484371919394	0.0988455833069978	0.086355490562809	-0.0581316951415599	-0.225923202746777	-0.163395213536225	0.0312816132705475	-0.118646345675707	0.0242499106106019	-0.107569004443952	-0.168547800568435	0.0211239488433223	-0.13107439568138	-0.204183329329938	-0.13395028283112	-0.140627093420329	-0.179065766951647	-0.0366566950572238	-0.130070385887873	-0.0771254817497296	0.0127356038754738	-0.0651590234684497	0.0268105707080724	-0.00919937673693106	-0.0365488623066324	-0.164965563449916	-0.0380191808424979	-0.161155790486689	0.00941895990094208	-0.127345897175808	-0.191941177759779	-0.194553692224885	0.0326793901835099	-0.308058064615957	-0.1855204235096	-0.118422302771672
"991"	-1.53479816975157	-1.22407235006792	-1.38120084270933	-1.26519833251834	-1.17273614229029	-1.2468557375301	-1.40209134738524	-1.2519280524837	-1.21474675622004	-1.21676662235975	-1.14796806169908	-1.33285525969646	-1.22812398243869	-1.17110929451455	-1.48749848273385	-1.3281136859466	-1.01547673934318	-1.13281496207503	-1.09917087171182	-1.23730464676352	-1.21724853269267	-1.4993965110514	-1.07030404722809	-1.45952251610251	-1.26748681898028	-1.09080231160405	-1.16636034308546	-1.36133160369878	-1.09278932864814	-1.37061022849052	-1.13018087327323	-1.27520903514837	-1.19843489417031	-1.23650482527863	-1.28080432296124	-1.16704871461013	-1.06814182410149	-1.26248021194445	-1.33114559144452	-1.21269186726556	-0.977977369038688	-1.53058287296378	-1.18876653188971	-1.34199160445433
"1111"	-1.21753881729643	-1.43367304459277	-1.04959728478161	-1.14224316813296	-1.15338039027818	-1.33456783918068	-1.58757432865562	-0.975278911222316	-1.22091370666816	-1.19253233112483	-1.18810863792327	-1.47692973243005	-1.15354279301573	-1.17976467815725	-1.23546217323248	-1.35109044286854	-0.990117139134455	-1.09190441608153	-1.10791401760404	-1.06671928433876	-1.27023095161784	-1.32544894546975	-1.19082112284965	-1.24111485342774	-1.43088735503606	-1.42314062831832	-1.45724167656052	-1.22409928637263	-1.17332494545879	-1.32201797591466	-1.37496904979039	-1.01059486713581	-1.14040541164795	-1.39208467904954	-1.24928026234261	-1.18831425846928	-1.3542252145526	-1.17238391172591	-1.32750940744981	-1.17628152187947	-1.34453668570476	-1.19079650335465	-1.32258149452127	-1.29085659543783
"22802"	-0.0044790835393472	-0.0517563441480261	-0.125121003396435	-0.0421543495696036	0.0107858258105506	0.00546254246555818	0.0543660917867951	-0.0814762047154203	0.010121234511969	0.0411292402017285	0.00621853244262837	3.05801040600665E-4	-0.0204911070650945	-0.00499583834993359	-0.00577249020778596	0.0584238184293377	0.0421824089864362	0.0493383578011528	0.0674860194679937	0.0680494307419934	0.0206541398849345	-0.018928834105047	-0.0412867163140325	0.0379349824330921	0.0502269516102834	0.0953025481870865	0.0554805267844414	0.0127877936045874	0.0703991728898777	0.0933367292278774	-0.032119830354949	0.0332347405428849	0.0400171804749735	-0.00713449907388387	0.0816059169883803	0.0761730397330748	0.0838317520104649	0.0172271483454634	-0.0757702478045378	0.0824649606381878	-0.0362240315981295	0.0259096781935109	-0.0738859194299758	-0.0156702434144336
"25981"	-0.072011697704768	-0.0667435820597093	-0.0742608107812748	-0.159617793188621	0.00255567098731575	-0.0674900095079892	-0.0636353439863784	-0.229220235436744	-0.036287875813702	-0.0976724929131877	-0.0691359155849683	-0.0514484945393466	-0.216552831396103	-0.201497381623535	-0.139946332473421	-0.153218333382804	-0.149040772062043	-0.165853365055976	-0.131691977160774	-0.176377349241018	-0.0889347215836172	-0.232830110034655	-0.294140097281603	-0.127322074494963	-0.146637476515198	-0.128282048351997	-0.184735410586914	-0.128048429132646	-0.184049576895901	-0.125587778596449	-0.168566021883484	-0.101516270577978	-0.154000814355581	-0.133172667378681	-0.149597758353099	-0.156507413312268	-0.103170048792703	-0.0937715925968219	0.0765577018278353	-0.120447843366964	-0.0757742990059219	-0.00450669674301343	-0.0782044924386397	-0.174609877711529
"54788"	-0.196066079783968	-0.392021629284544	-0.396663426458989	-0.200326101857951	-0.0918629699250163	-0.221926339597808	-0.104343798414415	-0.371901774344091	-0.183182357865115	-0.271729621910248	-0.279594895548352	-0.247111758975342	-0.264351310558699	-0.268028584475834	-0.389222570575421	-0.307801595960462	-0.121666794037946	-0.356926388590691	-0.19656037723856	-0.333133232909076	-0.215221369428791	-0.399406945452022	-0.176390172099409	-0.265158329896067	-0.360676698616726	-0.215462664635045	-0.347839666331583	-0.291955534651023	-0.256742956131874	-0.179817836818113	-0.209489925793755	-0.121294876880148	-0.314058955043702	-0.323034790120452	-0.417423477317636	-0.370976795249976	-0.322371808842991	-0.34738550959408	-0.339845037465784	-0.245143221465832	-0.251792096680707	-0.300412087518014	-0.286809812972118	-0.222510269379781
"55192"	-1.1640976309242	-1.33325138054082	-1.18870356236326	-1.25397299106377	-1.4011769829004	-1.19100747688115	-1.35677651603762	-1.2514069026128	-1.18305702649646	-1.05140080392699	-1.16420985628934	-1.3808783314816	-1.35400018733071	-1.25388088171781	-1.55845135642514	-1.37424225427357	-1.18863413145415	-1.3555590427798	-1.11373662171733	-1.29414812817117	-1.28035631609272	-1.43900595213034	-1.176978780673	-1.31281422705942	-1.4373771226555	-1.50507881690841	-1.4304711059777	-1.24829854188124	-1.23189735232119	-1.3231555410804	-1.30727064497776	-1.38921340498107	-1.314758095462	-1.34535067859293	-1.19830782316871	-1.27744422287491	-1.28611872230553	-1.24343671526599	-1.15692813972984	-1.19601781686503	-1.20273756920149	-1.10898442636	-1.24481453798258	-1.28160387968444
"1915"	-0.726215869313949	-0.805269786394446	-1.08765801741968	-1.01946089957101	-0.94672529234187	-0.819409007384543	-0.760932368842933	-1.02027263448086	-0.854408132844208	-0.807408958074756	-0.926566055351039	-1.08965908068486	-0.832978857991105	-1.01331440276104	-0.940381339782455	-0.974737396484784	-1.00447455608728	-0.875706597500851	-0.917927980542952	-0.726458429996182	-0.858790038087228	-1.0469441871732	-0.923166766047997	-0.948197118950727	-0.941397870537089	-1.06230211602403	-0.722154408712506	-0.936020322055506	-0.935825947039478	-1.01901823829609	-0.962440488758328	-0.905276801826854	-1.05926575459996	-0.854961052117789	-0.979523690266432	-0.854900570032736	-0.933650410781221	-0.755400731169262	-0.869552824295541	-0.84113525571439	-0.581835045390789	-0.847233331707324	-0.855386193129896	-0.907426077367232
