	"ACH.000018"	"ACH.000021"	"ACH.000047"	"ACH.000113"	"ACH.000118"	"ACH.000183"	"ACH.000204"	"ACH.000233"	"ACH.000261"	"ACH.000274"	"ACH.000281"	"ACH.000288"	"ACH.000312"	"ACH.000397"	"ACH.000411"	"ACH.000421"	"ACH.000435"	"ACH.000445"	"ACH.000458"	"ACH.000470"	"ACH.000471"	"ACH.000521"	"ACH.000541"	"ACH.000549"	"ACH.000552"	"ACH.000584"	"ACH.000616"	"ACH.000620"	"ACH.000647"	"ACH.000676"	"ACH.000696"	"ACH.000758"	"ACH.000766"	"ACH.000770"	"ACH.000777"	"ACH.000788"	"ACH.000817"	"ACH.000880"	"ACH.000889"	"ACH.000905"	"ACH.000917"	"ACH.000935"	"ACH.000943"	"ACH.000950"	"ACH.000957"	"ACH.000986"	"ACH.000988"	"ACH.000993"	"ACH.001028"	"ACH.001048"	"ACH.001075"	"ACH.001163"	"ACH.001289"	"ACH.001306"	"ACH.001380"	"ACH.001496"	"ACH.001654"
"930"	0.0322969694483991	-0.110363448970356	0.0672553821974935	-0.102861719791679	-0.0833716378448104	-5.73534140649667E-4	0.0766658935534531	0.0714636683692564	-0.0143212032008712	-0.103702328799118	-0.0478249360919077	-0.0326492540828428	-0.0661511814308681	0.0221769837672332	0.0304767724569618	-0.0574857871165353	-0.232549227993941	-0.0737486337108503	0.0169345040247968	0.123024895424643	-0.0156587158845365	-0.0421663120780666	-0.0173665887708441	-0.134183096715783	-0.04140587483207	-0.00957704975697145	0.0445330151978243	0.0492493449751598	0.0346810341134584	-0.118534828820461	0.00879652100981911	-0.0989108830269629	-0.127194004594176	0.00640349108925817	-0.0425089193891054	0.00520560546985446	-0.0604372626590122	0.160134048249863	-0.0458213241354244	-0.086728082661099	0.0316218689692549	0.039243438722101	-0.0450488608420686	-0.0807993910542501	0.101078879340767	-0.0722810436325087	0.0504106570346355	-0.107654661184174	0.0363649508359742	0.0106926486352857	0.0301575285958886	-0.0427350382839425	0.0158908246154244	-0.0428434016689237	0.136465676000223	-0.0227088649069258	0.0183286935484769
"975"	-0.0678546179597724	-0.0427684155003575	0.0271327797269628	-0.0398410543558689	-0.0364750570868247	0.0253903455506098	0.0328687196345962	-0.0143882698456857	-0.128494675578062	-0.0314157177423505	-0.00524218980475592	0.015188310361196	-0.0808039027402961	-0.129616513244864	-0.0116318902734045	-0.0539453841828851	0.360752808977732	0.0478107742487359	0.103802297309473	-0.107334048762908	-0.113647534626539	-0.0662403952492608	0.17538786956974	0.122962631980687	0.0575275302050377	-0.0132976145901481	-0.100718370404019	0.00253341449154832	-0.0520457864549635	0.0112422472246964	4.30764840592254E-4	-0.11895815078412	0.0271991921523998	0.0129340767305959	0.0227248509873253	3.89941699744322E-5	-0.0835496897754674	0.0257982394650105	-0.0277139259350728	-0.0270106551099938	0.0827828851852656	0.0397190806281079	0.0503213316358612	0.0555913829686569	-0.0730494541333015	-0.0100543898353693	-0.0831156032906967	-0.0611502079246369	-0.0102579787468082	-0.00240016909396414	-0.088105979134493	0.0660945911424562	-0.0425032630571148	-0.0651126822056456	0.0705957808675077	-0.0196874887835513	6.81609862080654E-4
"51727"	-0.884631529160685	-0.82095857339011	-0.901248352966009	-0.668500810888783	-0.811565905285034	-0.657444299455728	-0.718223849447356	-0.699468271058282	-0.879208916227905	-0.454205953091958	-0.719370016447655	-0.761250914142729	-0.949417754740201	-1.03807912997779	-0.836968834749691	-0.824804897307142	-0.663652745242883	-1.07540477336977	-0.935830667644647	-0.666811890210114	-0.844157439046077	-0.741218240051093	-0.496785076680055	-0.891800494688193	-0.754253291733893	-0.796647966045569	-0.643179620042729	-0.82956108521963	-0.820327852090054	-0.725478312727188	-0.747011977696937	-0.711760157037773	-0.715396346622663	-0.741234159117965	-0.715071942831087	-0.790244210034302	-0.728094682830753	-0.808811348021586	-0.893478139193719	-0.629012471741612	-0.95148972497413	-0.796795800187775	-0.794022309866201	-0.907270868303481	-0.725849197266349	-0.861988550581981	-0.820665398515969	-0.665734605227789	-0.567235669248572	-0.721108962275027	-0.950583482094933	-0.895945398415175	-0.550929937924043	-0.74642746067281	-0.659761452289591	-0.70392758642175	-0.918781451393812
"80347"	-1.13127711873992	-0.955854221572687	-0.791633652907737	-0.762155703557527	-0.784501175969267	-0.841115210332349	-0.697267016777324	-0.828176374637181	-0.850398829694857	-0.616501899574511	-0.544430626518436	-0.737051932031823	-0.606004553942353	-0.785336051028956	-0.63529005528262	-0.79407942854378	-0.742746536022496	-0.757730340559265	-0.924406593589381	-0.880502003601595	-0.803192187025263	-0.649005484613649	-0.578143764231512	-0.603798059054489	-0.7380070730202	-0.921869729750068	-0.908842223419751	-0.880302351212871	-0.63273001613785	-0.947995969092747	-0.670348907051421	-0.965106858241236	-0.713482087851498	-0.703233868347215	-0.715985207337662	-0.624259022557959	-0.749392994912735	-0.638052434069214	-0.650709963355981	-0.650076683702613	-1.06756537008225	-0.614085591448149	-0.828368860826833	-0.744344851654777	-0.824777854142358	-0.772806129424092	-0.667617076951386	-0.629056037676887	-0.76257046802751	-0.914112785812433	-0.879967531887611	-0.978118625139948	-0.730244882123117	-0.790156878037855	-0.600133842964023	-0.756258571490121	-0.640254466741792
"1841"	-1.34621863843333	-1.31071542333281	-1.41843069773816	-1.09711342176105	-1.044289163458	-1.3629215835531	-0.970257516485355	-1.36034890766185	-1.21954596448668	-1.28912204922086	-1.2688015923266	-1.41456173116181	-1.21059768892712	-1.27173351508113	-1.30339753474853	-1.2765784651137	-1.58570859186759	-1.55825187382766	-1.12718587592298	-1.44147150226503	-1.45702142161463	-1.19331948645839	-1.23520227093672	-1.53327734276624	-1.17067284597499	-1.5212106536094	-1.09783249627839	-1.36811312641074	-1.47076508863358	-1.36876832800841	-1.19815002113706	-1.40298642922293	-1.31332221102402	-1.47550934517417	-1.61381297561054	-1.44323289201989	-1.21945759737265	-1.3372525468273	-1.31867434821762	-1.24617662511032	-1.27209900968823	-1.31099942661088	-1.27270187170912	-1.38578868459205	-1.15966523201087	-1.25152085775222	-1.64574200272512	-1.07372415948893	-1.29078728108342	-1.25259221128808	-1.21999288272601	-1.28638531504864	-1.40618173875069	-1.07623265944268	-1.27877937942704	-1.42154275924204	-1.1321824628961
"1879"	-0.105696240190831	-0.152927309952816	0.0373171485530475	0.0766191643757733	-0.024520967671856	0.107158623183405	0.0102293613412594	-0.00882928466003272	-0.120095289332789	-0.0971316034120336	-0.0682401701395545	-0.125735654328418	-0.0425922374410056	-0.0535556492920083	-0.136169389251606	0.0469599730049061	-0.104412508428222	0.0271301471591098	0.0489260667447719	-0.185931804743605	-0.0942828213725827	0.0242878557779438	-0.0694777538345621	-0.154248234808891	0.0625876320316573	-0.142705147081107	0.0393498632425236	-0.0632096546320641	-0.0492215706039819	-0.014577137198344	0.0133519145755621	-0.0585263466424014	-0.0707642156599557	-0.0520372012664631	-0.00471677198149548	-0.0184212732178548	0.16171190079942	0.0529573946358872	-0.0472739496247126	0.00766005198612634	0.0500387890140338	0.00357012459451159	0.0367974812000517	0.113134964676882	-0.0455047816481301	-0.0879865199282226	-0.0427795442387568	-0.244462352451761	-0.0172819228085606	0.0596986570992056	-0.0638652985110035	0.0115451900738886	0.0122474648796767	0.0394913957079043	-0.0434400211415626	0.00849478459775073	0.0505135962456951
"3156"	-0.825584476021214	-0.514007757955879	-0.722339975000528	-0.747980849228492	-0.72063754749368	-0.559852363609107	-0.545496519435239	-0.746275191347358	-0.794537559414151	-0.67784237657723	-0.535295299382943	-0.454040848947917	-0.537645969021762	-0.571541514849879	-0.728317169306369	-0.494148381530146	-0.891505753762735	-0.588041203634369	-0.556903185199793	-0.442871476986284	-0.545373659570779	-0.650821622812612	-0.124332104074767	-0.659899664972698	-0.420758732585575	-0.661669256661414	-0.682767345875389	-0.340076020860746	-0.575603708983853	-0.5824101175217	-0.774743019606589	-0.514475512197716	-0.696177550905645	-0.59242448644446	-0.473189325155102	-0.62455785133558	-0.464440984086368	-0.592264259399332	-0.429065636375217	-0.621885261476497	-0.841946590638049	-0.590969383676604	-0.812860481811628	-0.628616117801815	-0.796734068095494	-0.797531466801093	-0.848633218191575	-0.475055618502229	-0.668396963691544	-0.67604270439146	-0.796269313703335	-0.728674202747393	-0.702130758373027	-0.647687630082853	-0.790805944365611	-0.605152863404558	-0.652791770557293
"3157"	-0.850601502069688	-0.706067503651839	-1.04454094522745	-0.809893940197345	-0.832517126848826	-0.887238186903769	-0.579669803355543	-0.727307851637561	-0.806543868521505	-0.758902622608949	-0.807802750970899	-0.87816128358113	-0.793918184844186	-1.08457211714982	-0.882055588984894	-0.757122157587222	-1.11126230197426	-0.801219084775166	-0.985606375756741	-1.15663592835923	-0.766563915896775	-0.870169664667524	-0.64444909327856	-0.910912922734017	-0.990776698023315	-0.796072115261416	-0.996010459909213	-0.725834913273835	-0.814469330297822	-1.07399790494926	-1.04889538364949	-1.16293698423032	-0.917954933046175	-0.897686848859	-0.862544276864345	-1.03318172390157	-1.03098078220798	-0.674232390368367	-0.600853147749744	-0.829067250203763	-1.13371736185736	-0.839517327571726	-1.0776396519776	-0.603638939249084	-0.840736439671419	-0.750772345078155	-0.944447996651827	-0.757928855503327	-0.957792190706858	-0.85829566448077	-0.859579063503554	-1.06890198561374	-0.863188660528598	-0.995572544098666	-0.89679333504883	-0.938829679713271	-0.971717660211588
"4144"	-0.65552882088302	-0.90899150423748	-0.932727751172836	-1.00621279109838	-1.01285783700227	-1.15574050103878	-0.770275940826441	-1.01349547552567	-0.80077790107398	-0.76217946331579	-0.763108819754411	-0.917673194755158	-0.861628611363517	-0.836763449791639	-0.816050134728503	-0.861440678272809	-0.786163245935157	-0.9986894709287	-0.961155612269816	-0.995406590407683	-0.949057222971153	-0.70855982382625	-0.781231969804636	-0.864055655871857	-0.85076019928916	-0.939851408069513	-0.830736410938116	-0.82409992335265	-0.753872690050523	-0.874054695561772	-0.911550962635451	-0.905185214278557	-0.85558775488574	-0.996869064774419	-0.837465233408829	-0.806595711644517	-1.023175899183	-0.756162884034661	-0.801579527845984	-0.872839343834807	-0.886528594921149	-0.540656747933863	-0.937714095344713	-0.886100727673077	-0.972625696922224	-0.97407526250855	-0.783777020465362	-0.890671678745553	-0.803705804713263	-0.934481016270899	-1.11574786278298	-0.985062136424515	-0.871206378939845	-0.65477400237541	-0.923814801522219	-1.08135448190537	-0.82156951580398
"4597"	-0.959380555984354	-0.870710277310693	-0.909722617486785	-0.585451591456854	-0.693425376179688	-0.745523837707599	-0.77165083726869	-0.645487102074646	-0.773174834159664	-0.608988416818854	-1.0047514629446	-0.835620977491351	-0.795239123961141	-0.855280426166453	-0.87218199231664	-0.917550808838028	-0.990279712898913	-0.943062521588893	-0.912083213592178	-0.477999913146616	-1.020489385361	-0.932311849896733	-0.507395339958324	-0.814074068233365	-0.897028076517807	-0.796713538001959	-0.94042719635585	-0.984979357380234	-0.7386050973033	-0.773234881871495	-0.766436997101963	-0.957075488721304	-0.903718861606427	-0.774559779864311	-0.953475399730389	-0.876372356022625	-0.873283460643826	-0.729203764453146	-0.814574333513937	-0.969794353942019	-0.82953987011731	-0.743846401557939	-0.82959244298635	-0.979696521833187	-0.798644081713572	-0.788838543150826	-0.911940922051883	-0.789240232050495	-0.784479242993145	-0.903516283339356	-0.827883482012194	-0.807229337576574	-0.815780179688424	-0.897643171974603	-0.72374817711596	-0.919142930076749	-0.770707783077669
